event_index,player_game_number,player_id,player_team,player_role,role_number,play_detail1,play_detail_2,play_detail_successful,event_key,event_player_key,player_game_key,game_id,skill_rating,is_primary_player,is_event_team,is_opp_team
1757,34.0,,Platinum,event_team_player_2,2.0,,,,18969_1757,18969_1757_34,18969_34,18969,4.0,0,1,0
1758,34.0,,Platinum,event_team_player_1,1.0,,,,18969_1758,18969_1758_34,18969_34,18969,4.0,1,1,0
1759,34.0,,Platinum,event_team_player_1,1.0,,,,18969_1759,18969_1759_34,18969_34,18969,4.0,1,1,0
1759,39.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1759,18969_1759_39,18969_39,18969,5.0,0,0,1
1759,9.0,,Velodrome,opp_team_player_2,2.0,AttemptedBlockedShot,,u,18969_1759,18969_1759_9,18969_9,18969,4.0,0,0,1
1760,39.0,,Velodrome,event_team_player_1,1.0,,,,18969_1760,18969_1760_39,18969_39,18969,5.0,1,1,0
1760,9.0,,Velodrome,event_team_player_2,2.0,,,,18969_1760,18969_1760_9,18969_9,18969,4.0,0,1,0
1760,34.0,,Platinum,opp_team_player_1,1.0,,,,18969_1760,18969_1760_34,18969_34,18969,4.0,0,0,1
1761,39.0,,Velodrome,event_team_player_1,1.0,,,,18969_1761,18969_1761_39,18969_39,18969,5.0,1,1,0
1762,75.0,,Velodrome,event_team_player_1,1.0,PuckRecoveryRetreivalRebound,,u,18969_1762,18969_1762_75,18969_75,18969,2.0,1,1,0
1763,75.0,,Velodrome,event_team_player_1,1.0,SecondTouch,,u,18969_1763,18969_1763_75,18969_75,18969,2.0,1,1,0
1764,75.0,,Velodrome,event_team_player_1,1.0,,,,18969_1764,18969_1764_75,18969_75,18969,2.0,1,1,0
1765,75.0,,Velodrome,event_team_player_1,1.0,,,,18969_1765,18969_1765_75,18969_75,18969,2.0,1,1,0
1766,78.0,,Platinum,event_team_player_1,1.0,PuckRecoveryRetreivalDumpIn,,,18969_1766,18969_1766_78,18969_78,18969,3.0,1,1,0
1767,78.0,,Platinum,event_team_player_1,1.0,,,,18969_1767,18969_1767_78,18969_78,18969,3.0,1,1,0
1767,3.0,,Platinum,event_team_player_2,2.0,,,,18969_1767,18969_1767_3,18969_3,18969,4.0,0,1,0
1768,3.0,,Platinum,event_team_player_1,1.0,AttemptedBreakOutPass,,u,18969_1768,18969_1768_3,18969_3,18969,4.0,1,1,0
1768,82.0,,Platinum,event_team_player_2,2.0,,,,18969_1768,18969_1768_82,18969_82,18969,2.0,0,1,0
1769,3.0,,Platinum,event_team_player_1,1.0,,,,18969_1769,18969_1769_3,18969_3,18969,4.0,1,1,0
1769,82.0,,Platinum,event_team_player_2,2.0,,,,18969_1769,18969_1769_82,18969_82,18969,2.0,0,1,0
1770,49.0,,Velodrome,event_team_player_1,1.0,PuckRecoveryRetreivalPass,,s,18969_1770,18969_1770_49,18969_49,18969,5.0,1,1,0
1770,82.0,,Platinum,opp_team_player_1,1.0,,,,18969_1770,18969_1770_82,18969_82,18969,2.0,0,0,1
1771,49.0,,Velodrome,event_team_player_1,1.0,DriveMiddle,,s,18969_1771,18969_1771_49,18969_49,18969,5.0,1,1,0
1771,70.0,,Velodrome,event_team_player_2,2.0,,,,18969_1771,18969_1771_70,18969_70,18969,6.0,0,1,0
1771,3.0,,Platinum,opp_team_player_1,1.0,BeatMiddle,,u,18969_1771,18969_1771_3,18969_3,18969,4.0,0,0,1
1771,78.0,,Platinum,opp_team_player_2,2.0,,,,18969_1771,18969_1771_78,18969_78,18969,3.0,0,0,1
1772,78.0,,Platinum,event_team_player_1,1.0,PokeCheck,,s,18969_1772,18969_1772_78,18969_78,18969,3.0,1,1,0
1772,49.0,,Velodrome,opp_team_player_1,1.0,LostPuck,,u,18969_1772,18969_1772_49,18969_49,18969,5.0,0,0,1
1773,70.0,,Velodrome,event_team_player_1,1.0,PuckRecoveryRetreivalTurnover,,s,18969_1773,18969_1773_70,18969_70,18969,6.0,1,1,0
1773,78.0,,Platinum,opp_team_player_1,1.0,,,,18969_1773,18969_1773_78,18969_78,18969,3.0,0,0,1
1774,70.0,,Velodrome,event_team_player_1,1.0,SecondTouch,,s,18969_1774,18969_1774_70,18969_70,18969,6.0,1,1,0
1774,49.0,,Velodrome,event_team_player_2,2.0,,,,18969_1774,18969_1774_49,18969_49,18969,5.0,0,1,0
1774,78.0,,Platinum,opp_team_player_1,1.0,,,,18969_1774,18969_1774_78,18969_78,18969,3.0,0,0,1
1775,49.0,,Velodrome,event_team_player_1,1.0,,,,18969_1775,18969_1775_49,18969_49,18969,5.0,1,1,0
1776,49.0,,Velodrome,event_team_player_1,1.0,,,,18969_1776,18969_1776_49,18969_49,18969,5.0,1,1,0
1776,70.0,,Velodrome,event_team_player_2,2.0,,,,18969_1776,18969_1776_70,18969_70,18969,6.0,0,1,0
1776,78.0,,Platinum,opp_team_player_1,1.0,InShotPassLane,,,18969_1776,18969_1776_78,18969_78,18969,3.0,0,0,1
1776,53.0,,Platinum,opp_team_player_2,2.0,StickCheck,,,18969_1776,18969_1776_53,18969_53,18969,5.0,0,0,1
1777,49.0,,Velodrome,event_team_player_1,1.0,,,,18969_1777,18969_1777_49,18969_49,18969,5.0,1,1,0
1777,70.0,,Velodrome,event_team_player_2,2.0,,,,18969_1777,18969_1777_70,18969_70,18969,6.0,0,1,0
1777,78.0,,Platinum,opp_team_player_1,1.0,,,,18969_1777,18969_1777_78,18969_78,18969,3.0,0,0,1
1777,53.0,,Platinum,opp_team_player_2,2.0,,,,18969_1777,18969_1777_53,18969_53,18969,5.0,0,0,1
1778,82.0,,Platinum,event_team_player_1,1.0,,,,18969_1778,18969_1778_82,18969_82,18969,2.0,1,1,0
1778,93.0,,Velodrome,opp_team_player_1,1.0,AttemptedKeepin,,u,18969_1778,18969_1778_93,18969_93,18969,3.0,0,0,1
1779,93.0,,Velodrome,event_team_player_1,1.0,PuckRecoveryRetreivalClear,,u,18969_1779,18969_1779_93,18969_93,18969,3.0,1,1,0
1780,93.0,,Velodrome,event_team_player_1,1.0,,,,18969_1780,18969_1780_93,18969_93,18969,3.0,1,1,0
1781,93.0,,Velodrome,event_team_player_1,1.0,,,,18969_1781,18969_1781_93,18969_93,18969,3.0,1,1,0
1782,78.0,,Platinum,event_team_player_1,1.0,PuckRecoveryRetreivalDumpIn,,,18969_1782,18969_1782_78,18969_78,18969,3.0,1,1,0
1783,78.0,,Platinum,event_team_player_1,1.0,AttemptedBreakOutPass,,u,18969_1783,18969_1783_78,18969_78,18969,3.0,1,1,0
1783,86.0,,Platinum,event_team_player_2,2.0,,,,18969_1783,18969_1783_86,18969_86,18969,3.0,0,1,0
1783,42.0,,Velodrome,opp_team_player_1,1.0,PassDeflected,,s,18969_1783,18969_1783_42,18969_42,18969,5.0,0,0,1
1784,78.0,,Platinum,event_team_player_1,1.0,,,,18969_1784,18969_1784_78,18969_78,18969,3.0,1,1,0
1784,86.0,,Platinum,event_team_player_2,2.0,,,,18969_1784,18969_1784_86,18969_86,18969,3.0,0,1,0
1784,42.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1784,18969_1784_42,18969_42,18969,5.0,0,0,1
1785,78.0,,Platinum,event_team_player_1,1.0,,,,18969_1785,18969_1785_78,18969_78,18969,3.0,1,1,0
1785,86.0,,Platinum,event_team_player_2,2.0,,,,18969_1785,18969_1785_86,18969_86,18969,3.0,0,1,0
1785,42.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1785,18969_1785_42,18969_42,18969,5.0,0,0,1
1786,42.0,,Velodrome,event_team_player_1,1.0,,,,18969_1786,18969_1786_42,18969_42,18969,5.0,1,1,0
1787,78.0,,Platinum,event_team_player_1,1.0,AttemptedBreakOutClear,,u,18969_1787,18969_1787_78,18969_78,18969,3.0,1,1,0
1788,75.0,,Velodrome,event_team_player_1,1.0,ZoneKeepin,,s,18969_1788,18969_1788_75,18969_75,18969,2.0,1,1,0
1789,75.0,,Velodrome,event_team_player_1,1.0,SecondTouch,,u,18969_1789,18969_1789_75,18969_75,18969,2.0,1,1,0
1789,42.0,,Velodrome,event_team_player_2,2.0,,,,18969_1789,18969_1789_42,18969_42,18969,5.0,0,1,0
1790,75.0,,Velodrome,event_team_player_1,1.0,,,,18969_1790,18969_1790_75,18969_75,18969,2.0,1,1,0
1790,42.0,,Velodrome,event_team_player_2,2.0,,,,18969_1790,18969_1790_42,18969_42,18969,5.0,0,1,0
1791,3.0,,Platinum,event_team_player_1,1.0,PuckRecoveryRetreivalPass,,s,18969_1791,18969_1791_3,18969_3,18969,4.0,1,1,0
1792,3.0,,Platinum,event_team_player_1,1.0,Breakout,,s,18969_1792,18969_1792_3,18969_3,18969,4.0,1,1,0
1792,47.0,,Platinum,event_team_player_2,2.0,,,,18969_1792,18969_1792_47,18969_47,18969,4.0,0,1,0
1793,3.0,,Platinum,event_team_player_1,1.0,,,,18969_1793,18969_1793_3,18969_3,18969,4.0,1,1,0
1793,47.0,,Platinum,event_team_player_2,2.0,,,,18969_1793,18969_1793_47,18969_47,18969,4.0,0,1,0
1794,47.0,,Platinum,event_team_player_1,1.0,,,,18969_1794,18969_1794_47,18969_47,18969,4.0,1,1,0
1794,84.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1794,18969_1794_84,18969_84,18969,5.0,0,0,1
1795,47.0,,Platinum,event_team_player_1,1.0,SecondTouch,GiveAndGo,s,18969_1795,18969_1795_47,18969_47,18969,4.0,1,1,0
1795,3.0,,Platinum,event_team_player_2,2.0,,,,18969_1795,18969_1795_3,18969_3,18969,4.0,0,1,0
1796,3.0,,Platinum,event_team_player_1,1.0,,,,18969_1796,18969_1796_3,18969_3,18969,4.0,1,1,0
1796,84.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1796,18969_1796_84,18969_84,18969,5.0,0,0,1
1796,93.0,,Velodrome,opp_team_player_2,2.0,,,,18969_1796,18969_1796_93,18969_93,18969,3.0,0,0,1
1797,84.0,,Velodrome,event_team_player_1,1.0,PokeCheck,,s,18969_1797,18969_1797_84,18969_84,18969,5.0,1,1,0
1797,93.0,,Velodrome,event_team_player_2,2.0,,,,18969_1797,18969_1797_93,18969_93,18969,3.0,0,1,0
1797,3.0,,Platinum,opp_team_player_1,1.0,LostPuck,,u,18969_1797,18969_1797_3,18969_3,18969,4.0,0,0,1
1798,47.0,,Platinum,event_team_player_1,1.0,PuckRecoveryRetreivalTurnover,,s,18969_1798,18969_1798_47,18969_47,18969,4.0,1,1,0
1799,47.0,,Platinum,event_team_player_1,1.0,SecondTouch,,u,18969_1799,18969_1799_47,18969_47,18969,4.0,1,1,0
1799,86.0,,Platinum,event_team_player_2,2.0,,,,18969_1799,18969_1799_86,18969_86,18969,3.0,0,1,0
1799,93.0,,Velodrome,opp_team_player_1,1.0,PassDeflected,,,18969_1799,18969_1799_93,18969_93,18969,3.0,0,0,1
1800,86.0,,Platinum,event_team_player_1,1.0,PuckRecoveryRetreivalPass,,u,18969_1800,18969_1800_86,18969_86,18969,3.0,1,1,0
1800,42.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1800,18969_1800_42,18969_42,18969,5.0,0,0,1
1801,86.0,,Platinum,event_team_player_1,1.0,SecondTouch,,u,18969_1801,18969_1801_86,18969_86,18969,3.0,1,1,0
1801,42.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1801,18969_1801_42,18969_42,18969,5.0,0,0,1
1802,84.0,,Velodrome,event_team_player_1,1.0,PuckRecoveryRetreivalTurnover,,s,18969_1802,18969_1802_84,18969_84,18969,5.0,1,1,0
1802,47.0,,Platinum,opp_team_player_1,1.0,,,,18969_1802,18969_1802_47,18969_47,18969,4.0,0,0,1
1803,84.0,,Velodrome,event_team_player_1,1.0,,,,18969_1803,18969_1803_84,18969_84,18969,5.0,1,1,0
1803,61.0,,Velodrome,event_team_player_2,2.0,,,,18969_1803,18969_1803_61,18969_61,18969,3.0,0,1,0
1803,47.0,,Platinum,opp_team_player_1,1.0,,,,18969_1803,18969_1803_47,18969_47,18969,4.0,0,0,1
1804,61.0,,Velodrome,event_team_player_1,1.0,,,,18969_1804,18969_1804_61,18969_61,18969,3.0,1,1,0
1805,61.0,,Velodrome,event_team_player_1,1.0,SecondTouch,,u,18969_1805,18969_1805_61,18969_61,18969,3.0,1,1,0
1805,49.0,,Velodrome,event_team_player_2,2.0,,,,18969_1805,18969_1805_49,18969_49,18969,5.0,0,1,0
1806,61.0,,Velodrome,event_team_player_1,1.0,,,,18969_1806,18969_1806_61,18969_61,18969,3.0,1,1,0
1806,49.0,,Velodrome,event_team_player_2,2.0,,,,18969_1806,18969_1806_49,18969_49,18969,5.0,0,1,0
1807,61.0,,Velodrome,event_team_player_1,1.0,,,,18969_1807,18969_1807_61,18969_61,18969,3.0,1,1,0
1807,49.0,,Velodrome,event_team_player_2,2.0,,,,18969_1807,18969_1807_49,18969_49,18969,5.0,0,1,0
1808,53.0,,Platinum,event_team_player_1,1.0,PuckRecoveryRetreivalPass,,s,18969_1808,18969_1808_53,18969_53,18969,5.0,1,1,0
1808,49.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1808,18969_1808_49,18969_49,18969,5.0,0,0,1
1809,53.0,,Platinum,event_team_player_1,1.0,SecondTouch,,s,18969_1809,18969_1809_53,18969_53,18969,5.0,1,1,0
1809,86.0,,Platinum,event_team_player_2,2.0,,,,18969_1809,18969_1809_86,18969_86,18969,3.0,0,1,0
1809,49.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1809,18969_1809_49,18969_49,18969,5.0,0,0,1
1810,86.0,,Platinum,event_team_player_1,1.0,,,,18969_1810,18969_1810_86,18969_86,18969,3.0,1,1,0
1810,42.0,,Velodrome,opp_team_player_1,1.0,PokeCheck,,,18969_1810,18969_1810_42,18969_42,18969,5.0,0,0,1
1810,61.0,,Velodrome,opp_team_player_2,2.0,StickCheck,,,18969_1810,18969_1810_61,18969_61,18969,3.0,0,0,1
1811,42.0,,Velodrome,event_team_player_1,1.0,PokeCheck,,s,18969_1811,18969_1811_42,18969_42,18969,5.0,1,1,0
1811,86.0,,Platinum,opp_team_player_1,1.0,LostPuck,,u,18969_1811,18969_1811_86,18969_86,18969,3.0,0,0,1
1812,91.0,,Velodrome,event_team_player_1,1.0,PuckRecoveryRetreivalTurnover,,u,18969_1812,18969_1812_91,18969_91,18969,4.0,1,1,0
1813,91.0,,Velodrome,event_team_player_1,1.0,SecondTouch,,u,18969_1813,18969_1813_91,18969_91,18969,4.0,1,1,0
1814,91.0,,Velodrome,event_team_player_1,1.0,SecondTouch,,u,18969_1814,18969_1814_91,18969_91,18969,4.0,1,1,0
1815,53.0,,Platinum,event_team_player_1,1.0,PuckRecoveryRetreivalPass,,,18969_1815,18969_1815_53,18969_53,18969,5.0,1,1,0
1815,61.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1815,18969_1815_61,18969_61,18969,3.0,0,0,1
1816,53.0,,Platinum,event_team_player_1,1.0,Deke,,u,18969_1816,18969_1816_53,18969_53,18969,5.0,1,1,0
1816,42.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1816,18969_1816_42,18969_42,18969,5.0,0,0,1
1816,93.0,,Velodrome,opp_team_player_2,2.0,StoppedDeke,,s,18969_1816,18969_1816_93,18969_93,18969,3.0,0,0,1
1817,93.0,,Velodrome,event_team_player_1,1.0,PokeCheck,,s,18969_1817,18969_1817_93,18969_93,18969,3.0,1,1,0
1817,53.0,,Platinum,opp_team_player_1,1.0,,,,18969_1817,18969_1817_53,18969_53,18969,5.0,0,0,1
1818,53.0,,Platinum,event_team_player_1,1.0,PuckRecoveryRetreivalTurnover,,u,18969_1818,18969_1818_53,18969_53,18969,5.0,1,1,0
1819,53.0,,Platinum,event_team_player_1,1.0,,,,18969_1819,18969_1819_53,18969_53,18969,5.0,1,1,0
1819,93.0,,Velodrome,opp_team_player_1,1.0,PassDeflected,,s,18969_1819,18969_1819_93,18969_93,18969,3.0,0,0,1
1820,53.0,,Platinum,event_team_player_1,1.0,,,,18969_1820,18969_1820_53,18969_53,18969,5.0,1,1,0
1820,93.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1820,18969_1820_93,18969_93,18969,3.0,0,0,1
1821,91.0,,Velodrome,event_team_player_1,1.0,PuckRecoveryRetreivalPass,,s,18969_1821,18969_1821_91,18969_91,18969,4.0,1,1,0
1822,91.0,,Velodrome,event_team_player_1,1.0,,,,18969_1822,18969_1822_91,18969_91,18969,4.0,1,1,0
1823,91.0,,Velodrome,event_team_player_1,1.0,,,,18969_1823,18969_1823_91,18969_91,18969,4.0,1,1,0
1824,91.0,,Velodrome,event_team_player_1,1.0,,,,18969_1824,18969_1824_91,18969_91,18969,4.0,1,1,0
1824,8.0,,Platinum,opp_team_player_1,1.0,,,,18969_1824,18969_1824_8,18969_8,18969,5.0,0,0,1
1825,91.0,,Velodrome,event_team_player_1,1.0,,,,18969_1825,18969_1825_91,18969_91,18969,4.0,1,1,0
1825,99.0,,Platinum,opp_team_player_1,1.0,,,,18969_1825,18969_1825_99,18969_99,18969,5.0,0,0,1
1826,99.0,,Platinum,event_team_player_1,1.0,,,,18969_1826,18969_1826_99,18969_99,18969,5.0,1,1,0
1826,91.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1826,18969_1826_91,18969_91,18969,4.0,0,0,1
1827,99.0,,Platinum,event_team_player_1,1.0,,,,18969_1827,18969_1827_99,18969_99,18969,5.0,1,1,0
1828,53.0,,Platinum,event_team_player_1,1.0,PuckRecoveryRetreivalRebound,,u,18969_1828,18969_1828_53,18969_53,18969,5.0,1,1,0
1829,53.0,,Platinum,event_team_player_1,1.0,,,,18969_1829,18969_1829_53,18969_53,18969,5.0,1,1,0
1829,47.0,,Platinum,event_team_player_2,2.0,,,,18969_1829,18969_1829_47,18969_47,18969,4.0,0,1,0
1829,84.0,,Velodrome,opp_team_player_1,1.0,AttemptedKeepin,,u,18969_1829,18969_1829_84,18969_84,18969,5.0,0,0,1
1830,47.0,,Platinum,event_team_player_1,1.0,,,,18969_1830,18969_1830_47,18969_47,18969,4.0,1,1,0
1830,84.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1830,18969_1830_84,18969_84,18969,5.0,0,0,1
1831,47.0,,Platinum,event_team_player_1,1.0,,,,18969_1831,18969_1831_47,18969_47,18969,4.0,1,1,0
1831,86.0,,Platinum,event_team_player_2,2.0,ReceiverMissed,,u,18969_1831,18969_1831_86,18969_86,18969,3.0,0,1,0
1831,84.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1831,18969_1831_84,18969_84,18969,5.0,0,0,1
1832,47.0,,Platinum,event_team_player_1,1.0,,,,18969_1832,18969_1832_47,18969_47,18969,4.0,1,1,0
1832,86.0,,Platinum,event_team_player_2,2.0,,,,18969_1832,18969_1832_86,18969_86,18969,3.0,0,1,0
1832,84.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1832,18969_1832_84,18969_84,18969,5.0,0,0,1
1833,91.0,,Velodrome,event_team_player_1,1.0,PuckRecoveryRetreivalPass,,u,18969_1833,18969_1833_91,18969_91,18969,4.0,1,1,0
1834,91.0,,Velodrome,event_team_player_1,1.0,,,,18969_1834,18969_1834_91,18969_91,18969,4.0,1,1,0
1834,61.0,,Velodrome,event_team_player_2,2.0,,,,18969_1834,18969_1834_61,18969_61,18969,3.0,0,1,0
1834,86.0,,Platinum,opp_team_player_1,1.0,,,,18969_1834,18969_1834_86,18969_86,18969,3.0,0,0,1
1835,61.0,,Velodrome,event_team_player_1,1.0,,,,18969_1835,18969_1835_61,18969_61,18969,3.0,1,1,0
1835,86.0,,Platinum,opp_team_player_1,1.0,,,,18969_1835,18969_1835_86,18969_86,18969,3.0,0,0,1
1836,61.0,,Velodrome,event_team_player_1,1.0,,,,18969_1836,18969_1836_61,18969_61,18969,3.0,1,1,0
1836,86.0,,Platinum,opp_team_player_1,1.0,ZoneEntryDenial,,,18969_1836,18969_1836_86,18969_86,18969,3.0,0,0,1
1837,86.0,,Platinum,event_team_player_1,1.0,SeperateFromPuck,,s,18969_1837,18969_1837_86,18969_86,18969,3.0,1,1,0
1837,61.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1837,18969_1837_61,18969_61,18969,3.0,0,0,1
1838,53.0,,Platinum,event_team_player_1,1.0,PuckRecoveryRetreivalTurnover,,s,18969_1838,18969_1838_53,18969_53,18969,5.0,1,1,0
1838,22.0,,Velodrome,opp_team_player_1,1.0,ManOnMan,,,18969_1838,18969_1838_22,18969_22,18969,3.0,0,0,1
1839,53.0,,Platinum,event_team_player_1,1.0,,,,18969_1839,18969_1839_53,18969_53,18969,5.0,1,1,0
1839,22.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1839,18969_1839_22,18969_22,18969,3.0,0,0,1
1840,53.0,,Platinum,event_team_player_1,1.0,,,,18969_1840,18969_1840_53,18969_53,18969,5.0,1,1,0
1840,47.0,,Platinum,event_team_player_2,2.0,,,,18969_1840,18969_1840_47,18969_47,18969,4.0,0,1,0
1840,22.0,,Velodrome,opp_team_player_1,1.0,ManOnMan,,,18969_1840,18969_1840_22,18969_22,18969,3.0,0,0,1
1841,47.0,,Platinum,event_team_player_1,1.0,,,,18969_1841,18969_1841_47,18969_47,18969,4.0,1,1,0
1842,47.0,,Platinum,event_team_player_1,1.0,,,,18969_1842,18969_1842_47,18969_47,18969,4.0,1,1,0
1842,86.0,,Platinum,event_team_player_2,2.0,,,,18969_1842,18969_1842_86,18969_86,18969,3.0,0,1,0
1842,61.0,,Velodrome,opp_team_player_1,1.0,PassIntercepted,,,18969_1842,18969_1842_61,18969_61,18969,3.0,0,0,1
1843,47.0,,Platinum,event_team_player_1,1.0,,,,18969_1843,18969_1843_47,18969_47,18969,4.0,1,1,0
1843,86.0,,Platinum,event_team_player_2,2.0,,,,18969_1843,18969_1843_86,18969_86,18969,3.0,0,1,0
1843,61.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1843,18969_1843_61,18969_61,18969,3.0,0,0,1
1844,61.0,,Velodrome,event_team_player_1,1.0,SecondTouch,,s,18969_1844,18969_1844_61,18969_61,18969,3.0,1,1,0
1844,8.0,,Platinum,opp_team_player_1,1.0,,,,18969_1844,18969_1844_8,18969_8,18969,5.0,0,0,1
1845,21.0,,Platinum,event_team_player_1,1.0,PuckRecoveryRetreivalClear,,s,18969_1845,18969_1845_21,18969_21,18969,4.0,1,1,0
1846,21.0,,Platinum,event_team_player_1,1.0,SecondTouch,,s,18969_1846,18969_1846_21,18969_21,18969,4.0,1,1,0
1846,47.0,,Platinum,event_team_player_2,2.0,,,,18969_1846,18969_1846_47,18969_47,18969,4.0,0,1,0
1846,91.0,,Velodrome,opp_team_player_1,1.0,InShotPassLane,,,18969_1846,18969_1846_91,18969_91,18969,4.0,0,0,1
1847,47.0,,Platinum,event_team_player_1,1.0,SecondTouch,,u,18969_1847,18969_1847_47,18969_47,18969,4.0,1,1,0
1847,86.0,,Platinum,event_team_player_2,2.0,,,,18969_1847,18969_1847_86,18969_86,18969,3.0,0,1,0
1847,22.0,,Velodrome,opp_team_player_1,1.0,PassDeflected,,,18969_1847,18969_1847_22,18969_22,18969,3.0,0,0,1
1848,47.0,,Platinum,event_team_player_1,1.0,,,,18969_1848,18969_1848_47,18969_47,18969,4.0,1,1,0
1848,86.0,,Platinum,event_team_player_2,2.0,,,,18969_1848,18969_1848_86,18969_86,18969,3.0,0,1,0
1848,22.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1848,18969_1848_22,18969_22,18969,3.0,0,0,1
1849,47.0,,Platinum,event_team_player_1,1.0,,,,18969_1849,18969_1849_47,18969_47,18969,4.0,1,1,0
1849,86.0,,Platinum,event_team_player_2,2.0,,,,18969_1849,18969_1849_86,18969_86,18969,3.0,0,1,0
1849,22.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1849,18969_1849_22,18969_22,18969,3.0,0,0,1
1850,84.0,,Velodrome,event_team_player_1,1.0,PuckRecoveryRetreivalTurnover,,1,18969_1850,18969_1850_84,18969_84,18969,5.0,1,1,0
1850,47.0,,Platinum,opp_team_player_1,1.0,,,1,18969_1850,18969_1850_47,18969_47,18969,4.0,0,0,1
1851,84.0,,Velodrome,event_team_player_1,1.0,SecondTouch,,s,18969_1851,18969_1851_84,18969_84,18969,5.0,1,1,0
1851,91.0,,Velodrome,event_team_player_2,2.0,,,,18969_1851,18969_1851_91,18969_91,18969,4.0,0,1,0
1852,91.0,,Velodrome,event_team_player_1,1.0,SecondTouch,,s,18969_1852,18969_1852_91,18969_91,18969,4.0,1,1,0
1852,42.0,,Velodrome,event_team_player_2,2.0,,,,18969_1852,18969_1852_42,18969_42,18969,5.0,0,1,0
1853,42.0,,Velodrome,event_team_player_1,1.0,,,,18969_1853,18969_1853_42,18969_42,18969,5.0,1,1,0
1854,42.0,,Velodrome,event_team_player_1,1.0,,,,18969_1854,18969_1854_42,18969_42,18969,5.0,1,1,0
1855,42.0,,Velodrome,event_team_player_1,1.0,DriveMiddle,,s,18969_1855,18969_1855_42,18969_42,18969,5.0,1,1,0
1855,21.0,,Platinum,opp_team_player_1,1.0,,,,18969_1855,18969_1855_21,18969_21,18969,4.0,0,0,1
1855,8.0,,Platinum,opp_team_player_2,2.0,,,,18969_1855,18969_1855_8,18969_8,18969,5.0,0,0,1
1856,42.0,,Velodrome,event_team_player_1,1.0,,,,18969_1856,18969_1856_42,18969_42,18969,5.0,1,1,0
1856,91.0,,Velodrome,event_team_player_2,2.0,,,,18969_1856,18969_1856_91,18969_91,18969,4.0,0,1,0
1857,91.0,,Velodrome,event_team_player_1,1.0,,,,18969_1857,18969_1857_91,18969_91,18969,4.0,1,1,0
1857,47.0,,Platinum,opp_team_player_1,1.0,,,,18969_1857,18969_1857_47,18969_47,18969,4.0,0,0,1
1858,91.0,,Velodrome,event_team_player_1,1.0,,,,18969_1858,18969_1858_91,18969_91,18969,4.0,1,1,0
1858,99.0,,Platinum,opp_team_player_1,1.0,,,,18969_1858,18969_1858_99,18969_99,18969,5.0,0,0,1
1859,99.0,,Platinum,event_team_player_1,1.0,,,,18969_1859,18969_1859_99,18969_99,18969,5.0,1,1,0
1859,91.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1859,18969_1859_91,18969_91,18969,4.0,0,0,1
1860,99.0,,Platinum,event_team_player_1,1.0,,,,18969_1860,18969_1860_99,18969_99,18969,5.0,1,1,0
1861,99.0,,Platinum,event_team_player_1,1.0,,,,18969_1861,18969_1861_99,18969_99,18969,5.0,1,1,0
1862,45.0,,Platinum,event_team_player_1,1.0,,,,18969_1862,18969_1862_45,18969_45,18969,6.0,1,1,0
1862,70.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1862,18969_1862_70,18969_70,18969,6.0,0,0,1
1863,45.0,,Platinum,event_team_player_1,1.0,,,,18969_1863,18969_1863_45,18969_45,18969,6.0,1,1,0
1863,52.0,,Velodrome,opp_team_player_1,1.0,AttemptedKeepin,,u,18969_1863,18969_1863_52,18969_52,18969,4.0,0,0,1
1864,70.0,,Velodrome,event_team_player_1,1.0,PuckRecoveryRetreivalTurnover,,,18969_1864,18969_1864_70,18969_70,18969,6.0,1,1,0
1864,9.0,,Velodrome,event_team_player_2,2.0,PokeCheck,,s,18969_1864,18969_1864_9,18969_9,18969,4.0,0,1,0
1864,45.0,,Platinum,opp_team_player_1,1.0,,,,18969_1864,18969_1864_45,18969_45,18969,6.0,0,0,1
1865,70.0,,Velodrome,event_team_player_1,1.0,,,,18969_1865,18969_1865_70,18969_70,18969,6.0,1,1,0
1865,55.0,,Velodrome,event_team_player_2,2.0,,,,18969_1865,18969_1865_55,18969_55,18969,3.0,0,1,0
1865,8.0,,Platinum,opp_team_player_1,1.0,,,,18969_1865,18969_1865_8,18969_8,18969,5.0,0,0,1
