event_id,game_id,period,period_id,event_type,event_type_id,event_detail,event_detail_id,event_detail_2,event_detail_2_id,event_successful,success_id,event_team_zone,event_zone_id,sequence_key,play_key,event_chain_key,tracking_event_key,shift_key,linked_event_key,home_team,home_team_id,away_team,away_team_id,duration,event_player_ids,opp_player_ids,player_name,season_id,position_id,shot_type_id,zone_entry_type_id,zone_exit_type_id,stoppage_type_id,giveaway_type_id,takeaway_type_id,turnover_type_id,pass_type_id,time_bucket_id,strength_id,cycle_key,is_cycle,event_start_min,event_start_sec,event_end_min,event_end_sec,running_video_time,event_running_start,event_running_end,play_detail1,is_rush,is_rebound,is_breakout,is_zone_entry,is_zone_exit,is_shot,is_goal,is_save,is_turnover,is_giveaway,is_takeaway,is_faceoff,is_penalty,is_blocked_shot,is_missed_shot,is_deflected,is_sog,shot_outcome_id,pass_outcome_id,save_outcome_id,zone_outcome_id,is_scoring_chance,is_high_danger,pressured_pressurer,is_pressured,danger_level,danger_level_id,scoring_chance_key,faceoff_key,faceoff_type,time_to_next_event,time_from_last_event,time_to_next_goal_for,time_to_next_goal_against,time_from_last_goal_for,time_from_last_goal_against,time_to_next_stoppage,time_from_last_stoppage,event_player_1_toi,event_player_2_toi,event_player_3_toi,event_player_4_toi,event_player_5_toi,event_player_6_toi,opp_player_1_toi,opp_player_2_toi,opp_player_3_toi,opp_player_4_toi,opp_player_5_toi,opp_player_6_toi,team_on_ice_toi_avg,team_on_ice_toi_min,team_on_ice_toi_max,opp_on_ice_toi_avg,opp_on_ice_toi_min,opp_on_ice_toi_max
EV1897701483,18977,2,P02,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1897700029,PL1897702901,EC18977001483,TV1897701483,SH1897700034,,Velodrome,N10010,HollowBrook,N10003,0.0,"P100159,P100201",P100100,Garrett Ashcroft,N20252026F,4.0,,,,,,,,,TB01,STR0001,,0,16.0,40.0,,,1228.0,1223.0,1228.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189772076,after_stoppage,0.0,31.0,318.0,1741.0,346.0,-1.0,112.0,31.0,1278.0,1593.0,,,,,1395.0,,,,,,1435.5,1278.0,1593.0,1395.0,1395.0,1395.0
EV1897701537,18977,2,P02,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1897700031,PL1897703101,EC18977001537,TV1897701537,SH1897700040,,Velodrome,N10010,HollowBrook,N10003,0.0,P100001,P100084,Sam Downs,N20252026F,4.0,,,,,,,,,TB02,STR0001,,0,14.0,22.0,,,1366.0,1361.0,1366.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189772130,after_stoppage,5.0,24.0,180.0,1603.0,484.0,-1.0,65.0,26.0,1647.0,,,,,,1915.0,,,,,,1647.0,1647.0,1647.0,1915.0,1915.0,1915.0
EV1897701570,18977,2,P02,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1897700033,PL1897703301,EC18977001570,TV1897701570,SH1897700041,,Velodrome,N10010,HollowBrook,N10003,0.0,P100100,P100201,Nate Flint,N20252026F,4.0,,,,,,,,,TB02,STR0001,,0,12.0,43.0,,,1465.0,1460.0,1465.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189772163,after_stoppage,1.0,34.0,1504.0,81.0,-1.0,583.0,21.0,34.0,1395.0,,,,,,1593.0,,,,,,1395.0,1395.0,1395.0,1593.0,1593.0,1593.0
EV1897701584,18977,2,P02,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1897700035,PL1897703501,EC18977001584,TV1897701584,SH1897700041,,Velodrome,N10010,HollowBrook,N10003,0.0,"P100100,P100123",P100201,Nate Flint,N20252026F,4.0,,,,,,,,,TB02,STR0001,,0,12.0,5.0,,,1503.0,1498.0,1503.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189772177,after_stoppage,0.0,17.0,1466.0,43.0,-1.0,621.0,165.0,17.0,1395.0,1733.0,,,,,1593.0,,,,,,1564.0,1395.0,1733.0,1593.0,1593.0,1593.0
EV1897701614,18977,2,P02,Faceoff,ET0004,Faceoff_AfterGoal,,,,,,,,SQ1897700037,PL1897703701,EC18977001614,TV1897701614,SH1897700043,,Velodrome,N10010,HollowBrook,N10003,0.0,"P100084,P100211",P100201,Ty Smith,N20252026F,4.0,,,,,,,,,TB02,STR0001,,0,10.0,53.0,,,1575.0,1570.0,1575.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189772207,after_goal,1.0,29.0,1394.0,581.0,-1.0,29.0,93.0,89.0,1915.0,1143.0,,,,,1593.0,,,,,,1529.0,1143.0,1915.0,1593.0,1593.0,1593.0
EV1897701658,18977,2,P02,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1897700039,PL1897703901,EC18977001658,TV1897701658,SH1897700045,,Velodrome,N10010,HollowBrook,N10003,0.0,P100100,P100001,Nate Flint,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,8.0,48.0,,,1700.0,1695.0,1700.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189772250,after_stoppage,5.0,32.0,1269.0,456.0,-1.0,154.0,50.0,32.0,1395.0,,,,,,1647.0,,,,,,1395.0,1395.0,1395.0,1647.0,1647.0,1647.0
EV1897701690,18977,2,P02,Faceoff,ET0004,Faceoff_AfterStoppage,,Pass_Forehand,ED226,,,,,SQ1897700041,PL1897704101,EC18977001690,TV1897701690,SH1897700046,,Velodrome,N10010,HollowBrook,N10003,0.0,"P100001,P100224",P100084,Sam Downs,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,7.0,31.0,,,1777.0,1772.0,1777.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189772282,after_stoppage,1.0,27.0,379.0,1192.0,231.0,-1.0,72.0,27.0,1647.0,1063.0,,,,,1915.0,,,,,,1355.0,1063.0,1647.0,1915.0,1915.0,1915.0
EV1897701733,18977,2,P02,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1897700043,PL1897704301,EC18977001733,TV1897701733,SH1897700048,,Velodrome,N10010,HollowBrook,N10003,0.0,"P100084,P100123",P100201,Ty Smith,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,5.0,53.0,,,1875.0,1870.0,1875.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189772325,after_stoppage,5.0,0.0,1094.0,281.0,-1.0,329.0,76.0,26.0,1915.0,1733.0,,,,,1593.0,,,,,,1824.0,1733.0,1915.0,1593.0,1593.0,1593.0
EV1897701784,18977,2,P02,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1897700045,PL1897704501,EC18977001784,TV1897701784,SH1897700051,,Velodrome,N10010,HollowBrook,N10003,0.0,P100201,P100100,Garrett Ashcroft,N20252026F,4.0,,,,,,,,,TB04,STR0001,,0,4.0,14.0,,,1974.0,1969.0,1974.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189772376,after_stoppage,2.0,23.0,182.0,995.0,428.0,-1.0,11.0,23.0,1593.0,,,,,,1395.0,,,,,,1593.0,1593.0,1593.0,1395.0,1395.0,1395.0
EV1897701792,18977,2,P02,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1897700047,PL1897704701,EC18977001792,TV1897701792,SH1897700052,,Velodrome,N10010,HollowBrook,N10003,0.0,P100001,P100100,Sam Downs,N20252026F,4.0,,,,,,,,,TB04,STR0001,,0,3.0,38.0,,,2010.0,2005.0,2010.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189772384,after_stoppage,2.0,22.0,146.0,959.0,464.0,-1.0,14.0,25.0,1647.0,,,,,,1395.0,,,,,,1647.0,1647.0,1647.0,1395.0,1395.0,1395.0
EV1897701804,18977,2,P02,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1897700049,PL1897704901,EC18977001804,TV1897701804,SH1897700052,,Velodrome,N10010,HollowBrook,N10003,0.0,"P100049,P100100",P100001,Nate Flint,N20252026F,4.0,,,,,,,,,TB04,STR0001,,0,3.0,4.0,,,2044.0,2039.0,2044.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189772396,after_stoppage,1.0,20.0,925.0,112.0,-1.0,498.0,152.0,20.0,1161.0,1395.0,,,,,1647.0,,,,,,1278.0,1161.0,1395.0,1647.0,1647.0,1647.0
EV1897701873,18977,2,P02,Faceoff,ET0004,Faceoff_AfterGoal,,,,,,,,SQ1897700051,PL1897705101,EC18977001873,TV1897701873,SH1897700059,,Velodrome,N10010,HollowBrook,N10003,0.0,"P100159,P100201",P100084,Garrett Ashcroft,N20252026F,4.0,,,,,,,,,TB05,STR0001,,0,0.0,41.0,,,2187.0,2182.0,2187.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189772465,after_goal,1.0,31.0,956.0,782.0,31.0,-1.0,9.0,163.0,1278.0,1593.0,,,,,1915.0,,,,,,1435.5,1278.0,1593.0,1915.0,1915.0,1915.0
EV1897701879,18977,2,P02,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1897700053,PL1897705301,EC18977001879,TV1897701879,SH1897700059,,Velodrome,N10010,HollowBrook,N10003,0.0,P100084,P100201,Ty Smith,N20252026F,4.0,,,,,,,,,TB05,STR0001,,0,0.0,13.0,,,2215.0,2210.0,2215.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189772471,after_stoppage,2.0,18.0,754.0,928.0,-1.0,59.0,126.0,19.0,1915.0,,,,,,1593.0,,,,,,1915.0,1915.0,1915.0,1593.0,1593.0,1593.0
EV1897701892,18977,3,P03,Faceoff,ET0004,Faceoff_PeriodStart,,,,,,,,SQ1897700054,PL1897705401,EC18977001892,TV1897701892,SH1897700061,,Velodrome,N10010,HollowBrook,N10003,0.0,"P100086,P100100",P100201,Nate Flint,N20252026F,4.0,,,,,,,,,TB01,STR0001,,0,18.0,0.0,,,2298.0,2293.0,2298.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189772484,other,1.0,71.0,671.0,845.0,-1.0,142.0,43.0,102.0,1605.0,1395.0,,,,,1593.0,,,,,,1500.0,1395.0,1605.0,1593.0,1593.0,1593.0
EV1897701916,18977,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1897700056,PL1897705601,EC18977001916,TV1897701916,SH1897700062,,Velodrome,N10010,HollowBrook,N10003,0.0,"P100001,P100159",P100084,Sam Downs,N20252026F,4.0,,,,,,,,,TB01,STR0001,,0,16.0,52.0,,,2366.0,2361.0,2366.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189772508,after_stoppage,1.0,25.0,777.0,603.0,210.0,-1.0,28.0,25.0,1647.0,1278.0,,,,,1915.0,,,,,,1462.5,1278.0,1647.0,1915.0,1915.0,1915.0
EV1897701937,18977,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1897700058,PL1897705801,EC18977001937,TV1897701937,SH1897700064,,Velodrome,N10010,HollowBrook,N10003,0.0,"P100084,P100088",P100001,Ty Smith,N20252026F,4.0,,,,,,,,,TB01,STR0001,,0,16.0,7.0,,,2411.0,2406.0,2411.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189772529,after_stoppage,1.0,17.0,558.0,732.0,-1.0,255.0,1.0,17.0,1915.0,1846.0,,,,,1647.0,,,,,,1880.5,1846.0,1915.0,1647.0,1647.0,1647.0
EV1897701942,18977,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1897700060,PL1897706001,EC18977001942,TV1897701942,SH1897700064,,Velodrome,N10010,HollowBrook,N10003,0.0,"P100084,P100088",P100001,Ty Smith,N20252026F,4.0,,,,,,,,,TB01,STR0001,,0,15.0,51.0,,,2427.0,2422.0,2427.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189772534,after_stoppage,1.0,15.0,542.0,716.0,-1.0,271.0,66.0,15.0,1915.0,1846.0,,,,,1647.0,,,,,,1880.5,1846.0,1915.0,1647.0,1647.0,1647.0
EV1897701977,18977,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1897700062,PL1897706201,EC18977001977,TV1897701977,SH1897700065,,Velodrome,N10010,HollowBrook,N10003,0.0,P100201,P100100,Garrett Ashcroft,N20252026F,4.0,,,,,,,,,TB02,STR0001,,0,14.0,16.0,,,2522.0,2517.0,2522.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189772569,after_stoppage,2.0,29.0,621.0,447.0,366.0,-1.0,2.0,29.0,1593.0,,,,,,1395.0,,,,,,1593.0,1593.0,1593.0,1395.0,1395.0,1395.0
EV1897701980,18977,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1897700064,PL1897706401,EC18977001980,TV1897701980,SH1897700065,,Velodrome,N10010,HollowBrook,N10003,0.0,"P100100,P100201",,Garrett Ashcroft,N20252026F,4.0,,,,,,,,,TB02,STR0001,,0,13.0,49.0,,,2549.0,2544.0,2549.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189772572,after_stoppage,3.0,20.0,594.0,420.0,393.0,-1.0,23.0,25.0,1395.0,1593.0,,,,,,,,,,,1494.0,1395.0,1593.0,,,
EV1897701995,18977,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1897700066,PL1897706601,EC18977001995,TV1897701995,SH1897700065,,Velodrome,N10010,HollowBrook,N10003,0.0,"P100049,P100100",P100201,Nate Flint,N20252026F,4.0,,,,,,,,,TB02,STR0001,,0,13.0,3.0,,,2595.0,2590.0,2595.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189772587,after_stoppage,1.0,23.0,374.0,548.0,-1.0,439.0,181.0,23.0,1161.0,1395.0,,,,,1593.0,,,,,,1278.0,1161.0,1395.0,1593.0,1593.0,1593.0
EV1897702110,18977,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1897700068,PL1897706801,EC18977002110,TV1897702110,SH1897700074,,Velodrome,N10010,HollowBrook,N10003,0.0,P100001,P100100,Sam Downs,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,9.0,33.0,,,2805.0,2800.0,2805.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189772702,after_stoppage,0.0,29.0,338.0,164.0,649.0,-1.0,39.0,29.0,1647.0,,,,,,1395.0,,,,,,1647.0,1647.0,1647.0,1395.0,1395.0,1395.0
EV1897702137,18977,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1897700070,PL1897707001,EC18977002137,TV1897702137,SH1897700075,,Velodrome,N10010,HollowBrook,N10003,0.0,"P100105,P100201",P100100,Garrett Ashcroft,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,8.0,35.0,,,2863.0,2858.0,2863.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189772729,after_stoppage,1.0,19.0,280.0,106.0,707.0,-1.0,58.0,19.0,1156.0,1593.0,,,,,1395.0,,,,,,1374.5,1156.0,1593.0,1395.0,1395.0,1395.0
EV1897702183,18977,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1897700072,PL1897707201,EC18977002183,TV1897702183,SH1897700076,,Velodrome,N10010,HollowBrook,N10003,0.0,"P100084,P100123",P100201,Ty Smith,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,7.0,13.0,,,2945.0,2940.0,2945.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189772775,after_stoppage,2.0,24.0,24.0,198.0,-1.0,789.0,91.0,24.0,1915.0,1733.0,,,,,1593.0,,,,,,1824.0,1733.0,1915.0,1593.0,1593.0,1593.0
EV1897702203,18977,3,P03,Faceoff,ET0004,Faceoff_AfterGoal,,,,,,,,SQ1897700074,PL1897707401,EC18977002203,TV1897702203,SH1897700077,,Velodrome,N10010,HollowBrook,N10003,0.0,P100201,P100084,Garrett Ashcroft,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,6.0,22.0,,,2996.0,2991.0,2996.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189772795,after_goal,4.0,27.0,147.0,285.0,840.0,27.0,40.0,75.0,1593.0,,,,,,1915.0,,,,,,1593.0,1593.0,1593.0,1915.0,1915.0,1915.0
EV1897702229,18977,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1897700076,PL1897707601,EC18977002229,TV1897702229,SH1897700078,,Velodrome,N10010,HollowBrook,N10003,0.0,P100001,P100084,Sam Downs,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,5.0,20.0,,,3058.0,3053.0,3058.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189772821,after_stoppage,2.0,22.0,85.0,223.0,902.0,89.0,28.0,22.0,1647.0,,,,,,1915.0,,,,,,1647.0,1647.0,1647.0,1915.0,1915.0,1915.0
EV1897702250,18977,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1897700078,PL1897707801,EC18977002250,TV1897702250,SH1897700080,,Velodrome,N10010,HollowBrook,N10003,0.0,"P100086,P100100",P100001,Nate Flint,N20252026F,4.0,,,,,,,,,TB04,STR0001,,0,4.0,27.0,,,3111.0,3106.0,3111.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189772842,after_stoppage,1.0,23.0,170.0,32.0,142.0,955.0,145.0,25.0,1605.0,1395.0,,,,,1647.0,,,,,,1500.0,1395.0,1605.0,1647.0,1647.0,1647.0
EV1897702271,18977,3,P03,Faceoff,ET0004,Faceoff_AfterGoal,,,,,,,,SQ1897700080,PL1897708001,EC18977002271,TV1897702271,SH1897700081,,Velodrome,N10010,HollowBrook,N10003,0.0,"P100001,P100159",P100100,Sam Downs,N20252026F,4.0,,,,,,,,,TB04,STR0001,,0,3.0,30.0,,,3168.0,3163.0,3168.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189772863,after_goal,1.0,24.0,-1.0,113.0,25.0,199.0,88.0,82.0,1647.0,1278.0,,,,,1395.0,,,,,,1462.5,1278.0,1647.0,1395.0,1395.0,1395.0
EV1897702323,18977,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1897700082,PL1897708201,EC18977002323,TV1897702323,SH1897700086,,Velodrome,N10010,HollowBrook,N10003,0.0,P100084,P100201,Ty Smith,N20252026F,4.0,,,,,,,,,TB05,STR0001,,0,1.0,39.0,,,3279.0,3274.0,3279.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189772915,after_stoppage,2.0,23.0,2.0,-1.0,310.0,136.0,43.0,23.0,1915.0,,,,,,1593.0,,,,,,1915.0,1915.0,1915.0,1593.0,1593.0,1593.0
EV1897702327,18977,3,P03,Faceoff,ET0004,Faceoff_AfterGoal,,,,,,,,SQ1897700084,PL1897708401,EC18977002327,TV1897702327,SH1897700087,,Velodrome,N10010,HollowBrook,N10003,0.0,"P100084,P100086",P100201,Ty Smith,N20252026F,4.0,,,,,,,,,TB05,STR0001,,0,1.0,14.0,,,3304.0,3299.0,3304.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189772919,after_goal,1.0,23.0,-1.0,-1.0,23.0,161.0,18.0,48.0,1915.0,1605.0,,,,,1593.0,,,,,,1760.0,1605.0,1915.0,1593.0,1593.0,1593.0
EV1897702339,18977,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1897700086,PL1897708601,EC18977002339,TV1897702339,SH1897700087,,Velodrome,N10010,HollowBrook,N10003,0.0,"P100084,P100088,P100201",,Ty Smith,N20252026F,4.0,,,,,,,,,TB05,STR0001,,0,0.0,56.0,,,3322.0,3317.0,3322.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189772931,after_stoppage,1.0,0.0,-1.0,-1.0,41.0,179.0,12.0,66.0,1915.0,1846.0,1593.0,,,,,,,,,,1784.6666666666667,1593.0,1915.0,,,
EV1897702352,18977,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1897700088,PL1897708801,EC18977002352,TV1897702352,SH1897700088,,Velodrome,N10010,HollowBrook,N10003,0.0,"P100002,P100201",P100084,Garrett Ashcroft,N20252026F,4.0,,,,,,,,,TB05,STR0001,,0,0.0,30.0,,,3348.0,3343.0,3348.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189772944,after_stoppage,4.0,14.0,-1.0,-1.0,205.0,67.0,4.0,14.0,993.0,1593.0,,,,,1915.0,,,,,,1293.0,993.0,1593.0,1915.0,1915.0,1915.0
EV1897702354,18977,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1897700090,PL1897709001,EC18977002354,TV1897702354,SH1897700088,,Velodrome,N10010,HollowBrook,N10003,0.0,"P100002,P100084,P100201",,Garrett Ashcroft,N20252026F,4.0,,,,,,,,,TB05,STR0001,,0,0.0,14.0,,,3364.0,3359.0,3364.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189772946,after_stoppage,2.0,12.0,-1.0,-1.0,221.0,83.0,-1.0,12.0,993.0,1915.0,1593.0,,,,,,,,,,1500.3333333333333,993.0,1915.0,,,
EV1898101001,18981,1,P01,Faceoff,ET0004,Faceoff_PeriodStart,,,,,,n,ZN03,SQ1898100001,PL1898100101,EC18981001001,TV1898101001,SH1898100001,,Nelson,N10004,Velodrome,N10010,0.0,"P100001,P100159",P100078,Sam Downs,N20252026F,4.0,,,,,,,,,TB01,STR0001,,0,18.0,0.0,,,0.0,0.0,5.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189812957,other,0.0,-1.0,773.0,860.0,-1.0,-1.0,53.0,-1.0,0.0,0.0,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
EV1898101041,18981,1,P01,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1898100003,PL1898100301,EC18981001041,TV1898101041,SH1898100004,,Nelson,N10004,Velodrome,N10010,0.0,P100201,P100066,Garrett Ashcroft,N20252026F,4.0,,,,,,,,,TB01,STR0001,,0,16.0,42.0,,,78.0,73.0,78.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189812997,after_stoppage,7.0,20.0,700.0,787.0,-1.0,-1.0,63.0,20.0,129.0,,,,,,44.0,,,,,,129.0,129.0,129.0,44.0,44.0,44.0
EV1898101075,18981,1,P01,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1898100005,PL1898100501,EC18981001075,TV1898101075,SH1898100006,,Nelson,N10004,Velodrome,N10010,0.0,"P100105,P100161",P100078,Galen Wood,N20252026F,4.0,,,,,,,,,TB01,STR0001,,0,15.0,16.0,,,164.0,159.0,164.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189813031,after_stoppage,6.0,0.0,614.0,701.0,-1.0,-1.0,29.0,23.0,132.0,180.0,,,,,372.0,,,,,,156.0,132.0,180.0,372.0,372.0,372.0
EV1898101091,18981,1,P01,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1898100007,PL1898100701,EC18981001091,TV1898101091,SH1898100006,,Nelson,N10004,Velodrome,N10010,0.0,"P100078,P100119",P100161,Kyle Popovich,N20252026F,4.0,,,,,,,,,TB02,STR0001,,0,14.0,30.0,,,210.0,205.0,210.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189813047,after_stoppage,1.0,17.0,655.0,568.0,-1.0,-1.0,94.0,17.0,483.0,333.0,,,,,189.0,,,,,,408.0,333.0,483.0,189.0,189.0,189.0
EV1898101143,18981,1,P01,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1898100009,PL1898100901,EC18981001143,TV1898101143,SH1898100013,,Nelson,N10004,Velodrome,N10010,0.0,"P100066,P100074",P100001,Brock Lofgren,N20252026F,4.0,,,,,,,,,TB02,STR0001,,0,12.0,32.0,,,328.0,323.0,328.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189813099,after_stoppage,1.0,24.0,537.0,450.0,-1.0,-1.0,18.0,24.0,374.0,481.0,,,,,325.0,,,,,,427.5,374.0,481.0,325.0,325.0,325.0
EV1898101155,18981,1,P01,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1898100011,PL1898101101,EC18981001155,TV1898101155,SH1898100013,,Nelson,N10004,Velodrome,N10010,0.0,"P100001,P100108",P100066,Sam Downs,N20252026F,4.0,,,,,,,,,TB02,STR0001,,0,11.0,59.0,,,361.0,356.0,361.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189813111,after_stoppage,1.0,15.0,417.0,504.0,-1.0,-1.0,2.0,15.0,406.0,373.0,,,,,405.0,,,,,,389.5,373.0,406.0,405.0,405.0,405.0
EV1898101159,18981,1,P01,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1898100013,PL1898101301,EC18981001159,TV1898101159,SH1898100013,,Nelson,N10004,Velodrome,N10010,0.0,"P100001,P100159",P100066,Sam Downs,N20252026F,4.0,,,,,,,,,TB02,STR0001,,0,11.0,42.0,,,378.0,373.0,378.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189813115,after_stoppage,1.0,14.0,400.0,487.0,-1.0,-1.0,117.0,15.0,482.0,437.0,,,,,413.0,,,,,,459.5,437.0,482.0,413.0,413.0,413.0
EV1898101220,18981,1,P01,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1898100015,PL1898101501,EC18981001220,TV1898101220,SH1898100023,,Nelson,N10004,Velodrome,N10010,0.0,"P100066,P100119",P100201,Brock Lofgren,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,9.0,23.0,,,517.0,512.0,517.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189813176,after_stoppage,1.0,22.0,348.0,261.0,-1.0,-1.0,42.0,22.0,569.0,708.0,,,,,524.0,,,,,,638.5,569.0,708.0,524.0,524.0,524.0
