event_id,game_id,period,period_id,event_type,event_type_id,event_detail,event_detail_id,event_detail_2,event_detail_2_id,event_successful,success_id,event_team_zone,event_zone_id,sequence_key,play_key,event_chain_key,tracking_event_key,shift_key,linked_event_key,home_team,home_team_id,away_team,away_team_id,duration,event_player_ids,opp_player_ids,player_name,season_id,position_id,shot_type_id,zone_entry_type_id,zone_exit_type_id,stoppage_type_id,giveaway_type_id,takeaway_type_id,turnover_type_id,pass_type_id,time_bucket_id,strength_id,cycle_key,is_cycle,event_start_min,event_start_sec,event_end_min,event_end_sec,running_video_time,event_running_start,event_running_end,play_detail1,is_rush,is_rebound,is_breakout,is_zone_entry,is_zone_exit,is_shot,is_goal,is_save,is_turnover,is_giveaway,is_takeaway,is_faceoff,is_penalty,is_blocked_shot,is_missed_shot,is_deflected,is_sog,shot_outcome_id,pass_outcome_id,save_outcome_id,zone_outcome_id,is_scoring_chance,is_high_danger,pressured_pressurer,is_pressured,danger_level,danger_level_id,scoring_chance_key,time_to_next_event,time_from_last_event,time_to_next_goal_for,time_to_next_goal_against,time_from_last_goal_for,time_from_last_goal_against,time_to_next_stoppage,time_from_last_stoppage,event_player_1_toi,event_player_2_toi,event_player_3_toi,event_player_4_toi,event_player_5_toi,event_player_6_toi,opp_player_1_toi,opp_player_2_toi,opp_player_3_toi,opp_player_4_toi,opp_player_5_toi,opp_player_6_toi,team_on_ice_toi_avg,team_on_ice_toi_min,team_on_ice_toi_max,opp_on_ice_toi_avg,opp_on_ice_toi_min,opp_on_ice_toi_max
EV1898701013,18987,1,P01,Shot,ET0001,Shot_Blocked,ED0008,,,,,o,ZN01,SQ1898700038,PL1898703810,EC18987001013,TV1898709004,SH1898700001,LV1898709004,Outlaws,N10007,Velodrome,N10010,0.0,P100185,P100105,Samson Leifer,N20252026F,4.0,,,,,,,,,TB01,STR0001,,0,17.0,45.0,,,15.0,10.0,15.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,1.0,1,medium,DL02,SC189870350,3.0,0.0,-1.0,3013.0,-1.0,-1.0,116.0,-1.0,74.0,,,,,,35.0,,,,,,74.0,74.0,74.0,35.0,35.0,35.0
EV1898701042,18987,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0001,,,,,o,ZN01,SQ1898700038,PL1898703820,EC18987001042,TV1898709010,SH1898700001,LV1898709010,Outlaws,N10007,Velodrome,N10010,0.0,P100032,"P100002,P100016",Trevor Chavez,N20252026F,5.0,,,,,,,,,TB01,STR0001,,0,17.0,10.0,,,50.0,45.0,50.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,medium,DL02,SC189870351,0.0,0.0,-1.0,2978.0,-1.0,-1.0,81.0,-1.0,35.0,,,,,,95.0,130.0,,,,,35.0,35.0,35.0,112.5,95.0,130.0
EV1898701046,18987,1,P01,Shot,ET0001,Shot_Missed,ED0004,,,,,o,ZN01,SQ1898700001,PL1898700108,EC18987001046,TV1898701046,SH1898700001,,Outlaws,N10007,Velodrome,N10010,0.0,P100128,P100002,Brody Keene,N20252026F,5.0,,,,,,,,,TB01,STR0001,,0,17.0,8.0,,,52.0,47.0,52.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,SO04,,,,1,0,,0,medium,DL02,SC189870352,3.0,1.0,-1.0,2976.0,-1.0,-1.0,79.0,-1.0,74.0,,,,,,95.0,,,,,,74.0,74.0,74.0,95.0,95.0,95.0
EV1898701064,18987,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0001,,,,,o,ZN01,SQ1898700038,PL1898703822,EC18987001064,TV1898709013,SH1898700004,LV1898709013,Outlaws,N10007,Velodrome,N10010,0.0,P100004,P100016,Cesar Shinall,N20252026F,5.0,,,,,,,,,TB01,STR0001,,0,16.0,39.0,,,81.0,76.0,81.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,medium,DL02,SC189870353,0.0,0.0,-1.0,2947.0,-1.0,-1.0,50.0,-1.0,49.0,,,,,,210.0,,,,,,49.0,49.0,49.0,210.0,210.0,210.0
EV1898701078,18987,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0001,,,,,o,ZN01,SQ1898700038,PL1898703826,EC18987001078,TV1898709018,SH1898700006,LV1898709018,Outlaws,N10007,Velodrome,N10010,0.0,P100198,P100009,Maxwell Donaty,N20252026F,5.0,,,,,,,,,TB01,STR0001,,0,16.0,15.0,,,105.0,100.0,105.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,medium,DL02,SC189870354,0.0,0.0,2923.0,-1.0,-1.0,-1.0,26.0,-1.0,121.0,,,,,,313.0,,,,,,121.0,121.0,121.0,313.0,313.0,313.0
EV1898701082,18987,1,P01,Shot,ET0001,Shot_Missed,ED0004,,,,,o,ZN01,SQ1898700001,PL1898700110,EC18987001082,TV1898701082,SH1898700006,,Outlaws,N10007,Velodrome,N10010,0.0,P100064,P100034,James Rynearson,N20252026F,4.0,,,,,,,,,TB01,STR0001,,0,16.0,14.0,,,106.0,101.0,106.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,SO04,,,,1,0,1.0,1,medium,DL02,SC189870355,3.0,0.0,2922.0,-1.0,-1.0,-1.0,25.0,-1.0,110.0,,,,,,162.0,,,,,,110.0,110.0,110.0,162.0,162.0,162.0
EV1898701084,18987,1,P01,Shot,ET0001,Shot_Blocked,ED0008,,,,,o,ZN01,SQ1898700038,PL1898703826,EC18987001084,TV1898709019,SH1898700006,LV1898709019,Outlaws,N10007,Velodrome,N10010,0.0,P100230,"P100033,P100214",Jennifer Valente,N20252026F,4.0,,,,,,,,,TB01,STR0001,,0,16.0,11.0,,,109.0,104.0,109.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,,0,medium,DL02,SC189870356,0.0,3.0,2919.0,-1.0,-1.0,-1.0,22.0,-1.0,123.0,,,,,,139.0,61.0,,,,,123.0,123.0,123.0,100.0,61.0,139.0
EV1898701094,18987,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0001,,,,,o,ZN01,SQ1898700038,PL1898703830,EC18987001094,TV1898709022,SH1898700006,LV1898709022,Outlaws,N10007,Velodrome,N10010,0.0,P100033,"P100016,P100108",Taylor Rogalsky,N20252026F,4.0,,,,,,,,,TB01,STR0001,,0,15.0,50.0,,,130.0,125.0,130.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,medium,DL02,SC189870357,0.0,3.0,-1.0,2898.0,-1.0,-1.0,1.0,-1.0,139.0,,,,,,388.0,267.0,,,,,139.0,139.0,139.0,327.5,267.0,388.0
EV1898701104,18987,1,P01,Shot,ET0001,Shot_Blocked,ED0008,,,,,o,ZN01,SQ1898700002,PL1898700202,EC18987001104,TV1898701104,SH1898700007,,Outlaws,N10007,Velodrome,N10010,0.0,P100214,P100198,Ryan Kiehl,N20252026F,4.0,,,,,,,,,TB01,STR0001,,0,15.0,15.0,,,165.0,160.0,165.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,1.0,1,medium,DL02,SC189870358,1.0,2.0,-1.0,2863.0,-1.0,-1.0,296.0,34.0,131.0,,,,,,195.0,,,,,,131.0,131.0,131.0,195.0,195.0,195.0
EV1898701106,18987,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0001,,,,,o,ZN01,SQ1898700039,PL1898703902,EC18987001106,TV1898709024,SH1898700007,LV1898709024,Outlaws,N10007,Velodrome,N10010,0.0,P100033,P100016,Taylor Rogalsky,N20252026F,4.0,,,,,,,,,TB01,STR0001,,0,15.0,14.0,,,166.0,161.0,166.0,OffensivePlay_Possession_CrashNet,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,medium,DL02,SC189870359,0.0,1.0,-1.0,2862.0,-1.0,-1.0,295.0,35.0,139.0,,,,,,466.0,,,,,,139.0,139.0,139.0,466.0,466.0,466.0
EV1898701110,18987,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0001,,,,,o,ZN01,SQ1898700039,PL1898703902,EC18987001110,TV1898709025,SH1898700007,LV1898709025,Outlaws,N10007,Velodrome,N10010,0.0,P100214,P100016,Ryan Kiehl,N20252026F,4.0,,,,,,,,,TB01,STR0001,,0,15.0,13.0,,,167.0,162.0,167.0,OffensivePlay_Possession_FrontofNet,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,medium,DL02,SC189870360,0.0,1.0,-1.0,2861.0,-1.0,-1.0,294.0,36.0,131.0,,,,,,466.0,,,,,,131.0,131.0,131.0,466.0,466.0,466.0
EV1898701114,18987,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0001,,,,,o,ZN01,SQ1898700039,PL1898703902,EC18987001114,TV1898709026,SH1898700007,LV1898709026,Outlaws,N10007,Velodrome,N10010,0.0,P100033,P100016,Taylor Rogalsky,N20252026F,4.0,,,,,,,,,TB01,STR0001,,0,15.0,12.0,,,168.0,163.0,168.0,OffensivePlay_Possession_FrontofNet,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,medium,DL02,SC189870361,0.0,0.0,-1.0,2860.0,-1.0,-1.0,293.0,37.0,139.0,,,,,,466.0,,,,,,139.0,139.0,139.0,466.0,466.0,466.0
EV1898701135,18987,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0001,,,,,o,ZN01,SQ1898700039,PL1898703909,EC18987001135,TV1898709031,SH1898700008,LV1898709031,Outlaws,N10007,Velodrome,N10010,0.0,P100224,"P100009,P100034",Kaitlyn Shain,N20252026F,4.0,,,,,,,,,TB02,STR0001,,0,14.0,35.0,,,205.0,200.0,205.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,medium,DL02,SC189870362,0.0,5.0,2823.0,-1.0,-1.0,-1.0,256.0,74.0,415.0,,,,,,453.0,162.0,,,,,415.0,415.0,415.0,307.5,162.0,453.0
EV1898701151,18987,1,P01,Shot,ET0001,Shot_Missed,ED0004,,,,,o,ZN01,SQ1898700002,PL1898700204,EC18987001151,TV1898701151,SH1898700009,,Outlaws,N10007,Velodrome,N10010,0.0,"P100032,P100080",P100132,Trevor Chavez,N20252026F,5.0,,,,,,,,,TB02,STR0001,,0,14.0,20.0,,,220.0,215.0,220.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,SO04,,,,1,0,,0,medium,DL02,SC189870363,0.0,0.0,-1.0,2808.0,-1.0,-1.0,241.0,89.0,520.0,197.0,,,,,216.0,,,,,,358.5,197.0,520.0,216.0,216.0,216.0
EV1898701214,18987,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0001,,,,,o,ZN01,SQ1898700039,PL1898703918,EC18987001214,TV1898709040,SH1898700014,LV1898709040,Outlaws,N10007,Velodrome,N10010,0.0,P100128,"P100016,P100105",Brody Keene,N20252026F,5.0,,,,,,,,,TB02,STR0001,,0,12.0,26.0,,,334.0,329.0,334.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,1.0,1,medium,DL02,SC189870364,0.0,0.0,-1.0,2694.0,-1.0,-1.0,127.0,203.0,338.0,,,,,,1009.0,566.0,,,,,338.0,338.0,338.0,787.5,566.0,1009.0
EV1898701238,18987,1,P01,Shot,ET0001,Shot_Blocked,ED0008,,,,,o,ZN01,SQ1898700002,PL1898700223,EC18987001238,TV1898701238,SH1898700016,,Outlaws,N10007,Velodrome,N10010,0.0,P100185,P100002,Samson Leifer,N20252026F,4.0,,,,,,,,,TB02,STR0001,,0,11.0,44.0,,,376.0,371.0,376.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,1.0,1,medium,DL02,SC189870365,4.0,2.0,-1.0,2652.0,-1.0,-1.0,85.0,245.0,459.0,,,,,,570.0,,,,,,459.0,459.0,459.0,570.0,570.0,570.0
EV1898701257,18987,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0001,,,,,o,ZN01,SQ1898700039,PL1898703927,EC18987001257,TV1898709048,SH1898700018,LV1898709048,Outlaws,N10007,Velodrome,N10010,0.0,P100033,P100016,Taylor Rogalsky,N20252026F,4.0,,,,,,,,,TB02,STR0001,,0,11.0,15.0,,,405.0,400.0,405.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,medium,DL02,SC189870366,0.0,0.0,-1.0,2623.0,-1.0,-1.0,56.0,274.0,559.0,,,,,,1209.0,,,,,,559.0,559.0,559.0,1209.0,1209.0,1209.0
EV1898701260,18987,1,P01,Shot,ET0001,Shot_Blocked,ED0008,,,,,o,ZN01,SQ1898700002,PL1898700228,EC18987001260,TV1898701260,SH1898700018,,Outlaws,N10007,Velodrome,N10010,0.0,P100031,P100105,Christopher Mihlon,N20252026F,4.0,,,,,,,,,TB02,STR0001,,0,11.0,15.0,,,405.0,400.0,405.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,1.0,1,medium,DL02,SC189870367,4.0,0.0,-1.0,2623.0,-1.0,-1.0,56.0,274.0,405.0,,,,,,609.0,,,,,,405.0,405.0,405.0,609.0,609.0,609.0
EV1898701291,18987,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0001,,,,,o,ZN01,SQ1898700040,PL1898704001,EC18987001291,TV1898709052,SH1898700021,LV1898709052,Outlaws,N10007,Velodrome,N10010,0.0,P100214,"P100016,P100198",Ryan Kiehl,N20252026F,4.0,,,,,,,,,TB02,STR0001,,0,10.0,20.0,,,460.0,455.0,460.0,OffensivePlay_Possession_FrontofNet,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,1.0,1,medium,DL02,SC189870368,1.0,0.0,-1.0,2568.0,-1.0,-1.0,1.0,329.0,458.0,,,,,,1411.0,572.0,,,,,458.0,458.0,458.0,991.5,572.0,1411.0
EV1898701296,18987,1,P01,Shot,ET0001,Shot_Missed,ED0004,,,,,o,ZN01,SQ1898700003,PL1898700301,EC18987001296,TV1898701296,SH1898700022,,Outlaws,N10007,Velodrome,N10010,0.0,P100034,,Colin Brewster,N20252026F,5.0,,,,,,,,,TB03,STR0001,,0,9.0,55.0,,,485.0,480.0,485.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,SO04,,,,1,0,,0,medium,DL02,SC189870369,2.0,5.0,-1.0,2543.0,-1.0,-1.0,63.0,24.0,608.0,,,,,,,,,,,,608.0,608.0,608.0,,,
EV1898701299,18987,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0001,,,,,o,ZN01,SQ1898700041,PL1898704101,EC18987001299,TV1898709053,SH1898700022,LV1898709053,Outlaws,N10007,Velodrome,N10010,0.0,P100099,P100016,Colby Rasplicka,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,9.0,50.0,,,490.0,485.0,490.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,medium,DL02,SC189870370,0.0,1.0,-1.0,2538.0,-1.0,-1.0,58.0,29.0,416.0,,,,,,1411.0,,,,,,416.0,416.0,416.0,1411.0,1411.0,1411.0
EV1898701304,18987,1,P01,Shot,ET0001,Shot_Missed,ED0004,,,,,o,ZN01,SQ1898700003,PL1898700301,EC18987001304,TV1898701304,SH1898700022,,Outlaws,N10007,Velodrome,N10010,0.0,P100099,,Colby Rasplicka,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,9.0,49.0,,,491.0,486.0,491.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,SO04,,,,1,0,,0,medium,DL02,SC189870371,0.0,0.0,-1.0,2537.0,-1.0,-1.0,57.0,30.0,416.0,,,,,,,,,,,,416.0,416.0,416.0,,,
EV1898701317,18987,1,P01,Shot,ET0001,Shot_Missed,ED0004,,,,,o,ZN01,SQ1898700003,PL1898700304,EC18987001317,TV1898701317,SH1898700023,,Outlaws,N10007,Velodrome,N10010,0.0,P100224,"P100004,P100099",Kaitlyn Shain,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,9.0,31.0,,,509.0,504.0,509.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,SO04,,,,1,0,1.0,1,medium,DL02,SC189870372,4.0,3.0,2519.0,-1.0,-1.0,-1.0,39.0,48.0,815.0,,,,,,371.0,435.0,,,,,815.0,815.0,815.0,403.0,371.0,435.0
EV1898701339,18987,1,P01,Shot,ET0001,Shot_Blocked,ED0008,,,,,o,ZN01,SQ1898700041,PL1898704110,EC18987001339,TV1898709059,SH1898700025,LV1898709059,Outlaws,N10007,Velodrome,N10010,0.0,P100224,"P100004,P100034",Kaitlyn Shain,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,9.0,1.0,,,539.0,534.0,539.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,1.0,1,medium,DL02,SC189870373,2.0,0.0,2489.0,-1.0,-1.0,-1.0,9.0,78.0,828.0,,,,,,413.0,621.0,,,,,828.0,828.0,828.0,517.0,413.0,621.0
EV1898701345,18987,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0001,,,,,o,ZN01,SQ1898700042,PL1898704201,EC18987001345,TV1898709060,SH1898700025,LV1898709060,Outlaws,N10007,Velodrome,N10010,0.0,"P100009,P100230",P100034,Jennifer Valente,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,8.0,54.0,,,546.0,541.0,546.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,1.0,1,medium,DL02,SC189870374,0.0,1.0,2482.0,-1.0,-1.0,-1.0,2.0,85.0,1562.0,602.0,,,,,621.0,,,,,,1082.0,602.0,1562.0,621.0,621.0,621.0
EV1898701363,18987,1,P01,Shot,ET0001,Shot_Blocked,ED0008,,,,,o,ZN01,SQ1898700043,PL1898704305,EC18987001363,TV1898709063,SH1898700026,LV1898709063,Outlaws,N10007,Velodrome,N10010,0.0,P100001,P100170,Sam Downs,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,8.0,5.0,,,595.0,590.0,595.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,1.0,1,medium,DL02,SC189870375,0.0,0.0,2433.0,-1.0,-1.0,-1.0,100.0,47.0,1032.0,,,,,,1158.0,,,,,,1032.0,1032.0,1032.0,1158.0,1158.0,1158.0
EV1898701436,18987,1,P01,Shot,ET0001,Shot_Blocked,ED0008,,,,,o,ZN01,SQ1898700005,PL1898700501,EC18987001436,TV1898701436,SH1898700032,,Outlaws,N10007,Velodrome,N10010,0.0,P100034,"P100001,P100198",Colin Brewster,N20252026F,5.0,,,,,,,,,TB03,STR0004,CY189870026,1,5.0,30.0,,,750.0,745.0,750.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,1.0,1,medium,DL02,SC189870376,3.0,2.0,-1.0,2278.0,-1.0,-1.0,17.0,55.0,1089.0,,,,,,1218.0,1090.0,,,,,1089.0,1089.0,1089.0,1154.0,1090.0,1218.0
EV1898701438,18987,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0001,,,,,,,SQ1898700046,PL1898704601,EC18987001438,TV1898709076,SH1898700032,LV1898709076,Outlaws,N10007,Velodrome,N10010,0.0,P100033,P100016,Taylor Rogalsky,N20252026F,4.0,,,,,,,,,TB03,STR0004,,0,5.0,27.0,,,753.0,748.0,753.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,low,DL03,SC189870377,0.0,3.0,-1.0,2275.0,-1.0,-1.0,14.0,58.0,1047.0,,,,,,2250.0,,,,,,1047.0,1047.0,1047.0,2250.0,2250.0,2250.0
EV1898701453,18987,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0001,,,,,,,SQ1898700049,PL1898704901,EC18987001453,TV1898709080,SH1898700033,LV1898709080,Outlaws,N10007,Velodrome,N10010,0.0,"P100031,P100185","P100016,P100198",Samson Leifer,N20252026F,4.0,,,,,,,,,TB04,STR0004,,0,4.0,45.0,,,795.0,790.0,795.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,low,DL03,SC189870378,18.0,0.0,-1.0,2233.0,-1.0,-1.0,80.0,28.0,849.0,1151.0,,,,,2371.0,1090.0,,,,,1000.0,849.0,1151.0,1730.5,1090.0,2371.0
EV1898701463,18987,1,P01,Shot,ET0001,Shot_BlockedSameTeam,,,,,,,,SQ1898700050,PL1898705001,EC18987001463,TV1898709081,SH1898700033,LV1898709081,Outlaws,N10007,Velodrome,N10010,0.0,"P100033,P100185",,Taylor Rogalsky,N20252026F,4.0,,,,,,,,,TB04,STR0004,CY189870027,1,4.0,17.0,,,823.0,818.0,823.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,,0,low,DL03,SC189870379,2.0,0.0,-1.0,2205.0,-1.0,-1.0,52.0,28.0,1058.0,1179.0,,,,,,,,,,,1118.5,1058.0,1179.0,,,
EV1898701470,18987,1,P01,Shot,ET0001,Shot_Blocked,ED0008,,,,,,,SQ1898700050,PL1898705002,EC18987001470,TV1898709082,SH1898700033,LV1898709082,Outlaws,N10007,Velodrome,N10010,0.0,P100034,"P100108,P100230",Colin Brewster,N20252026F,5.0,,,,,,,,,TB04,STR0004,,0,4.0,3.0,,,837.0,832.0,837.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,,0,low,DL03,SC189870380,0.0,0.0,-1.0,2191.0,-1.0,-1.0,38.0,42.0,1089.0,,,,,,1283.0,912.0,,,,,1089.0,1089.0,1089.0,1097.5,912.0,1283.0
EV1898701491,18987,1,P01,Shot,ET0001,Shot_Blocked,ED0008,,,,,,,SQ1898700007,PL1898700704,EC18987001491,TV1898701491,SH1898700034,,Outlaws,N10007,Velodrome,N10010,0.0,P100198,P100185,Maxwell Donaty,N20252026F,5.0,,,,,,,,,TB04,STR0004,,0,3.0,44.0,,,856.0,851.0,856.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,1.0,1,low,DL03,SC189870381,0.0,1.0,2172.0,-1.0,-1.0,-1.0,19.0,61.0,1164.0,,,,,,1195.0,,,,,,1164.0,1164.0,1164.0,1195.0,1195.0,1195.0
EV1898701506,18987,1,P01,Shot,ET0001,Shot_Blocked,ED0008,,,,,,,SQ1898700008,PL1898700801,EC18987001506,TV1898701506,SH1898700038,,Outlaws,N10007,Velodrome,N10010,0.0,P100001,P100004,Sam Downs,N20252026F,4.0,,,,,,,,,TB04,STR0004,,0,2.0,57.0,,,903.0,898.0,903.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,1.0,1,low,DL03,SC189870382,2.0,0.0,2125.0,-1.0,-1.0,-1.0,48.0,28.0,1472.0,,,,,,808.0,,,,,,1472.0,1472.0,1472.0,808.0,808.0,808.0
EV1898701511,18987,1,P01,Shot,ET0001,Shot_Blocked,ED0008,,,,,,,SQ1898700052,PL1898705203,EC18987001511,TV1898709085,SH1898700039,LV1898709085,Outlaws,N10007,Velodrome,N10010,0.0,P100105,P100004,Ronnie Pinnell,N20252026F,5.0,,,,,,,,,TB04,STR0001,,0,2.0,46.0,,,914.0,909.0,914.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,,0,low,DL03,SC189870383,0.0,1.0,2114.0,-1.0,-1.0,-1.0,37.0,39.0,1435.0,,,,,,808.0,,,,,,1435.0,1435.0,1435.0,808.0,808.0,808.0
EV1898701525,18987,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0001,,,,,,,SQ1898700052,PL1898705209,EC18987001525,TV1898709089,SH1898700039,LV1898709089,Outlaws,N10007,Velodrome,N10010,0.0,P100170,P100016,Kennen Newsham,N20252026F,4.0,,,,,,,,,TB04,STR0001,,0,2.0,28.0,,,932.0,927.0,932.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,low,DL03,SC189870384,6.0,0.0,-1.0,2096.0,-1.0,-1.0,19.0,57.0,1653.0,,,,,,2769.0,,,,,,1653.0,1653.0,1653.0,2769.0,2769.0,2769.0
EV1898701548,18987,1,P01,Shot,ET0001,Shot_Missed,ED0004,,,,,,,SQ1898700054,PL1898705402,EC18987001548,TV1898709094,SH1898700040,LV1898709094,Outlaws,N10007,Velodrome,N10010,0.0,P100132,,Nick Ciampoli,N20252026F,4.0,,,,,,,,,TB05,STR0001,,0,1.0,33.0,,,987.0,982.0,987.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,SO04,,,,1,0,,0,low,DL03,SC189870385,0.0,2.0,2041.0,-1.0,-1.0,-1.0,59.0,36.0,997.0,,,,,,,,,,,,997.0,997.0,997.0,,,
EV1898701566,18987,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0001,,,,,,,SQ1898700054,PL1898705403,EC18987001566,TV1898709095,SH1898700040,LV1898709095,Outlaws,N10007,Velodrome,N10010,0.0,P100105,"P100009,P100170",Ronnie Pinnell,N20252026F,5.0,,,,,,,,,TB05,STR0001,,0,1.0,22.0,,,998.0,993.0,998.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,1.0,1,low,DL03,SC189870386,0.0,2.0,2030.0,-1.0,-1.0,-1.0,48.0,47.0,1435.0,,,,,,2924.0,1656.0,,,,,1435.0,1435.0,1435.0,2290.0,1656.0,2924.0
EV1898701582,18987,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0001,,,,,,,SQ1898700054,PL1898705408,EC18987001582,TV1898709099,SH1898700040,LV1898709099,Outlaws,N10007,Velodrome,N10010,0.0,P100170,P100016,Kennen Newsham,N20252026F,4.0,,,,,,,,,TB05,STR0001,,0,0.0,56.0,,,1024.0,1019.0,1024.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,low,DL03,SC189870387,0.0,0.0,-1.0,2004.0,-1.0,-1.0,22.0,73.0,1727.0,,,,,,3120.0,,,,,,1727.0,1727.0,1727.0,3120.0,3120.0,3120.0
EV1898701591,18987,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0001,,,,,,,SQ1898700055,PL1898705501,EC18987001591,TV1898709100,SH1898700040,LV1898709100,Outlaws,N10007,Velodrome,N10010,0.0,P100201,"P100009,P100032",Garrett Ashcroft,N20252026F,4.0,,,,,,,,,TB05,STR0001,,0,0.0,36.0,,,1044.0,1039.0,1044.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,1.0,1,low,DL03,SC189870388,2.0,0.0,1984.0,-1.0,-1.0,-1.0,2.0,93.0,1550.0,,,,,,3004.0,1849.0,,,,,1550.0,1550.0,1550.0,2426.5,1849.0,3004.0
