shift_id,game_id,shift_index,Period,shift_start_min,shift_start_sec,shift_end_min,shift_end_sec,shift_start_type,shift_stop_type,home_forward_1,home_forward_2,home_forward_3,home_defense_1,home_defense_2,home_xtra,home_goalie,away_forward_1,away_forward_2,away_forward_3,away_defense_1,away_defense_2,away_xtra,away_goalie,stoppage_time,home_ozone_start,home_ozone_end,home_dzone_start,home_dzone_end,home_nzone_start,home_nzone_end,home_team,away_team,shift_start_total_seconds,shift_end_total_seconds,shift_duration,home_team_strength,away_team_strength,home_team_en,away_team_en,home_team_pk,home_team_pp,away_team_pp,away_team_pk,situation,strength,home_goals,away_goals,home_team_plus,home_team_minus,away_team_plus,away_team_minus,period_start_total_running_seconds,running_video_time,shift_start_running_time,shift_end_running_time,period_id,home_team_id,away_team_id,season_id,time_bucket_id,strength_id,shift_start_type_derived,shift_stop_type_derived,start_zone,end_zone,start_zone_id,end_zone_id,home_forward_1_id,home_forward_2_id,home_forward_3_id,home_defense_1_id,home_defense_2_id,home_xtra_id,home_goalie_id,away_forward_1_id,away_forward_2_id,away_forward_3_id,away_defense_1_id,away_defense_2_id,away_xtra_id,away_goalie_id,home_gf_all,home_ga_all,away_gf_all,away_ga_all,home_gf_ev,home_ga_ev,away_gf_ev,away_ga_ev,home_gf_nen,home_ga_nen,away_gf_nen,away_ga_nen,home_gf_pp,home_ga_pp,away_gf_pp,away_ga_pp,home_gf_pk,home_ga_pk,away_gf_pk,away_ga_pk,home_pm_all,away_pm_all,home_pm_ev,away_pm_ev,home_pm_nen,away_pm_nen,home_pm_pp,away_pm_pp,home_pm_pk,away_pm_pk,sf,sa,shot_diff,cf,ca,cf_pct,ff,fa,ff_pct,scf,sca,hdf,hda,zone_entries,zone_exits,giveaways,takeaways,fo_won,fo_lost,fo_pct,event_count,shift_start_type_id,shift_stop_type_id,situation_id,shift_key,shift_duration_id,period
SH1898100022,18981,22,1.0,9.0,59.0,9.0,44.0,,Puck Out of Play,79.0,7.0,44.0,37.0,23.0,,31.0,42.0,91.0,24.0,93.0,84.0,,39.0,0.0,1.0,,,1.0,,,Nelson,Velodrome,599.0,584.0,15.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,476.0,494.0,P01,N10004,N10010,N20252026F,TB03,STR0001,OnTheFly,Puck Out of Play,,,,,P100066,P100072,P100079,P100119,P100061,,P100138,P100201,P100002,P100230,P100093,P100198,,P100016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,1,0,100.0,1,0,0,0,1,1,2,0,0,0,0.0,11,SST0003,SPT0007,SIT0001,SH1898100022,SD01,1.0
SH1898100023,18981,23,1.0,9.0,44.0,8.0,43.0,OtherFaceoff,,79.0,7.0,44.0,37.0,23.0,,31.0,42.0,91.0,24.0,93.0,84.0,,39.0,0.0,,,1.0,1.0,,,Nelson,Velodrome,584.0,523.0,61.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,491.0,555.0,P01,N10004,N10010,N20252026F,TB03,STR0001,OtherFaceoff,OnTheFly,o,,1.0,,P100066,P100072,P100079,P100119,P100061,,P100138,P100201,P100002,P100230,P100093,P100198,,P100016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,2,0.0,0,2,0,0,2,2,1,0,0,0,0.0,19,SST0002,SPT0003,SIT0001,SH1898100023,SD04,1.0
SH1898100024,18981,24,1.0,8.0,43.0,8.0,38.0,,Puck Out of Play,79.0,15.0,44.0,37.0,23.0,,31.0,42.0,91.0,24.0,93.0,84.0,,39.0,0.0,,,1.0,1.0,,,Nelson,Velodrome,523.0,518.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.0,552.0,560.0,P01,N10004,N10010,N20252026F,TB03,STR0001,OnTheFly,Puck Out of Play,d,o,2.0,1.0,P100066,P100071,P100079,P100119,P100061,,P100138,P100201,P100002,P100230,P100093,P100198,,P100016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,100.0,1,0,100.0,1,0,0,0,1,0,0,0,0,0,0.0,5,SST0003,SPT0007,SIT0001,SH1898100024,SD01,1.0
SH1898100025,18981,25,1.0,8.0,38.0,7.0,33.0,OtherFaceoff,,10.0,15.0,44.0,37.0,23.0,,31.0,49.0,14.0,61.0,9.0,52.0,,39.0,0.0,,,1.0,1.0,,,Nelson,Velodrome,518.0,453.0,65.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.0,557.0,625.0,P01,N10004,N10010,N20252026F,TB03,STR0001,OtherFaceoff,OnTheFly,,,,,P100078,P100071,P100079,P100119,P100061,,P100138,P100161,P100132,P100224,P100105,P100070,,P100016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,50.0,0,0,0,0,2,3,4,2,0,0,0.0,27,SST0002,SPT0003,SIT0001,SH1898100025,SD04,1.0
SH1898100026,18981,26,1.0,7.0,33.0,7.0,21.0,,,10.0,15.0,44.0,80.0,23.0,,31.0,49.0,14.0,61.0,9.0,52.0,,39.0,0.0,,,1.0,1.0,,,Nelson,Velodrome,453.0,441.0,12.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.0,622.0,637.0,P01,N10004,N10010,N20252026F,TB03,STR0001,OnTheFly,OnTheFly,,,,,P100078,P100071,P100079,P100197,P100061,,P100138,P100161,P100132,P100224,P100105,P100070,,P100016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,50.0,0,0,0,0,1,0,1,0,0,0,0.0,5,SST0003,SPT0003,SIT0001,SH1898100026,SD01,1.0
SH1898100027,18981,27,1.0,7.0,21.0,6.0,48.0,,Away Goalie Stopped (after Home SOG),10.0,3.0,16.0,80.0,8.0,,31.0,49.0,14.0,61.0,9.0,52.0,,39.0,0.0,,,1.0,1.0,,,Nelson,Velodrome,441.0,408.0,33.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,634.0,670.0,P01,N10004,N10010,N20252026F,TB03,STR0001,OnTheFly,Away Goalie Stopped (after Home SOG),d,,2.0,,P100078,P100111,P100164,P100197,P100074,,P100138,P100161,P100132,P100224,P100105,P100070,,P100016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,100.0,1,0,100.0,1,0,0,0,2,2,1,0,0,0,0.0,19,SST0003,SPT0011,SIT0001,SH1898100027,SD02,1.0
SH1898100028,18981,28,1.0,6.0,48.0,6.0,0.0,OtherFaceoff,,10.0,3.0,16.0,80.0,8.0,,31.0,70.0,87.0,75.0,22.0,84.0,,39.0,0.0,,,1.0,1.0,,,Nelson,Velodrome,408.0,360.0,48.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.0,667.0,718.0,P01,N10004,N10010,N20252026F,TB03,STR0001,OtherFaceoff,OnTheFly,,,,,P100078,P100111,P100164,P100197,P100074,,P100138,P100001,P100159,P100039,P100108,P100198,,P100016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,50.0,0,0,0,0,1,2,1,2,0,0,0.0,11,SST0002,SPT0003,SIT0001,SH1898100028,SD03,1.0
SH1898100029,18981,29,1.0,6.0,0.0,5.0,29.0,,Home Goal,79.0,3.0,16.0,80.0,8.0,,31.0,70.0,87.0,75.0,22.0,84.0,,39.0,0.0,,,1.0,1.0,,,Nelson,Velodrome,360.0,329.0,31.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,720.0,715.0,749.0,P01,N10004,N10010,N20252026F,TB03,STR0001,OnTheFly,Home Goal,o,,1.0,,P100066,P100111,P100164,P100197,P100074,,P100138,P100001,P100159,P100039,P100108,P100198,,P100016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,1,0,100.0,1,0,0,0,3,3,2,0,0,0,0.0,13,SST0003,SPT0004,SIT0001,SH1898100029,SD02,1.0
SH1898100030,18981,30,1.0,5.0,29.0,5.0,2.0,FaceoffAfterGoal,Away Goal,79.0,7.0,44.0,80.0,8.0,,31.0,70.0,87.0,75.0,22.0,84.0,,39.0,0.0,,1.0,,,1.0,,Nelson,Velodrome,329.0,302.0,27.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,751.0,746.0,776.0,P01,N10004,N10010,N20252026F,TB03,STR0001,FaceoffAfterGoal,Away Goal,o,n,1.0,3.0,P100066,P100072,P100079,P100197,P100074,,P100138,P100001,P100159,P100039,P100108,P100198,,P100016,0,2,2,0,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,-2,2,-2,2,-2,2,0,0,0,0,0,2,-2,0,2,0.0,0,2,0.0,0,2,0,0,1,0,0,0,0,0,0.0,6,SST0004,SPT0008,SIT0001,SH1898100030,SD01,1.0
SH1898100031,18981,31,1.0,5.0,2.0,3.0,33.0,,,79.0,7.0,44.0,80.0,8.0,,31.0,70.0,87.0,75.0,93.0,52.0,,39.0,0.0,,1.0,,,1.0,,Nelson,Velodrome,302.0,213.0,89.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,778.0,773.0,865.0,P01,N10004,N10010,N20252026F,TB03,STR0001,OnTheFly,OnTheFly,o,o,1.0,1.0,P100066,P100072,P100079,P100197,P100074,,P100138,P100001,P100159,P100039,P100093,P100070,,P100016,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,-1,2,5,28.57142857142857,2,5,28.57142857142857,2,5,0,0,6,5,9,0,0,0,0.0,48,SST0003,SPT0003,SIT0001,SH1898100031,SD04,1.0
SH1898100032,18981,32,1.0,3.0,33.0,3.0,25.0,,,79.0,7.0,44.0,80.0,8.0,,31.0,70.0,91.0,24.0,93.0,52.0,,39.0,0.0,1.0,,,1.0,,,Nelson,Velodrome,213.0,205.0,8.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,867.0,862.0,873.0,P01,N10004,N10010,N20252026F,TB04,STR0001,OnTheFly,OnTheFly,o,,1.0,,P100066,P100072,P100079,P100197,P100074,,P100138,P100001,P100002,P100230,P100093,P100070,,P100016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,50.0,0,0,0,0,1,1,0,1,0,0,0.0,4,SST0003,SPT0003,SIT0001,SH1898100032,SD01,1.0
SH1898100033,18981,33,1.0,3.0,25.0,3.0,12.0,,,79.0,15.0,44.0,80.0,23.0,,31.0,42.0,91.0,24.0,93.0,52.0,,39.0,0.0,,1.0,1.0,,,,Nelson,Velodrome,205.0,192.0,13.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,875.0,870.0,886.0,P01,N10004,N10010,N20252026F,TB04,STR0001,OnTheFly,OnTheFly,,o,,1.0,P100066,P100071,P100079,P100197,P100061,,P100138,P100201,P100002,P100230,P100093,P100070,,P100016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,100.0,1,0,100.0,1,0,0,0,1,1,2,0,0,0,0.0,9,SST0003,SPT0003,SIT0001,SH1898100033,SD01,1.0
SH1898100034,18981,34,1.0,3.0,12.0,2.0,59.0,,,10.0,15.0,44.0,80.0,23.0,,31.0,42.0,91.0,24.0,93.0,52.0,,39.0,0.0,1.0,1.0,,,,,Nelson,Velodrome,192.0,179.0,13.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,888.0,883.0,899.0,P01,N10004,N10010,N20252026F,TB04,STR0001,OnTheFly,OnTheFly,,,,,P100078,P100071,P100079,P100197,P100061,,P100138,P100201,P100002,P100230,P100093,P100070,,P100016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,50.0,0,0,0,0,0,1,1,0,0,0,0.0,5,SST0003,SPT0003,SIT0001,SH1898100034,SD01,1.0
SH1898100035,18981,35,1.0,2.0,59.0,2.0,48.0,,,10.0,15.0,44.0,80.0,23.0,,31.0,42.0,91.0,24.0,93.0,9.0,,39.0,0.0,1.0,,,,,1.0,Nelson,Velodrome,179.0,168.0,11.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,901.0,896.0,910.0,P01,N10004,N10010,N20252026F,TB04,STR0001,OnTheFly,OnTheFly,d,,2.0,,P100078,P100071,P100079,P100197,P100061,,P100138,P100201,P100002,P100230,P100093,P100105,,P100016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,50.0,0,0,0,0,1,1,0,1,0,0,0.0,6,SST0003,SPT0003,SIT0001,SH1898100035,SD01,1.0
SH1898100036,18981,36,1.0,2.0,48.0,2.0,24.0,,Away Icing,10.0,15.0,44.0,37.0,23.0,,31.0,42.0,91.0,24.0,93.0,9.0,,39.0,0.0,,,,1.0,1.0,,Nelson,Velodrome,168.0,144.0,24.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,912.0,907.0,934.0,P01,N10004,N10010,N20252026F,TB04,STR0001,OnTheFly,Away Icing,,,,,P100078,P100071,P100079,P100119,P100061,,P100138,P100201,P100002,P100230,P100093,P100105,,P100016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,50.0,0,0,0,0,0,0,1,0,0,0,0.0,9,SST0003,SPT0001,SIT0001,SH1898100036,SD01,1.0
SH1898100037,18981,37,1.0,2.0,24.0,1.0,47.0,OtherFaceoff,Home Goalie Stopped (after Away SOG),10.0,3.0,16.0,37.0,23.0,,31.0,42.0,91.0,24.0,93.0,9.0,,39.0,0.0,,1.0,1.0,,,,Nelson,Velodrome,144.0,107.0,37.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,936.0,931.0,971.0,P01,N10004,N10010,N20252026F,TB04,STR0001,OtherFaceoff,Home Goalie Stopped (after Away SOG),d,,2.0,,P100078,P100111,P100164,P100119,P100061,,P100138,P100201,P100002,P100230,P100093,P100105,,P100016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0.0,0,1,0.0,0,1,0,0,1,1,0,0,0,0,0.0,12,SST0002,SPT0006,SIT0001,SH1898100037,SD02,1.0
SH1898100038,18981,38,1.0,1.0,47.0,0.0,58.0,OtherFaceoff,Away Penalty,10.0,3.0,16.0,37.0,23.0,,31.0,42.0,91.0,24.0,84.0,9.0,,39.0,0.0,1.0,,,1.0,,,Nelson,Velodrome,107.0,58.0,49.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,973.0,968.0,1020.0,P01,N10004,N10010,N20252026F,TB05,STR0001,OtherFaceoff,Away Penalty,,,,,P100078,P100111,P100164,P100119,P100061,,P100138,P100201,P100002,P100230,P100198,P100105,,P100016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,50.0,0,0,0,0,1,1,2,0,0,0,0.0,15,SST0002,SPT0015,SIT0001,SH1898100038,SD03,1.0
SH1898100039,18981,39,1.0,0.0,58.0,0.0,0.01,FaceoffAfterPenalty,Period End,10.0,3.0,16.0,80.0,8.0,,31.0,14.0,61.0,,84.0,52.0,,39.0,0.0,,,1.0,,,,Nelson,Velodrome,58.0,0.01,58.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,Home PowerPlay,5v4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1022.0,1017.0,1078.0,P01,N10004,N10010,N20252026F,TB05,STR0002,FaceoffAfterPenalty,Period End,d,,2.0,,P100078,P100111,P100164,P100197,P100074,,P100138,P100132,P100224,,P100198,P100070,,P100016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,50.0,0,0,0,0,5,6,2,0,0,0,0.0,18,SST0007,SPT0009,SIT0004,SH1898100039,SD03,1.0
SH1898100040,18981,40,1.0,0.0,0.01,,,Intermission,,,,,,,,,,,,,,,,0.0,,,,,1.0,,Nelson,Velodrome,0.01,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Home EmptyNet,0v0 Home EN,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1022.0,1017.0,1020.0,P01,N10004,N10010,N20252026F,TB05,STR0016,Intermission,OnTheFly,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,SST0005,SPT0003,SIT0005,SH1898100040,SD01,1.0
SH1898100041,18981,41,2.0,18.0,0.0,17.0,25.0,PeriodStart,Home Goal,10.0,3.0,16.0,80.0,8.0,,31.0,14.0,61.0,,84.0,52.0,,39.0,0.0,,,,1.0,,,Nelson,Velodrome,1080.0,1045.0,35.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,Home PowerPlay,5v4,1.0,1.0,0.0,0.0,0.0,0.0,1152.0,1152.0,1147.0,1185.0,P02,N10004,N10010,N20252026F,TB01,STR0002,PeriodStart,Home Goal,o,n,1.0,3.0,P100078,P100111,P100164,P100197,P100074,,P100138,P100132,P100224,,P100198,P100070,,P100016,2,0,0,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,2,2,-2,0,0,2,-2,2,0,0,-2,2,0,2,2,0,100.0,2,0,100.0,2,0,0,0,1,0,0,2,0,0,0.0,21,SST0006,SPT0004,SIT0004,SH1898100041,SD02,2.0
SH1898100042,18981,42,2.0,17.0,25.0,16.0,22.0,FaceoffAfterGoal,Home Icing,79.0,15.0,44.0,37.0,23.0,,31.0,70.0,87.0,75.0,22.0,93.0,,39.0,0.0,,1.0,,,1.0,,Nelson,Velodrome,1045.0,982.0,63.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,2.0,1.0,0.0,0.0,0.0,0.0,1152.0,1187.0,1182.0,1248.0,P02,N10004,N10010,N20252026F,TB01,STR0001,FaceoffAfterGoal,Home Icing,,n,,3.0,P100066,P100071,P100079,P100119,P100061,,P100138,P100001,P100159,P100039,P100108,P100093,,P100016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,50.0,0,0,0,0,1,0,0,1,0,0,0.0,6,SST0004,SPT0005,SIT0001,SH1898100042,SD04,2.0
SH1898100043,18981,43,2.0,16.0,22.0,15.0,34.0,OtherFaceoff,Away Penalty,79.0,15.0,44.0,37.0,23.0,,31.0,70.0,87.0,75.0,22.0,93.0,,39.0,0.0,1.0,,,1.0,,,Nelson,Velodrome,982.0,934.0,48.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,2.0,1.0,0.0,0.0,0.0,0.0,1152.0,1250.0,1245.0,1296.0,P02,N10004,N10010,N20252026F,TB01,STR0001,OtherFaceoff,Away Penalty,,,,,P100066,P100071,P100079,P100119,P100061,,P100138,P100001,P100159,P100039,P100108,P100093,,P100016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,100.0,1,0,100.0,1,0,0,0,1,1,0,0,0,0,0.0,13,SST0002,SPT0015,SIT0001,SH1898100043,SD03,2.0
SH1898100044,18981,44,2.0,15.0,34.0,14.0,25.0,FaceoffAfterPenalty,,79.0,15.0,44.0,37.0,23.0,,31.0,70.0,49.0,,22.0,93.0,,39.0,0.0,,1.0,1.0,,,,Nelson,Velodrome,934.0,865.0,69.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,Home PowerPlay,5v4,2.0,1.0,0.0,0.0,0.0,0.0,1152.0,1298.0,1293.0,1365.0,P02,N10004,N10010,N20252026F,TB01,STR0002,FaceoffAfterPenalty,Penalty,,,,,P100066,P100071,P100079,P100119,P100061,,P100138,P100001,P100161,,P100108,P100093,,P100016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,100.0,1,0,100.0,1,0,0,0,4,4,1,1,0,0,0.0,23,SST0007,SPT0013,SIT0004,SH1898100044,SD04,2.0
SH1898100045,18981,45,2.0,14.0,25.0,14.0,14.0,,,79.0,15.0,44.0,37.0,23.0,,31.0,42.0,49.0,,9.0,93.0,,39.0,0.0,1.0,,,1.0,,,Nelson,Velodrome,865.0,854.0,11.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,Home PowerPlay,5v4,2.0,1.0,0.0,0.0,0.0,0.0,1152.0,1367.0,1362.0,1376.0,P02,N10004,N10010,N20252026F,TB02,STR0002,OnTheFly,OnTheFly,,d,,2.0,P100066,P100071,P100079,P100119,P100061,,P100138,P100201,P100161,,P100105,P100093,,P100016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,50.0,0,0,0,0,1,1,0,0,0,0,0.0,4,SST0003,SPT0003,SIT0004,SH1898100045,SD01,2.0
SH1898100046,18981,46,2.0,14.0,14.0,14.0,0.0,,,79.0,3.0,44.0,37.0,23.0,,31.0,42.0,49.0,,9.0,93.0,,39.0,0.0,,1.0,1.0,,,,Nelson,Velodrome,854.0,840.0,14.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,Home PowerPlay,5v4,2.0,1.0,0.0,0.0,0.0,0.0,1152.0,1378.0,1373.0,1390.0,P02,N10004,N10010,N20252026F,TB02,STR0002,OnTheFly,OnTheFly,o,o,1.0,1.0,P100066,P100111,P100079,P100119,P100061,,P100138,P100201,P100161,,P100105,P100093,,P100016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,1,0,100.0,1,0,0,0,1,1,0,1,0,0,0.0,5,SST0003,SPT0003,SIT0004,SH1898100046,SD01,2.0
SH1898100047,18981,47,2.0,14.0,0.0,13.0,34.0,,,10.0,3.0,44.0,37.0,23.0,,31.0,42.0,49.0,,9.0,93.0,,39.0,0.0,1.0,,,1.0,,,Nelson,Velodrome,840.0,814.0,26.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,Home PowerPlay,5v4,2.0,1.0,0.0,0.0,0.0,0.0,1152.0,1392.0,1387.0,1416.0,P02,N10004,N10010,N20252026F,TB02,STR0002,OnTheFly,OnTheFly,,,,,P100078,P100111,P100079,P100119,P100061,,P100138,P100201,P100161,,P100105,P100093,,P100016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,1,0,100.0,1,0,0,0,2,2,2,0,0,0,0.0,13,SST0003,SPT0003,SIT0004,SH1898100047,SD01,2.0
SH1898100048,18981,48,2.0,13.0,34.0,12.0,36.0,,,10.0,3.0,44.0,37.0,80.0,,31.0,42.0,49.0,,9.0,93.0,,39.0,0.0,,1.0,1.0,,,,Nelson,Velodrome,814.0,756.0,58.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,Home PowerPlay,5v4,2.0,1.0,0.0,0.0,0.0,0.0,1152.0,1418.0,1413.0,1474.0,P02,N10004,N10010,N20252026F,TB02,STR0002,OnTheFly,OnTheFly,o,,1.0,,P100078,P100111,P100079,P100119,P100197,,P100138,P100201,P100161,,P100105,P100093,,P100016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,1,83.33333333333334,5,1,83.33333333333334,5,1,1,0,1,1,4,1,0,0,0.0,36,SST0003,SPT0003,SIT0004,SH1898100048,SD03,2.0
SH1898100049,18981,49,2.0,12.0,36.0,12.0,24.0,,,10.0,3.0,44.0,80.0,8.0,,31.0,42.0,24.0,,9.0,93.0,,39.0,0.0,1.0,,,1.0,,,Nelson,Velodrome,756.0,744.0,12.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,Home PowerPlay,5v4,2.0,1.0,0.0,0.0,0.0,0.0,1152.0,1476.0,1471.0,1486.0,P02,N10004,N10010,N20252026F,TB02,STR0002,OnTheFly,OnTheFly,d,d,2.0,2.0,P100078,P100111,P100079,P100197,P100074,,P100138,P100201,P100230,,P100105,P100093,,P100016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,100.0,1,0,100.0,1,0,0,0,1,1,0,0,0,0,0.0,6,SST0003,SPT0003,SIT0004,SH1898100049,SD01,2.0
SH1898100050,18981,50,2.0,12.0,24.0,12.0,5.0,,,10.0,7.0,44.0,80.0,8.0,,31.0,42.0,24.0,,9.0,93.0,,39.0,0.0,,1.0,1.0,,,,Nelson,Velodrome,744.0,725.0,19.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,Home PowerPlay,5v4,2.0,1.0,0.0,0.0,0.0,0.0,1152.0,1488.0,1483.0,1505.0,P02,N10004,N10010,N20252026F,TB02,STR0002,OnTheFly,OnTheFly,,,,,P100078,P100072,P100079,P100197,P100074,,P100138,P100201,P100230,,P100105,P100093,,P100016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,1,0,100.0,1,0,0,0,1,1,1,0,0,0,0.0,9,SST0003,SPT0003,SIT0004,SH1898100050,SD01,2.0
