event_id,game_id,period,period_id,event_type,event_type_id,event_detail,event_detail_id,event_detail_2,event_detail_2_id,event_successful,success_id,event_team_zone,event_zone_id,sequence_key,play_key,event_chain_key,tracking_event_key,shift_key,linked_event_key,home_team,home_team_id,away_team,away_team_id,duration,event_player_ids,opp_player_ids,player_name,season_id,position_id,shot_type_id,zone_entry_type_id,zone_exit_type_id,stoppage_type_id,giveaway_type_id,takeaway_type_id,turnover_type_id,pass_type_id,time_bucket_id,strength_id,cycle_key,is_cycle,event_start_min,event_start_sec,event_end_min,event_end_sec,running_video_time,event_running_start,event_running_end,play_detail1,is_rush,is_rebound,is_breakout,is_zone_entry,is_zone_exit,is_shot,is_goal,is_save,is_turnover,is_giveaway,is_takeaway,is_faceoff,is_penalty,is_blocked_shot,is_missed_shot,is_deflected,is_sog,shot_outcome_id,pass_outcome_id,save_outcome_id,zone_outcome_id,is_scoring_chance,is_high_danger,pressured_pressurer,is_pressured,danger_level,danger_level_id,scoring_chance_key,breakout_key,breakout_successful,time_to_next_event,time_from_last_event,time_to_next_goal_for,time_to_next_goal_against,time_from_last_goal_for,time_from_last_goal_against,time_to_next_stoppage,time_from_last_stoppage,event_player_1_toi,event_player_2_toi,event_player_3_toi,event_player_4_toi,event_player_5_toi,event_player_6_toi,opp_player_1_toi,opp_player_2_toi,opp_player_3_toi,opp_player_4_toi,opp_player_5_toi,opp_player_6_toi,team_on_ice_toi_avg,team_on_ice_toi_min,team_on_ice_toi_max,opp_on_ice_toi_avg,opp_on_ice_toi_min,opp_on_ice_toi_max
EV1898701039,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,,,,,d,ZN02,SQ1898700001,PL1898700106,EC18987001039,TV1898701039,SH1898700001,,Outlaws,N10007,Velodrome,N10010,2.0,P100032,,Trevor Chavez,N20252026F,5.0,,,,,,,,,TB01,STR0001,,0,17.0,17.0,17.0,15.0,43.0,38.0,45.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189874290,,2.0,0.0,-1.0,2985.0,-1.0,-1.0,88.0,-1.0,35.0,,,,,,,,,,,,35.0,35.0,35.0,,,
EV1898701054,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,,,,,d,ZN02,SQ1898700001,PL1898700109,EC18987001054,TV1898701054,SH1898700001,,Outlaws,N10007,Velodrome,N10010,0.0,P100001,P100031,Sam Downs,N20252026F,4.0,,,,,,,,,TB01,STR0001,,0,16.0,55.0,,,65.0,60.0,65.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189874305,,2.0,1.0,2963.0,-1.0,-1.0,-1.0,66.0,-1.0,0.0,,,,,,35.0,,,,,,0.0,0.0,0.0,35.0,35.0,35.0
EV1898701088,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,,,,,d,ZN02,SQ1898700038,PL1898703828,EC18987001088,TV1898709020,SH1898700006,LV1898709020,Outlaws,N10007,Velodrome,N10010,0.0,P100004,,Cesar Shinall,N20252026F,5.0,,,,,,,,,TB01,STR0001,,0,16.0,7.0,,,113.0,108.0,113.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189874339,,2.0,0.0,-1.0,2915.0,-1.0,-1.0,18.0,-1.0,49.0,,,,,,,,,,,,49.0,49.0,49.0,,,
EV1898701099,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,,,,,d,ZN02,SQ1898700039,PL1898703901,EC18987001099,TV1898709023,SH1898700007,LV1898709023,Outlaws,N10007,Velodrome,N10010,0.0,P100232,,Philip Kerchner,N20252026F,4.0,,,,,,,,,TB01,STR0001,,0,15.0,27.0,,,153.0,148.0,153.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189874350,,4.0,3.0,-1.0,2875.0,-1.0,-1.0,308.0,22.0,186.0,,,,,,,,,,,,186.0,186.0,186.0,,,
EV1898701120,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,,,,,d,ZN02,SQ1898700039,PL1898703904,EC18987001120,TV1898709027,SH1898700007,LV1898709027,Outlaws,N10007,Velodrome,N10010,0.0,"P100201,P100230",P100034,Garrett Ashcroft,N20252026F,4.0,,,,,,,,,TB01,STR0001,,0,15.0,3.0,,,177.0,172.0,177.0,Defensive_Zone_AttemptedBreakOutPass,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1.0,1,,,,BO189874371,,0.0,0.0,2851.0,-1.0,-1.0,-1.0,284.0,46.0,332.0,229.0,,,,,162.0,,,,,,280.5,229.0,332.0,162.0,162.0,162.0
EV1898701123,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,,,,,d,ZN02,SQ1898700039,PL1898703906,EC18987001123,TV1898709028,SH1898700007,LV1898709028,Outlaws,N10007,Velodrome,N10010,0.0,P100009,,Graham Peters,N20252026F,6.0,,,,,,,,,TB02,STR0001,,0,14.0,59.0,,,181.0,176.0,181.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189874374,,0.0,4.0,-1.0,2847.0,-1.0,-1.0,280.0,50.0,453.0,,,,,,,,,,,,453.0,453.0,453.0,,,
EV1898701142,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,,,,,d,ZN02,SQ1898700039,PL1898703909,EC18987001142,TV1898709032,SH1898700008,LV1898709032,Outlaws,N10007,Velodrome,N10010,0.0,"P100002,P100099",P100201,Kevin White,N20252026F,4.0,,,,,,,,,TB02,STR0001,,0,14.0,30.0,,,210.0,205.0,210.0,OffensivePlay_Zone_Breakout,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189874393,,1.0,0.0,-1.0,2818.0,-1.0,-1.0,251.0,79.0,294.0,125.0,,,,,332.0,,,,,,209.5,125.0,294.0,332.0,332.0,332.0
EV1898701159,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,,,,,d,ZN02,SQ1898700039,PL1898703912,EC18987001159,TV1898709035,SH1898700010,LV1898709035,Outlaws,N10007,Velodrome,N10010,0.0,"P100001,P100132",P100170,Nick Ciampoli,N20252026F,4.0,,,,,,,,,TB02,STR0001,,0,14.0,2.0,,,238.0,233.0,238.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1.0,1,,,,BO189874410,,0.0,0.0,2790.0,-1.0,-1.0,-1.0,223.0,107.0,382.0,291.0,,,,,616.0,,,,,,336.5,291.0,382.0,616.0,616.0,616.0
EV1898701166,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,,,,,d,ZN02,SQ1898700002,PL1898700206,EC18987001166,TV1898701166,SH1898700011,,Outlaws,N10007,Velodrome,N10010,5.0,P100001,,Sam Downs,N20252026F,4.0,,,,,,,,,TB02,STR0001,,0,13.0,52.0,13.0,47.0,248.0,243.0,253.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189874417,,0.0,2.0,2780.0,-1.0,-1.0,-1.0,213.0,117.0,382.0,,,,,,,,,,,,382.0,382.0,382.0,,,
EV1898701173,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,,,,,d,ZN02,SQ1898700002,PL1898700209,EC18987001173,TV1898701173,SH1898700012,,Outlaws,N10007,Velodrome,N10010,1.0,P100223,,Richie Villanueva,N20252026F,4.0,,,,,,,,,TB02,STR0001,,0,13.0,32.0,13.0,31.0,268.0,263.0,269.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189874424,,1.0,1.0,-1.0,2760.0,-1.0,-1.0,193.0,137.0,206.0,,,,,,,,,,,,206.0,206.0,206.0,,,
EV1898701181,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,,,,,d,ZN02,SQ1898700002,PL1898700211,EC18987001181,TV1898701181,SH1898700012,,Outlaws,N10007,Velodrome,N10010,0.0,P100105,,Ronnie Pinnell,N20252026F,5.0,,,,,,,,,TB02,STR0001,,0,13.0,23.0,,,277.0,272.0,277.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189874432,,0.0,1.0,2751.0,-1.0,-1.0,-1.0,184.0,146.0,554.0,,,,,,,,,,,,554.0,554.0,554.0,,,
EV1898701192,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,,,,,d,ZN02,SQ1898700039,PL1898703914,EC18987001192,TV1898709037,SH1898700013,LV1898709037,Outlaws,N10007,Velodrome,N10010,0.0,"P100032,P100185",P100039,Trevor Chavez,N20252026F,5.0,,,,,,,,,TB02,STR0001,,0,13.0,7.0,,,293.0,288.0,293.0,OffensivePlay_Zone_Breakout,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189874443,,1.0,0.0,-1.0,2735.0,-1.0,-1.0,168.0,162.0,650.0,380.0,,,,,218.0,,,,,,515.0,380.0,650.0,218.0,218.0,218.0
EV1898701198,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,,,,,d,ZN02,SQ1898700039,PL1898703915,EC18987001198,TV1898709038,SH1898700013,LV1898709038,Outlaws,N10007,Velodrome,N10010,0.0,"P100001,P100132",P100170,Nick Ciampoli,N20252026F,4.0,,,,,,,,,TB02,STR0001,,0,12.0,59.0,,,301.0,296.0,301.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1.0,1,,,,BO189874449,,0.0,1.0,2727.0,-1.0,-1.0,-1.0,160.0,170.0,538.0,291.0,,,,,616.0,,,,,,414.5,291.0,538.0,616.0,616.0,616.0
EV1898701206,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,,,,,d,ZN02,SQ1898700002,PL1898700218,EC18987001206,TV1898701206,SH1898700013,,Outlaws,N10007,Velodrome,N10010,3.0,P100185,,Samson Leifer,N20252026F,4.0,,,,,,,,,TB02,STR0001,,0,12.0,39.0,12.0,36.0,321.0,316.0,324.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189874457,,3.0,2.0,-1.0,2707.0,-1.0,-1.0,140.0,190.0,443.0,,,,,,,,,,,,443.0,443.0,443.0,,,
EV1898701221,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,,,,,d,ZN02,SQ1898700039,PL1898703920,EC18987001221,TV1898709042,SH1898700014,LV1898709042,Outlaws,N10007,Velodrome,N10010,0.0,P100105,P100170,Ronnie Pinnell,N20252026F,5.0,,,,,,,,,TB02,STR0001,,0,12.0,18.0,,,342.0,337.0,342.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189874472,,2.0,0.0,2686.0,-1.0,-1.0,-1.0,119.0,211.0,566.0,,,,,,616.0,,,,,,566.0,566.0,566.0,616.0,616.0,616.0
EV1898701228,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,,,,,d,ZN02,SQ1898700039,PL1898703921,EC18987001228,TV1898709043,SH1898700015,LV1898709043,Outlaws,N10007,Velodrome,N10010,0.0,"P100031,P100032",,Trevor Chavez,N20252026F,5.0,,,,,,,,,TB02,STR0001,,0,12.0,2.0,,,358.0,353.0,358.0,OffensivePlay_Zone_Breakout,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189874479,,2.0,0.0,-1.0,2670.0,-1.0,-1.0,103.0,227.0,287.0,650.0,,,,,,,,,,,468.5,287.0,650.0,,,
EV1898701232,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,,,,,d,ZN02,SQ1898700002,PL1898700222,EC18987001232,TV1898701232,SH1898700016,,Outlaws,N10007,Velodrome,N10010,0.0,,,,N20252026F,,,,,,,,,,TB02,STR0001,,0,11.0,52.0,,,368.0,363.0,368.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189874483,,0.0,5.0,-1.0,2660.0,-1.0,-1.0,93.0,237.0,,,,,,,,,,,,,,,,,,
EV1898701246,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,,,,,d,ZN02,SQ1898700002,PL1898700224,EC18987001246,TV1898701246,SH1898700017,,Outlaws,N10007,Velodrome,N10010,2.0,P100105,,Ronnie Pinnell,N20252026F,5.0,,,,,,,,,TB02,STR0001,,0,11.0,37.0,11.0,35.0,383.0,378.0,385.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189874496,,2.0,1.0,2645.0,-1.0,-1.0,-1.0,78.0,252.0,592.0,,,,,,,,,,,,592.0,592.0,592.0,,,
EV1898701251,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,,,,,d,ZN02,SQ1898700039,PL1898703926,EC18987001251,TV1898709047,SH1898700018,LV1898709047,Outlaws,N10007,Velodrome,N10010,0.0,P100034,,Colin Brewster,N20252026F,5.0,,,,,,,,,TB02,STR0001,,0,11.0,28.0,,,392.0,387.0,392.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189874501,,0.0,2.0,-1.0,2636.0,-1.0,-1.0,69.0,261.0,562.0,,,,,,,,,,,,562.0,562.0,562.0,,,
EV1898701263,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,,,,,d,ZN02,SQ1898700039,PL1898703927,EC18987001263,TV1898709049,SH1898700018,LV1898709049,Outlaws,N10007,Velodrome,N10010,0.0,"P100198,P100230",P100185,Maxwell Donaty,N20252026F,5.0,,,,,,,,,TB02,STR0001,,0,11.0,10.0,,,410.0,405.0,410.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189874513,,0.0,1.0,2618.0,-1.0,-1.0,-1.0,51.0,279.0,517.0,558.0,,,,,581.0,,,,,,537.5,517.0,558.0,581.0,581.0,581.0
EV1898701271,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,,,,,d,ZN02,SQ1898700002,PL1898700231,EC18987001271,TV1898701271,SH1898700019,,Outlaws,N10007,Velodrome,N10010,4.0,P100198,,Maxwell Donaty,N20252026F,5.0,,,,,,,,,TB02,STR0001,,0,10.0,50.0,10.0,46.0,430.0,425.0,434.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189874521,,4.0,2.0,2598.0,-1.0,-1.0,-1.0,31.0,299.0,533.0,,,,,,,,,,,,533.0,533.0,533.0,,,
EV1898701283,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,,,,,d,ZN02,SQ1898700039,PL1898703928,EC18987001283,TV1898709050,SH1898700021,LV1898709050,Outlaws,N10007,Velodrome,N10010,0.0,"P100004,P100214",P100230,Cesar Shinall,N20252026F,5.0,,,,,,,,,TB02,STR0001,,0,10.0,32.0,,,448.0,443.0,448.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189874533,,0.0,0.0,-1.0,2580.0,-1.0,-1.0,13.0,317.0,371.0,458.0,,,,,558.0,,,,,,414.5,371.0,458.0,558.0,558.0,558.0
EV1898701311,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,,,,,d,ZN02,SQ1898700041,PL1898704102,EC18987001311,TV1898709054,SH1898700022,LV1898709054,Outlaws,N10007,Velodrome,N10010,0.0,"P100001,P100224",P100214,Sam Downs,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,9.0,38.0,,,502.0,497.0,502.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1.0,1,,,,BO189874561,,0.0,3.0,2526.0,-1.0,-1.0,-1.0,46.0,41.0,621.0,815.0,,,,,458.0,,,,,,718.0,621.0,815.0,458.0,458.0,458.0
EV1898701330,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,,,,,d,ZN02,SQ1898700041,PL1898704107,EC18987001330,TV1898709057,SH1898700023,LV1898709057,Outlaws,N10007,Velodrome,N10010,0.0,P100033,,Taylor Rogalsky,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,9.0,12.0,,,528.0,523.0,528.0,OffensivePlay_Pass_QuickUp,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189874580,,0.0,2.0,-1.0,2500.0,-1.0,-1.0,20.0,67.0,593.0,,,,,,,,,,,,593.0,593.0,593.0,,,
EV1898701351,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,,,,,d,ZN02,SQ1898700004,PL1898700401,EC18987001351,TV1898701351,SH1898700026,,Outlaws,N10007,Velodrome,N10010,0.0,,,,N20252026F,,,,,,,,,,TB03,STR0001,,0,8.0,30.0,,,570.0,565.0,570.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189874601,,3.0,0.0,-1.0,2458.0,-1.0,-1.0,125.0,22.0,,,,,,,,,,,,,,,,,,
EV1898701366,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,,,,,d,ZN02,SQ1898700004,PL1898700402,EC18987001366,TV1898701366,SH1898700026,,Outlaws,N10007,Velodrome,N10010,4.0,P100170,"P100001,P100105",Kennen Newsham,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,8.0,5.0,8.0,1.0,595.0,590.0,599.0,OffensivePlay_Zone_Breakout,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1.0,1,,,,BO189874616,,0.0,4.0,-1.0,2433.0,-1.0,-1.0,100.0,47.0,1158.0,,,,,,1032.0,930.0,,,,,1158.0,1158.0,1158.0,981.0,930.0,1032.0
EV1898701375,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,,,,,d,ZN02,SQ1898700043,PL1898704307,EC18987001375,TV1898709064,SH1898700026,LV1898709064,Outlaws,N10007,Velodrome,N10010,0.0,"P100132,P100232",,Philip Kerchner,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,7.0,42.0,,,618.0,613.0,618.0,OffensivePlay_Pass_ReceiverMissed,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189874625,,0.0,0.0,2410.0,-1.0,-1.0,-1.0,77.0,70.0,594.0,406.0,,,,,,,,,,,500.0,406.0,594.0,,,
EV1898701382,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,,,,,d,ZN02,SQ1898700004,PL1898700405,EC18987001382,TV1898701382,SH1898700026,,Outlaws,N10007,Velodrome,N10010,1.0,P100105,P100080,Ronnie Pinnell,N20252026F,5.0,,,,,,,,,TB03,STR0001,,0,7.0,33.0,7.0,32.0,627.0,622.0,628.0,OffensivePlay_Possession_Deke,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1.0,1,,,,BO189874632,,1.0,1.0,2401.0,-1.0,-1.0,-1.0,68.0,79.0,930.0,,,,,,565.0,,,,,,930.0,930.0,930.0,565.0,565.0,565.0
EV1898701392,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,,,,,d,ZN02,SQ1898700043,PL1898704311,EC18987001392,TV1898709066,SH1898700028,LV1898709066,Outlaws,N10007,Velodrome,N10010,0.0,P100002,P100132,Kevin White,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,7.0,14.0,,,646.0,641.0,646.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1.0,1,,,,BO189874642,,0.0,1.0,-1.0,2382.0,-1.0,-1.0,49.0,98.0,904.0,,,,,,594.0,,,,,,904.0,904.0,904.0,594.0,594.0,594.0
EV1898701397,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,,,,,d,ZN02,SQ1898700043,PL1898704315,EC18987001397,TV1898709069,SH1898700028,LV1898709069,Outlaws,N10007,Velodrome,N10010,0.0,P100032,,Trevor Chavez,N20252026F,5.0,,,,,,,,,TB03,STR0001,,0,7.0,9.0,,,651.0,646.0,651.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189874647,,0.0,0.0,-1.0,2377.0,-1.0,-1.0,44.0,103.0,1252.0,,,,,,,,,,,,1252.0,1252.0,1252.0,,,
EV1898701402,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,,,,,d,ZN02,SQ1898700043,PL1898704316,EC18987001402,TV1898709070,SH1898700029,LV1898709070,Outlaws,N10007,Velodrome,N10010,0.0,"P100132,P100232",,Philip Kerchner,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,7.0,1.0,,,659.0,654.0,659.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189874652,,6.0,0.0,2369.0,-1.0,-1.0,-1.0,36.0,111.0,740.0,406.0,,,,,,,,,,,573.0,406.0,740.0,,,
EV1898701407,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,,,,,d,ZN02,SQ1898700043,PL1898704321,EC18987001407,TV1898709072,SH1898700030,LV1898709072,Outlaws,N10007,Velodrome,N10010,0.0,P100170,,Kennen Newsham,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,6.0,48.0,,,672.0,667.0,672.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189874657,,0.0,0.0,-1.0,2356.0,-1.0,-1.0,23.0,124.0,1158.0,,,,,,,,,,,,1158.0,1158.0,1158.0,,,
EV1898701416,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,,,,,d,ZN02,SQ1898700043,PL1898704322,EC18987001416,TV1898709073,SH1898700031,LV1898709073,Outlaws,N10007,Velodrome,N10010,0.0,"P100039,P100232",P100128,Philip Kerchner,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,6.0,34.0,,,686.0,681.0,686.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1.0,1,,,,BO189874666,,2.0,0.0,2342.0,-1.0,-1.0,-1.0,9.0,138.0,581.0,406.0,,,,,650.0,,,,,,493.5,406.0,581.0,650.0,650.0,650.0
EV1898701441,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,,,,,,,SQ1898700046,PL1898704602,EC18987001441,TV1898709077,SH1898700032,LV1898709077,Outlaws,N10007,Velodrome,N10010,0.0,P100001,,Sam Downs,N20252026F,4.0,,,,,,,,,TB03,STR0004,,0,5.0,22.0,,,758.0,753.0,758.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189874691,,0.0,4.0,2270.0,-1.0,-1.0,-1.0,9.0,63.0,1224.0,,,,,,,,,,,,1224.0,1224.0,1224.0,,,
EV1898701444,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,,,,,,,SQ1898700046,PL1898704605,EC18987001444,TV1898709078,SH1898700032,LV1898709078,Outlaws,N10007,Velodrome,N10010,0.0,P100009,,Graham Peters,N20252026F,6.0,,,,,GT0005,,TO0007,,TB03,STR0004,,0,5.0,19.0,,,761.0,756.0,761.0,,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189874694,,0.0,3.0,-1.0,2267.0,-1.0,-1.0,6.0,66.0,2207.0,,,,,,,,,,,,2207.0,2207.0,2207.0,,,
EV1898701473,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,,,,,,,SQ1898700007,PL1898700702,EC18987001473,TV1898701473,SH1898700033,,Outlaws,N10007,Velodrome,N10010,1.0,P100201,,Garrett Ashcroft,N20252026F,4.0,,,,,,,,,TB04,STR0004,,0,3.0,59.0,3.0,58.0,841.0,836.0,842.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189874722,,1.0,1.0,2187.0,-1.0,-1.0,-1.0,34.0,46.0,1135.0,,,,,,,,,,,,1135.0,1135.0,1135.0,,,
EV1898701492,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,,,,,,,SQ1898700007,PL1898700704,EC18987001492,TV1898701492,SH1898700034,,Outlaws,N10007,Velodrome,N10010,0.0,,,,N20252026F,,,,,,,,,,TB04,STR0004,,0,3.0,42.0,,,858.0,853.0,858.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189874732,,1.0,2.0,-1.0,2170.0,-1.0,-1.0,17.0,63.0,,,,,,,,,,,,,,,,,,
EV1898701497,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,,,,,,,SQ1898700051,PL1898705101,EC18987001497,TV1898709083,SH1898700037,LV1898709083,Outlaws,N10007,Velodrome,N10010,0.0,"P100034,P100128",,Colin Brewster,N20252026F,5.0,,,,,,,,,TB04,STR0004,,0,3.0,31.0,,,869.0,864.0,869.0,OffensivePlay_Pass_ReceiverMissed,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189874737,,0.0,4.0,-1.0,2159.0,-1.0,-1.0,6.0,74.0,1089.0,949.0,,,,,,,,,,,1019.0,949.0,1089.0,,,
EV1898701516,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,,,,,,,SQ1898700052,PL1898705204,EC18987001516,TV1898709086,SH1898700039,LV1898709086,Outlaws,N10007,Velodrome,N10010,0.0,"P100004,P100214",P100002,Ryan Kiehl,N20252026F,4.0,,,,,,,,,TB04,STR0001,,0,2.0,40.0,,,920.0,915.0,920.0,OffensivePlay_Zone_Breakout,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1.0,1,,,,BO189874756,,1.0,0.0,-1.0,2108.0,-1.0,-1.0,31.0,45.0,808.0,975.0,,,,,1349.0,,,,,,891.5,808.0,975.0,1349.0,1349.0,1349.0
EV1898701521,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,,,,,,,SQ1898700052,PL1898705208,EC18987001521,TV1898709088,SH1898700039,LV1898709088,Outlaws,N10007,Velodrome,N10010,0.0,P100105,P100004,Ronnie Pinnell,N20252026F,5.0,,,,,,,,,TB04,STR0001,,0,2.0,33.0,,,927.0,922.0,927.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1.0,1,,,,BO189874761,,0.0,1.0,2101.0,-1.0,-1.0,-1.0,24.0,52.0,1435.0,,,,,,808.0,,,,,,1435.0,1435.0,1435.0,808.0,808.0,808.0
