scoring_chance_key,game_id,event_id,period,is_goal,danger_level,is_rebound,is_rush,is_odd_man,event_detail,event_detail_2,time_bucket_id,strength_id,shot_type_id,time_to_next_event,time_from_last_event,time_to_next_goal_for,time_to_next_goal_against,time_from_last_goal_for,time_from_last_goal_against,time_to_next_stoppage,time_from_last_stoppage,event_player_1_toi,event_player_2_toi,event_player_3_toi,event_player_4_toi,event_player_5_toi,event_player_6_toi,opp_player_1_toi,opp_player_2_toi,opp_player_3_toi,opp_player_4_toi,opp_player_5_toi,opp_player_6_toi,team_on_ice_toi_avg,team_on_ice_toi_min,team_on_ice_toi_max,opp_on_ice_toi_avg,opp_on_ice_toi_min,opp_on_ice_toi_max
SC18981_EV1898101561,18981,EV1898101561,2,0,low,0,0,0,Shot_Missed,Shot_Wrist,,,,3.0,2.0,-1.0,-1.0,283.0,689.0,129.0,171.0,1832.0,,,,,,927.0,,,,,,1832.0,1832.0,1832.0,927.0,927.0,927.0
SC18981_EV1898101568,18981,EV1898101568,2,0,medium,0,0,0,Shot_OnNetSaved,Shot_Wrist,,,,4.0,0.0,-1.0,-1.0,303.0,709.0,109.0,191.0,1671.0,,,,,,3151.0,,,,,,1671.0,1671.0,1671.0,3151.0,3151.0,3151.0
SC18981_EV1898101575,18981,EV1898101575,2,0,low,0,0,0,Shot_Blocked,Shot_Wrist,,,,1.0,3.0,-1.0,-1.0,315.0,721.0,97.0,203.0,1671.0,,,,,,980.0,,,,,,1671.0,1671.0,1671.0,980.0,980.0,980.0
SC18981_EV1898101601,18981,EV1898101601,2,0,medium,0,0,0,Shot_OnNetSaved,Shot_Wrist,,,,0.0,0.0,-1.0,-1.0,776.0,370.0,42.0,258.0,1285.0,903.0,,,,,1567.0,3236.0,,,,,1094.0,903.0,1285.0,2401.5,1567.0,3236.0
SC18981_EV1898101625,18981,EV1898101625,2,0,low,0,0,0,Shot_Missed,Shot_Wrist,,,,2.0,2.0,-1.0,-1.0,445.0,851.0,2.0,33.0,1582.0,,,,,,854.0,,,,,,1582.0,1582.0,1582.0,854.0,854.0,854.0
SC18981_EV1898101631,18981,EV1898101631,2,0,medium,0,0,0,Shot_OnNetSaved,Shot_WrapAround,,,,0.0,0.0,-1.0,-1.0,473.0,879.0,61.0,26.0,1207.0,,,,,,3151.0,1647.0,,,,,1207.0,1207.0,1207.0,2399.0,1647.0,3151.0
SC18981_EV1898101635,18981,EV1898101635,2,0,low,0,0,0,Shot_Blocked,Shot_Wrist,,,,0.0,0.0,-1.0,-1.0,479.0,885.0,55.0,32.0,1660.0,854.0,,,,,,,,,,,1257.0,854.0,1660.0,,,
SC18981_EV1898101646,18981,EV1898101646,2,0,medium,0,0,0,Shot_OnNetSaved,Shot_Backhand,,,,0.0,0.0,-1.0,-1.0,505.0,911.0,29.0,58.0,1832.0,,,,,,3151.0,,,,,,1832.0,1832.0,1832.0,3151.0,3151.0,3151.0
SC18981_EV1898101652,18981,EV1898101652,2,0,medium,0,0,0,Shot_OnNetSaved,Shot_Wrist,,,,0.0,2.0,-1.0,-1.0,510.0,916.0,24.0,63.0,1197.0,1660.0,,,,,3151.0,,,,,,1428.5,1197.0,1660.0,3151.0,3151.0,3151.0
SC18981_EV1898101665,18981,EV1898101665,2,0,medium,0,0,0,Shot_OnNetSaved,Shot_Backhand,,,,0.0,0.0,-1.0,-1.0,534.0,940.0,70.0,87.0,1197.0,,,,,,3151.0,,,,,,1197.0,1197.0,1197.0,3151.0,3151.0,3151.0
SC18981_EV1898101672,18981,EV1898101672,2,0,medium,0,0,0,Shot_OnNetSaved,Shot_Tip,,,,4.0,0.0,-1.0,-1.0,562.0,968.0,42.0,28.0,1516.0,,,,,,3151.0,1245.0,,,,,1516.0,1516.0,1516.0,2198.0,1245.0,3151.0
SC18981_EV1898101682,18981,EV1898101682,2,0,low,0,0,0,Shot_Blocked,Shot_Wrist,,,,9.0,1.0,-1.0,-1.0,578.0,984.0,26.0,44.0,1135.0,1660.0,,,,,1245.0,,,,,,1397.5,1135.0,1660.0,1245.0,1245.0,1245.0
SC18981_EV1898101684,18981,EV1898101684,2,0,low,0,0,0,Shot_Blocked,Shot_Wrist,,,,2.0,1.0,-1.0,-1.0,588.0,994.0,16.0,54.0,1660.0,,,,,,1245.0,,,,,,1660.0,1660.0,1660.0,1245.0,1245.0,1245.0
SC18981_EV1898101691,18981,EV1898101691,2,0,medium,0,0,0,Shot_OnNetSaved,Shot_Tip,,,,0.0,1.0,-1.0,-1.0,604.0,1010.0,116.0,70.0,1135.0,,,,,,3151.0,,,,,,1135.0,1135.0,1135.0,3151.0,3151.0,3151.0
SC18981_EV1898101696,18981,EV1898101696,2,0,low,0,0,0,Shot_BlockedSameTeam,Shot_Wrist,,,,5.0,1.0,-1.0,-1.0,627.0,1033.0,93.0,23.0,1567.0,1728.0,,,,,1390.0,,,,,,1647.5,1567.0,1728.0,1390.0,1390.0,1390.0
SC18981_EV1898101721,18981,EV1898101721,2,0,low,0,0,0,Shot_Missed,Shot_Wrist,,,,7.0,1.0,-1.0,-1.0,1081.0,675.0,45.0,71.0,1390.0,,,,,,,,,,,,1390.0,1390.0,1390.0,,,
SC18981_EV1898101733,18981,EV1898101733,2,0,medium,0,0,0,Shot_OnNetSaved,Shot_Wrist,,,,0.0,0.0,-1.0,-1.0,702.0,1108.0,18.0,98.0,1832.0,,,,,,3151.0,927.0,,,,,1832.0,1832.0,1832.0,2039.0,927.0,3151.0
SC18981_EV1898101740,18981,EV1898101740,2,0,low,0,0,0,Shot_Blocked,Shot_Wrist,,,,4.0,0.0,-1.0,-1.0,709.0,1115.0,11.0,105.0,1832.0,,,,,,1285.0,,,,,,1832.0,1832.0,1832.0,1285.0,1285.0,1285.0
SC18981_EV1898101749,18981,EV1898101749,2,0,medium,0,0,0,Shot_OnNetSaved,Shot_Wrist,,,,0.0,0.0,-1.0,-1.0,753.0,1159.0,26.0,33.0,1516.0,,,,,,3151.0,1271.0,,,,,1516.0,1516.0,1516.0,2211.0,1271.0,3151.0
SC18981_EV1898101754,18981,EV1898101754,2,0,low,0,0,0,Shot_Missed,Shot_Wrist,,,,2.0,1.0,-1.0,-1.0,758.0,1164.0,21.0,38.0,1671.0,,,,,,980.0,,,,,,1671.0,1671.0,1671.0,980.0,980.0,980.0
SC18981_EV1898101758,18981,EV1898101758,2,0,low,0,0,0,Shot_Blocked,Shot_Wrist,,,,8.0,1.0,-1.0,-1.0,766.0,1172.0,13.0,46.0,1567.0,,,,,,903.0,,,,,,1567.0,1567.0,1567.0,903.0,903.0,903.0
SC18981_EV1898101763,18981,EV1898101763,2,0,medium,0,0,0,Shot_OnNetSaved,Shot_Wrist,,,,1.0,0.0,-1.0,-1.0,778.0,1184.0,1.0,58.0,1207.0,,,,,,3151.0,927.0,,,,,1207.0,1207.0,1207.0,2039.0,927.0,3151.0
SC18981_EV1898101787,18981,EV1898101787,2,0,low,0,0,0,Shot_Blocked,Shot_Wrist,,,,0.0,0.0,-1.0,-1.0,832.0,1238.0,428.0,53.0,1660.0,,,,,,1271.0,,,,,,1660.0,1660.0,1660.0,1271.0,1271.0,1271.0
SC18981_EV1898101801,18981,EV1898101801,2,0,medium,0,0,0,Shot_OnNetSaved,Shot_Backhand,,,,0.0,1.0,-1.0,-1.0,875.0,1281.0,385.0,43.0,1728.0,,,,,,3151.0,,,,,,1728.0,1728.0,1728.0,3151.0,3151.0,3151.0
SC18981_EV1898101816,18981,EV1898101816,2,0,medium,0,0,0,Shot_OnNetSaved,Shot_Wrist,,,,0.0,2.0,-1.0,-1.0,895.0,1301.0,365.0,63.0,1135.0,,,,,,3151.0,,,,,,1135.0,1135.0,1135.0,3151.0,3151.0,3151.0
SC18981_EV1898101874,18981,EV1898101874,2,0,medium,0,0,0,Shot_OnNetSaved,Shot_WrapAround,,,,0.0,1.0,-1.0,-1.0,1010.0,1416.0,250.0,178.0,3151.0,1207.0,1671.0,,,,1285.0,1390.0,,,,,2009.6666666666667,1207.0,3151.0,1337.5,1285.0,1390.0
SC18981_EV1898101876,18981,EV1898101876,3,0,low,0,0,0,Shot_Missed,Shot_Tipped,,,,1.0,1.0,-1.0,-1.0,1417.0,1011.0,249.0,179.0,3151.0,1516.0,,,,,1271.0,,,,,,2333.5,1516.0,3151.0,1271.0,1271.0,1271.0
SC18981_EV1898101877,18981,EV1898101877,2,0,low,0,0,0,Shot_Missed,Shot_Wrist,,,,5.0,0.0,-1.0,-1.0,1012.0,1418.0,248.0,180.0,1516.0,927.0,,,,,,,,,,,1221.5,927.0,1516.0,,,
SC18981_EV1898101881,18981,EV1898101881,3,0,low,0,0,0,Shot_Missed,Shot_Wrist,,,,0.0,5.0,-1.0,-1.0,1017.0,1423.0,243.0,185.0,1516.0,1567.0,1671.0,,,,1285.0,927.0,1271.0,,,,1584.6666666666667,1516.0,1671.0,1161.0,927.0,1285.0
SC18981_EV1898101882,18981,EV1898101882,3,0,medium,0,0,0,Shot_OnNetSaved,Shot_Wrist,,,,5.0,1.0,-1.0,-1.0,1424.0,1018.0,242.0,186.0,1197.0,925.0,,,,,3151.0,927.0,,,,,1061.0,925.0,1197.0,2039.0,927.0,3151.0
SC18981_EV1898101891,18981,EV1898101891,3,0,low,0,0,0,Shot_Blocked,Shot_Wrist,,,,4.0,0.0,-1.0,-1.0,1567.0,1161.0,99.0,329.0,927.0,,,,,,1567.0,,,,,,927.0,927.0,927.0,1567.0,1567.0,1567.0
SC18981_EV1898101926,18981,EV1898101926,3,0,low,0,0,0,Shot_Missed,Shot_Wrist,,,,7.0,1.0,-1.0,-1.0,1238.0,1644.0,22.0,406.0,1832.0,,,,,,1245.0,,,,,,1832.0,1832.0,1832.0,1245.0,1245.0,1245.0
SC18981_EV1898101934,18981,EV1898101934,3,0,medium,0,0,0,Shot_OnNetSaved,Shot_Backhand,,,,2.0,0.0,-1.0,-1.0,1662.0,1256.0,4.0,424.0,1166.0,,,,,,3236.0,,,,,,1166.0,1166.0,1166.0,3236.0,3236.0,3236.0
SC18981_EV1898101937,18981,EV1898101937,3,0,medium,0,0,0,Shot_OnNetSaved,Shot_WrapAround,,,,0.0,2.0,-1.0,-1.0,1664.0,1258.0,2.0,426.0,1285.0,,,,,,3236.0,,,,,,1285.0,1285.0,1285.0,3236.0,3236.0,3236.0
SC18981_EV1898101952,18981,EV1898101952,3,0,low,0,0,0,Shot_Blocked,Shot_Wrist,,,,2.0,3.0,-1.0,-1.0,1316.0,1722.0,88.0,56.0,1582.0,,,,,,1245.0,,,,,,1582.0,1582.0,1582.0,1245.0,1245.0,1245.0
SC18981_EV1898101988,18981,EV1898101988,3,0,low,0,0,0,Shot_Blocked,Shot_Wrist,,,,1.0,2.0,-1.0,-1.0,1782.0,1376.0,28.0,116.0,927.0,,,,,,1832.0,,,,,,927.0,927.0,927.0,1832.0,1832.0,1832.0
SC18981_EV1898102005,18981,EV1898102005,3,0,medium,0,0,0,Shot_OnNetSaved,Shot_Wrist,,,,0.0,0.0,-1.0,-1.0,1404.0,1810.0,28.0,144.0,1728.0,,,,,,3151.0,927.0,,,,,1728.0,1728.0,1728.0,2039.0,927.0,3151.0
SC18981_EV1898102011,18981,EV1898102011,3,0,medium,0,0,0,Shot_OnNetSaved,Shot_Wrist,,,,0.0,3.0,-1.0,-1.0,1432.0,1838.0,52.0,28.0,1567.0,,,,,,3151.0,925.0,,,,,1567.0,1567.0,1567.0,2038.0,925.0,3151.0
SC18981_EV1898102020,18981,EV1898102020,3,0,low,0,0,0,Shot_Blocked,Shot_Wrist,,,,1.0,1.0,-1.0,-1.0,1457.0,1863.0,27.0,25.0,1207.0,,,,,,1390.0,,,,,,1207.0,1207.0,1207.0,1390.0,1390.0,1390.0
SC18981_EV1898102021,18981,EV1898102021,3,0,low,0,0,0,Shot_Blocked,Shot_Wrist,,,,0.0,1.0,-1.0,-1.0,1458.0,1864.0,26.0,26.0,1197.0,,,,,,1271.0,,,,,,1197.0,1197.0,1197.0,1271.0,1271.0,1271.0
SC18981_EV1898102033,18981,EV1898102033,3,0,medium,0,0,0,Shot_OnNetSaved,Shot_Tip,,,,0.0,2.0,-1.0,-1.0,1890.0,1484.0,84.0,52.0,854.0,,,,,,3236.0,1671.0,,,,,854.0,854.0,854.0,2453.5,1671.0,3236.0
SC18981_EV1898102038,18981,EV1898102038,3,0,low,0,0,0,Shot_Blocked,Shot_Wrist,,,,3.0,0.0,-1.0,-1.0,1908.0,1502.0,66.0,18.0,1390.0,,,,,,1516.0,,,,,,1390.0,1390.0,1390.0,1516.0,1516.0,1516.0
SC18981_EV1898102057,18981,EV1898102057,3,0,medium,0,0,0,Shot_OnNetSaved,Shot_Poke,,,,0.0,0.0,-1.0,-1.0,1542.0,1948.0,26.0,58.0,1207.0,,,,,,3151.0,,,,,,1207.0,1207.0,1207.0,3151.0,3151.0,3151.0
SC18981_EV1898102068,18981,EV1898102068,3,0,low,0,0,0,Shot_Blocked,Shot_Wrist,,,,3.0,1.0,-1.0,-1.0,1971.0,1565.0,3.0,81.0,925.0,,,,,,1567.0,1832.0,,,,,925.0,925.0,925.0,1699.5,1567.0,1832.0
SC18981_EV1898102075,18981,EV1898102075,3,0,low,0,0,0,Shot_Blocked,Shot_Wrist,,,,5.0,2.0,-1.0,-1.0,2026.0,1620.0,33.0,22.0,1647.0,,,,,,1582.0,,,,,,1647.0,1647.0,1647.0,1582.0,1582.0,1582.0
SC18981_EV1898102078,18981,EV1898102078,3,0,low,0,0,0,Shot_Missed,Shot_Wrist,,,,3.0,2.0,-1.0,-1.0,2033.0,1627.0,26.0,29.0,1245.0,,,,,,,,,,,,1245.0,1245.0,1245.0,,,
SC18981_EV1898102080,18981,EV1898102080,3,0,low,0,0,0,Shot_Missed,Shot_Wrist,,,,1.0,1.0,-1.0,-1.0,2037.0,1631.0,22.0,33.0,1647.0,,,,,,1832.0,,,,,,1647.0,1647.0,1647.0,1832.0,1832.0,1832.0
SC18981_EV1898102085,18981,EV1898102085,3,0,low,0,0,0,Shot_Blocked,Shot_Tipped,,,,0.0,1.0,-1.0,-1.0,2048.0,1642.0,11.0,44.0,1660.0,1166.0,,,,,,,,,,,1413.0,1166.0,1660.0,,,
SC18981_EV1898102099,18981,EV1898102099,3,0,medium,0,0,0,Shot_OnNetSaved,Shot_Wrist,,,,3.0,0.0,-1.0,-1.0,1696.0,2102.0,27.0,43.0,1197.0,1728.0,,,,,3151.0,1647.0,,,,,1462.5,1197.0,1728.0,2399.0,1647.0,3151.0
SC18981_EV1898102105,18981,EV1898102105,3,0,medium,0,0,0,Shot_OnNetSaved,Shot_Wrist,,,,0.0,0.0,-1.0,-1.0,2112.0,1706.0,17.0,53.0,1245.0,,,,,,3236.0,,,,,,1245.0,1245.0,1245.0,3236.0,3236.0,3236.0
SC18981_EV1898102109,18981,EV1898102109,3,0,medium,0,0,0,Shot_OnNetSaved,Shot_Wrist,,,,3.0,0.0,-1.0,-1.0,2122.0,1716.0,7.0,63.0,1285.0,,,,,,3236.0,,,,,,1285.0,1285.0,1285.0,3236.0,3236.0,3236.0
SC18981_EV1898102115,18981,EV1898102115,3,0,medium,0,0,0,Shot_OnNetSaved,Shot_Wrist,,,,0.0,2.0,-1.0,-1.0,2129.0,1723.0,113.0,70.0,927.0,,,,,,3236.0,,,,,,927.0,927.0,927.0,3236.0,3236.0,3236.0
SC18981_EV1898102133,18981,EV1898102133,3,0,medium,0,0,0,Shot_OnNetSaved,Shot_Wrist,,,,2.0,0.0,-1.0,-1.0,2188.0,1782.0,54.0,59.0,927.0,,,,,,3236.0,,,,,,927.0,927.0,927.0,3236.0,3236.0,3236.0
SC18981_EV1898102169,18981,EV1898102169,3,0,medium,0,0,0,Shot_OnNetSaved,Shot_Poke,,,,0.0,3.0,-1.0,-1.0,1874.0,2280.0,56.0,38.0,1660.0,,,,,,3151.0,,,,,,1660.0,1660.0,1660.0,3151.0,3151.0,3151.0
SC18981_EV1898102187,18981,EV1898102187,3,0,medium,0,0,0,Shot_OnNetSaved,Shot_Wrist,,,,0.0,0.0,-1.0,-1.0,1930.0,2336.0,68.0,56.0,1660.0,,,,,,3151.0,,,,,,1660.0,1660.0,1660.0,3151.0,3151.0,3151.0
SC18981_EV1898102215,18981,EV1898102215,3,0,low,0,0,0,Shot_Missed,Shot_Wrist,,,,1.0,2.0,-1.0,-1.0,2396.0,1990.0,8.0,60.0,854.0,,,,,,,,,,,,854.0,854.0,854.0,,,
SC18981_EV1898102219,18981,EV1898102219,3,0,low,0,0,0,Shot_Blocked,Shot_Wrist,,,,2.0,2.0,-1.0,-1.0,2402.0,1996.0,2.0,66.0,927.0,,,,,,1582.0,,,,,,927.0,927.0,927.0,1582.0,1582.0,1582.0
SC18981_EV1898102255,18981,EV1898102255,3,0,medium,0,0,0,Shot_OnNetSaved,Shot_Wrist,,,,2.0,0.0,-1.0,-1.0,2523.0,2117.0,35.0,37.0,1166.0,,,,,,3236.0,,,,,,1166.0,1166.0,1166.0,3236.0,3236.0,3236.0
SC18981_EV1898102259,18981,EV1898102259,3,0,low,0,0,0,Shot_Missed,Shot_Wrist,,,,3.0,2.0,-1.0,-1.0,2525.0,2119.0,33.0,39.0,1166.0,,,,,,1567.0,,,,,,1166.0,1166.0,1166.0,1567.0,1567.0,1567.0
SC18981_EV1898102265,18981,EV1898102265,3,0,low,0,0,0,Shot_Blocked,Shot_Wrist,,,,3.0,4.0,-1.0,-1.0,2541.0,2135.0,17.0,55.0,1228.0,,,,,,1567.0,,,,,,1228.0,1228.0,1228.0,1567.0,1567.0,1567.0
SC18981_EV1898102269,18981,EV1898102269,3,0,low,0,0,0,Shot_Missed,Shot_Wrist,,,,12.0,2.0,-1.0,-1.0,2546.0,2140.0,12.0,60.0,1647.0,,,,,,,,,,,,1647.0,1647.0,1647.0,,,
SC18981_EV1898102280,18981,EV1898102280,3,0,low,0,0,0,Shot_Missed,Shot_Wrist,,,,5.0,2.0,-1.0,-1.0,2630.0,2224.0,-1.0,72.0,1271.0,,,,,,,,,,,,1271.0,1271.0,1271.0,,,
SC18981_EV1898102282,18981,EV1898102282,3,0,low,0,0,0,Shot_Blocked,Shot_Wrist,,,,1.0,1.0,-1.0,-1.0,2636.0,2230.0,-1.0,78.0,1647.0,,,,,,1660.0,,,,,,1647.0,1647.0,1647.0,1660.0,1660.0,1660.0
SC18987_EV1898701013,18987,EV1898701013,1,0,low,0,0,0,Shot_Blocked,,,,,3.0,0.0,-1.0,3013.0,-1.0,-1.0,116.0,-1.0,74.0,,,,,,35.0,,,,,,74.0,74.0,74.0,35.0,35.0,35.0
SC18987_EV1898701042,18987,EV1898701042,1,0,medium,0,0,0,Shot_OnNetSaved,,,,,0.0,0.0,-1.0,2978.0,-1.0,-1.0,81.0,-1.0,35.0,,,,,,95.0,130.0,,,,,35.0,35.0,35.0,112.5,95.0,130.0
SC18987_EV1898701046,18987,EV1898701046,1,0,low,0,0,0,Shot_Missed,,,,,3.0,1.0,-1.0,2976.0,-1.0,-1.0,79.0,-1.0,74.0,,,,,,95.0,,,,,,74.0,74.0,74.0,95.0,95.0,95.0
SC18987_EV1898701064,18987,EV1898701064,1,0,medium,0,0,0,Shot_OnNetSaved,,,,,0.0,0.0,-1.0,2947.0,-1.0,-1.0,50.0,-1.0,49.0,,,,,,210.0,,,,,,49.0,49.0,49.0,210.0,210.0,210.0
SC18987_EV1898701078,18987,EV1898701078,1,0,medium,0,0,0,Shot_OnNetSaved,,,,,0.0,0.0,2923.0,-1.0,-1.0,-1.0,26.0,-1.0,121.0,,,,,,313.0,,,,,,121.0,121.0,121.0,313.0,313.0,313.0
SC18987_EV1898701082,18987,EV1898701082,1,0,low,0,0,0,Shot_Missed,,,,,3.0,0.0,2922.0,-1.0,-1.0,-1.0,25.0,-1.0,110.0,,,,,,162.0,,,,,,110.0,110.0,110.0,162.0,162.0,162.0
SC18987_EV1898701084,18987,EV1898701084,1,0,low,0,0,0,Shot_Blocked,,,,,0.0,3.0,2919.0,-1.0,-1.0,-1.0,22.0,-1.0,123.0,,,,,,139.0,61.0,,,,,123.0,123.0,123.0,100.0,61.0,139.0
SC18987_EV1898701094,18987,EV1898701094,1,0,medium,0,0,0,Shot_OnNetSaved,,,,,0.0,3.0,-1.0,2898.0,-1.0,-1.0,1.0,-1.0,139.0,,,,,,388.0,267.0,,,,,139.0,139.0,139.0,327.5,267.0,388.0
SC18987_EV1898701104,18987,EV1898701104,1,0,low,0,0,0,Shot_Blocked,,,,,1.0,2.0,-1.0,2863.0,-1.0,-1.0,296.0,34.0,131.0,,,,,,195.0,,,,,,131.0,131.0,131.0,195.0,195.0,195.0
SC18987_EV1898701106,18987,EV1898701106,1,0,medium,0,0,0,Shot_OnNetSaved,,,,,0.0,1.0,-1.0,2862.0,-1.0,-1.0,295.0,35.0,139.0,,,,,,466.0,,,,,,139.0,139.0,139.0,466.0,466.0,466.0
SC18987_EV1898701110,18987,EV1898701110,1,0,medium,0,0,0,Shot_OnNetSaved,,,,,0.0,1.0,-1.0,2861.0,-1.0,-1.0,294.0,36.0,131.0,,,,,,466.0,,,,,,131.0,131.0,131.0,466.0,466.0,466.0
SC18987_EV1898701114,18987,EV1898701114,1,0,medium,0,0,0,Shot_OnNetSaved,,,,,0.0,0.0,-1.0,2860.0,-1.0,-1.0,293.0,37.0,139.0,,,,,,466.0,,,,,,139.0,139.0,139.0,466.0,466.0,466.0
SC18987_EV1898701135,18987,EV1898701135,1,0,medium,0,0,0,Shot_OnNetSaved,,,,,0.0,5.0,2823.0,-1.0,-1.0,-1.0,256.0,74.0,415.0,,,,,,453.0,162.0,,,,,415.0,415.0,415.0,307.5,162.0,453.0
SC18987_EV1898701151,18987,EV1898701151,1,0,low,0,0,0,Shot_Missed,,,,,0.0,0.0,-1.0,2808.0,-1.0,-1.0,241.0,89.0,520.0,197.0,,,,,216.0,,,,,,358.5,197.0,520.0,216.0,216.0,216.0
SC18987_EV1898701214,18987,EV1898701214,1,0,medium,0,0,0,Shot_OnNetSaved,,,,,0.0,0.0,-1.0,2694.0,-1.0,-1.0,127.0,203.0,338.0,,,,,,1009.0,566.0,,,,,338.0,338.0,338.0,787.5,566.0,1009.0
SC18987_EV1898701238,18987,EV1898701238,1,0,low,0,0,0,Shot_Blocked,,,,,4.0,2.0,-1.0,2652.0,-1.0,-1.0,85.0,245.0,459.0,,,,,,570.0,,,,,,459.0,459.0,459.0,570.0,570.0,570.0
SC18987_EV1898701257,18987,EV1898701257,1,0,medium,0,0,0,Shot_OnNetSaved,,,,,0.0,0.0,-1.0,2623.0,-1.0,-1.0,56.0,274.0,559.0,,,,,,1209.0,,,,,,559.0,559.0,559.0,1209.0,1209.0,1209.0
SC18987_EV1898701260,18987,EV1898701260,1,0,low,0,0,0,Shot_Blocked,,,,,4.0,0.0,-1.0,2623.0,-1.0,-1.0,56.0,274.0,405.0,,,,,,609.0,,,,,,405.0,405.0,405.0,609.0,609.0,609.0
SC18987_EV1898701291,18987,EV1898701291,1,0,medium,0,0,0,Shot_OnNetSaved,,,,,1.0,0.0,-1.0,2568.0,-1.0,-1.0,1.0,329.0,458.0,,,,,,1411.0,572.0,,,,,458.0,458.0,458.0,991.5,572.0,1411.0
SC18987_EV1898701296,18987,EV1898701296,1,0,low,0,0,0,Shot_Missed,,,,,2.0,5.0,-1.0,2543.0,-1.0,-1.0,63.0,24.0,608.0,,,,,,,,,,,,608.0,608.0,608.0,,,
SC18987_EV1898701299,18987,EV1898701299,1,0,medium,0,0,0,Shot_OnNetSaved,,,,,0.0,1.0,-1.0,2538.0,-1.0,-1.0,58.0,29.0,416.0,,,,,,1411.0,,,,,,416.0,416.0,416.0,1411.0,1411.0,1411.0
SC18987_EV1898701304,18987,EV1898701304,1,0,low,0,0,0,Shot_Missed,,,,,0.0,0.0,-1.0,2537.0,-1.0,-1.0,57.0,30.0,416.0,,,,,,,,,,,,416.0,416.0,416.0,,,
SC18987_EV1898701317,18987,EV1898701317,1,0,low,0,0,0,Shot_Missed,,,,,4.0,3.0,2519.0,-1.0,-1.0,-1.0,39.0,48.0,815.0,,,,,,371.0,435.0,,,,,815.0,815.0,815.0,403.0,371.0,435.0
SC18987_EV1898701339,18987,EV1898701339,1,0,low,0,0,0,Shot_Blocked,,,,,2.0,0.0,2489.0,-1.0,-1.0,-1.0,9.0,78.0,828.0,,,,,,413.0,621.0,,,,,828.0,828.0,828.0,517.0,413.0,621.0
SC18987_EV1898701345,18987,EV1898701345,1,0,medium,0,0,0,Shot_OnNetSaved,,,,,0.0,1.0,2482.0,-1.0,-1.0,-1.0,2.0,85.0,1562.0,602.0,,,,,621.0,,,,,,1082.0,602.0,1562.0,621.0,621.0,621.0
SC18987_EV1898701363,18987,EV1898701363,1,0,low,0,0,0,Shot_Blocked,,,,,0.0,0.0,2433.0,-1.0,-1.0,-1.0,100.0,47.0,1032.0,,,,,,1158.0,,,,,,1032.0,1032.0,1032.0,1158.0,1158.0,1158.0
SC18987_EV1898701436,18987,EV1898701436,1,0,low,0,0,0,Shot_Blocked,,,,,3.0,2.0,-1.0,2278.0,-1.0,-1.0,17.0,55.0,1089.0,,,,,,1218.0,1090.0,,,,,1089.0,1089.0,1089.0,1154.0,1090.0,1218.0
SC18987_EV1898701438,18987,EV1898701438,1,0,medium,0,0,0,Shot_OnNetSaved,,,,,0.0,3.0,-1.0,2275.0,-1.0,-1.0,14.0,58.0,1047.0,,,,,,2250.0,,,,,,1047.0,1047.0,1047.0,2250.0,2250.0,2250.0
SC18987_EV1898701453,18987,EV1898701453,1,0,medium,0,0,0,Shot_OnNetSaved,,,,,18.0,0.0,-1.0,2233.0,-1.0,-1.0,80.0,28.0,849.0,1151.0,,,,,2371.0,1090.0,,,,,1000.0,849.0,1151.0,1730.5,1090.0,2371.0
SC18987_EV1898701463,18987,EV1898701463,1,0,low,0,0,0,Shot_BlockedSameTeam,,,,,2.0,0.0,-1.0,2205.0,-1.0,-1.0,52.0,28.0,1058.0,1179.0,,,,,,,,,,,1118.5,1058.0,1179.0,,,
SC18987_EV1898701470,18987,EV1898701470,1,0,low,0,0,0,Shot_Blocked,,,,,0.0,0.0,-1.0,2191.0,-1.0,-1.0,38.0,42.0,1089.0,,,,,,1283.0,912.0,,,,,1089.0,1089.0,1089.0,1097.5,912.0,1283.0
SC18987_EV1898701491,18987,EV1898701491,1,0,low,0,0,0,Shot_Blocked,,,,,0.0,1.0,2172.0,-1.0,-1.0,-1.0,19.0,61.0,1164.0,,,,,,1195.0,,,,,,1164.0,1164.0,1164.0,1195.0,1195.0,1195.0
SC18987_EV1898701506,18987,EV1898701506,1,0,low,0,0,0,Shot_Blocked,,,,,2.0,0.0,2125.0,-1.0,-1.0,-1.0,48.0,28.0,1472.0,,,,,,808.0,,,,,,1472.0,1472.0,1472.0,808.0,808.0,808.0
SC18987_EV1898701511,18987,EV1898701511,1,0,low,0,0,0,Shot_Blocked,,,,,0.0,1.0,2114.0,-1.0,-1.0,-1.0,37.0,39.0,1435.0,,,,,,808.0,,,,,,1435.0,1435.0,1435.0,808.0,808.0,808.0
SC18987_EV1898701525,18987,EV1898701525,1,0,medium,0,0,0,Shot_OnNetSaved,,,,,6.0,0.0,-1.0,2096.0,-1.0,-1.0,19.0,57.0,1653.0,,,,,,2769.0,,,,,,1653.0,1653.0,1653.0,2769.0,2769.0,2769.0
SC18987_EV1898701548,18987,EV1898701548,1,0,low,0,0,0,Shot_Missed,,,,,0.0,2.0,2041.0,-1.0,-1.0,-1.0,59.0,36.0,997.0,,,,,,,,,,,,997.0,997.0,997.0,,,
