play_key,play_id,game_id,season_id,period,period_id,sequence_key,first_event_key,last_event_key,event_count,start_min,start_sec,duration_seconds,video_time_start,video_time_end,time_bucket_id,strength_id,home_team,home_team_id,away_team,away_team_id,start_zone,end_zone,start_zone_id,end_zone_id,event_types,has_goal,goal_count,has_shot,shot_count,zone_entry_count,zone_exit_count,pass_count,pass_success_count,turnover_count,giveaway_count,takeaway_count,unique_player_count,player_ids
PL1898705801,PL1898705801,18987,N20252026F,2,P02,SQ1898700058,EV1898701652,EV1898701652,1,16.0,4.0,0.0,1263.0,1263.0,TB01,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,Shot,False,0,True,1,0,0,0,0,0,0,0,1,P100001
PL1898701403,PL1898701403,18987,N20252026F,2,P02,SQ1898700014,EV1898701653,EV1898701659,7,15.0,57.0,2.0,1270.0,1278.0,TB01,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Possession,Pass,Pass,Pass,Possession,Shot,Zone_Entry_Exit",False,0,True,1,0,0,3,0,0,0,0,3,"P100001,P100064,P100198"
PL1898701404,PL1898701404,18987,N20252026F,2,P02,SQ1898700014,EV1898701660,EV1898701664,5,15.0,47.0,3.0,1280.0,1286.0,TB01,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Possession,Pass,Possession,Pass,Turnover",False,0,False,0,0,0,2,0,1,0,1,3,"P100099,P100198,P100232"
PL1898701405,PL1898701405,18987,N20252026F,2,P02,SQ1898700014,EV1898701665,EV1898701667,3,15.0,41.0,8.0,1286.0,1294.0,TB01,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Possession,Possession,Zone_Entry_Exit",False,0,False,0,0,0,0,0,0,0,0,1,P100034
PL1898705901,PL1898705901,18987,N20252026F,2,P02,SQ1898700059,EV1898701668,EV1898701671,4,15.0,33.0,26.0,1294.0,1320.0,TB01,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Shot,Save,Stoppage,DeadIce",False,0,True,1,0,0,0,0,0,0,0,3,"P100001,P100016,P100034"
PL1898701501,PL1898701501,18987,N20252026F,2,P02,SQ1898700015,EV1898701672,EV1898701674,3,15.0,7.0,1.0,1320.0,1322.0,TB01,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Faceoff,Possession,Turnover",False,0,False,0,0,0,0,0,1,0,1,2,"P100004,P100105"
PL1898701502,PL1898701502,18987,N20252026F,2,P02,SQ1898700015,EV1898701675,EV1898701691,9,15.0,4.0,4.0,1323.0,1342.0,TB01,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Possession,Possession,Pass,Possession,Pass,Play,Possession,Pass,Possession",False,0,False,0,0,0,3,0,0,0,0,8,"P100004,P100031,P100032,P100099,P100105,P100108,P100201,P100224"
PL1898706001,PL1898706001,18987,N20252026F,2,P02,SQ1898700060,EV1898701676,EV1898701677,2,15.0,4.0,0.0,1323.0,1262.0,TB01,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Play,Turnover",False,0,False,0,0,0,0,0,1,1,0,1,P100099
PL1898706003,PL1898706003,18987,N20252026F,2,P02,SQ1898700060,EV1898701679,EV1898701680,2,15.0,1.0,0.0,1326.0,1326.0,TB01,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Zone_Entry_Exit,Turnover",False,0,False,0,0,0,0,0,1,1,0,1,P100108
PL1898706004,PL1898706004,18987,N20252026F,2,P02,SQ1898700060,EV1898701681,EV1898701687,4,14.0,58.0,0.0,1329.0,1332.0,TB02,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Zone_Entry_Exit,Possession,Pass,Zone_Entry_Exit",False,0,False,0,0,0,1,0,0,0,0,3,"P100032,P100224,P100230"
PL1898706101,PL1898706101,18987,N20252026F,2,P02,SQ1898700061,EV1898701693,EV1898701693,1,14.0,42.0,17.0,1345.0,1362.0,TB02,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,DeadIce,False,0,False,0,0,0,0,0,0,0,0,1,P100201
PL1898701601,PL1898701601,18987,N20252026F,2,P02,SQ1898700016,EV1898701694,EV1898701707,7,14.0,25.0,15.0,1362.0,1385.0,TB02,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Faceoff,Possession,Possession,Pass,Possession,Possession,Turnover",False,0,False,0,0,0,1,0,1,0,1,5,"P100032,P100105,P100108,P100170,P100201"
PL1898706203,PL1898706203,18987,N20252026F,2,P02,SQ1898700062,EV1898701696,EV1898701699,4,14.0,18.0,0.0,1369.0,1369.0,TB02,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Pass,Zone_Entry_Exit,Turnover,Zone_Entry_Exit",False,0,False,0,0,0,1,0,1,1,0,2,"P100105,P100224"
PL1898706204,PL1898706204,18987,N20252026F,2,P02,SQ1898700062,EV1898701703,EV1898701712,5,14.0,4.0,0.0,1383.0,1390.0,TB02,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Pass,Shot,Turnover",False,0,True,1,0,0,1,0,1,1,0,2,"P100170,P100223"
PL1898701602,PL1898701602,18987,N20252026F,2,P02,SQ1898700016,EV1898701708,EV1898701710,3,14.0,1.0,3.0,1386.0,1390.0,TB02,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Possession,Pass,Zone_Entry_Exit",False,0,False,0,0,0,1,0,0,0,0,2,"P100002,P100223"
PL1898701603,PL1898701603,18987,N20252026F,2,P02,SQ1898700016,EV1898701713,EV1898701735,13,13.0,54.0,22.0,1393.0,1435.0,TB02,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Possession,Play,Possession,Pass,Possession,Possession,Pass,Possession,Possession,Possession,Possession,Possession,Turnover",False,0,False,0,0,0,2,0,1,0,1,8,"P100032,P100080,P100105,P100170,P100201,P100223,P100224,P100230"
PL1898706205,PL1898706205,18987,N20252026F,2,P02,SQ1898700062,EV1898701717,EV1898701718,2,13.0,47.0,0.0,1400.0,1400.0,TB02,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Shot,Zone_Entry_Exit",False,0,True,1,0,0,0,0,0,0,0,2,"P100170,P100224"
PL1898706207,PL1898706207,18987,N20252026F,2,P02,SQ1898700062,EV1898701720,EV1898701721,2,13.0,41.0,0.0,1406.0,1406.0,TB02,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Zone_Entry_Exit,Turnover",False,0,False,0,0,0,0,0,1,1,0,1,P100032
PL1898706208,PL1898706208,18987,N20252026F,2,P02,SQ1898700062,EV1898701725,EV1898701726,2,13.0,27.0,0.0,1420.0,1420.0,TB02,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Pass,Zone_Entry_Exit",False,0,False,0,0,0,1,0,0,0,0,2,"P100201,P100224"
PL1898706209,PL1898706209,18987,N20252026F,2,P02,SQ1898700062,EV1898701728,EV1898701729,2,13.0,23.0,0.0,1424.0,1424.0,TB02,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Pass,Zone_Entry_Exit",False,0,False,0,0,0,1,0,0,0,0,2,"P100224,P100230"
PL1898706210,PL1898706210,18987,N20252026F,2,P02,SQ1898700062,EV1898701731,EV1898701732,2,13.0,19.0,0.0,1428.0,1428.0,TB02,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Shot,Turnover",False,0,True,1,0,0,0,0,1,1,0,1,P100230
PL1898701604,PL1898701604,18987,N20252026F,2,P02,SQ1898700016,EV1898701736,EV1898701742,7,13.0,12.0,9.0,1435.0,1447.0,TB02,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Possession,Shot,Save,Rebound,Possession,Possession,Turnover",False,0,True,1,0,0,0,0,1,0,1,4,"P100009,P100032,P100201,P100232"
PL1898706212,PL1898706212,18987,N20252026F,2,P02,SQ1898700062,EV1898701743,EV1898701744,2,13.0,0.0,0.0,1447.0,1447.0,TB02,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Zone_Entry_Exit,Turnover",False,0,False,0,0,0,0,0,1,1,0,1,P100002
PL1898701605,PL1898701605,18987,N20252026F,2,P02,SQ1898700016,EV1898701745,EV1898701755,7,12.0,55.0,12.0,1452.0,1471.0,TB02,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Possession,Shot,Possession,Possession,Possession,Zone_Entry_Exit",False,0,True,1,0,0,0,0,0,0,0,5,"P100032,P100105,P100108,P100170,P100223"
PL1898706213,PL1898706213,18987,N20252026F,2,P02,SQ1898700062,EV1898701748,EV1898701749,2,12.0,51.0,0.0,1456.0,1456.0,TB02,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Shot,Turnover",False,0,True,1,0,0,0,0,1,1,0,1,P100108
PL1898706214,PL1898706214,18987,N20252026F,2,P02,SQ1898700062,EV1898701751,EV1898701752,2,12.0,43.0,0.0,1464.0,1464.0,TB02,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Pass,Zone_Entry_Exit",False,0,False,0,0,0,1,0,0,0,0,2,"P100002,P100170"
PL1898701606,PL1898701606,18987,N20252026F,2,P02,SQ1898700016,EV1898701756,EV1898701761,4,12.0,32.0,0.0,1475.0,1481.0,TB02,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Possession,Pass,Possession,Zone_Entry_Exit",False,0,False,0,0,0,1,0,0,0,0,3,"P100032,P100105,P100108"
PL1898706216,PL1898706216,18987,N20252026F,2,P02,SQ1898700062,EV1898701758,EV1898701759,2,12.0,29.0,0.0,1478.0,1478.0,TB02,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Zone_Entry_Exit,Turnover",False,0,False,0,0,0,0,0,1,1,0,1,P100108
PL1898701607,PL1898701607,18987,N20252026F,2,P02,SQ1898700016,EV1898701762,EV1898701762,1,12.0,26.0,0.0,1481.0,1481.0,TB02,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,Turnover,False,0,False,0,0,0,0,0,1,1,0,1,P100032
PL1898701608,PL1898701608,18987,N20252026F,2,P02,SQ1898700016,EV1898701763,EV1898701767,3,12.0,19.0,3.0,1488.0,1496.0,TB02,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Possession,Possession,Zone_Entry_Exit",False,0,False,0,0,0,0,0,0,0,0,2,"P100001,P100105"
PL1898706217,PL1898706217,18987,N20252026F,2,P02,SQ1898700062,EV1898701764,EV1898701765,2,12.0,19.0,0.0,1488.0,1488.0,TB02,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Pass,Zone_Entry_Exit",False,0,False,0,0,0,1,0,0,0,0,2,"P100001,P100105"
PL1898706301,PL1898706301,18987,N20252026F,2,P02,SQ1898700063,EV1898701768,EV1898701770,3,12.0,10.0,23.0,1497.0,1520.0,TB02,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Shot,Stoppage,DeadIce",False,0,True,1,0,0,0,0,0,0,0,1,P100001
PL1898701701,PL1898701701,18987,N20252026F,2,P02,SQ1898700017,EV1898701771,EV1898701783,8,11.0,47.0,7.0,1520.0,1535.0,TB02,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Faceoff,Pass,Pass,Possession,Possession,Possession,Pass,Zone_Entry_Exit",False,0,False,0,0,0,3,0,0,0,0,6,"P100031,P100033,P100034,P100128,P100185,P100232"
PL1898706402,PL1898706402,18987,N20252026F,2,P02,SQ1898700064,EV1898701775,EV1898701777,3,11.0,41.0,0.0,1526.0,1526.0,TB02,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Pass,Zone_Entry_Exit,Turnover",False,0,False,0,0,0,1,0,1,1,0,1,P100033
PL1898706403,PL1898706403,18987,N20252026F,2,P02,SQ1898700064,EV1898701779,EV1898701780,2,11.0,37.0,0.0,1530.0,1530.0,TB02,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Pass,Turnover",False,0,False,0,0,0,1,0,1,1,0,1,P100232
PL1898701702,PL1898701702,18987,N20252026F,2,P02,SQ1898700017,EV1898701784,EV1898701786,3,11.0,32.0,4.0,1535.0,1539.0,TB02,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Pass,Possession,Possession",False,0,False,0,0,0,1,0,0,0,0,2,"P100128,P100185"
PL1898706501,PL1898706501,18987,N20252026F,2,P02,SQ1898700065,EV1898701787,EV1898701790,4,11.0,28.0,16.0,1539.0,1556.0,TB02,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Shot,Save,Stoppage,DeadIce",False,0,True,1,0,0,0,0,0,0,0,2,"P100016,P100185"
PL1898701801,PL1898701801,18987,N20252026F,2,P02,SQ1898700018,EV1898701791,EV1898701792,2,11.0,11.0,0.0,1556.0,1556.0,TB02,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Faceoff,Zone_Entry_Exit",False,0,False,0,0,0,0,0,0,0,0,1,P100001
PL1898701802,PL1898701802,18987,N20252026F,2,P02,SQ1898700018,EV1898701793,EV1898701794,2,11.0,7.0,0.0,1560.0,1562.0,TB02,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Possession,Zone_Entry_Exit",False,0,False,0,0,0,0,0,0,0,0,2,"P100033,P100128"
PL1898701803,PL1898701803,18987,N20252026F,2,P02,SQ1898700018,EV1898701795,EV1898701799,5,11.0,1.0,4.0,1566.0,1573.0,TB02,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Possession,Pass,Possession,Pass,Zone_Entry_Exit",False,0,False,0,0,0,2,0,0,0,0,3,"P100031,P100033,P100128"
PL1898701804,PL1898701804,18987,N20252026F,2,P02,SQ1898700018,EV1898701800,EV1898701804,3,10.0,48.0,3.0,1579.0,1582.0,TB02,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Possession,Possession,Zone_Entry_Exit",False,0,False,0,0,0,0,0,0,0,0,1,P100033
PL1898706601,PL1898706601,18987,N20252026F,2,P02,SQ1898700066,EV1898701802,EV1898701803,2,10.0,45.0,0.0,1582.0,1582.0,TB02,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Pass,Turnover",False,0,False,0,0,0,1,0,1,1,0,2,"P100033,P100185"
PL1898701805,PL1898701805,18987,N20252026F,2,P02,SQ1898700018,EV1898701805,EV1898701815,8,10.0,40.0,7.0,1587.0,1598.0,TB02,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Possession,Possession,Possession,Possession,Pass,Possession,Pass,Zone_Entry_Exit",False,0,False,0,0,0,2,0,0,0,0,4,"P100031,P100128,P100185,P100232"
PL1898706603,PL1898706603,18987,N20252026F,2,P02,SQ1898700066,EV1898701807,EV1898701809,3,10.0,38.0,0.0,1589.0,1589.0,TB02,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Pass,Zone_Entry_Exit,Turnover",False,0,False,0,0,0,1,0,1,1,0,2,"P100001,P100232"
PL1898701806,PL1898701806,18987,N20252026F,2,P02,SQ1898700018,EV1898701816,EV1898701819,4,10.0,29.0,5.0,1598.0,1604.0,TB02,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Possession,Pass,Possession,Pass",False,0,False,0,0,0,2,0,0,0,0,3,"P100031,P100128,P100185"
PL1898706701,PL1898706701,18987,N20252026F,2,P02,SQ1898700067,EV1898701820,EV1898701823,4,10.0,22.0,24.0,1605.0,1629.0,TB02,,Outlaws,N10007,Velodrome,N10010,,,,,"Shot,Save,Stoppage,DeadIce",False,0,True,1,0,0,0,0,0,0,0,3,"P100016,P100185,P100198"
PL1898701901,PL1898701901,18987,N20252026F,2,P02,SQ1898700019,EV1898701824,EV1898701825,2,9.0,58.0,0.0,1629.0,1630.0,TB03,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Faceoff,Turnover",False,0,False,0,0,0,0,0,1,0,1,3,"P100001,P100004,P100232"
PL1898701902,PL1898701902,18987,N20252026F,2,P02,SQ1898700019,EV1898701826,EV1898701834,5,9.0,53.0,8.0,1634.0,1661.0,TB03,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Possession,Pass,Possession,Possession,Possession",False,0,False,0,0,0,1,0,0,0,0,6,"P100002,P100004,P100032,P100039,P100198,P100214"
PL1898706801,PL1898706801,18987,N20252026F,2,P02,SQ1898700068,EV1898701829,EV1898701831,3,9.0,44.0,0.0,1643.0,1643.0,TB03,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Shot,Save,Rebound",False,0,True,1,0,0,0,0,0,0,0,2,"P100016,P100032"
PL1898706802,PL1898706802,18987,N20252026F,2,P02,SQ1898700068,EV1898701833,EV1898701833,1,9.0,42.0,3.0,1645.0,1648.0,TB03,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,Zone_Entry_Exit,False,0,False,0,0,0,0,0,0,0,0,1,P100198
PL1898706803,PL1898706803,18987,N20252026F,2,P02,SQ1898700068,EV1898701835,EV1898701835,1,9.0,35.0,0.0,1652.0,1653.0,TB03,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,Pass,False,0,False,0,0,0,1,0,0,1,0,4,"P100039,P100198,P100214,P100230"
PL1898701904,PL1898701904,18987,N20252026F,2,P02,SQ1898700019,EV1898701836,EV1898701836,1,9.0,34.0,0.0,1653.0,1653.0,TB03,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,Possession,False,0,False,0,0,0,0,0,0,0,1,4,"P100004,P100039,P100230,P100232"
PL1898701907,PL1898701907,18987,N20252026F,2,P02,SQ1898700019,EV1898701837,EV1898701839,3,9.0,33.0,1.0,1654.0,1675.0,TB03,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Possession,Pass,Zone_Entry_Exit",False,0,False,0,0,0,1,0,0,1,0,6,"P100001,P100004,P100039,P100198,P100214,P100230"
PL1898701908,PL1898701908,18987,N20252026F,2,P02,SQ1898700019,EV1898701840,EV1898701841,2,9.0,12.0,3.0,1675.0,1678.0,TB03,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Possession,Zone_Entry_Exit",False,0,False,0,0,0,0,0,0,0,0,1,P100001
PL1898701909,PL1898701909,18987,N20252026F,2,P02,SQ1898700019,EV1898701842,EV1898701842,1,9.0,9.0,0.0,1678.0,1678.0,TB03,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,Turnover,False,0,False,0,0,0,0,0,1,0,1,1,P100004
PL1898701910,PL1898701910,18987,N20252026F,2,P02,SQ1898700019,EV1898701843,EV1898701843,1,9.0,9.0,1.0,1678.0,1679.0,TB03,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,Possession,False,0,False,0,0,0,0,0,0,0,0,1,P100004
PL1898706804,PL1898706804,18987,N20252026F,2,P02,SQ1898700068,EV1898701844,EV1898701845,2,9.0,8.0,0.0,1679.0,1679.0,TB03,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Pass,Zone_Entry_Exit",False,0,False,0,0,0,1,0,0,0,0,2,"P100004,P100099"
PL1898701911,PL1898701911,18987,N20252026F,2,P02,SQ1898700019,EV1898701846,EV1898701848,3,9.0,6.0,3.0,1681.0,1687.0,TB03,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Play,Possession,Zone_Entry_Exit",False,0,False,0,0,0,0,0,0,0,0,4,"P100004,P100170,P100198,P100214"
PL1898701912,PL1898701912,18987,N20252026F,2,P02,SQ1898700019,EV1898701849,EV1898701857,9,9.0,0.0,8.0,1687.0,1706.0,TB03,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Possession,Play,Possession,Pass,Shot,Possession,Play,Possession,Turnover",False,0,True,1,0,0,1,0,1,1,0,5,"P100004,P100032,P100039,P100099,P100108"
PL1898701913,PL1898701913,18987,N20252026F,2,P02,SQ1898700019,EV1898701859,EV1898701864,4,8.0,38.0,4.0,1709.0,1713.0,TB03,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Possession,Possession,Possession,Turnover",False,0,False,0,0,0,0,0,1,1,0,2,"P100108,P100170"
PL1898706806,PL1898706806,18987,N20252026F,2,P02,SQ1898700068,EV1898701861,EV1898701862,2,8.0,35.0,0.0,1712.0,1712.0,TB03,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Zone_Entry_Exit,Turnover",False,0,False,0,0,0,0,0,1,1,0,1,P100108
PL1898701914,PL1898701914,18987,N20252026F,2,P02,SQ1898700019,EV1898701865,EV1898701875,4,8.0,30.0,2.0,1717.0,1736.0,TB03,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Possession,Pass,Possession,Possession",False,0,False,0,0,0,1,0,0,0,0,3,"P100032,P100108,P100198"
PL1898706807,PL1898706807,18987,N20252026F,2,P02,SQ1898700068,EV1898701867,EV1898701868,2,8.0,28.0,0.0,1719.0,1719.0,TB03,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Pass,Zone_Entry_Exit",False,0,False,0,0,0,1,0,0,0,0,2,"P100039,P100108"
PL1898706808,PL1898706808,18987,N20252026F,2,P02,SQ1898700068,EV1898701869,EV1898701870,2,8.0,20.0,0.0,1727.0,1727.0,TB03,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Pass,Turnover",False,0,False,0,0,0,1,0,1,1,0,2,"P100039,P100230"
PL1898706810,PL1898706810,18987,N20252026F,2,P02,SQ1898700068,EV1898701872,EV1898701874,3,8.0,15.0,0.0,1732.0,1732.0,TB03,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Pass,Zone_Entry_Exit,Turnover",False,0,False,0,0,0,1,0,1,1,0,2,"P100032,P100080"
PL1898706812,PL1898706812,18987,N20252026F,2,P02,SQ1898700068,EV1898701876,EV1898701878,3,8.0,11.0,0.0,1736.0,1736.0,TB03,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Pass,Zone_Entry_Exit",False,0,False,0,0,0,1,0,0,0,0,2,"P100039,P100108"
PL1898706901,PL1898706901,18987,N20252026F,2,P02,SQ1898700069,EV1898701879,EV1898701881,3,8.0,9.0,19.0,1738.0,1757.0,TB03,,Outlaws,N10007,Velodrome,N10010,,,,,"Possession,Stoppage,DeadIce",False,0,False,0,0,0,0,0,0,0,0,1,P100002
PL1898702001,PL1898702001,18987,N20252026F,2,P02,SQ1898700020,EV1898701882,EV1898701884,3,7.0,50.0,1.0,1757.0,1763.0,TB03,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Faceoff,Pass,Zone_Entry_Exit",False,0,False,0,0,0,1,0,0,0,0,3,"P100002,P100032,P100223"
PL1898707001,PL1898707001,18987,N20252026F,2,P02,SQ1898700070,EV1898701885,EV1898701886,2,7.0,44.0,0.0,1763.0,1763.0,TB03,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Shot,Turnover",False,0,True,1,0,0,0,0,1,1,0,1,P100223
PL1898702002,PL1898702002,18987,N20252026F,2,P02,SQ1898700020,EV1898701887,EV1898701889,3,7.0,43.0,7.0,1764.0,1771.0,TB03,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Possession,Possession,Zone_Entry_Exit",False,0,False,0,0,0,0,0,0,0,0,1,P100105
PL1898702003,PL1898702003,18987,N20252026F,2,P02,SQ1898700020,EV1898701890,EV1898701891,2,7.0,36.0,4.0,1771.0,1775.0,TB03,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Possession,Zone_Entry_Exit",False,0,False,0,0,0,0,0,0,0,0,1,P100105
PL1898702004,PL1898702004,18987,N20252026F,2,P02,SQ1898700020,EV1898701892,EV1898701900,6,7.0,32.0,2.0,1775.0,1785.0,TB03,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Play,Possession,Possession,Shot,Possession,Turnover",False,0,True,1,0,0,0,0,1,1,0,4,"P100032,P100105,P100132,P100224"
PL1898707002,PL1898707002,18987,N20252026F,2,P02,SQ1898700070,EV1898701894,EV1898701905,5,7.0,29.0,0.0,1778.0,1790.0,TB03,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Shot,Save,Rebound,Pass,Zone_Entry_Exit",False,0,True,1,0,0,1,0,0,0,0,5,"P100009,P100105,P100132,P100170,P100223"
PL1898702005,PL1898702005,18987,N20252026F,2,P02,SQ1898700020,EV1898701901,EV1898701906,4,7.0,21.0,3.0,1786.0,1792.0,TB03,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Possession,Pass,Possession,Turnover",False,0,False,0,0,0,1,0,1,1,0,3,"P100032,P100170,P100223"
PL1898702006,PL1898702006,18987,N20252026F,2,P02,SQ1898700020,EV1898701907,EV1898701916,8,7.0,14.0,11.0,1793.0,1816.0,TB03,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Possession,Pass,Possession,Pass,Possession,Pass,Possession,Zone_Entry_Exit",False,0,False,0,0,0,3,0,0,0,0,6,"P100032,P100080,P100105,P100170,P100201,P100224"
PL1898707004,PL1898707004,18987,N20252026F,2,P02,SQ1898700070,EV1898701912,EV1898701913,2,6.0,58.0,0.0,1809.0,1809.0,TB03,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Zone_Entry_Exit,Turnover",False,0,False,0,0,0,0,0,1,0,1,2,"P100032,P100201"
PL1898702007,PL1898702007,18987,N20252026F,2,P02,SQ1898700020,EV1898701917,EV1898701921,3,6.0,51.0,8.0,1816.0,1827.0,TB03,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Shot,Possession,Zone_Entry_Exit",False,0,True,1,0,0,0,0,0,0,0,2,"P100170,P100201"
PL1898707005,PL1898707005,18987,N20252026F,2,P02,SQ1898700070,EV1898701918,EV1898701919,2,6.0,50.0,0.0,1817.0,1817.0,TB03,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Possession,Zone_Entry_Exit",False,0,False,0,0,0,0,0,0,0,0,1,P100132
PL1898702008,PL1898702008,18987,N20252026F,2,P02,SQ1898700020,EV1898701922,EV1898701937,6,6.0,40.0,6.0,1827.0,1845.0,TB03,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Pass,Pass,Possession,Possession,Possession,Zone_Entry_Exit",False,0,False,0,0,0,2,0,0,0,0,7,"P100032,P100033,P100108,P100132,P100185,P100201,P100224"
PL1898707006,PL1898707006,18987,N20252026F,2,P02,SQ1898700070,EV1898701924,EV1898701926,3,6.0,39.0,0.0,1828.0,1829.0,TB03,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Shot,Save,Rebound",False,0,True,1,0,0,0,0,0,0,0,2,"P100009,P100224"
PL1898707007,PL1898707007,18987,N20252026F,2,P02,SQ1898700070,EV1898701928,EV1898701936,7,6.0,34.0,0.0,1833.0,1843.0,TB03,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Turnover,Zone_Entry_Exit,Shot,Save,Rebound,Pass,Zone_Entry_Exit",False,0,True,1,0,0,1,0,1,1,0,5,"P100009,P100032,P100033,P100108,P100185"
PL1898702009,PL1898702009,18987,N20252026F,2,P02,SQ1898700020,EV1898701938,EV1898701950,6,6.0,22.0,6.0,1845.0,1858.0,TB03,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Possession,Possession,Possession,Pass,Possession,Zone_Entry_Exit",False,0,False,0,0,0,1,0,0,0,0,4,"P100105,P100185,P100201,P100223"
PL1898707008,PL1898707008,18987,N20252026F,2,P02,SQ1898700070,EV1898701939,EV1898701941,3,6.0,20.0,0.0,1847.0,1848.0,TB03,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Shot,Save,Rebound",False,0,True,1,0,0,0,0,0,0,0,3,"P100016,P100105,P100185"
PL1898707009,PL1898707009,18987,N20252026F,2,P02,SQ1898700070,EV1898701943,EV1898701944,2,6.0,18.0,0.0,1849.0,1849.0,TB03,STR0001,Outlaws,N10007,Velodrome,N10010,,,,,"Zone_Entry_Exit,Turnover",False,0,False,0,0,0,0,0,1,1,0,1,P100105
