shift_quality_key,game_id,player_id,shift_index,shift_duration,shift_quality,quality_score,period,strength,situation
SH1898700005,18987,P100002,5,9.0,short,70,1.0,,
SH1898700012,18987,P100002,12,28.0,short,70,1.0,,
SH1898700013,18987,P100002,13,41.0,optimal,100,1.0,,
SH1898700014,18987,P100002,14,25.0,short,70,1.0,,
SH1898700015,18987,P100002,15,12.0,short,70,1.0,,
SH1898700016,18987,P100002,16,19.0,short,70,1.0,,
SH1898700017,18987,P100002,17,10.0,short,70,1.0,,
SH1898700023,18987,P100002,23,24.0,short,70,1.0,,
SH1898700024,18987,P100002,24,4.0,short,70,1.0,,
SH1898700025,18987,P100002,25,13.0,short,70,1.0,,
SH1898700026,18987,P100002,26,83.0,long,70,1.0,,
SH1898700027,18987,P100002,27,14.0,short,70,1.0,,
SH1898700028,18987,P100002,28,9.0,short,70,1.0,,
SH1898700029,18987,P100002,29,11.0,short,70,1.0,,
SH1898700030,18987,P100002,30,10.0,short,70,1.0,,
SH1898700031,18987,P100002,31,20.0,short,70,1.0,,
SH1898700032,18987,P100002,32,88.0,long,70,1.0,,
SH1898700039,18987,P100002,39,40.0,optimal,100,1.0,,
SH1898700043,18987,P100002,43,40.0,optimal,100,2.0,,
SH1898700044,18987,P100002,44,49.0,good,90,2.0,,
SH1898700045,18987,P100002,45,58.0,good,90,2.0,,
SH1898700052,18987,P100002,52,5.0,short,70,2.0,,
SH1898700053,18987,P100002,53,103.0,exhausted,40,2.0,,
SH1898700054,18987,P100002,54,73.0,long,70,2.0,,
SH1898700064,18987,P100002,64,4.0,short,70,2.0,,
SH1898700065,18987,P100002,65,63.0,long,70,2.0,,
SH1898700066,18987,P100002,66,14.0,short,70,2.0,,
SH1898700067,18987,P100002,67,4.0,short,70,2.0,,
SH1898700073,18987,P100002,73,17.0,short,70,2.0,,
SH1898700074,18987,P100002,74,13.0,short,70,2.0,,
SH1898700075,18987,P100002,75,23.0,short,70,2.0,,
SH1898700076,18987,P100002,76,7.0,short,70,2.0,,
SH1898700077,18987,P100002,77,39.0,optimal,100,2.0,,
SH1898700079,18987,P100002,79,80.0,long,70,3.0,,
SH1898700080,18987,P100002,80,11.0,short,70,3.0,,
SH1898700081,18987,P100002,81,3.0,short,70,3.0,,
SH1898700085,18987,P100002,85,27.0,short,70,3.0,,
SH1898700086,18987,P100002,86,11.0,short,70,3.0,,
SH1898700087,18987,P100002,87,65.0,long,70,3.0,,
SH1898700088,18987,P100002,88,56.0,good,90,3.0,,
SH1898700089,18987,P100002,89,43.0,optimal,100,3.0,,
SH1898700092,18987,P100002,92,27.0,short,70,3.0,,
SH1898700093,18987,P100002,93,12.0,short,70,3.0,,
SH1898700094,18987,P100002,94,16.0,short,70,3.0,,
SH1898700095,18987,P100002,95,18.0,short,70,3.0,,
SH1898700096,18987,P100002,96,45.0,good,90,3.0,,
SH1898700097,18987,P100002,97,46.0,good,90,3.0,,
SH1898700098,18987,P100002,98,12.0,short,70,3.0,,
SH1898700101,18987,P100002,101,7.0,short,70,3.0,,
SH1898700102,18987,P100002,102,27.0,short,70,3.0,,
SH1898700103,18987,P100002,103,28.0,short,70,3.0,,
SH1898700104,18987,P100002,104,32.0,optimal,100,3.0,,
SH1898700105,18987,P100002,105,12.0,short,70,3.0,,
SH1898700106,18987,P100002,106,49.0,good,90,3.0,,
SH1898700003,18987,P100004,3,9.0,short,70,1.0,,
SH1898700004,18987,P100004,4,7.0,short,70,1.0,,
SH1898700005,18987,P100004,5,9.0,short,70,1.0,,
SH1898700006,18987,P100004,6,35.0,optimal,100,1.0,,
SH1898700020,18987,P100004,20,4.0,short,70,1.0,,
SH1898700021,18987,P100004,21,31.0,optimal,100,1.0,,
SH1898700022,18987,P100004,22,40.0,optimal,100,1.0,,
SH1898700023,18987,P100004,23,24.0,short,70,1.0,,
SH1898700024,18987,P100004,24,4.0,short,70,1.0,,
SH1898700025,18987,P100004,25,13.0,short,70,1.0,,
SH1898700035,18987,P100004,35,4.0,short,70,1.0,,
SH1898700036,18987,P100004,36,4.0,short,70,1.0,,
SH1898700037,18987,P100004,37,7.0,short,70,1.0,,
SH1898700038,18987,P100004,38,36.0,optimal,100,1.0,,
SH1898700039,18987,P100004,39,40.0,optimal,100,1.0,,
SH1898700045,18987,P100004,45,58.0,good,90,2.0,,
SH1898700046,18987,P100004,46,51.0,good,90,2.0,,
SH1898700054,18987,P100004,54,73.0,long,70,2.0,,
SH1898700055,18987,P100004,55,29.0,short,70,2.0,,
SH1898700066,18987,P100004,66,14.0,short,70,2.0,,
SH1898700067,18987,P100004,67,4.0,short,70,2.0,,
SH1898700068,18987,P100004,68,51.0,good,90,2.0,,
SH1898700069,18987,P100004,69,83.0,long,70,2.0,,
SH1898700070,18987,P100004,70,4.0,short,70,2.0,,
SH1898700082,18987,P100004,82,99.0,exhausted,40,3.0,,
SH1898700083,18987,P100004,83,35.0,optimal,100,3.0,,
SH1898700084,18987,P100004,84,7.0,short,70,3.0,,
SH1898700090,18987,P100004,90,126.0,exhausted,40,3.0,,
SH1898700099,18987,P100004,99,75.0,long,70,3.0,,
SH1898700106,18987,P100004,106,49.0,good,90,3.0,,
SH1898700001,18987,P100009,1,67.0,long,70,1.0,,
SH1898700002,18987,P100009,2,4.0,short,70,1.0,,
SH1898700003,18987,P100009,3,9.0,short,70,1.0,,
SH1898700004,18987,P100009,4,7.0,short,70,1.0,,
SH1898700005,18987,P100009,5,9.0,short,70,1.0,,
SH1898700006,18987,P100009,6,35.0,optimal,100,1.0,,
SH1898700007,18987,P100009,7,51.0,good,90,1.0,,
SH1898700008,18987,P100009,8,33.0,optimal,100,1.0,,
SH1898700009,18987,P100009,9,11.0,short,70,1.0,,
SH1898700010,18987,P100009,10,13.0,short,70,1.0,,
SH1898700011,18987,P100009,11,16.0,short,70,1.0,,
SH1898700012,18987,P100009,12,28.0,short,70,1.0,,
SH1898700013,18987,P100009,13,41.0,optimal,100,1.0,,
SH1898700014,18987,P100009,14,25.0,short,70,1.0,,
SH1898700015,18987,P100009,15,12.0,short,70,1.0,,
SH1898700016,18987,P100009,16,19.0,short,70,1.0,,
SH1898700017,18987,P100009,17,10.0,short,70,1.0,,
SH1898700018,18987,P100009,18,25.0,short,70,1.0,,
SH1898700019,18987,P100009,19,17.0,short,70,1.0,,
SH1898700020,18987,P100009,20,4.0,short,70,1.0,,
SH1898700021,18987,P100009,21,31.0,optimal,100,1.0,,
SH1898700022,18987,P100009,22,40.0,optimal,100,1.0,,
SH1898700023,18987,P100009,23,24.0,short,70,1.0,,
SH1898700024,18987,P100009,24,4.0,short,70,1.0,,
SH1898700025,18987,P100009,25,13.0,short,70,1.0,,
SH1898700026,18987,P100009,26,83.0,long,70,1.0,,
SH1898700027,18987,P100009,27,14.0,short,70,1.0,,
SH1898700028,18987,P100009,28,9.0,short,70,1.0,,
SH1898700029,18987,P100009,29,11.0,short,70,1.0,,
SH1898700030,18987,P100009,30,10.0,short,70,1.0,,
SH1898700031,18987,P100009,31,20.0,short,70,1.0,,
SH1898700032,18987,P100009,32,88.0,long,70,1.0,,
SH1898700033,18987,P100009,33,62.0,long,70,1.0,,
SH1898700034,18987,P100009,34,15.0,short,70,1.0,,
SH1898700035,18987,P100009,35,4.0,short,70,1.0,,
SH1898700036,18987,P100009,36,4.0,short,70,1.0,,
SH1898700037,18987,P100009,37,7.0,short,70,1.0,,
SH1898700038,18987,P100009,38,36.0,optimal,100,1.0,,
SH1898700039,18987,P100009,39,40.0,optimal,100,1.0,,
SH1898700040,18987,P100009,40,94.0,exhausted,40,1.0,,
SH1898700041,18987,P100009,41,35.0,optimal,100,1.0,,
SH1898700043,18987,P100009,43,40.0,optimal,100,2.0,,
SH1898700044,18987,P100009,44,49.0,good,90,2.0,,
SH1898700045,18987,P100009,45,58.0,good,90,2.0,,
SH1898700046,18987,P100009,46,51.0,good,90,2.0,,
SH1898700047,18987,P100009,47,115.0,exhausted,40,2.0,,
SH1898700048,18987,P100009,48,9.0,short,70,2.0,,
SH1898700049,18987,P100009,49,6.0,short,70,2.0,,
SH1898700050,18987,P100009,50,10.0,short,70,2.0,,
SH1898700051,18987,P100009,51,12.0,short,70,2.0,,
SH1898700052,18987,P100009,52,5.0,short,70,2.0,,
SH1898700053,18987,P100009,53,103.0,exhausted,40,2.0,,
SH1898700054,18987,P100009,54,73.0,long,70,2.0,,
SH1898700055,18987,P100009,55,29.0,short,70,2.0,,
SH1898700056,18987,P100009,56,19.0,short,70,2.0,,
SH1898700057,18987,P100009,57,12.0,short,70,2.0,,
SH1898700058,18987,P100009,58,85.0,long,70,2.0,,
SH1898700059,18987,P100009,59,17.0,short,70,2.0,,
SH1898700060,18987,P100009,60,11.0,short,70,2.0,,
SH1898700061,18987,P100009,61,3.0,short,70,2.0,,
SH1898700062,18987,P100009,62,6.0,short,70,2.0,,
SH1898700063,18987,P100009,63,6.0,short,70,2.0,,
SH1898700064,18987,P100009,64,4.0,short,70,2.0,,
SH1898700065,18987,P100009,65,63.0,long,70,2.0,,
SH1898700066,18987,P100009,66,14.0,short,70,2.0,,
SH1898700067,18987,P100009,67,4.0,short,70,2.0,,
SH1898700068,18987,P100009,68,51.0,good,90,2.0,,
SH1898700069,18987,P100009,69,83.0,long,70,2.0,,
SH1898700070,18987,P100009,70,4.0,short,70,2.0,,
SH1898700071,18987,P100009,71,26.0,short,70,2.0,,
SH1898700072,18987,P100009,72,13.0,short,70,2.0,,
SH1898700073,18987,P100009,73,17.0,short,70,2.0,,
SH1898700074,18987,P100009,74,13.0,short,70,2.0,,
SH1898700075,18987,P100009,75,23.0,short,70,2.0,,
SH1898700076,18987,P100009,76,7.0,short,70,2.0,,
SH1898700077,18987,P100009,77,39.0,optimal,100,2.0,,
SH1898700079,18987,P100009,79,80.0,long,70,3.0,,
SH1898700080,18987,P100009,80,11.0,short,70,3.0,,
SH1898700081,18987,P100009,81,3.0,short,70,3.0,,
SH1898700082,18987,P100009,82,99.0,exhausted,40,3.0,,
SH1898700083,18987,P100009,83,35.0,optimal,100,3.0,,
SH1898700084,18987,P100009,84,7.0,short,70,3.0,,
SH1898700085,18987,P100009,85,27.0,short,70,3.0,,
SH1898700086,18987,P100009,86,11.0,short,70,3.0,,
SH1898700087,18987,P100009,87,65.0,long,70,3.0,,
SH1898700088,18987,P100009,88,56.0,good,90,3.0,,
SH1898700089,18987,P100009,89,43.0,optimal,100,3.0,,
SH1898700090,18987,P100009,90,126.0,exhausted,40,3.0,,
SH1898700091,18987,P100009,91,44.0,optimal,100,3.0,,
SH1898700092,18987,P100009,92,27.0,short,70,3.0,,
SH1898700093,18987,P100009,93,12.0,short,70,3.0,,
SH1898700094,18987,P100009,94,16.0,short,70,3.0,,
SH1898700095,18987,P100009,95,18.0,short,70,3.0,,
SH1898700096,18987,P100009,96,45.0,good,90,3.0,,
SH1898700097,18987,P100009,97,46.0,good,90,3.0,,
SH1898700098,18987,P100009,98,12.0,short,70,3.0,,
SH1898700099,18987,P100009,99,75.0,long,70,3.0,,
SH1898700100,18987,P100009,100,67.0,long,70,3.0,,
SH1898700101,18987,P100009,101,7.0,short,70,3.0,,
SH1898700102,18987,P100009,102,27.0,short,70,3.0,,
SH1898700103,18987,P100009,103,28.0,short,70,3.0,,
SH1898700104,18987,P100009,104,32.0,optimal,100,3.0,,
SH1898700105,18987,P100009,105,12.0,short,70,3.0,,
SH1898700001,18987,P100016,1,67.0,long,70,1.0,,
SH1898700002,18987,P100016,2,4.0,short,70,1.0,,
SH1898700003,18987,P100016,3,9.0,short,70,1.0,,
SH1898700004,18987,P100016,4,7.0,short,70,1.0,,
SH1898700005,18987,P100016,5,9.0,short,70,1.0,,
SH1898700006,18987,P100016,6,35.0,optimal,100,1.0,,
SH1898700007,18987,P100016,7,51.0,good,90,1.0,,
SH1898700008,18987,P100016,8,33.0,optimal,100,1.0,,
SH1898700009,18987,P100016,9,11.0,short,70,1.0,,
SH1898700010,18987,P100016,10,13.0,short,70,1.0,,
SH1898700011,18987,P100016,11,16.0,short,70,1.0,,
SH1898700012,18987,P100016,12,28.0,short,70,1.0,,
SH1898700013,18987,P100016,13,41.0,optimal,100,1.0,,
SH1898700014,18987,P100016,14,25.0,short,70,1.0,,
SH1898700015,18987,P100016,15,12.0,short,70,1.0,,
SH1898700016,18987,P100016,16,19.0,short,70,1.0,,
SH1898700017,18987,P100016,17,10.0,short,70,1.0,,
SH1898700018,18987,P100016,18,25.0,short,70,1.0,,
SH1898700019,18987,P100016,19,17.0,short,70,1.0,,
SH1898700020,18987,P100016,20,4.0,short,70,1.0,,
SH1898700021,18987,P100016,21,31.0,optimal,100,1.0,,
SH1898700022,18987,P100016,22,40.0,optimal,100,1.0,,
SH1898700023,18987,P100016,23,24.0,short,70,1.0,,
SH1898700024,18987,P100016,24,4.0,short,70,1.0,,
SH1898700025,18987,P100016,25,13.0,short,70,1.0,,
SH1898700026,18987,P100016,26,83.0,long,70,1.0,,
SH1898700027,18987,P100016,27,14.0,short,70,1.0,,
SH1898700028,18987,P100016,28,9.0,short,70,1.0,,
SH1898700029,18987,P100016,29,11.0,short,70,1.0,,
SH1898700030,18987,P100016,30,10.0,short,70,1.0,,
SH1898700031,18987,P100016,31,20.0,short,70,1.0,,
SH1898700032,18987,P100016,32,88.0,long,70,1.0,,
SH1898700033,18987,P100016,33,62.0,long,70,1.0,,
SH1898700034,18987,P100016,34,15.0,short,70,1.0,,
SH1898700035,18987,P100016,35,4.0,short,70,1.0,,
SH1898700036,18987,P100016,36,4.0,short,70,1.0,,
SH1898700037,18987,P100016,37,7.0,short,70,1.0,,
SH1898700038,18987,P100016,38,36.0,optimal,100,1.0,,
SH1898700039,18987,P100016,39,40.0,optimal,100,1.0,,
SH1898700040,18987,P100016,40,94.0,exhausted,40,1.0,,
SH1898700041,18987,P100016,41,35.0,optimal,100,1.0,,
SH1898700043,18987,P100016,43,40.0,optimal,100,2.0,,
SH1898700044,18987,P100016,44,49.0,good,90,2.0,,
SH1898700045,18987,P100016,45,58.0,good,90,2.0,,
SH1898700046,18987,P100016,46,51.0,good,90,2.0,,
SH1898700047,18987,P100016,47,115.0,exhausted,40,2.0,,
SH1898700048,18987,P100016,48,9.0,short,70,2.0,,
SH1898700049,18987,P100016,49,6.0,short,70,2.0,,
SH1898700050,18987,P100016,50,10.0,short,70,2.0,,
SH1898700051,18987,P100016,51,12.0,short,70,2.0,,
SH1898700052,18987,P100016,52,5.0,short,70,2.0,,
SH1898700053,18987,P100016,53,103.0,exhausted,40,2.0,,
SH1898700054,18987,P100016,54,73.0,long,70,2.0,,
SH1898700055,18987,P100016,55,29.0,short,70,2.0,,
SH1898700056,18987,P100016,56,19.0,short,70,2.0,,
SH1898700057,18987,P100016,57,12.0,short,70,2.0,,
SH1898700058,18987,P100016,58,85.0,long,70,2.0,,
SH1898700059,18987,P100016,59,17.0,short,70,2.0,,
SH1898700060,18987,P100016,60,11.0,short,70,2.0,,
SH1898700061,18987,P100016,61,3.0,short,70,2.0,,
SH1898700062,18987,P100016,62,6.0,short,70,2.0,,
SH1898700063,18987,P100016,63,6.0,short,70,2.0,,
SH1898700064,18987,P100016,64,4.0,short,70,2.0,,
SH1898700065,18987,P100016,65,63.0,long,70,2.0,,
SH1898700066,18987,P100016,66,14.0,short,70,2.0,,
SH1898700067,18987,P100016,67,4.0,short,70,2.0,,
SH1898700068,18987,P100016,68,51.0,good,90,2.0,,
SH1898700069,18987,P100016,69,83.0,long,70,2.0,,
SH1898700070,18987,P100016,70,4.0,short,70,2.0,,
SH1898700071,18987,P100016,71,26.0,short,70,2.0,,
SH1898700072,18987,P100016,72,13.0,short,70,2.0,,
SH1898700073,18987,P100016,73,17.0,short,70,2.0,,
SH1898700074,18987,P100016,74,13.0,short,70,2.0,,
SH1898700075,18987,P100016,75,23.0,short,70,2.0,,
SH1898700076,18987,P100016,76,7.0,short,70,2.0,,
SH1898700077,18987,P100016,77,39.0,optimal,100,2.0,,
SH1898700079,18987,P100016,79,80.0,long,70,3.0,,
SH1898700080,18987,P100016,80,11.0,short,70,3.0,,
SH1898700081,18987,P100016,81,3.0,short,70,3.0,,
SH1898700082,18987,P100016,82,99.0,exhausted,40,3.0,,
SH1898700083,18987,P100016,83,35.0,optimal,100,3.0,,
SH1898700084,18987,P100016,84,7.0,short,70,3.0,,
SH1898700085,18987,P100016,85,27.0,short,70,3.0,,
SH1898700086,18987,P100016,86,11.0,short,70,3.0,,
SH1898700087,18987,P100016,87,65.0,long,70,3.0,,
SH1898700088,18987,P100016,88,56.0,good,90,3.0,,
SH1898700089,18987,P100016,89,43.0,optimal,100,3.0,,
SH1898700090,18987,P100016,90,126.0,exhausted,40,3.0,,
SH1898700091,18987,P100016,91,44.0,optimal,100,3.0,,
SH1898700092,18987,P100016,92,27.0,short,70,3.0,,
SH1898700093,18987,P100016,93,12.0,short,70,3.0,,
SH1898700094,18987,P100016,94,16.0,short,70,3.0,,
SH1898700095,18987,P100016,95,18.0,short,70,3.0,,
SH1898700096,18987,P100016,96,45.0,good,90,3.0,,
SH1898700097,18987,P100016,97,46.0,good,90,3.0,,
SH1898700098,18987,P100016,98,12.0,short,70,3.0,,
SH1898700099,18987,P100016,99,75.0,long,70,3.0,,
SH1898700100,18987,P100016,100,67.0,long,70,3.0,,
SH1898700101,18987,P100016,101,7.0,short,70,3.0,,
SH1898700102,18987,P100016,102,27.0,short,70,3.0,,
SH1898700103,18987,P100016,103,28.0,short,70,3.0,,
SH1898700104,18987,P100016,104,32.0,optimal,100,3.0,,
SH1898700105,18987,P100016,105,12.0,short,70,3.0,,
SH1898700106,18987,P100016,106,49.0,good,90,3.0,,
SH1898700001,18987,P100031,1,67.0,long,70,1.0,,
SH1898700002,18987,P100031,2,4.0,short,70,1.0,,
SH1898700003,18987,P100031,3,9.0,short,70,1.0,,
SH1898700004,18987,P100031,4,7.0,short,70,1.0,,
SH1898700015,18987,P100031,15,12.0,short,70,1.0,,
SH1898700016,18987,P100031,16,19.0,short,70,1.0,,
SH1898700017,18987,P100031,17,10.0,short,70,1.0,,
SH1898700018,18987,P100031,18,25.0,short,70,1.0,,
SH1898700019,18987,P100031,19,17.0,short,70,1.0,,
SH1898700020,18987,P100031,20,4.0,short,70,1.0,,
SH1898700029,18987,P100031,29,11.0,short,70,1.0,,
SH1898700030,18987,P100031,30,10.0,short,70,1.0,,
SH1898700031,18987,P100031,31,20.0,short,70,1.0,,
SH1898700032,18987,P100031,32,88.0,long,70,1.0,,
SH1898700033,18987,P100031,33,62.0,long,70,1.0,,
SH1898700034,18987,P100031,34,15.0,short,70,1.0,,
SH1898700041,18987,P100031,41,35.0,optimal,100,1.0,,
SH1898700043,18987,P100031,43,40.0,optimal,100,2.0,,
SH1898700044,18987,P100031,44,49.0,good,90,2.0,,
SH1898700051,18987,P100031,51,12.0,short,70,2.0,,
SH1898700052,18987,P100031,52,5.0,short,70,2.0,,
SH1898700053,18987,P100031,53,103.0,exhausted,40,2.0,,
SH1898700063,18987,P100031,63,6.0,short,70,2.0,,
SH1898700064,18987,P100031,64,4.0,short,70,2.0,,
SH1898700065,18987,P100031,65,63.0,long,70,2.0,,
SH1898700066,18987,P100031,66,14.0,short,70,2.0,,
SH1898700067,18987,P100031,67,4.0,short,70,2.0,,
SH1898700079,18987,P100031,79,80.0,long,70,3.0,,
SH1898700088,18987,P100031,88,56.0,good,90,3.0,,
SH1898700089,18987,P100031,89,43.0,optimal,100,3.0,,
SH1898700091,18987,P100031,91,44.0,optimal,100,3.0,,
SH1898700092,18987,P100031,92,27.0,short,70,3.0,,
SH1898700093,18987,P100031,93,12.0,short,70,3.0,,
SH1898700094,18987,P100031,94,16.0,short,70,3.0,,
SH1898700095,18987,P100031,95,18.0,short,70,3.0,,
SH1898700101,18987,P100031,101,7.0,short,70,3.0,,
SH1898700102,18987,P100031,102,27.0,short,70,3.0,,
SH1898700103,18987,P100031,103,28.0,short,70,3.0,,
SH1898700104,18987,P100031,104,32.0,optimal,100,3.0,,
SH1898700001,18987,P100032,1,67.0,long,70,1.0,,
SH1898700009,18987,P100032,9,11.0,short,70,1.0,,
SH1898700010,18987,P100032,10,13.0,short,70,1.0,,
SH1898700011,18987,P100032,11,16.0,short,70,1.0,,
SH1898700012,18987,P100032,12,28.0,short,70,1.0,,
SH1898700013,18987,P100032,13,41.0,optimal,100,1.0,,
SH1898700014,18987,P100032,14,25.0,short,70,1.0,,
SH1898700015,18987,P100032,15,12.0,short,70,1.0,,
SH1898700024,18987,P100032,24,4.0,short,70,1.0,,
SH1898700025,18987,P100032,25,13.0,short,70,1.0,,
SH1898700026,18987,P100032,26,83.0,long,70,1.0,,
SH1898700027,18987,P100032,27,14.0,short,70,1.0,,
SH1898700028,18987,P100032,28,9.0,short,70,1.0,,
SH1898700029,18987,P100032,29,11.0,short,70,1.0,,
SH1898700030,18987,P100032,30,10.0,short,70,1.0,,
SH1898700037,18987,P100032,37,7.0,short,70,1.0,,
SH1898700038,18987,P100032,38,36.0,optimal,100,1.0,,
SH1898700039,18987,P100032,39,40.0,optimal,100,1.0,,
SH1898700040,18987,P100032,40,94.0,exhausted,40,1.0,,
SH1898700041,18987,P100032,41,35.0,optimal,100,1.0,,
SH1898700046,18987,P100032,46,51.0,good,90,2.0,,
SH1898700047,18987,P100032,47,115.0,exhausted,40,2.0,,
SH1898700048,18987,P100032,48,9.0,short,70,2.0,,
SH1898700049,18987,P100032,49,6.0,short,70,2.0,,
SH1898700050,18987,P100032,50,10.0,short,70,2.0,,
SH1898700054,18987,P100032,54,73.0,long,70,2.0,,
SH1898700055,18987,P100032,55,29.0,short,70,2.0,,
SH1898700056,18987,P100032,56,19.0,short,70,2.0,,
SH1898700057,18987,P100032,57,12.0,short,70,2.0,,
SH1898700058,18987,P100032,58,85.0,long,70,2.0,,
SH1898700059,18987,P100032,59,17.0,short,70,2.0,,
SH1898700060,18987,P100032,60,11.0,short,70,2.0,,
SH1898700061,18987,P100032,61,3.0,short,70,2.0,,
SH1898700067,18987,P100032,67,4.0,short,70,2.0,,
SH1898700068,18987,P100032,68,51.0,good,90,2.0,,
SH1898700069,18987,P100032,69,83.0,long,70,2.0,,
SH1898700070,18987,P100032,70,4.0,short,70,2.0,,
SH1898700071,18987,P100032,71,26.0,short,70,2.0,,
SH1898700072,18987,P100032,72,13.0,short,70,2.0,,
SH1898700073,18987,P100032,73,17.0,short,70,2.0,,
SH1898700074,18987,P100032,74,13.0,short,70,2.0,,
SH1898700075,18987,P100032,75,23.0,short,70,2.0,,
SH1898700080,18987,P100032,80,11.0,short,70,3.0,,
SH1898700081,18987,P100032,81,3.0,short,70,3.0,,
SH1898700082,18987,P100032,82,99.0,exhausted,40,3.0,,
SH1898700083,18987,P100032,83,35.0,optimal,100,3.0,,
SH1898700084,18987,P100032,84,7.0,short,70,3.0,,
SH1898700085,18987,P100032,85,27.0,short,70,3.0,,
SH1898700086,18987,P100032,86,11.0,short,70,3.0,,
SH1898700090,18987,P100032,90,126.0,exhausted,40,3.0,,
SH1898700091,18987,P100032,91,44.0,optimal,100,3.0,,
SH1898700092,18987,P100032,92,27.0,short,70,3.0,,
SH1898700093,18987,P100032,93,12.0,short,70,3.0,,
SH1898700099,18987,P100032,99,75.0,long,70,3.0,,
SH1898700100,18987,P100032,100,67.0,long,70,3.0,,
SH1898700101,18987,P100032,101,7.0,short,70,3.0,,
SH1898700102,18987,P100032,102,27.0,short,70,3.0,,
SH1898700103,18987,P100032,103,28.0,short,70,3.0,,
SH1898700002,18987,P100033,2,4.0,short,70,1.0,,
SH1898700003,18987,P100033,3,9.0,short,70,1.0,,
SH1898700004,18987,P100033,4,7.0,short,70,1.0,,
SH1898700005,18987,P100033,5,9.0,short,70,1.0,,
SH1898700006,18987,P100033,6,35.0,optimal,100,1.0,,
SH1898700007,18987,P100033,7,51.0,good,90,1.0,,
SH1898700008,18987,P100033,8,33.0,optimal,100,1.0,,
SH1898700016,18987,P100033,16,19.0,short,70,1.0,,
SH1898700017,18987,P100033,17,10.0,short,70,1.0,,
SH1898700018,18987,P100033,18,25.0,short,70,1.0,,
SH1898700019,18987,P100033,19,17.0,short,70,1.0,,
SH1898700020,18987,P100033,20,4.0,short,70,1.0,,
SH1898700021,18987,P100033,21,31.0,optimal,100,1.0,,
SH1898700022,18987,P100033,22,40.0,optimal,100,1.0,,
SH1898700023,18987,P100033,23,24.0,short,70,1.0,,
SH1898700031,18987,P100033,31,20.0,short,70,1.0,,
SH1898700032,18987,P100033,32,88.0,long,70,1.0,,
SH1898700033,18987,P100033,33,62.0,long,70,1.0,,
SH1898700034,18987,P100033,34,15.0,short,70,1.0,,
SH1898700035,18987,P100033,35,4.0,short,70,1.0,,
SH1898700036,18987,P100033,36,4.0,short,70,1.0,,
SH1898700043,18987,P100033,43,40.0,optimal,100,2.0,,
SH1898700044,18987,P100033,44,49.0,good,90,2.0,,
SH1898700045,18987,P100033,45,58.0,good,90,2.0,,
SH1898700051,18987,P100033,51,12.0,short,70,2.0,,
SH1898700052,18987,P100033,52,5.0,short,70,2.0,,
SH1898700053,18987,P100033,53,103.0,exhausted,40,2.0,,
SH1898700059,18987,P100033,59,17.0,short,70,2.0,,
SH1898700060,18987,P100033,60,11.0,short,70,2.0,,
SH1898700061,18987,P100033,61,3.0,short,70,2.0,,
SH1898700062,18987,P100033,62,6.0,short,70,2.0,,
SH1898700063,18987,P100033,63,6.0,short,70,2.0,,
SH1898700064,18987,P100033,64,4.0,short,70,2.0,,
SH1898700065,18987,P100033,65,63.0,long,70,2.0,,
SH1898700066,18987,P100033,66,14.0,short,70,2.0,,
SH1898700076,18987,P100033,76,7.0,short,70,2.0,,
SH1898700077,18987,P100033,77,39.0,optimal,100,2.0,,
SH1898700079,18987,P100033,79,80.0,long,70,3.0,,
SH1898700086,18987,P100033,86,11.0,short,70,3.0,,
SH1898700087,18987,P100033,87,65.0,long,70,3.0,,
SH1898700088,18987,P100033,88,56.0,good,90,3.0,,
SH1898700089,18987,P100033,89,43.0,optimal,100,3.0,,
SH1898700094,18987,P100033,94,16.0,short,70,3.0,,
SH1898700095,18987,P100033,95,18.0,short,70,3.0,,
SH1898700096,18987,P100033,96,45.0,good,90,3.0,,
SH1898700097,18987,P100033,97,46.0,good,90,3.0,,
SH1898700098,18987,P100033,98,12.0,short,70,3.0,,
SH1898700104,18987,P100033,104,32.0,optimal,100,3.0,,
SH1898700105,18987,P100033,105,12.0,short,70,3.0,,
SH1898700106,18987,P100033,106,49.0,good,90,3.0,,
SH1898700003,18987,P100034,3,9.0,short,70,1.0,,
SH1898700004,18987,P100034,4,7.0,short,70,1.0,,
SH1898700005,18987,P100034,5,9.0,short,70,1.0,,
SH1898700006,18987,P100034,6,35.0,optimal,100,1.0,,
SH1898700007,18987,P100034,7,51.0,good,90,1.0,,
SH1898700008,18987,P100034,8,33.0,optimal,100,1.0,,
SH1898700016,18987,P100034,16,19.0,short,70,1.0,,
SH1898700017,18987,P100034,17,10.0,short,70,1.0,,
SH1898700018,18987,P100034,18,25.0,short,70,1.0,,
SH1898700019,18987,P100034,19,17.0,short,70,1.0,,
SH1898700020,18987,P100034,20,4.0,short,70,1.0,,
SH1898700021,18987,P100034,21,31.0,optimal,100,1.0,,
SH1898700022,18987,P100034,22,40.0,optimal,100,1.0,,
SH1898700023,18987,P100034,23,24.0,short,70,1.0,,
SH1898700024,18987,P100034,24,4.0,short,70,1.0,,
SH1898700025,18987,P100034,25,13.0,short,70,1.0,,
SH1898700031,18987,P100034,31,20.0,short,70,1.0,,
SH1898700032,18987,P100034,32,88.0,long,70,1.0,,
SH1898700033,18987,P100034,33,62.0,long,70,1.0,,
SH1898700034,18987,P100034,34,15.0,short,70,1.0,,
SH1898700035,18987,P100034,35,4.0,short,70,1.0,,
