shift_index,shift_duration,home_team_plus,home_team_minus,away_team_plus,away_team_minus,position_slot,player_game_number,player_venue,position_type,plus_minus,shift_key,shift_player_key,player_game_key,game_id,skill_rating
35,19.0,0.0,0.0,0.0,0.0,home_forward_3,34.0,home,forward,0,18969_35,18969_35_34,18969_34,18969,
36,33.0,0.0,0.0,0.0,0.0,home_forward_3,34.0,home,forward,0,18969_36,18969_36_34,18969_34,18969,
37,95.0,0.0,0.0,0.0,0.0,home_forward_3,86.0,home,forward,0,18969_37,18969_37_86,18969_86,18969,
38,11.0,0.0,0.0,0.0,0.0,home_forward_3,86.0,home,forward,0,18969_38,18969_38_86,18969_86,18969,
39,99.0,0.0,0.0,0.0,0.0,home_forward_3,20.0,home,forward,0,18969_39,18969_39_20,18969_20,18969,
40,20.0,0.0,0.0,0.0,0.0,home_forward_3,20.0,home,forward,0,18969_40,18969_40_20,18969_20,18969,
41,4.0,0.0,0.0,0.0,0.0,home_forward_3,34.0,home,forward,0,18969_41,18969_41_34,18969_34,18969,
42,29.0,0.0,0.0,0.0,0.0,home_forward_3,34.0,home,forward,0,18969_42,18969_42_34,18969_34,18969,
43,38.0,0.0,0.0,0.0,0.0,home_forward_3,34.0,home,forward,0,18969_43,18969_43_34,18969_34,18969,
44,27.0,0.0,0.0,0.0,0.0,home_forward_3,34.0,home,forward,0,18969_44,18969_44_34,18969_34,18969,
45,12.0,0.0,0.0,0.0,0.0,home_forward_3,86.0,home,forward,0,18969_45,18969_45_86,18969_86,18969,
46,6.0,0.0,0.0,0.0,0.0,home_forward_3,86.0,home,forward,0,18969_46,18969_46_86,18969_86,18969,
47,11.0,0.0,0.0,0.0,0.0,home_forward_3,86.0,home,forward,0,18969_47,18969_47_86,18969_86,18969,
48,7.0,0.0,0.0,0.0,0.0,home_forward_3,86.0,home,forward,0,18969_48,18969_48_86,18969_86,18969,
49,3.0,0.0,0.0,0.0,0.0,home_forward_3,86.0,home,forward,0,18969_49,18969_49_86,18969_86,18969,
50,18.0,0.0,0.0,0.0,0.0,home_forward_3,86.0,home,forward,0,18969_50,18969_50_86,18969_86,18969,
51,39.0,0.0,0.0,0.0,0.0,home_forward_3,86.0,home,forward,0,18969_51,18969_51_86,18969_86,18969,
52,8.0,0.0,0.0,0.0,0.0,home_forward_3,86.0,home,forward,0,18969_52,18969_52_86,18969_86,18969,
53,124.0,0.0,0.0,0.0,0.0,home_forward_3,20.0,home,forward,0,18969_53,18969_53_20,18969_20,18969,
54,16.0,0.0,0.0,0.0,0.0,home_forward_3,20.0,home,forward,0,18969_54,18969_54_20,18969_20,18969,
55,14.0,0.0,0.0,0.0,0.0,home_forward_3,20.0,home,forward,0,18969_55,18969_55_20,18969_20,18969,
56,13.0,0.0,0.0,0.0,0.0,home_forward_3,34.0,home,forward,0,18969_56,18969_56_34,18969_34,18969,
57,78.0,0.0,0.0,0.0,0.0,home_forward_3,34.0,home,forward,0,18969_57,18969_57_34,18969_34,18969,
58,11.0,1.0,0.0,0.0,-1.0,home_forward_3,34.0,home,forward,1,18969_58,18969_58_34,18969_34,18969,
59,32.0,0.0,0.0,0.0,0.0,home_forward_3,86.0,home,forward,0,18969_59,18969_59_86,18969_86,18969,
60,52.0,0.0,0.0,0.0,0.0,home_forward_3,86.0,home,forward,0,18969_60,18969_60_86,18969_86,18969,
61,11.0,0.0,0.0,0.0,0.0,home_forward_3,86.0,home,forward,0,18969_61,18969_61_86,18969_86,18969,
62,4.0,0.0,0.0,0.0,0.0,home_forward_3,86.0,home,forward,0,18969_62,18969_62_86,18969_86,18969,
66,48.0,0.0,0.0,0.0,0.0,home_forward_3,20.0,home,forward,0,18969_66,18969_66_20,18969_20,18969,
67,52.0,0.0,0.0,0.0,0.0,home_forward_3,20.0,home,forward,0,18969_67,18969_67_20,18969_20,18969,
68,16.0,0.0,0.0,0.0,0.0,home_forward_3,20.0,home,forward,0,18969_68,18969_68_20,18969_20,18969,
69,17.0,0.0,0.0,0.0,0.0,home_forward_3,20.0,home,forward,0,18969_69,18969_69_20,18969_20,18969,
70,11.0,0.0,0.0,0.0,0.0,home_forward_3,34.0,home,forward,0,18969_70,18969_70_34,18969_34,18969,
71,7.0,0.0,0.0,0.0,0.0,home_forward_3,34.0,home,forward,0,18969_71,18969_71_34,18969_34,18969,
72,63.0,0.0,0.0,0.0,0.0,home_forward_3,86.0,home,forward,0,18969_72,18969_72_86,18969_86,18969,
73,70.0,0.0,0.0,0.0,0.0,home_forward_3,86.0,home,forward,0,18969_73,18969_73_86,18969_86,18969,
74,73.0,0.0,0.0,0.0,0.0,home_forward_3,86.0,home,forward,0,18969_74,18969_74_86,18969_86,18969,
75,13.0,1.0,0.0,0.0,-1.0,home_forward_3,86.0,home,forward,1,18969_75,18969_75_86,18969_86,18969,
76,32.0,0.0,0.0,0.0,0.0,home_forward_3,20.0,home,forward,0,18969_76,18969_76_20,18969_20,18969,
77,61.0,0.0,0.0,0.0,0.0,home_forward_3,20.0,home,forward,0,18969_77,18969_77_20,18969_20,18969,
78,42.0,0.0,0.0,0.0,0.0,home_forward_3,34.0,home,forward,0,18969_78,18969_78_34,18969_34,18969,
79,45.0,0.0,0.0,0.0,0.0,home_forward_3,34.0,home,forward,0,18969_79,18969_79_34,18969_34,18969,
80,-25.0,0.0,0.0,0.0,0.0,home_forward_3,34.0,home,forward,0,18969_80,18969_80_34,18969_34,18969,
81,50.0,0.0,0.0,0.0,0.0,home_forward_3,34.0,home,forward,0,18969_81,18969_81_34,18969_34,18969,
82,2.0,0.0,0.0,0.0,0.0,home_forward_3,34.0,home,forward,0,18969_82,18969_82_34,18969_34,18969,
83,34.0,0.0,0.0,0.0,0.0,home_forward_3,86.0,home,forward,0,18969_83,18969_83_86,18969_86,18969,
84,22.0,0.0,0.0,0.0,0.0,home_forward_3,86.0,home,forward,0,18969_84,18969_84_86,18969_86,18969,
85,16.0,0.0,0.0,0.0,0.0,home_forward_3,86.0,home,forward,0,18969_85,18969_85_86,18969_86,18969,
86,45.0,0.0,0.0,0.0,0.0,home_forward_3,86.0,home,forward,0,18969_86,18969_86_86,18969_86,18969,
87,24.0,0.0,0.0,0.0,0.0,home_forward_3,20.0,home,forward,0,18969_87,18969_87_20,18969_20,18969,
88,58.0,0.0,0.0,0.0,0.0,home_forward_3,20.0,home,forward,0,18969_88,18969_88_20,18969_20,18969,
89,27.0,0.0,0.0,0.0,0.0,home_forward_3,34.0,home,forward,0,18969_89,18969_89_34,18969_34,18969,
90,42.0,1.0,0.0,0.0,-1.0,home_forward_3,34.0,home,forward,1,18969_90,18969_90_34,18969_34,18969,
91,69.0,0.0,0.0,0.0,0.0,home_forward_3,34.0,home,forward,0,18969_91,18969_91_34,18969_34,18969,
92,15.0,0.0,0.0,0.0,0.0,home_forward_3,86.0,home,forward,0,18969_92,18969_92_86,18969_86,18969,
93,9.0,0.0,0.0,0.0,0.0,home_forward_3,86.0,home,forward,0,18969_93,18969_93_86,18969_86,18969,
94,15.0,0.0,0.0,0.0,0.0,home_forward_3,86.0,home,forward,0,18969_94,18969_94_86,18969_86,18969,
95,10.0,0.0,0.0,0.0,0.0,home_forward_3,86.0,home,forward,0,18969_95,18969_95_86,18969_86,18969,
97,24.0,0.0,0.0,0.0,0.0,home_forward_3,20.0,home,forward,0,18969_97,18969_97_20,18969_20,18969,
98,58.0,0.0,0.0,0.0,0.0,home_forward_3,34.0,home,forward,0,18969_98,18969_98_34,18969_34,18969,
1,82.0,0.0,0.0,0.0,0.0,home_defense_1,8.0,home,defense,0,18969_1,18969_1_8,18969_8,18969,
2,79.0,0.0,0.0,0.0,0.0,home_defense_1,3.0,home,defense,0,18969_2,18969_2_3,18969_3,18969,
3,9.0,0.0,0.0,0.0,0.0,home_defense_1,3.0,home,defense,0,18969_3,18969_3_3,18969_3,18969,
4,29.0,0.0,0.0,0.0,0.0,home_defense_1,3.0,home,defense,0,18969_4,18969_4_3,18969_3,18969,
5,4.0,0.0,0.0,0.0,0.0,home_defense_1,3.0,home,defense,0,18969_5,18969_5_3,18969_3,18969,
6,8.0,0.0,0.0,0.0,0.0,home_defense_1,3.0,home,defense,0,18969_6,18969_6_3,18969_3,18969,
7,102.0,0.0,0.0,0.0,0.0,home_defense_1,8.0,home,defense,0,18969_7,18969_7_8,18969_8,18969,
8,7.0,0.0,0.0,0.0,0.0,home_defense_1,8.0,home,defense,0,18969_8,18969_8_8,18969_8,18969,
9,16.0,0.0,0.0,0.0,0.0,home_defense_1,78.0,home,defense,0,18969_9,18969_9_78,18969_78,18969,
10,9.0,0.0,0.0,0.0,0.0,home_defense_1,78.0,home,defense,0,18969_10,18969_10_78,18969_78,18969,
11,25.0,1.0,0.0,0.0,-1.0,home_defense_1,78.0,home,defense,1,18969_11,18969_11_78,18969_78,18969,
12,35.0,0.0,0.0,0.0,0.0,home_defense_1,78.0,home,defense,0,18969_12,18969_12_78,18969_78,18969,
13,52.0,0.0,0.0,0.0,0.0,home_defense_1,78.0,home,defense,0,18969_13,18969_13_78,18969_78,18969,
14,49.0,0.0,0.0,0.0,0.0,home_defense_1,78.0,home,defense,0,18969_14,18969_14_78,18969_78,18969,
15,9.0,0.0,0.0,0.0,0.0,home_defense_1,8.0,home,defense,0,18969_15,18969_15_8,18969_8,18969,
16,23.0,0.0,0.0,0.0,0.0,home_defense_1,8.0,home,defense,0,18969_16,18969_16_8,18969_8,18969,
17,6.0,0.0,0.0,0.0,0.0,home_defense_1,8.0,home,defense,0,18969_17,18969_17_8,18969_8,18969,
18,7.0,0.0,0.0,0.0,0.0,home_defense_1,8.0,home,defense,0,18969_18,18969_18_8,18969_8,18969,
19,14.0,0.0,0.0,0.0,0.0,home_defense_1,8.0,home,defense,0,18969_19,18969_19_8,18969_8,18969,
20,18.0,0.0,0.0,0.0,0.0,home_defense_1,8.0,home,defense,0,18969_20,18969_20_8,18969_8,18969,
21,56.0,0.0,0.0,0.0,0.0,home_defense_1,8.0,home,defense,0,18969_21,18969_21_8,18969_8,18969,
22,57.0,0.0,0.0,0.0,0.0,home_defense_1,8.0,home,defense,0,18969_22,18969_22_8,18969_8,18969,
23,37.0,0.0,-1.0,1.0,0.0,home_defense_1,8.0,home,defense,-1,18969_23,18969_23_8,18969_8,18969,
24,61.0,0.0,0.0,0.0,0.0,home_defense_1,78.0,home,defense,0,18969_24,18969_24_78,18969_78,18969,
25,79.0,0.0,0.0,0.0,0.0,home_defense_1,78.0,home,defense,0,18969_25,18969_25_78,18969_78,18969,
26,5.0,0.0,-1.0,1.0,0.0,home_defense_1,78.0,home,defense,-1,18969_26,18969_26_78,18969_78,18969,
27,65.0,0.0,0.0,0.0,0.0,home_defense_1,8.0,home,defense,0,18969_27,18969_27_8,18969_8,18969,
28,78.0,0.0,0.0,0.0,0.0,home_defense_1,8.0,home,defense,0,18969_28,18969_28_8,18969_8,18969,
29,59.0,0.0,0.0,0.0,0.0,home_defense_1,8.0,home,defense,0,18969_29,18969_29_8,18969_8,18969,
31,49.0,0.0,0.0,0.0,0.0,home_defense_1,78.0,home,defense,0,18969_31,18969_31_78,18969_78,18969,
32,19.0,0.0,0.0,0.0,0.0,home_defense_1,78.0,home,defense,0,18969_32,18969_32_78,18969_78,18969,
33,17.0,0.0,0.0,0.0,0.0,home_defense_1,78.0,home,defense,0,18969_33,18969_33_78,18969_78,18969,
34,67.0,0.0,0.0,0.0,0.0,home_defense_1,78.0,home,defense,0,18969_34,18969_34_78,18969_78,18969,
35,19.0,0.0,0.0,0.0,0.0,home_defense_1,8.0,home,defense,0,18969_35,18969_35_8,18969_8,18969,
36,33.0,0.0,0.0,0.0,0.0,home_defense_1,8.0,home,defense,0,18969_36,18969_36_8,18969_8,18969,
37,95.0,0.0,0.0,0.0,0.0,home_defense_1,8.0,home,defense,0,18969_37,18969_37_8,18969_8,18969,
38,11.0,0.0,0.0,0.0,0.0,home_defense_1,8.0,home,defense,0,18969_38,18969_38_8,18969_8,18969,
39,99.0,0.0,0.0,0.0,0.0,home_defense_1,8.0,home,defense,0,18969_39,18969_39_8,18969_8,18969,
40,20.0,0.0,0.0,0.0,0.0,home_defense_1,78.0,home,defense,0,18969_40,18969_40_78,18969_78,18969,
41,4.0,0.0,0.0,0.0,0.0,home_defense_1,78.0,home,defense,0,18969_41,18969_41_78,18969_78,18969,
42,29.0,0.0,0.0,0.0,0.0,home_defense_1,78.0,home,defense,0,18969_42,18969_42_78,18969_78,18969,
43,38.0,0.0,0.0,0.0,0.0,home_defense_1,78.0,home,defense,0,18969_43,18969_43_78,18969_78,18969,
44,27.0,0.0,0.0,0.0,0.0,home_defense_1,78.0,home,defense,0,18969_44,18969_44_78,18969_78,18969,
45,12.0,0.0,0.0,0.0,0.0,home_defense_1,78.0,home,defense,0,18969_45,18969_45_78,18969_78,18969,
46,6.0,0.0,0.0,0.0,0.0,home_defense_1,78.0,home,defense,0,18969_46,18969_46_78,18969_78,18969,
47,11.0,0.0,0.0,0.0,0.0,home_defense_1,78.0,home,defense,0,18969_47,18969_47_78,18969_78,18969,
48,7.0,0.0,0.0,0.0,0.0,home_defense_1,78.0,home,defense,0,18969_48,18969_48_78,18969_78,18969,
49,3.0,0.0,0.0,0.0,0.0,home_defense_1,78.0,home,defense,0,18969_49,18969_49_78,18969_78,18969,
50,18.0,0.0,0.0,0.0,0.0,home_defense_1,21.0,home,defense,0,18969_50,18969_50_21,18969_21,18969,
51,39.0,0.0,0.0,0.0,0.0,home_defense_1,21.0,home,defense,0,18969_51,18969_51_21,18969_21,18969,
52,8.0,0.0,0.0,0.0,0.0,home_defense_1,21.0,home,defense,0,18969_52,18969_52_21,18969_21,18969,
53,124.0,0.0,0.0,0.0,0.0,home_defense_1,21.0,home,defense,0,18969_53,18969_53_21,18969_21,18969,
54,16.0,0.0,0.0,0.0,0.0,home_defense_1,78.0,home,defense,0,18969_54,18969_54_78,18969_78,18969,
55,14.0,0.0,0.0,0.0,0.0,home_defense_1,78.0,home,defense,0,18969_55,18969_55_78,18969_78,18969,
56,13.0,0.0,0.0,0.0,0.0,home_defense_1,78.0,home,defense,0,18969_56,18969_56_78,18969_78,18969,
57,78.0,0.0,0.0,0.0,0.0,home_defense_1,78.0,home,defense,0,18969_57,18969_57_78,18969_78,18969,
58,11.0,1.0,0.0,0.0,-1.0,home_defense_1,78.0,home,defense,1,18969_58,18969_58_78,18969_78,18969,
59,32.0,0.0,0.0,0.0,0.0,home_defense_1,21.0,home,defense,0,18969_59,18969_59_21,18969_21,18969,
60,52.0,0.0,0.0,0.0,0.0,home_defense_1,21.0,home,defense,0,18969_60,18969_60_21,18969_21,18969,
61,11.0,0.0,0.0,0.0,0.0,home_defense_1,21.0,home,defense,0,18969_61,18969_61_21,18969_21,18969,
62,4.0,0.0,0.0,0.0,0.0,home_defense_1,21.0,home,defense,0,18969_62,18969_62_21,18969_21,18969,
63,94.0,0.0,0.0,0.0,0.0,home_defense_1,78.0,home,defense,0,18969_63,18969_63_78,18969_78,18969,
65,35.0,0.0,0.0,0.0,0.0,home_defense_1,78.0,home,defense,0,18969_65,18969_65_78,18969_78,18969,
66,48.0,0.0,0.0,0.0,0.0,home_defense_1,78.0,home,defense,0,18969_66,18969_66_78,18969_78,18969,
67,52.0,0.0,0.0,0.0,0.0,home_defense_1,8.0,home,defense,0,18969_67,18969_67_8,18969_8,18969,
68,16.0,0.0,0.0,0.0,0.0,home_defense_1,8.0,home,defense,0,18969_68,18969_68_8,18969_8,18969,
69,17.0,0.0,0.0,0.0,0.0,home_defense_1,8.0,home,defense,0,18969_69,18969_69_8,18969_8,18969,
70,11.0,0.0,0.0,0.0,0.0,home_defense_1,8.0,home,defense,0,18969_70,18969_70_8,18969_8,18969,
71,7.0,0.0,0.0,0.0,0.0,home_defense_1,8.0,home,defense,0,18969_71,18969_71_8,18969_8,18969,
72,63.0,0.0,0.0,0.0,0.0,home_defense_1,8.0,home,defense,0,18969_72,18969_72_8,18969_8,18969,
73,70.0,0.0,0.0,0.0,0.0,home_defense_1,78.0,home,defense,0,18969_73,18969_73_78,18969_78,18969,
74,73.0,0.0,0.0,0.0,0.0,home_defense_1,78.0,home,defense,0,18969_74,18969_74_78,18969_78,18969,
75,13.0,1.0,0.0,0.0,-1.0,home_defense_1,78.0,home,defense,1,18969_75,18969_75_78,18969_78,18969,
76,32.0,0.0,0.0,0.0,0.0,home_defense_1,3.0,home,defense,0,18969_76,18969_76_3,18969_3,18969,
77,61.0,0.0,0.0,0.0,0.0,home_defense_1,8.0,home,defense,0,18969_77,18969_77_8,18969_8,18969,
78,42.0,0.0,0.0,0.0,0.0,home_defense_1,8.0,home,defense,0,18969_78,18969_78_8,18969_8,18969,
79,45.0,0.0,0.0,0.0,0.0,home_defense_1,8.0,home,defense,0,18969_79,18969_79_8,18969_8,18969,
80,-25.0,0.0,0.0,0.0,0.0,home_defense_1,8.0,home,defense,0,18969_80,18969_80_8,18969_8,18969,
81,50.0,0.0,0.0,0.0,0.0,home_defense_1,3.0,home,defense,0,18969_81,18969_81_3,18969_3,18969,
82,2.0,0.0,0.0,0.0,0.0,home_defense_1,3.0,home,defense,0,18969_82,18969_82_3,18969_3,18969,
83,34.0,0.0,0.0,0.0,0.0,home_defense_1,3.0,home,defense,0,18969_83,18969_83_3,18969_3,18969,
84,22.0,0.0,0.0,0.0,0.0,home_defense_1,3.0,home,defense,0,18969_84,18969_84_3,18969_3,18969,
85,16.0,0.0,0.0,0.0,0.0,home_defense_1,3.0,home,defense,0,18969_85,18969_85_3,18969_3,18969,
86,45.0,0.0,0.0,0.0,0.0,home_defense_1,21.0,home,defense,0,18969_86,18969_86_21,18969_21,18969,
87,24.0,0.0,0.0,0.0,0.0,home_defense_1,21.0,home,defense,0,18969_87,18969_87_21,18969_21,18969,
88,58.0,0.0,0.0,0.0,0.0,home_defense_1,3.0,home,defense,0,18969_88,18969_88_3,18969_3,18969,
89,27.0,0.0,0.0,0.0,0.0,home_defense_1,3.0,home,defense,0,18969_89,18969_89_3,18969_3,18969,
90,42.0,1.0,0.0,0.0,-1.0,home_defense_1,3.0,home,defense,1,18969_90,18969_90_3,18969_3,18969,
91,69.0,0.0,0.0,0.0,0.0,home_defense_1,3.0,home,defense,0,18969_91,18969_91_3,18969_3,18969,
92,15.0,0.0,0.0,0.0,0.0,home_defense_1,3.0,home,defense,0,18969_92,18969_92_3,18969_3,18969,
93,9.0,0.0,0.0,0.0,0.0,home_defense_1,3.0,home,defense,0,18969_93,18969_93_3,18969_3,18969,
94,15.0,0.0,0.0,0.0,0.0,home_defense_1,21.0,home,defense,0,18969_94,18969_94_21,18969_21,18969,
95,10.0,0.0,0.0,0.0,0.0,home_defense_1,21.0,home,defense,0,18969_95,18969_95_21,18969_21,18969,
97,24.0,0.0,0.0,0.0,0.0,home_defense_1,21.0,home,defense,0,18969_97,18969_97_21,18969_21,18969,
98,58.0,0.0,0.0,0.0,0.0,home_defense_1,21.0,home,defense,0,18969_98,18969_98_21,18969_21,18969,
1,82.0,0.0,0.0,0.0,0.0,home_defense_2,21.0,home,defense,0,18969_1,18969_1_21,18969_21,18969,
2,79.0,0.0,0.0,0.0,0.0,home_defense_2,78.0,home,defense,0,18969_2,18969_2_78,18969_78,18969,
3,9.0,0.0,0.0,0.0,0.0,home_defense_2,78.0,home,defense,0,18969_3,18969_3_78,18969_78,18969,
4,29.0,0.0,0.0,0.0,0.0,home_defense_2,78.0,home,defense,0,18969_4,18969_4_78,18969_78,18969,
5,4.0,0.0,0.0,0.0,0.0,home_defense_2,78.0,home,defense,0,18969_5,18969_5_78,18969_78,18969,
6,8.0,0.0,0.0,0.0,0.0,home_defense_2,78.0,home,defense,0,18969_6,18969_6_78,18969_78,18969,
7,102.0,0.0,0.0,0.0,0.0,home_defense_2,3.0,home,defense,0,18969_7,18969_7_3,18969_3,18969,
8,7.0,0.0,0.0,0.0,0.0,home_defense_2,3.0,home,defense,0,18969_8,18969_8_3,18969_3,18969,
9,16.0,0.0,0.0,0.0,0.0,home_defense_2,3.0,home,defense,0,18969_9,18969_9_3,18969_3,18969,
10,9.0,0.0,0.0,0.0,0.0,home_defense_2,3.0,home,defense,0,18969_10,18969_10_3,18969_3,18969,
11,25.0,1.0,0.0,0.0,-1.0,home_defense_2,3.0,home,defense,1,18969_11,18969_11_3,18969_3,18969,
12,35.0,0.0,0.0,0.0,0.0,home_defense_2,3.0,home,defense,0,18969_12,18969_12_3,18969_3,18969,
13,52.0,0.0,0.0,0.0,0.0,home_defense_2,3.0,home,defense,0,18969_13,18969_13_3,18969_3,18969,
14,49.0,0.0,0.0,0.0,0.0,home_defense_2,3.0,home,defense,0,18969_14,18969_14_3,18969_3,18969,
15,9.0,0.0,0.0,0.0,0.0,home_defense_2,3.0,home,defense,0,18969_15,18969_15_3,18969_3,18969,
16,23.0,0.0,0.0,0.0,0.0,home_defense_2,3.0,home,defense,0,18969_16,18969_16_3,18969_3,18969,
17,6.0,0.0,0.0,0.0,0.0,home_defense_2,3.0,home,defense,0,18969_17,18969_17_3,18969_3,18969,
18,7.0,0.0,0.0,0.0,0.0,home_defense_2,3.0,home,defense,0,18969_18,18969_18_3,18969_3,18969,
19,14.0,0.0,0.0,0.0,0.0,home_defense_2,21.0,home,defense,0,18969_19,18969_19_21,18969_21,18969,
20,18.0,0.0,0.0,0.0,0.0,home_defense_2,21.0,home,defense,0,18969_20,18969_20_21,18969_21,18969,
21,56.0,0.0,0.0,0.0,0.0,home_defense_2,21.0,home,defense,0,18969_21,18969_21_21,18969_21,18969,
22,57.0,0.0,0.0,0.0,0.0,home_defense_2,21.0,home,defense,0,18969_22,18969_22_21,18969_21,18969,
23,37.0,0.0,-1.0,1.0,0.0,home_defense_2,21.0,home,defense,-1,18969_23,18969_23_21,18969_21,18969,
24,61.0,0.0,0.0,0.0,0.0,home_defense_2,3.0,home,defense,0,18969_24,18969_24_3,18969_3,18969,
25,79.0,0.0,0.0,0.0,0.0,home_defense_2,3.0,home,defense,0,18969_25,18969_25_3,18969_3,18969,
26,5.0,0.0,-1.0,1.0,0.0,home_defense_2,3.0,home,defense,-1,18969_26,18969_26_3,18969_3,18969,
27,65.0,0.0,0.0,0.0,0.0,home_defense_2,21.0,home,defense,0,18969_27,18969_27_21,18969_21,18969,
28,78.0,0.0,0.0,0.0,0.0,home_defense_2,21.0,home,defense,0,18969_28,18969_28_21,18969_21,18969,
29,59.0,0.0,0.0,0.0,0.0,home_defense_2,21.0,home,defense,0,18969_29,18969_29_21,18969_21,18969,
31,49.0,0.0,0.0,0.0,0.0,home_defense_2,3.0,home,defense,0,18969_31,18969_31_3,18969_3,18969,
32,19.0,0.0,0.0,0.0,0.0,home_defense_2,3.0,home,defense,0,18969_32,18969_32_3,18969_3,18969,
33,17.0,0.0,0.0,0.0,0.0,home_defense_2,3.0,home,defense,0,18969_33,18969_33_3,18969_3,18969,
34,67.0,0.0,0.0,0.0,0.0,home_defense_2,3.0,home,defense,0,18969_34,18969_34_3,18969_3,18969,
35,19.0,0.0,0.0,0.0,0.0,home_defense_2,21.0,home,defense,0,18969_35,18969_35_21,18969_21,18969,
36,33.0,0.0,0.0,0.0,0.0,home_defense_2,21.0,home,defense,0,18969_36,18969_36_21,18969_21,18969,
37,95.0,0.0,0.0,0.0,0.0,home_defense_2,21.0,home,defense,0,18969_37,18969_37_21,18969_21,18969,
38,11.0,0.0,0.0,0.0,0.0,home_defense_2,21.0,home,defense,0,18969_38,18969_38_21,18969_21,18969,
39,99.0,0.0,0.0,0.0,0.0,home_defense_2,21.0,home,defense,0,18969_39,18969_39_21,18969_21,18969,
40,20.0,0.0,0.0,0.0,0.0,home_defense_2,3.0,home,defense,0,18969_40,18969_40_3,18969_3,18969,
41,4.0,0.0,0.0,0.0,0.0,home_defense_2,3.0,home,defense,0,18969_41,18969_41_3,18969_3,18969,
42,29.0,0.0,0.0,0.0,0.0,home_defense_2,3.0,home,defense,0,18969_42,18969_42_3,18969_3,18969,
43,38.0,0.0,0.0,0.0,0.0,home_defense_2,3.0,home,defense,0,18969_43,18969_43_3,18969_3,18969,
44,27.0,0.0,0.0,0.0,0.0,home_defense_2,3.0,home,defense,0,18969_44,18969_44_3,18969_3,18969,
45,12.0,0.0,0.0,0.0,0.0,home_defense_2,3.0,home,defense,0,18969_45,18969_45_3,18969_3,18969,
46,6.0,0.0,0.0,0.0,0.0,home_defense_2,3.0,home,defense,0,18969_46,18969_46_3,18969_3,18969,
47,11.0,0.0,0.0,0.0,0.0,home_defense_2,3.0,home,defense,0,18969_47,18969_47_3,18969_3,18969,
48,7.0,0.0,0.0,0.0,0.0,home_defense_2,8.0,home,defense,0,18969_48,18969_48_8,18969_8,18969,
49,3.0,0.0,0.0,0.0,0.0,home_defense_2,8.0,home,defense,0,18969_49,18969_49_8,18969_8,18969,
50,18.0,0.0,0.0,0.0,0.0,home_defense_2,8.0,home,defense,0,18969_50,18969_50_8,18969_8,18969,
51,39.0,0.0,0.0,0.0,0.0,home_defense_2,8.0,home,defense,0,18969_51,18969_51_8,18969_8,18969,
52,8.0,0.0,0.0,0.0,0.0,home_defense_2,8.0,home,defense,0,18969_52,18969_52_8,18969_8,18969,
53,124.0,0.0,0.0,0.0,0.0,home_defense_2,8.0,home,defense,0,18969_53,18969_53_8,18969_8,18969,
54,16.0,0.0,0.0,0.0,0.0,home_defense_2,3.0,home,defense,0,18969_54,18969_54_3,18969_3,18969,
55,14.0,0.0,0.0,0.0,0.0,home_defense_2,3.0,home,defense,0,18969_55,18969_55_3,18969_3,18969,
56,13.0,0.0,0.0,0.0,0.0,home_defense_2,3.0,home,defense,0,18969_56,18969_56_3,18969_3,18969,
57,78.0,0.0,0.0,0.0,0.0,home_defense_2,3.0,home,defense,0,18969_57,18969_57_3,18969_3,18969,
58,11.0,1.0,0.0,0.0,-1.0,home_defense_2,3.0,home,defense,1,18969_58,18969_58_3,18969_3,18969,
59,32.0,0.0,0.0,0.0,0.0,home_defense_2,8.0,home,defense,0,18969_59,18969_59_8,18969_8,18969,
60,52.0,0.0,0.0,0.0,0.0,home_defense_2,8.0,home,defense,0,18969_60,18969_60_8,18969_8,18969,
61,11.0,0.0,0.0,0.0,0.0,home_defense_2,8.0,home,defense,0,18969_61,18969_61_8,18969_8,18969,
62,4.0,0.0,0.0,0.0,0.0,home_defense_2,8.0,home,defense,0,18969_62,18969_62_8,18969_8,18969,
63,94.0,0.0,0.0,0.0,0.0,home_defense_2,3.0,home,defense,0,18969_63,18969_63_3,18969_3,18969,
65,35.0,0.0,0.0,0.0,0.0,home_defense_2,3.0,home,defense,0,18969_65,18969_65_3,18969_3,18969,
66,48.0,0.0,0.0,0.0,0.0,home_defense_2,3.0,home,defense,0,18969_66,18969_66_3,18969_3,18969,
67,52.0,0.0,0.0,0.0,0.0,home_defense_2,21.0,home,defense,0,18969_67,18969_67_21,18969_21,18969,
68,16.0,0.0,0.0,0.0,0.0,home_defense_2,21.0,home,defense,0,18969_68,18969_68_21,18969_21,18969,
69,17.0,0.0,0.0,0.0,0.0,home_defense_2,21.0,home,defense,0,18969_69,18969_69_21,18969_21,18969,
70,11.0,0.0,0.0,0.0,0.0,home_defense_2,21.0,home,defense,0,18969_70,18969_70_21,18969_21,18969,
71,7.0,0.0,0.0,0.0,0.0,home_defense_2,21.0,home,defense,0,18969_71,18969_71_21,18969_21,18969,
72,63.0,0.0,0.0,0.0,0.0,home_defense_2,21.0,home,defense,0,18969_72,18969_72_21,18969_21,18969,
73,70.0,0.0,0.0,0.0,0.0,home_defense_2,3.0,home,defense,0,18969_73,18969_73_3,18969_3,18969,
74,73.0,0.0,0.0,0.0,0.0,home_defense_2,3.0,home,defense,0,18969_74,18969_74_3,18969_3,18969,
