event_index,event_key,shift_index,shift_key,linked_event_index,sequence_index,play_index,event_type,event_detail,event_detail_2,event_successful,period,event_start_min,event_start_sec,time_total_seconds,duration,event_team_zone,game_id,_processed_timestamp
1804.0,18969_1804.0,48.0,18969_48.0,,,,Possession,,,,2.0,8.0,44.0,524.0,2.0,d,18969,2025-12-19 20:06:37
1805.0,18969_1805.0,48.0,18969_48.0,9130.0,,,Pass,Pass_Missed,Pass-Forehand,u,2.0,8.0,42.0,522.0,0.0,d,18969,2025-12-19 20:06:37
1806.0,18969_1806.0,48.0,18969_48.0,9130.0,,,Turnover,Turnover_Giveaway,Giveaway-PassMissed,u,2.0,8.0,42.0,522.0,0.0,d,18969,2025-12-19 20:06:37
1807.0,18969_1807.0,48.0,18969_48.0,9130.0,,,Zone_Entry_Exit,Zone_Exit,ZoneExit-PassMiss/Misplay,u,2.0,8.0,42.0,522.0,0.0,d,18969,2025-12-19 20:06:37
1808.0,18969_1808.0,48.0,18969_48.0,,,,Possession,PuckRetrieval,,s,2.0,8.0,39.0,519.0,0.0,n,18969,2025-12-19 20:06:37
1809.0,18969_1809.0,48.0,18969_48.0,,,,Pass,Pass_Completed,Pass-Tipped,s,2.0,8.0,39.0,519.0,0.0,n,18969,2025-12-19 20:06:37
1810.0,18969_1810.0,48.0,18969_48.0,,,,Possession,,,,2.0,8.0,38.0,518.0,3.0,n,18969,2025-12-19 20:06:37
1811.0,18969_1811.0,49.0,18969_49.0,,,,Turnover,Turnover_Takeaway,Takeaway-PokeCheck,s,2.0,8.0,35.0,515.0,0.0,n,18969,2025-12-19 20:06:37
1812.0,18969_1812.0,49.0,18969_49.0,,,,Possession,PuckRetrieval,,u,2.0,8.0,34.0,514.0,0.0,n,18969,2025-12-19 20:06:37
1813.0,18969_1813.0,49.0,18969_49.0,9131.0,,,Pass,Pass_Missed,Pass-Drop,u,2.0,8.0,34.0,514.0,0.0,n,18969,2025-12-19 20:06:37
1814.0,18969_1814.0,49.0,18969_49.0,9131.0,,,Turnover,Turnover_Giveaway,Giveaway-PassMissed,u,2.0,8.0,34.0,514.0,0.0,n,18969,2025-12-19 20:06:37
1815.0,18969_1815.0,50.0,18969_50.0,,,,Possession,PuckRetrieval,,,2.0,8.0,33.0,513.0,2.0,n,18969,2025-12-19 20:06:37
1816.0,18969_1816.0,50.0,18969_50.0,,,,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,s,2.0,8.0,31.0,511.0,2.0,o,18969,2025-12-19 20:06:37
1817.0,18969_1817.0,50.0,18969_50.0,,,,Play,Play_Defensive,Play-PokeCheck,s,2.0,8.0,29.0,509.0,0.0,d,18969,2025-12-19 20:06:37
1818.0,18969_1818.0,50.0,18969_50.0,,,,Possession,PuckRecovery,,u,2.0,8.0,28.0,508.0,3.0,o,18969,2025-12-19 20:06:37
1819.0,18969_1819.0,50.0,18969_50.0,,,,Pass,Pass_Deflected,Pass-Forehand,u,2.0,8.0,25.0,505.0,0.0,o,18969,2025-12-19 20:06:37
1820.0,18969_1820.0,50.0,18969_50.0,,,,Turnover,Turnover_Giveaway,Giveaway-PassMissed,u,2.0,8.0,25.0,505.0,0.0,o,18969,2025-12-19 20:06:37
1821.0,18969_1821.0,50.0,18969_50.0,,,,Possession,PuckRetrieval,,s,2.0,8.0,22.0,502.0,1.0,d,18969,2025-12-19 20:06:37
1822.0,18969_1822.0,50.0,18969_50.0,,,,Zone_Entry_Exit,Zone_Exit,ZoneExit-Rush,s,2.0,8.0,21.0,501.0,1.0,d,18969,2025-12-19 20:06:37
1823.0,18969_1823.0,50.0,18969_50.0,,,,Possession,,,,2.0,8.0,20.0,500.0,2.0,n,18969,2025-12-19 20:06:37
1824.0,18969_1824.0,50.0,18969_50.0,,,,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,s,2.0,8.0,18.0,498.0,2.0,o,18969,2025-12-19 20:06:37
1825.0,18969_1825.0,50.0,18969_50.0,9132.0,,,Shot,Shot_OnNetSaved,Shot-Wrist,s,2.0,8.0,16.0,496.0,0.0,o,18969,2025-12-19 20:06:37
1826.0,18969_1826.0,50.0,18969_50.0,9132.0,,,Save,Save_Rebound,Save-LeftPad,,2.0,8.0,16.0,496.0,0.0,d,18969,2025-12-19 20:06:37
1827.0,18969_1827.0,50.0,18969_50.0,9132.0,,,Rebound,Rebound_TeamRecovered,,,2.0,8.0,16.0,496.0,0.0,d,18969,2025-12-19 20:06:37
1828.0,18969_1828.0,51.0,18969_51.0,,,,Possession,PuckRetrieval,,u,2.0,8.0,14.0,494.0,1.0,d,18969,2025-12-19 20:06:37
1829.0,18969_1829.0,51.0,18969_51.0,,,,Pass,Pass_Completed,Pass-Rim/Wrap,s,2.0,8.0,13.0,493.0,0.0,d,18969,2025-12-19 20:06:37
1830.0,18969_1830.0,51.0,18969_51.0,,,,Zone_Entry_Exit,Zone_Exit,ZoneExit-Rush,s,2.0,8.0,11.0,491.0,1.0,d,18969,2025-12-19 20:06:37
1831.0,18969_1831.0,51.0,18969_51.0,9133.0,,,Pass,Pass_Missed,Pass-Forehand,u,2.0,8.0,10.0,490.0,0.0,n,18969,2025-12-19 20:06:37
1832.0,18969_1832.0,51.0,18969_51.0,9133.0,,,Turnover,Turnover_Giveaway,Giveaway-PassMissed,u,2.0,8.0,10.0,490.0,0.0,n,18969,2025-12-19 20:06:37
1833.0,18969_1833.0,51.0,18969_51.0,,,,Possession,PuckRetrieval,,u,2.0,8.0,6.0,486.0,1.0,n,18969,2025-12-19 20:06:37
1834.0,18969_1834.0,51.0,18969_51.0,,,,Pass,Pass_Completed,Pass-Forehand,s,2.0,8.0,5.0,485.0,0.0,n,18969,2025-12-19 20:06:37
1835.0,18969_1835.0,51.0,18969_51.0,,,,Possession,,,,2.0,8.0,5.0,485.0,3.0,n,18969,2025-12-19 20:06:37
1836.0,18969_1836.0,51.0,18969_51.0,,,,Zone_Entry_Exit,Zone_Entryfailed,ZoneEntry-Rush,u,2.0,8.0,2.0,482.0,0.0,n,18969,2025-12-19 20:06:37
1837.0,18969_1837.0,51.0,18969_51.0,,,,Turnover,Turnover_Takeaway,Takeaway-BattleWon,s,2.0,8.0,2.0,482.0,0.0,n,18969,2025-12-19 20:06:37
1838.0,18969_1838.0,51.0,18969_51.0,,,,Possession,PuckRetrieval,,s,2.0,8.0,1.0,481.0,5.0,n,18969,2025-12-19 20:06:37
1839.0,18969_1839.0,51.0,18969_51.0,,,,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,s,2.0,7.0,56.0,476.0,2.0,o,18969,2025-12-19 20:06:37
1840.0,18969_1840.0,51.0,18969_51.0,,,,Pass,Pass_Completed,Pass-Backhand,s,2.0,7.0,54.0,474.0,0.0,o,18969,2025-12-19 20:06:37
1841.0,18969_1841.0,51.0,18969_51.0,,,,Possession,,,,2.0,7.0,54.0,474.0,2.0,o,18969,2025-12-19 20:06:37
1842.0,18969_1842.0,51.0,18969_51.0,9134.0,,,Pass,Pass_Intercepted,Pass-Drop,u,2.0,7.0,52.0,472.0,0.0,o,18969,2025-12-19 20:06:37
1843.0,18969_1843.0,51.0,18969_51.0,9134.0,,,Turnover,Turnover_Giveaway,Giveaway-PassIntercepted,u,2.0,7.0,52.0,472.0,0.0,o,18969,2025-12-19 20:06:37
1844.0,18969_1844.0,51.0,18969_51.0,,,,Zone_Entry_Exit,Zone_Exit,ZoneExit-Chip,s,2.0,7.0,50.0,470.0,0.0,d,18969,2025-12-19 20:06:37
1845.0,18969_1845.0,51.0,18969_51.0,,,,Possession,PuckRetrieval,,s,2.0,7.0,45.0,465.0,0.0,n,18969,2025-12-19 20:06:37
1846.0,18969_1846.0,51.0,18969_51.0,,,,Pass,Pass_Completed,Pass-Forehand,s,2.0,7.0,45.0,465.0,0.0,n,18969,2025-12-19 20:06:37
1847.0,18969_1847.0,51.0,18969_51.0,9135.0,,,Pass,Pass_Deflected,Pass-Forehand,u,2.0,7.0,45.0,465.0,0.0,n,18969,2025-12-19 20:06:37
1848.0,18969_1848.0,51.0,18969_51.0,9135.0,,,Zone_Entry_Exit,Zone_Entry,ZoneEntry-PassMiss/Misplay,u,2.0,7.0,45.0,465.0,0.0,n,18969,2025-12-19 20:06:37
1849.0,18969_1849.0,51.0,18969_51.0,9135.0,,,Turnover,Turnover_Giveaway,Giveaway-PassBlocked,u,2.0,7.0,45.0,465.0,0.0,n,18969,2025-12-19 20:06:37
1850.0,18969_1850.0,51.0,18969_51.0,,,,Possession,PuckRetrieval,,,2.0,7.0,38.0,458.0,0.0,d,18969,2025-12-19 20:06:37
1851.0,18969_1851.0,51.0,18969_51.0,,,,Pass,Pass_Completed,Pass-Rim/Wrap,s,2.0,7.0,37.0,457.0,0.0,d,18969,2025-12-19 20:06:37
1852.0,18969_1852.0,52.0,18969_52.0,,,,Pass,Pass_Completed,Pass-Drop,s,2.0,7.0,35.0,455.0,0.0,d,18969,2025-12-19 20:06:37
1853.0,18969_1853.0,52.0,18969_52.0,,,,Zone_Entry_Exit,Zone_Exit,ZoneExit-Rush,s,2.0,7.0,34.0,454.0,1.0,d,18969,2025-12-19 20:06:37
1854.0,18969_1854.0,52.0,18969_52.0,,,,Possession,,,,2.0,7.0,33.0,453.0,2.0,n,18969,2025-12-19 20:06:37
1855.0,18969_1855.0,52.0,18969_52.0,,,,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,s,2.0,7.0,31.0,451.0,2.0,o,18969,2025-12-19 20:06:37
1856.0,18969_1856.0,52.0,18969_52.0,,,,Pass,Pass_Completed,Pass-Drop,s,2.0,7.0,29.0,449.0,0.0,o,18969,2025-12-19 20:06:37
1857.0,18969_1857.0,53.0,18969_53.0,,,,Possession,,,,2.0,7.0,28.0,448.0,1.0,o,18969,2025-12-19 20:06:37
1858.0,18969_1858.0,53.0,18969_53.0,9136.0,,,Shot,Shot_OnNetSaved,Shot-Backhand,s,2.0,7.0,26.0,446.0,0.0,o,18969,2025-12-19 20:06:37
1859.0,18969_1859.0,53.0,18969_53.0,9136.0,,,Save,Save_Freeze,Save-Stick,,2.0,7.0,26.0,446.0,0.0,d,18969,2025-12-19 20:06:37
1860.0,18969_1860.0,53.0,18969_53.0,9136.0,,,Stoppage,Stoppage_Play,Stoppage-GoalieStoppage,,2.0,7.0,25.0,445.0,0.0,d,18969,2025-12-19 20:06:37
1861.0,18969_1861.0,53.0,18969_53.0,9136.0,,,DeadIce,,,,2.0,7.0,25.0,445.0,26.0,d,18969,2025-12-19 20:06:37
1862.0,18969_1862.0,53.0,18969_53.0,,,,Faceoff,Faceoff_AfterStoppage,,,2.0,6.0,59.0,419.0,0.0,d,18969,2025-12-19 20:06:37
1863.0,18969_1863.0,53.0,18969_53.0,,,,Zone_Entry_Exit,Zone_Exit,ZoneExit-Chip,s,2.0,6.0,57.0,417.0,0.0,d,18969,2025-12-19 20:06:37
1864.0,18969_1864.0,53.0,18969_53.0,,,,Possession,PuckRetrieval,,,2.0,6.0,54.0,414.0,3.0,n,18969,2025-12-19 20:06:37
1865.0,18969_1865.0,53.0,18969_53.0,9137.0,,,Pass,Pass_Intercepted,Pass-Forehand,u,2.0,6.0,51.0,411.0,0.0,n,18969,2025-12-19 20:06:37
1866.0,18969_1866.0,53.0,18969_53.0,9137.0,,,Turnover,Turnover_Giveaway,Giveaway-PassIntercepted,u,2.0,6.0,51.0,411.0,0.0,n,18969,2025-12-19 20:06:37
1867.0,18969_1867.0,53.0,18969_53.0,,,,Possession,,,,2.0,6.0,48.0,408.0,3.0,n,18969,2025-12-19 20:06:37
1868.0,18969_1868.0,53.0,18969_53.0,,,,Pass,Pass_Completed,Pass-Drop,s,2.0,6.0,45.0,405.0,0.0,n,18969,2025-12-19 20:06:37
1869.0,18969_1869.0,53.0,18969_53.0,,,,Possession,,,,2.0,6.0,44.0,404.0,2.0,n,18969,2025-12-19 20:06:37
1870.0,18969_1870.0,53.0,18969_53.0,,,,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,s,2.0,6.0,42.0,402.0,2.0,o,18969,2025-12-19 20:06:37
1871.0,18969_1871.0,53.0,18969_53.0,,,,Possession,,,,2.0,6.0,40.0,400.0,3.0,o,18969,2025-12-19 20:06:37
1872.0,18969_1872.0,53.0,18969_53.0,,,,Pass,Pass_Completed,Pass-Forehand,s,2.0,6.0,37.0,397.0,0.0,o,18969,2025-12-19 20:06:37
1873.0,18969_1873.0,53.0,18969_53.0,,,,Shot,Shot_Blocked,Shot-Wrist,u,2.0,6.0,36.0,396.0,0.0,o,18969,2025-12-19 20:06:37
1874.0,18969_1874.0,53.0,18969_53.0,,,,LoosePuck,LoosePuck_Battle,,,2.0,6.0,30.0,390.0,6.0,d,18969,2025-12-19 20:06:37
1875.0,18969_1875.0,53.0,18969_53.0,9138.0,,,Pass,Pass_Missed,Pass-Forehand,u,2.0,6.0,24.0,384.0,0.0,d,18969,2025-12-19 20:06:37
1876.0,18969_1876.0,53.0,18969_53.0,9138.0,,,Zone_Entry_Exit,Zone_Exit,ZoneExit-PassMiss/Misplay,u,2.0,6.0,24.0,384.0,0.0,d,18969,2025-12-19 20:06:37
1877.0,18969_1877.0,53.0,18969_53.0,9138.0,,,Turnover,Turnover_Giveaway,Giveaway-PassMissed,u,2.0,6.0,24.0,384.0,0.0,d,18969,2025-12-19 20:06:37
1878.0,18969_1878.0,53.0,18969_53.0,,,,Possession,,,,2.0,6.0,20.0,380.0,4.0,n,18969,2025-12-19 20:06:37
1879.0,18969_1879.0,53.0,18969_53.0,,,,Pass,Pass_Completed,Pass-Forehand,s,2.0,6.0,16.0,376.0,0.0,n,18969,2025-12-19 20:06:37
1880.0,18969_1880.0,53.0,18969_53.0,,,,Pass,Pass_Completed,Pass-Forehand,s,2.0,6.0,12.0,372.0,0.0,n,18969,2025-12-19 20:06:37
1881.0,18969_1881.0,53.0,18969_53.0,,,,Possession,,,,2.0,6.0,12.0,372.0,5.0,n,18969,2025-12-19 20:06:37
1882.0,18969_1882.0,53.0,18969_53.0,9139.0,,,Pass,Pass_Missed,Pass-Bank,u,2.0,6.0,7.0,367.0,0.0,n,18969,2025-12-19 20:06:37
1883.0,18969_1883.0,53.0,18969_53.0,9139.0,,,Turnover,Turnover_Giveaway,Giveaway-PassMissed,u,2.0,6.0,7.0,367.0,0.0,n,18969,2025-12-19 20:06:37
1884.0,18969_1884.0,53.0,18969_53.0,,,,Possession,PuckRetrieval,,u,2.0,6.0,4.0,364.0,0.0,n,18969,2025-12-19 20:06:37
1885.0,18969_1885.0,53.0,18969_53.0,,,,Pass,Pass_Missed,Pass-Forehand,u,2.0,6.0,4.0,364.0,0.0,n,18969,2025-12-19 20:06:37
1886.0,18969_1886.0,53.0,18969_53.0,,,,Possession,PuckRecovery,,s,2.0,6.0,1.0,361.0,1.0,n,18969,2025-12-19 20:06:37
1887.0,18969_1887.0,53.0,18969_53.0,,,,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,s,2.0,6.0,0.0,360.0,1.0,o,18969,2025-12-19 20:06:37
1888.0,18969_1888.0,53.0,18969_53.0,,,,Possession,,,,2.0,5.0,59.0,359.0,2.0,o,18969,2025-12-19 20:06:37
1889.0,18969_1889.0,53.0,18969_53.0,9140.0,,,Shot,Shot_OnNetSaved,Shot-Wrist,s,2.0,5.0,57.0,357.0,0.0,o,18969,2025-12-19 20:06:37
1890.0,18969_1890.0,53.0,18969_53.0,9140.0,,,Save,Save_Freeze,Save-Glove,,2.0,5.0,57.0,357.0,0.0,d,18969,2025-12-19 20:06:37
1891.0,18969_1891.0,53.0,18969_53.0,9140.0,,,Stoppage,Stoppage_Play,Stoppage-GoalieStoppage,,2.0,5.0,57.0,357.0,0.0,d,18969,2025-12-19 20:06:37
1892.0,18969_1892.0,53.0,18969_53.0,9140.0,,,DeadIce,,,,2.0,5.0,57.0,357.0,23.0,d,18969,2025-12-19 20:06:37
1893.0,18969_1893.0,53.0,18969_53.0,,,,Faceoff,Faceoff_AfterStoppage,,,2.0,5.0,34.0,334.0,0.0,o,18969,2025-12-19 20:06:37
1894.0,18969_1894.0,53.0,18969_53.0,,,,Possession,PuckRetrieval,,,2.0,5.0,32.0,332.0,2.0,d,18969,2025-12-19 20:06:37
1895.0,18969_1895.0,53.0,18969_53.0,9141.0,,,Pass,Pass_Missed,Pass-ReceiverMissed,u,2.0,5.0,30.0,330.0,0.0, d,18969,2025-12-19 20:06:37
1896.0,18969_1896.0,53.0,18969_53.0,9141.0,,,Turnover,Turnover_Giveaway,Giveaway-PassMissed,u,2.0,5.0,30.0,330.0,0.0, d,18969,2025-12-19 20:06:37
1897.0,18969_1897.0,53.0,18969_53.0,9142.0,,,Zone_Entry_Exit,Zone_Keepin,Zone-KeepIn,s,2.0,5.0,28.0,328.0,0.0,o,18969,2025-12-19 20:06:37
1898.0,18969_1898.0,53.0,18969_53.0,9142.0,,,Possession,PuckRetrieval,,,2.0,5.0,28.0,328.0,0.0,o,18969,2025-12-19 20:06:37
1899.0,18969_1899.0,53.0,18969_53.0,,,,Pass,Pass_Completed,Pass-Forehand,s,2.0,5.0,28.0,328.0,0.0,o,18969,2025-12-19 20:06:37
1900.0,18969_1900.0,53.0,18969_53.0,,,,Possession,,,,2.0,5.0,28.0,328.0,4.0,o,18969,2025-12-19 20:06:37
1901.0,18969_1901.0,54.0,18969_54.0,,,,Play,Play_Offensive,Play-DumpChase,s,2.0,5.0,24.0,324.0,0.0,o,18969,2025-12-19 20:06:37
1902.0,18969_1902.0,54.0,18969_54.0,,,,Possession,PuckRecovery,,u,2.0,5.0,22.0,322.0,0.0,o,18969,2025-12-19 20:06:37
1903.0,18969_1903.0,54.0,18969_54.0,,,,Turnover,Turnover_Giveaway,Giveaway-DumpInZone,u,2.0,5.0,22.0,322.0,0.0,o,18969,2025-12-19 20:06:37
1904.0,18969_1904.0,54.0,18969_54.0,,,,Possession,PuckRetrieval,,s,2.0,5.0,19.0,319.0,2.0,d,18969,2025-12-19 20:06:37
1905.0,18969_1905.0,54.0,18969_54.0,,,,Zone_Entry_Exit,Zone_Exit,ZoneExit-Rush,s,2.0,5.0,17.0,317.0,1.0,d,18969,2025-12-19 20:06:37
1906.0,18969_1906.0,54.0,18969_54.0,,,,Pass,Pass_Completed,Pass-Bank,s,2.0,5.0,16.0,316.0,0.0,n,18969,2025-12-19 20:06:37
1907.0,18969_1907.0,54.0,18969_54.0,,,,Possession,,,,2.0,5.0,14.0,314.0,2.0,n,18969,2025-12-19 20:06:37
1908.0,18969_1908.0,54.0,18969_54.0,,,,Turnover,Turnover_Takeaway,Takeaway-PokeCheck,s,2.0,5.0,12.0,312.0,0.0,n,18969,2025-12-19 20:06:37
1909.0,18969_1909.0,54.0,18969_54.0,,,,Possession,PuckRetrieval,,u,2.0,5.0,11.0,311.0,0.0,n,18969,2025-12-19 20:06:37
1910.0,18969_1910.0,54.0,18969_54.0,,,,Turnover,Turnover_Giveaway,Giveaway-ZoneClear/Dump,u,2.0,5.0,11.0,311.0,0.0,n,18969,2025-12-19 20:06:37
1911.0,18969_1911.0,55.0,18969_55.0,,,,Possession,PuckRetrieval,,u,2.0,5.0,8.0,308.0,3.0,n,18969,2025-12-19 20:06:37
1912.0,18969_1912.0,55.0,18969_55.0,,,,Play,Play_Defensive,Play-PokeCheck,s,2.0,5.0,5.0,305.0,0.0,n,18969,2025-12-19 20:06:37
1913.0,18969_1913.0,55.0,18969_55.0,,,,Possession,PuckRecovery,,s,2.0,5.0,4.0,304.0,1.0,n,18969,2025-12-19 20:06:37
1914.0,18969_1914.0,55.0,18969_55.0,,,,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,s,2.0,5.0,3.0,303.0,2.0,o,18969,2025-12-19 20:06:37
1915.0,18969_1915.0,55.0,18969_55.0,,,,Pass,Pass_Missed,Pass-ReceiverMissed,u,2.0,5.0,1.0,301.0,0.0,o,18969,2025-12-19 20:06:37
1916.0,18969_1916.0,55.0,18969_55.0,,,,Zone_Entry_Exit,Zone_Exit,ZoneExit-CausedTurnover,s,2.0,4.0,57.0,297.0,0.0,d,18969,2025-12-19 20:06:37
1917.0,18969_1917.0,55.0,18969_55.0,,,,Possession,PuckRetrieval,,u,2.0,4.0,55.0,295.0,0.0,n,18969,2025-12-19 20:06:37
1918.0,18969_1918.0,55.0,18969_55.0,,,,Zone_Entry_Exit,Zone_Entry,ZoneEntry-DumpIn,u,2.0,4.0,55.0,295.0,0.0,n,18969,2025-12-19 20:06:37
1919.0,18969_1919.0,55.0,18969_55.0,,,,Turnover,Turnover_Giveaway,Giveaway-ZoneClear/Dump,u,2.0,4.0,55.0,295.0,0.0,n,18969,2025-12-19 20:06:37
1920.0,18969_1920.0,56.0,18969_56.0,,,,Possession,PuckRetrieval,,s,2.0,4.0,51.0,291.0,2.0,d,18969,2025-12-19 20:06:37
1921.0,18969_1921.0,56.0,18969_56.0,,,,Pass,Pass_Completed,Pass-Forehand,s,2.0,4.0,48.0,288.0,0.0,d,18969,2025-12-19 20:06:37
1922.0,18969_1922.0,56.0,18969_56.0,9143.0,,,Pass,Pass_Completed,Pass-Bank,s,2.0,4.0,47.0,287.0,0.0,d,18969,2025-12-19 20:06:37
1923.0,18969_1923.0,56.0,18969_56.0,9143.0,,,Zone_Entry_Exit,Zone_Exit,ZoneExit-Pass,s,2.0,4.0,47.0,287.0,0.0,d,18969,2025-12-19 20:06:37
1924.0,18969_1924.0,56.0,18969_56.0,,,,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,s,2.0,4.0,46.0,286.0,4.0,o,18969,2025-12-19 20:06:37
1925.0,18969_1925.0,56.0,18969_56.0,9144.0,,,Pass,Pass_Missed,Pass-ReceiverMissed,u,2.0,4.0,42.0,282.0,0.0,o,18969,2025-12-19 20:06:37
1926.0,18969_1926.0,56.0,18969_56.0,9144.0,,,Turnover,Turnover_Giveaway,Giveaway-PassMissed,u,2.0,4.0,42.0,282.0,0.0,o,18969,2025-12-19 20:06:37
1927.0,18969_1927.0,57.0,18969_57.0,,,,Possession,PuckRetrieval,,u,2.0,4.0,37.0,277.0,2.0,d,18969,2025-12-19 20:06:37
1928.0,18969_1928.0,57.0,18969_57.0,9145.0,,,Pass,Pass_Missed,Pass-Drop,u,2.0,4.0,35.0,275.0,0.0,d,18969,2025-12-19 20:06:37
1929.0,18969_1929.0,57.0,18969_57.0,9145.0,,,Turnover,Turnover_Giveaway,Giveaway-PassMissed,u,2.0,4.0,35.0,275.0,0.0,d,18969,2025-12-19 20:06:37
1930.0,18969_1930.0,57.0,18969_57.0,,,,Possession,PuckRetrieval,,s,2.0,4.0,33.0,273.0,0.0,o,18969,2025-12-19 20:06:37
1931.0,18969_1931.0,57.0,18969_57.0,9146.0,,,Shot,Shot_OnNetSaved,Shot-Wrist,s,2.0,4.0,33.0,273.0,0.0,o,18969,2025-12-19 20:06:37
1932.0,18969_1932.0,57.0,18969_57.0,9146.0,,,Save,Save_Rebound,Save-Stick,,2.0,4.0,33.0,273.0,0.0,d,18969,2025-12-19 20:06:37
1933.0,18969_1933.0,57.0,18969_57.0,9146.0,,,Rebound,Rebound_TeamRecovered,,,2.0,4.0,33.0,273.0,0.0,d,18969,2025-12-19 20:06:37
1934.0,18969_1934.0,57.0,18969_57.0,,,,Possession,PuckRetrieval,,,2.0,4.0,30.0,270.0,2.0,d,18969,2025-12-19 20:06:37
1935.0,18969_1935.0,57.0,18969_57.0,,,,Pass,Pass_Completed,Pass-Forehand,s,2.0,4.0,28.0,268.0,0.0,d,18969,2025-12-19 20:06:37
1936.0,18969_1936.0,57.0,18969_57.0,,,,Possession,,,,2.0,4.0,28.0,268.0,1.0,d,18969,2025-12-19 20:06:37
1937.0,18969_1937.0,57.0,18969_57.0,9147.0,,,Zone_Entry_Exit,Zone_KeepinFailed,Zone-KeepIn,u,2.0,4.0,27.0,267.0,0.0,o,18969,2025-12-19 20:06:37
1938.0,18969_1938.0,57.0,18969_57.0,9147.0,,,Zone_Entry_Exit,Zone_Exit,ZoneExit-Chip,s,2.0,4.0,27.0,267.0,0.0,d,18969,2025-12-19 20:06:37
1939.0,18969_1939.0,57.0,18969_57.0,,,,Possession,PuckRecovery,,s,2.0,4.0,25.0,265.0,2.0,n,18969,2025-12-19 20:06:37
1940.0,18969_1940.0,57.0,18969_57.0,,,,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,s,2.0,4.0,23.0,263.0,3.0,o,18969,2025-12-19 20:06:37
1941.0,18969_1941.0,57.0,18969_57.0,,,,Shot,Shot_OnNetSaved,Shot-Wrist,s,2.0,4.0,20.0,260.0,0.0,o,18969,2025-12-19 20:06:37
1942.0,18969_1942.0,57.0,18969_57.0,,,,Save,Save_Freeze,Save-Glove,,2.0,4.0,20.0,260.0,0.0,d,18969,2025-12-19 20:06:37
1943.0,18969_1943.0,57.0,18969_57.0,,,,Stoppage,Stoppage_Play,Stoppage-GoalieStoppage,,2.0,4.0,20.0,260.0,0.0,d,18969,2025-12-19 20:06:37
1944.0,18969_1944.0,57.0,18969_57.0,,,,DeadIce,,,,2.0,4.0,20.0,260.0,23.0,d,18969,2025-12-19 20:06:37
1945.0,18969_1945.0,57.0,18969_57.0,,,,Faceoff,Faceoff_AfterStoppage,,,2.0,3.0,57.0,237.0,0.0,o,18969,2025-12-19 20:06:37
1946.0,18969_1946.0,57.0,18969_57.0,,,,Pass,Pass_Completed,Pass-Forehand,s,2.0,3.0,56.0,236.0,0.0,o,18969,2025-12-19 20:06:37
1947.0,18969_1947.0,57.0,18969_57.0,,,,Shot,Shot_Blocked,Shot-Wrist,u,2.0,3.0,54.0,234.0,0.0,o,18969,2025-12-19 20:06:37
1948.0,18969_1948.0,57.0,18969_57.0,,,,Possession,PuckRecovery,,s,2.0,3.0,51.0,231.0,0.0,o,18969,2025-12-19 20:06:37
1949.0,18969_1949.0,57.0,18969_57.0,,,,Pass,Pass_Completed,Pass-Forehand,s,2.0,3.0,51.0,231.0,0.0,o,18969,2025-12-19 20:06:37
1950.0,18969_1950.0,57.0,18969_57.0,,,,Possession,PuckRecovery,,s,2.0,3.0,49.0,229.0,0.0,o,18969,2025-12-19 20:06:37
1951.0,18969_1951.0,57.0,18969_57.0,,,,Shot,Shot_OnNetSaved,Shot-Wrist,s,2.0,3.0,49.0,229.0,0.0,o,18969,2025-12-19 20:06:37
1952.0,18969_1952.0,57.0,18969_57.0,,,,Save,Save_Rebound,Save-Butterfly,,2.0,3.0,49.0,229.0,0.0,d,18969,2025-12-19 20:06:37
1953.0,18969_1953.0,57.0,18969_57.0,,,,Rebound,Rebound_OppTeamRecovered,,,2.0,3.0,49.0,229.0,0.0,d,18969,2025-12-19 20:06:37
1954.0,18969_1954.0,57.0,18969_57.0,,,,Possession,PuckRecovery,,s,2.0,3.0,48.0,228.0,1.0,o,18969,2025-12-19 20:06:37
1955.0,18969_1955.0,57.0,18969_57.0,,,,Shot,Shot_Blocked,Shot-Wrist,u,2.0,3.0,47.0,227.0,0.0,o,18969,2025-12-19 20:06:37
1956.0,18969_1956.0,57.0,18969_57.0,,,,Possession,PuckRecovery,,s,2.0,3.0,43.0,223.0,1.0,o,18969,2025-12-19 20:06:37
1957.0,18969_1957.0,57.0,18969_57.0,,,,Pass,Pass_Completed,Pass-Forehand,s,2.0,3.0,42.0,222.0,0.0,o,18969,2025-12-19 20:06:37
1958.0,18969_1958.0,57.0,18969_57.0,9148.0,,,Shot,Shot_Missed,Shot-OneTime,u,2.0,3.0,40.0,220.0,0.0,o,18969,2025-12-19 20:06:37
1959.0,18969_1959.0,57.0,18969_57.0,9148.0,,,Turnover,Turnover_Giveaway,Giveaway-ShotMissed,u,2.0,3.0,40.0,220.0,0.0,o,18969,2025-12-19 20:06:37
