game_id,home_team,away_team,home_team_id,away_team_id,game_date,season_id,game_type,playoff_round,home_score,away_score,winner,_processed_timestamp
10047,Triple J,OS Offices,N10009,N10005,2022-03-27T00:00:00,N20212022F,Regular,,6,2,Triple J,2025-12-19 20:06:37
10053,Platinum,Canada,N10008,N10012,2022-03-20T00:00:00,N20212022F,Regular,,9,6,Platinum,2025-12-19 20:06:37
10037,OS Offices,Nelson,N10005,N10004,2022-03-20T00:00:00,N20212022F,Regular,,7,1,OS Offices,2025-12-19 20:06:37
10020,HollowBrook,Orphans,N10003,N10006,2022-03-20T00:00:00,N20212022F,Regular,,3,6,Orphans,2025-12-19 20:06:37
10005,Amos,Triple J,N10001,N10009,2022-03-20T00:00:00,N20212022F,Regular,,6,6,TIE,2025-12-19 20:06:37
13495,Nelson,Amos,N10004,N10001,2022-03-20T00:00:00,N20212022F,Regular,,4,4,TIE,2025-12-19 20:06:37
13498,OS Offices,HollowBrook,N10005,N10003,2022-03-13T00:00:00,N20212022F,Regular,,6,4,OS Offices,2025-12-19 20:06:37
13494,Amos,Platinum,N10001,N10008,2022-03-13T00:00:00,N20212022F,Regular,,3,7,Platinum,2025-12-19 20:06:37
13493,Nelson,HollowBrook,N10004,N10003,2022-03-06T00:00:00,N20212022F,Regular,,5,6,HollowBrook,2025-12-19 20:06:37
13497,Triple J,Platinum,N10009,N10008,2022-03-06T00:00:00,N20212022F,Regular,,9,9,TIE,2025-12-19 20:06:37
13496,Canada,Orphans,N10012,N10006,2022-03-06T00:00:00,N20212022F,Regular,,5,9,Orphans,2025-12-19 20:06:37
13489,Amos,Canada,N10001,N10012,2022-03-06T00:00:00,N20212022F,Regular,,8,4,Amos,2025-12-19 20:06:37
13485,HollowBrook,Platinum,N10003,N10008,2022-03-06T00:00:00,N20212022F,Regular,,7,6,HollowBrook,2025-12-19 20:06:37
13491,Orphans,OS Offices,N10006,N10005,2022-02-27T00:00:00,N20212022F,Regular,,7,5,Orphans,2025-12-19 20:06:37
13488,Triple J,HollowBrook,N10009,N10003,2022-02-27T00:00:00,N20212022F,Regular,,6,7,HollowBrook,2025-12-19 20:06:37
13492,Canada,Triple J,N10012,N10009,2022-02-27T00:00:00,N20212022F,Regular,,7,10,Triple J,2025-12-19 20:06:37
13484,OS Offices,Amos,N10005,N10001,2022-02-27T00:00:00,N20212022F,Regular,,2,8,Amos,2025-12-19 20:06:37
13482,Canada,HollowBrook,N10012,N10003,2022-02-20T00:00:00,N20212022F,Regular,,1,8,HollowBrook,2025-12-19 20:06:37
13490,Orphans,OS Offices,N10006,N10005,2022-02-20T00:00:00,N20212022F,Regular,,7,4,Orphans,2025-12-19 20:06:37
13487,Platinum,Nelson,N10008,N10004,2022-02-20T00:00:00,N20212022F,Regular,,5,3,Platinum,2025-12-19 20:06:37
13481,Orphans,Amos,N10006,N10001,2022-02-13T00:00:00,N20212022F,Regular,,7,4,Orphans,2025-12-19 20:06:37
13486,Triple J,Orphans,N10009,N10006,2022-02-13T00:00:00,N20212022F,Regular,,4,5,Orphans,2025-12-19 20:06:37
13478,OS Offices,HollowBrook,N10005,N10003,2022-02-06T00:00:00,N20212022F,Regular,,4,13,HollowBrook,2025-12-19 20:06:37
13480,Platinum,OS Offices,N10008,N10005,2022-02-06T00:00:00,N20212022F,Regular,,11,6,Platinum,2025-12-19 20:06:37
13479,Nelson,Triple J,N10004,N10009,2022-02-06T00:00:00,N20212022F,Regular,,1,6,Triple J,2025-12-19 20:06:37
13475,Amos,Nelson,N10001,N10004,2022-01-30T00:00:00,N20212022F,Regular,,5,2,Amos,2025-12-19 20:06:37
13477,Triple J,Platinum,N10009,N10008,2022-01-30T00:00:00,N20212022F,Regular,,11,4,Triple J,2025-12-19 20:06:37
13476,Orphans,Canada,N10006,N10012,2022-01-30T00:00:00,N20212022F,Regular,,10,2,Orphans,2025-12-19 20:06:37
13474,Canada,OS Offices,N10012,N10005,2022-01-23T00:00:00,N20212022F,Regular,,4,8,OS Offices,2025-12-19 20:06:37
13473,Triple J,HollowBrook,N10009,N10003,2022-01-23T00:00:00,N20212022F,Regular,,10,13,HollowBrook,2025-12-19 20:06:37
13472,Amos,Platinum,N10001,N10008,2022-01-23T00:00:00,N20212022F,Regular,,8,5,Amos,2025-12-19 20:06:37
13471,Orphans,Nelson,N10006,N10004,2022-01-23T00:00:00,N20212022F,Regular,,4,2,Orphans,2025-12-19 20:06:37
13466,Nelson,Platinum,N10004,N10008,2022-01-09T00:00:00,N20212022F,Regular,,4,6,Platinum,2025-12-19 20:06:37
13465,Amos,OS Offices,N10001,N10005,2022-01-09T00:00:00,N20212022F,Regular,,5,3,Amos,2025-12-19 20:06:37
13464,Orphans,HollowBrook,N10006,N10003,2022-01-09T00:00:00,N20212022F,Regular,,5,5,TIE,2025-12-19 20:06:37
13463,Canada,Triple J,N10012,N10009,2022-01-09T00:00:00,N20212022F,Regular,,2,6,Triple J,2025-12-19 20:06:37
13460,HollowBrook,Nelson,N10003,N10004,2022-01-02T00:00:00,N20212022F,Regular,,3,1,HollowBrook,2025-12-19 20:06:37
13459,Triple J,Amos,N10009,N10001,2021-12-26T00:00:00,N20212022F,Regular,,2,9,Amos,2025-12-19 20:06:37
13458,Nelson,OS Offices,N10004,N10005,2021-12-19T00:00:00,N20212022F,Regular,,3,2,Nelson,2025-12-19 20:06:37
13462,Canada,Platinum,N10012,N10008,2021-12-19T00:00:00,N20212022F,Regular,,0,9,Platinum,2025-12-19 20:06:37
13461,OS Offices,Orphans,N10005,N10006,2021-12-19T00:00:00,N20212022F,Regular,,1,8,Orphans,2025-12-19 20:06:37
13455,Platinum,HollowBrook,N10008,N10003,2021-12-19T00:00:00,N20212022F,Regular,,7,6,Platinum,2025-12-19 20:06:37
13454,Orphans,Amos,N10006,N10001,2021-12-12T00:00:00,N20212022F,Regular,,4,7,Amos,2025-12-19 20:06:37
13457,Orphans,Triple J,N10006,N10009,2021-12-12T00:00:00,N20212022F,Regular,,8,2,Orphans,2025-12-19 20:06:37
13456,Amos,Canada,N10001,N10012,2021-12-12T00:00:00,N20212022F,Regular,,2,3,Canada,2025-12-19 20:06:37
13453,OS Offices,Platinum,N10005,N10008,2021-12-05T00:00:00,N20212022F,Regular,,5,3,OS Offices,2025-12-19 20:06:37
13452,Nelson,Triple J,N10004,N10009,2021-12-05T00:00:00,N20212022F,Regular,,4,1,Nelson,2025-12-19 20:06:37
13451,Canada,HollowBrook,N10012,N10003,2021-12-05T00:00:00,N20212022F,Regular,,4,9,HollowBrook,2025-12-19 20:06:37
13445,Platinum,Amos,N10008,N10001,2021-12-05T00:00:00,N20212022F,Regular,,4,6,Amos,2025-12-19 20:06:37
13448,HollowBrook,OS Offices,N10003,N10005,2021-11-28T00:00:00,N20212022F,Regular,,8,3,HollowBrook,2025-12-19 20:06:37
13444,Nelson,Orphans,N10004,N10006,2021-11-28T00:00:00,N20212022F,Regular,,0,9,Orphans,2025-12-19 20:06:37
13447,Amos,Nelson,N10001,N10004,2021-11-21T00:00:00,N20212022F,Regular,,6,2,Amos,2025-12-19 20:06:37
13443,OS Offices,Canada,N10005,N10012,2021-11-21T00:00:00,N20212022F,Regular,,9,1,OS Offices,2025-12-19 20:06:37
13450,Platinum,Triple J,N10008,N10009,2021-11-21T00:00:00,N20212022F,Regular,,8,4,Platinum,2025-12-19 20:06:37
13449,Orphans,Canada,N10006,N10012,2021-11-21T00:00:00,N20212022F,Regular,,6,2,Orphans,2025-12-19 20:06:37
13436,OS Offices,Amos,N10005,N10001,2021-11-21T00:00:00,N20212022F,Regular,,5,4,OS Offices,2025-12-19 20:06:37
13442,Canada,Nelson,N10012,N10004,2021-11-14T00:00:00,N20212022F,Regular,,4,6,Nelson,2025-12-19 20:06:37
13446,HollowBrook,Triple J,N10003,N10009,2021-11-14T00:00:00,N20212022F,Regular,,14,3,HollowBrook,2025-12-19 20:06:37
13435,HollowBrook,Orphans,N10003,N10006,2021-11-14T00:00:00,N20212022F,Regular,,12,3,HollowBrook,2025-12-19 20:06:37
13434,Amos,Triple J,N10001,N10009,2021-11-07T00:00:00,N20212022F,Regular,,9,8,Amos,2025-12-19 20:06:37
13439,Amos,HollowBrook,N10001,N10003,2021-11-07T00:00:00,N20212022F,Regular,,8,7,Amos,2025-12-19 20:06:37
13441,Orphans,Platinum,N10006,N10008,2021-11-07T00:00:00,N20212022F,Regular,,5,10,Platinum,2025-12-19 20:06:37
13440,Triple J,OS Offices,N10009,N10005,2021-11-07T00:00:00,N20212022F,Regular,,3,5,OS Offices,2025-12-19 20:06:37
13433,Nelson,HollowBrook,N10004,N10003,2021-10-31T00:00:00,N20212022F,Regular,,1,11,HollowBrook,2025-12-19 20:06:37
13438,Platinum,Nelson,N10008,N10004,2021-10-31T00:00:00,N20212022F,Regular,,10,6,Platinum,2025-12-19 20:06:37
13437,Triple J,Canada,N10009,N10012,2021-10-31T00:00:00,N20212022F,Regular,,6,2,Triple J,2025-12-19 20:06:37
13430,OS Offices,Nelson,N10005,N10004,2021-10-24T00:00:00,N20212022F,Regular,,1,3,Nelson,2025-12-19 20:06:37
13432,Platinum,Canada,N10008,N10012,2021-10-24T00:00:00,N20212022F,Regular,,6,5,Platinum,2025-12-19 20:06:37
13431,Orphans,OS Offices,N10006,N10005,2021-10-24T00:00:00,N20212022F,Regular,,6,4,Orphans,2025-12-19 20:06:37
13427,HollowBrook,Platinum,N10003,N10008,2021-10-24T00:00:00,N20212022F,Regular,,6,3,HollowBrook,2025-12-19 20:06:37
10004,Canada,Amos,N10012,N10001,2021-10-17T00:00:00,N20212022F,Regular,,3,9,Amos,2025-12-19 20:06:37
13426,Amos,Orphans,N10001,N10006,2021-10-17T00:00:00,N20212022F,Regular,,5,8,Orphans,2025-12-19 20:06:37
13428,Triple J,Orphans,N10009,N10006,2021-10-17T00:00:00,N20212022F,Regular,,2,7,Orphans,2025-12-19 20:06:37
13424,HollowBrook,Canada,N10003,N10012,2021-10-17T00:00:00,N20212022F,Regular,,14,1,HollowBrook,2025-12-19 20:06:37
13425,Nelson,Triple J,N10004,N10009,2021-10-10T00:00:00,N20212022F,Regular,,2,5,Triple J,2025-12-19 20:06:37
13423,Platinum,OS Offices,N10008,N10005,2021-10-10T00:00:00,N20212022F,Regular,,3,4,OS Offices,2025-12-19 20:06:37
13243,OS Offices,HollowBrook,N10005,N10003,2021-10-03T00:00:00,N20212022F,Regular,,9,5,OS Offices,2025-12-19 20:06:37
13242,Nelson,Amos,N10004,N10001,2021-10-03T00:00:00,N20212022F,Playoffs,,3,10,Amos,2025-12-19 20:06:37
13241,Triple J,Platinum,N10009,N10008,2021-10-02T00:00:00,N20212022F,Regular,,3,6,Platinum,2025-12-19 20:06:37
13244,Canada,Orphans,N10012,N10006,2021-03-03T00:00:00,N20212022F,Regular,,5,4,Canada,2025-12-19 20:06:37
18953,Amos,Nelson,N10001,N10004,2025-08-10T00:00:00,N20252026F,Regular,,3,5,Nelson,2025-12-19 20:06:37
18954,Ace,OS Offices,N10002,N10005,2025-08-10T00:00:00,N20252026F,Regular,,4,6,OS Offices,2025-12-19 20:06:37
18955,Velodrome,Orphans,N10010,N10006,2025-08-10T00:00:00,N20252026F,Regular,,5,1,Velodrome,2025-12-19 20:06:37
18956,HollowBrook,Triple J,N10003,N10009,2025-08-10T00:00:00,N20252026F,Regular,,6,2,HollowBrook,2025-12-19 20:06:37
18957,Outlaws,Platinum,N10007,N10008,2025-08-10T00:00:00,N20252026F,Regular,,4,4,TIE,2025-12-19 20:06:37
18958,Outlaws,OS Offices,N10007,N10005,2025-08-17T00:00:00,N20252026F,Regular,,7,4,Outlaws,2025-12-19 20:06:37
18959,Amos,Velodrome,N10001,N10010,2025-08-17T00:00:00,N20252026F,Regular,,1,8,Velodrome,2025-12-19 20:06:37
18960,HollowBrook,Orphans,N10003,N10006,2025-08-17T00:00:00,N20252026F,Regular,,1,5,Orphans,2025-12-19 20:06:37
18961,Ace,Platinum,N10002,N10008,2025-08-17T00:00:00,N20252026F,Regular,,5,2,Ace,2025-12-19 20:06:37
18962,Nelson,Triple J,N10004,N10009,2025-08-17T00:00:00,N20252026F,Regular,,4,1,Nelson,2025-12-19 20:06:37
18963,Amos,Triple J,N10001,N10009,2025-08-24T00:00:00,N20252026F,Regular,,7,5,Amos,2025-12-19 20:06:37
18964,Outlaws,Orphans,N10007,N10006,2025-08-24T00:00:00,N20252026F,Regular,,1,7,Orphans,2025-12-19 20:06:37
18965,Velodrome,OS Offices,N10010,N10005,2025-08-24T00:00:00,N20252026F,Regular,,2,4,OS Offices,2025-12-19 20:06:37
18966,Nelson,Platinum,N10004,N10008,2025-08-24T00:00:00,N20252026F,Regular,,4,7,Platinum,2025-12-19 20:06:37
18967,Ace,HollowBrook,N10002,N10003,2025-08-24T00:00:00,N20252026F,Regular,,4,4,TIE,2025-12-19 20:06:37
18968,Nelson,OS Offices,N10004,N10005,2025-09-07T00:00:00,N20252026F,Regular,,9,6,Nelson,2025-12-19 20:06:37
18969,Platinum,Velodrome,N10008,N10010,2025-09-07T00:00:00,N20252026F,Regular,,4,3,Platinum,2025-12-19 20:06:37
18970,Ace,Outlaws,N10002,N10007,2025-09-07T00:00:00,N20252026F,Regular,,3,3,TIE,2025-12-19 20:06:37
18971,Triple J,Orphans,N10009,N10006,2025-09-07T00:00:00,N20252026F,Regular,,5,2,Triple J,2025-12-19 20:06:37
18972,Amos,HollowBrook,N10001,N10003,2025-09-07T00:00:00,N20252026F,Regular,,1,1,TIE,2025-12-19 20:06:37
18973,Platinum,Orphans,N10008,N10006,2025-09-14T00:00:00,N20252026F,Regular,,5,3,Platinum,2025-12-19 20:06:37
18974,Outlaws,Triple J,N10007,N10009,2025-09-14T00:00:00,N20252026F,Regular,,6,1,Outlaws,2025-12-19 20:06:37
18975,Amos,OS Offices,N10001,N10005,2025-09-14T00:00:00,N20252026F,Regular,,2,9,OS Offices,2025-12-19 20:06:37
18976,Ace,Nelson,N10002,N10004,2025-09-14T00:00:00,N20252026F,Regular,,3,7,Nelson,2025-12-19 20:06:37
18977,Velodrome,HollowBrook,N10010,N10003,2025-09-14T00:00:00,N20252026F,Regular,,4,2,Velodrome,2025-12-19 20:06:37
18978,Ace,Triple J,N10002,N10009,2025-09-28T00:00:00,N20252026F,Regular,,5,2,Ace,2025-12-19 20:06:37
18979,HollowBrook,Outlaws,N10003,N10007,2025-09-28T00:00:00,N20252026F,Regular,,3,5,Outlaws,2025-12-19 20:06:37
18980,Amos,Platinum,N10001,N10008,2025-09-28T00:00:00,N20252026F,Regular,,1,5,Platinum,2025-12-19 20:06:37
18981,Nelson,Velodrome,N10004,N10010,2025-09-28T00:00:00,N20252026F,Regular,,2,1,Nelson,2025-12-19 20:06:37
18982,OS Offices,Orphans,N10005,N10006,2025-09-28T00:00:00,N20252026F,Regular,,9,9,TIE,2025-12-19 20:06:37
18983,HollowBrook,Platinum,N10003,N10008,2025-10-05T00:00:00,N20252026F,Regular,,4,4,TIE,2025-12-19 20:06:37
18984,Ace,Amos,N10002,N10001,2025-10-05T00:00:00,N20252026F,Regular,,6,3,Ace,2025-12-19 20:06:37
18985,OS Offices,Triple J,N10005,N10009,2025-10-05T00:00:00,N20252026F,Regular,,5,3,OS Offices,2025-12-19 20:06:37
18986,Nelson,Orphans,N10004,N10006,2025-10-05T00:00:00,N20252026F,Regular,,4,10,Orphans,2025-12-19 20:06:37
18987,Outlaws,Velodrome,N10007,N10010,2025-10-05T00:00:00,N20252026F,Regular,,0,1,Velodrome,2025-12-19 20:06:37
18988,Ace,Orphans,N10002,N10006,2025-10-12T00:00:00,N20252026F,Regular,,7,2,Ace,2025-12-19 20:06:37
18989,HollowBrook,Nelson,N10003,N10004,2025-10-12T00:00:00,N20252026F,Regular,,1,3,Nelson,2025-12-19 20:06:37
18990,Platinum,OS Offices,N10008,N10005,2025-10-12T00:00:00,N20252026F,Regular,,5,7,OS Offices,2025-12-19 20:06:37
18991,Triple J,Velodrome,N10009,N10010,2025-10-12T00:00:00,N20252026F,Regular,,1,5,Velodrome,2025-12-19 20:06:37
18992,Amos,Outlaws,N10001,N10007,2025-10-12T00:00:00,N20252026F,Regular,,2,6,Outlaws,2025-12-19 20:06:37
18993,Ace,Velodrome,N10002,N10010,2025-10-19T00:00:00,N20252026F,Regular,,1,2,Velodrome,2025-12-19 20:06:37
18994,Amos,Orphans,N10001,N10006,2025-10-19T00:00:00,N20252026F,Regular,,2,2,TIE,2025-12-19 20:06:37
18995,Nelson,Outlaws,N10004,N10007,2025-10-19T00:00:00,N20252026F,Regular,,1,5,Outlaws,2025-12-19 20:06:37
18996,HollowBrook,OS Offices,N10003,N10005,2025-10-19T00:00:00,N20252026F,Regular,,3,8,OS Offices,2025-12-19 20:06:37
18997,Platinum,Triple J,N10008,N10009,2025-10-19T00:00:00,N20252026F,Regular,,7,3,Platinum,2025-12-19 20:06:37
18998,Orphans,Velodrome,N10006,N10010,2025-10-26T00:00:00,N20252026F,Regular,,6,4,Orphans,2025-12-19 20:06:37
18999,Amos,Nelson,N10001,N10004,2025-10-26T00:00:00,N20252026F,Regular,,8,6,Amos,2025-12-19 20:06:37
19000,HollowBrook,Triple J,N10003,N10009,2025-10-26T00:00:00,N20252026F,Regular,,5,2,HollowBrook,2025-12-19 20:06:37
19001,Outlaws,Platinum,N10007,N10008,2025-10-26T00:00:00,N20252026F,Regular,,4,4,TIE,2025-12-19 20:06:37
19002,Ace,OS Offices,N10002,N10005,2025-10-26T00:00:00,N20252026F,Regular,,4,6,OS Offices,2025-12-19 20:06:37
19003,Outlaws,OS Offices,N10007,N10005,2025-11-02T00:00:00,N20252026F,Regular,,6,3,Outlaws,2025-12-19 20:06:37
19004,HollowBrook,Orphans,N10003,N10006,2025-11-02T00:00:00,N20252026F,Regular,,4,3,HollowBrook,2025-12-19 20:06:37
19005,Nelson,Triple J,N10004,N10009,2025-11-02T00:00:00,N20252026F,Regular,,7,1,Nelson,2025-12-19 20:06:37
19006,Ace,Platinum,N10002,N10008,2025-11-02T00:00:00,N20252026F,Regular,,2,8,Platinum,2025-12-19 20:06:37
19007,Amos,Velodrome,N10001,N10010,2025-11-02T00:00:00,N20252026F,Regular,,4,5,Velodrome,2025-12-19 20:06:37
19008,Amos,Triple J,N10001,N10009,2025-11-09T00:00:00,N20252026F,Regular,,4,5,Triple J,2025-12-19 20:06:37
19009,OS Offices,Velodrome,N10005,N10010,2025-11-09T00:00:00,N20252026F,Regular,,5,4,OS Offices,2025-12-19 20:06:37
19010,Ace,HollowBrook,N10002,N10003,2025-11-09T00:00:00,N20252026F,Regular,,4,3,Ace,2025-12-19 20:06:37
19011,Outlaws,Orphans,N10007,N10006,2025-11-09T00:00:00,N20252026F,Regular,,1,5,Orphans,2025-12-19 20:06:37
19012,Nelson,Platinum,N10004,N10008,2025-11-09T00:00:00,N20252026F,Regular,,1,6,Platinum,2025-12-19 20:06:37
19013,Nelson,OS Offices,N10004,N10005,2025-11-16T00:00:00,N20252026F,Regular,,3,7,OS Offices,2025-12-19 20:06:37
19014,Platinum,Velodrome,N10008,N10010,2025-11-16T00:00:00,N20252026F,Regular,,2,6,Velodrome,2025-12-19 20:06:37
19015,Ace,Outlaws,N10002,N10007,2025-11-16T00:00:00,N20252026F,Regular,,0,8,Outlaws,2025-12-19 20:06:37
19016,Amos,HollowBrook,N10001,N10003,2025-11-16T00:00:00,N20252026F,Regular,,3,5,HollowBrook,2025-12-19 20:06:37
19017,Triple J,Orphans,N10009,N10006,2025-11-16T00:00:00,N20252026F,Regular,,7,6,Triple J,2025-12-19 20:06:37
19018,Outlaws,Triple J,N10007,N10009,2025-11-23T00:00:00,N20252026F,Regular,,1,5,Triple J,2025-12-19 20:06:37
19019,Platinum,Orphans,N10008,N10006,2025-11-23T00:00:00,N20252026F,Regular,,7,2,Platinum,2025-12-19 20:06:37
19020,HollowBrook,Velodrome,N10003,N10010,2025-11-23T00:00:00,N20252026F,Regular,,4,1,HollowBrook,2025-12-19 20:06:37
19021,Amos,OS Offices,N10001,N10005,2025-11-23T00:00:00,N20252026F,Regular,,6,12,OS Offices,2025-12-19 20:06:37
19022,Ace,Nelson,N10002,N10004,2025-11-23T00:00:00,N20252026F,Regular,,7,5,Ace,2025-12-19 20:06:37
