event_index,player_game_number,player_id,player_team,player_role,role_number,play_detail1,play_detail_2,play_detail_successful,event_key,event_player_key,player_game_key,game_id,skill_rating,is_primary_player,is_event_team,is_opp_team
1261.0,49.0,P100161,Velodrome,opp_team_player_1,1.0,PassDeflected,,,18969_1261,18969_1261_49,18969_49,18969,5.0,0,0,1
1262.0,42.0,P100201,Velodrome,event_team_player_1,1.0,,,,18969_1262,18969_1262_42,18969_42,18969,5.0,1,1,0
1263.0,42.0,P100201,Velodrome,event_team_player_1,1.0,RecoveryRetreivalPass,,u,18969_1263,18969_1263_42,18969_42,18969,5.0,1,1,0
1264.0,8.0,P100030,Platinum,event_team_player_1,1.0,PokeCheck,,s,18969_1264,18969_1264_8,18969_8,18969,5.0,1,1,0
1264.0,42.0,P100201,Velodrome,opp_team_player_1,1.0,LostPuck,,u,18969_1264,18969_1264_42,18969_42,18969,5.0,0,0,1
1265.0,3.0,P100023,Platinum,event_team_player_1,1.0,RecoveryRetreivalTurnover,,s,18969_1265,18969_1265_3,18969_3,18969,4.0,1,1,0
1265.0,42.0,P100201,Velodrome,opp_team_player_1,1.0,,,,18969_1265,18969_1265_42,18969_42,18969,5.0,0,0,1
1266.0,3.0,P100023,Platinum,event_team_player_1,1.0,Breakout,,s,18969_1266,18969_1266_3,18969_3,18969,4.0,1,1,0
1266.0,53.0,P100192,Platinum,event_team_player_2,2.0,,,,18969_1266,18969_1266_53,18969_53,18969,5.0,0,1,0
1266.0,42.0,P100201,Velodrome,opp_team_player_1,1.0,,,,18969_1266,18969_1266_42,18969_42,18969,5.0,0,0,1
1267.0,53.0,P100192,Platinum,event_team_player_1,1.0,,,,18969_1267,18969_1267_53,18969_53,18969,5.0,1,1,0
1268.0,53.0,P100192,Platinum,event_team_player_1,1.0,,,,18969_1268,18969_1268_53,18969_53,18969,5.0,1,1,0
1268.0,34.0,P100022,Platinum,event_team_player_2,2.0,,,,18969_1268,18969_1268_34,18969_34,18969,4.0,0,1,0
1269.0,34.0,P100022,Platinum,event_team_player_1,1.0,,,,18969_1269,18969_1269_34,18969_34,18969,4.0,1,1,0
1270.0,34.0,P100022,Platinum,event_team_player_1,1.0,,,,18969_1270,18969_1270_34,18969_34,18969,4.0,1,1,0
1270.0,53.0,P100192,Platinum,event_team_player_2,2.0,,,,18969_1270,18969_1270_53,18969_53,18969,5.0,0,1,0
1270.0,9.0,P100105,Velodrome,opp_team_player_1,1.0,,,,18969_1270,18969_1270_9,18969_9,18969,4.0,0,0,1
1270.0,93.0,P100093,Velodrome,opp_team_player_2,2.0,,,,18969_1270,18969_1270_93,18969_93,18969,3.0,0,0,1
1271.0,70.0,P100001,Velodrome,event_team_player_1,1.0,,,,18969_1271,18969_1271_70,18969_70,18969,6.0,1,1,0
1271.0,9.0,P100105,Velodrome,event_team_player_2,2.0,,,,18969_1271,18969_1271_9,18969_9,18969,4.0,0,1,0
1271.0,34.0,P100022,Platinum,opp_team_player_1,1.0,,,,18969_1271,18969_1271_34,18969_34,18969,4.0,0,0,1
1272.0,70.0,P100001,Velodrome,event_team_player_1,1.0,,,,18969_1272,18969_1272_70,18969_70,18969,6.0,1,1,0
1273.0,70.0,P100001,Velodrome,event_team_player_1,1.0,AttemptedBreakOutPass,,u,18969_1273,18969_1273_70,18969_70,18969,6.0,1,1,0
1273.0,91.0,P100002,Velodrome,event_team_player_2,2.0,,,,18969_1273,18969_1273_91,18969_91,18969,4.0,0,1,0
1273.0,21.0,P100025,Platinum,opp_team_player_1,1.0,PassIntercepted,,s,18969_1273,18969_1273_21,18969_21,18969,4.0,0,0,1
1274.0,70.0,P100001,Velodrome,event_team_player_1,1.0,,,,18969_1274,18969_1274_70,18969_70,18969,6.0,1,1,0
1274.0,91.0,P100002,Velodrome,event_team_player_2,2.0,,,,18969_1274,18969_1274_91,18969_91,18969,4.0,0,1,0
1274.0,21.0,P100025,Platinum,opp_team_player_1,1.0,,,,18969_1274,18969_1274_21,18969_21,18969,4.0,0,0,1
1275.0,70.0,P100001,Velodrome,event_team_player_1,1.0,,,,18969_1275,18969_1275_70,18969_70,18969,6.0,1,1,0
1275.0,91.0,P100002,Velodrome,event_team_player_2,2.0,,,,18969_1275,18969_1275_91,18969_91,18969,4.0,0,1,0
1275.0,21.0,P100025,Platinum,opp_team_player_1,1.0,,,,18969_1275,18969_1275_21,18969_21,18969,4.0,0,0,1
1276.0,21.0,P100025,Platinum,event_team_player_1,1.0,,,,18969_1276,18969_1276_21,18969_21,18969,4.0,1,1,0
1277.0,21.0,P100025,Platinum,event_team_player_1,1.0,,,,18969_1277,18969_1277_21,18969_21,18969,4.0,1,1,0
1277.0,53.0,P100192,Platinum,event_team_player_2,2.0,,,,18969_1277,18969_1277_53,18969_53,18969,5.0,0,1,0
1278.0,21.0,P100025,Platinum,event_team_player_1,1.0,,,,18969_1278,18969_1278_21,18969_21,18969,4.0,1,1,0
1278.0,53.0,P100192,Platinum,event_team_player_2,2.0,,,,18969_1278,18969_1278_53,18969_53,18969,5.0,0,1,0
1279.0,91.0,P100002,Velodrome,event_team_player_1,1.0,,,,18969_1279,18969_1279_91,18969_91,18969,4.0,1,1,0
1280.0,91.0,P100002,Velodrome,event_team_player_1,1.0,,,,18969_1280,18969_1280_91,18969_91,18969,4.0,1,1,0
1280.0,70.0,P100001,Velodrome,event_team_player_2,2.0,,,,18969_1280,18969_1280_70,18969_70,18969,6.0,0,1,0
1280.0,53.0,P100192,Platinum,opp_team_player_1,1.0,,,,18969_1280,18969_1280_53,18969_53,18969,5.0,0,0,1
1281.0,91.0,P100002,Velodrome,event_team_player_1,1.0,,,,18969_1281,18969_1281_91,18969_91,18969,4.0,1,1,0
1281.0,70.0,P100001,Velodrome,event_team_player_2,2.0,,,,18969_1281,18969_1281_70,18969_70,18969,6.0,0,1,0
1281.0,53.0,P100192,Platinum,opp_team_player_1,1.0,,,,18969_1281,18969_1281_53,18969_53,18969,5.0,0,0,1
1282.0,53.0,P100192,Platinum,event_team_player_1,1.0,RecoveryRetreivalPass,Deke,s,18969_1282,18969_1282_53,18969_53,18969,5.0,1,1,0
1282.0,61.0,P100224,Velodrome,opp_team_player_1,1.0,BeatDeke,,u,18969_1282,18969_1282_61,18969_61,18969,3.0,0,0,1
1282.0,70.0,P100001,Velodrome,opp_team_player_2,2.0,,,,18969_1282,18969_1282_70,18969_70,18969,6.0,0,0,1
1283.0,53.0,P100192,Platinum,event_team_player_1,1.0,DriveMiddle,,s,18969_1283,18969_1283_53,18969_53,18969,5.0,1,1,0
1283.0,34.0,P100022,Platinum,event_team_player_2,2.0,,,,18969_1283,18969_1283_34,18969_34,18969,4.0,0,1,0
1283.0,9.0,P100105,Velodrome,opp_team_player_1,1.0,StickCheck,,,18969_1283,18969_1283_9,18969_9,18969,4.0,0,0,1
1283.0,91.0,P100002,Velodrome,opp_team_player_2,2.0,,,,18969_1283,18969_1283_91,18969_91,18969,4.0,0,0,1
1283.0,93.0,P100093,Velodrome,opp_team_player_3,3.0,,,,18969_1283,18969_1283_93,18969_93,18969,3.0,0,0,1
1284.0,53.0,P100192,Platinum,event_team_player_1,1.0,,,,18969_1284,18969_1284_53,18969_53,18969,5.0,1,1,0
1284.0,9.0,P100105,Velodrome,opp_team_player_1,1.0,BlockedShot,,,18969_1284,18969_1284_9,18969_9,18969,4.0,0,0,1
1285.0,47.0,P100210,Platinum,event_team_player_1,1.0,RecoveryRetreivalShot,,s,18969_1285,18969_1285_47,18969_47,18969,4.0,1,1,0
1285.0,53.0,P100192,Platinum,event_team_player_2,2.0,RecoveryRetreivalShot,,u,18969_1285,18969_1285_53,18969_53,18969,5.0,0,1,0
1285.0,93.0,P100093,Velodrome,opp_team_player_1,1.0,RecoveryRetreivalShot,,u,18969_1285,18969_1285_93,18969_93,18969,3.0,0,0,1
1285.0,9.0,P100105,Velodrome,opp_team_player_2,2.0,RecoveryRetreivalShot,,u,18969_1285,18969_1285_9,18969_9,18969,4.0,0,0,1
1286.0,47.0,P100210,Platinum,event_team_player_1,1.0,,,,18969_1286,18969_1286_47,18969_47,18969,4.0,1,1,0
1286.0,39.0,P100016,Velodrome,opp_team_player_1,1.0,,,,18969_1286,18969_1286_39,18969_39,18969,5.0,0,0,1
1286.0,93.0,P100093,Velodrome,opp_team_player_2,2.0,InShotPassLane,,,18969_1286,18969_1286_93,18969_93,18969,3.0,0,0,1
1287.0,39.0,P100016,Velodrome,event_team_player_1,1.0,,,,18969_1287,18969_1287_39,18969_39,18969,5.0,1,1,0
1287.0,93.0,P100093,Velodrome,event_team_player_2,2.0,,,,18969_1287,18969_1287_93,18969_93,18969,3.0,0,1,0
1287.0,47.0,P100210,Platinum,opp_team_player_1,1.0,,,,18969_1287,18969_1287_47,18969_47,18969,4.0,0,0,1
1288.0,39.0,P100016,Velodrome,event_team_player_1,1.0,,,,18969_1288,18969_1288_39,18969_39,18969,5.0,1,1,0
1289.0,70.0,P100001,Velodrome,event_team_player_1,1.0,RecoveryRetreivalRebound,,u,18969_1289,18969_1289_70,18969_70,18969,6.0,1,1,0
1290.0,70.0,P100001,Velodrome,event_team_player_1,1.0,,,,18969_1290,18969_1290_70,18969_70,18969,6.0,1,1,0
1291.0,70.0,P100001,Velodrome,event_team_player_1,1.0,,,,18969_1291,18969_1291_70,18969_70,18969,6.0,1,1,0
1292.0,70.0,P100001,Velodrome,event_team_player_1,1.0,,,,18969_1292,18969_1292_70,18969_70,18969,6.0,1,1,0
1292.0,53.0,P100192,Platinum,opp_team_player_1,1.0,,,,18969_1292,18969_1292_53,18969_53,18969,5.0,0,0,1
1293.0,8.0,P100030,Platinum,event_team_player_1,1.0,RecoveryRetreivalFaceoff,Deke,s,18969_1293,18969_1293_8,18969_8,18969,5.0,1,1,0
1293.0,61.0,P100224,Velodrome,opp_team_player_1,1.0,BeatDeke,,u,18969_1293,18969_1293_61,18969_61,18969,3.0,0,0,1
1294.0,8.0,P100030,Platinum,event_team_player_1,1.0,,,,18969_1294,18969_1294_8,18969_8,18969,5.0,1,1,0
1294.0,53.0,P100192,Platinum,event_team_player_2,2.0,,,,18969_1294,18969_1294_53,18969_53,18969,5.0,0,1,0
1294.0,70.0,P100001,Velodrome,opp_team_player_1,1.0,,,,18969_1294,18969_1294_70,18969_70,18969,6.0,0,0,1
1295.0,53.0,P100192,Platinum,event_team_player_1,1.0,Deke,,s,18969_1295,18969_1295_53,18969_53,18969,5.0,1,1,0
1295.0,9.0,P100105,Velodrome,opp_team_player_1,1.0,BeatDeke,,u,18969_1295,18969_1295_9,18969_9,18969,4.0,0,0,1
1296.0,53.0,P100192,Platinum,event_team_player_1,1.0,,,,18969_1296,18969_1296_53,18969_53,18969,5.0,1,1,0
1296.0,9.0,P100105,Velodrome,opp_team_player_1,1.0,StickCheck,,,18969_1296,18969_1296_9,18969_9,18969,4.0,0,0,1
1297.0,86.0,P100222,Platinum,event_team_player_1,1.0,,,,18969_1297,18969_1297_86,18969_86,18969,3.0,1,1,0
1297.0,9.0,P100105,Velodrome,opp_team_player_1,1.0,,,,18969_1297,18969_1297_9,18969_9,18969,4.0,0,0,1
1298.0,86.0,P100222,Platinum,event_team_player_1,1.0,,,,18969_1298,18969_1298_86,18969_86,18969,3.0,1,1,0
1298.0,47.0,P100210,Platinum,event_team_player_2,2.0,,,,18969_1298,18969_1298_47,18969_47,18969,4.0,0,1,0
1298.0,9.0,P100105,Velodrome,opp_team_player_1,1.0,StickCheck,,,18969_1298,18969_1298_9,18969_9,18969,4.0,0,0,1
1299.0,47.0,P100210,Platinum,event_team_player_1,1.0,,,,18969_1299,18969_1299_47,18969_47,18969,4.0,1,1,0
1300.0,47.0,P100210,Platinum,event_team_player_1,1.0,,,,18969_1300,18969_1300_47,18969_47,18969,4.0,1,1,0
1300.0,8.0,P100030,Platinum,event_team_player_2,2.0,,,,18969_1300,18969_1300_8,18969_8,18969,5.0,0,1,0
1301.0,8.0,P100030,Platinum,event_team_player_1,1.0,DriveMiddle,,,18969_1301,18969_1301_8,18969_8,18969,5.0,1,1,0
1301.0,61.0,P100224,Velodrome,opp_team_player_1,1.0,StickCheck,,,18969_1301,18969_1301_61,18969_61,18969,3.0,0,0,1
1301.0,91.0,P100002,Velodrome,opp_team_player_2,2.0,StickCheck,,,18969_1301,18969_1301_91,18969_91,18969,4.0,0,0,1
1302.0,8.0,P100030,Platinum,event_team_player_1,1.0,,,,18969_1302,18969_1302_8,18969_8,18969,5.0,1,1,0
1302.0,61.0,P100224,Velodrome,opp_team_player_1,1.0,StickCheck,,,18969_1302,18969_1302_61,18969_61,18969,3.0,0,0,1
1302.0,91.0,P100002,Velodrome,opp_team_player_2,2.0,StickCheck,,,18969_1302,18969_1302_91,18969_91,18969,4.0,0,0,1
1303.0,47.0,P100210,Platinum,event_team_player_1,1.0,,,,18969_1303,18969_1303_47,18969_47,18969,4.0,1,1,0
1303.0,91.0,P100002,Velodrome,opp_team_player_1,1.0,,,,18969_1303,18969_1303_91,18969_91,18969,4.0,0,0,1
1304.0,47.0,P100210,Platinum,event_team_player_1,1.0,,,,18969_1304,18969_1304_47,18969_47,18969,4.0,1,1,0
1304.0,8.0,P100030,Platinum,event_team_player_2,2.0,,,,18969_1304,18969_1304_8,18969_8,18969,5.0,0,1,0
1304.0,61.0,P100224,Velodrome,opp_team_player_1,1.0,,,,18969_1304,18969_1304_61,18969_61,18969,3.0,0,0,1
1305.0,8.0,P100030,Platinum,event_team_player_2,2.0,,,,18969_1305,18969_1305_8,18969_8,18969,5.0,0,1,0
1305.0,91.0,P100002,Velodrome,opp_team_player_1,1.0,,,,18969_1305,18969_1305_91,18969_91,18969,4.0,0,0,1
1306.0,8.0,P100030,Platinum,event_team_player_1,1.0,,,,18969_1306,18969_1306_8,18969_8,18969,5.0,1,1,0
1306.0,86.0,P100222,Platinum,event_team_player_2,2.0,DeflectedShot,,,18969_1306,18969_1306_86,18969_86,18969,3.0,0,1,0
1307.0,8.0,P100030,Platinum,event_team_player_1,1.0,,,,18969_1307,18969_1307_8,18969_8,18969,5.0,1,1,0
1308.0,8.0,P100030,Platinum,event_team_player_1,1.0,,,,18969_1308,18969_1308_8,18969_8,18969,5.0,1,1,0
1309.0,70.0,P100001,Velodrome,event_team_player_1,1.0,,,,18969_1309,18969_1309_70,18969_70,18969,6.0,1,1,0
1309.0,45.0,P100117,Platinum,opp_team_player_1,1.0,,,,18969_1309,18969_1309_45,18969_45,18969,6.0,0,0,1
1310.0,21.0,P100025,Platinum,event_team_player_1,1.0,RecoveryRetreivalFaceoff,,u,18969_1310,18969_1310_21,18969_21,18969,4.0,1,1,0
1311.0,21.0,P100025,Platinum,event_team_player_1,1.0,RecoveryRetreivalFaceoff,,s,18969_1311,18969_1311_21,18969_21,18969,4.0,1,1,0
1311.0,70.0,P100001,Velodrome,opp_team_player_1,1.0,,,,18969_1311,18969_1311_70,18969_70,18969,6.0,0,0,1
1312.0,21.0,P100025,Platinum,event_team_player_1,1.0,SecondTouch,,u,18969_1312,18969_1312_21,18969_21,18969,4.0,1,1,0
1312.0,70.0,P100001,Velodrome,opp_team_player_1,1.0,DeflectedShot,,,18969_1312,18969_1312_70,18969_70,18969,6.0,0,0,1
1313.0,21.0,P100025,Platinum,event_team_player_1,1.0,SecondTouch,,u,18969_1313,18969_1313_21,18969_21,18969,4.0,1,1,0
1313.0,70.0,P100001,Velodrome,opp_team_player_1,1.0,DeflectedShot,,,18969_1313,18969_1313_70,18969_70,18969,6.0,0,0,1
1314.0,9.0,P100105,Velodrome,event_team_player_1,1.0,RecoveryRetreivalShot,,s,18969_1314,18969_1314_9,18969_9,18969,4.0,1,1,0
1315.0,9.0,P100105,Velodrome,event_team_player_1,1.0,Breakout,,s,18969_1315,18969_1315_9,18969_9,18969,4.0,1,1,0
1315.0,70.0,P100001,Velodrome,event_team_player_2,2.0,,,,18969_1315,18969_1315_70,18969_70,18969,6.0,0,1,0
1316.0,9.0,P100105,Velodrome,event_team_player_1,1.0,Breakout,,s,18969_1316,18969_1316_9,18969_9,18969,4.0,1,1,0
1316.0,70.0,P100001,Velodrome,event_team_player_2,2.0,,,,18969_1316,18969_1316_70,18969_70,18969,6.0,0,1,0
1317.0,70.0,P100001,Velodrome,event_team_player_1,1.0,DriveMiddle,,,18969_1317,18969_1317_70,18969_70,18969,6.0,1,1,0
1317.0,45.0,P100117,Platinum,opp_team_player_1,1.0,Backcheck,,,18969_1317,18969_1317_45,18969_45,18969,6.0,0,0,1
1317.0,8.0,P100030,Platinum,opp_team_player_2,2.0,,,,18969_1317,18969_1317_8,18969_8,18969,5.0,0,0,1
1318.0,70.0,P100001,Velodrome,event_team_player_1,1.0,,,,18969_1318,18969_1318_70,18969_70,18969,6.0,1,1,0
1318.0,14.0,P100132,Velodrome,event_team_player_2,2.0,,,,18969_1318,18969_1318_14,18969_14,18969,4.0,0,1,0
1318.0,45.0,P100117,Platinum,opp_team_player_1,1.0,StickCheck,PassDeflected,,18969_1318,18969_1318_45,18969_45,18969,6.0,0,0,1
1319.0,70.0,P100001,Velodrome,event_team_player_1,1.0,,,,18969_1319,18969_1319_70,18969_70,18969,6.0,1,1,0
1319.0,14.0,P100132,Velodrome,event_team_player_2,2.0,,,,18969_1319,18969_1319_14,18969_14,18969,4.0,0,1,0
1319.0,45.0,P100117,Platinum,opp_team_player_1,1.0,StickCheck,PassDeflected,,18969_1319,18969_1319_45,18969_45,18969,6.0,0,0,1
1320.0,45.0,P100117,Platinum,event_team_player_1,1.0,,,,18969_1320,18969_1320_45,18969_45,18969,6.0,1,1,0
1321.0,45.0,P100117,Platinum,event_team_player_1,1.0,,,,18969_1321,18969_1321_45,18969_45,18969,6.0,1,1,0
1322.0,45.0,P100117,Platinum,event_team_player_1,1.0,,,,18969_1322,18969_1322_45,18969_45,18969,6.0,1,1,0
1323.0,45.0,P100117,Platinum,event_team_player_1,1.0,DumpChase,,u,18969_1323,18969_1323_45,18969_45,18969,6.0,1,1,0
1324.0,9.0,P100105,Velodrome,event_team_player_1,1.0,RecoveryRetreivalDumpIn,,u,18969_1324,18969_1324_9,18969_9,18969,4.0,1,1,0
1325.0,9.0,P100105,Velodrome,event_team_player_1,1.0,SecondTouch,AttemptedBreakOutPass,u,18969_1325,18969_1325_9,18969_9,18969,4.0,1,1,0
1325.0,55.0,P100064,Velodrome,event_team_player_2,2.0,,,,18969_1325,18969_1325_55,18969_55,18969,3.0,0,1,0
1325.0,86.0,P100222,Platinum,opp_team_player_1,1.0,,,,18969_1325,18969_1325_86,18969_86,18969,3.0,0,0,1
1326.0,9.0,P100105,Velodrome,event_team_player_1,1.0,,,,18969_1326,18969_1326_9,18969_9,18969,4.0,1,1,0
1326.0,55.0,P100064,Velodrome,event_team_player_2,2.0,,,,18969_1326,18969_1326_55,18969_55,18969,3.0,0,1,0
1326.0,86.0,P100222,Platinum,opp_team_player_1,1.0,,,,18969_1326,18969_1326_86,18969_86,18969,3.0,0,0,1
1327.0,9.0,P100105,Velodrome,event_team_player_1,1.0,,,,18969_1327,18969_1327_9,18969_9,18969,4.0,1,1,0
1327.0,55.0,P100064,Velodrome,event_team_player_2,2.0,,,,18969_1327,18969_1327_55,18969_55,18969,3.0,0,1,0
1327.0,86.0,P100222,Platinum,opp_team_player_1,1.0,,,,18969_1327,18969_1327_86,18969_86,18969,3.0,0,0,1
1328.0,9.0,P100105,Velodrome,event_team_player_1,1.0,,,,18969_1328,18969_1328_9,18969_9,18969,4.0,1,1,0
1328.0,55.0,P100064,Velodrome,event_team_player_2,2.0,,,,18969_1328,18969_1328_55,18969_55,18969,3.0,0,1,0
1328.0,86.0,P100222,Platinum,opp_team_player_1,1.0,,,,18969_1328,18969_1328_86,18969_86,18969,3.0,0,0,1
1329.0,21.0,P100025,Platinum,event_team_player_1,1.0,,,,18969_1329,18969_1329_21,18969_21,18969,4.0,1,1,0
1330.0,21.0,P100025,Platinum,event_team_player_1,1.0,SecondTouch,,s,18969_1330,18969_1330_21,18969_21,18969,4.0,1,1,0
1330.0,8.0,P100030,Platinum,event_team_player_2,2.0,,,,18969_1330,18969_1330_8,18969_8,18969,5.0,0,1,0
1331.0,8.0,P100030,Platinum,event_team_player_1,1.0,,,,18969_1331,18969_1331_8,18969_8,18969,5.0,1,1,0
1331.0,45.0,P100117,Platinum,event_team_player_2,2.0,,,,18969_1331,18969_1331_45,18969_45,18969,6.0,0,1,0
1332.0,45.0,P100117,Platinum,event_team_player_1,1.0,,,,18969_1332,18969_1332_45,18969_45,18969,6.0,1,1,0
1333.0,45.0,P100117,Platinum,event_team_player_1,1.0,,,,18969_1333,18969_1333_45,18969_45,18969,6.0,1,1,0
1333.0,14.0,P100132,Velodrome,opp_team_player_1,1.0,,,,18969_1333,18969_1333_14,18969_14,18969,4.0,0,0,1
1334.0,45.0,P100117,Platinum,event_team_player_1,1.0,,,,18969_1334,18969_1334_45,18969_45,18969,6.0,1,1,0
1334.0,86.0,P100222,Platinum,event_team_player_2,2.0,,,,18969_1334,18969_1334_86,18969_86,18969,3.0,0,1,0
1334.0,14.0,P100132,Velodrome,opp_team_player_1,1.0,,,,18969_1334,18969_1334_14,18969_14,18969,4.0,0,0,1
1334.0,22.0,P100108,Velodrome,opp_team_player_2,2.0,,,,18969_1334,18969_1334_22,18969_22,18969,3.0,0,0,1
1335.0,45.0,P100117,Platinum,event_team_player_1,1.0,,,,18969_1335,18969_1335_45,18969_45,18969,6.0,1,1,0
1335.0,12.0,P100027,Platinum,event_team_player_2,2.0,,,,18969_1335,18969_1335_12,18969_12,18969,2.0,0,1,0
1335.0,14.0,P100132,Velodrome,opp_team_player_1,1.0,InShotPassLane,,,18969_1335,18969_1335_14,18969_14,18969,4.0,0,0,1
1336.0,12.0,P100027,Platinum,event_team_player_1,1.0,,,,18969_1336,18969_1336_12,18969_12,18969,2.0,1,1,0
1336.0,52.0,P100070,Velodrome,opp_team_player_1,1.0,BlockedShot,,s,18969_1336,18969_1336_52,18969_52,18969,4.0,0,0,1
1337.0,12.0,P100027,Platinum,event_team_player_1,1.0,,,,18969_1337,18969_1337_12,18969_12,18969,2.0,1,1,0
1337.0,52.0,P100070,Velodrome,opp_team_player_1,1.0,,,,18969_1337,18969_1337_52,18969_52,18969,4.0,0,0,1
1338.0,52.0,P100070,Velodrome,event_team_player_1,1.0,SecondTouch,,u,18969_1338,18969_1338_52,18969_52,18969,4.0,1,1,0
1339.0,52.0,P100070,Velodrome,event_team_player_1,1.0,,,,18969_1339,18969_1339_52,18969_52,18969,4.0,1,1,0
1340.0,21.0,P100025,Platinum,event_team_player_1,1.0,RecoveryRetreivalClear,,u,18969_1340,18969_1340_21,18969_21,18969,4.0,1,1,0
1341.0,21.0,P100025,Platinum,event_team_player_1,1.0,AttemptedEntryPass,,u,18969_1341,18969_1341_21,18969_21,18969,4.0,1,1,0
1341.0,45.0,P100117,Platinum,event_team_player_2,2.0,,,,18969_1341,18969_1341_45,18969_45,18969,6.0,0,1,0
1342.0,21.0,P100025,Platinum,event_team_player_1,1.0,,,,18969_1342,18969_1342_21,18969_21,18969,4.0,1,1,0
1342.0,45.0,P100117,Platinum,event_team_player_2,2.0,,,,18969_1342,18969_1342_45,18969_45,18969,6.0,0,1,0
1343.0,45.0,P100117,Platinum,event_team_player_1,1.0,RecoveryRetreivalPass,,s,18969_1343,18969_1343_45,18969_45,18969,6.0,1,1,0
1343.0,22.0,P100108,Velodrome,opp_team_player_1,1.0,RecoveryRetreivalPass,,u,18969_1343,18969_1343_22,18969_22,18969,3.0,0,0,1
1343.0,42.0,P100201,Velodrome,opp_team_player_2,2.0,RecoveryRetreivalPass,,u,18969_1343,18969_1343_42,18969_42,18969,5.0,0,0,1
1344.0,45.0,P100117,Platinum,event_team_player_1,1.0,,,,18969_1344,18969_1344_45,18969_45,18969,6.0,1,1,0
1344.0,39.0,P100016,Velodrome,opp_team_player_1,1.0,,,,18969_1344,18969_1344_39,18969_39,18969,5.0,0,0,1
1344.0,22.0,P100108,Velodrome,opp_team_player_2,2.0,StickCheck,,,18969_1344,18969_1344_22,18969_22,18969,3.0,0,0,1
1345.0,39.0,P100016,Velodrome,event_team_player_1,1.0,,,,18969_1345,18969_1345_39,18969_39,18969,5.0,1,1,0
1345.0,22.0,P100108,Velodrome,event_team_player_2,2.0,,,,18969_1345,18969_1345_22,18969_22,18969,3.0,0,1,0
1345.0,45.0,P100117,Platinum,opp_team_player_1,1.0,,,,18969_1345,18969_1345_45,18969_45,18969,6.0,0,0,1
1346.0,39.0,P100016,Velodrome,event_team_player_1,1.0,,,,18969_1346,18969_1346_39,18969_39,18969,5.0,1,1,0
1347.0,52.0,P100070,Velodrome,event_team_player_1,1.0,RecoveryRetreivalRebound,,s,18969_1347,18969_1347_52,18969_52,18969,4.0,1,1,0
1348.0,52.0,P100070,Velodrome,event_team_player_1,1.0,SecondTouch,,s,18969_1348,18969_1348_52,18969_52,18969,4.0,1,1,0
1348.0,22.0,P100108,Velodrome,event_team_player_2,2.0,,,,18969_1348,18969_1348_22,18969_22,18969,3.0,0,1,0
1349.0,22.0,P100108,Velodrome,event_team_player_1,1.0,,,,18969_1349,18969_1349_22,18969_22,18969,3.0,1,1,0
1349.0,12.0,P100027,Platinum,opp_team_player_1,1.0,StickCheck,,,18969_1349,18969_1349_12,18969_12,18969,2.0,0,0,1
1350.0,22.0,P100108,Velodrome,event_team_player_1,1.0,AssistPrimary,AttemptedBreakOutPass,u,18969_1350,18969_1350_22,18969_22,18969,3.0,1,1,0
1350.0,14.0,P100132,Velodrome,event_team_player_2,2.0,,,,18969_1350,18969_1350_14,18969_14,18969,4.0,0,1,0
1350.0,12.0,P100027,Platinum,opp_team_player_1,1.0,,,,18969_1350,18969_1350_12,18969_12,18969,2.0,0,0,1
1351.0,22.0,P100108,Velodrome,event_team_player_1,1.0,,,,18969_1351,18969_1351_22,18969_22,18969,3.0,1,1,0
1351.0,14.0,P100132,Velodrome,event_team_player_2,2.0,,,,18969_1351,18969_1351_14,18969_14,18969,4.0,0,1,0
1351.0,12.0,P100027,Platinum,opp_team_player_1,1.0,,,,18969_1351,18969_1351_12,18969_12,18969,2.0,0,0,1
1352.0,22.0,P100108,Velodrome,event_team_player_1,1.0,,,,18969_1352,18969_1352_22,18969_22,18969,3.0,1,1,0
1352.0,14.0,P100132,Velodrome,event_team_player_2,2.0,,,,18969_1352,18969_1352_14,18969_14,18969,4.0,0,1,0
1352.0,12.0,P100027,Platinum,opp_team_player_1,1.0,,,,18969_1352,18969_1352_12,18969_12,18969,2.0,0,0,1
1353.0,14.0,P100132,Velodrome,event_team_player_1,1.0,,,,18969_1353,18969_1353_14,18969_14,18969,4.0,1,1,0
1354.0,14.0,P100132,Velodrome,event_team_player_1,1.0,,,,18969_1354,18969_1354_14,18969_14,18969,4.0,1,1,0
1354.0,99.0,P100202,Platinum,opp_team_player_1,1.0,,,,18969_1354,18969_1354_99,18969_99,18969,5.0,0,0,1
1355.0,14.0,P100132,Velodrome,event_team_player_1,1.0,,,,18969_1355,18969_1355_14,18969_14,18969,4.0,1,1,0
1355.0,99.0,P100202,Platinum,opp_team_player_1,1.0,,,,18969_1355,18969_1355_99,18969_99,18969,5.0,0,0,1
1356.0,14.0,P100132,Velodrome,event_team_player_1,1.0,,,,18969_1356,18969_1356_14,18969_14,18969,4.0,1,1,0
1357.0,14.0,P100132,Velodrome,event_team_player_1,1.0,,,,18969_1357,18969_1357_14,18969_14,18969,4.0,1,1,0
1358.0,53.0,P100192,Platinum,event_team_player_1,1.0,,,,18969_1358,18969_1358_53,18969_53,18969,5.0,1,1,0
1358.0,3.0,P100023,Platinum,event_team_player_2,2.0,,,,18969_1358,18969_1358_3,18969_3,18969,4.0,0,1,0
