game_id,home_team,away_team,home_team_id,away_team_id,game_date,season_id,game_type,playoff_round,home_score,away_score,winner,video_id,video_url,_processed_timestamp,_updated_timestamp,_export_timestamp
15163,Amos,Canada,N10001,N10012,2023-04-16T00:00:00,N20222023F,Regular,,11,4,Amos,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15168,Amos,Nelson,N10001,N10004,2023-04-09T00:00:00,N20222023F,Regular,,0,1,Nelson,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15162,Triple J,Amos,N10009,N10001,2023-04-09T00:00:00,N20222023F,Regular,,5,2,Triple J,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15167,Canada,Triple J,N10012,N10009,2023-04-02T00:00:00,N20222023F,Regular,,1,4,Triple J,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15161,Canada,Nelson,N10012,N10004,2023-04-02T00:00:00,N20222023F,Regular,,5,4,Canada,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15164,HollowBrook,Nelson,N10003,N10004,2023-03-26T00:00:00,N20222023F,Playoffs,,7,3,HollowBrook,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15160,Orphans,Platinum,N10006,N10008,2023-03-26T00:00:00,N20222023F,Regular,,4,2,Orphans,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15166,Triple J,Orphans,N10009,N10006,2023-03-26T00:00:00,N20222023F,Regular,,3,2,Triple J,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15165,Platinum,OS Offices,N10008,N10005,2023-03-26T00:00:00,N20222023F,Regular,,3,7,OS Offices,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15159,HollowBrook,OS Offices,N10003,N10005,2023-03-19T00:00:00,N20222023F,Regular,,4,0,HollowBrook,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15157,OS Offices,Amos,N10005,N10001,2023-03-19T00:00:00,N20222023F,Regular,,6,6,TIE,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15155,Orphans,Nelson,N10006,N10004,2023-03-12T00:00:00,N20222023F,Regular,,5,2,Orphans,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15158,HollowBrook,Triple J,N10003,N10009,2023-03-12T00:00:00,N20222023F,Regular,,9,2,HollowBrook,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15156,Canada,Platinum,N10012,N10008,2023-03-12T00:00:00,N20222023F,Regular,,0,7,Platinum,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15152,HollowBrook,Amos,N10003,N10001,2023-03-12T00:00:00,N20222023F,Regular,,5,5,TIE,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15149,OS Offices,Nelson,N10005,N10004,2023-03-12T00:00:00,N20222023F,Regular,,8,0,OS Offices,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15151,Nelson,Platinum,N10004,N10008,2023-03-05T00:00:00,N20222023F,Regular,,5,7,Platinum,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15148,Canada,HollowBrook,N10012,N10003,2023-03-05T00:00:00,N20222023F,Regular,,2,12,HollowBrook,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15154,Orphans,Canada,N10006,N10012,2023-03-05T00:00:00,N20222023F,Regular,,2,2,TIE,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15153,OS Offices,Triple J,N10005,N10009,2023-03-05T00:00:00,N20222023F,Regular,,2,8,Triple J,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15147,Orphans,Amos,N10006,N10001,2023-02-26T00:00:00,N20222023F,Regular,,8,3,Orphans,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15150,Platinum,Triple J,N10008,N10009,2023-02-26T00:00:00,N20222023F,Regular,,6,2,Platinum,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15142,Platinum,HollowBrook,N10008,N10003,2023-02-26T00:00:00,N20222023F,Regular,,6,3,Platinum,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15141,Nelson,Amos,N10004,N10001,2023-02-19T00:00:00,N20222023F,Regular,,4,6,Amos,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15146,Amos,Platinum,N10001,N10008,2023-02-19T00:00:00,N20222023F,Regular,,6,4,Amos,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15145,Triple J,Nelson,N10009,N10004,2023-02-19T00:00:00,N20222023F,Regular,,3,3,TIE,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15144,OS Offices,Canada,N10005,N10012,2023-02-19T00:00:00,N20222023F,Regular,,4,1,OS Offices,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15143,HollowBrook,Orphans,N10003,N10006,2023-02-19T00:00:00,N20222023F,Regular,,2,9,Orphans,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15138,Platinum,OS Offices,N10008,N10005,2023-02-19T00:00:00,N20222023F,Regular,,5,2,Platinum,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15140,Canada,Triple J,N10012,N10009,2023-02-12T00:00:00,N20222023F,Regular,,8,3,Canada,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15137,HollowBrook,Nelson,N10003,N10004,2023-02-12T00:00:00,N20222023F,Regular,,12,4,HollowBrook,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15136,Canada,Amos,N10012,N10001,2023-02-05T00:00:00,N20222023F,Regular,,2,7,Amos,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15139,OS Offices,Orphans,N10005,N10006,2023-02-05T00:00:00,N20222023F,Regular,,1,8,Orphans,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15135,Triple J,Orphans,N10009,N10006,2023-01-29T00:00:00,N20222023F,Regular,,3,8,Orphans,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15134,Nelson,Canada,N10004,N10012,2023-01-22T00:00:00,N20222023F,Regular,,8,3,Nelson,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15133,Orphans,Platinum,N10006,N10008,2023-01-22T00:00:00,N20222023F,Regular,,4,4,TIE,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15132,HollowBrook,OS Offices,N10003,N10005,2023-01-22T00:00:00,N20222023F,Regular,,2,0,HollowBrook,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15131,Amos,Triple J,N10001,N10009,2023-01-22T00:00:00,N20222023F,Regular,,3,4,Triple J,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15122,Nelson,OS Offices,N10004,N10005,2023-01-08T00:00:00,N20222023F,Regular,,4,8,OS Offices,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15126,OS Offices,Triple J,N10005,N10009,2023-01-08T00:00:00,N20222023F,Regular,,9,5,OS Offices,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15125,Amos,HollowBrook,N10001,N10003,2023-01-08T00:00:00,N20222023F,Regular,,5,8,HollowBrook,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15124,Nelson,Platinum,N10004,N10008,2023-01-08T00:00:00,N20222023F,Regular,,7,9,Platinum,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15123,Orphans,Canada,N10006,N10012,2023-01-08T00:00:00,N20222023F,Regular,,7,6,Orphans,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15121,Canada,HollowBrook,N10012,N10003,2023-01-01T00:00:00,N20222023F,Regular,,3,6,HollowBrook,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15120,Amos,Orphans,N10001,N10006,2022-12-25T00:00:00,N20222023F,Regular,,2,4,Orphans,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15117,OS Offices,Canada,N10005,N10012,2022-12-25T00:00:00,N20222023F,Regular,,10,2,OS Offices,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15116,HollowBrook,Orphans,N10003,N10006,2022-12-18T00:00:00,N20222023F,Regular,,4,3,HollowBrook,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15119,Platinum,Triple J,N10008,N10009,2022-12-18T00:00:00,N20222023F,Regular,,9,4,Platinum,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15115,Amos,Platinum,N10001,N10008,2022-12-11T00:00:00,N20222023F,Regular,,8,4,Amos,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15118,Triple J,Nelson,N10009,N10004,2022-12-11T00:00:00,N20222023F,Regular,,5,2,Triple J,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15110,HollowBrook,Nelson,N10003,N10004,2022-12-04T00:00:00,N20222023F,Regular,,7,2,HollowBrook,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15114,Amos,Nelson,N10001,N10004,2022-12-04T00:00:00,N20222023F,Regular,,5,3,Amos,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15113,Triple J,Canada,N10009,N10012,2022-12-04T00:00:00,N20222023F,Regular,,4,3,Triple J,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15112,OS Offices,Orphans,N10005,N10006,2022-12-04T00:00:00,N20222023F,Regular,,8,2,OS Offices,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15111,Platinum,HollowBrook,N10008,N10003,2022-12-04T00:00:00,N20222023F,Regular,,4,9,HollowBrook,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15106,Orphans,Platinum,N10006,N10008,2022-12-04T00:00:00,N20222023F,Regular,,7,8,Platinum,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15109,Amos,Canada,N10001,N10012,2022-11-27T00:00:00,N20222023F,Regular,,8,3,Amos,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15105,HollowBrook,OS Offices,N10003,N10005,2022-11-27T00:00:00,N20222023F,Regular,,6,4,HollowBrook,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15104,Triple J,Amos,N10009,N10001,2022-11-20T00:00:00,N20222023F,Regular,,3,3,TIE,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15108,Triple J,Orphans,N10009,N10006,2022-11-20T00:00:00,N20222023F,Regular,,5,7,Orphans,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15107,Platinum,OS Offices,N10008,N10005,2022-11-20T00:00:00,N20222023F,Regular,,8,3,Platinum,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15099,OS Offices,Amos,N10005,N10001,2022-11-20T00:00:00,N20222023F,Regular,,3,6,Amos,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15103,Nelson,Canada,N10004,N10012,2022-11-13T00:00:00,N20222023F,Regular,,10,11,Canada,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15098,HollowBrook,Amos,N10003,N10001,2022-11-13T00:00:00,N20222023F,Regular,,1,1,TIE,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15101,Orphans,Nelson,N10006,N10004,2022-11-13T00:00:00,N20222023F,Regular,,7,2,Orphans,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15091,Nelson,OS Offices,N10004,N10005,2022-11-13T00:00:00,N20222023F,Regular,,6,11,OS Offices,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15097,Nelson,Platinum,N10004,N10008,2022-11-06T00:00:00,N20222023F,Regular,,6,11,Platinum,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15102,Canada,Platinum,N10012,N10008,2022-11-06T00:00:00,N20222023F,Regular,,0,6,Platinum,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15100,HollowBrook,Triple J,N10003,N10009,2022-11-06T00:00:00,N20222023F,Regular,,13,6,HollowBrook,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15094,Canada,HollowBrook,N10012,N10003,2022-11-06T00:00:00,N20222023F,Regular,,2,12,HollowBrook,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15090,Canada,OS Offices,N10012,N10005,2022-11-06T00:00:00,N20222023F,Regular,,5,7,OS Offices,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15093,Orphans,Amos,N10006,N10001,2022-10-30T00:00:00,N20222023F,Regular,,8,1,Orphans,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15089,HollowBrook,Orphans,N10003,N10006,2022-10-30T00:00:00,N20222023F,Regular,,7,1,HollowBrook,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15096,Orphans,Canada,N10006,N10012,2022-10-30T00:00:00,N20222023F,Regular,,6,3,Orphans,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15095,OS Offices,Triple J,N10005,N10009,2022-10-30T00:00:00,N20222023F,Regular,,6,6,TIE,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15085,OS Offices,Orphans,N10005,N10006,2022-10-30T00:00:00,N20222023F,Regular,,4,7,Orphans,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15088,Platinum,Amos,N10008,N10001,2022-10-23T00:00:00,N20222023F,Regular,,6,4,Platinum,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15092,Platinum,Triple J,N10008,N10009,2022-10-23T00:00:00,N20222023F,Regular,,4,8,Triple J,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15084,Platinum,HollowBrook,N10008,N10003,2022-10-23T00:00:00,N20222023F,Regular,,3,9,HollowBrook,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15079,Nelson,HollowBrook,N10004,N10003,2022-10-23T00:00:00,N20222023F,Regular,,9,7,Nelson,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15083,Nelson,Amos,N10004,N10001,2022-10-16T00:00:00,N20222023F,Regular,,5,3,Nelson,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15087,Triple J,Nelson,N10009,N10004,2022-10-16T00:00:00,N20222023F,Regular,,7,4,Triple J,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15078,HollowBrook,OS Offices,N10003,N10005,2022-10-16T00:00:00,N20222023F,Regular,,9,3,HollowBrook,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15082,Canada,Amos,N10012,N10001,2022-10-09T00:00:00,N20222023F,Regular,,4,8,Amos,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15077,Amos,Triple J,N10001,N10009,2022-10-09T00:00:00,N20222023F,Regular,,3,7,Triple J,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15086,Triple J,Canada,N10009,N10012,2022-10-09T00:00:00,N20222023F,Regular,,8,3,Triple J,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15076,Nelson,Canada,N10004,N10012,2022-10-02T00:00:00,N20222023F,Regular,,7,5,Nelson,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15081,Triple J,Orphans,N10009,N10006,2022-10-02T00:00:00,N20222023F,Regular,,6,8,Orphans,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15080,Platinum,OS Offices,N10008,N10005,2022-10-02T00:00:00,N20222023F,Regular,,5,2,Platinum,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15072,Amos,OS Offices,N10001,N10005,2022-10-02T00:00:00,N20222023F,Regular,,4,2,Amos,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15074,Orphans,Nelson,N10006,N10004,2022-09-25T00:00:00,N20222023F,Regular,,4,4,TIE,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15071,Canada,Platinum,N10012,N10008,2022-09-25T00:00:00,N20222023F,Regular,,1,8,Platinum,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15075,Orphans,Platinum,N10006,N10008,2022-09-25T00:00:00,N20222023F,Regular,,6,6,TIE,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15064,Nelson,OS Offices,N10004,N10005,2022-09-25T00:00:00,N20222023F,Regular,,8,5,Nelson,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15070,Nelson,Platinum,N10004,N10008,2022-09-18T00:00:00,N20222023F,Regular,,6,2,Nelson,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15073,Triple J,HollowBrook,N10009,N10003,2022-09-18T00:00:00,N20222023F,Regular,,1,12,HollowBrook,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15067,Amos,HollowBrook,N10001,N10003,2022-09-18T00:00:00,N20222023F,Regular,,2,7,HollowBrook,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15063,Canada,HollowBrook,N10012,N10003,2022-09-18T00:00:00,N20222023F,Regular,,3,9,HollowBrook,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15066,Amos,Orphans,N10001,N10006,2022-09-11T00:00:00,N20222023F,Regular,,1,8,Orphans,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15062,Orphans,HollowBrook,N10006,N10003,2022-09-11T00:00:00,N20222023F,Regular,,3,7,HollowBrook,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15069,Orphans,Canada,N10006,N10012,2022-09-11T00:00:00,N20222023F,Regular,,8,2,Orphans,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15068,OS Offices,Triple J,N10005,N10009,2022-09-11T00:00:00,N20222023F,Regular,,9,1,OS Offices,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15061,Amos,Platinum,N10001,N10008,2022-09-04T00:00:00,N20222023F,Regular,,4,8,Platinum,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15065,Platinum,Triple J,N10008,N10009,2022-09-04T00:00:00,N20222023F,Regular,,7,5,Platinum,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
14168,OS Offices,Orphans,N10005,N10006,2022-09-04T00:00:00,N20222023F,Regular,,4,8,Orphans,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15059,OS Offices,Canada,N10005,N10012,2022-08-28T00:00:00,N20222023F,Regular,,5,1,OS Offices,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
14167,Platinum,HollowBrook,N10008,N10003,2022-08-28T00:00:00,N20222023F,Regular,,6,4,Platinum,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
15060,Triple J,Nelson,N10009,N10004,2022-08-28T00:00:00,N20222023F,Regular,,7,5,Triple J,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
14166,Nelson,Amos,N10004,N10001,2022-08-21T00:00:00,N20222023F,Regular,,0,4,Amos,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
14169,Triple J,Canada,N10009,N10012,2022-08-21T00:00:00,N20222023F,Regular,,5,2,Triple J,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
14165,Triple J,Orphans,N10009,N10006,2022-08-14T00:00:00,N20222023F,Regular,,4,6,Orphans,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
14164,Platinum,OS Offices,N10008,N10005,2022-08-14T00:00:00,N20222023F,Regular,,3,5,OS Offices,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
14163,Nelson,HollowBrook,N10004,N10003,2022-08-14T00:00:00,N20222023F,Regular,,6,3,Nelson,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
14162,Canada,Amos,N10012,N10001,2022-08-14T00:00:00,N20222023F,Regular,,1,7,Amos,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
10056,Triple J,Platinum,N10009,N10008,2022-05-01T00:00:00,N20212022F,Playoffs,Championship,8,7,Triple J,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
10055,Canada,Platinum,N10012,N10008,2022-04-24T00:00:00,N20212022F,Playoffs,SemiFinals,2,7,Platinum,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
10024,Triple J,HollowBrook,N10009,N10003,2022-04-24T00:00:00,N20212022F,Playoffs,SemiFinals,7,3,Triple J,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
10009,OS Offices,Amos,N10005,N10001,2022-04-17T00:00:00,N20212022F,Regular,RoundRobin,7,2,OS Offices,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
10023,Nelson,HollowBrook,N10004,N10003,2022-04-17T00:00:00,N20212022F,Playoffs,RoundRobin,4,11,HollowBrook,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
10062,Canada,Orphans,N10012,N10006,2022-04-17T00:00:00,N20212022F,Playoffs,RoundRobin,5,2,Canada,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
10054,Triple J,Platinum,N10009,N10008,2022-04-17T00:00:00,N20212022F,Playoffs,RoundRobin,4,7,Platinum,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
10022,Orphans,HollowBrook,N10006,N10003,2022-04-10T00:00:00,N20212022F,Playoffs,RoundRobin,2,7,HollowBrook,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
10049,OS Offices,Triple J,N10005,N10009,2022-04-10T00:00:00,N20212022F,Playoffs,RoundRobin,1,5,Triple J,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
10008,Amos,Platinum,N10001,N10008,2022-04-10T00:00:00,N20212022F,Playoffs,RoundRobin,2,5,Platinum,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
10040,Canada,Nelson,N10012,N10004,2022-04-10T00:00:00,N20212022F,Playoffs,RoundRobin,4,4,TIE,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
10048,OS Offices,Platinum,N10005,N10008,2022-04-03T00:00:00,N20212022F,Playoffs,RoundRobin,2,2,TIE,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
10007,Triple J,Amos,N10009,N10001,2022-04-03T00:00:00,N20212022F,Playoffs,RoundRobin,7,3,Triple J,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
10039,Nelson,Orphans,N10004,N10006,2022-04-03T00:00:00,N20212022F,Playoffs,RoundRobin,3,7,Orphans,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
10021,Canada,HollowBrook,N10012,N10003,2022-04-03T00:00:00,N20212022F,Playoffs,RoundRobin,2,8,HollowBrook,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
10006,Amos,HollowBrook,N10001,N10003,2022-03-27T00:00:00,N20212022F,Regular,,3,7,HollowBrook,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
10038,Nelson,Platinum,N10004,N10008,2022-03-27T00:00:00,N20212022F,Regular,,1,5,Platinum,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
10061,Canada,Orphans,N10012,N10006,2022-03-27T00:00:00,N20212022F,Regular,,4,4,TIE,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
10047,Triple J,OS Offices,N10009,N10005,2022-03-27T00:00:00,N20212022F,Regular,,6,2,Triple J,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
10053,Platinum,Canada,N10008,N10012,2022-03-20T00:00:00,N20212022F,Regular,,9,6,Platinum,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
10037,OS Offices,Nelson,N10005,N10004,2022-03-20T00:00:00,N20212022F,Regular,,7,1,OS Offices,,,2025-12-20 00:43:11,2025-12-20T00:43:12.009970,2025-12-20T00:43:13.261028
