event_id,game_id,event_detail_2_id,event_detail_id,event_type_id,game_id,period_id,play_id,player_id,sequence_id,team_venue_id,zone_id,player_game_number,period,event_index,linked_event_index,tracking_event_index,event_start_min,event_start_sec,event_end_min,event_end_sec,role_abrev,event_team_zone,home_team_zone,away_team_zone,team_venue,team_venue_abv,side_of_puck,sequence_index,play_index,play_detail1,play_detail_2,play_detail_successful,pressured_pressurer,zone_change_index,home_team,away_team,Type,event_detail,event_detail_2,event_successful,shift_index,duration,time_start_total_seconds,time_end_total_seconds,running_intermission_duration,period_start_total_running_seconds,running_video_time,event_running_start,event_running_end,player_role,role_number,player_team,sequence_index_auto,play_index_auto
EV1896902576,18969,E22248,ED6577,ET6112,18969,PR6635,PL1896900733,P100202,SQ1896900268,TV1865,ZN1553,99.0,3.0,2576.0,9227.0,9227.0,0.0,41.0,,,e,d,d,o,Home,h,Defensive,,,,,,,213.0,Platinum,Velodrome,Save,Save_Freeze,Save-Glove,,98.0,0.0,41.0,41.0,204.0,2364.0,3403.0,3398.0,3403.0,event_team_player_1,1.0,Platinum,268,733
EV1896902577,18969,E28211,ED2473,ET6547,18969,PR6635,PL1896900734,P100202,SQ1896900269,TV1865,ZN1553,99.0,3.0,2577.0,9227.0,9227.0,0.0,41.0,,,e,d,d,o,Home,h,,,,,,,,213.0,Platinum,Velodrome,Stoppage,Stoppage_Play,Stoppage-GoalieStoppage,,98.0,0.0,41.0,41.0,204.0,2364.0,3403.0,3398.0,3403.0,event_team_player_1,1.0,Platinum,269,734
EV1896902578,18969,,,ET9465,18969,PR6635,PL1896900734,P100202,SQ1896900269,TV1865,ZN1553,99.0,3.0,2578.0,9227.0,9227.0,0.0,41.0,0.0,31.0,e,d,d,o,Home,h,,,,,,,,213.0,Platinum,Velodrome,DeadIce,,,,98.0,10.0,41.0,31.0,204.0,2364.0,3403.0,3398.0,3413.0,event_team_player_1,1.0,Platinum,269,734
EV1896902579,18969,,ED2009,ET2971,18969,PR6635,PL1896900735,P100117,SQ1896900270,TV1865,ZN1553,45.0,3.0,2579.0,,2579.0,0.0,31.0,,,e,d,d,o,Home,h,Offensive,,,,,,,213.0,Platinum,Velodrome,Faceoff,Faceoff_AfterStoppage,,,98.0,0.0,31.0,31.0,204.0,2364.0,3413.0,3408.0,3413.0,event_team_player_1,1.0,Platinum,270,735
EV1896902580,18969,E23952,ED3492,ET5668,18969,PR6635,PL1896900735,P100022,SQ1896900270,TV1865,ZN1553,34.0,3.0,2580.0,9228.0,9228.0,0.0,28.0,,,e,d,d,o,Home,h,Offensive,,,,,,,214.0,Platinum,Velodrome,Zone_Entry_Exit,Zone_Exit,ZoneExit-Clear,s,98.0,0.0,28.0,28.0,204.0,2364.0,3416.0,3411.0,3416.0,event_team_player_1,1.0,Platinum,270,735
EV1896902581,18969,E29384,ED8935,ET5668,18969,PR6635,PL1896900735,P100022,SQ1896900270,TV1865,ZN1553,34.0,3.0,2581.0,9228.0,9228.0,0.0,28.0,,,e,d,d,o,Home,h,Offensive,,,,,,,215.0,Platinum,Velodrome,Zone_Entry_Exit,Zone_Entry,ZoneEntry-FromExitClear,u,98.0,0.0,28.0,28.0,204.0,2364.0,3416.0,3411.0,3416.0,event_team_player_1,1.0,Platinum,270,735
EV1896902582,18969,,ED2032,ET2832,18969,PR6635,PL1896900736,P100201,SQ1896900270,TV8922,ZN1553,42.0,3.0,2582.0,,2582.0,0.0,23.0,0.0,21.0,e,d,o,d,Away,a,Offensive,,,PuckRecoveryRetreivalDumpIn,Regroup,s,,215.0,Platinum,Velodrome,Possession,PuckRetrieval,,s,98.0,2.0,23.0,21.0,204.0,2364.0,3421.0,3416.0,3423.0,event_team_player_1,1.0,Velodrome,270,736
EV1896902583,18969,,,ET2832,18969,PR6635,PL1896900736,P100201,SQ1896900270,TV8922,ZN1553,42.0,3.0,2583.0,,2583.0,0.0,21.0,0.0,20.0,e,d,o,d,Away,a,Offensive,,,Deke,,s,1.0,215.0,Platinum,Velodrome,Possession,,,,98.0,1.0,21.0,20.0,204.0,2364.0,3423.0,3418.0,3424.0,event_team_player_1,1.0,Velodrome,270,736
EV1896902584,18969,E20150,ED3492,ET5668,18969,PR6635,PL1896900736,P100201,SQ1896900270,TV8922,ZN1553,42.0,3.0,2584.0,,2584.0,0.0,20.0,0.0,19.0,e,d,o,d,Away,a,Offensive,,,,,,1.0,216.0,Platinum,Velodrome,Zone_Entry_Exit,Zone_Exit,ZoneExit-Rush,s,98.0,1.0,20.0,19.0,204.0,2364.0,3424.0,3419.0,3425.0,event_team_player_1,1.0,Velodrome,270,736
EV1896902585,18969,E27041,ED7490,ET6596,18969,PR6635,PL1896900737,P100201,SQ1896900270,TV8922,ZN6331,42.0,3.0,2585.0,9229.0,9229.0,0.0,19.0,,,e,n,n,n,Away,a,Offensive,,,,,,1.0,216.0,Platinum,Velodrome,Pass,Pass_Missed,Pass-Stretch,u,98.0,0.0,19.0,19.0,204.0,2364.0,3425.0,3420.0,3425.0,event_team_player_1,1.0,Velodrome,270,737
EV1896902586,18969,E20949,ED8935,ET5668,18969,PR6635,PL1896900737,P100201,SQ1896900270,TV8922,ZN6331,42.0,3.0,2586.0,9229.0,9229.0,0.0,19.0,,,e,n,n,n,Away,a,Offensive,,,,,,,217.0,Platinum,Velodrome,Zone_Entry_Exit,Zone_Entry,ZoneEntry-PassMiss/Misplay,u,98.0,0.0,19.0,19.0,204.0,2364.0,3425.0,3420.0,3425.0,event_team_player_1,1.0,Velodrome,270,737
EV1896902587,18969,E22439,ED8839,ET7418,18969,PR6635,PL1896900738,P100201,SQ1896900271,TV8922,ZN6331,42.0,3.0,2587.0,9229.0,9229.0,0.0,19.0,,,e,n,n,n,Away,a,Offensive,,,,,,,217.0,Platinum,Velodrome,Turnover,Turnover_Giveaway,Giveaway-PassMissed,u,98.0,0.0,19.0,19.0,204.0,2364.0,3425.0,3420.0,3425.0,event_team_player_1,1.0,Velodrome,271,738
EV1896902588,18969,,ED2032,ET2832,18969,PR6635,PL1896900739,P100030,SQ1896900271,TV1865,ZN1553,8.0,3.0,2588.0,,2588.0,0.0,12.0,,,e,d,d,o,Home,h,Offensive,,,PuckRecoveryRetreivalPass,,s,1.0,217.0,Platinum,Velodrome,Possession,PuckRetrieval,,s,98.0,0.0,12.0,12.0,204.0,2364.0,3432.0,3427.0,3432.0,event_team_player_1,1.0,Platinum,271,739
EV1896902589,18969,,ED7854,ET8470,18969,PR6635,PL1896900739,P100030,SQ1896900271,TV1865,ZN1553,8.0,3.0,2589.0,,2589.0,0.0,12.0,0.0,10.0,e,d,d,o,Home,h,Offensive,,,LoosePuckBattleWon,,s,1.0,217.0,Platinum,Velodrome,LoosePuck,LoosePuck_Battle,,,98.0,2.0,12.0,10.0,204.0,2364.0,3432.0,3427.0,3434.0,event_team_player_1,1.0,Platinum,271,739
EV1896902590,18969,E21142,ED1488,ET6596,18969,PR6635,PL1896900739,P100030,SQ1896900271,TV1865,ZN1553,8.0,3.0,2590.0,,2590.0,0.0,10.0,,,e,d,d,o,Home,h,Offensive,,,,,,1.0,217.0,Platinum,Velodrome,Pass,Pass_Completed,Pass-Backhand,s,98.0,0.0,10.0,10.0,204.0,2364.0,3434.0,3429.0,3434.0,event_team_player_1,1.0,Platinum,271,739
EV1896902591,18969,,,ET2832,18969,PR6635,PL1896900739,P100117,SQ1896900271,TV1865,ZN1553,45.0,3.0,2591.0,,2591.0,0.0,10.0,0.0,0.0,e,d,d,o,Home,h,Offensive,,,,,,1.0,217.0,Platinum,Velodrome,Possession,,,,98.0,10.0,10.0,0.0,204.0,2364.0,3434.0,3429.0,3444.0,event_team_player_1,1.0,Platinum,271,739
EV1896902592,18969,,ED1791,ET6547,18969,PR6635,PL1896900740,P100201,SQ1896900272,TV8922,,42.0,3.0,2592.0,,2592.0,0.0,0.0,,,e,,,,Away,a,,,,,,,,217.0,Platinum,Velodrome,Stoppage,Stoppage_GameEnd,,,96.0,0.0,0.0,0.0,204.0,2364.0,3444.0,3439.0,3444.0,event_team_player_1,1.0,Velodrome,272,740
EV1896902593,18969,,,,18969,PR6635,PL1896900740,,SQ1896900272,,,,3.0,2593.0,,2593.0,0.0,0.0,,,o,,,,,,Defensive,,,,,,,,,,,,,,,,,,,,,,,,,,272,740
EV1897701000,18977,,ED3138,ET0795,18977,PR1687,PL1897700002,,SQ1897700002,,,,1.0,1000.0,,1000.0,,,,,,,,,,,,,,,,,,1.0,Velodrome,HollowBrook,GameStart,Faceoff_GameStart,,,,,,,,0.0,0.0,0.0,5.0,,,,2,2
EV1897701001,18977,,ED3138,ET2971,18977,PR1687,PL1897700003,P100084,SQ1897700003,TV8922,ZN6331,11.0,1.0,1001.0,,1001.0,18.0,0.0,,,e,n,n,n,Away,a,Offensive,,,,,,,1.0,Velodrome,HollowBrook,Faceoff,Faceoff_GameStart,,,1.0,0.0,1080.0,1080.0,0.0,0.0,0.0,0.0,5.0,event_team_player_1,1.0,HollowBrook,3,3
EV1897701002,18977,E21802,ED8213,ET6596,18977,PR1687,PL1897700003,P100086,SQ1897700003,TV8922,,27.0,1.0,1002.0,,1002.0,17.0,58.0,,,e,,,,Away,a,Offensive,,,,,,,1.0,Velodrome,HollowBrook,Pass,Pass-Completed,Pass-Forehand,,1.0,0.0,1078.0,1078.0,0.0,0.0,2.0,0.0,5.0,event_team_player_1,1.0,HollowBrook,3,3
EV1897701003,18977,E21802,ED8213,ET6596,18977,PR1687,PL1897700003,P100081,SQ1897700003,TV8922,,33.0,1.0,1003.0,,1003.0,17.0,58.0,,,e,,,,Away,a,Offensive,,,,,,,1.0,Velodrome,HollowBrook,Pass,Pass-Completed,Pass-Forehand,,1.0,0.0,1078.0,1078.0,0.0,0.0,2.0,0.0,5.0,event_team_player_1,1.0,HollowBrook,3,3
EV1897701004,18977,,,ET2832,18977,PR1687,PL1897700003,P100086,SQ1897700003,TV8922,,27.0,1.0,1004.0,,1004.0,17.0,55.0,17.0,53.0,e,,,,Away,a,Offensive,,,,,,,1.0,Velodrome,HollowBrook,Possession,,,,1.0,2.0,1075.0,1073.0,0.0,0.0,5.0,0.0,7.0,event_team_player_1,1.0,HollowBrook,3,3
EV1897701005,18977,E21802,ED0909,ET6596,18977,PR1687,PL1897700003,P100081,SQ1897700003,TV8922,,33.0,1.0,1005.0,,1005.0,17.0,50.0,,,e,,,,Away,a,Offensive,,,,,,,1.0,Velodrome,HollowBrook,Pass,Pass-Missed,Pass-Forehand,,1.0,0.0,1070.0,1070.0,0.0,0.0,10.0,5.0,10.0,event_team_player_1,1.0,HollowBrook,3,3
EV1897701006,18977,E27363,ED5600,ET7418,18977,PR1687,PL1897700004,P100081,SQ1897700004,TV8922,,33.0,1.0,1006.0,,1006.0,17.0,47.0,,,e,,,,Away,a,Offensive,,,,,,,1.0,Velodrome,HollowBrook,Turnover,Turnover-Giveaway,Giveaway-Misplayed,,1.0,0.0,1067.0,1067.0,0.0,0.0,13.0,8.0,13.0,event_team_player_1,1.0,HollowBrook,4,4
EV1897701007,18977,E28713,ED6902,ET6547,18977,PR1687,PL1897700005,P100161,SQ1897700005,TV1865,,49.0,1.0,1007.0,,1007.0,17.0,45.0,,,e,,,,Home,h,,,,,,,,1.0,Velodrome,HollowBrook,Stoppage,Stoppage-Play,Stoppage-Offsides,,1.0,0.0,1065.0,1065.0,0.0,0.0,15.0,10.0,15.0,event_team_player_1,1.0,Velodrome,5,5
EV1897701008,18977,,,ET9465,18977,PR1687,PL1897700005,P100161,SQ1897700005,TV1865,,49.0,1.0,1008.0,,1008.0,17.0,45.0,17.0,23.0,e,,,,Home,h,,,,,,,,1.0,Velodrome,HollowBrook,DeadIce,,,,1.0,22.0,1065.0,1043.0,0.0,0.0,15.0,10.0,37.0,event_team_player_1,1.0,Velodrome,5,5
EV1897701009,18977,,ED2971,ET2971,18977,PR1687,PL1897700006,P100001,SQ1897700006,TV1865,,70.0,1.0,1009.0,,1009.0,17.0,23.0,,,e,,,,Home,h,Offensive,,,,,,,1.0,Velodrome,HollowBrook,Faceoff,Faceoff,,,1.0,0.0,1043.0,1043.0,0.0,0.0,37.0,32.0,37.0,event_team_player_1,1.0,Velodrome,6,6
EV1897701010,18977,,,ET2832,18977,PR1687,PL1897700006,P100001,SQ1897700006,TV1865,,70.0,1.0,1010.0,,1010.0,17.0,22.0,17.0,20.0,e,,,,Home,h,Offensive,,,,,,,1.0,Velodrome,HollowBrook,Possession,,,,1.0,2.0,1042.0,1040.0,0.0,0.0,38.0,33.0,40.0,event_team_player_1,1.0,Velodrome,6,6
EV1897701011,18977,E21142,ED8213,ET6596,18977,PR1687,PL1897700006,P100001,SQ1897700006,TV1865,,70.0,1.0,1011.0,,1011.0,17.0,20.0,,,e,,,,Home,h,Offensive,,,,,,,1.0,Velodrome,HollowBrook,Pass,Pass-Completed,Pass-Backhand,,1.0,0.0,1040.0,1040.0,0.0,0.0,40.0,35.0,40.0,event_team_player_1,1.0,Velodrome,6,6
EV1897701012,18977,,,ET2832,18977,PR1687,PL1897700006,P100159,SQ1897700006,TV1865,,87.0,1.0,1012.0,,1012.0,17.0,20.0,17.0,17.0,e,,,,Home,h,Offensive,,,,,,,1.0,Velodrome,HollowBrook,Possession,,,,1.0,3.0,1040.0,1037.0,0.0,0.0,40.0,35.0,43.0,event_team_player_1,1.0,Velodrome,6,6
EV1897701013,18977,E27041,ED0909,ET6596,18977,PR1687,PL1897700006,P100159,SQ1897700006,TV1865,,87.0,1.0,1013.0,,1013.0,17.0,17.0,,,e,,,,Home,h,Offensive,,,,,,,1.0,Velodrome,HollowBrook,Pass,Pass-Missed,Pass-Stretch,,1.0,0.0,1037.0,1037.0,0.0,0.0,43.0,38.0,43.0,event_team_player_1,1.0,Velodrome,6,6
EV1897701014,18977,E20337,ED0021,ET5668,18977,PR1687,PL1897700006,P100159,SQ1897700006,TV1865,,87.0,1.0,1014.0,,1014.0,17.0,17.0,,,e,,,,Home,h,Offensive,,,,,,,1.0,Velodrome,HollowBrook,Zone_Entry_Exit,Zone-Exit,ZoneEntry-Pass,,1.0,0.0,1037.0,1037.0,0.0,0.0,43.0,38.0,43.0,event_team_player_1,1.0,Velodrome,6,6
EV1897701015,18977,E23320,ED5686,ET7418,18977,PR1687,PL1897700007,P100084,SQ1897700007,TV8922,,11.0,1.0,1015.0,,1015.0,17.0,14.0,,,e,,,,Away,a,Offensive,,,,,,,1.0,Velodrome,HollowBrook,Turnover,Turnover-Takeaway,Takeaway-PokeCheck,,1.0,0.0,1034.0,1034.0,0.0,0.0,46.0,41.0,46.0,event_team_player_1,1.0,HollowBrook,7,7
EV1897701016,18977,,,ET2832,18977,PR1687,PL1897700007,P100084,SQ1897700007,TV8922,,11.0,1.0,1016.0,,1016.0,17.0,13.0,17.0,12.0,e,,,,Away,a,Offensive,,,,,,,1.0,Velodrome,HollowBrook,Possession,,,,1.0,1.0,1033.0,1032.0,0.0,0.0,47.0,42.0,48.0,event_team_player_1,1.0,HollowBrook,7,7
EV1897701017,18977,E26998,ED5082,ET5668,18977,PR1687,PL1897700007,P100084,SQ1897700007,TV8922,,11.0,1.0,1017.0,,1017.0,17.0,12.0,17.0,10.0,e,,,,Away,a,Offensive,,,,,,,1.0,Velodrome,HollowBrook,Zone_Entry_Exit,Zone-Entry,ZoneEntry-Rush,,1.0,2.0,1032.0,1030.0,0.0,0.0,48.0,43.0,50.0,event_team_player_1,1.0,HollowBrook,7,7
EV1897701018,18977,E25765,ED0319,ET8738,18977,PR1687,PL1897700007,P100084,SQ1897700007,TV8922,,11.0,1.0,1018.0,,1018.0,17.0,10.0,,,e,,,,Away,a,Offensive,,,,,,,1.0,Velodrome,HollowBrook,Shot,Shot-Blocked,Shot-Wrist,,1.0,0.0,1030.0,1030.0,0.0,0.0,50.0,45.0,50.0,event_team_player_1,1.0,HollowBrook,7,7
EV1897701019,18977,,,ET2832,18977,PR1687,PL1897700007,P100088,SQ1897700007,TV8922,,19.0,1.0,1019.0,,1019.0,17.0,7.0,17.0,4.0,e,,,,Away,a,Offensive,,,,,,,1.0,Velodrome,HollowBrook,Possession,,,,1.0,3.0,1027.0,1024.0,0.0,0.0,53.0,48.0,56.0,event_team_player_1,1.0,HollowBrook,7,7
EV1897701020,18977,E27363,ED5600,ET7418,18977,PR1687,PL1897700008,P100088,SQ1897700008,TV8922,,19.0,1.0,1020.0,,1020.0,17.0,3.0,,,e,,,,Away,a,Offensive,,,,,,,1.0,Velodrome,HollowBrook,Turnover,Turnover-Giveaway,Giveaway-Misplayed,,1.0,0.0,1023.0,1023.0,0.0,0.0,57.0,52.0,57.0,event_team_player_1,1.0,HollowBrook,8,8
EV1897701021,18977,E20337,ED0021,ET5668,18977,PR1687,PL1897700009,P100161,SQ1897700008,TV1865,,49.0,1.0,1021.0,,1021.0,17.0,1.0,,,e,,,,Home,h,Offensive,,,,,,,1.0,Velodrome,HollowBrook,Zone_Entry_Exit,Zone-Exit,ZoneEntry-Pass,,1.0,0.0,1021.0,1021.0,0.0,0.0,59.0,54.0,59.0,event_team_player_1,1.0,Velodrome,8,9
EV1897701022,18977,E24981,ED5082,ET5668,18977,PR1687,PL1897700009,P100159,SQ1897700008,TV1865,,87.0,1.0,1022.0,,1022.0,16.0,58.0,,,e,,,,Home,h,Offensive,,,,,,,1.0,Velodrome,HollowBrook,Zone_Entry_Exit,Zone-Entry,ZoneEntry-DumpIn,,1.0,0.0,1018.0,1018.0,0.0,0.0,62.0,57.0,62.0,event_team_player_1,1.0,Velodrome,8,9
EV1897701023,18977,E21729,ED5600,ET7418,18977,PR1687,PL1897700010,P100159,SQ1897700009,TV1865,,87.0,1.0,1023.0,,1023.0,16.0,54.0,,,e,,,,Home,h,Offensive,,,,,,,1.0,Velodrome,HollowBrook,Turnover,Turnover-Giveaway,Giveaway-PassIntercepted,,2.0,0.0,1014.0,1014.0,0.0,0.0,66.0,61.0,66.0,event_team_player_1,1.0,Velodrome,9,10
EV1897701024,18977,,,ET2832,18977,PR1687,PL1897700011,P100084,SQ1897700009,TV8922,,11.0,1.0,1024.0,,1024.0,16.0,54.0,16.0,49.0,e,,,,Away,a,Offensive,,,,,,,1.0,Velodrome,HollowBrook,Possession,,,,2.0,5.0,1014.0,1009.0,0.0,0.0,66.0,61.0,71.0,event_team_player_1,1.0,HollowBrook,9,11
EV1897701025,18977,E27363,ED5600,ET7418,18977,PR1687,PL1897700012,P100084,SQ1897700010,TV8922,,11.0,1.0,1025.0,,1025.0,16.0,49.0,,,e,,,,Away,a,Offensive,,,,,,,1.0,Velodrome,HollowBrook,Turnover,Turnover-Giveaway,Giveaway-Misplayed,,2.0,0.0,1009.0,1009.0,0.0,0.0,71.0,66.0,71.0,event_team_player_1,1.0,HollowBrook,10,12
EV1897701026,18977,,,ET2832,18977,PR1687,PL1897700013,P100159,SQ1897700010,TV1865,,87.0,1.0,1026.0,,1026.0,16.0,49.0,16.0,47.0,e,,,,Home,h,Offensive,,,,,,,1.0,Velodrome,HollowBrook,Possession,,,,2.0,2.0,1009.0,1007.0,0.0,0.0,71.0,66.0,73.0,event_team_player_1,1.0,Velodrome,10,13
EV1897701027,18977,E21729,ED5600,ET7418,18977,PR1687,PL1897700014,P100039,SQ1897700011,TV1865,,75.0,1.0,1027.0,,1027.0,16.0,45.0,,,e,,,,Home,h,Offensive,,,,,,,1.0,Velodrome,HollowBrook,Turnover,Turnover-Giveaway,Giveaway-PassIntercepted,,2.0,0.0,1005.0,1005.0,0.0,0.0,75.0,70.0,75.0,event_team_player_1,1.0,Velodrome,11,14
EV1897701028,18977,E26998,ED0021,ET5668,18977,PR1687,PL1897700015,P100088,SQ1897700011,TV8922,,19.0,1.0,1028.0,,1028.0,16.0,45.0,16.0,43.0,e,,,,Away,a,Offensive,,,,,,,1.0,Velodrome,HollowBrook,Zone_Entry_Exit,Zone-Exit,ZoneEntry-Rush,,2.0,2.0,1005.0,1003.0,0.0,0.0,75.0,70.0,77.0,event_team_player_1,1.0,HollowBrook,11,15
EV1897701029,18977,,,ET2832,18977,PR1687,PL1897700015,P100088,SQ1897700011,TV8922,,19.0,1.0,1029.0,,1029.0,16.0,43.0,16.0,40.0,e,,,,Away,a,Offensive,,,,,,,1.0,Velodrome,HollowBrook,Possession,,,,2.0,3.0,1003.0,1000.0,0.0,0.0,77.0,72.0,80.0,event_team_player_1,1.0,HollowBrook,11,15
EV1897701030,18977,E26998,ED5082,ET5668,18977,PR1687,PL1897700015,P100088,SQ1897700011,TV8922,,19.0,1.0,1030.0,,1030.0,16.0,40.0,16.0,39.0,e,,,,Away,a,Offensive,,,,,,,1.0,Velodrome,HollowBrook,Zone_Entry_Exit,Zone-Entry,ZoneEntry-Rush,,3.0,1.0,1000.0,999.0,0.0,0.0,80.0,75.0,81.0,event_team_player_1,1.0,HollowBrook,11,15
EV1897701031,18977,E25765,ED6901,ET8738,18977,PR1687,PL1897700015,P100088,SQ1897700011,TV8922,,19.0,1.0,1031.0,,1031.0,16.0,39.0,,,e,,,,Away,a,Offensive,,,,,,,1.0,Velodrome,HollowBrook,Shot,Shot-OnNet,Shot-Wrist,,3.0,0.0,999.0,999.0,0.0,0.0,81.0,76.0,81.0,event_team_player_1,1.0,HollowBrook,11,15
EV1897701032,18977,E21475,ED8180,ET6112,18977,PR1687,PL1897700016,P100016,SQ1897700011,TV1865,,39.0,1.0,1032.0,,1032.0,16.0,39.0,,,e,,,,Home,h,Defensive,,,,,,,1.0,Velodrome,HollowBrook,Save,Save-Freeze,Save-Butterfly,,3.0,0.0,999.0,999.0,0.0,0.0,81.0,76.0,81.0,event_team_player_1,1.0,Velodrome,11,16
EV1897701033,18977,E28211,ED2889,ET6547,18977,PR1687,PL1897700017,P100016,SQ1897700012,TV1865,,39.0,1.0,1033.0,,1033.0,16.0,39.0,,,e,,,,Home,h,,,,,,,,1.0,Velodrome,HollowBrook,Stoppage,Stoppage-Freeze,Stoppage-GoalieStoppage,,3.0,0.0,999.0,999.0,0.0,0.0,81.0,76.0,81.0,event_team_player_1,1.0,Velodrome,12,17
EV1897701034,18977,,,ET9465,18977,PR1687,PL1897700017,,SQ1897700012,TV1865,,,1.0,1034.0,,1034.0,16.0,34.0,16.0,15.0,e,,,,Home,h,,,,,,,,1.0,Velodrome,HollowBrook,DeadIce,,,,3.0,19.0,994.0,975.0,0.0,0.0,86.0,81.0,105.0,event_team_player_1,1.0,Velodrome,12,17
EV1897701035,18977,,ED2971,ET2971,18977,PR1687,PL1897700018,P100201,SQ1897700013,TV1865,,42.0,1.0,1035.0,,1035.0,16.0,15.0,,,e,,,,Home,h,Offensive,,,,,,,1.0,Velodrome,HollowBrook,Faceoff,Faceoff,,,3.0,0.0,975.0,975.0,0.0,0.0,105.0,100.0,105.0,event_team_player_1,1.0,Velodrome,13,18
EV1897701036,18977,,,ET2832,18977,PR1687,PL1897700018,P100108,SQ1897700013,TV1865,,22.0,1.0,1036.0,,1036.0,16.0,15.0,16.0,8.0,e,,,,Home,h,Offensive,,,,,,,1.0,Velodrome,HollowBrook,Possession,,,,3.0,7.0,975.0,968.0,0.0,0.0,105.0,100.0,112.0,event_team_player_1,1.0,Velodrome,13,18
EV1897701037,18977,E21729,ED5600,ET7418,18977,PR1687,PL1897700019,P100108,SQ1897700014,TV1865,,22.0,1.0,1037.0,,1037.0,16.0,8.0,,,e,,,,Home,h,Offensive,,,,,,,1.0,Velodrome,HollowBrook,Turnover,Turnover-Giveaway,Giveaway-PassIntercepted,,3.0,0.0,968.0,968.0,0.0,0.0,112.0,107.0,112.0,event_team_player_1,1.0,Velodrome,14,19
EV1897701038,18977,E27963,ED5686,ET7418,18977,PR1687,PL1897700020,P100108,SQ1897700015,TV1865,,22.0,1.0,1038.0,,1038.0,16.0,7.0,,,e,,,,Home,h,Offensive,,,,,,,1.0,Velodrome,HollowBrook,Turnover,Turnover-Takeaway,Takeaway-BattleWon,,3.0,0.0,967.0,967.0,0.0,0.0,113.0,108.0,113.0,event_team_player_1,1.0,Velodrome,15,20
EV1897701039,18977,E27963,ED5686,ET7418,18977,PR1687,PL1897700021,P100047,SQ1897700016,TV1865,,13.0,1.0,1039.0,,1039.0,16.0,7.0,,,o,,,,Home,h,Defensive,,,,,,,1.0,Velodrome,HollowBrook,Turnover,Turnover-Takeaway,Takeaway-BattleWon,,3.0,0.0,967.0,967.0,0.0,0.0,113.0,108.0,113.0,opp_team_player_1,1.0,HollowBrook,16,21
EV1897701040,18977,E21924,ED6902,ET6547,18977,PR1687,PL1897700022,P100108,SQ1897700017,TV1865,,22.0,1.0,1040.0,,1040.0,16.0,6.0,,,e,,,,Home,h,,,,,,,,1.0,Velodrome,HollowBrook,Stoppage,Stoppage-Play,Stoppage-Icing,,3.0,0.0,966.0,966.0,0.0,0.0,114.0,109.0,114.0,event_team_player_1,1.0,Velodrome,17,22
EV1897701041,18977,,ED2971,ET2971,18977,PR1687,PL1897700023,P100201,SQ1897700018,TV1865,,42.0,1.0,1041.0,,1041.0,15.0,40.0,,,e,,,,Home,h,Offensive,,,,,,,1.0,Velodrome,HollowBrook,Faceoff,Faceoff,,,3.0,0.0,940.0,940.0,0.0,0.0,140.0,135.0,140.0,event_team_player_1,1.0,Velodrome,18,23
EV1897701042,18977,,,ET2832,18977,PR1687,PL1897700024,P100047,SQ1897700018,TV8922,,13.0,1.0,1042.0,,1042.0,15.0,39.0,15.0,35.0,e,,,,Away,a,Offensive,,,,,,,1.0,Velodrome,HollowBrook,Possession,,,,3.0,4.0,939.0,935.0,0.0,0.0,141.0,136.0,145.0,event_team_player_1,1.0,HollowBrook,18,24
EV1897701043,18977,E23320,ED5686,ET7418,18977,PR1687,PL1897700025,P100097,SQ1897700019,TV8922,,22.0,1.0,1043.0,,1043.0,15.0,35.0,,,e,,,,Away,a,Offensive,,,,,,,1.0,Velodrome,HollowBrook,Turnover,Turnover-Takeaway,Takeaway-PokeCheck,,3.0,0.0,935.0,935.0,0.0,0.0,145.0,140.0,145.0,event_team_player_1,1.0,HollowBrook,19,25
EV1897701044,18977,E26998,ED0021,ET5668,18977,PR1687,PL1897700026,P100201,SQ1897700019,TV1865,,42.0,1.0,1044.0,,1044.0,15.0,32.0,15.0,27.0,e,,,,Home,h,Offensive,,,,,,,1.0,Velodrome,HollowBrook,Zone_Entry_Exit,Zone-Exit,ZoneEntry-Rush,,3.0,5.0,932.0,927.0,0.0,0.0,148.0,143.0,153.0,event_team_player_1,1.0,Velodrome,19,26
EV1897701045,18977,,,ET2832,18977,PR1687,PL1897700026,P100201,SQ1897700019,TV1865,,42.0,1.0,1045.0,,1045.0,15.0,27.0,15.0,25.0,e,,,,Home,h,Offensive,,,,,,,1.0,Velodrome,HollowBrook,Possession,,,,3.0,2.0,927.0,925.0,0.0,0.0,153.0,148.0,155.0,event_team_player_1,1.0,Velodrome,19,26
EV1897701046,18977,E26998,ED5082,ET5668,18977,PR1687,PL1897700026,P100201,SQ1897700019,TV1865,,42.0,1.0,1046.0,,1046.0,15.0,25.0,15.0,22.0,e,,,,Home,h,Offensive,,,,,,,1.0,Velodrome,HollowBrook,Zone_Entry_Exit,Zone-Entry,ZoneEntry-Rush,,3.0,3.0,925.0,922.0,0.0,0.0,155.0,150.0,158.0,event_team_player_1,1.0,Velodrome,19,26
EV1897701047,18977,E23836,ED4139,ET5668,18977,PR1687,PL1897700026,P100070,SQ1897700019,TV1865,,52.0,1.0,1047.0,,1047.0,15.0,20.0,,,e,,,,Home,h,Offensive,,,,,,,1.0,Velodrome,HollowBrook,Zone_Entry_Exit,Zone_Keepin,Zone-KeepIn,,3.0,0.0,920.0,920.0,0.0,0.0,160.0,155.0,160.0,event_team_player_1,1.0,Velodrome,19,26
