shift_player_key,shift_key,game_id,shift_index,player_number,player_id,player_name,venue,slot,period,shift_duration,playing_duration,situation,strength,stoppage_time,pm_plus_ev,pm_minus_ev,goal_for,goal_against,team_en,opp_en,logical_shift_number,period_id,venue_id,strength_id,situation_id,slot_id,team_id
L18977004505,S18977000045,18977,45,9,P100105,Ronnie Pinnell,home,defense_2,2.0,89.0,57.0,Full Strength,5v5,32.0,0.0,0.0,0,0,0.0,0.0,5,P0002,VN0001,STR0001,SIT0003,SL0002,N10010
L18977005105,S18977000051,18977,51,9,P100105,Ronnie Pinnell,home,defense_2,2.0,36.0,36.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,6,P0002,VN0001,STR0001,SIT0003,SL0002,N10010
L18977005205,S18977000052,18977,52,9,P100105,Ronnie Pinnell,home,defense_2,2.0,89.0,47.0,Full Strength,5v5,42.0,0.0,0.0,0,0,0.0,0.0,6,P0002,VN0001,STR0001,SIT0003,SL0002,N10010
L18977005305,S18977000053,18977,53,9,P100105,Ronnie Pinnell,home,defense_2,2.0,12.0,12.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,6,P0002,VN0001,STR0001,SIT0003,SL0002,N10010
L18977005405,S18977000054,18977,54,9,P100105,Ronnie Pinnell,home,defense_2,2.0,7.0,7.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,6,P0002,VN0001,STR0001,SIT0003,SL0002,N10010
L18977005505,S18977000055,18977,55,9,P100105,Ronnie Pinnell,home,defense_2,2.0,33.0,33.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,6,P0002,VN0001,STR0001,SIT0003,SL0002,N10010
L18977005605,S18977000056,18977,56,9,P100105,Ronnie Pinnell,home,defense_2,2.0,23.0,23.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,6,P0002,VN0001,STR0001,SIT0003,SL0002,N10010
L18977006304,S18977000063,18977,63,9,P100105,Ronnie Pinnell,home,defense_1,3.0,12.0,12.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,7,P0003,VN0001,STR0001,SIT0003,SL0001,N10010
L18977006404,S18977000064,18977,64,9,P100105,Ronnie Pinnell,home,defense_1,3.0,102.0,70.0,Full Strength,5v5,32.0,0.0,0.0,0,0,0.0,0.0,7,P0003,VN0001,STR0001,SIT0003,SL0001,N10010
L18977007404,S18977000074,18977,74,9,P100105,Ronnie Pinnell,home,defense_1,3.0,69.0,69.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,8,P0003,VN0001,STR0001,SIT0003,SL0001,N10010
L18977007504,S18977000075,18977,75,9,P100105,Ronnie Pinnell,home,defense_1,3.0,70.0,70.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,8,P0003,VN0001,STR0001,SIT0003,SL0001,N10010
L18977008404,S18977000084,18977,84,9,P100105,Ronnie Pinnell,home,defense_1,3.0,16.0,16.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,9,P0003,VN0001,STR0001,SIT0003,SL0001,N10010
L18977008504,S18977000085,18977,85,9,P100105,Ronnie Pinnell,home,defense_1,3.0,33.0,33.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,9,P0003,VN0001,STR0001,SIT0003,SL0001,N10010
L18977008604,S18977000086,18977,86,9,P100105,Ronnie Pinnell,home,defense_1,3.0,18.0,18.0,Full Strength,5v5,0.0,0.0,-1.0,0,1,0.0,0.0,9,P0003,VN0001,STR0001,SIT0003,SL0001,N10010
L18977008704,S18977000087,18977,87,9,P100105,Ronnie Pinnell,home,defense_1,3.0,43.0,-67.0,Full Strength,5v5,110.0,0.0,0.0,0,0,0.0,0.0,9,P0003,VN0001,STR0001,SIT0003,SL0001,N10010
L18977008804,S18977000088,18977,88,9,P100105,Ronnie Pinnell,home,defense_1,3.0,55.0,29.0,Away EmptyNet,5v6 Away EN,26.0,0.0,0.0,0,0,0.0,1.0,9,P0003,VN0001,STR0014,SIT0001,SL0001,N10010
L18977000304,S18977000003,18977,3,22,P100108,Robert Mayfield,home,defense_1,1.0,119.0,75.0,Full Strength,5v5,44.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0001,STR0001,SIT0003,SL0001,N10010
L18977001005,S18977000010,18977,10,22,P100108,Robert Mayfield,home,defense_2,1.0,32.0,19.0,Full Strength,5v5,13.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0001,STR0001,SIT0003,SL0002,N10010
L18977001105,S18977000011,18977,11,22,P100108,Robert Mayfield,home,defense_2,1.0,81.0,52.0,Away PowerPlay,4v5,29.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0001,STR0004,SIT0002,SL0002,N10010
L18977001504,S18977000015,18977,15,22,P100108,Robert Mayfield,home,defense_1,1.0,70.0,70.0,Away PowerPlay,4v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0001,VN0001,STR0004,SIT0002,SL0001,N10010
L18977001604,S18977000016,18977,16,22,P100108,Robert Mayfield,home,defense_1,1.0,5.0,5.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0001,VN0001,STR0001,SIT0003,SL0001,N10010
L18977001704,S18977000017,18977,17,22,P100108,Robert Mayfield,home,defense_1,1.0,40.0,40.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0001,VN0001,STR0001,SIT0003,SL0001,N10010
L18977002604,S18977000026,18977,26,22,P100108,Robert Mayfield,home,defense_1,1.0,12.0,12.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0001,VN0001,STR0001,SIT0003,SL0001,N10010
L18977002704,S18977000027,18977,27,22,P100108,Robert Mayfield,home,defense_1,1.0,6.0,6.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0001,VN0001,STR0001,SIT0003,SL0001,N10010
L18977002804,S18977000028,18977,28,22,P100108,Robert Mayfield,home,defense_1,1.0,23.0,23.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0001,VN0001,STR0001,SIT0003,SL0001,N10010
L18977002904,S18977000029,18977,29,22,P100108,Robert Mayfield,home,defense_1,1.0,16.0,16.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0001,VN0001,STR0001,SIT0003,SL0001,N10010
L18977003004,S18977000030,18977,30,22,P100108,Robert Mayfield,home,defense_1,1.0,7.0,7.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0001,VN0001,STR0001,SIT0003,SL0001,N10010
L18977003104,S18977000031,18977,31,22,P100108,Robert Mayfield,home,defense_1,1.0,21.0,21.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0001,VN0001,STR0001,SIT0003,SL0001,N10010
L18977004105,S18977000041,18977,41,22,P100108,Robert Mayfield,home,defense_2,2.0,104.0,87.0,Full Strength,5v5,17.0,0.0,0.0,0,0,0.0,0.0,4,P0002,VN0001,STR0001,SIT0003,SL0002,N10010
L18977004205,S18977000042,18977,42,22,P100108,Robert Mayfield,home,defense_2,2.0,13.0,13.0,Full Strength,5v5,0.0,1.0,0.0,1,0,0.0,0.0,4,P0002,VN0001,STR0001,SIT0003,SL0002,N10010
L18977004605,S18977000046,18977,46,22,P100108,Robert Mayfield,home,defense_2,2.0,65.0,65.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,5,P0002,VN0001,STR0001,SIT0003,SL0002,N10010
L18977004705,S18977000047,18977,47,22,P100108,Robert Mayfield,home,defense_2,2.0,27.0,27.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,5,P0002,VN0001,STR0001,SIT0003,SL0002,N10010
L18977005504,S18977000055,18977,55,22,P100108,Robert Mayfield,home,defense_1,2.0,33.0,33.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,6,P0002,VN0001,STR0001,SIT0003,SL0001,N10010
L18977005604,S18977000056,18977,56,22,P100108,Robert Mayfield,home,defense_1,2.0,23.0,23.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,6,P0002,VN0001,STR0001,SIT0003,SL0001,N10010
L18977005704,S18977000057,18977,57,22,P100108,Robert Mayfield,home,defense_1,2.0,1.0,1.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,6,P0002,VN0001,STR0001,SIT0003,SL0001,N10010
L18977005804,S18977000058,18977,58,22,P100108,Robert Mayfield,home,defense_1,2.0,4.0,4.0,Full Strength,5v5,0.0,1.0,0.0,1,0,0.0,0.0,6,P0002,VN0001,STR0001,SIT0003,SL0001,N10010
L18977006504,S18977000065,18977,65,22,P100108,Robert Mayfield,home,defense_1,3.0,120.0,100.0,Full Strength,5v5,20.0,0.0,0.0,0,0,0.0,0.0,7,P0003,VN0001,STR0001,SIT0003,SL0001,N10010
L18977006604,S18977000066,18977,66,22,P100108,Robert Mayfield,home,defense_1,3.0,20.0,20.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,7,P0003,VN0001,STR0001,SIT0003,SL0001,N10010
L18977006704,S18977000067,18977,67,22,P100108,Robert Mayfield,home,defense_1,3.0,41.0,41.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,7,P0003,VN0001,STR0001,SIT0003,SL0001,N10010
L18977007604,S18977000076,18977,76,22,P100108,Robert Mayfield,home,defense_1,3.0,49.0,49.0,Full Strength,5v5,0.0,0.0,-1.0,0,1,0.0,0.0,8,P0003,VN0001,STR0001,SIT0003,SL0001,N10010
L18977007704,S18977000077,18977,77,22,P100108,Robert Mayfield,home,defense_1,3.0,65.0,65.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,8,P0003,VN0001,STR0001,SIT0003,SL0001,N10010
L18977000315,S18977000003,18977,3,18,P100123,Todd Heffner,away,defense_2,1.0,119.0,75.0,Full Strength,5v5,44.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0002,STR0001,SIT0003,SL0002,N10003
L18977000415,S18977000004,18977,4,18,P100123,Todd Heffner,away,defense_2,1.0,27.0,27.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0002,STR0001,SIT0003,SL0002,N10003
L18977000915,S18977000009,18977,9,18,P100123,Todd Heffner,away,defense_2,1.0,45.0,45.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0001,VN0002,STR0001,SIT0003,SL0002,N10003
L18977001015,S18977000010,18977,10,18,P100123,Todd Heffner,away,defense_2,1.0,32.0,19.0,Full Strength,5v5,13.0,0.0,0.0,0,0,0.0,0.0,2,P0001,VN0002,STR0001,SIT0003,SL0002,N10003
L18977001115,S18977000011,18977,11,18,P100123,Todd Heffner,away,defense_2,1.0,81.0,52.0,Away PowerPlay,4v5,29.0,0.0,0.0,0,0,0.0,0.0,2,P0001,VN0002,STR0004,SIT0002,SL0002,N10003
L18977001215,S18977000012,18977,12,18,P100123,Todd Heffner,away,defense_2,1.0,11.0,11.0,Away PowerPlay,4v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0001,VN0002,STR0004,SIT0002,SL0002,N10003
L18977001815,S18977000018,18977,18,18,P100123,Todd Heffner,away,defense_2,1.0,93.0,93.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0001,VN0002,STR0001,SIT0003,SL0002,N10003
L18977001915,S18977000019,18977,19,18,P100123,Todd Heffner,away,defense_2,1.0,23.0,23.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0001,VN0002,STR0001,SIT0003,SL0002,N10003
L18977002015,S18977000020,18977,20,18,P100123,Todd Heffner,away,defense_2,1.0,11.0,11.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0001,VN0002,STR0001,SIT0003,SL0002,N10003
L18977002115,S18977000021,18977,21,18,P100123,Todd Heffner,away,defense_2,1.0,22.0,22.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0001,VN0002,STR0001,SIT0003,SL0002,N10003
L18977002215,S18977000022,18977,22,18,P100123,Todd Heffner,away,defense_2,1.0,7.0,7.0,Full Strength,5v5,0.0,0.0,-1.0,0,1,0.0,0.0,3,P0001,VN0002,STR0001,SIT0003,SL0002,N10003
L18977002715,S18977000027,18977,27,18,P100123,Todd Heffner,away,defense_2,1.0,6.0,6.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,4,P0001,VN0002,STR0001,SIT0003,SL0002,N10003
L18977002815,S18977000028,18977,28,18,P100123,Todd Heffner,away,defense_2,1.0,23.0,23.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,4,P0001,VN0002,STR0001,SIT0003,SL0002,N10003
L18977002915,S18977000029,18977,29,18,P100123,Todd Heffner,away,defense_2,1.0,16.0,16.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,4,P0001,VN0002,STR0001,SIT0003,SL0002,N10003
L18977003015,S18977000030,18977,30,18,P100123,Todd Heffner,away,defense_2,1.0,7.0,7.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,4,P0001,VN0002,STR0001,SIT0003,SL0002,N10003
L18977003115,S18977000031,18977,31,18,P100123,Todd Heffner,away,defense_2,1.0,21.0,21.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,4,P0001,VN0002,STR0001,SIT0003,SL0002,N10003
L18977003315,S18977000033,18977,33,18,P100123,Todd Heffner,away,defense_2,2.0,59.0,41.0,Full Strength,5v5,18.0,0.0,0.0,0,0,0.0,0.0,5,P0002,VN0002,STR0001,SIT0003,SL0002,N10003
L18977003415,S18977000034,18977,34,18,P100123,Todd Heffner,away,defense_2,2.0,72.0,72.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,5,P0002,VN0002,STR0001,SIT0003,SL0002,N10003
L18977003515,S18977000035,18977,35,18,P100123,Todd Heffner,away,defense_2,2.0,13.0,13.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,5,P0002,VN0002,STR0001,SIT0003,SL0002,N10003
L18977003615,S18977000036,18977,36,18,P100123,Todd Heffner,away,defense_2,2.0,16.0,16.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,5,P0002,VN0002,STR0001,SIT0003,SL0002,N10003
L18977004114,S18977000041,18977,41,18,P100123,Todd Heffner,away,defense_1,2.0,104.0,87.0,Full Strength,5v5,17.0,0.0,0.0,0,0,0.0,0.0,6,P0002,VN0002,STR0001,SIT0003,SL0001,N10003
L18977004214,S18977000042,18977,42,18,P100123,Todd Heffner,away,defense_1,2.0,13.0,13.0,Full Strength,5v5,0.0,0.0,-1.0,0,1,0.0,0.0,6,P0002,VN0002,STR0001,SIT0003,SL0001,N10003
L18977004315,S18977000043,18977,43,18,P100123,Todd Heffner,away,defense_2,2.0,97.0,97.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,6,P0002,VN0002,STR0001,SIT0003,SL0002,N10003
L18977004415,S18977000044,18977,44,18,P100123,Todd Heffner,away,defense_2,2.0,22.0,22.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,6,P0002,VN0002,STR0001,SIT0003,SL0002,N10003
L18977004814,S18977000048,18977,48,18,P100123,Todd Heffner,away,defense_1,2.0,72.0,46.0,Full Strength,5v5,26.0,0.0,0.0,0,0,0.0,0.0,7,P0002,VN0002,STR0001,SIT0003,SL0001,N10003
L18977004914,S18977000049,18977,49,18,P100123,Todd Heffner,away,defense_1,2.0,18.0,18.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,7,P0002,VN0002,STR0001,SIT0003,SL0001,N10003
L18977005014,S18977000050,18977,50,18,P100123,Todd Heffner,away,defense_1,2.0,13.0,13.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,7,P0002,VN0002,STR0001,SIT0003,SL0001,N10003
L18977005314,S18977000053,18977,53,18,P100123,Todd Heffner,away,defense_1,2.0,12.0,12.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,8,P0002,VN0002,STR0001,SIT0003,SL0001,N10003
L18977005414,S18977000054,18977,54,18,P100123,Todd Heffner,away,defense_1,2.0,7.0,7.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,8,P0002,VN0002,STR0001,SIT0003,SL0001,N10003
L18977005514,S18977000055,18977,55,18,P100123,Todd Heffner,away,defense_1,2.0,33.0,33.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,8,P0002,VN0002,STR0001,SIT0003,SL0001,N10003
L18977005614,S18977000056,18977,56,18,P100123,Todd Heffner,away,defense_1,2.0,23.0,23.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,8,P0002,VN0002,STR0001,SIT0003,SL0001,N10003
L18977005714,S18977000057,18977,57,18,P100123,Todd Heffner,away,defense_1,2.0,1.0,1.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,8,P0002,VN0002,STR0001,SIT0003,SL0001,N10003
L18977005814,S18977000058,18977,58,18,P100123,Todd Heffner,away,defense_1,2.0,4.0,4.0,Full Strength,5v5,0.0,0.0,-1.0,0,1,0.0,0.0,8,P0002,VN0002,STR0001,SIT0003,SL0001,N10003
L18977006214,S18977000062,18977,62,18,P100123,Todd Heffner,away,defense_1,3.0,39.0,39.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,9,P0003,VN0002,STR0001,SIT0003,SL0001,N10003
L18977006314,S18977000063,18977,63,18,P100123,Todd Heffner,away,defense_1,3.0,12.0,12.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,9,P0003,VN0002,STR0001,SIT0003,SL0001,N10003
L18977006414,S18977000064,18977,64,18,P100123,Todd Heffner,away,defense_1,3.0,102.0,70.0,Full Strength,5v5,32.0,0.0,0.0,0,0,0.0,0.0,9,P0003,VN0002,STR0001,SIT0003,SL0001,N10003
L18977006714,S18977000067,18977,67,18,P100123,Todd Heffner,away,defense_1,3.0,41.0,41.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,10,P0003,VN0002,STR0001,SIT0003,SL0001,N10003
L18977006814,S18977000068,18977,68,18,P100123,Todd Heffner,away,defense_1,3.0,9.0,9.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,10,P0003,VN0002,STR0001,SIT0003,SL0001,N10003
L18977006914,S18977000069,18977,69,18,P100123,Todd Heffner,away,defense_1,3.0,7.0,7.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,10,P0003,VN0002,STR0001,SIT0003,SL0001,N10003
L18977007014,S18977000070,18977,70,18,P100123,Todd Heffner,away,defense_1,3.0,13.0,13.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,10,P0003,VN0002,STR0001,SIT0003,SL0001,N10003
L18977007114,S18977000071,18977,71,18,P100123,Todd Heffner,away,defense_1,3.0,49.0,49.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,10,P0003,VN0002,STR0001,SIT0003,SL0001,N10003
L18977007214,S18977000072,18977,72,18,P100123,Todd Heffner,away,defense_1,3.0,12.0,12.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,10,P0003,VN0002,STR0001,SIT0003,SL0001,N10003
L18977007615,S18977000076,18977,76,18,P100123,Todd Heffner,away,defense_2,3.0,49.0,49.0,Full Strength,5v5,0.0,1.0,0.0,1,0,0.0,0.0,11,P0003,VN0002,STR0001,SIT0003,SL0002,N10003
L18977007715,S18977000077,18977,77,18,P100123,Todd Heffner,away,defense_2,3.0,65.0,65.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,11,P0003,VN0002,STR0001,SIT0003,SL0002,N10003
L18977008114,S18977000081,18977,81,18,P100123,Todd Heffner,away,defense_1,3.0,52.0,52.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,12,P0003,VN0002,STR0001,SIT0003,SL0001,N10003
L18977008214,S18977000082,18977,82,18,P100123,Todd Heffner,away,defense_1,3.0,6.0,6.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,12,P0003,VN0002,STR0001,SIT0003,SL0001,N10003
L18977008314,S18977000083,18977,83,18,P100123,Todd Heffner,away,defense_1,3.0,7.0,7.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,12,P0003,VN0002,STR0001,SIT0003,SL0001,N10003
L18977008414,S18977000084,18977,84,18,P100123,Todd Heffner,away,defense_1,3.0,16.0,16.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,12,P0003,VN0002,STR0001,SIT0003,SL0001,N10003
L18977008514,S18977000085,18977,85,18,P100123,Todd Heffner,away,defense_1,3.0,33.0,33.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,12,P0003,VN0002,STR0001,SIT0003,SL0001,N10003
L18977008715,S18977000087,18977,87,18,P100123,Todd Heffner,away,defense_2,3.0,43.0,-67.0,Full Strength,5v5,110.0,0.0,0.0,0,0,0.0,0.0,13,P0003,VN0002,STR0001,SIT0003,SL0002,N10003
L18977008815,S18977000088,18977,88,18,P100123,Todd Heffner,away,defense_2,3.0,55.0,29.0,Away EmptyNet,5v6 Away EN,26.0,0.0,0.0,0,0,1.0,0.0,13,P0003,VN0002,STR0014,SIT0001,SL0002,N10003
L18977000502,S18977000005,18977,5,14,P100132,Nick Ciampoli,home,forward_2,1.0,130.0,110.0,Full Strength,5v5,20.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0001,STR0001,SIT0003,SL0004,N10010
L18977001702,S18977000017,18977,17,14,P100132,Nick Ciampoli,home,forward_2,1.0,40.0,40.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0001,STR0001,SIT0003,SL0004,N10010
L18977001802,S18977000018,18977,18,14,P100132,Nick Ciampoli,home,forward_2,1.0,93.0,93.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0001,STR0001,SIT0003,SL0004,N10010
L18977001902,S18977000019,18977,19,14,P100132,Nick Ciampoli,home,forward_2,1.0,23.0,23.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0001,STR0001,SIT0003,SL0004,N10010
L18977002002,S18977000020,18977,20,14,P100132,Nick Ciampoli,home,forward_2,1.0,11.0,11.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0001,STR0001,SIT0003,SL0004,N10010
L18977002102,S18977000021,18977,21,14,P100132,Nick Ciampoli,home,forward_2,1.0,22.0,22.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0001,STR0001,SIT0003,SL0004,N10010
L18977003402,S18977000034,18977,34,14,P100132,Nick Ciampoli,home,forward_2,2.0,72.0,72.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0002,VN0001,STR0001,SIT0003,SL0004,N10010
L18977003502,S18977000035,18977,35,14,P100132,Nick Ciampoli,home,forward_2,2.0,13.0,13.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0002,VN0001,STR0001,SIT0003,SL0004,N10010
L18977003602,S18977000036,18977,36,14,P100132,Nick Ciampoli,home,forward_2,2.0,16.0,16.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0002,VN0001,STR0001,SIT0003,SL0004,N10010
L18977003702,S18977000037,18977,37,14,P100132,Nick Ciampoli,home,forward_2,2.0,9.0,9.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0002,VN0001,STR0001,SIT0003,SL0004,N10010
L18977003802,S18977000038,18977,38,14,P100132,Nick Ciampoli,home,forward_2,2.0,16.0,16.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0002,VN0001,STR0001,SIT0003,SL0004,N10010
L18977003902,S18977000039,18977,39,14,P100132,Nick Ciampoli,home,forward_2,2.0,7.0,7.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0002,VN0001,STR0001,SIT0003,SL0004,N10010
L18977004402,S18977000044,18977,44,14,P100132,Nick Ciampoli,home,forward_2,2.0,22.0,22.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0002,VN0001,STR0001,SIT0003,SL0004,N10010
L18977004502,S18977000045,18977,45,14,P100132,Nick Ciampoli,home,forward_2,2.0,89.0,57.0,Full Strength,5v5,32.0,0.0,0.0,0,0,0.0,0.0,3,P0002,VN0001,STR0001,SIT0003,SL0004,N10010
L18977004602,S18977000046,18977,46,14,P100132,Nick Ciampoli,home,forward_2,2.0,65.0,65.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0002,VN0001,STR0001,SIT0003,SL0004,N10010
L18977005902,S18977000059,18977,59,14,P100132,Nick Ciampoli,home,forward_2,2.0,71.0,-42.0,Full Strength,5v5,113.0,0.0,0.0,0,0,0.0,0.0,4,P0002,VN0001,STR0001,SIT0003,SL0004,N10010
L18977006102,S18977000061,18977,61,14,P100132,Nick Ciampoli,home,forward_2,3.0,45.0,45.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,5,P0003,VN0001,STR0001,SIT0003,SL0004,N10010
L18977006802,S18977000068,18977,68,14,P100132,Nick Ciampoli,home,forward_2,3.0,9.0,9.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,6,P0003,VN0001,STR0001,SIT0003,SL0004,N10010
L18977006902,S18977000069,18977,69,14,P100132,Nick Ciampoli,home,forward_2,3.0,7.0,7.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,6,P0003,VN0001,STR0001,SIT0003,SL0004,N10010
L18977007002,S18977000070,18977,70,14,P100132,Nick Ciampoli,home,forward_2,3.0,13.0,13.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,6,P0003,VN0001,STR0001,SIT0003,SL0004,N10010
L18977007102,S18977000071,18977,71,14,P100132,Nick Ciampoli,home,forward_2,3.0,49.0,49.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,6,P0003,VN0001,STR0001,SIT0003,SL0004,N10010
L18977007202,S18977000072,18977,72,14,P100132,Nick Ciampoli,home,forward_2,3.0,12.0,12.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,6,P0003,VN0001,STR0001,SIT0003,SL0004,N10010
L18977007302,S18977000073,18977,73,14,P100132,Nick Ciampoli,home,forward_2,3.0,17.0,17.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,6,P0003,VN0001,STR0001,SIT0003,SL0004,N10010
L18977007802,S18977000078,18977,78,14,P100132,Nick Ciampoli,home,forward_2,3.0,45.0,45.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,7,P0003,VN0001,STR0001,SIT0003,SL0004,N10010
L18977007902,S18977000079,18977,79,14,P100132,Nick Ciampoli,home,forward_2,3.0,15.0,15.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,7,P0003,VN0001,STR0001,SIT0003,SL0004,N10010
L18977008002,S18977000080,18977,80,14,P100132,Nick Ciampoli,home,forward_2,3.0,51.0,51.0,Full Strength,5v5,0.0,1.0,0.0,1,0,0.0,0.0,7,P0003,VN0001,STR0001,SIT0003,SL0004,N10010
L18977008102,S18977000081,18977,81,14,P100132,Nick Ciampoli,home,forward_2,3.0,52.0,52.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,7,P0003,VN0001,STR0001,SIT0003,SL0004,N10010
