event_id,game_id,period,period_id,event_type,event_type_id,event_detail,event_detail_id,event_detail_2,event_detail_2_id,event_successful,success_id,event_team_zone,event_zone_id,sequence_key,play_key,event_chain_key,tracking_event_key,home_team,home_team_id,away_team,away_team_id,duration,event_player_ids,opp_player_ids,event_start_min,event_start_sec,event_end_min,event_end_sec,time_start_total_seconds,time_end_total_seconds,event_running_start,event_running_end,running_video_time,period_start_total_running_seconds,running_intermission_duration,team_venue,team_venue_abv,player_team,home_team_zone,away_team_zone,player_role,side_of_puck,role_number,role_abrev,player_game_number,strength,play_detail1,play_detail_2,play_detail_successful,pressured_pressurer,is_goal,is_highlight,player_name,season_id,position_id,shot_type_id,zone_entry_type_id,zone_exit_type_id,stoppage_type_id,giveaway_type_id,takeaway_type_id,turnover_type_id,pass_type_id,time_bucket_id,strength_id,player_rating,cycle_key,is_cycle,is_rebound,is_zone_entry,is_zone_exit,is_controlled_entry,is_carried_entry,is_controlled_exit,is_carried_exit,is_rush,is_save,is_turnover,is_giveaway,is_bad_giveaway,is_takeaway,is_faceoff,is_penalty,is_blocked_shot,is_missed_shot,is_deflected,is_tipped,is_sog,is_corsi,is_fenwick,shot_outcome_id,pass_outcome_id,save_outcome_id,zone_outcome_id,is_scoring_chance,is_high_danger,is_pressured,danger_level,danger_level_id,scoring_chance_key,prev_event_id,prev_event_type,prev_event_detail,prev_event_team,prev_event_same_team,next_event_id,next_event_type,next_event_detail,next_event_team,next_event_same_team,time_since_prev,time_to_next,time_to_next_sog,time_since_last_sog,events_to_next_sog,events_since_last_sog,next_sog_result,led_to_sog,is_pre_shot_event,is_shot_assist,time_to_next_goal,time_since_last_goal,events_to_next_goal,events_since_last_goal,led_to_goal,time_since_zone_entry,events_since_zone_entry,time_since_zone_exit,sequence_event_num,sequence_total_events,sequence_duration,is_sequence_first,is_sequence_last,sequence_has_sog,sequence_has_goal,sequence_shot_count,consecutive_team_events,time_since_possession_change,events_since_possession_change,time_since_faceoff,events_since_faceoff,is_rush_calculated,time_from_entry_to_shot,turnover_weight,turnover_zone_multiplier,turnover_category,time_to_next_event,time_from_last_event,time_to_next_goal_for,time_to_next_goal_against,time_from_last_goal_for,time_from_last_goal_against,time_to_next_stoppage,time_from_last_stoppage,event_player_1_toi,event_player_2_toi,event_player_3_toi,event_player_4_toi,event_player_5_toi,event_player_6_toi,opp_player_1_toi,opp_player_2_toi,opp_player_3_toi,opp_player_4_toi,opp_player_5_toi,opp_player_6_toi,team_on_ice_toi_avg,team_on_ice_toi_min,team_on_ice_toi_max,opp_on_ice_toi_avg,opp_on_ice_toi_min,opp_on_ice_toi_max
EV1897701798,18977,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,,,Neutral,ZN03,SQ1897700068,PL1897706801,EC18977001798,TV1897701798,Velodrome,N10010,HollowBrook,N10003,0.0,P100070,P100096,3.0,24.0,3.0,24.0,204.0,204.0,2196.0,2196.0,3096.0,1200,900,h,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,52.0,5v5,,,,,0,0,Hayden Perea,N20252026F,5.0,ST0001,,,,,,,,TB04,STR01,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189770102,EV1897701363,Turnover,Turnover_Giveaway,HollowBrook,0,EV1897701799,Save,Save_Freeze,HollowBrook,0,0.0,0.0,6.0,15.0,10.0,20.0,goal,0,0,0,107.0,31.0,144.0,28.0,0,3.0,6.0,11.0,16.0,68.0,926.0,0,0,1,0,5.0,1,0.0,1.0,6.0,11.0,0,,,,,0.0,0.0,31.0,205.0,132.0,107.0,39.0,82.0,272.89,,,,,,548.89,,,,,,272.89,272.89,272.89,548.89,548.89,548.89
EV1897701368,18977,1,P01,Shot,ET0001,Shot_Goal,ED0037,,,True,SC01,Offensive,ZN01,SQ1897700031,PL1897703101,EC18977001368,TV1897701368,Velodrome,N10010,HollowBrook,N10003,0.0,P100161,P100096,3.0,18.0,3.0,18.0,198.0,198.0,1002.0,1002.0,1002.0,0,0,h,,Velodrome,Defensive,Offensive,event_player_1,Offensive,1,e1,49.0,5v5,,,,,0,0,Galen Wood,N20252026F,4.0,,,,,,,,,TB04,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO01,,,,1,0,0,low,DL03,SC189770083,EV1897701367,Pass,Pass_Completed,Velodrome,1,EV1897701369,DeadIce,,Velodrome,1,0.0,0.0,2.0,6.0,3.0,10.0,save,0,0,0,101.0,37.0,134.0,38.0,0,2.0,4.0,5.0,15.0,28.0,875.0,0,0,1,0,2.0,2,6.0,11.0,12.0,21.0,0,,,,,2.0,0.0,37.0,211.0,126.0,101.0,6.0,76.0,280.0,,,,,,474.89,,,,,,280.0,280.0,280.0,474.89,474.89,474.89
EV1897702277,18977,3,P03,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,,,Neutral,ZN03,SQ1897700113,PL1897711303,EC18977002277,TV1897702277,Velodrome,N10010,HollowBrook,N10003,0.0,P100224,P100096,3.0,16.0,3.0,16.0,196.0,196.0,3404.0,3404.0,5204.0,2400,1800,h,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,61.0,5v5,,,,,0,0,Kaitlyn Shain,N20252026F,4.0,ST0001,,,,,,,,TB04,STR01,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189770132,EV1897702276,Turnover,Turnover_Giveaway,HollowBrook,0,EV1897702278,Save,Save_Rebound,HollowBrook,0,1.0,0.0,36.0,2.0,34.0,3.0,save,0,0,0,99.0,39.0,131.0,41.0,0,4.0,7.0,7.0,11.0,14.0,121.0,0,0,1,0,2.0,1,1.0,1.0,14.0,24.0,0,,,,,1.0,0.0,39.0,213.0,124.0,99.0,8.0,74.0,128.99,,,,,,474.89,,,,,,128.99,128.99,128.99,474.89,474.89,474.89
EV1897702294,18977,3,P03,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,,,Neutral,ZN03,SQ1897700120,PL1897712003,EC18977002294,TV1897702294,Velodrome,N10010,HollowBrook,N10003,0.0,P100001,"P100038,P100096",2.0,40.0,2.0,40.0,160.0,160.0,3440.0,3440.0,5240.0,2400,1800,h,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,70.0,5v5,,,,,0,0,Kevin Moore,N20252026F,5.0,ST0001,,,,,,,,TB04,STR01,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189770133,EV1897701374,Turnover,Turnover_Takeaway,HollowBrook,0,EV1897702295,Save,Save_Rebound,HollowBrook,0,0.0,0.0,15.0,36.0,27.0,34.0,save,0,0,0,63.0,75.0,97.0,75.0,0,1.0,2.0,9.0,2.0,7.0,240.0,0,0,1,0,1.0,1,0.0,1.0,5.0,8.0,0,,,,,1.0,0.0,75.0,249.0,88.0,63.0,44.0,38.0,225.0,,,,,,192.99,377.89,,,,,225.0,225.0,225.0,285.44,192.99,377.89
EV1897702306,18977,3,P03,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,,,Neutral,ZN03,SQ1897700112,PL1897711202,EC18977002306,TV1897702306,Velodrome,N10010,HollowBrook,N10003,0.0,P100088,P100016,2.0,25.0,2.0,25.0,145.0,145.0,3455.0,3455.0,5255.0,2400,1800,a,,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e1,19.0,5v5,,,,,0,0,Hayden Smith,N20252026F,4.0,ST0001,,,,,,,,TB04,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189770134,EV1897701821,Zone_Entry_Exit,Zone_Exit,Velodrome,0,EV1897702307,Save,Save_Rebound,Velodrome,0,0.0,0.0,23.0,15.0,35.0,27.0,save,0,0,0,48.0,90.0,70.0,102.0,0,3.0,5.0,0.0,6.0,6.0,121.0,0,1,1,0,1.0,1,0.0,2.0,20.0,35.0,0,,,,,0.0,0.0,264.0,90.0,48.0,73.0,59.0,23.0,381.88,,,,,,416.88,,,,,,381.88,381.88,381.88,416.88,416.88,416.88
EV1897702317,18977,3,P03,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,,,Neutral,ZN03,SQ1897700123,PL1897712301,EC18977002317,TV1897702317,Velodrome,N10010,HollowBrook,N10003,0.0,P100047,"P100016,P100105",2.0,2.0,2.0,2.0,122.0,122.0,3478.0,3478.0,5278.0,2400,1800,a,,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e1,13.0,5v5,,,,,0,0,Nathan Watts,N20252026F,4.0,ST0001,,,,,,,,TB04,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189770135,EV1897701395,Turnover,Turnover_Giveaway,HollowBrook,1,EV1897702318,Save,Save_Freeze,Velodrome,0,0.0,0.0,6.0,23.0,11.0,35.0,save,0,0,0,25.0,113.0,35.0,137.0,0,3.0,4.0,5.0,2.0,5.0,28.0,0,0,1,0,1.0,3,0.0,1.0,43.0,70.0,0,,,,,0.0,0.0,287.0,113.0,25.0,50.0,82.0,66.0,270.98,,,,,,364.88,203.99,,,,,270.98,270.98,270.98,284.435,203.99,364.88
EV1897701835,18977,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Tip,ED116,,,Neutral,ZN03,SQ1897700068,PL1897706803,EC18977001835,TV1897701835,Velodrome,N10010,HollowBrook,N10003,0.0,P100001,P100096,1.0,56.0,1.0,56.0,116.0,116.0,2284.0,2284.0,3184.0,1200,900,h,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,70.0,5v5,,,,,0,0,Sam Downs,N20252026F,4.0,ST0005,,,,,,,,TB05,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,SO02,,,,1,1,0,high,DL01,SC189770103,EV1897701834,Pass,Pass_Completed,Velodrome,1,EV1897701836,Save,Save_Rebound,HollowBrook,0,0.0,0.0,18.0,6.0,20.0,11.0,save,1,0,0,19.0,119.0,24.0,148.0,0,4.0,6.0,5.0,48.0,68.0,926.0,0,0,1,0,5.0,3,4.0,5.0,49.0,81.0,0,,,,,3.0,0.0,119.0,293.0,44.0,19.0,6.0,60.0,157.0,,,,,,309.89,,,,,,157.0,157.0,157.0,309.89,309.89,309.89
EV1897701846,18977,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,,,Neutral,ZN03,SQ1897700068,PL1897706814,EC18977001846,TV1897701846,Velodrome,N10010,HollowBrook,N10003,0.0,P100123,P100016,1.0,38.0,1.0,38.0,98.0,98.0,2302.0,2302.0,3202.0,1200,900,a,,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e1,18.0,5v5,,,,,0,0,Todd Heffner,N20252026F,4.0,ST0001,,,,,,,,TB05,STR01,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189770104,EV1897702321,Faceoff,Faceoff_AfterStoppage,HollowBrook,1,EV1897701847,Save,Save_Rebound,Velodrome,0,1.0,0.0,1.0,18.0,3.0,20.0,goal,0,0,0,1.0,137.0,4.0,168.0,0,1.0,2.0,3.0,56.0,68.0,926.0,0,0,1,0,5.0,3,1.0,1.0,1.0,1.0,0,,,,,0.0,0.0,311.0,137.0,1.0,26.0,24.0,42.0,198.89,,,,,,290.88,,,,,,198.89,198.89,198.89,290.88,290.88,290.88
EV1897702322,18977,3,P03,Shot,ET0001,Shot_Goal,ED0037,,,,,Neutral,ZN03,SQ1897700122,PL1897712201,EC18977002322,TV1897702322,Velodrome,N10010,HollowBrook,N10003,0.0,P100088,,1.0,37.0,1.0,37.0,97.0,97.0,3503.0,3503.0,5303.0,2400,1800,a,,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e1,19.0,5v5,,,,,0,0,Hayden Smith,N20252026F,4.0,,,,,,,,,TB05,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO01,,,,1,0,0,low,DL03,SC189770136,EV1897701848,Rebound,Rebound_TeamRecovered,Velodrome,0,EV1897702323,Goal,Goal_Scored,HollowBrook,1,1.0,0.0,5.0,1.0,7.0,3.0,save,0,0,0,0.0,138.0,1.0,171.0,0,2.0,5.0,4.0,1.0,1.0,0.0,1,1,1,0,1.0,1,2.0,4.0,2.0,4.0,0,,,,,1.0,0.0,312.0,138.0,-1.0,25.0,25.0,41.0,290.88,,,,,,,,,,,,290.88,290.88,290.88,,,
EV1897702323,18977,3,P03,Goal,ET0012,Goal_Scored,ED0006,Goal_Wrist,ED028,,,Neutral,ZN03,SQ1897700121,PL1897712101,EC18977002323,TV1897702323,Velodrome,N10010,HollowBrook,N10003,0.0,P100088,P100016,1.0,37.0,1.0,37.0,97.0,97.0,3503.0,3503.0,5303.0,2400,1800,a,,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e1,19.0,5v5,,,,,1,0,Hayden Smith,N20252026F,4.0,ST0001,,,,,,,,TB05,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SO01,,,,1,0,0,low,DL03,SC189770137,EV1897702322,Shot,Shot_Goal,HollowBrook,1,EV1897702324,DeadIce,,HollowBrook,1,0.0,0.0,5.0,0.0,6.0,1.0,save,0,0,0,25.0,138.0,41.0,172.0,0,2.0,6.0,4.0,1.0,1.0,0.0,1,1,0,1,0.0,2,2.0,5.0,2.0,5.0,0,,,,,0.0,2.0,312.0,138.0,-1.0,25.0,25.0,41.0,290.88,,,,,,290.88,,,,,,290.88,290.88,290.88,290.88,290.88,290.88
EV1897701409,18977,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,True,SC01,Offensive,ZN01,SQ1897700033,PL1897703310,EC18977001409,TV1897701409,Velodrome,N10010,HollowBrook,N10003,0.0,P100086,P100016,1.0,32.0,1.0,32.0,92.0,92.0,1108.0,1108.0,1108.0,0,0,a,,HollowBrook,Defensive,Offensive,event_player_1,Offensive,1,e1,27.0,5v5,,,,,0,0,Beau Kelly,N20252026F,5.0,ST0001,,,,,,,,TB05,STR01,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189770084,EV1897701851,Zone_Entry_Exit,Zone_Exit,Velodrome,0,EV1897701410,Save,Save_Rebound,Velodrome,0,1.0,0.0,8.0,5.0,15.0,7.0,save,0,0,0,20.0,5.0,35.0,6.0,0,2.0,3.0,1.0,30.0,51.0,1006.0,0,0,1,0,3.0,1,7.0,11.0,7.0,11.0,0,,,,,0.0,1.0,5.0,143.0,-1.0,20.0,30.0,36.0,189.98,,,,,,290.88,,,,,,189.98,189.98,189.98,290.88,290.88,290.88
EV1897701859,18977,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,,,Neutral,ZN03,SQ1897700068,PL1897706823,EC18977001859,TV1897701859,Velodrome,N10010,HollowBrook,N10003,0.0,P100002,P100096,1.0,24.0,1.0,24.0,84.0,84.0,2316.0,2316.0,3216.0,1200,900,h,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,91.0,5v5,,,,,0,0,Jared Wolf,N20252026F,6.0,ST0001,,,,,,,,TB05,STR01,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189770105,EV1897701416,Zone_Entry_Exit,Zone_Entry,Velodrome,1,EV1897701860,Save,Save_Rebound,HollowBrook,0,1.0,0.0,12.0,8.0,19.0,15.0,goal,0,0,0,12.0,13.0,20.0,21.0,0,1.0,1.0,5.0,66.0,68.0,926.0,0,0,1,0,5.0,8,5.0,7.0,15.0,26.0,0,,,,,0.0,1.0,151.0,13.0,12.0,-1.0,38.0,28.0,126.89,,,,,,160.89,,,,,,126.89,126.89,126.89,160.89,160.89,160.89
EV1897701868,18977,2,P02,Shot,ET0001,Shot_Goal,ED0037,,,,,Neutral,ZN03,SQ1897700070,PL1897707001,EC18977001868,TV1897701868,Velodrome,N10010,HollowBrook,N10003,0.0,P100002,,1.0,12.0,1.0,12.0,72.0,72.0,2328.0,2328.0,3228.0,1200,900,h,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,91.0,5v5,,,,,0,0,Kevin White,N20252026F,4.0,,,,,,,,,TB05,STR01,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO01,,,,1,0,0,low,DL03,SC189770106,EV1897701867,Pass,Pass_Completed,Velodrome,1,EV1897701869,Goal,Goal_Scored,Velodrome,1,0.0,0.0,10.0,12.0,13.0,19.0,save,0,0,0,0.0,25.0,1.0,40.0,0,1.0,3.0,10.0,7.0,8.0,50.0,0,0,1,0,1.0,2,0.0,2.0,2.0,5.0,0,,,,,0.0,0.0,163.0,25.0,-1.0,-1.0,50.0,16.0,102.89,,,,,,,,,,,,102.89,102.89,102.89,,,
EV1897701869,18977,2,P02,Goal,ET0012,Goal_Scored,ED0006,Goal_Tip,ED026,,,Neutral,ZN03,SQ1897700069,PL1897706901,EC18977001869,TV1897701869,Velodrome,N10010,HollowBrook,N10003,0.0,P100002,P100096,1.0,12.0,1.0,12.0,72.0,72.0,2328.0,2328.0,3228.0,1200,900,h,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,91.0,5v5,,,,,1,0,Kevin White,N20252026F,4.0,ST0005,,,,,,,,TB05,STR01,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SO01,,,,1,1,0,high,DL01,SC189770107,EV1897701868,Shot,Shot_Goal,Velodrome,1,EV1897701870,DeadIce,,Velodrome,1,0.0,0.0,10.0,0.0,12.0,1.0,save,0,0,0,,25.0,,41.0,0,1.0,4.0,10.0,1.0,1.0,0.0,1,1,0,1,0.0,3,0.0,3.0,2.0,6.0,0,,,,,0.0,1.0,163.0,25.0,-1.0,-1.0,50.0,16.0,102.89,,,,,,147.89,,,,,,102.89,102.89,102.89,147.89,147.89,147.89
EV1897702330,18977,3,P03,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,,,Neutral,ZN03,SQ1897700132,PL1897713201,EC18977002330,TV1897702330,Velodrome,N10010,HollowBrook,N10003,0.0,P100086,"P100016,P100161",1.0,2.0,1.0,2.0,62.0,62.0,3538.0,3538.0,5338.0,2400,1800,a,,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e1,27.0,5v5,,,,,0,0,Beau Kelly,N20252026F,5.0,ST0001,,,,,,,,TB05,STR01,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189770138,EV1897701431,Pass,Pass_Missed,Velodrome,0,EV1897702331,Save,Save_Rebound,Velodrome,0,0.0,0.0,1.0,10.0,3.0,13.0,save,0,0,0,,10.0,,12.0,0,4.0,5.0,9.0,2.0,3.0,2.0,0,0,1,0,1.0,1,10.0,15.0,12.0,18.0,0,,,,,1.0,0.0,35.0,10.0,-1.0,-1.0,60.0,6.0,125.98,,,,,,192.88,23.0,,,,,125.98,125.98,125.98,107.94,23.0,192.88
EV1897702333,18977,3,P03,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Backhand,ED105,,,Neutral,ZN03,SQ1897700131,PL1897713101,EC18977002333,TV1897702333,Velodrome,N10010,HollowBrook,N10003,0.0,P100086,P100016,1.0,1.0,1.0,1.0,61.0,61.0,3539.0,3539.0,5339.0,2400,1800,a,,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e1,27.0,5v5,,,,,0,0,Beau Kelly,N20252026F,5.0,ST0004,,,,,,,,TB05,STR01,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189770139,EV1897702332,Rebound,Rebound_ShotGenerated,Velodrome,0,EV1897702334,Save,Save_Rebound,Velodrome,0,1.0,0.0,15.0,1.0,15.0,3.0,save,0,0,0,,11.0,,15.0,0,5.0,8.0,10.0,5.0,9.0,294.0,0,0,1,0,1.0,1,11.0,18.0,13.0,21.0,0,,,,,1.0,0.0,36.0,11.0,-1.0,-1.0,61.0,5.0,125.98,,,,,,192.88,,,,,,125.98,125.98,125.98,192.88,192.88,192.88
EV1897702343,18977,3,P03,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,,,Neutral,ZN03,SQ1897700130,PL1897713001,EC18977002343,TV1897702343,Velodrome,N10010,HollowBrook,N10003,0.0,"P100084,P100088,P100100,P100123","P100002,P100016,P100070,P100105",0.0,46.0,0.0,46.0,46.0,46.0,3554.0,3554.0,5354.0,2400,1800,a,,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e1,18.0,5v5,,,,,0,0,Todd Heffner,N20252026F,4.0,ST0001,,,,,,,,TB05,STR01,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189770140,EV1897701436,Possession,,HollowBrook,1,EV1897702344,Save,Save_Rebound,Velodrome,0,1.0,0.0,2.0,15.0,4.0,15.0,save,0,0,0,,26.0,,30.0,0,20.0,23.0,1.0,1.0,7.0,41.0,1,0,1,0,2.0,7,6.0,7.0,10.0,9.0,0,,,,,1.0,0.0,51.0,26.0,-1.0,-1.0,10.0,2.0,192.88,192.88,0.0,121.89,,,98.89,192.88,121.89,54.99,,,126.9125,0.0,192.88,117.1625,54.99,192.88
EV1897702346,18977,3,P03,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Bat,ED106,,,Neutral,ZN03,SQ1897700118,PL1897711801,EC18977002346,TV1897702346,Velodrome,N10010,HollowBrook,N10003,0.0,P100088,P100016,0.0,44.0,0.0,44.0,44.0,44.0,3556.0,3556.0,5356.0,2400,1800,a,,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e1,19.0,5v5,,,,,0,0,Wyatt Crandall,N20252026F,6.0,,,,,,,,,TB05,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189770141,EV1897701437,Zone_Entry_Exit,Zone_Entry,HollowBrook,1,EV1897702347,Save,Save_Freeze,Velodrome,0,0.0,0.0,13.0,2.0,13.0,4.0,save,0,0,0,,28.0,,34.0,0,0.0,1.0,3.0,2.0,3.0,2.0,0,0,1,0,1.0,2,8.0,11.0,12.0,13.0,0,,,,,2.0,0.0,53.0,28.0,-1.0,-1.0,12.0,12.0,98.89,,,,,,98.89,,,,,,98.89,98.89,98.89,98.89,98.89,98.89
EV1897701442,18977,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,True,SC01,Offensive,ZN01,SQ1897700034,PL1897703405,EC18977001442,TV1897701442,Velodrome,N10010,HollowBrook,N10003,0.0,P100001,"P100096,P100123",0.0,31.0,0.0,31.0,31.0,31.0,1169.0,1169.0,1169.0,0,0,h,,Velodrome,Defensive,Offensive,event_player_1,Offensive,1,e1,70.0,5v5,,,,,0,0,Sam Downs,N20252026F,4.0,ST0001,,,,,,,,TB05,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189770085,EV1897701875,Stoppage,Stoppage_Play,HollowBrook,0,EV1897701443,Save,Save_Rebound,HollowBrook,0,1.0,0.0,26.0,13.0,26.0,13.0,save,0,0,0,,41.0,,47.0,0,3.0,2.0,7.0,14.0,18.0,489.0,0,0,1,0,1.0,1,8.0,5.0,10.0,8.0,0,,,,,1.0,0.0,41.0,66.0,-1.0,-1.0,1.0,5.0,23.0,,,,,,43.9,98.89,,,,,23.0,23.0,23.0,71.395,43.9,98.89
EV1897701883,18977,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,,,Neutral,ZN03,SQ1897700081,PL1897708103,EC18977001883,TV1897701883,Velodrome,N10010,HollowBrook,N10003,0.0,P100088,P100016,0.0,5.0,0.0,5.0,5.0,5.0,2395.0,2395.0,3295.0,1200,900,a,,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e1,19.0,5v5,,,,,0,0,Hayden Smith,N20252026F,4.0,ST0001,,,,,,,,TB05,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189770108,EV1897702356,Zone_Entry_Exit,Zone_Entry,HollowBrook,1,EV1897701884,Save,Save_Rebound,Velodrome,0,1.0,0.0,0.0,26.0,3.0,26.0,save,0,0,0,,67.0,,73.0,0,1.0,1.0,4.0,8.0,9.0,988.0,0,0,1,0,3.0,8,7.0,8.0,8.0,10.0,0,,,,,1.0,0.0,92.0,67.0,-1.0,-1.0,15.0,4.0,20.9,,,,,,20.9,,,,,,20.9,20.9,20.9,20.9,20.9,20.9
EV1897702357,18977,3,P03,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,,,Neutral,ZN03,SQ1897700130,PL1897713001,EC18977002357,TV1897702357,Velodrome,N10010,HollowBrook,N10003,0.0,P100088,P100016,0.0,5.0,0.0,5.0,5.0,5.0,3595.0,3595.0,5395.0,2400,1800,a,,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e1,19.0,5v5,,,,,0,0,Wyatt Crandall,N20252026F,6.0,ST0001,,,,,,,,TB05,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189770142,EV1897701885,Rebound,Rebound_OppTeamRecovered,Velodrome,0,EV1897702358,Save,Save_Rebound,Velodrome,0,0.0,0.0,2.0,0.0,4.0,3.0,save,0,0,0,,67.0,,76.0,0,1.0,4.0,4.0,6.0,7.0,41.0,0,0,1,0,2.0,1,7.0,11.0,8.0,13.0,0,,,,,0.0,0.0,92.0,67.0,-1.0,-1.0,15.0,4.0,20.9,,,,,,20.9,,,,,,20.9,20.9,20.9,20.9,20.9,20.9
