shift_quality_key,game_id,player_id,shift_index,shift_duration,period,quality_score,shift_quality,strength
SQ_18987_P100004_5,18987,P100004,5,9.0,1,0.45,average,5v5
SQ_18987_P100004_6,18987,P100004,6,35.0,1,0.6,good,5v5
SQ_18987_P100004_20,18987,P100004,20,4.0,1,0.45,average,5v5
SQ_18987_P100004_21,18987,P100004,21,31.0,1,0.6,good,5v5
SQ_18987_P100004_22,18987,P100004,22,40.0,1,0.75,good,5v5
SQ_18987_P100004_23,18987,P100004,23,24.0,1,0.45,average,5v5
SQ_18987_P100004_24,18987,P100004,24,4.0,1,0.45,average,5v5
SQ_18987_P100004_25,18987,P100004,25,13.0,1,0.45,average,5v5
SQ_18987_P100004_35,18987,P100004,35,4.0,1,0.45,average,5v4
SQ_18987_P100004_36,18987,P100004,36,4.0,1,0.45,average,5v4
SQ_18987_P100004_37,18987,P100004,37,7.0,1,0.45,average,5v4
SQ_18987_P100004_38,18987,P100004,38,36.0,1,0.6,good,5v4
SQ_18987_P100004_39,18987,P100004,39,40.0,1,0.75,good,5v5
SQ_18987_P100004_45,18987,P100004,45,58.0,2,0.75,good,5v5
SQ_18987_P100004_46,18987,P100004,46,51.0,2,0.75,good,5v5
SQ_18987_P100004_54,18987,P100004,54,73.0,2,0.6,good,5v5
SQ_18987_P100004_55,18987,P100004,55,29.0,2,0.45,average,5v5
SQ_18987_P100004_66,18987,P100004,66,14.0,2,0.45,average,5v5
SQ_18987_P100004_67,18987,P100004,67,4.0,2,0.45,average,5v5
SQ_18987_P100004_68,18987,P100004,68,51.0,2,0.75,good,5v5
SQ_18987_P100004_69,18987,P100004,69,83.0,2,0.45,average,5v5
SQ_18987_P100004_70,18987,P100004,70,4.0,2,0.45,average,5v5
SQ_18987_P100004_82,18987,P100004,82,99.0,3,0.45,average,5v5
SQ_18987_P100004_83,18987,P100004,83,35.0,3,0.6,good,5v5
SQ_18987_P100004_84,18987,P100004,84,7.0,3,0.45,average,5v5
SQ_18987_P100004_90,18987,P100004,90,126.0,3,0.45,average,5v4
SQ_18987_P100004_99,18987,P100004,99,75.0,3,0.6,good,5v5
SQ_18987_P100009_1,18987,P100009,1,67.0,1,0.6,good,5v5
SQ_18987_P100009_2,18987,P100009,2,4.0,1,0.45,average,5v5
SQ_18987_P100009_3,18987,P100009,3,9.0,1,0.45,average,5v5
SQ_18987_P100009_4,18987,P100009,4,7.0,1,0.45,average,5v5
SQ_18987_P100009_5,18987,P100009,5,9.0,1,0.45,average,5v5
SQ_18987_P100009_6,18987,P100009,6,35.0,1,0.6,good,5v5
SQ_18987_P100009_7,18987,P100009,7,51.0,1,0.75,good,5v5
SQ_18987_P100009_8,18987,P100009,8,33.0,1,0.6,good,5v5
SQ_18987_P100009_9,18987,P100009,9,11.0,1,0.45,average,5v5
SQ_18987_P100009_10,18987,P100009,10,13.0,1,0.45,average,5v5
SQ_18987_P100009_11,18987,P100009,11,16.0,1,0.45,average,5v5
SQ_18987_P100009_12,18987,P100009,12,28.0,1,0.45,average,5v5
SQ_18987_P100009_13,18987,P100009,13,41.0,1,0.75,good,5v5
SQ_18987_P100009_14,18987,P100009,14,25.0,1,0.45,average,5v5
SQ_18987_P100009_15,18987,P100009,15,12.0,1,0.45,average,5v5
SQ_18987_P100009_16,18987,P100009,16,19.0,1,0.45,average,5v5
SQ_18987_P100009_17,18987,P100009,17,10.0,1,0.45,average,5v5
SQ_18987_P100009_18,18987,P100009,18,25.0,1,0.45,average,5v5
SQ_18987_P100009_19,18987,P100009,19,17.0,1,0.45,average,5v5
SQ_18987_P100009_20,18987,P100009,20,4.0,1,0.45,average,5v5
SQ_18987_P100009_21,18987,P100009,21,31.0,1,0.6,good,5v5
SQ_18987_P100009_22,18987,P100009,22,40.0,1,0.75,good,5v5
SQ_18987_P100009_23,18987,P100009,23,24.0,1,0.45,average,5v5
SQ_18987_P100009_24,18987,P100009,24,4.0,1,0.45,average,5v5
SQ_18987_P100009_25,18987,P100009,25,13.0,1,0.45,average,5v5
SQ_18987_P100009_26,18987,P100009,26,83.0,1,0.45,average,5v5
SQ_18987_P100009_27,18987,P100009,27,14.0,1,0.45,average,5v5
SQ_18987_P100009_28,18987,P100009,28,9.0,1,0.45,average,5v5
SQ_18987_P100009_29,18987,P100009,29,11.0,1,0.45,average,5v5
SQ_18987_P100009_30,18987,P100009,30,10.0,1,0.45,average,5v5
SQ_18987_P100009_31,18987,P100009,31,20.0,1,0.45,average,5v5
SQ_18987_P100009_32,18987,P100009,32,88.0,1,0.45,average,5v4
SQ_18987_P100009_33,18987,P100009,33,62.0,1,0.6,good,5v4
SQ_18987_P100009_34,18987,P100009,34,15.0,1,0.45,average,5v4
SQ_18987_P100009_35,18987,P100009,35,4.0,1,0.45,average,5v4
SQ_18987_P100009_36,18987,P100009,36,4.0,1,0.45,average,5v4
SQ_18987_P100009_37,18987,P100009,37,7.0,1,0.45,average,5v4
SQ_18987_P100009_38,18987,P100009,38,36.0,1,0.6,good,5v4
SQ_18987_P100009_39,18987,P100009,39,40.0,1,0.75,good,5v5
SQ_18987_P100009_40,18987,P100009,40,94.0,1,0.45,average,5v5
SQ_18987_P100009_41,18987,P100009,41,34.99,1,0.6,good,5v5
SQ_18987_P100009_43,18987,P100009,43,40.0,2,0.75,good,5v5
SQ_18987_P100009_44,18987,P100009,44,49.0,2,0.75,good,5v5
SQ_18987_P100009_45,18987,P100009,45,58.0,2,0.75,good,5v5
SQ_18987_P100009_46,18987,P100009,46,51.0,2,0.75,good,5v5
SQ_18987_P100009_47,18987,P100009,47,115.0,2,0.45,average,5v5
SQ_18987_P100009_48,18987,P100009,48,9.0,2,0.45,average,5v5
SQ_18987_P100009_49,18987,P100009,49,6.0,2,0.45,average,5v5
SQ_18987_P100009_50,18987,P100009,50,10.0,2,0.45,average,5v5
SQ_18987_P100009_51,18987,P100009,51,12.0,2,0.45,average,5v5
SQ_18987_P100009_52,18987,P100009,52,5.0,2,0.45,average,5v5
SQ_18987_P100009_53,18987,P100009,53,103.0,2,0.45,average,5v5
SQ_18987_P100009_54,18987,P100009,54,73.0,2,0.6,good,5v5
SQ_18987_P100009_55,18987,P100009,55,29.0,2,0.45,average,5v5
SQ_18987_P100009_56,18987,P100009,56,19.0,2,0.45,average,5v5
SQ_18987_P100009_57,18987,P100009,57,12.0,2,0.45,average,5v5
SQ_18987_P100009_58,18987,P100009,58,85.0,2,0.45,average,5v5
SQ_18987_P100009_59,18987,P100009,59,17.0,2,0.45,average,5v5
SQ_18987_P100009_60,18987,P100009,60,11.0,2,0.45,average,5v5
SQ_18987_P100009_61,18987,P100009,61,3.0,2,0.45,average,5v5
SQ_18987_P100009_62,18987,P100009,62,6.0,2,0.45,average,5v5
SQ_18987_P100009_63,18987,P100009,63,6.0,2,0.45,average,5v5
SQ_18987_P100009_64,18987,P100009,64,4.0,2,0.45,average,5v5
SQ_18987_P100009_65,18987,P100009,65,63.0,2,0.6,good,5v5
SQ_18987_P100009_66,18987,P100009,66,14.0,2,0.45,average,5v5
SQ_18987_P100009_67,18987,P100009,67,4.0,2,0.45,average,5v5
SQ_18987_P100009_68,18987,P100009,68,51.0,2,0.75,good,5v5
SQ_18987_P100009_69,18987,P100009,69,83.0,2,0.45,average,5v5
SQ_18987_P100009_70,18987,P100009,70,4.0,2,0.45,average,5v5
SQ_18987_P100009_71,18987,P100009,71,26.0,2,0.45,average,5v5
SQ_18987_P100009_72,18987,P100009,72,13.0,2,0.45,average,5v5
SQ_18987_P100009_73,18987,P100009,73,17.0,2,0.45,average,5v5
SQ_18987_P100009_74,18987,P100009,74,13.0,2,0.45,average,5v5
SQ_18987_P100009_75,18987,P100009,75,23.0,2,0.45,average,5v5
SQ_18987_P100009_76,18987,P100009,76,7.0,2,0.45,average,5v5
SQ_18987_P100009_77,18987,P100009,77,38.99,2,0.6,good,5v5
SQ_18987_P100009_79,18987,P100009,79,80.0,3,0.6,good,5v5
SQ_18987_P100009_80,18987,P100009,80,11.0,3,0.45,average,5v5
SQ_18987_P100009_81,18987,P100009,81,3.0,3,0.45,average,5v5
SQ_18987_P100009_82,18987,P100009,82,99.0,3,0.45,average,5v5
SQ_18987_P100009_83,18987,P100009,83,35.0,3,0.6,good,5v5
SQ_18987_P100009_84,18987,P100009,84,7.0,3,0.45,average,5v5
SQ_18987_P100009_85,18987,P100009,85,27.0,3,0.45,average,5v5
SQ_18987_P100009_86,18987,P100009,86,11.0,3,0.45,average,5v5
SQ_18987_P100009_87,18987,P100009,87,65.0,3,0.6,good,5v5
SQ_18987_P100009_88,18987,P100009,88,56.0,3,0.75,good,5v5
SQ_18987_P100009_89,18987,P100009,89,43.0,3,0.75,good,5v5
SQ_18987_P100009_90,18987,P100009,90,126.0,3,0.45,average,5v4
SQ_18987_P100009_91,18987,P100009,91,44.0,3,0.75,good,5v4
SQ_18987_P100009_92,18987,P100009,92,27.0,3,0.45,average,5v4
SQ_18987_P100009_93,18987,P100009,93,12.0,3,0.45,average,5v4
SQ_18987_P100009_94,18987,P100009,94,16.0,3,0.45,average,5v4
SQ_18987_P100009_95,18987,P100009,95,18.0,3,0.45,average,5v5
SQ_18987_P100009_96,18987,P100009,96,45.0,3,0.75,good,5v5
SQ_18987_P100009_97,18987,P100009,97,46.0,3,0.75,good,5v5
SQ_18987_P100009_98,18987,P100009,98,12.0,3,0.45,average,5v5
SQ_18987_P100009_99,18987,P100009,99,75.0,3,0.6,good,5v5
SQ_18987_P100009_100,18987,P100009,100,67.0,3,0.6,good,5v5
SQ_18987_P100009_101,18987,P100009,101,7.0,3,0.45,average,5v5
SQ_18987_P100009_102,18987,P100009,102,27.0,3,0.45,average,5v5
SQ_18987_P100009_103,18987,P100009,103,28.0,3,0.45,average,5v5
SQ_18987_P100009_104,18987,P100009,104,32.0,3,0.6,good,5v5
SQ_18987_P100009_105,18987,P100009,105,12.0,3,0.45,average,5v5
SQ_18987_P100016_1,18987,P100016,1,67.0,1,0.6,good,5v5
SQ_18987_P100016_2,18987,P100016,2,4.0,1,0.45,average,5v5
SQ_18987_P100016_3,18987,P100016,3,9.0,1,0.45,average,5v5
SQ_18987_P100016_4,18987,P100016,4,7.0,1,0.45,average,5v5
SQ_18987_P100016_5,18987,P100016,5,9.0,1,0.45,average,5v5
SQ_18987_P100016_6,18987,P100016,6,35.0,1,0.6,good,5v5
SQ_18987_P100016_7,18987,P100016,7,51.0,1,0.75,good,5v5
SQ_18987_P100016_8,18987,P100016,8,33.0,1,0.6,good,5v5
SQ_18987_P100016_9,18987,P100016,9,11.0,1,0.45,average,5v5
SQ_18987_P100016_10,18987,P100016,10,13.0,1,0.45,average,5v5
SQ_18987_P100016_11,18987,P100016,11,16.0,1,0.45,average,5v5
SQ_18987_P100016_12,18987,P100016,12,28.0,1,0.45,average,5v5
SQ_18987_P100016_13,18987,P100016,13,41.0,1,0.75,good,5v5
SQ_18987_P100016_14,18987,P100016,14,25.0,1,0.45,average,5v5
SQ_18987_P100016_15,18987,P100016,15,12.0,1,0.45,average,5v5
SQ_18987_P100016_16,18987,P100016,16,19.0,1,0.45,average,5v5
SQ_18987_P100016_17,18987,P100016,17,10.0,1,0.45,average,5v5
SQ_18987_P100016_18,18987,P100016,18,25.0,1,0.45,average,5v5
SQ_18987_P100016_19,18987,P100016,19,17.0,1,0.45,average,5v5
SQ_18987_P100016_20,18987,P100016,20,4.0,1,0.45,average,5v5
SQ_18987_P100016_21,18987,P100016,21,31.0,1,0.6,good,5v5
SQ_18987_P100016_22,18987,P100016,22,40.0,1,0.75,good,5v5
SQ_18987_P100016_23,18987,P100016,23,24.0,1,0.45,average,5v5
SQ_18987_P100016_24,18987,P100016,24,4.0,1,0.45,average,5v5
SQ_18987_P100016_25,18987,P100016,25,13.0,1,0.45,average,5v5
SQ_18987_P100016_26,18987,P100016,26,83.0,1,0.45,average,5v5
SQ_18987_P100016_27,18987,P100016,27,14.0,1,0.45,average,5v5
SQ_18987_P100016_28,18987,P100016,28,9.0,1,0.45,average,5v5
SQ_18987_P100016_29,18987,P100016,29,11.0,1,0.45,average,5v5
SQ_18987_P100016_30,18987,P100016,30,10.0,1,0.45,average,5v5
SQ_18987_P100016_31,18987,P100016,31,20.0,1,0.45,average,5v5
SQ_18987_P100016_32,18987,P100016,32,88.0,1,0.45,average,5v4
SQ_18987_P100016_33,18987,P100016,33,62.0,1,0.6,good,5v4
SQ_18987_P100016_34,18987,P100016,34,15.0,1,0.45,average,5v4
SQ_18987_P100016_35,18987,P100016,35,4.0,1,0.45,average,5v4
SQ_18987_P100016_36,18987,P100016,36,4.0,1,0.45,average,5v4
SQ_18987_P100016_37,18987,P100016,37,7.0,1,0.45,average,5v4
SQ_18987_P100016_38,18987,P100016,38,36.0,1,0.6,good,5v4
SQ_18987_P100016_39,18987,P100016,39,40.0,1,0.75,good,5v5
SQ_18987_P100016_40,18987,P100016,40,94.0,1,0.45,average,5v5
SQ_18987_P100016_41,18987,P100016,41,34.99,1,0.6,good,5v5
SQ_18987_P100016_43,18987,P100016,43,40.0,2,0.75,good,5v5
SQ_18987_P100016_44,18987,P100016,44,49.0,2,0.75,good,5v5
SQ_18987_P100016_45,18987,P100016,45,58.0,2,0.75,good,5v5
SQ_18987_P100016_46,18987,P100016,46,51.0,2,0.75,good,5v5
SQ_18987_P100016_47,18987,P100016,47,115.0,2,0.45,average,5v5
SQ_18987_P100016_48,18987,P100016,48,9.0,2,0.45,average,5v5
SQ_18987_P100016_49,18987,P100016,49,6.0,2,0.45,average,5v5
SQ_18987_P100016_50,18987,P100016,50,10.0,2,0.45,average,5v5
SQ_18987_P100016_51,18987,P100016,51,12.0,2,0.45,average,5v5
SQ_18987_P100016_52,18987,P100016,52,5.0,2,0.45,average,5v5
SQ_18987_P100016_53,18987,P100016,53,103.0,2,0.45,average,5v5
SQ_18987_P100016_54,18987,P100016,54,73.0,2,0.6,good,5v5
SQ_18987_P100016_55,18987,P100016,55,29.0,2,0.45,average,5v5
SQ_18987_P100016_56,18987,P100016,56,19.0,2,0.45,average,5v5
SQ_18987_P100016_57,18987,P100016,57,12.0,2,0.45,average,5v5
SQ_18987_P100016_58,18987,P100016,58,85.0,2,0.45,average,5v5
SQ_18987_P100016_59,18987,P100016,59,17.0,2,0.45,average,5v5
SQ_18987_P100016_60,18987,P100016,60,11.0,2,0.45,average,5v5
SQ_18987_P100016_61,18987,P100016,61,3.0,2,0.45,average,5v5
SQ_18987_P100016_62,18987,P100016,62,6.0,2,0.45,average,5v5
SQ_18987_P100016_63,18987,P100016,63,6.0,2,0.45,average,5v5
SQ_18987_P100016_64,18987,P100016,64,4.0,2,0.45,average,5v5
SQ_18987_P100016_65,18987,P100016,65,63.0,2,0.6,good,5v5
SQ_18987_P100016_66,18987,P100016,66,14.0,2,0.45,average,5v5
SQ_18987_P100016_67,18987,P100016,67,4.0,2,0.45,average,5v5
SQ_18987_P100016_68,18987,P100016,68,51.0,2,0.75,good,5v5
SQ_18987_P100016_69,18987,P100016,69,83.0,2,0.45,average,5v5
SQ_18987_P100016_70,18987,P100016,70,4.0,2,0.45,average,5v5
SQ_18987_P100016_71,18987,P100016,71,26.0,2,0.45,average,5v5
SQ_18987_P100016_72,18987,P100016,72,13.0,2,0.45,average,5v5
SQ_18987_P100016_73,18987,P100016,73,17.0,2,0.45,average,5v5
SQ_18987_P100016_74,18987,P100016,74,13.0,2,0.45,average,5v5
SQ_18987_P100016_75,18987,P100016,75,23.0,2,0.45,average,5v5
SQ_18987_P100016_76,18987,P100016,76,7.0,2,0.45,average,5v5
SQ_18987_P100016_77,18987,P100016,77,38.99,2,0.6,good,5v5
SQ_18987_P100016_79,18987,P100016,79,80.0,3,0.6,good,5v5
SQ_18987_P100016_80,18987,P100016,80,11.0,3,0.45,average,5v5
SQ_18987_P100016_81,18987,P100016,81,3.0,3,0.45,average,5v5
SQ_18987_P100016_82,18987,P100016,82,99.0,3,0.45,average,5v5
SQ_18987_P100016_83,18987,P100016,83,35.0,3,0.6,good,5v5
SQ_18987_P100016_84,18987,P100016,84,7.0,3,0.45,average,5v5
SQ_18987_P100016_85,18987,P100016,85,27.0,3,0.45,average,5v5
SQ_18987_P100016_86,18987,P100016,86,11.0,3,0.45,average,5v5
SQ_18987_P100016_87,18987,P100016,87,65.0,3,0.6,good,5v5
SQ_18987_P100016_88,18987,P100016,88,56.0,3,0.75,good,5v5
SQ_18987_P100016_89,18987,P100016,89,43.0,3,0.75,good,5v5
SQ_18987_P100016_90,18987,P100016,90,126.0,3,0.45,average,5v4
SQ_18987_P100016_91,18987,P100016,91,44.0,3,0.75,good,5v4
SQ_18987_P100016_92,18987,P100016,92,27.0,3,0.45,average,5v4
SQ_18987_P100016_93,18987,P100016,93,12.0,3,0.45,average,5v4
SQ_18987_P100016_94,18987,P100016,94,16.0,3,0.45,average,5v4
SQ_18987_P100016_95,18987,P100016,95,18.0,3,0.45,average,5v5
SQ_18987_P100016_96,18987,P100016,96,45.0,3,0.75,good,5v5
SQ_18987_P100016_97,18987,P100016,97,46.0,3,0.75,good,5v5
SQ_18987_P100016_98,18987,P100016,98,12.0,3,0.45,average,5v5
SQ_18987_P100016_99,18987,P100016,99,75.0,3,0.6,good,5v5
SQ_18987_P100016_100,18987,P100016,100,67.0,3,0.6,good,5v5
SQ_18987_P100016_101,18987,P100016,101,7.0,3,0.45,average,5v5
SQ_18987_P100016_102,18987,P100016,102,27.0,3,0.45,average,5v5
SQ_18987_P100016_103,18987,P100016,103,28.0,3,0.45,average,5v5
SQ_18987_P100016_104,18987,P100016,104,32.0,3,0.6,good,5v5
SQ_18987_P100016_105,18987,P100016,105,12.0,3,0.45,average,5v5
SQ_18987_P100016_106,18987,P100016,106,48.99,3,0.75,good,6v5
SQ_18987_P100031_1,18987,P100031,1,67.0,1,0.6,good,5v5
SQ_18987_P100031_2,18987,P100031,2,4.0,1,0.45,average,5v5
SQ_18987_P100031_3,18987,P100031,3,9.0,1,0.45,average,5v5
SQ_18987_P100031_4,18987,P100031,4,7.0,1,0.45,average,5v5
SQ_18987_P100031_15,18987,P100031,15,12.0,1,0.45,average,5v5
SQ_18987_P100031_16,18987,P100031,16,19.0,1,0.45,average,5v5
SQ_18987_P100031_17,18987,P100031,17,10.0,1,0.45,average,5v5
SQ_18987_P100031_18,18987,P100031,18,25.0,1,0.45,average,5v5
SQ_18987_P100031_19,18987,P100031,19,17.0,1,0.45,average,5v5
SQ_18987_P100031_20,18987,P100031,20,4.0,1,0.45,average,5v5
SQ_18987_P100031_29,18987,P100031,29,11.0,1,0.45,average,5v5
SQ_18987_P100031_30,18987,P100031,30,10.0,1,0.45,average,5v5
SQ_18987_P100031_31,18987,P100031,31,20.0,1,0.45,average,5v5
SQ_18987_P100031_32,18987,P100031,32,88.0,1,0.45,average,5v4
SQ_18987_P100031_33,18987,P100031,33,62.0,1,0.6,good,5v4
SQ_18987_P100031_34,18987,P100031,34,15.0,1,0.45,average,5v4
SQ_18987_P100031_41,18987,P100031,41,34.99,1,0.6,good,5v5
SQ_18987_P100031_43,18987,P100031,43,40.0,2,0.75,good,5v5
SQ_18987_P100031_44,18987,P100031,44,49.0,2,0.75,good,5v5
SQ_18987_P100031_51,18987,P100031,51,12.0,2,0.45,average,5v5
SQ_18987_P100031_52,18987,P100031,52,5.0,2,0.45,average,5v5
SQ_18987_P100031_53,18987,P100031,53,103.0,2,0.45,average,5v5
SQ_18987_P100031_63,18987,P100031,63,6.0,2,0.45,average,5v5
SQ_18987_P100031_64,18987,P100031,64,4.0,2,0.45,average,5v5
SQ_18987_P100031_65,18987,P100031,65,63.0,2,0.6,good,5v5
SQ_18987_P100031_66,18987,P100031,66,14.0,2,0.45,average,5v5
SQ_18987_P100031_67,18987,P100031,67,4.0,2,0.45,average,5v5
SQ_18987_P100031_79,18987,P100031,79,80.0,3,0.6,good,5v5
SQ_18987_P100031_88,18987,P100031,88,56.0,3,0.75,good,5v5
SQ_18987_P100031_89,18987,P100031,89,43.0,3,0.75,good,5v5
SQ_18987_P100031_91,18987,P100031,91,44.0,3,0.75,good,5v4
SQ_18987_P100031_92,18987,P100031,92,27.0,3,0.45,average,5v4
SQ_18987_P100031_93,18987,P100031,93,12.0,3,0.45,average,5v4
SQ_18987_P100031_94,18987,P100031,94,16.0,3,0.45,average,5v4
SQ_18987_P100031_95,18987,P100031,95,18.0,3,0.45,average,5v5
SQ_18987_P100031_101,18987,P100031,101,7.0,3,0.45,average,5v5
SQ_18987_P100031_102,18987,P100031,102,27.0,3,0.45,average,5v5
SQ_18987_P100031_103,18987,P100031,103,28.0,3,0.45,average,5v5
SQ_18987_P100031_104,18987,P100031,104,32.0,3,0.6,good,5v5
SQ_18987_P100032_1,18987,P100032,1,67.0,1,0.6,good,5v5
SQ_18987_P100032_9,18987,P100032,9,11.0,1,0.45,average,5v5
SQ_18987_P100032_10,18987,P100032,10,13.0,1,0.45,average,5v5
SQ_18987_P100032_11,18987,P100032,11,16.0,1,0.45,average,5v5
SQ_18987_P100032_12,18987,P100032,12,28.0,1,0.45,average,5v5
SQ_18987_P100032_13,18987,P100032,13,41.0,1,0.75,good,5v5
SQ_18987_P100032_14,18987,P100032,14,25.0,1,0.45,average,5v5
SQ_18987_P100032_15,18987,P100032,15,12.0,1,0.45,average,5v5
SQ_18987_P100032_24,18987,P100032,24,4.0,1,0.45,average,5v5
SQ_18987_P100032_25,18987,P100032,25,13.0,1,0.45,average,5v5
SQ_18987_P100032_26,18987,P100032,26,83.0,1,0.45,average,5v5
SQ_18987_P100032_27,18987,P100032,27,14.0,1,0.45,average,5v5
SQ_18987_P100032_28,18987,P100032,28,9.0,1,0.45,average,5v5
SQ_18987_P100032_29,18987,P100032,29,11.0,1,0.45,average,5v5
SQ_18987_P100032_30,18987,P100032,30,10.0,1,0.45,average,5v5
SQ_18987_P100032_37,18987,P100032,37,7.0,1,0.45,average,5v4
SQ_18987_P100032_38,18987,P100032,38,36.0,1,0.6,good,5v4
SQ_18987_P100032_39,18987,P100032,39,40.0,1,0.75,good,5v5
SQ_18987_P100032_40,18987,P100032,40,94.0,1,0.45,average,5v5
SQ_18987_P100032_41,18987,P100032,41,34.99,1,0.6,good,5v5
SQ_18987_P100032_46,18987,P100032,46,51.0,2,0.75,good,5v5
SQ_18987_P100032_47,18987,P100032,47,115.0,2,0.45,average,5v5
SQ_18987_P100032_48,18987,P100032,48,9.0,2,0.45,average,5v5
SQ_18987_P100032_49,18987,P100032,49,6.0,2,0.45,average,5v5
SQ_18987_P100032_50,18987,P100032,50,10.0,2,0.45,average,5v5
SQ_18987_P100032_54,18987,P100032,54,73.0,2,0.6,good,5v5
SQ_18987_P100032_55,18987,P100032,55,29.0,2,0.45,average,5v5
SQ_18987_P100032_56,18987,P100032,56,19.0,2,0.45,average,5v5
SQ_18987_P100032_57,18987,P100032,57,12.0,2,0.45,average,5v5
SQ_18987_P100032_58,18987,P100032,58,85.0,2,0.45,average,5v5
SQ_18987_P100032_59,18987,P100032,59,17.0,2,0.45,average,5v5
SQ_18987_P100032_60,18987,P100032,60,11.0,2,0.45,average,5v5
SQ_18987_P100032_61,18987,P100032,61,3.0,2,0.45,average,5v5
SQ_18987_P100032_67,18987,P100032,67,4.0,2,0.45,average,5v5
SQ_18987_P100032_68,18987,P100032,68,51.0,2,0.75,good,5v5
SQ_18987_P100032_69,18987,P100032,69,83.0,2,0.45,average,5v5
SQ_18987_P100032_70,18987,P100032,70,4.0,2,0.45,average,5v5
SQ_18987_P100032_71,18987,P100032,71,26.0,2,0.45,average,5v5
SQ_18987_P100032_72,18987,P100032,72,13.0,2,0.45,average,5v5
SQ_18987_P100032_73,18987,P100032,73,17.0,2,0.45,average,5v5
SQ_18987_P100032_74,18987,P100032,74,13.0,2,0.45,average,5v5
SQ_18987_P100032_75,18987,P100032,75,23.0,2,0.45,average,5v5
SQ_18987_P100032_80,18987,P100032,80,11.0,3,0.45,average,5v5
SQ_18987_P100032_81,18987,P100032,81,3.0,3,0.45,average,5v5
SQ_18987_P100032_82,18987,P100032,82,99.0,3,0.45,average,5v5
SQ_18987_P100032_83,18987,P100032,83,35.0,3,0.6,good,5v5
SQ_18987_P100032_84,18987,P100032,84,7.0,3,0.45,average,5v5
SQ_18987_P100032_85,18987,P100032,85,27.0,3,0.45,average,5v5
SQ_18987_P100032_86,18987,P100032,86,11.0,3,0.45,average,5v5
SQ_18987_P100032_90,18987,P100032,90,126.0,3,0.45,average,5v4
SQ_18987_P100032_91,18987,P100032,91,44.0,3,0.75,good,5v4
SQ_18987_P100032_92,18987,P100032,92,27.0,3,0.45,average,5v4
SQ_18987_P100032_93,18987,P100032,93,12.0,3,0.45,average,5v4
SQ_18987_P100032_99,18987,P100032,99,75.0,3,0.6,good,5v5
SQ_18987_P100032_100,18987,P100032,100,67.0,3,0.6,good,5v5
SQ_18987_P100032_101,18987,P100032,101,7.0,3,0.45,average,5v5
SQ_18987_P100032_102,18987,P100032,102,27.0,3,0.45,average,5v5
SQ_18987_P100032_103,18987,P100032,103,28.0,3,0.45,average,5v5
SQ_18987_P100033_2,18987,P100033,2,4.0,1,0.45,average,5v5
SQ_18987_P100033_3,18987,P100033,3,9.0,1,0.45,average,5v5
SQ_18987_P100033_4,18987,P100033,4,7.0,1,0.45,average,5v5
SQ_18987_P100033_5,18987,P100033,5,9.0,1,0.45,average,5v5
SQ_18987_P100033_6,18987,P100033,6,35.0,1,0.6,good,5v5
SQ_18987_P100033_7,18987,P100033,7,51.0,1,0.75,good,5v5
SQ_18987_P100033_8,18987,P100033,8,33.0,1,0.6,good,5v5
SQ_18987_P100033_16,18987,P100033,16,19.0,1,0.45,average,5v5
SQ_18987_P100033_17,18987,P100033,17,10.0,1,0.45,average,5v5
SQ_18987_P100033_18,18987,P100033,18,25.0,1,0.45,average,5v5
SQ_18987_P100033_19,18987,P100033,19,17.0,1,0.45,average,5v5
SQ_18987_P100033_20,18987,P100033,20,4.0,1,0.45,average,5v5
SQ_18987_P100033_21,18987,P100033,21,31.0,1,0.6,good,5v5
SQ_18987_P100033_22,18987,P100033,22,40.0,1,0.75,good,5v5
SQ_18987_P100033_23,18987,P100033,23,24.0,1,0.45,average,5v5
SQ_18987_P100033_31,18987,P100033,31,20.0,1,0.45,average,5v5
SQ_18987_P100033_32,18987,P100033,32,88.0,1,0.45,average,5v4
SQ_18987_P100033_33,18987,P100033,33,62.0,1,0.6,good,5v4
SQ_18987_P100033_34,18987,P100033,34,15.0,1,0.45,average,5v4
SQ_18987_P100033_35,18987,P100033,35,4.0,1,0.45,average,5v4
SQ_18987_P100033_36,18987,P100033,36,4.0,1,0.45,average,5v4
SQ_18987_P100033_43,18987,P100033,43,40.0,2,0.75,good,5v5
SQ_18987_P100033_44,18987,P100033,44,49.0,2,0.75,good,5v5
SQ_18987_P100033_45,18987,P100033,45,58.0,2,0.75,good,5v5
SQ_18987_P100033_51,18987,P100033,51,12.0,2,0.45,average,5v5
SQ_18987_P100033_52,18987,P100033,52,5.0,2,0.45,average,5v5
SQ_18987_P100033_53,18987,P100033,53,103.0,2,0.45,average,5v5
SQ_18987_P100033_59,18987,P100033,59,17.0,2,0.45,average,5v5
SQ_18987_P100033_60,18987,P100033,60,11.0,2,0.45,average,5v5
SQ_18987_P100033_61,18987,P100033,61,3.0,2,0.45,average,5v5
SQ_18987_P100033_62,18987,P100033,62,6.0,2,0.45,average,5v5
SQ_18987_P100033_63,18987,P100033,63,6.0,2,0.45,average,5v5
SQ_18987_P100033_64,18987,P100033,64,4.0,2,0.45,average,5v5
SQ_18987_P100033_65,18987,P100033,65,63.0,2,0.6,good,5v5
SQ_18987_P100033_66,18987,P100033,66,14.0,2,0.45,average,5v5
SQ_18987_P100033_76,18987,P100033,76,7.0,2,0.45,average,5v5
