event_tracking_key,event_key,event_id,game_id,event_index,player_id,player_game_number,period,linked_event_index,tracking_event_index,event_start_min,event_start_sec,event_end_min,event_end_sec,role_abrev,event_team_zone,home_team_zone,away_team_zone,team_venue,team_venue_abv,side_of_puck,sequence_index,play_index,play_detail1,play_detail_2,play_detail_successful,pressured_pressurer,zone_change_index,home_team,away_team,event_type_raw,event_detail,event_detail_2,event_successful,shift_index,duration,time_start_total_seconds,time_end_total_seconds,running_intermission_duration,period_start_total_running_seconds,running_video_time,event_running_start,event_running_end,player_role,role_number,player_team
ETK010793,EV1898702399,E_18987_2399,18987,2399,P100170,25.0,3,,2399,7.0,33.0,7.0,31.0,e,,,,Away,a,Offensive,,,OffensivePlay_Zone-PuckRetrievalDumpIn,,s,,234.0,Velodrome,Outlaws,Possession,PuckRetrieval,,,92.0,2.0,453.0,451.0,143.0,2303.0,2930.0,2925.0,2932.0,event_team_player_1,1.0,Outlaws
ETK010794,EV1898709216,E_18987_9216,18987,9216,P100170,25.0,3,9216.0,9216,7.0,30.0,,,e,,,,Away,a,Offensive,,,OffensivePlay_Zone-Breakout,,s,,234.0,Velodrome,Outlaws,Pass,Pass_Completed,,,92.0,0.0,450.0,450.0,143.0,2303.0,2933.0,2928.0,2933.0,event_team_player_1,1.0,Outlaws
ETK010795,EV1898709216,E_18987_9216,18987,9216,P100031,13.0,3,9216.0,9216,7.0,30.0,,,e,,,,Away,a,Offensive,,,,,,,234.0,Velodrome,Outlaws,Pass,Pass_Completed,,,92.0,0.0,450.0,450.0,143.0,2303.0,2933.0,2928.0,2933.0,event_team_player_2,2.0,Outlaws
ETK010796,EV1898709216,E_18987_9216,18987,9216,P100170,25.0,3,9216.0,9216,7.0,30.0,,,e,,,,Away,a,Offensive,,,OffensivePlay_Zone-Breakout,,s,,235.0,Velodrome,Outlaws,Zone_Entry_Exit,Zone_Exit,,,92.0,0.0,450.0,450.0,143.0,2303.0,2933.0,2928.0,2933.0,event_team_player_1,1.0,Outlaws
ETK010797,EV1898709216,E_18987_9216,18987,9216,P100031,13.0,3,9216.0,9216,7.0,30.0,,,e,,,,Away,a,Offensive,,,,,,,235.0,Velodrome,Outlaws,Zone_Entry_Exit,Zone_Exit,,,92.0,0.0,450.0,450.0,143.0,2303.0,2933.0,2928.0,2933.0,event_team_player_2,2.0,Outlaws
ETK010798,EV1898702402,E_18987_2402,18987,2402,P100031,13.0,3,,2402,7.0,29.0,,,e,,,,Away,a,Offensive,,,OffensivePlay_Pass-GiveAndGo,OffensivePlay_Pass-SecondTouch,s,,235.0,Velodrome,Outlaws,Pass,Pass_Completed,,,92.0,0.0,449.0,449.0,143.0,2303.0,2934.0,2929.0,2934.0,event_team_player_1,1.0,Outlaws
ETK010799,EV1898702402,E_18987_2402,18987,2402,P100185,77.0,3,,2402,7.0,29.0,,,e,,,,Away,a,Offensive,,,,,,,235.0,Velodrome,Outlaws,Pass,Pass_Completed,,,92.0,0.0,449.0,449.0,143.0,2303.0,2934.0,2929.0,2934.0,event_team_player_2,2.0,Outlaws
ETK010800,EV1898702403,E_18987_2403,18987,2403,P100185,77.0,3,,2403,7.0,28.0,7.0,26.0,e,,,,Away,a,Offensive,,,,,,,235.0,Velodrome,Outlaws,Possession,,,,92.0,2.0,448.0,446.0,143.0,2303.0,2935.0,2930.0,2937.0,event_team_player_1,1.0,Outlaws
ETK010801,EV1898702404,E_18987_2404,18987,2404,P100185,77.0,3,,2404,7.0,26.0,7.0,25.0,e,,,,Away,a,Offensive,,,OffensivePlay_Possession-DriveMiddle,,,1,236.0,Velodrome,Outlaws,Zone_Entry_Exit,Zone_Entry,,,93.0,1.0,446.0,445.0,143.0,2303.0,2937.0,2932.0,2938.0,event_team_player_1,1.0,Outlaws
ETK010802,EV1898702404,E_18987_2404,18987,2404,P100232,91.0,3,,2404,7.0,26.0,7.0,25.0,o,,,,Away,a,Defensive,,,,,,1,236.0,Velodrome,Outlaws,Zone_Entry_Exit,Zone_Entry,,,93.0,1.0,446.0,445.0,143.0,2303.0,2937.0,2932.0,2938.0,opp_team_player_1,1.0,Velodrome
ETK010803,EV1898702404,E_18987_2404,18987,2404,P100198,84.0,3,,2404,7.0,26.0,7.0,25.0,o,,,,Away,a,Defensive,,,,,,,236.0,Velodrome,Outlaws,Zone_Entry_Exit,Zone_Entry,,,93.0,1.0,446.0,445.0,143.0,2303.0,2937.0,2932.0,2938.0,opp_team_player_2,2.0,Velodrome
ETK010804,EV1898702405,E_18987_2405,18987,2405,P100185,77.0,3,,2405,7.0,25.0,7.0,23.0,e,,,,Away,a,Offensive,,,OffensivePlay_Possession-DriveMiddle,OffensivePlay_Possession-CutBack,,1,236.0,Velodrome,Outlaws,Possession,,,,93.0,2.0,445.0,443.0,143.0,2303.0,2938.0,2933.0,2940.0,event_team_player_1,1.0,Outlaws
ETK010805,EV1898702405,E_18987_2405,18987,2405,P100232,91.0,3,,2405,7.0,25.0,7.0,23.0,o,,,,Away,a,Defensive,,,,,,1,236.0,Velodrome,Outlaws,Possession,,,,93.0,2.0,445.0,443.0,143.0,2303.0,2938.0,2933.0,2940.0,opp_team_player_1,1.0,Velodrome
ETK010806,EV1898702406,E_18987_2406,18987,2406,P100185,77.0,3,,2406,7.0,23.0,,,e,,,,Away,a,Offensive,,,,,,1,236.0,Velodrome,Outlaws,Shot,Shot_Blocked,,,93.0,0.0,443.0,443.0,143.0,2303.0,2940.0,2935.0,2940.0,event_team_player_1,1.0,Outlaws
ETK010807,EV1898702406,E_18987_2406,18987,2406,P100232,91.0,3,,2406,7.0,23.0,,,o,,,,Away,a,Defensive,,,Defensive_PlayShot-BlockedShot,,s,1,236.0,Velodrome,Outlaws,Shot,Shot_Blocked,,,93.0,0.0,443.0,443.0,143.0,2303.0,2940.0,2935.0,2940.0,opp_team_player_1,1.0,Velodrome
ETK010808,EV1898702407,E_18987_2407,18987,2407,P100185,77.0,3,,2407,7.0,22.0,,,e,,,,Away,a,Offensive,,,OffensivePlay_Zone-PuckRecoveryShot,,s,,236.0,Velodrome,Outlaws,Possession,PuckRecovery,,,93.0,0.0,442.0,442.0,143.0,2303.0,2941.0,2936.0,2941.0,event_team_player_1,1.0,Outlaws
ETK010809,EV1898709217,E_18987_9217,18987,9217,P100185,77.0,3,9217.0,9217,7.0,22.0,,,e,,,,Away,a,Offensive,,,,,,1,236.0,Velodrome,Outlaws,Shot,Shot_OnNetSaved,,,93.0,0.0,442.0,442.0,143.0,2303.0,2941.0,2936.0,2941.0,event_team_player_1,1.0,Outlaws
ETK010810,EV1898709217,E_18987_9217,18987,9217,P100016,39.0,3,9217.0,9217,7.0,22.0,,,o,,,,Away,a,Defensive,,,,,,,236.0,Velodrome,Outlaws,Shot,Shot_OnNetSaved,,,93.0,0.0,442.0,442.0,143.0,2303.0,2941.0,2936.0,2941.0,opp_team_player_1,1.0,Velodrome
ETK010811,EV1898709217,E_18987_9217,18987,9217,P100232,91.0,3,9217.0,9217,7.0,22.0,,,o,,,,Away,a,Defensive,,,Defensive_PlayPossession-StickCheck,,,1,236.0,Velodrome,Outlaws,Shot,Shot_OnNetSaved,,,93.0,0.0,442.0,442.0,143.0,2303.0,2941.0,2936.0,2941.0,opp_team_player_2,2.0,Velodrome
ETK010812,EV1898709217,E_18987_9217,18987,9217,P100016,39.0,3,9217.0,9217,7.0,22.0,,,e,,,,Home,h,Defensive,,,,,,,236.0,Velodrome,Outlaws,Save,Save_Freeze,,,93.0,0.0,442.0,442.0,143.0,2303.0,2941.0,2936.0,2941.0,event_team_player_1,1.0,Velodrome
ETK010813,EV1898709217,E_18987_9217,18987,9217,P100002,91.0,3,9217.0,9217,7.0,22.0,,,e,,,,Home,h,Defensive,,,Defensive_PlayPossession-StickCheck,,,1,236.0,Velodrome,Outlaws,Save,Save_Freeze,,,93.0,0.0,442.0,442.0,143.0,2303.0,2941.0,2936.0,2941.0,event_team_player_2,2.0,Velodrome
ETK010814,EV1898709217,E_18987_9217,18987,9217,P100185,77.0,3,9217.0,9217,7.0,22.0,,,o,,,,Home,h,Offensive,,,,,,1,236.0,Velodrome,Outlaws,Save,Save_Freeze,,,93.0,0.0,442.0,442.0,143.0,2303.0,2941.0,2936.0,2941.0,opp_team_player_1,1.0,Outlaws
ETK010815,EV1898709217,E_18987_9217,18987,9217,P100016,39.0,3,9217.0,9217,7.0,21.0,,,e,,,,Home,h,,,,,,,,236.0,Velodrome,Outlaws,Stoppage,Stoppage_Play,,,93.0,0.0,441.0,441.0,143.0,2303.0,2942.0,2937.0,2942.0,event_team_player_1,1.0,Velodrome
ETK010816,EV1898709217,E_18987_9217,18987,9217,P100016,39.0,3,9217.0,9217,7.0,14.0,7.0,1.0,e,,,,Home,h,,,,,,,,236.0,Velodrome,Outlaws,DeadIce,,,,94.0,13.0,434.0,421.0,143.0,2303.0,2949.0,2944.0,2962.0,event_team_player_1,1.0,Velodrome
ETK010817,EV1898702412,E_18987_2412,18987,2412,P100185,77.0,3,,2412,7.0,1.0,,,e,,,,Away,a,Offensive,,,,,,,236.0,Velodrome,Outlaws,Faceoff,Faceoff_AfterStoppage,,,94.0,0.0,421.0,421.0,143.0,2303.0,2962.0,2957.0,2962.0,event_team_player_1,1.0,Outlaws
ETK010818,EV1898702412,E_18987_2412,18987,2412,P100201,42.0,3,,2412,7.0,1.0,,,o,,,,Away,a,Defensive,,,,,,,236.0,Velodrome,Outlaws,Faceoff,Faceoff_AfterStoppage,,,94.0,0.0,421.0,421.0,143.0,2303.0,2962.0,2957.0,2962.0,opp_team_player_1,1.0,Velodrome
ETK010819,EV1898702413,E_18987_2413,18987,2413,P100031,13.0,3,,2413,6.0,57.0,,,e,,,,Away,a,Offensive,,,OffensivePlay_Zone-PuckRecoveryFaceoff,,u,1,236.0,Velodrome,Outlaws,Possession,PuckRecovery,,,95.0,0.0,417.0,417.0,143.0,2303.0,2966.0,2961.0,2966.0,event_team_player_1,1.0,Outlaws
ETK010820,EV1898702413,E_18987_2413,18987,2413,P100198,84.0,3,,2413,6.0,57.0,,,o,,,,Away,a,Defensive,,,DefensivePlay_Zone-PuckRetreivalFaceoff,,u,1,236.0,Velodrome,Outlaws,Possession,PuckRecovery,,,95.0,0.0,417.0,417.0,143.0,2303.0,2966.0,2961.0,2966.0,opp_team_player_1,1.0,Velodrome
ETK010821,EV1898702414,E_18987_2414,18987,2414,P100198,84.0,3,,2414,6.0,55.0,6.0,53.0,e,,,,Home,h,Offensive,,,OffensivePlay_Zone-Breakout,,s,,237.0,Velodrome,Outlaws,Zone_Entry_Exit,Zone_Exit,,,95.0,2.0,415.0,413.0,143.0,2303.0,2968.0,2963.0,2970.0,event_team_player_1,1.0,Velodrome
ETK010822,EV1898702415,E_18987_2415,18987,2415,P100198,84.0,3,,2415,6.0,52.0,,,e,,,,Home,h,Offensive,,,,,,,237.0,Velodrome,Outlaws,Pass,Pass_Completed,,,95.0,0.0,412.0,412.0,143.0,2303.0,2971.0,2966.0,2971.0,event_team_player_1,1.0,Velodrome
ETK010823,EV1898702415,E_18987_2415,18987,2415,P100064,55.0,3,,2415,6.0,52.0,,,e,,,,Home,h,Offensive,,,,,,1,237.0,Velodrome,Outlaws,Pass,Pass_Completed,,,95.0,0.0,412.0,412.0,143.0,2303.0,2971.0,2966.0,2971.0,event_team_player_2,2.0,Velodrome
ETK010824,EV1898702415,E_18987_2415,18987,2415,P100031,13.0,3,,2415,6.0,52.0,,,o,,,,Home,h,Defensive,,,Defensive_PlayPossession-StickCheck,,,1,237.0,Velodrome,Outlaws,Pass,Pass_Completed,,,95.0,0.0,412.0,412.0,143.0,2303.0,2971.0,2966.0,2971.0,opp_team_player_1,1.0,Outlaws
ETK010825,EV1898702416,E_18987_2416,18987,2416,P100064,55.0,3,,2416,6.0,52.0,,,e,,,,Home,h,Offensive,,,OffensivePlay_Zone-DumpChase,,u,1,238.0,Velodrome,Outlaws,Zone_Entry_Exit,Zone_Entry,,,95.0,0.0,412.0,412.0,143.0,2303.0,2971.0,2966.0,2971.0,event_team_player_1,1.0,Velodrome
ETK010826,EV1898702416,E_18987_2416,18987,2416,P100031,13.0,3,,2416,6.0,52.0,,,o,,,,Home,h,Defensive,,,,,,1,238.0,Velodrome,Outlaws,Zone_Entry_Exit,Zone_Entry,,,95.0,0.0,412.0,412.0,143.0,2303.0,2971.0,2966.0,2971.0,opp_team_player_1,1.0,Outlaws
ETK010827,EV1898702417,E_18987_2417,18987,2417,P100033,44.0,3,,2417,6.0,47.0,,,e,,,,Away,a,Offensive,,,OffensivePlay_Zone-PuckRetrievalDumpIn,,u,1,238.0,Velodrome,Outlaws,Possession,PuckRetrieval,,,95.0,0.0,407.0,407.0,143.0,2303.0,2976.0,2971.0,2976.0,event_team_player_1,1.0,Outlaws
ETK010828,EV1898702417,E_18987_2417,18987,2417,P100064,55.0,3,,2417,6.0,47.0,,,o,,,,Away,a,Defensive,,,Defensive_PlayZone-PuckRecoveryDumpIn,,u,1,238.0,Velodrome,Outlaws,Possession,PuckRetrieval,,,95.0,0.0,407.0,407.0,143.0,2303.0,2976.0,2971.0,2976.0,opp_team_player_1,1.0,Velodrome
ETK010829,EV1898709218,E_18987_9218,18987,9218,P100033,44.0,3,9218.0,9218,6.0,46.0,,,e,,,,Away,a,Offensive,,,OffensivePlay_Pass-SecondTouch,Defensive_Zone-AttemptedBreakOutPass,u,1,238.0,Velodrome,Outlaws,Pass,Pass_Missed,,,95.0,0.0,406.0,406.0,143.0,2303.0,2977.0,2972.0,2977.0,event_team_player_1,1.0,Outlaws
ETK010830,EV1898709218,E_18987_9218,18987,9218,P100128,68.0,3,9218.0,9218,6.0,46.0,,,e,,,,Away,a,Offensive,,,,,,1,238.0,Velodrome,Outlaws,Pass,Pass_Missed,,,95.0,0.0,406.0,406.0,143.0,2303.0,2977.0,2972.0,2977.0,event_team_player_2,2.0,Outlaws
ETK010831,EV1898709218,E_18987_9218,18987,9218,P100064,55.0,3,9218.0,9218,6.0,46.0,,,o,,,,Away,a,Defensive,,,,,,1,238.0,Velodrome,Outlaws,Pass,Pass_Missed,,,95.0,0.0,406.0,406.0,143.0,2303.0,2977.0,2972.0,2977.0,opp_team_player_1,1.0,Velodrome
ETK010832,EV1898709218,E_18987_9218,18987,9218,P100224,61.0,3,9218.0,9218,6.0,46.0,,,o,,,,Away,a,Defensive,,,,,,1,238.0,Velodrome,Outlaws,Pass,Pass_Missed,,,95.0,0.0,406.0,406.0,143.0,2303.0,2977.0,2972.0,2977.0,opp_team_player_2,2.0,Velodrome
ETK010833,EV1898709218,E_18987_9218,18987,9218,P100033,44.0,3,9218.0,9218,6.0,46.0,,,e,,,,Away,a,Offensive,,,OffensivePlay_Pass-SecondTouch,Defensive_Zone-AttemptedBreakOutPass,u,1,238.0,Velodrome,Outlaws,Turnover,Turnover_Giveaway,,,95.0,0.0,406.0,406.0,143.0,2303.0,2977.0,2972.0,2977.0,event_team_player_1,1.0,Outlaws
ETK010834,EV1898709218,E_18987_9218,18987,9218,P100128,68.0,3,9218.0,9218,6.0,46.0,,,e,,,,Away,a,Offensive,,,,,,1,238.0,Velodrome,Outlaws,Turnover,Turnover_Giveaway,,,95.0,0.0,406.0,406.0,143.0,2303.0,2977.0,2972.0,2977.0,event_team_player_2,2.0,Outlaws
ETK010835,EV1898709218,E_18987_9218,18987,9218,P100064,55.0,3,9218.0,9218,6.0,46.0,,,o,,,,Away,a,Defensive,,,,,,1,238.0,Velodrome,Outlaws,Turnover,Turnover_Giveaway,,,95.0,0.0,406.0,406.0,143.0,2303.0,2977.0,2972.0,2977.0,opp_team_player_1,1.0,Velodrome
ETK010836,EV1898709218,E_18987_9218,18987,9218,P100224,61.0,3,9218.0,9218,6.0,46.0,,,o,,,,Away,a,Defensive,,,,,,1,238.0,Velodrome,Outlaws,Turnover,Turnover_Giveaway,,,95.0,0.0,406.0,406.0,143.0,2303.0,2977.0,2972.0,2977.0,opp_team_player_2,2.0,Velodrome
ETK010837,EV1898709219,E_18987_9219,18987,9219,P100224,61.0,3,9219.0,9219,6.0,45.0,,,e,,,,Home,h,Offensive,,,OffensivePlay_Zone-PuckRetreivalPass,,s,1,238.0,Velodrome,Outlaws,Possession,PuckRetrieval,,,95.0,0.0,405.0,405.0,143.0,2303.0,2978.0,2973.0,2978.0,event_team_player_1,1.0,Velodrome
ETK010838,EV1898709219,E_18987_9219,18987,9219,P100128,68.0,3,9219.0,9219,6.0,45.0,,,o,,,,Home,h,Defensive,,,Defensive_PlayZone-PuckRecoveryPass,,u,1,238.0,Velodrome,Outlaws,Possession,PuckRetrieval,,,95.0,0.0,405.0,405.0,143.0,2303.0,2978.0,2973.0,2978.0,opp_team_player_1,1.0,Outlaws
ETK010839,EV1898709219,E_18987_9219,18987,9219,P100224,61.0,3,9219.0,9219,6.0,45.0,,,e,,,,Home,h,Offensive,,,OffensivePlay_Zone-PuckRetreivalPass,,s,1,238.0,Velodrome,Outlaws,Zone_Entry_Exit,Zone_Keepin,,,95.0,0.0,405.0,405.0,143.0,2303.0,2978.0,2973.0,2978.0,event_team_player_1,1.0,Velodrome
ETK010840,EV1898709219,E_18987_9219,18987,9219,P100128,68.0,3,9219.0,9219,6.0,45.0,,,o,,,,Home,h,Defensive,,,Defensive_PlayZone-PuckRecoveryPass,,u,1,238.0,Velodrome,Outlaws,Zone_Entry_Exit,Zone_Keepin,,,95.0,0.0,405.0,405.0,143.0,2303.0,2978.0,2973.0,2978.0,opp_team_player_1,1.0,Outlaws
ETK010841,EV1898702422,E_18987_2422,18987,2422,P100224,61.0,3,,2422,6.0,45.0,6.0,42.0,e,,,,Home,h,Offensive,,,,,,1,238.0,Velodrome,Outlaws,Possession,,,,95.0,3.0,405.0,402.0,143.0,2303.0,2978.0,2973.0,2981.0,event_team_player_1,1.0,Velodrome
ETK010842,EV1898702422,E_18987_2422,18987,2422,P100128,68.0,3,,2422,6.0,45.0,6.0,42.0,o,,,,Home,h,Defensive,,,,,,1,238.0,Velodrome,Outlaws,Possession,,,,95.0,3.0,405.0,402.0,143.0,2303.0,2978.0,2973.0,2981.0,opp_team_player_1,1.0,Outlaws
ETK010843,EV1898709220,E_18987_9220,18987,9220,P100224,61.0,3,9220.0,9220,6.0,41.0,,,e,,,,Home,h,Offensive,,,,,,1,238.0,Velodrome,Outlaws,Shot,Shot_OnNetSaved,,,95.0,0.0,401.0,401.0,143.0,2303.0,2982.0,2977.0,2982.0,event_team_player_1,1.0,Velodrome
ETK010844,EV1898709220,E_18987_9220,18987,9220,P100009,30.0,3,9220.0,9220,6.0,41.0,,,o,,,,Home,h,Defensive,,,,,,,238.0,Velodrome,Outlaws,Shot,Shot_OnNetSaved,,,95.0,0.0,401.0,401.0,143.0,2303.0,2982.0,2977.0,2982.0,opp_team_player_1,1.0,Outlaws
ETK010845,EV1898709220,E_18987_9220,18987,9220,P100128,68.0,3,9220.0,9220,6.0,41.0,,,o,,,,Home,h,Defensive,,,Defensive_PlayPossession-StickCheck,,,1,238.0,Velodrome,Outlaws,Shot,Shot_OnNetSaved,,,95.0,0.0,401.0,401.0,143.0,2303.0,2982.0,2977.0,2982.0,opp_team_player_2,2.0,Outlaws
ETK010846,EV1898709220,E_18987_9220,18987,9220,P100009,30.0,3,9220.0,9220,6.0,41.0,,,e,,,,Away,a,Defensive,,,,,,,238.0,Velodrome,Outlaws,Save,Save_Freeze,,,95.0,0.0,401.0,401.0,143.0,2303.0,2982.0,2977.0,2982.0,event_team_player_1,1.0,Outlaws
ETK010847,EV1898709220,E_18987_9220,18987,9220,P100128,68.0,3,9220.0,9220,6.0,41.0,,,e,,,,Away,a,Defensive,,,Defensive_PlayPossession-StickCheck,,,1,238.0,Velodrome,Outlaws,Save,Save_Freeze,,,95.0,0.0,401.0,401.0,143.0,2303.0,2982.0,2977.0,2982.0,event_team_player_2,2.0,Outlaws
ETK010848,EV1898709220,E_18987_9220,18987,9220,P100224,61.0,3,9220.0,9220,6.0,41.0,,,o,,,,Away,a,Offensive,,,,,,1,238.0,Velodrome,Outlaws,Save,Save_Freeze,,,95.0,0.0,401.0,401.0,143.0,2303.0,2982.0,2977.0,2982.0,opp_team_player_1,1.0,Velodrome
ETK010849,EV1898709220,E_18987_9220,18987,9220,P100009,30.0,3,9220.0,9220,6.0,40.0,,,e,,,,Away,a,,,,,,,,238.0,Velodrome,Outlaws,Stoppage,Stoppage_Play,,,,0.0,400.0,400.0,143.0,2303.0,2983.0,2978.0,2983.0,event_team_player_1,1.0,Outlaws
ETK010850,EV1898709220,E_18987_9220,18987,9220,P100009,30.0,3,9220.0,9220,6.0,40.0,6.0,19.0,e,,,,Away,a,,,,,,,,238.0,Velodrome,Outlaws,DeadIce,,,,96.0,21.0,400.0,379.0,143.0,2303.0,2983.0,2978.0,3004.0,event_team_player_1,1.0,Outlaws
ETK010851,EV1898702427,E_18987_2427,18987,2427,P100232,91.0,3,,2427,6.0,19.0,,,e,,,,Away,a,Offensive,,,,,,,238.0,Velodrome,Outlaws,Faceoff,Faceoff_AfterStoppage,,,96.0,0.0,379.0,379.0,143.0,2303.0,3004.0,2999.0,3004.0,event_team_player_1,1.0,Outlaws
ETK010852,EV1898702427,E_18987_2427,18987,2427,P100033,44.0,3,,2427,6.0,19.0,,,e,,,,Away,a,Offensive,,,,,,,238.0,Velodrome,Outlaws,Faceoff,Faceoff_AfterStoppage,,,96.0,0.0,379.0,379.0,143.0,2303.0,3004.0,2999.0,3004.0,event_team_player_2,2.0,Outlaws
ETK010853,EV1898702427,E_18987_2427,18987,2427,P100201,42.0,3,,2427,6.0,19.0,,,o,,,,Away,a,Defensive,,,,,,,238.0,Velodrome,Outlaws,Faceoff,Faceoff_AfterStoppage,,,96.0,0.0,379.0,379.0,143.0,2303.0,3004.0,2999.0,3004.0,opp_team_player_1,1.0,Velodrome
ETK010854,EV1898702428,E_18987_2428,18987,2428,P100033,44.0,3,,2428,6.0,18.0,6.0,14.0,e,,,,Away,a,Offensive,,,,,,,238.0,Velodrome,Outlaws,Possession,,,,96.0,4.0,378.0,374.0,143.0,2303.0,3005.0,3000.0,3009.0,event_team_player_1,1.0,Outlaws
ETK010855,EV1898709221,E_18987_9221,18987,9221,P100033,44.0,3,9221.0,9221,6.0,14.0,,,e,,,,Away,a,Offensive,,,Defensive_Zone-AttemptedBreakOutPass,,,,238.0,Velodrome,Outlaws,Pass,Pass_Missed,,,96.0,0.0,374.0,374.0,143.0,2303.0,3009.0,3004.0,3009.0,event_team_player_1,1.0,Outlaws
ETK010856,EV1898709221,E_18987_9221,18987,9221,P100080,89.0,3,9221.0,9221,6.0,14.0,,,e,,,,Away,a,Offensive,,,OffensivePlay_Pass-ReceiverMissed,Defensive_Zone-AttemptedBreakOutPass,,,238.0,Velodrome,Outlaws,Pass,Pass_Missed,,,96.0,0.0,374.0,374.0,143.0,2303.0,3009.0,3004.0,3009.0,event_team_player_2,2.0,Outlaws
ETK010857,EV1898709221,E_18987_9221,18987,9221,P100033,44.0,3,9221.0,9221,6.0,14.0,,,e,,,,Away,a,Offensive,,,Defensive_Zone-AttemptedBreakOutPass,,,,238.0,Velodrome,Outlaws,Turnover,Turnover_Giveaway,,,96.0,0.0,374.0,374.0,143.0,2303.0,3009.0,3004.0,3009.0,event_team_player_1,1.0,Outlaws
ETK010858,EV1898709221,E_18987_9221,18987,9221,P100080,89.0,3,9221.0,9221,6.0,14.0,,,e,,,,Away,a,Offensive,,,OffensivePlay_Pass-ReceiverMissed,Defensive_Zone-AttemptedBreakOutPass,,,238.0,Velodrome,Outlaws,Turnover,Turnover_Giveaway,,,96.0,0.0,374.0,374.0,143.0,2303.0,3009.0,3004.0,3009.0,event_team_player_2,2.0,Outlaws
ETK010859,EV1898709222,E_18987_9222,18987,9222,P100002,91.0,3,9222.0,9222,6.0,12.0,,,e,,,,Home,h,Offensive,,,,,,,238.0,Velodrome,Outlaws,Zone_Entry_Exit,Zone_Keepin,,,96.0,0.0,372.0,372.0,143.0,2303.0,3011.0,3006.0,3011.0,event_team_player_1,1.0,Velodrome
ETK010860,EV1898709222,E_18987_9222,18987,9222,P100002,91.0,3,9222.0,9222,6.0,12.0,6.0,10.0,e,,,,Home,h,Offensive,,,OffensivePlay_Zone-PuckRetreivalTurnover,,s,,238.0,Velodrome,Outlaws,Possession,PuckRetrieval,,,96.0,2.0,372.0,370.0,143.0,2303.0,3011.0,3006.0,3013.0,event_team_player_1,1.0,Velodrome
ETK010861,EV1898702433,E_18987_2433,18987,2433,P100002,91.0,3,,2433,6.0,10.0,,,e,,,,Home,h,Offensive,,,OffensivePlay_Pass-AssistSecondary,,,1,238.0,Velodrome,Outlaws,Pass,Pass_Completed,,,96.0,0.0,370.0,370.0,143.0,2303.0,3013.0,3008.0,3013.0,event_team_player_1,1.0,Velodrome
ETK010862,EV1898702433,E_18987_2433,18987,2433,P100201,42.0,3,,2433,6.0,10.0,,,e,,,,Home,h,Offensive,,,,,,,238.0,Velodrome,Outlaws,Pass,Pass_Completed,,,96.0,0.0,370.0,370.0,143.0,2303.0,3013.0,3008.0,3013.0,event_team_player_2,2.0,Velodrome
ETK010863,EV1898702433,E_18987_2433,18987,2433,P100002,91.0,3,,2433,6.0,10.0,,,o,,,,Home,h,Defensive,,,Defensive_PlayPossession-StickCheck,,,1,238.0,Velodrome,Outlaws,Pass,Pass_Completed,,,96.0,0.0,370.0,370.0,143.0,2303.0,3013.0,3008.0,3013.0,opp_team_player_1,1.0,Outlaws
ETK010864,EV1898702434,E_18987_2434,18987,2434,P100201,42.0,3,,2434,6.0,9.0,6.0,2.0,e,,,,Home,h,Offensive,,,,,,1,238.0,Velodrome,Outlaws,Possession,,,,96.0,7.0,369.0,362.0,143.0,2303.0,3014.0,3009.0,3021.0,event_team_player_1,1.0,Velodrome
ETK010865,EV1898702434,E_18987_2434,18987,2434,P100033,44.0,3,,2434,6.0,9.0,6.0,2.0,o,,,,Home,h,Defensive,,,,,,1,238.0,Velodrome,Outlaws,Possession,,,,96.0,7.0,369.0,362.0,143.0,2303.0,3014.0,3009.0,3021.0,opp_team_player_1,1.0,Outlaws
ETK010866,EV1898702435,E_18987_2435,18987,2435,P100201,42.0,3,,2435,6.0,2.0,6.0,0.0,e,,,,Home,h,Offensive,,,,,,1,238.0,Velodrome,Outlaws,Possession,,,,96.0,2.0,362.0,360.0,143.0,2303.0,3021.0,3016.0,3023.0,event_team_player_1,1.0,Velodrome
ETK010867,EV1898702435,E_18987_2435,18987,2435,P100080,89.0,3,,2435,6.0,2.0,6.0,0.0,o,,,,Home,h,Defensive,,,,,,1,238.0,Velodrome,Outlaws,Possession,,,,96.0,2.0,362.0,360.0,143.0,2303.0,3021.0,3016.0,3023.0,opp_team_player_1,1.0,Outlaws
ETK010868,EV1898702435,E_18987_2435,18987,2435,P100002,91.0,3,,2435,6.0,2.0,6.0,0.0,o,,,,Home,h,Defensive,,,,,,1,238.0,Velodrome,Outlaws,Possession,,,,96.0,2.0,362.0,360.0,143.0,2303.0,3021.0,3016.0,3023.0,opp_team_player_2,2.0,Outlaws
ETK010869,EV1898702436,E_18987_2436,18987,2436,P100201,42.0,3,,2436,6.0,0.0,5.0,55.0,e,,,,Home,h,Offensive,,,,,,1,238.0,Velodrome,Outlaws,Possession,,,,96.0,5.0,360.0,355.0,143.0,2303.0,3023.0,3018.0,3028.0,event_team_player_1,1.0,Velodrome
ETK010870,EV1898702436,E_18987_2436,18987,2436,P100002,91.0,3,,2436,6.0,0.0,5.0,55.0,o,,,,Home,h,Defensive,,,,,,1,238.0,Velodrome,Outlaws,Possession,,,,96.0,5.0,360.0,355.0,143.0,2303.0,3023.0,3018.0,3028.0,opp_team_player_1,1.0,Outlaws
