h2h_key,game_id,season_id,player_1_id,player_2_id,venue,shifts_together,toi_together,goals_for,goals_against,plus_minus,corsi_for,corsi_against,cf_pct,wowy_key,season_id_wowy,venue_wowy,shifts_together_wowy,toi_together_wowy,p1_shifts_without_p2,p2_shifts_without_p1,toi_apart,toi_p1_without_p2,toi_p2_without_p1,cf_pct_together,cf_pct_apart,cf_pct_delta,gf_pct_together,gf_pct_apart,gf_pct_delta,relative_corsi,performance_key,_export_timestamp
H2H_18969_8_12,18969,N20252026F,8,12,home,17,817.98,0,0,0,0,0,50.0,WOWY_18969_8_12,N20252026F,home,17,817.98,32,13,1269.0,862.0,407.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_8_12_perf,2026-01-12T23:36:36.387584
H2H_18969_8_20,18969,N20252026F,8,20,home,11,594.99,0,0,0,0,0,50.0,WOWY_18969_8_20,N20252026F,home,11,594.99,38,15,1573.99,1084.99,489.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_8_20_perf,2026-01-12T23:36:36.387584
H2H_18969_8_21,18969,N20252026F,8,21,home,38,1475.98,0,0,0,0,0,50.0,WOWY_18969_8_21,N20252026F,home,38,1475.98,11,2,294.0,204.0,90.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_8_21_perf,2026-01-12T23:36:36.387584
H2H_18969_8_53,18969,N20252026F,8,53,home,37,1102.0,0,0,0,0,0,50.0,WOWY_18969_8_53,N20252026F,home,37,1102.0,12,20,1180.98,577.98,603.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_8_53_perf,2026-01-12T23:36:36.387584
H2H_18969_8_99,18969,N20252026F,8,99,home,49,1679.98,0,0,0,0,0,50.0,WOWY_18969_8_99,N20252026F,home,49,1679.98,0,46,1559.99,0.0,1559.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_8_99_perf,2026-01-12T23:36:36.387584
H2H_18969_12_20,18969,N20252026F,12,20,home,21,951.99,0,0,0,0,0,50.0,WOWY_18969_12_20,N20252026F,home,21,951.99,9,5,404.99,272.99,132.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_12_20_perf,2026-01-12T23:36:36.387584
H2H_18969_12_21,18969,N20252026F,12,21,home,18,849.98,0,0,0,0,0,50.0,WOWY_18969_12_21,N20252026F,home,18,849.98,12,22,1091.0,375.0,716.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_12_21_perf,2026-01-12T23:36:36.387584
H2H_18969_12_53,18969,N20252026F,12,53,home,17,685.0,0,0,0,0,0,50.0,WOWY_18969_12_53,N20252026F,home,17,685.0,13,40,1559.98,539.98,1020.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_12_53_perf,2026-01-12T23:36:36.387584
H2H_18969_12_99,18969,N20252026F,12,99,home,30,1224.98,0,0,0,0,0,50.0,WOWY_18969_12_99,N20252026F,home,30,1224.98,0,65,2014.99,0.0,2014.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_12_99_perf,2026-01-12T23:36:36.387584
H2H_18969_20_21,18969,N20252026F,20,21,home,13,684.99,0,0,0,0,0,50.0,WOWY_18969_20_21,N20252026F,home,13,684.99,13,27,1279.99,399.0,880.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_20_21_perf,2026-01-12T23:36:36.387584
H2H_18969_20_53,18969,N20252026F,20,53,home,14,634.0,0,0,0,0,0,50.0,WOWY_18969_20_53,N20252026F,home,14,634.0,12,43,1520.99,449.99,1071.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_20_53_perf,2026-01-12T23:36:36.387584
H2H_18969_20_99,18969,N20252026F,20,99,home,26,1083.99,0,0,0,0,0,50.0,WOWY_18969_20_99,N20252026F,home,26,1083.99,0,69,2155.98,0.0,2155.98,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_20_99_perf,2026-01-12T23:36:36.387584
H2H_18969_21_53,18969,N20252026F,21,53,home,29,1004.0,0,0,0,0,0,50.0,WOWY_18969_21_53,N20252026F,home,29,1004.0,11,28,1262.98,561.98,701.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_21_53_perf,2026-01-12T23:36:36.387584
H2H_18969_21_99,18969,N20252026F,21,99,home,40,1565.98,0,0,0,0,0,50.0,WOWY_18969_21_99,N20252026F,home,40,1565.98,0,55,1673.99,0.0,1673.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_21_99_perf,2026-01-12T23:36:36.387584
H2H_18969_53_99,18969,N20252026F,53,99,home,57,1705.0,0,0,0,0,0,50.0,WOWY_18969_53_99,N20252026F,home,57,1705.0,0,38,1534.97,0.0,1534.97,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_53_99_perf,2026-01-12T23:36:36.387584
H2H_18969_3_34,18969,N20252026F,3,34,home,25,773.0,0,0,0,0,0,50.0,WOWY_18969_3_34,N20252026F,home,25,773.0,30,10,1202.98,980.99,221.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_3_34_perf,2026-01-12T23:36:36.387584
H2H_18969_3_45,18969,N20252026F,3,45,home,27,972.99,0,0,0,0,0,50.0,WOWY_18969_3_45,N20252026F,home,27,972.99,28,11,1342.98,781.0,561.98,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_3_45_perf,2026-01-12T23:36:36.387584
H2H_18969_3_78,18969,N20252026F,3,78,home,44,1469.99,0,0,0,0,0,50.0,WOWY_18969_3_78,N20252026F,home,44,1469.99,11,2,294.0,284.0,10.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_3_78_perf,2026-01-12T23:36:36.387584
H2H_18969_3_82,18969,N20252026F,3,82,home,17,614.0,0,0,0,0,0,50.0,WOWY_18969_3_82,N20252026F,home,17,614.0,38,6,1262.99,1139.99,123.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_3_82_perf,2026-01-12T23:36:36.387584
H2H_18969_3_99,18969,N20252026F,3,99,home,55,1753.99,0,0,0,0,0,50.0,WOWY_18969_3_99,N20252026F,home,55,1753.99,0,40,1485.98,0.0,1485.98,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_3_99_perf,2026-01-12T23:36:36.387584
H2H_18969_34_45,18969,N20252026F,34,45,home,15,554.99,0,0,0,0,0,50.0,WOWY_18969_34_45,N20252026F,home,15,554.99,20,23,1419.98,440.0,979.98,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_34_45_perf,2026-01-12T23:36:36.387584
H2H_18969_34_78,18969,N20252026F,34,78,home,21,728.0,0,0,0,0,0,50.0,WOWY_18969_34_78,N20252026F,home,21,728.0,14,25,1018.98,266.99,751.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_34_78_perf,2026-01-12T23:36:36.387584
H2H_18969_34_82,18969,N20252026F,34,82,home,19,590.0,0,0,0,0,0,50.0,WOWY_18969_34_82,N20252026F,home,19,590.0,16,4,551.99,404.99,147.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_34_82_perf,2026-01-12T23:36:36.387584
H2H_18969_34_99,18969,N20252026F,34,99,home,35,994.99,0,0,0,0,0,50.0,WOWY_18969_34_99,N20252026F,home,35,994.99,0,60,2244.98,0.0,2244.98,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_34_99_perf,2026-01-12T23:36:36.387584
H2H_18969_45_78,18969,N20252026F,45,78,home,26,956.99,0,0,0,0,0,50.0,WOWY_18969_45_78,N20252026F,home,26,956.99,12,20,1100.98,577.98,523.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_45_78_perf,2026-01-12T23:36:36.387584
H2H_18969_45_82,18969,N20252026F,45,82,home,6,267.0,0,0,0,0,0,50.0,WOWY_18969_45_82,N20252026F,home,6,267.0,32,17,1737.97,1267.97,470.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_45_82_perf,2026-01-12T23:36:36.387584
H2H_18969_45_99,18969,N20252026F,45,99,home,38,1534.97,0,0,0,0,0,50.0,WOWY_18969_45_99,N20252026F,home,38,1534.97,0,57,1705.0,0.0,1705.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_45_99_perf,2026-01-12T23:36:36.387584
H2H_18969_78_82,18969,N20252026F,78,82,home,12,511.0,0,0,0,0,0,50.0,WOWY_18969_78_82,N20252026F,home,12,511.0,34,11,1194.99,968.99,226.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_78_82_perf,2026-01-12T23:36:36.387584
H2H_18969_78_99,18969,N20252026F,78,99,home,46,1479.99,0,0,0,0,0,50.0,WOWY_18969_78_99,N20252026F,home,46,1479.99,0,49,1759.98,0.0,1759.98,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_78_99_perf,2026-01-12T23:36:36.387584
H2H_18969_82_99,18969,N20252026F,82,99,home,23,737.0,0,0,0,0,0,50.0,WOWY_18969_82_99,N20252026F,home,23,737.0,0,72,2502.97,0.0,2502.97,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_82_99_perf,2026-01-12T23:36:36.387584
H2H_18969_3_47,18969,N20252026F,3,47,home,24,697.99,0,0,0,0,0,50.0,WOWY_18969_3_47,N20252026F,home,24,697.99,31,17,1601.0,1056.0,545.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_3_47_perf,2026-01-12T23:36:36.387584
H2H_18969_34_47,18969,N20252026F,34,47,home,10,244.0,0,0,0,0,0,50.0,WOWY_18969_34_47,N20252026F,home,10,244.0,25,31,1749.98,750.99,998.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_34_47_perf,2026-01-12T23:36:36.387584
H2H_18969_45_47,18969,N20252026F,45,47,home,18,692.99,0,0,0,0,0,50.0,WOWY_18969_45_47,N20252026F,home,18,692.99,20,23,1391.98,841.98,550.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_45_47_perf,2026-01-12T23:36:36.387584
H2H_18969_47_78,18969,N20252026F,47,78,home,21,558.99,0,0,0,0,0,50.0,WOWY_18969_47_78,N20252026F,home,21,558.99,20,25,1605.0,684.0,921.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_47_78_perf,2026-01-12T23:36:36.387584
H2H_18969_47_99,18969,N20252026F,47,99,home,41,1242.99,0,0,0,0,0,50.0,WOWY_18969_47_99,N20252026F,home,41,1242.99,0,54,1996.98,0.0,1996.98,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_47_99_perf,2026-01-12T23:36:36.387584
H2H_18969_3_53,18969,N20252026F,3,53,home,28,781.0,0,0,0,0,0,50.0,WOWY_18969_3_53,N20252026F,home,28,781.0,27,29,1896.99,972.99,924.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_3_53_perf,2026-01-12T23:36:36.387584
H2H_18969_34_53,18969,N20252026F,34,53,home,20,440.0,0,0,0,0,0,50.0,WOWY_18969_34_53,N20252026F,home,20,440.0,15,37,1819.99,554.99,1265.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_34_53_perf,2026-01-12T23:36:36.387584
H2H_18969_47_53,18969,N20252026F,47,53,home,23,550.0,0,0,0,0,0,50.0,WOWY_18969_47_53,N20252026F,home,23,550.0,18,34,1847.99,692.99,1155.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_47_53_perf,2026-01-12T23:36:36.387584
H2H_18969_53_78,18969,N20252026F,53,78,home,20,523.0,0,0,0,0,0,50.0,WOWY_18969_53_78,N20252026F,home,20,523.0,37,26,2138.99,1182.0,956.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_53_78_perf,2026-01-12T23:36:36.387584
H2H_18969_3_86,18969,N20252026F,3,86,home,14,398.0,0,0,0,0,0,50.0,WOWY_18969_3_86,N20252026F,home,14,398.0,41,19,2024.99,1355.99,669.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_3_86_perf,2026-01-12T23:36:36.387584
H2H_18969_47_86,18969,N20252026F,47,86,home,28,880.0,0,0,0,0,0,50.0,WOWY_18969_47_86,N20252026F,home,28,880.0,13,5,549.99,362.99,187.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_47_86_perf,2026-01-12T23:36:36.387584
H2H_18969_53_86,18969,N20252026F,53,86,home,23,631.0,0,0,0,0,0,50.0,WOWY_18969_53_86,N20252026F,home,23,631.0,34,10,1510.0,1074.0,436.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_53_86_perf,2026-01-12T23:36:36.387584
H2H_18969_78_86,18969,N20252026F,78,86,home,11,259.0,0,0,0,0,0,50.0,WOWY_18969_78_86,N20252026F,home,11,259.0,35,22,2028.99,1220.99,808.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_78_86_perf,2026-01-12T23:36:36.387584
H2H_18969_86_99,18969,N20252026F,86,99,home,33,1067.0,0,0,0,0,0,50.0,WOWY_18969_86_99,N20252026F,home,33,1067.0,0,62,2172.97,0.0,2172.97,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_86_99_perf,2026-01-12T23:36:36.387584
H2H_18969_3_8,18969,N20252026F,3,8,home,9,194.0,0,0,0,0,0,50.0,WOWY_18969_3_8,N20252026F,home,9,194.0,46,40,3045.9700000000003,1559.99,1485.98,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_3_8_perf,2026-01-12T23:36:36.387584
H2H_18969_8_47,18969,N20252026F,8,47,home,22,694.0,0,0,0,0,0,50.0,WOWY_18969_8_47,N20252026F,home,22,694.0,27,19,1534.97,985.98,548.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_8_47_perf,2026-01-12T23:36:36.387584
H2H_18969_8_86,18969,N20252026F,8,86,home,24,818.0,0,0,0,0,0,50.0,WOWY_18969_8_86,N20252026F,home,24,818.0,25,9,1110.98,861.98,249.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_8_86_perf,2026-01-12T23:36:36.387584
H2H_18969_3_20,18969,N20252026F,3,20,home,15,489.0,0,0,0,0,0,50.0,WOWY_18969_3_20,N20252026F,home,15,489.0,40,11,1859.98,1264.99,594.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_3_20_perf,2026-01-12T23:36:36.387584
H2H_18969_20_47,18969,N20252026F,20,47,home,2,25.0,0,0,0,0,0,50.0,WOWY_18969_20_47,N20252026F,home,2,25.0,24,39,2276.98,1058.99,1217.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_20_47_perf,2026-01-12T23:36:36.387584
H2H_18969_20_78,18969,N20252026F,20,78,home,13,399.0,0,0,0,0,0,50.0,WOWY_18969_20_78,N20252026F,home,13,399.0,13,33,1765.98,684.99,1080.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_20_78_perf,2026-01-12T23:36:36.387584
H2H_18969_20_45,18969,N20252026F,20,45,home,12,449.99,0,0,0,0,0,50.0,WOWY_18969_20_45,N20252026F,home,12,449.99,14,26,1718.98,634.0,1084.98,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_20_45_perf,2026-01-12T23:36:36.387584
H2H_18969_3_12,18969,N20252026F,3,12,home,13,407.0,0,0,0,0,0,50.0,WOWY_18969_3_12,N20252026F,home,13,407.0,42,17,2164.9700000000003,1346.99,817.98,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_3_12_perf,2026-01-12T23:36:36.387584
H2H_18969_12_45,18969,N20252026F,12,45,home,13,539.98,0,0,0,0,0,50.0,WOWY_18969_12_45,N20252026F,home,13,539.98,17,25,1679.99,685.0,994.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_12_45_perf,2026-01-12T23:36:36.387584
H2H_18969_12_78,18969,N20252026F,12,78,home,12,375.0,0,0,0,0,0,50.0,WOWY_18969_12_78,N20252026F,home,12,375.0,18,34,1954.97,849.98,1104.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_12_78_perf,2026-01-12T23:36:36.387584
H2H_18969_53_82,18969,N20252026F,53,82,home,17,470.0,0,0,0,0,0,50.0,WOWY_18969_53_82,N20252026F,home,17,470.0,40,6,1502.0,1235.0,267.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_53_82_perf,2026-01-12T23:36:36.387584
H2H_18969_8_34,18969,N20252026F,8,34,home,14,266.99,0,0,0,0,0,50.0,WOWY_18969_8_34,N20252026F,home,14,266.99,35,21,2140.99,1412.99,728.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_8_34_perf,2026-01-12T23:36:36.387584
H2H_18969_8_82,18969,N20252026F,8,82,home,10,168.0,0,0,0,0,0,50.0,WOWY_18969_8_82,N20252026F,home,10,168.0,39,13,2080.98,1511.98,569.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_8_82_perf,2026-01-12T23:36:36.387584
H2H_18969_21_34,18969,N20252026F,21,34,home,10,221.99,0,0,0,0,0,50.0,WOWY_18969_21_34,N20252026F,home,10,221.99,30,25,2116.99,1343.99,773.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_21_34_perf,2026-01-12T23:36:36.387584
H2H_18969_21_82,18969,N20252026F,21,82,home,7,181.0,0,0,0,0,0,50.0,WOWY_18969_21_82,N20252026F,home,7,181.0,33,16,1940.98,1384.98,556.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_21_82_perf,2026-01-12T23:36:36.387584
H2H_18969_21_47,18969,N20252026F,21,47,home,15,535.0,0,0,0,0,0,50.0,WOWY_18969_21_47,N20252026F,home,15,535.0,25,26,1738.97,1030.98,707.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_21_47_perf,2026-01-12T23:36:36.387584
H2H_18969_21_86,18969,N20252026F,21,86,home,17,659.0,0,0,0,0,0,50.0,WOWY_18969_21_86,N20252026F,home,17,659.0,23,16,1314.98,906.98,408.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_21_86_perf,2026-01-12T23:36:36.387584
H2H_18969_8_45,18969,N20252026F,8,45,home,12,577.98,0,0,0,0,0,50.0,WOWY_18969_8_45,N20252026F,home,12,577.98,37,26,2058.99,1102.0,956.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_8_45_perf,2026-01-12T23:36:36.387584
H2H_18969_12_86,18969,N20252026F,12,86,home,3,112.0,0,0,0,0,0,50.0,WOWY_18969_12_86,N20252026F,home,3,112.0,27,30,2067.98,1112.98,955.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_12_86_perf,2026-01-12T23:36:36.387584
H2H_18969_21_45,18969,N20252026F,21,45,home,11,561.98,0,0,0,0,0,50.0,WOWY_18969_21_45,N20252026F,home,11,561.98,29,27,1976.99,1004.0,972.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_21_45_perf,2026-01-12T23:36:36.387584
H2H_18969_45_86,18969,N20252026F,45,86,home,10,436.0,0,0,0,0,0,50.0,WOWY_18969_45_86,N20252026F,home,10,436.0,28,23,1729.97,1098.97,631.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_45_86_perf,2026-01-12T23:36:36.387584
H2H_18969_12_34,18969,N20252026F,12,34,home,6,160.99,0,0,0,0,0,50.0,WOWY_18969_12_34,N20252026F,home,6,160.99,24,29,1897.99,1063.99,834.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_12_34_perf,2026-01-12T23:36:36.387584
H2H_18969_82_86,18969,N20252026F,82,86,home,2,75.0,0,0,0,0,0,50.0,WOWY_18969_82_86,N20252026F,home,2,75.0,21,31,1654.0,662.0,992.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_82_86_perf,2026-01-12T23:36:36.387584
H2H_18969_8_78,18969,N20252026F,8,78,home,2,10.0,0,0,0,0,0,50.0,WOWY_18969_8_78,N20252026F,home,2,10.0,47,44,3139.9700000000003,1669.98,1469.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_8_78_perf,2026-01-12T23:36:36.387584
H2H_18969_20_82,18969,N20252026F,20,82,home,2,72.0,0,0,0,0,0,50.0,WOWY_18969_20_82,N20252026F,home,2,72.0,24,21,1676.99,1011.99,665.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_20_82_perf,2026-01-12T23:36:36.387584
H2H_18969_3_21,18969,N20252026F,3,21,home,2,90.0,0,0,0,0,0,50.0,WOWY_18969_3_21,N20252026F,home,2,90.0,53,38,3139.9700000000003,1663.99,1475.98,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_3_21_perf,2026-01-12T23:36:36.387584
H2H_18969_22_39,18969,N20252026F,22,39,away,26,922.98,0,0,0,0,0,50.0,WOWY_18969_22_39,N20252026F,away,26,922.98,0,67,2235.0,0.0,2235.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_22_39_perf,2026-01-12T23:36:36.387584
H2H_18969_22_49,18969,N20252026F,22,49,away,4,186.0,0,0,0,0,0,50.0,WOWY_18969_22_49,N20252026F,away,4,186.0,22,39,1907.97,736.98,1170.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_22_49_perf,2026-01-12T23:36:36.387584
H2H_18969_22_52,18969,N20252026F,22,52,away,5,250.99,0,0,0,0,0,50.0,WOWY_18969_22_52,N20252026F,away,5,250.99,21,37,1989.98,671.99,1317.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_22_52_perf,2026-01-12T23:36:36.387584
H2H_18969_22_70,18969,N20252026F,22,70,away,13,467.98,0,0,0,0,0,50.0,WOWY_18969_22_70,N20252026F,away,13,467.98,13,36,1716.99,455.0,1261.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_22_70_perf,2026-01-12T23:36:36.387584
H2H_18969_22_75,18969,N20252026F,22,75,away,5,197.0,0,0,0,0,0,50.0,WOWY_18969_22_75,N20252026F,away,5,197.0,21,31,1785.98,725.98,1060.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_22_75_perf,2026-01-12T23:36:36.387584
H2H_18969_39_49,18969,N20252026F,39,49,away,41,1275.0,0,0,0,0,0,50.0,WOWY_18969_39_49,N20252026F,away,41,1275.0,52,2,1964.97,1882.98,81.99000000000001,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_39_49_perf,2026-01-12T23:36:36.387584
H2H_18969_39_52,18969,N20252026F,39,52,away,40,1486.99,0,0,0,0,0,50.0,WOWY_18969_39_52,N20252026F,away,40,1486.99,53,2,1752.98,1670.99,81.99000000000001,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_39_52_perf,2026-01-12T23:36:36.387584
H2H_18969_39_70,18969,N20252026F,39,70,away,47,1647.98,0,0,0,0,0,50.0,WOWY_18969_39_70,N20252026F,away,47,1647.98,46,2,1591.99,1510.0,81.99000000000001,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_39_70_perf,2026-01-12T23:36:36.387584
H2H_18969_39_75,18969,N20252026F,39,75,away,36,1257.0,0,0,0,0,0,50.0,WOWY_18969_39_75,N20252026F,away,36,1257.0,57,0,1900.98,1900.98,0.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_39_75_perf,2026-01-12T23:36:36.387584
H2H_18969_49_52,18969,N20252026F,49,52,away,22,768.99,0,0,0,0,0,50.0,WOWY_18969_49_52,N20252026F,away,22,768.99,21,20,1387.99,588.0,799.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_49_52_perf,2026-01-12T23:36:36.387584
H2H_18969_49_70,18969,N20252026F,49,70,away,21,695.99,0,0,0,0,0,50.0,WOWY_18969_49_70,N20252026F,away,21,695.99,22,28,1694.98,661.0,1033.98,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_49_70_perf,2026-01-12T23:36:36.387584
H2H_18969_49_75,18969,N20252026F,49,75,away,32,1142.0,0,0,0,0,0,50.0,WOWY_18969_49_75,N20252026F,away,32,1142.0,11,4,329.99,214.99,115.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_49_75_perf,2026-01-12T23:36:36.387584
H2H_18969_52_70,18969,N20252026F,52,70,away,27,1061.98,0,0,0,0,0,50.0,WOWY_18969_52_70,N20252026F,away,27,1061.98,15,22,1174.99,507.0,667.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_52_70_perf,2026-01-12T23:36:36.387584
H2H_18969_52_75,18969,N20252026F,52,75,away,17,682.0,0,0,0,0,0,50.0,WOWY_18969_52_75,N20252026F,away,17,682.0,25,19,1461.98,886.98,575.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_52_75_perf,2026-01-12T23:36:36.387584
H2H_18969_70_75,18969,N20252026F,70,75,away,16,580.0,0,0,0,0,0,50.0,WOWY_18969_70_75,N20252026F,away,16,580.0,33,20,1826.97,1149.97,677.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_70_75_perf,2026-01-12T23:36:36.387584
H2H_18969_39_42,18969,N20252026F,39,42,away,46,1510.0,0,0,0,0,0,50.0,WOWY_18969_39_42,N20252026F,away,46,1510.0,47,2,1729.97,1647.98,81.99000000000001,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_39_42_perf,2026-01-12T23:36:36.387584
H2H_18969_39_61,18969,N20252026F,39,61,away,32,876.98,0,0,0,0,0,50.0,WOWY_18969_39_61,N20252026F,away,32,876.98,61,0,2281.0,2281.0,0.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_39_61_perf,2026-01-12T23:36:36.387584
H2H_18969_39_84,18969,N20252026F,39,84,away,46,1564.99,0,0,0,0,0,50.0,WOWY_18969_39_84,N20252026F,away,46,1564.99,47,2,1674.98,1592.99,81.99000000000001,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_39_84_perf,2026-01-12T23:36:36.387584
H2H_18969_39_91,18969,N20252026F,39,91,away,29,914.98,0,0,0,0,0,50.0,WOWY_18969_39_91,N20252026F,away,29,914.98,64,0,2243.0,2243.0,0.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_39_91_perf,2026-01-12T23:36:36.387584
H2H_18969_39_93,18969,N20252026F,39,93,away,44,1296.0,0,0,0,0,0,50.0,WOWY_18969_39_93,N20252026F,away,44,1296.0,49,0,1861.98,1861.98,0.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_39_93_perf,2026-01-12T23:36:36.387584
H2H_18969_42_61,18969,N20252026F,42,61,away,17,424.0,0,0,0,0,0,50.0,WOWY_18969_42_61,N20252026F,away,17,424.0,31,15,1620.97,1167.99,452.98,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_42_61_perf,2026-01-12T23:36:36.387584
H2H_18969_42_84,18969,N20252026F,42,84,away,28,943.99,0,0,0,0,0,50.0,WOWY_18969_42_84,N20252026F,away,28,943.99,20,20,1350.99,648.0,702.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_42_84_perf,2026-01-12T23:36:36.387584
