shot_event_key,event_id,game_id,period,event_type,event_detail,is_goal,shooter_player_id,shooter_name,shooter_team_id,shot_x,shot_y,shot_distance,shot_angle,friendly_screen_score,own_team_screen_score,total_screen_score,screen_count,is_screened,net_target_x,net_target_y,net_location_id,_export_timestamp
SHE1898101545,EV1898101545,18981,2,Shot,Shot_OnNetSaved,False,P100079,Joe Lopez,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.252178
SHE1898101540,EV1898101540,18981,2,Shot,Shot_OnNetSaved,False,P100197,Samuel Yetsko,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.254571
SHE1898101527,EV1898101527,18981,2,Shot,Shot_Blocked,False,P100078,Kyle Popovich,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.256884
SHE1898101511,EV1898101511,18981,2,Shot,Shot_Missed,False,P100079,Joe Lopez,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.259261
SHE1898101500,EV1898101500,18981,2,Shot,Shot_OnNetSaved,False,P100079,Joe Lopez,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.261574
SHE1898101479,EV1898101479,18981,2,Shot,Shot_OnNetSaved,False,P100066,Brock Lofgren,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.264055
SHE1898101461,EV1898101461,18981,2,Shot,Shot_Goal,False,P100078,Kyle Popovich,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.266331
SHE1898101462,EV1898101462,18981,2,Goal,Goal_Scored,True,P100078,Kyle Popovich,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.268705
SHE1898102280,EV1898102280,18981,3,Shot,Shot_Blocked,False,P100070,Hayden Perea,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.271169
SHE1898102278,EV1898102278,18981,3,Shot,Shot_Missed,False,P100198,Maxwell Donaty,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.273548
SHE1898102267,EV1898102267,18981,3,Shot,Shot_Missed,False,P100070,Hayden Perea,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.275864
SHE1898102263,EV1898102263,18981,3,Shot,Shot_Blocked,False,P100039,Nicole Downs,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.278198
SHE1898102257,EV1898102257,18981,3,Shot,Shot_Missed,False,P100159,Josh Cronk,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.280416
SHE1898102253,EV1898102253,18981,3,Shot,Shot_OnNetSaved,False,P100159,Josh Cronk,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.282654
SHE1898102217,EV1898102217,18981,3,Shot,Shot_Blocked,False,P100105,Ronnie Pinnell,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.285341
SHE1898102213,EV1898102213,18981,3,Shot,Shot_Missed,False,P100224,Kaitlyn Shain,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.287602
SHE1898102185,EV1898102185,18981,3,Shot,Shot_OnNetSaved,False,P100119,Eric Elliott,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.289887
SHE1898102167,EV1898102167,18981,3,Shot,Shot_OnNetSaved,False,P100119,Eric Elliott,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.292335
SHE1898102131,EV1898102131,18981,3,Shot,Shot_OnNetSaved,False,P100105,Ronnie Pinnell,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.294666
SHE1898102113,EV1898102113,18981,3,Shot,Shot_OnNetSaved,False,P100105,Ronnie Pinnell,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.296935
SHE1898102107,EV1898102107,18981,3,Shot,Shot_OnNetSaved,False,P100001,Sam Downs,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.299244
SHE1898102103,EV1898102103,18981,3,Shot,Shot_OnNetSaved,False,P100108,Robert Mayfield,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.301613
SHE1898102097,EV1898102097,18981,3,Shot,Shot_OnNetSaved,False,P100071,Andy Alm,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.304019
SHE1898102083,EV1898102083,18981,3,Shot,Shot_Blocked,False,P100159,Josh Cronk,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.306339
SHE1898102078,EV1898102078,18981,3,Shot,Shot_Missed,False,P100070,Hayden Perea,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.308527
SHE1898102076,EV1898102076,18981,3,Shot,Shot_Missed,False,P100108,Robert Mayfield,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.310764
SHE1898102073,EV1898102073,18981,3,Shot,Shot_Blocked,False,P100070,Hayden Perea,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.313022
SHE1898102066,EV1898102066,18981,3,Shot,Shot_Blocked,False,P100132,Nick Ciampoli,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.315363
SHE1898102055,EV1898102055,18981,3,Shot,Shot_OnNetSaved,False,P100164,Zachary Coleman,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.317677
SHE1898102036,EV1898102036,18981,3,Shot,Shot_Blocked,False,P100093,Pat Major,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.319989
SHE1898102031,EV1898102031,18981,3,Shot,Shot_OnNetSaved,False,P100224,Kaitlyn Shain,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.322378
SHE1898102019,EV1898102019,18981,3,Shot,Shot_Blocked,False,P100071,Andy Alm,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.324664
SHE1898102018,EV1898102018,18981,3,Shot,Shot_Blocked,False,P100164,Zachary Coleman,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.327048
SHE1898102009,EV1898102009,18981,3,Shot,Shot_OnNetSaved,False,P100074,Marko Somersalmi,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.329338
SHE1898102003,EV1898102003,18981,3,Shot,Shot_OnNetSaved,False,P100078,Kyle Popovich,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.331764
SHE1898101986,EV1898101986,18981,3,Shot,Shot_Blocked,False,P100105,Ronnie Pinnell,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.334198
SHE1898101950,EV1898101950,18981,3,Shot,Shot_Blocked,False,P100061,Eric Larson,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.336516
SHE1898101935,EV1898101935,18981,3,Shot,Shot_OnNetSaved,False,P100001,Sam Downs,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.338872
SHE1898101932,EV1898101932,18981,3,Shot,Shot_OnNetSaved,False,P100159,Josh Cronk,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.341168
SHE1898101924,EV1898101924,18981,3,Shot,Shot_Missed,False,P100079,Joe Lopez,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.343458
SHE1898101890,EV1898101890,18981,3,Shot,Shot_Blocked,False,P100105,Ronnie Pinnell,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.345826
SHE1898701575,EV1898701575,18987,1,Shot,Shot_Missed,False,P100031,Christopher Mihlon,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.348167
SHE1898701567,EV1898701567,18987,1,Shot,Shot_OnNetSaved,False,P100201,Garrett Ashcroft,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.350529
SHE1898701558,EV1898701558,18987,1,Shot,Shot_OnNetSaved,False,P100170,Kennen Newsham,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.352918
SHE1898701542,EV1898701542,18987,1,Shot,Shot_OnNetSaved,False,P100105,Ronnie Pinnell,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.355525
SHE1898701534,EV1898701534,18987,1,Shot,Shot_Missed,False,P100132,Nick Ciampoli,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.357845
SHE1898701511,EV1898701511,18987,1,Shot,Shot_OnNetSaved,False,P100170,Kennen Newsham,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.360171
SHE1898701497,EV1898701497,18987,1,Shot,Shot_Blocked,False,P100105,Ronnie Pinnell,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.362454
SHE1898701492,EV1898701492,18987,1,Shot,Shot_Blocked,False,P100001,Sam Downs,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.364700
SHE1898701477,EV1898701477,18987,1,Shot,Shot_Blocked,False,P100198,Maxwell Donaty,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.366962
SHE1898701465,EV1898701465,18987,1,Shot,Shot_Blocked,False,P100034,Colin Brewster,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.369263
SHE1898701458,EV1898701458,18987,1,Shot,Shot_BlockedSameTeam,False,P100033,Taylor Rogalsky,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.371574
SHE1898701448,EV1898701448,18987,1,Shot,Shot_OnNetSaved,False,P100185,Samson Leifer,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.373889
SHE1898701434,EV1898701434,18987,1,Shot,Shot_OnNetSaved,False,P100033,Taylor Rogalsky,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.376258
SHE1898701432,EV1898701432,18987,1,Shot,Shot_Blocked,False,P100034,Colin Brewster,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.378615
SHE1898701359,EV1898701359,18987,1,Shot,Shot_Blocked,False,P100001,Sam Downs,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.380969
SHE1898701341,EV1898701341,18987,1,Shot,Shot_OnNetSaved,False,P100230,Jennifer Valente,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.383279
SHE1898701335,EV1898701335,18987,1,Shot,Shot_Blocked,False,P100224,Kaitlyn Shain,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.385599
SHE1898701313,EV1898701313,18987,1,Shot,Shot_Missed,False,P100224,Kaitlyn Shain,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.387891
SHE1898701301,EV1898701301,18987,1,Shot,Shot_Missed,False,P100099,Colby Rasplicka,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.390318
SHE1898701296,EV1898701296,18987,1,Shot,Shot_OnNetSaved,False,P100099,Colby Rasplicka,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.392605
SHE1898701293,EV1898701293,18987,1,Shot,Shot_Missed,False,P100034,Colin Brewster,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.394939
SHE1898701288,EV1898701288,18987,1,Shot,Shot_OnNetSaved,False,P100214,Ryan Kiehl,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.397308
SHE1898701254,EV1898701254,18987,1,Shot,Shot_OnNetSaved,False,P100033,Taylor Rogalsky,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.399755
SHE1898701257,EV1898701257,18987,1,Shot,Shot_Blocked,False,P100031,Christopher Mihlon,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.402132
SHE1898701236,EV1898701236,18987,1,Shot,Shot_Blocked,False,P100185,Samson Leifer,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.404430
SHE1898701212,EV1898701212,18987,1,Shot,Shot_OnNetSaved,False,P100128,Brody Keene,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.406831
SHE1898701149,EV1898701149,18987,1,Shot,Shot_Missed,False,P100032,Trevor Chavez,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.409318
SHE1898701133,EV1898701133,18987,1,Shot,Shot_OnNetSaved,False,P100224,Kaitlyn Shain,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.411614
SHE1898701112,EV1898701112,18987,1,Shot,Shot_OnNetSaved,False,P100033,Taylor Rogalsky,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.413979
SHE1898701108,EV1898701108,18987,1,Shot,Shot_OnNetSaved,False,P100214,Ryan Kiehl,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.416273
SHE1898701104,EV1898701104,18987,1,Shot,Shot_OnNetSaved,False,P100033,Taylor Rogalsky,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.418607
SHE1898701102,EV1898701102,18987,1,Shot,Shot_Blocked,False,P100214,Ryan Kiehl,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.420924
SHE1898701092,EV1898701092,18987,1,Shot,Shot_OnNetSaved,False,P100033,Taylor Rogalsky,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.423241
SHE1898701082,EV1898701082,18987,1,Shot,Shot_Blocked,False,P100230,Jennifer Valente,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.425577
SHE1898701080,EV1898701080,18987,1,Shot,Shot_Missed,False,P100064,James Rynearson,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.427969
SHE1898701076,EV1898701076,18987,1,Shot,Shot_OnNetSaved,False,P100198,Maxwell Donaty,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.430286
SHE1898701062,EV1898701062,18987,1,Shot,Shot_OnNetSaved,False,P100004,Cesar Shinall,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.432673
SHE1898701044,EV1898701044,18987,1,Shot,Shot_Missed,False,P100128,Brody Keene,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.435010
SHE1898701040,EV1898701040,18987,1,Shot,Shot_OnNetSaved,False,P100032,Trevor Chavez,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.437955
SHE1898701012,EV1898701012,18987,1,Shot,Shot_Blocked,False,P100185,Samson Leifer,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.440340
SHE1898702091,EV1898702091,18987,2,Shot,Shot_OnNetSaved,False,P100185,Samson Leifer,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.442572
SHE1898702079,EV1898702079,18987,2,Shot,Shot_Missed,False,P100108,Robert Mayfield,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.444813
SHE1898702047,EV1898702047,18987,2,Shot,Shot_Blocked,False,P100108,Robert Mayfield,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.447093
SHE1898702010,EV1898702010,18987,2,Shot,Shot_Missed,False,P100001,Sam Downs,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.449319
SHE1898702002,EV1898702002,18987,2,Shot,Shot_Missed,False,P100099,Colby Rasplicka,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.451663
SHE1898701986,EV1898701986,18987,2,Shot,Shot_Blocked,False,P100230,Jennifer Valente,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.453955
SHE1898701965,EV1898701965,18987,2,Shot,Shot_OnNetSaved,False,P100064,James Rynearson,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.456337
SHE1898701957,EV1898701957,18987,2,Shot,Shot_OnNetSaved,False,P100004,Cesar Shinall,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.458706
SHE1898701948,EV1898701948,18987,2,Shot,Shot_Blocked,False,P100064,James Rynearson,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.461039
SHE1898701930,EV1898701930,18987,2,Shot,Shot_Missed,False,P100033,Taylor Rogalsky,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.463301
SHE1898701909,EV1898701909,18987,2,Shot,Shot_OnNetSaved,False,P100185,Samson Leifer,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.465534
SHE1898701901,EV1898701901,18987,2,Shot,Shot_OnNetSaved,False,P100108,Robert Mayfield,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.467779
SHE1898701894,EV1898701894,18987,2,Shot,Shot_OnNetSaved,False,P100224,Kaitlyn Shain,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.470018
SHE1898701887,EV1898701887,18987,2,Shot,Shot_Blocked,False,P100170,Kennen Newsham,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.472315
SHE1898701868,EV1898701868,18987,2,Shot,Shot_Blocked,False,P100224,Kaitlyn Shain,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.474521
SHE1898701864,EV1898701864,18987,2,Shot,Shot_OnNetSaved,False,P100132,Nick Ciampoli,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.476708
SHE1898701855,EV1898701855,18987,2,Shot,Shot_Missed,False,P100223,Richie Villanueva,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.478956
SHE1898701825,EV1898701825,18987,2,Shot,Shot_OnNetSaved,False,P100004,Cesar Shinall,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.481284
SHE1898701801,EV1898701801,18987,2,Shot,Shot_OnNetSaved,False,P100032,Trevor Chavez,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.483671
SHE1898701792,EV1898701792,18987,2,Shot,Shot_OnNetSaved,False,P100185,Samson Leifer,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.485950
SHE1898701759,EV1898701759,18987,2,Shot,Shot_OnNetSaved,False,P100185,Samson Leifer,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.488126
SHE1898701740,EV1898701740,18987,2,Shot,Shot_MissedPost,False,P100001,Sam Downs,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.490300
SHE1898701721,EV1898701721,18987,2,Shot,Shot_Blocked,False,P100108,Robert Mayfield,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.492480
SHE1898701719,EV1898701719,18987,2,Shot,Shot_Blocked,False,P100105,Ronnie Pinnell,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.494833
SHE1898701710,EV1898701710,18987,2,Shot,Shot_OnNetSaved,False,P100201,Garrett Ashcroft,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.497197
SHE1898701704,EV1898701704,18987,2,Shot,Shot_Missed,False,P100230,Jennifer Valente,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.499524
SHE1898701690,EV1898701690,18987,2,Shot,Shot_Blocked,False,P100170,Kennen Newsham,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.502317
SHE1898701684,EV1898701684,18987,2,Shot,Shot_MissedPost,False,P100223,Richie Villanueva,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.504577
SHE1898701644,EV1898701644,18987,2,Shot,Shot_OnNetSaved,False,P100034,Colin Brewster,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.506801
SHE1898701634,EV1898701634,18987,2,Shot,Shot_Blocked,False,P100001,Sam Downs,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.509042
SHE1898701628,EV1898701628,18987,2,Shot,Shot_Missed,False,P100001,Sam Downs,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.511363
SHE1898701620,EV1898701620,18987,2,Shot,Shot_Blocked,False,P100033,Taylor Rogalsky,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.513648
SHE1898702560,EV1898702560,18987,3,Shot,Shot_OnNetSaved,False,P100034,Colin Brewster,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.515930
SHE1898702552,EV1898702552,18987,3,Shot,Shot_OnNetSaved,False,P100033,Taylor Rogalsky,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.518212
SHE1898702545,EV1898702545,18987,3,Shot,Shot_OnNetSaved,False,P100185,Samson Leifer,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.520502
SHE1898702531,EV1898702531,18987,3,Shot,Shot_Blocked,False,P100128,Brody Keene,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.522683
SHE1898702524,EV1898702524,18987,3,Shot,Shot_OnNetSaved,False,P100032,Trevor Chavez,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.524905
SHE1898702514,EV1898702514,18987,3,Shot,Shot_Missed,False,P100198,Maxwell Donaty,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.527220
SHE1898702480,EV1898702480,18987,3,Shot,Shot_OnNetSaved,False,P100108,Robert Mayfield,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.529390
SHE1898702453,EV1898702453,18987,3,Shot,Shot_OnNetSaved,False,P100001,Sam Downs,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.531620
SHE1898702441,EV1898702441,18987,3,Shot,Shot_Missed,False,P100039,Nicole Downs,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.533935
SHE1898702433,EV1898702433,18987,3,Shot,Shot_OnNetSaved,False,P100108,Robert Mayfield,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.536197
SHE1898702426,EV1898702426,18987,3,Shot,Shot_OnNetSaved,False,P100201,Garrett Ashcroft,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.538449
SHE1898702408,EV1898702408,18987,3,Shot,Shot_Goal,False,P100224,Kaitlyn Shain,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.540628
SHE1898702409,EV1898702409,18987,3,Goal,Goal_Scored,True,P100224,Kaitlyn Shain,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.542865
SHE1898702393,EV1898702393,18987,3,Shot,Shot_OnNetSaved,False,P100224,Kaitlyn Shain,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.545175
SHE1898702378,EV1898702378,18987,3,Shot,Shot_OnNetSaved,False,P100185,Samson Leifer,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.547479
SHE1898702376,EV1898702376,18987,3,Shot,Shot_Blocked,False,P100185,Samson Leifer,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.549702
SHE1898702360,EV1898702360,18987,3,Shot,Shot_Missed,False,P100001,Sam Downs,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.552305
SHE1898702349,EV1898702349,18987,3,Shot,Shot_OnNetSaved,False,P100185,Samson Leifer,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.554829
SHE1898702338,EV1898702338,18987,3,Shot,Shot_OnNetSaved,False,P100170,Kennen Newsham,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.557155
SHE1898702303,EV1898702303,18987,3,Shot,Shot_OnNetSaved,False,P100004,Cesar Shinall,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.559365
SHE1898702262,EV1898702262,18987,3,Shot,Shot_OnNetSaved,False,P100033,Taylor Rogalsky,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.561590
SHE1898702257,EV1898702257,18987,3,Shot,Shot_OnNetSaved,False,P100033,Taylor Rogalsky,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.563872
SHE1898702249,EV1898702249,18987,3,Shot,Shot_OnNetSaved,False,P100185,Samson Leifer,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.566240
SHE1898702246,EV1898702246,18987,3,Shot,Shot_Blocked,False,P100185,Samson Leifer,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.568513
SHE1898702244,EV1898702244,18987,3,Shot,Shot_Blocked,False,P100080,Steve Klyn,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.570760
SHE1898702233,EV1898702233,18987,3,Shot,Shot_OnNetSaved,False,P100032,Trevor Chavez,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.572997
SHE1898702195,EV1898702195,18987,3,Shot,Shot_Missed,False,P100001,Sam Downs,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.575289
SHE1898702185,EV1898702185,18987,3,Shot,Shot_OnNetSaved,False,P100099,Colby Rasplicka,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.577586
SHE1898702166,EV1898702166,18987,3,Shot,Shot_OnNetSaved,False,P100214,Ryan Kiehl,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.579811
SHE1898702157,EV1898702157,18987,3,Shot,Shot_Missed,False,P100001,Sam Downs,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.582042
SHE1898702149,EV1898702149,18987,3,Shot,Shot_Blocked,False,P100185,Samson Leifer,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.584290
SHE1898702136,EV1898702136,18987,3,Shot,Shot_Blocked,False,P100002,Kevin White,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.586487
SHE1898702103,EV1898702103,18987,3,Shot,Shot_BlockedSameTeam,False,P100034,Colin Brewster,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.588736
