game_id,season,season_id,game_url,date,game_time,home_team_name,away_team_name,home_team_id,away_team_id,head_to_head_id,game_type,playoff_round,last_period_type,period_length,ot_period_length,shootout_rounds,home_total_goals,away_total_goals,home_team_period1_goals,home_team_period2_goals,home_team_period3_goals,home_team_periodOT_goals,away_team_period1_goals,away_team_period2_goals,away_team_period3_goals,away_team_periodOT_goals,home_team_seeding,away_team_seeding,home_team_w,home_team_l,home_team_t,home_team_pts,away_team_w,away_team_l,away_team_t,away_team_pts
16843,20232024,N20232024F,https://www.noradhockey.com/event/16843/,2023-12-10 00:00:00,,Nelson,Triple J,N10004,N10009,N10004_N10009,Regular,,Regulation,00:18:00,0:00:00,,3,5,1,2,,,2,2,1,,,,0,1,0,0,1,0,0,2
16827,20232024,N20232024F,https://www.noradhockey.com/event/16827/,2023-12-10 00:00:00,,Platinum,AMOS,N10008,N10001,N10001_N10008,Regular,,Regulation,00:18:00,0:00:00,,5,2,2,2,1,,1,1,,,,,1,0,0,2,0,1,0,0
16826,20232024,N20232024F,https://www.noradhockey.com/event/16826/,2023-12-03 00:00:00,,Nelson,Orphans,N10004,N10006,N10004_N10006,Regular,,Regulation,00:18:00,0:00:00,,5,6,1,1,3,,1,2,3,,,,0,1,0,0,1,0,0,2
16839,20232024,N20232024F,https://www.noradhockey.com/event/16839/,2023-12-03 00:00:00,,Nelson,Ace,N10004,N10002,N10002_N10004,Regular,,Regulation,00:18:00,0:00:00,,3,6,,1,2,,2,1,3,,,,0,1,0,0,1,0,0,2
16838,20232024,N20232024F,https://www.noradhockey.com/event/16838/,2023-12-03 00:00:00,,AMOS,Triple J,N10001,N10009,N10001_N10009,Regular,,Regulation,00:18:00,0:00:00,,2,4,1,,1,,1,,3,,,,0,1,0,0,1,0,0,2
16837,20232024,N20232024F,https://www.noradhockey.com/event/16837/,2023-12-03 00:00:00,,Orphans,OS Offices,N10006,N10005,N10005_N10006,Regular,,Regulation,00:18:00,0:00:00,,6,3,1,3,2,,2,1,,,,,1,0,0,2,0,1,0,0
16836,20232024,N20232024F,https://www.noradhockey.com/event/16836/,2023-12-03 00:00:00,,HollowBrook,Platinum,N10003,N10008,N10003_N10008,Regular,,Regulation,00:18:00,0:00:00,,3,5,2,1,,,1,1,3,,,,0,1,0,0,1,0,0,2
16824,20232024,N20232024F,https://www.noradhockey.com/event/16824/,2023-11-26 00:00:00,,Ace,OS Offices,N10002,N10005,N10002_N10005,Regular,,Regulation,00:18:00,0:00:00,,3,5,1,,2,,2,2,1,,,,0,1,0,0,1,0,0,2
16834,20232024,N20232024F,https://www.noradhockey.com/event/16834/,2023-11-26 00:00:00,,AMOS,Ace,N10001,N10002,N10001_N10002,Regular,,Regulation,00:18:00,0:00:00,,8,3,4,3,1,,1,1,1,,,,1,0,0,2,0,1,0,0
16823,20232024,N20232024F,https://www.noradhockey.com/event/16823/,2023-11-19 00:00:00,,Ace,HollowBrook,N10002,N10003,N10002_N10003,Regular,,Regulation,00:18:00,0:00:00,,5,6,1,1,3,,2,2,2,,,,0,1,0,0,1,0,0,2
16833,20232024,N20232024F,https://www.noradhockey.com/event/16833/,2023-11-19 00:00:00,,Orphans,Triple J,N10006,N10009,N10006_N10009,Regular,,Regulation,00:18:00,0:00:00,,3,3,1,,2,,1,1,1,,,,0,0,1,1,0,0,1,1
16832,20232024,N20232024F,https://www.noradhockey.com/event/16832/,2023-11-19 00:00:00,,OS Offices,Platinum,N10005,N10008,N10005_N10008,Regular,,Regulation,00:18:00,0:00:00,,1,5,,,,,,,,,,,0,1,0,0,1,0,0,2
10033,20232024,N20232024F,https://www.noradhockey.com/event/nelson-co-at-hollowbrook-dental/,2023-11-12 00:00:00,,Nelson,HollowBrook,N10004,N10003,N10003_N10004,Regular,,Regulation,00:18:00,0:00:00,,4,3,2,,2,,1,,2,,,,1,0,0,2,0,1,0,0
16822,20232024,N20232024F,https://www.noradhockey.com/event/16822/,2023-11-12 00:00:00,,Platinum,Nelson,N10008,N10004,N10004_N10008,Regular,,Regulation,00:18:00,0:00:00,,7,3,,5,2,,1,1,1,,,,1,0,0,2,0,1,0,0
16831,20232024,N20232024F,https://www.noradhockey.com/event/16831/,2023-11-12 00:00:00,,Platinum,Orphans,N10008,N10006,N10006_N10008,Regular,,Regulation,00:18:00,0:00:00,,3,2,,,,,,,,,,,1,0,0,2,0,1,0,0
16821,20232024,N20232024F,https://www.noradhockey.com/event/16821/,2023-11-05 00:00:00,,AMOS,Orphans,N10001,N10006,N10001_N10006,Regular,,Regulation,00:18:00,0:00:00,,5,2,2,1,2,,,,2,,,,1,0,0,2,0,1,0,0
16819,20232024,N20232024F,https://www.noradhockey.com/event/16819/,2023-11-05 00:00:00,,HollowBrook,AMOS,N10003,N10001,N10001_N10003,Regular,,Regulation,00:18:00,0:00:00,,7,7,2,2,3,,1,4,2,,,,0,0,1,1,0,0,1,1
10032,20232024,N20232024F,https://www.noradhockey.com/event/triple-j-at-hollowbrook-dental/,2023-11-05 00:00:00,,Triple J,HollowBrook,N10009,N10003,N10003_N10009,Regular,,Regulation,00:18:00,0:00:00,,4,5,1,2,1,,1,1,3,,,,0,1,0,0,1,0,0,2
16816,20232024,N20232024F,https://www.noradhockey.com/event/16816/,2023-11-05 00:00:00,,OS Offices,Nelson,N10005,N10004,N10004_N10005,Regular,,Regulation,00:18:00,0:00:00,,7,1,3,2,2,,1,,,,,,1,0,0,2,0,1,0,0
16818,20232024,N20232024F,https://www.noradhockey.com/event/16818/,2023-10-29 00:00:00,,Ace,Orphans,N10002,N10006,N10002_N10006,Regular,,Regulation,00:18:00,0:00:00,,5,4,2,0,3,,1,1,2,,,,1,0,0,2,0,1,0,0
16815,20232024,N20232024F,https://www.noradhockey.com/event/16815/,2023-10-29 00:00:00,,OS Offices,AMOS,N10005,N10001,N10001_N10005,Regular,,Regulation,00:18:00,0:00:00,,4,2,1,1,2,,1,,1,,,,1,0,0,2,0,1,0,0
16820,20232024,N20232024F,https://www.noradhockey.com/event/16820/,2023-10-29 00:00:00,,Triple J,OS Offices,N10009,N10005,N10005_N10009,Regular,,Regulation,00:18:00,0:00:00,,2,4,2,,,,1,2,1,,,,0,1,0,0,1,0,0,2
16813,20232024,N20232024F,https://www.noradhockey.com/event/16813/,2023-10-22 00:00:00,,Ace,Platinum,N10002,N10008,N10002_N10008,Regular,,Regulation,00:18:00,0:00:00,,8,5,3,1,4,,2,2,1,,,,1,0,0,2,0,1,0,0
16817,20232024,N20232024F,https://www.noradhockey.com/event/16817/,2023-10-22 00:00:00,,Triple J,Platinum,N10009,N10008,N10008_N10009,Regular,,Regulation,00:18:00,0:00:00,,5,7,2,2,1,,2,4,1,,,,0,1,0,0,1,0,0,2
16812,20232024,N20232024F,https://www.noradhockey.com/event/16812/,2023-10-15 00:00:00,,Nelson,Triple J,N10004,N10009,N10004_N10009,Regular,,Regulation,00:18:00,0:00:00,,3,3,1,1,1,,,1,2,,,,0,0,1,1,0,0,1,1
16810,20232024,N20232024F,https://www.noradhockey.com/event/16810/,2023-10-15 00:00:00,,Orphans,OS Offices,N10006,N10005,N10005_N10006,Regular,,Regulation,00:18:00,0:00:00,,7,4,2,2,3,,2,,2,,,,1,0,0,2,0,1,0,0
10031,20232024,N20232024F,https://www.noradhockey.com/event/world-orphans-at-hollowbrook-dental/,2023-10-15 00:00:00,,Orphans,HollowBrook,N10006,N10003,N10003_N10006,Regular,,Regulation,00:18:00,0:00:00,,4,3,2,1,1,,1,1,1,,,,1,0,0,2,0,1,0,0
10002,20232024,N20232024F,https://www.noradhockey.com/event/ace/,2023-10-15 00:00:00,,Platinum,Ace,N10008,N10002,N10002_N10008,Regular,,Regulation,00:18:00,0:00:00,,8,1,3,3,2,,1,,,,,,1,0,0,2,0,1,0,0
16807,20232024,N20232024F,https://www.noradhockey.com/event/16807/,2023-10-08 00:00:00,,Ace,AMOS,N10002,N10001,N10001_N10002,Regular,,Regulation,00:18:00,0:00:00,,3,2,1,0,2,0,1,0,1,0,,,1,0,0,2,0,1,0,0
16811,20232024,N20232024F,https://www.noradhockey.com/event/16811/,2023-10-08 00:00:00,,Triple J,Platinum,N10009,N10008,N10008_N10009,Regular,,Regulation,00:18:00,0:00:00,,9,4,3,2,4,,2,1,1,,,,1,0,0,2,0,1,0,0
16809,20232024,N20232024F,https://www.noradhockey.com/event/16809/,2023-10-08 00:00:00,,AMOS,HollowBrook,N10001,N10003,N10001_N10003,Regular,,Regulation,00:18:00,0:00:00,,4,6,2,1,1,,3,1,2,,,,0,1,0,0,1,0,0,2
16805,20232024,N20232024F,https://www.noradhockey.com/event/16805/,2023-10-08 00:00:00,,OS Offices,Platinum,N10005,N10008,N10005_N10008,Regular,,Regulation,00:18:00,0:00:00,,3,2,1,1,1,,1,,1,,,,1,0,0,2,0,1,0,0
10001,20232024,N20232024F,https://www.noradhockey.com/event/ace-at-nelson-company/,2023-10-08 00:00:00,,Ace,Nelson,N10002,N10004,N10002_N10004,Regular,,Regulation,00:18:00,0:00:00,,4,7,0,2,2,0,1,5,1,,,,0,1,0,0,1,0,0,2
16802,20232024,N20232024F,https://www.noradhockey.com/event/16802/,2023-10-08 00:00:00,,HollowBrook,Ace,N10003,N10002,N10002_N10003,Regular,,Regulation,00:18:00,0:00:00,,3,6,1,2,0,0,2,2,2,0,,,0,1,0,0,1,0,0,2
16801,20232024,N20232024F,https://www.noradhockey.com/event/16801/,2023-10-01 00:00:00,,AMOS,Nelson,N10001,N10004,N10001_N10004,Regular,,Regulation,00:18:00,0:00:00,,5,3,,2,3,,2,1,,,,,1,0,0,2,0,1,0,0
16806,20232024,N20232024F,https://www.noradhockey.com/event/16806/,2023-10-01 00:00:00,,Orphans,Triple J,N10006,N10009,N10006_N10009,Regular,,Regulation,00:18:00,0:00:00,,4,6,2,,2,,1,2,3,,,,0,1,0,0,1,0,0,2
16804,20232024,N20232024F,https://www.noradhockey.com/event/16804/,2023-10-01 00:00:00,,HollowBrook,Nelson,N10003,N10004,N10003_N10004,Regular,,Regulation,00:18:00,0:00:00,,4,4,,3,1,,,2,2,,,,0,0,1,1,0,0,1,1
16799,20232024,N20232024F,https://www.noradhockey.com/event/16799/,2023-10-01 00:00:00,,Nelson,Orphans,N10004,N10006,N10004_N10006,Regular,,Regulation,00:18:00,0:00:00,,1,5,,,1,,,1,4,,,,0,1,0,0,1,0,0,2
16796,20232024,N20232024F,https://www.noradhockey.com/event/16796/,2023-10-01 00:00:00,,Platinum,AMOS,N10008,N10001,N10001_N10008,Regular,,Regulation,00:18:00,0:00:00,,5,2,2,1,2,,,2,,,,,1,0,0,2,0,1,0,0
16798,20232024,N20232024F,https://www.noradhockey.com/event/16798/,2023-09-24 00:00:00,,HollowBrook,Triple J,N10003,N10009,N10003_N10009,Regular,,Regulation,00:18:00,0:00:00,,5,3,,2,3,,2,1,,,,,1,0,0,2,0,1,0,0
16795,20232024,N20232024F,https://www.noradhockey.com/event/16795/,2023-09-24 00:00:00,,Platinum,Nelson,N10008,N10004,N10004_N10008,Regular,,Regulation,00:18:00,0:00:00,,6,3,1,5,,,1,1,1,,,,1,0,0,2,0,1,0,0
16803,20232024,N20232024F,https://www.noradhockey.com/event/16803/,2023-09-24 00:00:00,,OS Offices,Triple J,N10005,N10009,N10005_N10009,Regular,,Regulation,00:18:00,0:00:00,,6,2,4,1,1,,1,,1,,,,1,0,0,2,0,1,0,0
16800,20232024,N20232024F,https://www.noradhockey.com/event/16800/,2023-09-24 00:00:00,,Platinum,Orphans,N10008,N10006,N10006_N10008,Regular,,Regulation,00:18:00,0:00:00,,2,4,,,,,,,,,,,0,1,0,0,1,0,0,2
16794,20232024,N20232024F,https://www.noradhockey.com/event/16794/,2023-09-17 00:00:00,,AMOS,Orphans,N10001,N10006,N10001_N10006,Regular,,Regulation,00:18:00,0:00:00,,3,3,,1,2,,1,2,,,,,0,0,1,1,0,0,1,1
16797,20232024,N20232024F,https://www.noradhockey.com/event/16797/,2023-09-17 00:00:00,,OS Offices,Ace,N10005,N10002,N10002_N10005,Regular,,Regulation,00:18:00,0:00:00,,5,5,1,1,3,0,4,0,1,0,,,0,0,1,1,0,0,1,1
16793,20232024,N20232024F,https://www.noradhockey.com/event/16793/,2023-09-10 00:00:00,,Triple J,Ace,N10009,N10002,N10002_N10009,Regular,,Regulation,00:18:00,0:00:00,,7,7,1,4,2,0,0,1,6,,,,0,0,1,1,0,0,1,1
16789,20232024,N20232024F,https://www.noradhockey.com/event/16789/,2023-09-10 00:00:00,,OS Offices,Nelson,N10005,N10004,N10004_N10005,Regular,,Regulation,00:18:00,0:00:00,,4,1,1,2,1,,,,1,,,,1,0,0,2,0,1,0,0
10030,20232024,N20232024F,https://www.noradhockey.com/event/os-offices-at-hollowbrook-dental/,2023-09-10 00:00:00,,OS Offices,HollowBrook,N10005,N10003,N10003_N10005,Regular,,Regulation,00:18:00,0:00:00,,8,6,,,,,,,,,,,1,0,0,2,0,1,0,0
16788,20232024,N20232024F,https://www.noradhockey.com/event/16788/,2023-09-03 00:00:00,,HollowBrook,AMOS,N10003,N10001,N10001_N10003,Regular,,Regulation,00:18:00,0:00:00,,3,7,1,,2,,3,2,2,,,,0,1,0,0,1,0,0,2
16791,20232024,N20232024F,https://www.noradhockey.com/event/16791/,2023-09-03 00:00:00,,Orphans,Ace,N10006,N10002,N10002_N10006,Regular,,Regulation,00:18:00,0:00:00,,4,1,2,0,2,0,1,0,0,0,,,1,0,0,2,0,1,0,0
16790,20232024,N20232024F,https://www.noradhockey.com/event/16790/,2023-09-03 00:00:00,,Triple J,Platinum,N10009,N10008,N10008_N10009,Regular,,Regulation,00:18:00,0:00:00,,4,3,1,1,2,,1,2,,,,,1,0,0,2,0,1,0,0
16785,20232024,N20232024F,https://www.noradhockey.com/event/16785/,2023-09-03 00:00:00,,Nelson,Triple J,N10004,N10009,N10004_N10009,Regular,,Regulation,00:18:00,0:00:00,,4,1,0,2,2,,,,1,,,,1,0,0,2,0,1,0,0
16784,20232024,N20232024F,https://www.noradhockey.com/event/16784/,2023-08-27 00:00:00,,AMOS,OS Offices,N10001,N10005,N10001_N10005,Regular,,Regulation,00:18:00,0:00:00,,10,3,4,4,2,,1,,2,,,,1,0,0,2,0,1,0,0
16787,20232024,N20232024F,https://www.noradhockey.com/event/16787/,2023-08-27 00:00:00,,HollowBrook,Orphans,N10003,N10006,N10003_N10006,Regular,,Regulation,00:18:00,0:00:00,,2,4,,2,,,,2,2,,,,0,1,0,0,1,0,0,2
16786,20232024,N20232024F,https://www.noradhockey.com/event/16786/,2023-08-27 00:00:00,,Ace,Platinum,N10002,N10008,N10002_N10008,Regular,,Regulation,00:18:00,0:00:00,,2,4,0,2,0,0,2,0,2,0,,,0,1,0,0,1,0,0,2
16782,20232024,N20232024F,https://www.noradhockey.com/event/16782/,2023-08-27 00:00:00,,Orphans,OS Offices,N10006,N10005,N10005_N10006,Regular,,Regulation,00:18:00,0:00:00,,10,6,4,3,3,,1,5,,,,,1,0,0,2,0,1,0,0
16783,20232024,N20232024F,https://www.noradhockey.com/event/16783/,2023-08-20 00:00:00,,AMOS,Triple J,N10001,N10009,N10001_N10009,Regular,,Regulation,00:18:00,0:00:00,,5,2,1,1,3,,,2,,,,,1,0,0,2,0,1,0,0
16781,20232024,N20232024F,https://www.noradhockey.com/event/16781/,2023-08-20 00:00:00,,HollowBrook,Ace,N10003,N10002,N10002_N10003,Regular,,Regulation,00:18:00,0:00:00,,10,2,3,3,4,0,0,1,1,0,,,1,0,0,2,0,1,0,0
16780,20232024,N20232024F,https://www.noradhockey.com/event/16780/,2023-08-20 00:00:00,,Platinum,Nelson,N10008,N10004,N10004_N10008,Regular,,Regulation,00:18:00,0:00:00,,9,1,1,4,4,,1,,,,,,1,0,0,2,0,1,0,0
16779,20232024,N20232024F,https://www.noradhockey.com/event/16779/,2023-08-13 00:00:00,,HollowBrook,Nelson,N10003,N10004,N10003_N10004,Regular,,Regulation,00:18:00,0:00:00,,7,1,3,3,1,,,1,,,,,1,0,0,2,0,1,0,0
16778,20232024,N20232024F,https://www.noradhockey.com/event/16778/,2023-08-13 00:00:00,,OS Offices,Triple J,N10005,N10009,N10005_N10009,Regular,,Regulation,00:18:00,0:00:00,,2,5,2,,,,1,1,3,,,,0,1,0,0,1,0,0,2
16777,20232024,N20232024F,https://www.noradhockey.com/event/16777/,2023-08-13 00:00:00,,Orphans,Platinum,N10006,N10008,N10006_N10008,Regular,,Regulation,00:18:00,0:00:00,,2,4,2,,,,2,,2,,,,0,1,0,0,1,0,0,2
16776,20232024,N20232024F,https://www.noradhockey.com/event/16776/,2023-08-13 00:00:00,,Ace,AMOS,N10002,N10001,N10001_N10002,Regular,,Regulation,00:18:00,,,4,8,2,1,1,0,1,5,2,0,,,0,1,0,0,1,0,0,2
10029,20222023,N20222023F,https://www.noradhockey.com/event/winner-game-11-at-winner-game-13/,2023-05-07 00:00:00,,Triple J,HollowBrook,N10009,N10003,N10003_N10009,Playoffs,Championship,Regulation,00:18:00,0:00:00,,0,4,,,,,,,,,5,1,0,1,0,0,1,0,0,2
10060,20222023,N20222023F,https://www.noradhockey.com/event/loser-game-11-at-winner-game-12/,2023-05-04 00:00:00,,Triple J,Orphans,N10009,N10006,N10006_N10009,Playoffs,RoundRobin,Regulation,00:18:00,0:00:00,,4,3,,,,,,,,,5,2,1,0,0,2,0,1,0,0
10028,20222023,N20222023F,https://www.noradhockey.com/event/winner-game-5-at-winner-game-6/,2023-05-02 00:00:00,,HollowBrook,Orphans,N10003,N10006,N10003_N10006,Playoffs,RoundRobin,Regulation,00:18:00,0:00:00,,6,1,,,,,,,,,1,2,1,0,0,2,0,1,0,0
10059,20222023,N20222023F,https://www.noradhockey.com/event/winner-game-9-at-winner-game-10/,2023-05-02 00:00:00,,Triple J,Platinum,N10009,N10008,N10008_N10009,Playoffs,RoundRobin,Regulation,00:18:00,0:00:00,,3,1,,,,,,,,,5,3,1,0,0,2,0,1,0,0
10044,20222023,N20222023F,https://www.noradhockey.com/event/loser-game-5-at-winner-game-8/,2023-04-30 00:00:00,,Triple J,Nelson,N10009,N10004,N10004_N10009,Playoffs,RoundRobin,Regulation,00:18:00,0:00:00,,5,1,,,,,,,,,5,7,1,0,0,2,0,1,0,0
10013,20222023,N20222023F,https://www.noradhockey.com/event/loser-game-6-at-winner-game-7/,2023-04-30 00:00:00,,Platinum,AMOS,N10008,N10001,N10001_N10008,Playoffs,RoundRobin,Regulation,00:18:00,0:00:00,,7,2,1,3,3,,1,1,,,3,4,1,0,0,2,0,1,0,0
10043,20222023,N20222023F,https://www.noradhockey.com/event/loser-game-3-at-loser-game-4/,2023-04-27 00:00:00,,Nelson,OS Offices,N10004,N10005,N10004_N10005,Playoffs,RoundRobin,Regulation,00:18:00,0:00:00,,8,3,,,,,,,,,7,6,1,0,0,2,0,1,0,0
10012,20222023,N20222023F,https://www.noradhockey.com/event/loser-game-1-at-loser-game-2/,2023-04-27 00:00:00,,Canada,AMOS,N10012,N10001,N10001_N10012,Playoffs,RoundRobin,Regulation,00:18:00,0:00:00,,4,5,1,1,2,,1,2,2,,8,4,0,1,0,0,1,0,0,2
10058,20222023,N20222023F,https://www.noradhockey.com/event/winner-game-3-at-winner-game-4/,2023-04-25 00:00:00,,Platinum,Orphans,N10008,N10006,N10006_N10008,Playoffs,RoundRobin,Regulation,00:18:00,0:00:00,,3,5,,,,,,,,,3,2,0,1,0,0,1,0,0,2
10027,20222023,N20222023F,https://www.noradhockey.com/event/winner-game-1-at-winner-game-2/,2023-04-25 00:00:00,,HollowBrook,Triple J,N10003,N10009,N10003_N10009,Playoffs,RoundRobin,Regulation,00:18:00,0:00:00,,9,0,,,,,,,,,1,5,1,0,0,2,0,1,0,0
10042,20222023,N20222023F,https://www.noradhockey.com/event/nelson-company-at-world-orphans/,2023-04-23 00:00:00,,Nelson,Orphans,N10004,N10006,N10004_N10006,Playoffs,RoundRobin,Regulation,00:18:00,0:00:00,,1,8,,,,,,,,,7,2,0,1,0,0,1,0,0,2
10011,20222023,N20222023F,https://www.noradhockey.com/event/seed-5-at-seed-4/,2023-04-23 00:00:00,,Triple J,AMOS,N10009,N10001,N10001_N10009,Playoffs,RoundRobin,Regulation,00:18:00,0:00:00,,4,2,1,1,2,,1,1,,,5,4,1,0,0,2,0,1,0,0
10026,20222023,N20222023F,https://www.noradhockey.com/event/canada-colorado-at-hollowbrook-dental/,2023-04-23 00:00:00,,Canada,HollowBrook,N10012,N10003,N10003_N10012,Playoffs,RoundRobin,Regulation,00:18:00,0:00:00,,1,7,,,,,,,,,8,1,0,1,0,0,1,0,0,2
10050,20222023,N20222023F,https://www.noradhockey.com/event/seed-6-at-seed-3/,2023-04-23 00:00:00,,OS Offices,Platinum,N10005,N10008,N10005_N10008,Playoffs,RoundRobin,Regulation,00:18:00,0:00:00,,3,5,,,,,,,,,6,3,0,1,0,0,1,0,0,2
15169,20222023,N20222023F,https://www.noradhockey.com/event/15169/,2023-04-16 00:00:00,,Platinum,HollowBrook,N10008,N10003,N10003_N10008,Regular,,Regulation,00:18:00,0:00:00,,4,6,1,2,1,,2,3,1,,,,0,1,0,0,1,0,0,2
10057,20222023,N20222023F,https://www.noradhockey.com/event/15129-2/,2023-04-16 00:00:00,,Canada,Platinum,N10012,N10008,N10008_N10012,Regular,,Regulation,00:18:00,0:00:00,,9,6,3,3,3,,,2,4,,,,1,0,0,2,0,1,0,0
10041,20222023,N20222023F,https://www.noradhockey.com/event/15128-2/,2023-04-16 00:00:00,,Orphans,Nelson,N10006,N10004,N10004_N10006,Regular,,Regulation,00:18:00,0:00:00,,8,4,,,,,,,,,,,1,0,0,2,0,1,0,0
10025,20222023,N20222023F,https://www.noradhockey.com/event/15127-2/,2023-04-16 00:00:00,,HollowBrook,Triple J,N10003,N10009,N10003_N10009,Regular,,Regulation,00:18:00,0:00:00,,7,2,2,3,2,,1,,1,,,,1,0,0,2,0,1,0,0
10010,20222023,N20222023F,https://www.noradhockey.com/event/15130-2/,2023-04-16 00:00:00,,AMOS,OS Offices,N10001,N10005,N10001_N10005,Regular,,Regulation,00:18:00,0:00:00,,4,3,3,,1,,2,1,,,,,1,0,0,2,0,1,0,0
15163,20222023,N20222023F,https://www.noradhockey.com/event/15163/,2023-04-16 00:00:00,,AMOS,Canada,N10001,N10012,N10001_N10012,Regular,,Regulation,00:18:00,0:00:00,,11,4,3,3,5,,,1,3,,,,1,0,0,2,0,1,0,0
15168,20222023,N20222023F,https://www.noradhockey.com/event/15168/,2023-04-09 00:00:00,,AMOS,Nelson,N10001,N10004,N10001_N10004,Regular,,Regulation,00:18:00,0:00:00,,0,1,,,,,,,,,,,0,1,0,0,1,0,0,2
15162,20222023,N20222023F,https://www.noradhockey.com/event/15162/,2023-04-09 00:00:00,,Triple J,AMOS,N10009,N10001,N10001_N10009,Regular,,Regulation,00:18:00,0:00:00,,5,2,2,1,2,,,,2,,,,1,0,0,2,0,1,0,0
15167,20222023,N20222023F,https://www.noradhockey.com/event/15167/,2023-04-02 00:00:00,,Canada,Triple J,N10012,N10009,N10009_N10012,Regular,,Regulation,00:18:00,0:00:00,,1,4,1,,,,1,2,1,,,,0,1,0,0,1,0,0,2
15161,20222023,N20222023F,https://www.noradhockey.com/event/15161/,2023-04-02 00:00:00,,Canada,Nelson,N10012,N10004,N10004_N10012,Regular,,Regulation,00:18:00,0:00:00,,5,4,1,2,2,,1,,3,,,,1,0,0,2,0,1,0,0
15164,20222023,N20222023F,https://www.noradhockey.com/event/15164/,2023-03-26 00:00:00,,HollowBrook,Nelson,N10003,N10004,N10003_N10004,Playoffs,,Regulation,00:18:00,0:00:00,,7,3,4,2,1,,,2,1,,,,1,0,0,2,0,1,0,0
15160,20222023,N20222023F,https://www.noradhockey.com/event/15160/,2023-03-26 00:00:00,,Orphans,Platinum,N10006,N10008,N10006_N10008,Regular,,Regulation,00:18:00,0:00:00,,4,2,,,,,,,,,,,1,0,0,2,0,1,0,0
15166,20222023,N20222023F,https://www.noradhockey.com/event/15166/,2023-03-26 00:00:00,,Triple J,Orphans,N10009,N10006,N10006_N10009,Regular,,Regulation,00:18:00,0:00:00,,3,2,,1,2,,,2,,,,,1,0,0,2,0,1,0,0
15165,20222023,N20222023F,https://www.noradhockey.com/event/15165/,2023-03-26 00:00:00,,Platinum,OS Offices,N10008,N10005,N10005_N10008,Regular,,Regulation,00:18:00,0:00:00,,3,7,2,1,,,2,1,4,,,,0,1,0,0,1,0,0,2
15159,20222023,N20222023F,https://www.noradhockey.com/event/15159/,2023-03-19 00:00:00,,HollowBrook,OS Offices,N10003,N10005,N10003_N10005,Regular,,Regulation,00:18:00,0:00:00,,4,0,,,,,,,,,,,1,0,0,2,0,1,0,0
15157,20222023,N20222023F,https://www.noradhockey.com/event/15157/,2023-03-19 00:00:00,,OS Offices,AMOS,N10005,N10001,N10001_N10005,Regular,,Regulation,00:18:00,0:00:00,,6,6,1,2,3,,,3,3,,,,0,0,1,1,0,0,1,1
15155,20222023,N20222023F,https://www.noradhockey.com/event/15155/,2023-03-12 00:00:00,,Orphans,Nelson,N10006,N10004,N10004_N10006,Regular,,Regulation,00:18:00,0:00:00,,5,2,3,,2,,0,,2,,,,1,0,0,2,0,1,0,0
15158,20222023,N20222023F,https://www.noradhockey.com/event/15158/,2023-03-12 00:00:00,,HollowBrook,Triple J,N10003,N10009,N10003_N10009,Regular,,Regulation,00:18:00,0:00:00,,9,2,5,3,1,,1,1,,,,,1,0,0,2,0,1,0,0
15156,20222023,N20222023F,https://www.noradhockey.com/event/15156/,2023-03-12 00:00:00,,Canada,Platinum,N10012,N10008,N10008_N10012,Regular,,Regulation,00:18:00,0:00:00,,0,7,,,,,4,3,,,,,0,1,0,0,1,0,0,2
15152,20222023,N20222023F,https://www.noradhockey.com/event/15152/,2023-03-12 00:00:00,,HollowBrook,AMOS,N10003,N10001,N10001_N10003,Regular,,Regulation,00:18:00,0:00:00,,5,5,2,1,2,,2,3,,,,,0,0,1,1,0,0,1,1
15149,20222023,N20222023F,https://www.noradhockey.com/event/15149/,2023-03-12 00:00:00,,OS Offices,Nelson,N10005,N10004,N10004_N10005,Regular,,Regulation,00:18:00,0:00:00,,8,0,3,2,3,,,,,,,,1,0,0,2,0,1,0,0
15151,20222023,N20222023F,https://www.noradhockey.com/event/15151/,2023-03-05 00:00:00,,Nelson,Platinum,N10004,N10008,N10004_N10008,Regular,,Regulation,00:18:00,0:00:00,,5,7,1,2,2,,4,2,1,,,,0,1,0,0,1,0,0,2
15148,20222023,N20222023F,https://www.noradhockey.com/event/15148/,2023-03-05 00:00:00,,Canada,HollowBrook,N10012,N10003,N10003_N10012,Regular,,Regulation,00:18:00,0:00:00,,2,12,1,,1,,2,5,5,,,,0,1,0,0,1,0,0,2
15154,20222023,N20222023F,https://www.noradhockey.com/event/15154/,2023-03-05 00:00:00,,Orphans,Canada,N10006,N10012,N10006_N10012,Regular,,Regulation,00:18:00,0:00:00,,2,2,2,,,,1,,1,,,,0,0,1,1,0,0,1,1
15153,20222023,N20222023F,https://www.noradhockey.com/event/15153/,2023-03-05 00:00:00,,OS Offices,Triple J,N10005,N10009,N10005_N10009,Regular,,Regulation,00:18:00,0:00:00,,2,8,,1,1,,5,2,1,,,,0,1,0,0,1,0,0,2
15147,20222023,N20222023F,https://www.noradhockey.com/event/15147/,2023-02-26 00:00:00,,Orphans,AMOS,N10006,N10001,N10001_N10006,Regular,,Regulation,00:18:00,0:00:00,,8,3,6,,2,,1,,2,,,,1,0,0,2,0,1,0,0
