event_id,game_id,period,period_id,event_type,event_type_id,event_detail,event_detail_id,event_detail_2,event_detail_2_id,event_successful,success_id,event_team_zone,event_zone_id,sequence_key,play_key,event_chain_key,tracking_event_key,home_team,home_team_id,away_team,away_team_id,duration,event_player_ids,opp_player_ids,event_start_min,event_start_sec,event_end_min,event_end_sec,time_start_total_seconds,time_end_total_seconds,event_running_start,event_running_end,running_video_time,period_start_total_running_seconds,running_intermission_duration,team_venue,team_venue_abv,player_team,home_team_zone,away_team_zone,player_role,side_of_puck,role_number,role_abrev,player_game_number,strength,play_detail1,play_detail_2,play_detail_successful,pressured_pressurer,is_goal,is_highlight,strength_id,player_name,season_id,position_id,shot_type_id,zone_entry_type_id,zone_exit_type_id,stoppage_type_id,giveaway_type_id,takeaway_type_id,turnover_type_id,pass_type_id,time_bucket_id,player_rating,cycle_key,is_cycle,is_rebound,is_zone_entry,is_zone_exit,is_controlled_entry,is_carried_entry,is_controlled_exit,is_carried_exit,is_rush,is_save,is_turnover,is_giveaway,is_bad_giveaway,is_takeaway,is_faceoff,is_penalty,is_blocked_shot,is_missed_shot,is_deflected,is_tipped,is_sog,is_corsi,is_fenwick,shot_outcome_id,pass_outcome_id,save_outcome_id,zone_outcome_id,is_scoring_chance,is_high_danger,is_pressured,danger_level,danger_level_id,scoring_chance_key,prev_event_id,prev_event_type,prev_event_detail,prev_event_team,prev_event_same_team,next_event_id,next_event_type,next_event_detail,next_event_team,next_event_same_team,time_since_prev,time_to_next,time_to_next_sog,time_since_last_sog,events_to_next_sog,events_since_last_sog,next_sog_result,led_to_sog,is_pre_shot_event,is_shot_assist,time_to_next_goal,time_since_last_goal,events_to_next_goal,events_since_last_goal,led_to_goal,time_since_zone_entry,events_since_zone_entry,time_since_zone_exit,sequence_event_num,sequence_total_events,sequence_duration,is_sequence_first,is_sequence_last,sequence_has_sog,sequence_has_goal,sequence_shot_count,consecutive_team_events,time_since_possession_change,events_since_possession_change,time_since_faceoff,events_since_faceoff,is_rush_calculated,time_from_entry_to_shot,breakout_key,breakout_successful,turnover_weight,turnover_zone_multiplier,turnover_category,time_to_next_event,time_from_last_event,time_to_next_goal_for,time_to_next_goal_against,time_from_last_goal_for,time_from_last_goal_against,time_to_next_stoppage,time_from_last_stoppage,event_player_1_toi,event_player_2_toi,event_player_3_toi,event_player_4_toi,event_player_5_toi,event_player_6_toi,opp_player_1_toi,opp_player_2_toi,opp_player_3_toi,opp_player_4_toi,opp_player_5_toi,opp_player_6_toi,team_on_ice_toi_avg,team_on_ice_toi_min,team_on_ice_toi_max,opp_on_ice_toi_avg,opp_on_ice_toi_min,opp_on_ice_toi_max
EV1898101049,18981,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_Pass,ED171,True,SC01,Defensive,ZN02,SQ1898100024,PL1898102413,EC18981001049,TV1898101049,Nelson,N10004,Velodrome,N10010,0.0,"P100002,P100070",,16.0,23.0,16.0,23.0,983.0,983.0,217.0,217.0,217.0,0,0,a,,Velodrome,Offensive,Defensive,event_player_1,Offensive,1,e1,52.0,5v5,,,,,0,0,STR01,Hayden Perea,N20252026F,5.0,,,ZX0008,,,,,,TB01,4.0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1898101048,Pass,Pass_Completed,Velodrome,1,EV1898101914,Turnover,Turnover_Takeaway,Nelson,0,0.0,0.0,41.0,65.0,45.0,60.0,save,0,0,0,681.0,65.0,803.0,59.0,0,12.0,14.0,17.0,8.0,54.0,652.0,0,0,1,0,1.0,2,2.0,3.0,19.0,21.0,0,,BO189813062,,,,,2.0,0.0,-1.0,65.0,681.0,768.0,2.0,44.0,898.0,1606.98,,,,,,,,,,,1252.49,898.0,1606.98,,,
EV1898101054,18981,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_PassMiss_Misplay,ED172,,,Defensive,ZN02,SQ1898100024,PL1898102420,EC18981001054,TV1898101054,Nelson,N10004,Velodrome,N10010,0.0,P100079,P100201,16.0,9.0,16.0,9.0,969.0,969.0,231.0,231.0,231.0,0,0,h,,Nelson,Offensive,Defensive,event_player_1,Offensive,1,e1,44.0,5v5,,,,,0,0,STR01,Joe Lopez,N20252026F,4.0,,,ZX0008,,,,,,TB01,4.0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1898101917,Turnover,Turnover_Takeaway,Velodrome,0,EV1898101918,Pass,Pass_Completed,Velodrome,0,4.0,0.0,27.0,79.0,35.0,70.0,save,0,0,0,667.0,79.0,793.0,69.0,0,13.0,7.0,14.0,13.0,54.0,652.0,0,0,1,0,1.0,1,4.0,1.0,33.0,31.0,0,,BO189813072,,,,,0.0,1.0,79.0,-1.0,754.0,667.0,16.0,30.0,1661.0,,,,,,962.99,,,,,,1661.0,1661.0,1661.0,962.99,962.99,962.99
EV1898101921,18981,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_Pass,ED171,,,Defensive,ZN02,SQ1898100088,PL1898108804,EC18981001921,TV1898101921,Nelson,N10004,Velodrome,N10010,0.0,"P100074,P100079",,16.0,8.0,16.0,8.0,968.0,968.0,2632.0,2632.0,4432.0,2400,1800,h,,Nelson,Offensive,Defensive,event_player_1,Offensive,1,e1,8.0,5v5,,,,,0,0,STR01,Marko Somersalmi,N20252026F,5.0,,,ZX0008,,,,,,TB01,4.0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1898101920,Pass,Pass_Completed,Nelson,1,EV1898101055,Zone_Entry_Exit,Zone_Entry,Nelson,1,0.0,1.0,26.0,80.0,31.0,74.0,save,0,0,0,666.0,80.0,789.0,73.0,0,14.0,11.0,1.0,15.0,37.0,790.0,0,0,0,0,0.0,2,0.0,2.0,34.0,35.0,0,,BO189813076,,,,,0.0,1.0,80.0,-1.0,753.0,666.0,17.0,29.0,1349.97,1661.0,,,,,,,,,,,1505.485,1349.97,1661.0,,,
EV1898101926,18981,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_Carried,ED175,,,Defensive,ZN02,SQ1898100086,PL1898108624,EC18981001926,TV1898101926,Nelson,N10004,Velodrome,N10010,1.0,P100001,,15.0,48.0,15.0,47.0,948.0,947.0,2652.0,2653.0,4452.0,2400,1800,a,,Velodrome,Offensive,Defensive,event_player_1,Offensive,1,e1,70.0,5v5,,,,,0,0,STR01,Sam Downs,N20252026F,4.0,,,ZX0001,,,,,,TB01,6.0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1898101066,Possession,,Velodrome,1,EV1898101067,Pass,Pass_Missed,Velodrome,1,2.0,1.0,6.0,100.0,13.0,92.0,save,0,0,0,646.0,100.0,771.0,91.0,0,13.0,10.0,20.0,24.0,74.0,1023.0,0,0,1,0,3.0,5,7.0,5.0,12.0,9.0,0,,BO189813094,,,,,2.0,1.0,-1.0,100.0,646.0,733.0,37.0,9.0,996.99,,,,,,,,,,,,996.99,996.99,996.99,,,
EV1898101068,18981,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_PassMiss_Misplay,ED172,,,Defensive,ZN02,SQ1898100004,PL1898100411,EC18981001068,TV1898101068,Nelson,N10004,Velodrome,N10010,0.0,"P100002,P100201",,15.0,47.0,15.0,47.0,947.0,947.0,253.0,253.0,253.0,0,0,a,,Velodrome,Offensive,Defensive,event_player_1,Offensive,1,e1,91.0,5v5,,,,,0,0,STR01,Kevin White,N20252026F,4.0,,,ZX0008,,,,,,TB01,4.0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1898101067,Pass,Pass_Missed,Velodrome,1,EV1898101473,Possession,,Nelson,0,0.0,0.0,5.0,101.0,11.0,94.0,save,0,0,0,645.0,101.0,769.0,93.0,0,14.0,12.0,1.0,39.0,66.0,380.0,0,0,1,0,3.0,7,8.0,7.0,13.0,11.0,0,,BO189813096,,,,,0.0,0.0,-1.0,101.0,645.0,732.0,38.0,8.0,898.0,962.99,,,,,,,,,,,930.495,898.0,962.99,,,
EV1898101475,18981,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_Other,ED170,,,Defensive,ZN02,SQ1898100057,PL1898105702,EC18981001475,TV1898101475,Nelson,N10004,Velodrome,N10010,0.0,P100119,P100159,15.0,44.0,15.0,44.0,944.0,944.0,1456.0,1456.0,2356.0,1200,900,h,,Nelson,Offensive,Defensive,event_player_1,Offensive,1,e1,37.0,5v5,,,,,0,0,STR01,Josh Cronk,N20252026F,5.0,,,ZX0007,,,,,,TB01,5.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1898101474,Penalty_Delayed,,Velodrome,0,EV1898101929,Pass,Pass_Completed,Velodrome,0,0.0,1.0,2.0,104.0,5.0,100.0,save,0,0,0,642.0,104.0,763.0,99.0,0,1.0,3.0,3.0,5.0,12.0,998.0,0,0,0,0,0.0,1,11.0,13.0,16.0,17.0,0,,BO189813102,,,,,0.0,0.0,104.0,-1.0,729.0,642.0,41.0,5.0,1538.99,,,,,,874.0,,,,,,1538.99,1538.99,1538.99,874.0,874.0,874.0
EV1898101485,18981,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_Other,ED170,,,Defensive,ZN02,SQ1898100053,PL1898105304,EC18981001485,TV1898101485,Nelson,N10004,Velodrome,N10010,0.0,P100001,,15.0,6.0,15.0,6.0,906.0,906.0,1494.0,1494.0,2394.0,1200,900,a,,Velodrome,Offensive,Defensive,event_player_1,Offensive,1,e1,70.0,5v5,,,,,0,0,STR01,Sam Downs,N20252026F,4.0,,,ZX0007,,,,,,TB01,6.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1898101484,Faceoff,Faceoff_AfterPenalty,Velodrome,1,EV1898101486,Zone_Entry_Exit,Zone_Entry,Velodrome,1,0.0,0.0,19.0,32.0,25.0,12.0,save,0,0,0,604.0,142.0,733.0,129.0,0,35.0,22.0,38.0,1.0,7.0,873.0,1,0,0,0,0.0,2,0.0,1.0,0.0,1.0,0,,BO189813132,,,,,0.0,0.0,-1.0,142.0,604.0,691.0,30.0,19.0,966.99,,,,,,,,,,,,966.99,966.99,966.99,,,
EV1898101080,18981,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_Clear,ED167,True,SC01,Defensive,ZN02,SQ1898100013,PL1898101303,EC18981001080,TV1898101080,Nelson,N10004,Velodrome,N10010,0.0,P100198,,15.0,0.0,15.0,0.0,900.0,900.0,300.0,300.0,300.0,0,0,a,,Velodrome,Offensive,Defensive,event_player_1,Offensive,1,e1,84.0,5v5,,,,,0,0,STR01,Maxwell Donaty,N20252026F,5.0,,,ZX0004,,,,,,TB01,4.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1898101940,Faceoff,Faceoff_AfterStoppage,Nelson,0,EV1898101081,Turnover,Turnover_Giveaway,Velodrome,1,2.0,0.0,13.0,38.0,21.0,16.0,save,1,0,0,598.0,148.0,729.0,133.0,0,6.0,3.0,6.0,2.0,16.0,44.0,0,0,1,0,1.0,1,2.0,1.0,2.0,1.0,0,,BO189813136,,,,,0.0,1.0,-1.0,148.0,598.0,685.0,36.0,13.0,1081.99,,,,,,,,,,,,1081.99,1081.99,1081.99,,,
EV1898101490,18981,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_PassMiss_Misplay,ED172,,,Defensive,ZN02,SQ1898100056,PL1898105603,EC18981001490,TV1898101490,Nelson,N10004,Velodrome,N10010,0.0,"P100071,P100119",,14.0,56.0,14.0,56.0,896.0,896.0,1504.0,1504.0,2404.0,1200,900,h,,Nelson,Offensive,Defensive,event_player_1,Offensive,1,e1,37.0,5v5,,,,,0,0,STR01,Eric Elliott,N20252026F,4.0,,,ZX0008,,,,,,TB02,5.0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1898101489,Pass,Pass_Missed,Nelson,1,EV1898101943,Pass,Pass_Completed,Nelson,1,0.0,0.0,9.0,42.0,14.0,23.0,save,0,0,0,594.0,152.0,722.0,140.0,0,10.0,10.0,4.0,14.0,14.0,177.0,0,1,0,0,0.0,6,4.0,6.0,6.0,8.0,0,,BO189813143,,,,,0.0,0.0,152.0,-1.0,681.0,594.0,40.0,9.0,957.99,1490.99,,,,,,,,,,,1224.49,957.99,1490.99,,,
EV1898101944,18981,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_Pass,ED171,,,Defensive,ZN02,SQ1898100088,PL1898108813,EC18981001944,TV1898101944,Nelson,N10004,Velodrome,N10010,0.0,"P100072,P100078",,14.0,56.0,14.0,56.0,896.0,896.0,2704.0,2704.0,4504.0,2400,1800,h,,Nelson,Offensive,Defensive,event_player_1,Offensive,1,e1,7.0,5v5,,,,,0,0,STR01,Bobby Dickinson,N20252026F,4.0,,,ZX0008,,,,,,TB02,2.0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1898101943,Pass,Pass_Completed,Nelson,1,EV1898101945,Possession,,Nelson,1,0.0,0.0,9.0,42.0,12.0,25.0,save,0,0,0,594.0,152.0,720.0,142.0,0,10.0,12.0,0.0,24.0,37.0,790.0,0,0,0,0,0.0,8,4.0,8.0,6.0,10.0,0,,BO189813145,,,,,0.0,0.0,152.0,-1.0,681.0,594.0,40.0,9.0,907.99,1610.98,,,,,,,,,,,1259.485,907.99,1610.98,,,
EV1898101495,18981,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_Carried,ED175,,,Defensive,ZN02,SQ1898100063,PL1898106307,EC18981001495,TV1898101495,Nelson,N10004,Velodrome,N10010,1.0,P100066,,14.0,43.0,14.0,42.0,883.0,882.0,1517.0,1518.0,2417.0,1200,900,h,,Nelson,Offensive,Defensive,event_player_1,Offensive,1,e1,79.0,5v5,,,,,0,0,STR01,Brock Lofgren,N20252026F,4.0,,,ZX0001,,,,,,TB02,6.0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1898101949,Possession,,Nelson,1,EV1898101496,Possession,,Nelson,1,2.0,1.0,6.0,4.0,8.0,7.0,save,0,0,0,581.0,165.0,701.0,161.0,0,6.0,8.0,13.0,4.0,102.0,706.0,0,0,1,0,7.0,3,2.0,3.0,19.0,29.0,0,,BO189813164,,,,,2.0,1.0,165.0,-1.0,668.0,581.0,4.0,89.0,1188.99,,,,,,,,,,,,1188.99,1188.99,1188.99,,,
EV1898101954,18981,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_Pass,ED171,,,Defensive,ZN02,SQ1898100088,PL1898108801,EC18981001954,TV1898101954,Nelson,N10004,Velodrome,N10010,0.0,"P100002,P100201",,14.0,35.0,14.0,35.0,875.0,875.0,2725.0,2725.0,4525.0,2400,1800,a,,Velodrome,Offensive,Defensive,event_player_1,Offensive,1,e1,42.0,5v5,,,,,0,0,STR01,Garrett Ashcroft,N20252026F,4.0,,,ZX0008,,,,,,TB02,5.0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1898101953,Pass,Pass_Completed,Velodrome,1,EV1898101955,Possession,,Velodrome,1,0.0,2.0,81.0,2.0,125.0,4.0,save,0,0,0,573.0,173.0,689.0,173.0,0,5.0,9.0,8.0,34.0,37.0,790.0,0,0,0,0,0.0,4,5.0,8.0,27.0,41.0,0,,BO189813176,,,,,2.0,0.0,-1.0,173.0,573.0,660.0,12.0,81.0,811.0,875.99,,,,,,,,,,,843.495,811.0,875.99,,,
EV1898101503,18981,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_Carried,ED175,,,Defensive,ZN02,SQ1898100063,PL1898106312,EC18981001503,TV1898101503,Nelson,N10004,Velodrome,N10010,1.0,P100001,,14.0,32.0,14.0,31.0,872.0,871.0,1528.0,1529.0,2428.0,1200,900,a,,Velodrome,Offensive,Defensive,event_player_1,Offensive,1,e1,70.0,5v5,,,,,0,0,STR01,Sam Downs,N20252026F,4.0,,,ZX0001,,,,,,TB02,6.0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1898101955,Possession,,Velodrome,1,EV1898101504,Pass,Pass_Missed,Velodrome,1,1.0,1.0,78.0,5.0,123.0,6.0,save,1,0,0,570.0,176.0,687.0,175.0,0,8.0,11.0,3.0,11.0,102.0,706.0,0,0,1,0,7.0,6,8.0,10.0,30.0,43.0,0,,BO189813178,,,,,1.0,1.0,-1.0,176.0,570.0,657.0,15.0,78.0,966.99,,,,,,,,,,,,966.99,966.99,966.99,,,
EV1898101961,18981,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_Pass,ED171,,,Defensive,ZN02,SQ1898100091,PL1898109114,EC18981001961,TV1898101961,Nelson,N10004,Velodrome,N10010,0.0,"P100072,P100119",,14.0,25.0,14.0,25.0,865.0,865.0,2735.0,2735.0,4535.0,2400,1800,h,,Nelson,Offensive,Defensive,event_player_1,Offensive,1,e1,37.0,5v5,,,,,0,0,STR01,Eric Elliott,N20252026F,4.0,,,ZX0008,,,,,,TB02,5.0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1898101960,Pass,Pass_Completed,Nelson,1,EV1898101094,Possession,,Velodrome,0,0.0,1.0,71.0,12.0,111.0,18.0,save,0,0,0,563.0,183.0,675.0,187.0,0,6.0,8.0,7.0,6.0,44.0,803.0,0,0,1,0,1.0,7,4.0,4.0,5.0,6.0,0,,BO189813190,,,,,1.0,0.0,183.0,-1.0,650.0,563.0,22.0,71.0,746.99,1260.99,,,,,,,,,,,1003.99,746.99,1260.99,,,
EV1898101507,18981,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_Carried,ED175,,,Defensive,ZN02,SQ1898100063,PL1898106310,EC18981001507,TV1898101507,Nelson,N10004,Velodrome,N10010,2.0,P100066,,14.0,23.0,14.0,21.0,863.0,861.0,1537.0,1539.0,2437.0,1200,900,h,,Nelson,Offensive,Defensive,event_player_1,Offensive,1,e1,79.0,5v5,,,,,0,0,STR01,Brock Lofgren,N20252026F,4.0,,,ZX0001,,,,,,TB02,6.0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1898101962,Possession,,Nelson,1,EV1898101095,Pass,Pass_Completed,Velodrome,0,1.0,1.0,69.0,14.0,108.0,21.0,save,1,0,0,561.0,185.0,672.0,190.0,0,8.0,11.0,2.0,15.0,102.0,706.0,0,0,1,0,7.0,2,6.0,7.0,7.0,9.0,0,,BO189813193,,,,,1.0,1.0,185.0,-1.0,648.0,561.0,24.0,69.0,1119.99,,,,,,,,,,,,1119.99,1119.99,1119.99,,,
EV1898101097,18981,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_Clear,ED167,True,SC01,Defensive,ZN02,SQ1898100013,PL1898101305,EC18981001097,TV1898101097,Nelson,N10004,Velodrome,N10010,0.0,P100105,,14.0,20.0,14.0,20.0,860.0,860.0,340.0,340.0,340.0,0,0,a,,Velodrome,Offensive,Defensive,event_player_1,Offensive,1,e1,9.0,5v5,,,,,0,0,STR01,Ronnie Pinnell,N20252026F,5.0,,,ZX0004,,,,,,TB02,4.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1898101508,Possession,,Nelson,0,EV1898101098,Zone_Entry_Exit,Zone_Entry,Velodrome,1,1.0,1.0,66.0,17.0,101.0,28.0,save,0,0,0,558.0,188.0,665.0,197.0,0,2.0,3.0,3.0,15.0,16.0,44.0,0,0,1,0,1.0,1,2.0,2.0,10.0,16.0,0,,BO189813200,,,,,1.0,1.0,-1.0,188.0,558.0,645.0,27.0,66.0,868.99,,,,,,,,,,,,868.99,868.99,868.99,,,
EV1898101969,18981,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_PassMiss_Misplay,ED172,,,Defensive,ZN02,SQ1898100097,PL1898109703,EC18981001969,TV1898101969,Nelson,N10004,Velodrome,N10010,0.0,"P100002,P100201",,14.0,13.0,14.0,13.0,853.0,853.0,2747.0,2747.0,4547.0,2400,1800,a,,Velodrome,Offensive,Defensive,event_player_1,Offensive,1,e1,42.0,5v5,,,,,0,0,STR01,Garrett Ashcroft,N20252026F,4.0,,,ZX0008,,,,,,TB02,5.0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1898101968,Pass,Pass_Missed,Velodrome,1,EV1898101102,Zone_Entry_Exit,Zone_Keepin,Velodrome,1,0.0,3.0,59.0,24.0,90.0,39.0,save,0,0,0,551.0,195.0,654.0,208.0,0,6.0,9.0,7.0,1.0,29.0,308.0,1,0,1,0,2.0,2,0.0,3.0,17.0,27.0,0,,BO189813211,,,,,2.0,0.0,-1.0,195.0,551.0,638.0,34.0,59.0,748.0,732.99,,,,,,,,,,,740.495,732.99,748.0,,,
EV1898101106,18981,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_OppTeam,ED169,True,SC01,Defensive,ZN02,SQ1898100005,PL1898100502,EC18981001106,TV1898101106,Nelson,N10004,Velodrome,N10010,0.0,P100061,,14.0,1.0,14.0,1.0,841.0,841.0,359.0,359.0,359.0,0,0,h,,Nelson,Offensive,Defensive,event_player_1,Offensive,1,e1,23.0,5v5,,,,,0,0,STR01,Eric Larson,N20252026F,5.0,,,ZX0006,,,,,,TB02,3.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1898101973,Possession,,Nelson,1,EV1898101514,Zone_Entry_Exit,Zone_Exit,Velodrome,0,1.0,0.0,47.0,36.0,79.0,50.0,save,0,0,0,539.0,207.0,643.0,219.0,0,3.0,3.0,12.0,14.0,52.0,741.0,0,0,1,0,3.0,2,7.0,7.0,29.0,38.0,0,,BO189813222,,,,,1.0,0.0,207.0,-1.0,626.0,539.0,46.0,47.0,1115.0,,,,,,,,,,,,1115.0,1115.0,1115.0,,,
EV1898101514,18981,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_Other,ED170,,,Defensive,ZN02,SQ1898100060,PL1898106005,EC18981001514,TV1898101514,Nelson,N10004,Velodrome,N10010,0.0,P100161,P100066,14.0,1.0,14.0,1.0,841.0,841.0,1559.0,1559.0,2459.0,1200,900,a,,Velodrome,Offensive,Defensive,event_player_1,Offensive,1,e1,49.0,5v5,,,,,0,0,STR01,Galen Wood,N20252026F,4.0,,,ZX0007,,,,,,TB02,5.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1898101106,Zone_Entry_Exit,Zone_Exit,Nelson,0,EV1898101515,Zone_Entry_Exit,Zone_Entry,Velodrome,1,0.0,0.0,47.0,36.0,78.0,51.0,save,0,0,0,539.0,207.0,642.0,220.0,0,3.0,4.0,0.0,8.0,29.0,835.0,0,0,1,0,2.0,1,7.0,8.0,29.0,39.0,0,,BO189813223,,,,,0.0,1.0,-1.0,207.0,539.0,626.0,46.0,47.0,708.99,,,,,,1108.99,,,,,,708.99,708.99,708.99,1108.99,1108.99,1108.99
EV1898101978,18981,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_Carried,ED175,,,Defensive,ZN02,SQ1898100097,PL1898109704,EC18981001978,TV1898101978,Nelson,N10004,Velodrome,N10010,2.0,P100201,,13.0,53.0,13.0,51.0,833.0,831.0,2767.0,2769.0,4567.0,2400,1800,a,,Velodrome,Offensive,Defensive,event_player_1,Offensive,1,e1,42.0,5v5,,,,,0,0,STR01,Garrett Ashcroft,N20252026F,4.0,,,ZX0001,,,,,,TB02,5.0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1898101977,Pass,Pass_Completed,Velodrome,1,EV1898101110,Zone_Entry_Exit,Zone_Exit,Velodrome,1,0.0,1.0,39.0,44.0,68.0,61.0,save,0,0,0,531.0,215.0,632.0,230.0,0,4.0,6.0,8.0,10.0,29.0,308.0,0,0,1,0,2.0,4,4.0,5.0,37.0,49.0,0,,BO189813233,,,,,0.0,1.0,-1.0,215.0,531.0,618.0,54.0,39.0,718.99,,,,,,,,,,,,718.99,718.99,718.99,,,
EV1898101110,18981,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_PassMiss_Misplay,ED172,,,Defensive,ZN02,SQ1898100005,PL1898100512,EC18981001110,TV1898101110,Nelson,N10004,Velodrome,N10010,0.0,P100224,,13.0,52.0,13.0,52.0,832.0,832.0,368.0,368.0,368.0,0,0,a,,Velodrome,Offensive,Defensive,event_player_1,Offensive,1,e1,61.0,5v5,,,,,0,0,STR01,Kaitlyn Shain,N20252026F,4.0,,,ZX0008,,,,,,TB02,3.0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1898101978,Zone_Entry_Exit,Zone_Exit,Velodrome,1,EV1898101111,Turnover,Turnover_Giveaway,Velodrome,1,1.0,0.0,38.0,45.0,67.0,62.0,save,0,0,0,530.0,216.0,631.0,231.0,0,5.0,7.0,1.0,18.0,52.0,741.0,0,0,1,0,3.0,5,5.0,6.0,38.0,50.0,0,,BO189813234,,,,,0.0,0.0,-1.0,216.0,530.0,617.0,55.0,38.0,720.98,,,,,,,,,,,,720.98,720.98,720.98,,,
EV1898101518,18981,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_PassMiss_Misplay,ED172,,,Defensive,ZN02,SQ1898100063,PL1898106303,EC18981001518,TV1898101518,Nelson,N10004,Velodrome,N10010,0.0,P100061,P100201,13.0,52.0,13.0,52.0,832.0,832.0,1568.0,1568.0,2468.0,1200,900,h,,Nelson,Offensive,Defensive,event_player_1,Offensive,1,e1,23.0,5v5,,,,,0,0,STR01,Eric Larson,N20252026F,5.0,,,ZX0008,,,,,,TB02,3.0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1898101517,Pass,Pass_Deflected,Nelson,1,EV1898101519,Turnover,Turnover_Giveaway,Nelson,1,0.0,0.0,38.0,45.0,64.0,65.0,save,1,0,0,530.0,216.0,628.0,234.0,0,5.0,10.0,0.0,19.0,102.0,706.0,0,0,1,0,7.0,2,0.0,2.0,38.0,53.0,0,,BO189813237,,,,,1.0,0.0,216.0,-1.0,617.0,530.0,55.0,38.0,1101.0,,,,,,718.99,,,,,,1101.0,1101.0,1101.0,718.99,718.99,718.99
