shift_player_key,shift_key,game_id,shift_index,player_number,venue,slot,period,shift_duration,situation,strength,stoppage_time,pm_plus_ev,pm_minus_ev,goal_for,goal_against,team_en,opp_en,team_pp,team_pk,player_id,player_name,logical_shift_number,shift_segment,cumulative_shift_duration,running_toi,playing_duration,running_playing_toi,running_video_time,shift_start_running_time,shift_end_running_time,strength_id,period_id,venue_id,situation_id,slot_id,team_id
L18977006201,S18977000062,18977,62,70,home,forward_1,3.0,39.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100001,Sam Downs,8,1,39.0,1132.0,39.0,992.0,45.0,40.0,82.0,STR0001,P0003,VN0001,SIT0003,SL0003,N10010
L18977006301,S18977000063,18977,63,70,home,forward_1,3.0,12.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100001,Sam Downs,8,2,51.0,1144.0,12.0,1004.0,84.0,79.0,94.0,STR0001,P0003,VN0001,SIT0003,SL0003,N10010
L18977006401,S18977000064,18977,64,70,home,forward_1,3.0,102.0,Full Strength,5v5,32.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100001,Sam Downs,8,3,153.0,1246.0,70.0,1074.0,96.0,91.0,196.0,STR0001,P0003,VN0001,SIT0003,SL0003,N10010
L18977006801,S18977000068,18977,68,70,home,forward_1,3.0,9.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100001,Sam Downs,9,1,9.0,1255.0,9.0,1083.0,379.0,374.0,386.0,STR0001,P0003,VN0001,SIT0003,SL0003,N10010
L18977006901,S18977000069,18977,69,70,home,forward_1,3.0,7.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100001,Sam Downs,9,2,16.0,1262.0,7.0,1090.0,388.0,383.0,393.0,STR0001,P0003,VN0001,SIT0003,SL0003,N10010
L18977007001,S18977000070,18977,70,70,home,forward_1,3.0,13.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100001,Sam Downs,9,3,29.0,1275.0,13.0,1103.0,395.0,390.0,406.0,STR0001,P0003,VN0001,SIT0003,SL0003,N10010
L18977007101,S18977000071,18977,71,70,home,forward_1,3.0,49.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100001,Sam Downs,9,4,78.0,1324.0,49.0,1152.0,408.0,403.0,455.0,STR0001,P0003,VN0001,SIT0003,SL0003,N10010
L18977007201,S18977000072,18977,72,70,home,forward_1,3.0,12.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100001,Sam Downs,9,5,90.0,1336.0,12.0,1164.0,457.0,452.0,467.0,STR0001,P0003,VN0001,SIT0003,SL0003,N10010
L18977007301,S18977000073,18977,73,70,home,forward_1,3.0,17.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100001,Sam Downs,9,6,107.0,1353.0,17.0,1181.0,469.0,464.0,484.0,STR0001,P0003,VN0001,SIT0003,SL0003,N10010
L18977007401,S18977000074,18977,74,70,home,forward_1,3.0,69.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100001,Sam Downs,9,7,176.0,1422.0,69.0,1250.0,486.0,481.0,553.0,STR0001,P0003,VN0001,SIT0003,SL0003,N10010
L18977007801,S18977000078,18977,78,70,home,forward_1,3.0,45.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100001,Sam Downs,10,1,45.0,1467.0,45.0,1295.0,739.0,734.0,782.0,STR0001,P0003,VN0001,SIT0003,SL0003,N10010
L18977007901,S18977000079,18977,79,70,home,forward_1,3.0,15.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100001,Sam Downs,10,2,60.0,1482.0,15.0,1310.0,784.0,779.0,797.0,STR0001,P0003,VN0001,SIT0003,SL0003,N10010
L18977008001,S18977000080,18977,80,70,home,forward_1,3.0,51.0,Full Strength,5v5,0.0,1.0,0.0,1,0,0.0,0.0,0.0,0.0,P100001,Sam Downs,10,3,111.0,1533.0,51.0,1361.0,799.0,794.0,848.0,STR0001,P0003,VN0001,SIT0003,SL0003,N10010
L18977008101,S18977000081,18977,81,70,home,forward_1,3.0,52.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100001,Sam Downs,10,4,163.0,1585.0,52.0,1413.0,850.0,845.0,900.0,STR0001,P0003,VN0001,SIT0003,SL0003,N10010
L18977008201,S18977000082,18977,82,70,home,forward_1,3.0,6.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100001,Sam Downs,10,5,169.0,1591.0,6.0,1419.0,902.0,897.0,906.0,STR0001,P0003,VN0001,SIT0003,SL0003,N10010
L18977008301,S18977000083,18977,83,70,home,forward_1,3.0,7.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100001,Sam Downs,10,6,176.0,1598.0,7.0,1426.0,908.0,903.0,913.0,STR0001,P0003,VN0001,SIT0003,SL0003,N10010
L18977008401,S18977000084,18977,84,70,home,forward_1,3.0,16.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100001,Sam Downs,10,7,192.0,1614.0,16.0,1442.0,915.0,910.0,929.0,STR0001,P0003,VN0001,SIT0003,SL0003,N10010
L18977008501,S18977000085,18977,85,70,home,forward_1,3.0,33.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100001,Sam Downs,10,8,225.0,1647.0,33.0,1475.0,931.0,926.0,962.0,STR0001,P0003,VN0001,SIT0003,SL0003,N10010
L18977000102,S18977000001,18977,1,75,home,forward_2,1.0,64.0,Full Strength,5v5,22.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100039,Nicole Downs,1,1,64.0,64.0,42.0,42.0,0.0,0.0,67.0,STR0001,P0001,VN0001,SIT0003,SL0004,N10010
L18977000202,S18977000002,18977,2,75,home,forward_2,1.0,16.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100039,Nicole Downs,1,2,80.0,80.0,16.0,58.0,0.0,0.0,19.0,STR0001,P0001,VN0001,SIT0003,SL0004,N10010
L18977000703,S18977000007,18977,7,75,home,forward_3,1.0,9.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100039,Nicole Downs,2,1,9.0,89.0,9.0,67.0,362.0,357.0,369.0,STR0001,P0001,VN0001,SIT0003,SL0005,N10010
L18977000803,S18977000008,18977,8,75,home,forward_3,1.0,24.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100039,Nicole Downs,2,2,33.0,113.0,24.0,91.0,371.0,366.0,393.0,STR0001,P0001,VN0001,SIT0003,SL0005,N10010
L18977000903,S18977000009,18977,9,75,home,forward_3,1.0,45.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100039,Nicole Downs,2,3,78.0,158.0,45.0,136.0,395.0,390.0,438.0,STR0001,P0001,VN0001,SIT0003,SL0005,N10010
L18977001003,S18977000010,18977,10,75,home,forward_3,1.0,32.0,Full Strength,5v5,13.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100039,Nicole Downs,2,4,110.0,190.0,19.0,155.0,440.0,435.0,470.0,STR0001,P0001,VN0001,SIT0003,SL0005,N10010
L18977002003,S18977000020,18977,20,75,home,forward_3,1.0,11.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100039,Nicole Downs,3,1,11.0,201.0,11.0,166.0,846.0,841.0,855.0,STR0001,P0001,VN0001,SIT0003,SL0005,N10010
L18977002103,S18977000021,18977,21,75,home,forward_3,1.0,22.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100039,Nicole Downs,3,2,33.0,223.0,22.0,188.0,857.0,852.0,877.0,STR0001,P0001,VN0001,SIT0003,SL0005,N10010
L18977002203,S18977000022,18977,22,75,home,forward_3,1.0,7.0,Full Strength,5v5,0.0,1.0,0.0,1,0,0.0,0.0,0.0,0.0,P100039,Nicole Downs,3,3,40.0,230.0,7.0,195.0,879.0,874.0,884.0,STR0001,P0001,VN0001,SIT0003,SL0005,N10010
L18977002303,S18977000023,18977,23,75,home,forward_3,1.0,77.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100039,Nicole Downs,3,4,117.0,307.0,77.0,272.0,886.0,881.0,961.0,STR0001,P0001,VN0001,SIT0003,SL0005,N10010
L18977002403,S18977000024,18977,24,75,home,forward_3,1.0,23.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100039,Nicole Downs,3,5,140.0,330.0,23.0,295.0,963.0,958.0,984.0,STR0001,P0001,VN0001,SIT0003,SL0005,N10010
L18977002503,S18977000025,18977,25,75,home,forward_3,1.0,9.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100039,Nicole Downs,3,6,149.0,339.0,9.0,304.0,986.0,981.0,993.0,STR0001,P0001,VN0001,SIT0003,SL0005,N10010
L18977002603,S18977000026,18977,26,75,home,forward_3,1.0,12.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100039,Nicole Downs,3,7,161.0,351.0,12.0,316.0,995.0,990.0,1005.0,STR0001,P0001,VN0001,SIT0003,SL0005,N10010
L18977002703,S18977000027,18977,27,75,home,forward_3,1.0,6.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100039,Nicole Downs,3,8,167.0,357.0,6.0,322.0,1007.0,1002.0,1011.0,STR0001,P0001,VN0001,SIT0003,SL0005,N10010
L18977002803,S18977000028,18977,28,75,home,forward_3,1.0,23.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100039,Nicole Downs,3,9,190.0,380.0,23.0,345.0,1013.0,1008.0,1034.0,STR0001,P0001,VN0001,SIT0003,SL0005,N10010
L18977004003,S18977000040,18977,40,75,home,forward_3,2.0,92.0,Full Strength,5v5,24.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100039,Nicole Downs,4,1,92.0,472.0,68.0,413.0,192.0,187.0,282.0,STR0001,P0002,VN0001,SIT0003,SL0005,N10010
L18977004103,S18977000041,18977,41,75,home,forward_3,2.0,104.0,Full Strength,5v5,17.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100039,Nicole Downs,4,2,196.0,576.0,87.0,500.0,284.0,279.0,386.0,STR0001,P0002,VN0001,SIT0003,SL0005,N10010
L18977004203,S18977000042,18977,42,75,home,forward_3,2.0,13.0,Full Strength,5v5,0.0,1.0,0.0,1,0,0.0,0.0,0.0,0.0,P100039,Nicole Downs,4,3,209.0,589.0,13.0,513.0,388.0,383.0,399.0,STR0001,P0002,VN0001,SIT0003,SL0005,N10010
L18977004803,S18977000048,18977,48,75,home,forward_3,2.0,72.0,Full Strength,5v5,26.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100039,Nicole Downs,5,1,72.0,661.0,46.0,559.0,701.0,696.0,771.0,STR0001,P0002,VN0001,SIT0003,SL0005,N10010
L18977004903,S18977000049,18977,49,75,home,forward_3,2.0,18.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100039,Nicole Downs,5,2,90.0,679.0,18.0,577.0,773.0,768.0,789.0,STR0001,P0002,VN0001,SIT0003,SL0005,N10010
L18977005003,S18977000050,18977,50,75,home,forward_3,2.0,13.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100039,Nicole Downs,5,3,103.0,692.0,13.0,590.0,791.0,786.0,802.0,STR0001,P0002,VN0001,SIT0003,SL0005,N10010
L18977005103,S18977000051,18977,51,75,home,forward_3,2.0,36.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100039,Nicole Downs,5,4,139.0,728.0,36.0,626.0,804.0,799.0,838.0,STR0001,P0002,VN0001,SIT0003,SL0005,N10010
L18977006203,S18977000062,18977,62,75,home,forward_3,3.0,39.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100039,Nicole Downs,6,1,39.0,767.0,39.0,665.0,45.0,40.0,82.0,STR0001,P0003,VN0001,SIT0003,SL0005,N10010
L18977006303,S18977000063,18977,63,75,home,forward_3,3.0,12.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100039,Nicole Downs,6,2,51.0,779.0,12.0,677.0,84.0,79.0,94.0,STR0001,P0003,VN0001,SIT0003,SL0005,N10010
L18977006403,S18977000064,18977,64,75,home,forward_3,3.0,102.0,Full Strength,5v5,32.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100039,Nicole Downs,6,3,153.0,881.0,70.0,747.0,96.0,91.0,196.0,STR0001,P0003,VN0001,SIT0003,SL0005,N10010
L18977007403,S18977000074,18977,74,75,home,forward_3,3.0,69.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100039,Nicole Downs,7,1,69.0,950.0,69.0,816.0,486.0,481.0,553.0,STR0001,P0003,VN0001,SIT0003,SL0005,N10010
L18977007503,S18977000075,18977,75,75,home,forward_3,3.0,70.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100039,Nicole Downs,7,2,139.0,1020.0,70.0,886.0,555.0,550.0,623.0,STR0001,P0003,VN0001,SIT0003,SL0005,N10010
L18977008303,S18977000083,18977,83,75,home,forward_3,3.0,7.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100039,Nicole Downs,8,1,7.0,1027.0,7.0,893.0,908.0,903.0,913.0,STR0001,P0003,VN0001,SIT0003,SL0005,N10010
L18977008403,S18977000084,18977,84,75,home,forward_3,3.0,16.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100039,Nicole Downs,8,2,23.0,1043.0,16.0,909.0,915.0,910.0,929.0,STR0001,P0003,VN0001,SIT0003,SL0005,N10010
L18977008503,S18977000085,18977,85,75,home,forward_3,3.0,33.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100039,Nicole Downs,8,3,56.0,1076.0,33.0,942.0,931.0,926.0,962.0,STR0001,P0003,VN0001,SIT0003,SL0005,N10010
L18977008603,S18977000086,18977,86,75,home,forward_3,3.0,18.0,Full Strength,5v5,0.0,0.0,-1.0,0,1,0.0,0.0,0.0,0.0,P100039,Nicole Downs,8,4,74.0,1094.0,18.0,960.0,964.0,959.0,980.0,STR0001,P0003,VN0001,SIT0003,SL0005,N10010
L18977008703,S18977000087,18977,87,75,home,forward_3,3.0,43.0,Full Strength,5v5,110.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100039,Nicole Downs,8,5,117.0,1137.0,-67.0,893.0,982.0,977.0,1023.0,STR0001,P0003,VN0001,SIT0003,SL0005,N10010
L18977000104,S18977000001,18977,1,84,home,defense_1,1.0,64.0,Full Strength,5v5,22.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,1,1,64.0,64.0,42.0,42.0,0.0,0.0,67.0,STR0001,P0001,VN0001,SIT0003,SL0001,N10010
L18977000204,S18977000002,18977,2,84,home,defense_1,1.0,16.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,1,2,80.0,80.0,16.0,58.0,0.0,0.0,19.0,STR0001,P0001,VN0001,SIT0003,SL0001,N10010
L18977000505,S18977000005,18977,5,84,home,defense_2,1.0,130.0,Full Strength,5v5,20.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,2,1,130.0,210.0,110.0,168.0,226.0,221.0,354.0,STR0001,P0001,VN0001,SIT0003,SL0002,N10010
L18977000605,S18977000006,18977,6,84,home,defense_2,1.0,6.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,2,2,136.0,216.0,6.0,174.0,356.0,351.0,360.0,STR0001,P0001,VN0001,SIT0003,SL0002,N10010
L18977000705,S18977000007,18977,7,84,home,defense_2,1.0,9.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,2,3,145.0,225.0,9.0,183.0,362.0,357.0,369.0,STR0001,P0001,VN0001,SIT0003,SL0002,N10010
L18977000805,S18977000008,18977,8,84,home,defense_2,1.0,24.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,2,4,169.0,249.0,24.0,207.0,371.0,366.0,393.0,STR0001,P0001,VN0001,SIT0003,SL0002,N10010
L18977000905,S18977000009,18977,9,84,home,defense_2,1.0,45.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,2,5,214.0,294.0,45.0,252.0,395.0,390.0,438.0,STR0001,P0001,VN0001,SIT0003,SL0002,N10010
L18977001505,S18977000015,18977,15,84,home,defense_2,1.0,70.0,Away PowerPlay,4v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,,,3,1,70.0,364.0,70.0,322.0,615.0,610.0,683.0,STR0004,P0001,VN0001,SIT0002,SL0002,N10010
L18977001605,S18977000016,18977,16,84,home,defense_2,1.0,5.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,3,2,75.0,369.0,5.0,327.0,685.0,680.0,688.0,STR0001,P0001,VN0001,SIT0003,SL0002,N10010
L18977001705,S18977000017,18977,17,84,home,defense_2,1.0,40.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,3,3,115.0,409.0,40.0,367.0,690.0,685.0,728.0,STR0001,P0001,VN0001,SIT0003,SL0002,N10010
L18977002205,S18977000022,18977,22,84,home,defense_2,1.0,7.0,Full Strength,5v5,0.0,1.0,0.0,1,0,0.0,0.0,0.0,0.0,,,4,1,7.0,416.0,7.0,374.0,879.0,874.0,884.0,STR0001,P0001,VN0001,SIT0003,SL0002,N10010
L18977002305,S18977000023,18977,23,84,home,defense_2,1.0,77.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,4,2,84.0,493.0,77.0,451.0,886.0,881.0,961.0,STR0001,P0001,VN0001,SIT0003,SL0002,N10010
L18977002405,S18977000024,18977,24,84,home,defense_2,1.0,23.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,4,3,107.0,516.0,23.0,474.0,963.0,958.0,984.0,STR0001,P0001,VN0001,SIT0003,SL0002,N10010
L18977002505,S18977000025,18977,25,84,home,defense_2,1.0,9.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,4,4,116.0,525.0,9.0,483.0,986.0,981.0,993.0,STR0001,P0001,VN0001,SIT0003,SL0002,N10010
L18977002605,S18977000026,18977,26,84,home,defense_2,1.0,12.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,4,5,128.0,537.0,12.0,495.0,995.0,990.0,1005.0,STR0001,P0001,VN0001,SIT0003,SL0002,N10010
L18977002705,S18977000027,18977,27,84,home,defense_2,1.0,6.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,4,6,134.0,543.0,6.0,501.0,1007.0,1002.0,1011.0,STR0001,P0001,VN0001,SIT0003,SL0002,N10010
L18977003304,S18977000033,18977,33,84,home,defense_1,2.0,59.0,Full Strength,5v5,18.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,5,1,59.0,602.0,41.0,542.0,0.0,0.0,62.0,STR0001,P0002,VN0001,SIT0003,SL0001,N10010
L18977003404,S18977000034,18977,34,84,home,defense_1,2.0,72.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,5,2,131.0,674.0,72.0,614.0,59.0,54.0,129.0,STR0001,P0002,VN0001,SIT0003,SL0001,N10010
L18977004104,S18977000041,18977,41,84,home,defense_1,2.0,104.0,Full Strength,5v5,17.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,6,1,104.0,778.0,87.0,701.0,284.0,279.0,386.0,STR0001,P0002,VN0001,SIT0003,SL0001,N10010
L18977004204,S18977000042,18977,42,84,home,defense_1,2.0,13.0,Full Strength,5v5,0.0,1.0,0.0,1,0,0.0,0.0,0.0,0.0,,,6,2,117.0,791.0,13.0,714.0,388.0,383.0,399.0,STR0001,P0002,VN0001,SIT0003,SL0001,N10010
L18977004305,S18977000043,18977,43,84,home,defense_2,2.0,97.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,6,3,214.0,888.0,97.0,811.0,401.0,396.0,496.0,STR0001,P0002,VN0001,SIT0003,SL0002,N10010
L18977004604,S18977000046,18977,46,84,home,defense_1,2.0,65.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,7,1,65.0,953.0,65.0,876.0,609.0,604.0,672.0,STR0001,P0002,VN0001,SIT0003,SL0001,N10010
L18977004704,S18977000047,18977,47,84,home,defense_1,2.0,27.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,7,2,92.0,980.0,27.0,903.0,674.0,669.0,699.0,STR0001,P0002,VN0001,SIT0003,SL0001,N10010
L18977004804,S18977000048,18977,48,84,home,defense_1,2.0,72.0,Full Strength,5v5,26.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,7,3,164.0,1052.0,46.0,949.0,701.0,696.0,771.0,STR0001,P0002,VN0001,SIT0003,SL0001,N10010
L18977005705,S18977000057,18977,57,84,home,defense_2,2.0,1.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,8,1,1.0,1053.0,1.0,950.0,1004.0,999.0,1003.0,STR0001,P0002,VN0001,SIT0003,SL0002,N10010
L18977005805,S18977000058,18977,58,84,home,defense_2,2.0,4.0,Full Strength,5v5,0.0,1.0,0.0,1,0,0.0,0.0,0.0,0.0,,,8,2,5.0,1057.0,4.0,954.0,1005.0,1000.0,1007.0,STR0001,P0002,VN0001,SIT0003,SL0002,N10010
L18977005905,S18977000059,18977,59,84,home,defense_2,2.0,71.0,Full Strength,5v5,113.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,8,3,76.0,1128.0,-42.0,912.0,1009.0,1004.0,1078.0,STR0001,P0002,VN0001,SIT0003,SL0002,N10010
L18977006105,S18977000061,18977,61,84,home,defense_2,3.0,45.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,9,1,45.0,1173.0,45.0,957.0,0.0,0.0,48.0,STR0001,P0003,VN0001,SIT0003,SL0002,N10010
L18977006505,S18977000065,18977,65,84,home,defense_2,3.0,120.0,Full Strength,5v5,20.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,10,1,120.0,1293.0,100.0,1057.0,198.0,193.0,316.0,STR0001,P0003,VN0001,SIT0003,SL0002,N10010
L18977006605,S18977000066,18977,66,84,home,defense_2,3.0,20.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,10,2,140.0,1313.0,20.0,1077.0,318.0,313.0,336.0,STR0001,P0003,VN0001,SIT0003,SL0002,N10010
L18977006705,S18977000067,18977,67,84,home,defense_2,3.0,41.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,10,3,181.0,1354.0,41.0,1118.0,338.0,333.0,377.0,STR0001,P0003,VN0001,SIT0003,SL0002,N10010
L18977006805,S18977000068,18977,68,84,home,defense_2,3.0,9.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,10,4,190.0,1363.0,9.0,1127.0,379.0,374.0,386.0,STR0001,P0003,VN0001,SIT0003,SL0002,N10010
L18977006905,S18977000069,18977,69,84,home,defense_2,3.0,7.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,10,5,197.0,1370.0,7.0,1134.0,388.0,383.0,393.0,STR0001,P0003,VN0001,SIT0003,SL0002,N10010
L18977007405,S18977000074,18977,74,84,home,defense_2,3.0,69.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,11,1,69.0,1439.0,69.0,1203.0,486.0,481.0,553.0,STR0001,P0003,VN0001,SIT0003,SL0002,N10010
L18977007505,S18977000075,18977,75,84,home,defense_2,3.0,70.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,11,2,139.0,1509.0,70.0,1273.0,555.0,550.0,623.0,STR0001,P0003,VN0001,SIT0003,SL0002,N10010
L18977007805,S18977000078,18977,78,84,home,defense_2,3.0,45.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,12,1,45.0,1554.0,45.0,1318.0,739.0,734.0,782.0,STR0001,P0003,VN0001,SIT0003,SL0002,N10010
L18977007905,S18977000079,18977,79,84,home,defense_2,3.0,15.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,12,2,60.0,1569.0,15.0,1333.0,784.0,779.0,797.0,STR0001,P0003,VN0001,SIT0003,SL0002,N10010
L18977008005,S18977000080,18977,80,84,home,defense_2,3.0,51.0,Full Strength,5v5,0.0,1.0,0.0,1,0,0.0,0.0,0.0,0.0,,,12,3,111.0,1620.0,51.0,1384.0,799.0,794.0,848.0,STR0001,P0003,VN0001,SIT0003,SL0002,N10010
L18977008105,S18977000081,18977,81,84,home,defense_2,3.0,52.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,12,4,163.0,1672.0,52.0,1436.0,850.0,845.0,900.0,STR0001,P0003,VN0001,SIT0003,SL0002,N10010
L18977008205,S18977000082,18977,82,84,home,defense_2,3.0,6.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,12,5,169.0,1678.0,6.0,1442.0,902.0,897.0,906.0,STR0001,P0003,VN0001,SIT0003,SL0002,N10010
L18977008305,S18977000083,18977,83,84,home,defense_2,3.0,7.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,12,6,176.0,1685.0,7.0,1449.0,908.0,903.0,913.0,STR0001,P0003,VN0001,SIT0003,SL0002,N10010
L18977000105,S18977000001,18977,1,87,home,defense_2,1.0,64.0,Full Strength,5v5,22.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100159,Josh Cronk,1,1,64.0,64.0,42.0,42.0,0.0,0.0,67.0,STR0001,P0001,VN0001,SIT0003,SL0002,N10010
L18977000205,S18977000002,18977,2,87,home,defense_2,1.0,16.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100159,Josh Cronk,1,2,80.0,80.0,16.0,58.0,0.0,0.0,19.0,STR0001,P0001,VN0001,SIT0003,SL0002,N10010
L18977000604,S18977000006,18977,6,87,home,defense_1,1.0,6.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100159,Josh Cronk,2,1,6.0,86.0,6.0,64.0,356.0,351.0,360.0,STR0001,P0001,VN0001,SIT0003,SL0001,N10010
