game_id,event_index,event_type,period,zone,team,success,detail_1,detail_2,shift_index,player_number,player_role,video_time,clock_start_seconds,clock_end_seconds
18977,1678.0,Pass,2.0,,,,Pass_Completed,Pass-Forehand,45.0,52.0,event_team_player_2,1738.0,,
18977,1679.0,Possession,2.0,,,,,,45.0,52.0,event_team_player_1,1738.0,,
18977,1680.0,Zone_Entry_Exit,2.0,,,,Zone_Entry,ZoneEntry-DumpIn,45.0,52.0,event_team_player_1,1740.0,,
18977,1681.0,Turnover,2.0,,,,Turnover_Giveaway,Giveaway-ZoneClear/Dump,45.0,52.0,event_team_player_1,1740.0,,
18977,1682.0,Pass,2.0,,,,Pass_Completed,Pass-Bank,45.0,5.0,event_team_player_1,1746.0,,
18977,1682.0,Pass,2.0,,,,Pass_Completed,Pass-Bank,45.0,22.0,event_team_player_2,1746.0,,
18977,1683.0,Turnover,2.0,,,,Turnover_Takeaway,Takeaway-BattleWon,45.0,9.0,event_team_player_1,1746.0,,
18977,1683.0,Turnover,2.0,,,,Turnover_Takeaway,Takeaway-BattleWon,45.0,22.0,opp_team_player_1,1746.0,,
18977,1684.0,Zone_Entry_Exit,2.0,,,,Zone_Keepin,Zone-KeepIn,45.0,9.0,event_team_player_1,1746.0,,
18977,1685.0,Pass,2.0,,,,Pass_Completed,Pass-Forehand,45.0,9.0,event_team_player_1,1748.0,,
18977,1685.0,Pass,2.0,,,,Pass_Completed,Pass-Forehand,45.0,61.0,event_team_player_2,1748.0,,
18977,1685.0,Pass,2.0,,,,Pass_Completed,Pass-Forehand,45.0,27.0,opp_team_player_1,1748.0,,
18977,1685.0,Pass,2.0,,,,Pass_Completed,Pass-Forehand,45.0,26.0,opp_team_player_2,1748.0,,
18977,1686.0,Shot,2.0,,,,Shot_OnNetSaved,Shot-Wrist,45.0,61.0,event_team_player_1,1750.0,,
18977,1686.0,Shot,2.0,,,,Shot_OnNetSaved,Shot-Wrist,45.0,99.0,opp_team_player_1,1750.0,,
18977,1686.0,Shot,2.0,,,,Shot_OnNetSaved,Shot-Wrist,45.0,27.0,opp_team_player_2,1750.0,,
18977,1687.0,Save,2.0,,,,Save_Freeze,Save-Butterfly,45.0,99.0,event_team_player_1,1750.0,,
18977,1687.0,Save,2.0,,,,Save_Freeze,Save-Butterfly,45.0,27.0,event_team_player_2,1750.0,,
18977,1687.0,Save,2.0,,,,Save_Freeze,Save-Butterfly,45.0,61.0,opp_team_player_1,1750.0,,
18977,1688.0,Stoppage,2.0,,,,Stoppage_Play,Stoppage-GoalieStoppage,45.0,99.0,event_team_player_1,1750.0,,
18977,1689.0,DeadIce,2.0,,,,,,45.0,99.0,event_team_player_1,1750.0,,
18977,1690.0,Faceoff,2.0,,,,Faceoff_AfterStoppage,,46.0,70.0,event_team_player_1,1777.0,,
18977,1690.0,Faceoff,2.0,,,,Faceoff_AfterStoppage,,46.0,11.0,opp_team_player_1,1777.0,,
18977,1690.0,Pass,2.0,,,,Pass_Completed,Pass-Forehand,46.0,61.0,event_team_player_2,1777.0,,
18977,1691.0,Pass,2.0,,,,Pass_Completed,Pass-Forehand,46.0,84.0,event_team_player_1,1778.0,,
18977,1691.0,Pass,2.0,,,,Pass_Completed,Pass-Forehand,46.0,84.0,event_team_player_2,1778.0,,
18977,1692.0,Pass,2.0,,,,Pass_Completed,Pass-Forehand,46.0,22.0,event_team_player_1,1779.0,,
18977,1692.0,Turnover,2.0,,,,Turnover_Takeaway,Takeaway-BattleWon,46.0,19.0,event_team_player_2,1783.0,,
18977,1692.0,Turnover,2.0,,,,Turnover_Takeaway,Takeaway-BattleWon,46.0,22.0,event_team_player_3,1783.0,,
18977,1693.0,Zone_Entry_Exit,2.0,,,,Zone_Exit,ZoneExit-Rush,46.0,19.0,event_team_player_1,1783.0,,
18977,1693.0,Zone_Entry_Exit,2.0,,,,Zone_Exit,ZoneExit-Rush,46.0,22.0,opp_team_player_1,1783.0,,
18977,1694.0,Possession,2.0,,,,,,46.0,19.0,event_team_player_1,1784.0,,
18977,1694.0,Possession,2.0,,,,,,46.0,22.0,opp_team_player_1,1784.0,,
18977,1695.0,Zone_Entry_Exit,2.0,,,,Zone_Entry,ZoneEntry-Rush,46.0,19.0,event_team_player_1,1786.0,,
18977,1695.0,Zone_Entry_Exit,2.0,,,,Zone_Entry,ZoneEntry-Rush,46.0,13.0,event_team_player_2,1786.0,,
18977,1695.0,Zone_Entry_Exit,2.0,,,,Zone_Entry,ZoneEntry-Rush,46.0,22.0,opp_team_player_1,1786.0,,
18977,1695.0,Zone_Entry_Exit,2.0,,,,Zone_Entry,ZoneEntry-Rush,46.0,84.0,opp_team_player_2,1786.0,,
18977,1696.0,Pass,2.0,,,,Pass_Completed,Pass-Drop,46.0,19.0,event_team_player_1,1787.0,,
18977,1696.0,Pass,2.0,,,,Pass_Completed,Pass-Drop,46.0,13.0,event_team_player_2,1787.0,,
18977,1697.0,Possession,2.0,,,,,,46.0,13.0,event_team_player_1,1787.0,,
18977,1698.0,Pass,2.0,,,,Pass_Deflected,Pass-Forehand,46.0,13.0,event_team_player_1,1789.0,,
18977,1698.0,Pass,2.0,,,,Pass_Deflected,Pass-Forehand,46.0,19.0,event_team_player_2,1789.0,,
18977,1698.0,Pass,2.0,,,,Pass_Deflected,Pass-Forehand,46.0,84.0,opp_team_player_1,1789.0,,
18977,1698.0,Pass,2.0,,,,Pass_Deflected,Pass-Forehand,46.0,39.0,opp_team_player_2,1789.0,,
18977,1699.0,Turnover,2.0,,,,Turnover_Giveaway,Giveaway-PassBlocked,46.0,13.0,event_team_player_1,1789.0,,
18977,1699.0,Turnover,2.0,,,,Turnover_Giveaway,Giveaway-PassBlocked,46.0,19.0,event_team_player_2,1789.0,,
18977,1699.0,Turnover,2.0,,,,Turnover_Giveaway,Giveaway-PassBlocked,46.0,84.0,opp_team_player_1,1789.0,,
18977,1699.0,Turnover,2.0,,,,Turnover_Giveaway,Giveaway-PassBlocked,46.0,39.0,opp_team_player_2,1789.0,,
18977,1700.0,Turnover,2.0,,,,Turnover_Giveaway,Giveaway-AttemptedZoneClear/Dump,46.0,84.0,event_team_player_1,1793.0,,
18977,1701.0,Zone_Entry_Exit,2.0,,,,Zone_Keepin,Zone-KeepIn,46.0,5.0,event_team_player_1,1793.0,,
18977,1702.0,Turnover,2.0,,,,Turnover_Giveaway,Giveaway-Other,46.0,5.0,event_team_player_1,1796.0,,
18977,1703.0,Possession,2.0,,,,,,46.0,84.0,event_team_player_1,1796.0,,
18977,1704.0,Pass,2.0,,,,Pass_Completed,Pass-Stretch,46.0,84.0,event_team_player_1,1798.0,,
18977,1704.0,Pass,2.0,,,,Pass_Completed,Pass-Stretch,46.0,70.0,event_team_player_2,1798.0,,
18977,1705.0,Zone_Entry_Exit,2.0,,,,Zone_Exit,ZoneExit-Pass,46.0,84.0,event_team_player_1,1798.0,,
18977,1705.0,Zone_Entry_Exit,2.0,,,,Zone_Exit,ZoneExit-Pass,46.0,70.0,event_team_player_2,1798.0,,
18977,1706.0,Possession,2.0,,,,,,46.0,70.0,event_team_player_1,1798.0,,
18977,1707.0,Zone_Entry_Exit,2.0,,,,Zone_Entry,ZoneEntry-Rush,46.0,70.0,event_team_player_1,1799.0,,
18977,1707.0,Zone_Entry_Exit,2.0,,,,Zone_Entry,ZoneEntry-Rush,46.0,27.0,opp_team_player_1,1799.0,,
18977,1707.0,Zone_Entry_Exit,2.0,,,,Zone_Entry,ZoneEntry-Rush,46.0,5.0,opp_team_player_2,1799.0,,
18977,1707.0,Zone_Entry_Exit,2.0,,,,Zone_Entry,ZoneEntry-Rush,46.0,13.0,opp_team_player_3,1799.0,,
18977,1708.0,Play,2.0,,,,Play_Defensive,PokeCheck,46.0,27.0,event_team_player_1,1801.0,,
18977,1708.0,Play,2.0,,,,Play_Defensive,PokeCheck,46.0,70.0,opp_team_player_1,1801.0,,
18977,1709.0,Zone_Entry_Exit,2.0,,,,Zone_Keepin,Zone-KeepIn,46.0,14.0,event_team_player_1,1804.0,,
18977,1710.0,Shot,2.0,,,,Shot_Missed,Shot-Wrist,46.0,14.0,event_team_player_1,1804.0,,
18977,1710.0,Shot,2.0,,,,Shot_Missed,Shot-Wrist,46.0,13.0,opp_team_player_1,1804.0,,
18977,1711.0,Possession,2.0,,,,,,46.0,61.0,event_team_player_1,1806.0,,
18977,1712.0,Pass,2.0,,,,Pass_Completed,Pass-Forehand,46.0,61.0,event_team_player_1,1808.0,,
18977,1712.0,Pass,2.0,,,,Pass_Completed,Pass-Forehand,46.0,70.0,event_team_player_2,1808.0,,
18977,1713.0,Shot,2.0,,,,Shot_Missed,Shot_Tipped,46.0,70.0,event_team_player_1,1808.0,,
18977,1713.0,Shot,2.0,,,,Shot_Missed,Shot_Tipped,46.0,19.0,opp_team_player_1,1808.0,,
18977,1713.0,Shot,2.0,,,,Shot_Missed,Shot_Tipped,46.0,27.0,opp_team_player_2,1808.0,,
18977,1714.0,Possession,2.0,,,,,,46.0,11.0,event_team_player_1,1812.0,,
18977,1714.0,Possession,2.0,,,,,,46.0,61.0,opp_team_player_1,1812.0,,
18977,1715.0,Zone_Entry_Exit,2.0,,,,Zone_Exit,ZoneExit-Chip,46.0,11.0,event_team_player_1,1816.0,,
18977,1715.0,Zone_Entry_Exit,2.0,,,,Zone_Exit,ZoneExit-Chip,46.0,22.0,opp_team_player_1,1816.0,,
18977,1715.0,Zone_Entry_Exit,2.0,,,,Zone_Exit,ZoneExit-Chip,46.0,14.0,opp_team_player_2,1816.0,,
18977,1716.0,Turnover,2.0,,,,Turnover_Takeaway,Takeaway-PokeCheck,46.0,22.0,event_team_player_1,1817.0,,
18977,1716.0,Turnover,2.0,,,,Turnover_Takeaway,Takeaway-PokeCheck,46.0,11.0,opp_team_player_1,1817.0,,
18977,1717.0,Zone_Entry_Exit,2.0,,,,Zone_Entry,ZoneEntry-DumpIn,46.0,14.0,event_team_player_1,1818.0,,
18977,1718.0,Turnover,2.0,,,,Turnover_Giveaway,Giveaway-ZoneClear/Dump,46.0,14.0,event_team_player_1,1818.0,,
18977,1719.0,Possession,2.0,,,,,,46.0,99.0,event_team_player_1,1821.0,,
18977,1720.0,Pass,2.0,,,,Pass_Completed,Pass-Drop,47.0,99.0,event_team_player_1,1823.0,,
18977,1720.0,Pass,2.0,,,,Pass_Completed,Pass-Drop,47.0,5.0,event_team_player_2,1823.0,,
18977,1721.0,Possession,2.0,,,,,,47.0,5.0,event_team_player_1,1823.0,,
18977,1722.0,Pass,2.0,,,,Pass_Completed,Pass-Rim/Wrap,47.0,5.0,event_team_player_1,1828.0,,
18977,1722.0,Pass,2.0,,,,Pass_Completed,Pass-Rim/Wrap,47.0,19.0,event_team_player_2,1828.0,,
18977,1723.0,Zone_Entry_Exit,2.0,,,,Zone_Exit,ZoneExit-Rush,47.0,19.0,event_team_player_1,1828.0,,
18977,1724.0,Pass,2.0,,,,Pass_Intercepted,Pass-Lob,47.0,19.0,event_team_player_1,1831.0,,
18977,1724.0,Pass,2.0,,,,Pass_Intercepted,Pass-Lob,47.0,11.0,event_team_player_2,1831.0,,
18977,1724.0,Pass,2.0,,,,Pass_Intercepted,Pass-Lob,47.0,49.0,opp_team_player_1,1831.0,,
18977,1725.0,Turnover,2.0,,,,Turnover_Takeaway,Takeaway-PassIntercepted,47.0,49.0,event_team_player_1,1831.0,,
18977,1725.0,Turnover,2.0,,,,Turnover_Takeaway,Takeaway-PassIntercepted,47.0,19.0,event_team_player_2,1831.0,,
18977,1725.0,Turnover,2.0,,,,Turnover_Takeaway,Takeaway-PassIntercepted,47.0,11.0,opp_team_player_1,1831.0,,
18977,1726.0,Possession,2.0,,,,,,47.0,49.0,event_team_player_1,1832.0,,
18977,1727.0,Pass,2.0,,,,Pass_Completed,Pass-Forehand,47.0,49.0,event_team_player_1,1838.0,,
18977,1727.0,Pass,2.0,,,,Pass_Completed,Pass-Forehand,47.0,22.0,event_team_player_2,1838.0,,
18977,1728.0,Possession,2.0,,,,,,47.0,22.0,event_team_player_1,1838.0,,
18977,1729.0,Zone_Entry_Exit,2.0,,,,Zone_Entry,ZoneEntry-Rush,47.0,22.0,event_team_player_1,1840.0,,
18977,1729.0,Zone_Entry_Exit,2.0,,,,Zone_Entry,ZoneEntry-Rush,47.0,49.0,event_team_player_2,1840.0,,
18977,1729.0,Zone_Entry_Exit,2.0,,,,Zone_Entry,ZoneEntry-Rush,47.0,61.0,event_team_player_3,1840.0,,
18977,1729.0,Zone_Entry_Exit,2.0,,,,Zone_Entry,ZoneEntry-Rush,47.0,27.0,opp_team_player_1,1840.0,,
18977,1729.0,Zone_Entry_Exit,2.0,,,,Zone_Entry,ZoneEntry-Rush,47.0,13.0,opp_team_player_2,1840.0,,
18977,1729.0,Zone_Entry_Exit,2.0,,,,Zone_Entry,ZoneEntry-Rush,47.0,5.0,opp_team_player_3,1840.0,,
18977,1730.0,Shot,2.0,,,,Shot_Blocked,Shot-Wrist,47.0,22.0,event_team_player_1,1843.0,,
18977,1730.0,Shot,2.0,,,,Shot_Blocked,Shot-Wrist,47.0,27.0,opp_team_player_1,1843.0,,
18977,1731.0,Turnover,2.0,,,,Turnover_Giveaway,Giveaway-ShotBlocked,47.0,22.0,event_team_player_1,1843.0,,
18977,1731.0,Turnover,2.0,,,,Turnover_Giveaway,Giveaway-ShotBlocked,47.0,27.0,opp_team_player_1,1843.0,,
18977,1732.0,Stoppage,2.0,,,,Stoppage_Play,Stoppage-Icing,,27.0,event_team_player_1,1849.0,,
18977,1732.0,DeadIce,2.0,,,,,,48.0,27.0,event_team_player_2,1849.0,,
18977,1733.0,Faceoff,2.0,,,,Faceoff_AfterStoppage,,48.0,11.0,event_team_player_1,1875.0,,
18977,1733.0,Faceoff,2.0,,,,Faceoff_AfterStoppage,,48.0,18.0,event_team_player_2,1875.0,,
18977,1733.0,Faceoff,2.0,,,,Faceoff_AfterStoppage,,48.0,42.0,opp_team_player_1,1875.0,,
18977,1734.0,Possession,2.0,,,,,,48.0,18.0,event_team_player_1,1875.0,,
18977,1735.0,Zone_Entry_Exit,2.0,,,,Zone_Exit,ZoneExit-Clear,48.0,18.0,event_team_player_1,1880.0,,
18977,1736.0,Zone_Entry_Exit,2.0,,,,Zone_Entry,ZoneEntry-FromExitClear,48.0,18.0,event_team_player_1,1880.0,,
18977,1737.0,Turnover,2.0,,,,Turnover_Giveaway,Giveaway-ZoneClear/Dump,48.0,18.0,event_team_player_1,1886.0,,
18977,1738.0,Possession,2.0,,,,,,48.0,39.0,event_team_player_1,1886.0,,
18977,1739.0,Pass,2.0,,,,Pass_Completed,Pass-Drop,48.0,39.0,event_team_player_1,1888.0,,
18977,1739.0,Pass,2.0,,,,Pass_Completed,Pass-Drop,48.0,87.0,event_team_player_2,1888.0,,
18977,1740.0,Possession,2.0,,,,,,48.0,87.0,event_team_player_1,1888.0,,
18977,1741.0,Zone_Entry_Exit,2.0,,,,Zone_Exit,ZoneExit-Rush,48.0,87.0,event_team_player_1,1890.0,,
18977,1742.0,Possession,2.0,,,,,,48.0,87.0,event_team_player_1,1893.0,,
18977,1742.0,Possession,2.0,,,,,,48.0,11.0,opp_team_player_1,1893.0,,
18977,1743.0,Zone_Entry_Exit,2.0,,,,Zone_Entry,ZoneEntry-Rush,48.0,87.0,event_team_player_1,1895.0,,
18977,1743.0,Zone_Entry_Exit,2.0,,,,Zone_Entry,ZoneEntry-Rush,48.0,11.0,opp_team_player_1,1895.0,,
18977,1743.0,Zone_Entry_Exit,2.0,,,,Zone_Entry,ZoneEntry-Rush,48.0,18.0,opp_team_player_2,1895.0,,
18977,1744.0,Turnover,2.0,,,,Turnover_Takeaway,Takeaway-PokeCheck,48.0,18.0,event_team_player_1,1897.0,,
18977,1744.0,Turnover,2.0,,,,Turnover_Takeaway,Takeaway-PokeCheck,48.0,87.0,opp_team_player_1,1897.0,,
18977,1745.0,Turnover,2.0,,,,Turnover_Giveaway,Giveaway-AttemptedZoneClear/Dump,48.0,19.0,event_team_player_1,1901.0,,
18977,1746.0,Zone_Entry_Exit,2.0,,,,Zone_Keepin,Zone-KeepIn,48.0,49.0,event_team_player_1,1901.0,,
18977,1747.0,Turnover,2.0,,,,Turnover_Giveaway,Giveaway-ZoneClear/Dump,48.0,49.0,event_team_player_1,1901.0,,
18977,1748.0,Zone_Entry_Exit,2.0,,,,Zone_Exit,ZoneExit-Clear,48.0,33.0,event_team_player_1,1907.0,,
18977,1749.0,Turnover,2.0,,,,Turnover_Giveaway,Giveaway-ZoneClear/Dump,48.0,33.0,event_team_player_1,1907.0,,
18977,1750.0,Possession,2.0,,,,,,48.0,84.0,event_team_player_1,1910.0,,
18977,1751.0,Pass,2.0,,,,Pass_Completed,Pass-Forehand,48.0,84.0,event_team_player_1,1916.0,,
18977,1751.0,Pass,2.0,,,,Pass_Completed,Pass-Forehand,48.0,87.0,event_team_player_2,1916.0,,
18977,1752.0,Possession,2.0,,,,,,48.0,87.0,event_team_player_1,1916.0,,
18977,1753.0,Pass,2.0,,,,Pass_Completed,Pass-Bank,48.0,87.0,event_team_player_1,1917.0,,
18977,1753.0,Pass,2.0,,,,Pass_Completed,Pass-Bank,48.0,49.0,event_team_player_2,1917.0,,
18977,1754.0,Zone_Entry_Exit,2.0,,,,Zone_Entry,ZoneEntry-Pass,48.0,87.0,event_team_player_1,1917.0,,
18977,1754.0,Zone_Entry_Exit,2.0,,,,Zone_Entry,ZoneEntry-Pass,48.0,49.0,event_team_player_2,1917.0,,
18977,1754.0,Zone_Entry_Exit,2.0,,,,Zone_Entry,ZoneEntry-Pass,48.0,33.0,opp_team_player_1,1917.0,,
18977,1754.0,Zone_Entry_Exit,2.0,,,,Zone_Entry,ZoneEntry-Pass,48.0,18.0,opp_team_player_2,1917.0,,
18977,1755.0,Possession,2.0,,,,,,48.0,49.0,event_team_player_1,1918.0,,
18977,1755.0,Possession,2.0,,,,,,48.0,33.0,opp_team_player_1,1918.0,,
18977,1756.0,Turnover,2.0,,,,Turnover_Takeaway,Takeaway-PokeCheck,,18.0,event_team_player_1,1921.0,,
18977,1756.0,Turnover,2.0,,,,Turnover_Takeaway,Takeaway-PokeCheck,,49.0,opp_team_player_1,1921.0,,
18977,1757.0,Possession,2.0,,,,,,49.0,18.0,event_team_player_1,1921.0,,
18977,1758.0,Pass,2.0,,,,Pass_Completed,Pass-Rim/Wrap,49.0,18.0,event_team_player_1,1922.0,,
18977,1758.0,Pass,2.0,,,,Pass_Completed,Pass-Rim/Wrap,49.0,19.0,event_team_player_2,1922.0,,
18977,1759.0,Possession,2.0,,,,,,49.0,19.0,event_team_player_1,1924.0,,
18977,1759.0,Possession,2.0,,,,,,49.0,42.0,opp_team_player_1,1924.0,,
18977,1760.0,Zone_Entry_Exit,2.0,,,,Zone_Exit,ZoneEntry-Pass,49.0,19.0,event_team_player_1,1928.0,,
18977,1760.0,Zone_Entry_Exit,2.0,,,,Zone_Exit,ZoneEntry-Pass,49.0,13.0,event_team_player_2,1928.0,,
18977,1760.0,Zone_Entry_Exit,2.0,,,,Zone_Exit,ZoneEntry-Pass,49.0,42.0,opp_team_player_1,1928.0,,
18977,1761.0,Pass,2.0,,,,Pass_Completed,Pass-Stretch,49.0,19.0,event_team_player_1,1928.0,,
18977,1761.0,Pass,2.0,,,,Pass_Completed,Pass-Stretch,49.0,13.0,event_team_player_2,1928.0,,
18977,1761.0,Pass,2.0,,,,Pass_Completed,Pass-Stretch,49.0,42.0,opp_team_player_1,1928.0,,
18977,1762.0,Pass,2.0,,,,Pass_Completed,Pass-Other,49.0,13.0,event_team_player_1,1930.0,,
18977,1762.0,Pass,2.0,,,,Pass_Completed,Pass-Other,49.0,11.0,event_team_player_2,1930.0,,
18977,1763.0,Zone_Entry_Exit,2.0,,,,Zone_Entry,ZoneEntry-Rush,49.0,11.0,event_team_player_1,1930.0,,
18977,1763.0,Zone_Entry_Exit,2.0,,,,Zone_Entry,ZoneEntry-Rush,49.0,13.0,event_team_player_2,1930.0,,
18977,1763.0,Zone_Entry_Exit,2.0,,,,Zone_Entry,ZoneEntry-Rush,49.0,52.0,opp_team_player_1,1930.0,,
18977,1764.0,Pass,2.0,,,,Pass_Completed,Pass-Drop,49.0,11.0,event_team_player_1,1932.0,,
18977,1764.0,Pass,2.0,,,,Pass_Completed,Pass-Drop,49.0,13.0,event_team_player_2,1932.0,,
18977,1765.0,Possession,2.0,,,,,,49.0,13.0,event_team_player_1,1932.0,,
18977,1766.0,Pass,2.0,,,,Pass_Completed,Pass-Forehand,49.0,13.0,event_team_player_1,1933.0,,
18977,1766.0,Pass,2.0,,,,Pass_Completed,Pass-Forehand,49.0,11.0,event_team_player_2,1933.0,,
18977,1766.0,Pass,2.0,,,,Pass_Completed,Pass-Forehand,49.0,52.0,opp_team_player_1,1933.0,,
18977,1767.0,Possession,2.0,,,,,,49.0,11.0,event_team_player_1,1933.0,,
18977,1768.0,Shot,2.0,,,,Shot_OnNetSaved,Shot-Wrist,49.0,11.0,event_team_player_1,1935.0,,
18977,1768.0,Shot,2.0,,,,Shot_OnNetSaved,Shot-Wrist,49.0,39.0,opp_team_player_1,1935.0,,
18977,1769.0,Save,2.0,,,,Save_Rebound,Save-Chest,49.0,39.0,event_team_player_1,1935.0,,
18977,1769.0,Save,2.0,,,,Save_Rebound,Save-Chest,49.0,11.0,opp_team_player_1,1935.0,,
18977,1770.0,Rebound,2.0,,,,Rebound_TeamRecovered,,49.0,39.0,event_team_player_1,1935.0,,
18977,1771.0,Possession,2.0,,,,,,49.0,87.0,event_team_player_1,1938.0,,
18977,1772.0,Pass,2.0,,,,Pass_Missed,Pass-Forehand,50.0,87.0,event_team_player_1,1941.0,,
18977,1772.0,Pass,2.0,,,,Pass_Missed,Pass-Forehand,50.0,75.0,event_team_player_2,1941.0,,
18977,1772.0,Pass,2.0,,,,Pass_Missed,Pass-Forehand,50.0,13.0,opp_team_player_1,1941.0,,
18977,1772.0,Pass,2.0,,,,Pass_Missed,Pass-Forehand,50.0,11.0,opp_team_player_2,1941.0,,
18977,1773.0,Turnover,2.0,,,,Turnover_Giveaway,Giveaway-AttemptedZoneClear/Dump,50.0,52.0,event_team_player_1,1944.0,,
18977,1773.0,Turnover,2.0,,,,Turnover_Giveaway,Giveaway-AttemptedZoneClear/Dump,50.0,11.0,opp_team_player_1,1944.0,,
18977,1774.0,Zone_Entry_Exit,2.0,,,,Zone_Keepin,Zone-KeepIn,50.0,11.0,event_team_player_1,1944.0,,
18977,1775.0,Possession,2.0,,,,,,50.0,11.0,event_team_player_1,1946.0,,
18977,1776.0,Pass,2.0,,,,Pass_Completed,Pass-Forehand,50.0,11.0,event_team_player_1,1948.0,,
18977,1776.0,Pass,2.0,,,,Pass_Completed,Pass-Forehand,50.0,13.0,event_team_player_2,1948.0,,
18977,1776.0,Pass,2.0,,,,Pass_Completed,Pass-Forehand,50.0,42.0,opp_team_player_1,1948.0,,
18977,1777.0,Shot,2.0,,,,Shot_OnNetSaved,Shot-Wrist,50.0,13.0,event_team_player_1,1949.0,,
18977,1777.0,Shot,2.0,,,,Shot_OnNetSaved,Shot-Wrist,50.0,39.0,opp_team_player_1,1949.0,,
18977,1778.0,Save,2.0,,,,Save_Rebound,Save-Chest,50.0,39.0,event_team_player_1,1949.0,,
18977,1778.0,Save,2.0,,,,Save_Rebound,Save-Chest,50.0,13.0,opp_team_player_1,1949.0,,
18977,1779.0,Rebound,2.0,,,,Rebound_ShotGenerated,,50.0,39.0,event_team_player_1,1950.0,,
18977,1780.0,Shot,2.0,,,,Shot_OnNetSaved,Shot-Backhand,50.0,13.0,event_team_player_1,1951.0,,
18977,1780.0,Shot,2.0,,,,Shot_OnNetSaved,Shot-Backhand,50.0,39.0,opp_team_player_1,1951.0,,
18977,1781.0,Save,2.0,,,,Save_Freeze,Save-LeftPad,50.0,39.0,event_team_player_1,1951.0,,
18977,1781.0,Save,2.0,,,,Save_Freeze,Save-LeftPad,50.0,13.0,opp_team_player_1,1951.0,,
18977,1782.0,Stoppage,2.0,,,,Stoppage_Play,Stoppage-GoalieStoppage,50.0,39.0,event_team_player_1,1951.0,,
18977,1783.0,DeadIce,2.0,,,,,,50.0,39.0,event_team_player_1,1951.0,,
18977,1784.0,Faceoff,2.0,,,,Faceoff_AfterStoppage,,51.0,42.0,event_team_player_1,1974.0,,
18977,1784.0,Faceoff,2.0,,,,Faceoff_AfterStoppage,,51.0,26.0,opp_team_player_1,1974.0,,
18977,1785.0,Zone_Entry_Exit,2.0,,,,Zone_Exit,ZoneExit-Other,51.0,49.0,event_team_player_1,1976.0,,
18977,1786.0,Turnover,2.0,,,,Turnover_Giveaway,Giveaway-ZoneClear/Dump,51.0,49.0,event_team_player_1,1976.0,,
18977,1787.0,Zone_Entry_Exit,2.0,,,,Zone_Entry,ZoneEntry-DumpIn,51.0,27.0,event_team_player_1,1978.0,,
18977,1788.0,Turnover,2.0,,,,Turnover_Giveaway,Giveaway-ZoneClear/Dump,51.0,27.0,event_team_player_1,1978.0,,
18977,1789.0,Zone_Entry_Exit,2.0,,,,Zone_Exit,ZoneExit-Rush,51.0,52.0,event_team_player_1,1979.0,,
18977,1790.0,Stoppage,2.0,,,,Stoppage_Play,Stoppage-Icing,51.0,52.0,event_team_player_1,1985.0,,
18977,1791.0,DeadIce,2.0,,,,,,52.0,52.0,event_team_player_1,1988.0,,
18977,1792.0,Faceoff,2.0,,,,Faceoff_AfterStoppage,,52.0,70.0,event_team_player_1,2010.0,,
18977,1792.0,Faceoff,2.0,,,,Faceoff_AfterStoppage,,52.0,26.0,opp_team_player_1,2010.0,,
18977,1793.0,Pass,2.0,,,,Pass_Completed,Pass-Forehand,52.0,91.0,event_team_player_1,2012.0,,
18977,1793.0,Pass,2.0,,,,Pass_Completed,Pass-Forehand,52.0,70.0,event_team_player_2,2012.0,,
18977,1794.0,Zone_Entry_Exit,2.0,,,,Zone_Exit,ZoneExit-Rush,52.0,70.0,event_team_player_1,2013.0,,
18977,1795.0,Possession,2.0,,,,,,52.0,70.0,event_team_player_1,2014.0,,
18977,1796.0,Zone_Entry_Exit,2.0,,,,Zone_Entry,ZoneEntry-Rush,52.0,70.0,event_team_player_1,2016.0,,
18977,1796.0,Zone_Entry_Exit,2.0,,,,Zone_Entry,ZoneEntry-Rush,52.0,27.0,opp_team_player_1,2016.0,,
18977,1797.0,Shot,2.0,,,,Shot_Missed,Shot-Wrist,52.0,70.0,event_team_player_1,2019.0,,
18977,1798.0,Possession,2.0,,,,,,52.0,70.0,event_team_player_1,2021.0,,
18977,1799.0,Pass,2.0,,,,Pass_Completed,Pass-Forehand,52.0,70.0,event_team_player_1,2023.0,,
18977,1799.0,Pass,2.0,,,,Pass_Completed,Pass-Forehand,52.0,52.0,event_team_player_2,2023.0,,
18977,1800.0,Shot,2.0,,,,Shot_OnNetSaved,Shot-Wrist,52.0,52.0,event_team_player_1,2024.0,,
18977,1800.0,Shot,2.0,,,,Shot_OnNetSaved,Shot-Wrist,52.0,99.0,opp_team_player_1,2024.0,,
18977,1801.0,Save,2.0,,,,Save_Freeze,Save-Butterfly,52.0,99.0,event_team_player_1,2024.0,,
18977,1801.0,Save,2.0,,,,Save_Freeze,Save-Butterfly,52.0,52.0,opp_team_player_1,2024.0,,
18977,1802.0,Stoppage,2.0,,,,Stoppage_Play,Stoppage-GoalieStoppage,52.0,99.0,event_team_player_1,2024.0,,
18977,1803.0,DeadIce,2.0,,,,,,52.0,99.0,event_team_player_1,2024.0,,
18977,1804.0,Faceoff,2.0,,,,Faceoff_AfterStoppage,,52.0,26.0,event_team_player_1,2044.0,,
18977,1804.0,Faceoff,2.0,,,,Faceoff_AfterStoppage,,52.0,40.0,event_team_player_2,2044.0,,
