event_id,game_id,period,period_id,event_type,event_type_id,event_detail,event_detail_id,event_detail_2,event_detail_2_id,event_successful,success_id,event_team_zone,event_zone_id,sequence_key,play_key,event_chain_key,tracking_event_key,home_team,home_team_id,away_team,away_team_id,duration,event_player_ids,opp_player_ids,event_start_min,event_start_sec,event_end_min,event_end_sec,time_start_total_seconds,time_end_total_seconds,event_running_start,event_running_end,running_video_time,period_start_total_running_seconds,running_intermission_duration,team_venue,team_venue_abv,player_team,home_team_zone,away_team_zone,player_role,side_of_puck,role_number,role_abrev,player_game_number,strength,play_detail1,play_detail_2,play_detail_successful,pressured_pressurer,is_goal,is_highlight,player_name,season_id,position_id,shot_type_id,zone_entry_type_id,zone_exit_type_id,stoppage_type_id,giveaway_type_id,takeaway_type_id,turnover_type_id,pass_type_id,time_bucket_id,strength_id,player_rating,cycle_key,is_cycle,is_rebound,is_zone_entry,is_zone_exit,is_controlled_entry,is_carried_entry,is_controlled_exit,is_carried_exit,is_rush,is_save,is_turnover,is_giveaway,is_bad_giveaway,is_takeaway,is_faceoff,is_penalty,is_blocked_shot,is_missed_shot,is_deflected,is_tipped,is_sog,is_corsi,is_fenwick,shot_outcome_id,pass_outcome_id,save_outcome_id,zone_outcome_id,is_scoring_chance,is_high_danger,is_pressured,danger_level,danger_level_id,scoring_chance_key,prev_event_id,prev_event_type,prev_event_detail,prev_event_team,prev_event_same_team,next_event_id,next_event_type,next_event_detail,next_event_team,next_event_same_team,time_since_prev,time_to_next,time_to_next_sog,time_since_last_sog,events_to_next_sog,events_since_last_sog,next_sog_result,led_to_sog,is_pre_shot_event,is_shot_assist,time_to_next_goal,time_since_last_goal,events_to_next_goal,events_since_last_goal,led_to_goal,time_since_zone_entry,events_since_zone_entry,time_since_zone_exit,sequence_event_num,sequence_total_events,sequence_duration,is_sequence_first,is_sequence_last,sequence_has_sog,sequence_has_goal,sequence_shot_count,consecutive_team_events,time_since_possession_change,events_since_possession_change,time_since_faceoff,events_since_faceoff,is_rush_calculated,time_from_entry_to_shot,faceoff_key,faceoff_type,time_to_next_event,time_from_last_event,time_to_next_goal_for,time_to_next_goal_against,time_from_last_goal_for,time_from_last_goal_against,time_to_next_stoppage,time_from_last_stoppage,event_player_1_toi,event_player_2_toi,event_player_3_toi,event_player_4_toi,event_player_5_toi,event_player_6_toi,opp_player_1_toi,opp_player_2_toi,opp_player_3_toi,opp_player_4_toi,opp_player_5_toi,opp_player_6_toi,team_on_ice_toi_avg,team_on_ice_toi_min,team_on_ice_toi_max,opp_on_ice_toi_avg,opp_on_ice_toi_min,opp_on_ice_toi_max
EV1897702325,18977,3,P03,Faceoff,ET0004,Faceoff_AfterGoal,ED0002,,,,,Neutral,ZN03,SQ1897700116,PL1897711601,EC18977002325,TV1897702325,Velodrome,N10010,HollowBrook,N10003,0.0,"P100084,P100086",P100201,1.0,14.0,1.0,14.0,74.0,74.0,3526.0,3526.0,5326.0,2400,1800,a,,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e1,11.0,5v5,,,,,0,0,Garrett Ashcroft,N20252026F,4.0,,,,,,,,,TB05,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1897701866,Possession,,Velodrome,0,EV1897701423,Zone_Entry_Exit,Zone_Entry,HollowBrook,1,0.0,1.0,2.0,10.0,5.0,14.0,goal,0,0,0,2.0,23.0,6.0,35.0,0,11.0,15.0,8.0,2.0,3.0,141.0,0,0,0,0,0.0,1,0.0,3.0,25.0,40.0,0,,FO189772860,after_goal,0.0,0.0,23.0,161.0,-1.0,2.0,48.0,18.0,202.88,137.98,,,,,189.88,,,,,,170.43,137.98,202.88,189.88,189.88,189.88
EV1897702337,18977,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1897700128,PL1897712801,EC18977002337,TV1897702337,Velodrome,N10010,HollowBrook,N10003,0.0,"P100084,P100088,P100201",,0.0,56.0,0.0,56.0,56.0,56.0,3544.0,3544.0,5344.0,2400,1800,a,,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e1,11.0,5v5,,,,,0,0,Hayden Smith,N20252026F,4.0,,,,,,,,,TB05,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1897702336,Timeout,,HollowBrook,1,EV1897702338,Shot,Shot_Blocked,HollowBrook,1,0.0,1.0,10.0,5.0,9.0,6.0,save,0,0,0,,16.0,,21.0,0,10.0,14.0,15.0,12.0,12.0,357.0,0,1,0,0,0.0,5,1.0,4.0,18.0,27.0,0,,FO189772887,after_stoppage,0.0,0.0,41.0,16.0,-1.0,-1.0,66.0,12.0,192.88,192.88,189.88,,,,,,,,,,191.88,189.88,192.88,,,
EV1897701871,18977,2,P02,Faceoff,ET0004,Faceoff_AfterGoal,ED0002,,,,,Neutral,ZN03,SQ1897700079,PL1897707901,EC18977001871,TV1897701871,Velodrome,N10010,HollowBrook,N10003,0.0,"P100159,P100201",P100084,0.0,41.0,0.0,41.0,41.0,41.0,2359.0,2359.0,3259.0,1200,900,h,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,42.0,5v5,,,,,0,0,Josh Cronk,N20252026F,5.0,,,,,,,,,TB05,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1897701438,Turnover,Turnover_Takeaway,Velodrome,1,EV1897701872,Pass,Pass_Missed,Velodrome,1,0.0,1.0,10.0,3.0,8.0,5.0,save,0,0,0,,31.0,,39.0,0,3.0,6.0,6.0,9.0,10.0,1060.0,0,0,0,0,0.0,5,0.0,1.0,15.0,18.0,0,,FO189772905,after_goal,0.0,1.0,31.0,56.0,-1.0,-1.0,3.0,9.0,70.99,146.88,,,,,98.89,,,,,,108.935,70.99,146.88,98.89,98.89,98.89
EV1897702350,18977,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1897700119,PL1897711901,EC18977002350,TV1897702350,Velodrome,N10010,HollowBrook,N10003,0.0,"P100002,P100201",P100084,0.0,30.0,0.0,30.0,30.0,30.0,3570.0,3570.0,5370.0,2400,1800,h,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,42.0,5v5,,,,,0,0,Ty Smith,N20252026F,4.0,,,,,,,,,TB05,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1897701876,DeadIce,,HollowBrook,0,EV1897701445,Pass,Pass_Completed,HollowBrook,0,1.0,4.0,25.0,1.0,22.0,4.0,save,0,0,0,,42.0,,51.0,0,4.0,6.0,8.0,1.0,2.0,4.0,1,0,0,0,0.0,1,9.0,9.0,11.0,12.0,0,,FO189772917,after_stoppage,1.0,4.0,42.0,67.0,-1.0,-1.0,2.0,4.0,98.89,146.88,,,,,98.89,,,,,,122.885,98.89,146.88,98.89,98.89,98.89
EV1897702352,18977,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1897700131,PL1897713101,EC18977002352,TV1897702352,Velodrome,N10010,HollowBrook,N10003,0.0,"P100002,P100084,P100201",,0.0,14.0,0.0,14.0,14.0,14.0,3586.0,3586.0,5386.0,2400,1800,h,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,42.0,5v5,,,,,0,0,Kevin White,N20252026F,4.0,,,,,,,,,TB05,STR01,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1897701453,DeadIce,,Velodrome,1,EV1897701877,Faceoff,Faceoff_AfterStoppage,HollowBrook,0,6.0,1.0,9.0,17.0,11.0,15.0,save,0,0,0,,58.0,,62.0,0,10.0,5.0,12.0,9.0,9.0,294.0,0,1,1,0,1.0,3,6.0,3.0,16.0,11.0,0,,FO189772928,after_stoppage,6.0,1.0,58.0,83.0,-1.0,-1.0,6.0,13.0,20.9,20.9,146.88,,,,,,,,,,62.89333333333334,20.9,146.88,,,
EV1897701877,18977,2,P02,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1897700072,PL1897707201,EC18977001877,TV1897701877,Velodrome,N10010,HollowBrook,N10003,0.0,P100084,P100201,0.0,13.0,0.0,13.0,13.0,13.0,2387.0,2387.0,3287.0,1200,900,a,,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e1,11.0,5v5,,,,,0,0,Ty Smith,N20252026F,4.0,,,,,,,,,TB05,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1897702352,Faceoff,Faceoff_AfterStoppage,Velodrome,0,EV1897702353,Zone_Entry_Exit,Zone_Exit,Velodrome,0,1.0,1.0,8.0,18.0,10.0,16.0,save,0,0,0,,59.0,,63.0,0,11.0,6.0,13.0,2.0,2.0,18.0,0,1,0,0,0.0,1,1.0,1.0,1.0,1.0,0,,FO189772929,after_stoppage,1.0,1.0,84.0,59.0,-1.0,-1.0,7.0,12.0,20.9,,,,,,146.88,,,,,,20.9,20.9,20.9,146.88,146.88,146.88
EV1897701454,18977,1,P01,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1897700046,PL1897704601,EC18977001454,TV1897701454,Velodrome,N10010,HollowBrook,N10003,0.0,P100084,P100201,0.0,3.0,0.0,3.0,3.0,3.0,1197.0,1197.0,1197.0,0,0,a,,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e1,11.0,5v5,,,,,0,0,Ty Smith,N20252026F,4.0,,,,,,,,,TB05,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1897702359,Rebound,Rebound_TeamRecovered,Velodrome,0,EV1897701455,Shot,Shot_OnNetSaved,HollowBrook,1,1.0,0.0,0.0,2.0,1.0,3.0,save,0,0,0,,69.0,,79.0,0,3.0,7.0,6.0,2.0,2.0,990.0,0,1,0,0,0.0,1,9.0,14.0,10.0,16.0,0,,FO189772945,after_stoppage,0.0,0.0,94.0,69.0,-1.0,-1.0,17.0,2.0,20.9,,,,,,146.88,,,,,,20.9,20.9,20.9,146.88,146.88,146.88
EV1898101001,18981,1,P01,Faceoff,ET0004,Faceoff_PeriodStart,ED0005,,,,,Neutral,ZN03,SQ1898100005,PL1898100501,EC18981001001,TV1898101001,Nelson,N10004,Velodrome,N10010,0.0,"P100001,P100159",P100078,18.0,0.0,18.0,0.0,1080.0,1080.0,120.0,120.0,120.0,0,0,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,70.0,5v5,,,,,0,0,Sam Downs,N20252026F,4.0,,,,,,,,,TB01,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898102271,Clockstop,,Nelson,0,EV1898101444,Faceoff,Faceoff_PeriodStart,Nelson,0,1450.0,0.0,18.0,,25.0,,save,1,0,0,32.0,,47.0,,0,,,,1.0,52.0,741.0,1,0,1,0,3.0,1,,,,,0,,FO189812956,other,1450.0,0.0,-1.0,-1.0,778.0,32.0,-1.0,32.0,1284.99,1157.0,,,,,1727.98,,,,,,1220.995,1157.0,1284.99,1727.98,1727.98,1727.98
EV1898101444,18981,2,P02,Faceoff,ET0004,Faceoff_PeriodStart,ED0005,,,,,Neutral,ZN03,SQ1898100049,PL1898104901,EC18981001444,TV1898101444,Nelson,N10004,Velodrome,N10010,0.0,P100078,P100132,18.0,0.0,18.0,0.0,1080.0,1080.0,1320.0,1320.0,2220.0,1200,900,h,,Nelson,Neutral,Neutral,event_player_1,Offensive,1,e1,10.0,5v5,,,,,0,0,Kyle Popovich,N20252026F,4.0,,,,,,,,,TB01,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898101001,Faceoff,Faceoff_PeriodStart,Velodrome,0,EV1898101002,Possession,,Velodrome,0,0.0,1.0,18.0,,24.0,,save,0,0,0,32.0,,46.0,,0,,,,1.0,3.0,1050.0,1,0,0,0,0.0,1,0.0,1.0,0.0,1.0,0,,FO189812957,other,0.0,1.0,-1.0,-1.0,32.0,778.0,-1.0,32.0,1727.98,,,,,,924.98,,,,,,1727.98,1727.98,1727.98,924.98,924.98,924.98
EV1898101465,18981,2,P02,Faceoff,ET0004,Faceoff_AfterGoal,ED0002,,,,,Neutral,ZN03,SQ1898100031,PL1898103101,EC18981001465,TV1898101465,Nelson,N10004,Velodrome,N10010,0.0,P100001,P100078,16.0,57.0,16.0,57.0,1017.0,1017.0,1383.0,1383.0,2283.0,1200,900,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,70.0,5v5,,,,,0,0,Sam Downs,N20252026F,4.0,,,,,,,,,TB01,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898101900,Turnover,Turnover_Giveaway,Velodrome,1,EV1898101901,Zone_Entry_Exit,Zone_Exit,Nelson,0,4.0,0.0,75.0,31.0,72.0,33.0,save,0,0,0,715.0,31.0,830.0,32.0,0,6.0,5.0,9.0,2.0,2.0,31.0,0,1,0,0,0.0,9,4.0,1.0,63.0,78.0,0,,FO189813035,after_goal,4.0,0.0,-1.0,31.0,715.0,802.0,5.0,32.0,1105.99,,,,,,1646.98,,,,,,1105.99,1105.99,1105.99,1646.98,1646.98,1646.98
EV1898101041,18981,1,P01,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898100025,PL1898102501,EC18981001041,TV1898101041,Nelson,N10004,Velodrome,N10010,0.0,P100201,P100066,16.0,42.0,16.0,42.0,1002.0,1002.0,198.0,198.0,198.0,0,0,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,42.0,5v5,,,,,0,0,Garrett Ashcroft,N20252026F,4.0,,,,,,,,,TB01,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898101903,Play,Play_Defensive,Velodrome,1,EV1898101904,Zone_Entry_Exit,Zone_Entry,Nelson,0,2.0,2.0,60.0,46.0,66.0,39.0,save,0,0,0,700.0,46.0,824.0,38.0,0,7.0,4.0,15.0,2.0,2.0,20.0,0,1,0,0,0.0,3,15.0,6.0,15.0,6.0,0,,FO189813041,after_stoppage,2.0,2.0,-1.0,46.0,700.0,787.0,20.0,17.0,962.99,,,,,,1378.99,,,,,,962.99,962.99,962.99,1378.99,1378.99,1378.99
EV1898101472,18981,2,P02,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898100058,PL1898105801,EC18981001472,TV1898101472,Nelson,N10004,Velodrome,N10010,0.0,P100001,P100066,16.0,0.0,16.0,0.0,960.0,960.0,1440.0,1440.0,2340.0,1200,900,h,,Nelson,Neutral,Neutral,event_player_1,Offensive,1,e1,70.0,5v5,,,,,0,0,Sam Downs,N20252026F,4.0,,,,,,,,,TB01,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898101923,Zone_Entry_Exit,Zone_Entry,Nelson,1,EV1898101924,Shot,Shot_Missed,Nelson,1,1.0,0.0,18.0,88.0,22.0,83.0,save,0,0,0,658.0,88.0,780.0,82.0,0,1.0,1.0,8.0,2.0,2.0,20.0,0,1,0,0,0.0,3,1.0,3.0,42.0,44.0,0,,FO189813085,after_stoppage,1.0,0.0,88.0,-1.0,745.0,658.0,25.0,21.0,996.99,,,,,,1188.99,,,,,,996.99,996.99,996.99,1188.99,1188.99,1188.99
EV1898101075,18981,1,P01,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898100015,PL1898101501,EC18981001075,TV1898101075,Nelson,N10004,Velodrome,N10010,0.0,"P100105,P100161",P100078,15.0,16.0,15.0,16.0,916.0,916.0,284.0,284.0,284.0,0,0,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,49.0,5v5,,,,,0,0,Galen Wood,N20252026F,4.0,,,,,,,,,TB01,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898101483,DeadIce,,Velodrome,1,EV1898101076,Turnover,Turnover_Giveaway,Velodrome,1,20.0,0.0,29.0,22.0,30.0,7.0,save,0,0,0,614.0,132.0,738.0,124.0,0,25.0,17.0,28.0,2.0,3.0,567.0,0,0,0,0,0.0,7,39.0,38.0,44.0,42.0,0,,FO189813127,after_stoppage,0.0,6.0,-1.0,132.0,614.0,701.0,20.0,29.0,868.99,886.99,,,,,1610.98,,,,,,877.99,868.99,886.99,1610.98,1610.98,1610.98
EV1898101484,18981,2,P02,Faceoff,ET0004,Faceoff_AfterPenalty,ED0003,,,,,Neutral,ZN03,SQ1898100054,PL1898105401,EC18981001484,TV1898101484,Nelson,N10004,Velodrome,N10010,0.0,P100001,P100066,15.0,6.0,15.0,6.0,906.0,906.0,1494.0,1494.0,2394.0,1200,900,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,70.0,5v5,,,,,0,0,Sam Downs,N20252026F,4.0,,,,,,,,,TB01,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898101078,Shot,Shot_Blocked,Nelson,0,EV1898101485,Zone_Entry_Exit,Zone_Exit,Velodrome,1,3.0,0.0,19.0,32.0,26.0,11.0,save,0,0,0,604.0,142.0,734.0,128.0,0,35.0,21.0,38.0,2.0,2.0,30.0,0,1,0,0,0.0,1,10.0,3.0,10.0,4.0,0,,FO189813131,other,0.0,3.0,-1.0,142.0,604.0,691.0,30.0,19.0,966.99,,,,,,1188.99,,,,,,966.99,966.99,966.99,1188.99,1188.99,1188.99
EV1898101940,18981,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898100089,PL1898108901,EC18981001940,TV1898101940,Nelson,N10004,Velodrome,N10010,0.0,"P100061,P100078",P100201,15.0,2.0,15.0,2.0,902.0,902.0,2698.0,2698.0,4498.0,2400,1800,h,,Nelson,Neutral,Neutral,event_player_1,Offensive,1,e1,10.0,5v5,,,,,0,0,Kyle Popovich,N20252026F,4.0,,,,,,,,,TB01,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898101079,Possession,,Velodrome,0,EV1898101080,Zone_Entry_Exit,Zone_Exit,Velodrome,0,1.0,2.0,15.0,36.0,22.0,15.0,save,0,0,0,600.0,146.0,730.0,132.0,0,4.0,2.0,4.0,2.0,2.0,36.0,0,1,0,0,0.0,1,4.0,4.0,4.0,4.0,0,,FO189813135,after_stoppage,1.0,2.0,146.0,-1.0,687.0,600.0,34.0,15.0,1425.0,1610.98,,,,,875.99,,,,,,1517.99,1425.0,1610.98,875.99,875.99,875.99
EV1898101091,18981,1,P01,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898100014,PL1898101401,EC18981001091,TV1898101091,Nelson,N10004,Velodrome,N10010,0.0,"P100078,P100119",P100161,14.0,30.0,14.0,30.0,870.0,870.0,330.0,330.0,330.0,0,0,h,,Nelson,Neutral,Neutral,event_player_1,Offensive,1,e1,10.0,5v5,,,,,0,0,Kyle Popovich,N20252026F,4.0,,,,,,,,,TB02,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898101958,Turnover,Turnover_Giveaway,Velodrome,0,EV1898101092,Shot,Shot_Missed,Nelson,1,1.0,1.0,76.0,7.0,117.0,12.0,save,0,0,0,568.0,178.0,681.0,181.0,0,1.0,2.0,2.0,1.0,2.0,15.0,1,0,0,0,0.0,1,1.0,1.0,32.0,49.0,0,,FO189813184,after_stoppage,1.0,1.0,178.0,-1.0,655.0,568.0,17.0,76.0,1610.98,1490.99,,,,,886.99,,,,,,1550.985,1490.99,1610.98,886.99,886.99,886.99
EV1898102007,18981,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898100095,PL1898109501,EC18981002007,TV1898102007,Nelson,N10004,Velodrome,N10010,0.0,"P100066,P100074",P100161,12.0,50.0,12.0,50.0,770.0,770.0,2830.0,2830.0,4630.0,2400,1800,h,,Nelson,Neutral,Neutral,event_player_1,Offensive,1,e1,79.0,5v5,,,,,0,0,Brock Lofgren,N20252026F,4.0,,,,,,,,,TB02,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898101558,Possession,,Nelson,1,EV1898102008,Possession,,Nelson,1,2.0,1.0,4.0,8.0,3.0,7.0,save,0,0,0,468.0,278.0,528.0,334.0,0,16.0,19.0,20.0,2.0,2.0,23.0,0,1,0,0,0.0,3,10.0,10.0,100.0,153.0,0,,FO189813337,after_stoppage,2.0,1.0,278.0,-1.0,555.0,468.0,6.0,4.0,955.99,1165.97,,,,,562.99,,,,,,1060.98,955.99,1165.97,562.99,562.99,562.99
EV1898101143,18981,1,P01,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898100002,PL1898100201,EC18981001143,TV1898101143,Nelson,N10004,Velodrome,N10010,0.0,"P100066,P100074",P100001,12.0,32.0,12.0,32.0,752.0,752.0,448.0,448.0,448.0,0,0,h,,Nelson,Neutral,Neutral,event_player_1,Offensive,1,e1,79.0,5v5,,,,,0,0,Brock Lofgren,N20252026F,4.0,,,,,,,,,TB02,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898101564,Zone_Entry_Exit,Zone_Exit,Nelson,1,EV1898101144,Shot,Shot_Missed,Nelson,1,1.0,1.0,7.0,14.0,6.0,9.0,save,0,0,0,450.0,296.0,516.0,346.0,0,8.0,2.0,1.0,2.0,2.0,24.0,0,1,0,0,0.0,2,18.0,12.0,18.0,12.0,0,,FO189813349,after_stoppage,1.0,1.0,296.0,-1.0,537.0,450.0,14.0,18.0,955.99,1165.97,,,,,879.99,,,,,,1060.98,955.99,1165.97,879.99,879.99,879.99
EV1898102013,18981,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898100124,PL1898112401,EC18981002013,TV1898102013,Nelson,N10004,Velodrome,N10010,0.0,P100161,P100066,12.0,30.0,12.0,30.0,750.0,750.0,2850.0,2850.0,4650.0,2400,1800,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,49.0,5v5,,,,,0,0,Galen Wood,N20252026F,4.0,,,,,,,,,TB02,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898101144,Shot,Shot_Missed,Nelson,0,EV1898101565,Possession,,Nelson,0,1.0,1.0,5.0,16.0,4.0,11.0,save,0,0,0,448.0,298.0,514.0,348.0,0,10.0,4.0,3.0,2.0,2.0,15.0,0,1,0,0,0.0,1,2.0,2.0,2.0,2.0,0,,FO189813351,after_stoppage,1.0,1.0,-1.0,298.0,448.0,535.0,16.0,16.0,562.99,,,,,,955.99,,,,,,562.99,562.99,562.99,955.99,955.99,955.99
EV1898101155,18981,1,P01,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898100008,PL1898100801,EC18981001155,TV1898101155,Nelson,N10004,Velodrome,N10010,0.0,"P100001,P100108",P100066,11.0,59.0,11.0,59.0,719.0,719.0,481.0,481.0,481.0,0,0,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,70.0,5v5,,,,,0,0,Sam Downs,N20252026F,4.0,,,,,,,,,TB02,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898101579,Zone_Entry_Exit,Zone_Exit,Nelson,0,EV1898101580,Zone_Entry_Exit,Zone_Entry,Nelson,0,4.0,0.0,5.0,15.0,9.0,13.0,save,0,0,0,417.0,329.0,474.0,388.0,0,12.0,5.0,4.0,2.0,2.0,15.0,0,1,0,0,0.0,1,13.0,8.0,31.0,40.0,0,,FO189813391,after_stoppage,4.0,0.0,-1.0,329.0,417.0,504.0,15.0,2.0,879.99,812.99,,,,,955.99,,,,,,846.49,812.99,879.99,955.99,955.99,955.99
EV1898101159,18981,1,P01,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898100011,PL1898101101,EC18981001159,TV1898101159,Nelson,N10004,Velodrome,N10010,0.0,"P100001,P100159",P100066,11.0,42.0,11.0,42.0,702.0,702.0,498.0,498.0,498.0,0,0,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,70.0,5v5,,,,,0,0,Brock Lofgren,N20252026F,4.0,,,,,,,,,TB02,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898101586,Possession,,Velodrome,1,EV1898101160,Pass,Pass_Completed,Velodrome,1,1.0,1.0,24.0,12.0,37.0,9.0,save,0,0,0,400.0,346.0,456.0,406.0,0,17.0,17.0,21.0,3.0,3.0,185.0,0,1,0,0,0.0,2,1.0,2.0,17.0,18.0,0,,FO189813409,after_stoppage,1.0,1.0,-1.0,346.0,400.0,487.0,12.0,66.0,879.99,799.0,,,,,955.99,,,,,,839.495,799.0,879.99,955.99,955.99,955.99
EV1898102035,18981,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898100092,PL1898109201,EC18981002035,TV1898102035,Nelson,N10004,Velodrome,N10010,0.0,"P100093,P100161",P100066,11.0,37.0,11.0,37.0,697.0,697.0,2903.0,2903.0,4703.0,2400,1800,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,49.0,5v5,,,,,0,0,Galen Wood,N20252026F,4.0,,,,,,,,,TB02,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898101593,Possession,,Velodrome,1,EV1898102036,Shot,Shot_Blocked,Velodrome,1,0.0,1.0,19.0,17.0,25.0,21.0,save,0,0,0,395.0,351.0,444.0,418.0,0,0.0,2.0,4.0,2.0,2.0,17.0,0,1,0,0,0.0,14,2.0,6.0,5.0,12.0,0,,FO189813421,after_stoppage,0.0,1.0,-1.0,351.0,395.0,482.0,17.0,61.0,893.99,477.99,,,,,955.99,,,,,,685.99,477.99,893.99,955.99,955.99,955.99
