game_id,game_date,home_team,away_team,official_home_goals,official_away_goals,official_total_goals,game_url,tracking_status,tracking_pct,events_row_count,shifts_row_count,player_id_fill_pct,goal_events,periods_covered,tracking_start_period,tracking_start_time,tracking_end_period,tracking_end_time,is_loaded,goals_in_stats,goal_match,player_count,issues,suspicious_stats_flag,suspicious_stats_count,suspicious_stats_summary
17976,2024-10-27 00:00:00,Ace,Platinum,2,9,11,https://www.noradhockey.com/event/17976/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17975,2024-10-27 00:00:00,Orphans,OS Offices,3,2,5,https://www.noradhockey.com/event/17975/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17974,2024-10-27 00:00:00,Outlaws,AMOS,0,5,5,https://www.noradhockey.com/event/17974/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17973,2024-10-27 00:00:00,HollowBrook,Nelson,5,2,7,https://www.noradhockey.com/event/17973/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17971,2024-10-20 00:00:00,Orphans,Triple J,4,6,10,https://www.noradhockey.com/event/17971/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17970,2024-10-20 00:00:00,Outlaws,Platinum,5,4,9,https://www.noradhockey.com/event/17970/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17969,2024-10-20 00:00:00,HollowBrook,OS Offices,2,4,6,https://www.noradhockey.com/event/17969/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17968,2024-10-20 00:00:00,Nelson,AMOS,1,10,11,https://www.noradhockey.com/event/17968/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17966,2024-10-13 00:00:00,Outlaws,Ace,2,2,4,https://www.noradhockey.com/event/17966/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17965,2024-10-13 00:00:00,HollowBrook,Triple J,5,4,9,https://www.noradhockey.com/event/17965/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17964,2024-10-13 00:00:00,Nelson,Platinum,2,3,5,https://www.noradhockey.com/event/17964/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17963,2024-10-13 00:00:00,AMOS,OS Offices,2,6,8,https://www.noradhockey.com/event/17963/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17961,2024-10-06 00:00:00,HollowBrook,Orphans,5,5,10,https://www.noradhockey.com/event/17961/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
