game_id,player_1_id,player_2_id,shifts_together,home_team_id,away_team_id,toi_together,goals_for,goals_against,plus_minus,corsi_for,corsi_against,cf_pct,fenwick_for,fenwick_against,ff_pct,xgf,xga,xg_diff,shots_for,shots_against,p1_shifts_without_p2,p2_shifts_without_p1,cf_pct_together,cf_pct_apart,cf_pct_delta,matchup_key,synergy_score,is_positive_synergy
18969,P100107,P100064,15,N10008,N10010,675.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100107_P100064,0.0,0
18969,P100107,P100070,20,N10008,N10010,900.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100107_P100070,0.0,0
18969,P100107,P100093,21,N10008,N10010,945.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100107_P100093,0.0,0
18969,P100107,P100105,12,N10008,N10010,540.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100107_P100105,0.0,0
18969,P100107,P100108,12,N10008,N10010,540.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100107_P100108,0.0,0
18969,P100107,P100132,14,N10008,N10010,630.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100107_P100132,0.0,0
18969,P100107,P100161,20,N10008,N10010,900.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100107_P100161,0.0,0
18969,P100107,P100198,27,N10008,N10010,1215.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100107_P100198,0.0,0
18969,P100107,P100201,23,N10008,N10010,1035.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100107_P100201,0.0,0
18969,P100107,P100224,13,N10008,N10010,585.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100107_P100224,0.0,0
18969,P100110,P100001,11,N10008,N10010,495.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100110_P100001,0.0,0
