game_id,game_date_str,game_time,season,home_team_id,away_team_id,home_team_name,away_team_name,home_goals,away_goals,game_type,game_url
16815,2023-10-29 00:00:00,,20232024,N10005,N10001,OS Offices,Amos,4,2,Regular,https://www.noradhockey.com/event/16815/
16820,2023-10-29 00:00:00,,20232024,N10009,N10005,Triple J,OS Offices,2,4,Regular,https://www.noradhockey.com/event/16820/
16813,2023-10-22 00:00:00,,20232024,N10002,N10008,Ace,Platinum,8,5,Regular,https://www.noradhockey.com/event/16813/
16817,2023-10-22 00:00:00,,20232024,N10009,N10008,Triple J,Platinum,5,7,Regular,https://www.noradhockey.com/event/16817/
16812,2023-10-15 00:00:00,,20232024,N10004,N10009,Nelson,Triple J,3,3,Regular,https://www.noradhockey.com/event/16812/
16810,2023-10-15 00:00:00,,20232024,N10006,N10005,Orphans,OS Offices,7,4,Regular,https://www.noradhockey.com/event/16810/
10031,2023-10-15 00:00:00,,20232024,N10006,N10003,Orphans,HollowBrook,4,3,Regular,https://www.noradhockey.com/event/world-orphans-at-hollowbrook-dental/
10002,2023-10-15 00:00:00,,20232024,N10008,N10002,Platinum,Ace,8,1,Regular,https://www.noradhockey.com/event/ace/
16807,2023-10-08 00:00:00,,20232024,N10002,N10001,Ace,Amos,3,2,Regular,https://www.noradhockey.com/event/16807/
16811,2023-10-08 00:00:00,,20232024,N10009,N10008,Triple J,Platinum,9,4,Regular,https://www.noradhockey.com/event/16811/
16809,2023-10-08 00:00:00,,20232024,N10001,N10003,Amos,HollowBrook,4,6,Regular,https://www.noradhockey.com/event/16809/
16805,2023-10-08 00:00:00,,20232024,N10005,N10008,OS Offices,Platinum,3,2,Regular,https://www.noradhockey.com/event/16805/
10001,2023-10-08 00:00:00,,20232024,N10002,N10004,Ace,Nelson,4,7,Regular,https://www.noradhockey.com/event/ace-at-nelson-company/
16802,2023-10-08 00:00:00,,20232024,N10003,N10002,HollowBrook,Ace,3,6,Regular,https://www.noradhockey.com/event/16802/
16801,2023-10-01 00:00:00,,20232024,N10001,N10004,Amos,Nelson,5,3,Regular,https://www.noradhockey.com/event/16801/
16806,2023-10-01 00:00:00,,20232024,N10006,N10009,Orphans,Triple J,4,6,Regular,https://www.noradhockey.com/event/16806/
16804,2023-10-01 00:00:00,,20232024,N10003,N10004,HollowBrook,Nelson,4,4,Regular,https://www.noradhockey.com/event/16804/
16799,2023-10-01 00:00:00,,20232024,N10004,N10006,Nelson,Orphans,1,5,Regular,https://www.noradhockey.com/event/16799/
16796,2023-10-01 00:00:00,,20232024,N10008,N10001,Platinum,Amos,5,2,Regular,https://www.noradhockey.com/event/16796/
16798,2023-09-24 00:00:00,,20232024,N10003,N10009,HollowBrook,Triple J,5,3,Regular,https://www.noradhockey.com/event/16798/
16795,2023-09-24 00:00:00,,20232024,N10008,N10004,Platinum,Nelson,6,3,Regular,https://www.noradhockey.com/event/16795/
16803,2023-09-24 00:00:00,,20232024,N10005,N10009,OS Offices,Triple J,6,2,Regular,https://www.noradhockey.com/event/16803/
16800,2023-09-24 00:00:00,,20232024,N10008,N10006,Platinum,Orphans,2,4,Regular,https://www.noradhockey.com/event/16800/
16794,2023-09-17 00:00:00,,20232024,N10001,N10006,Amos,Orphans,3,3,Regular,https://www.noradhockey.com/event/16794/
16797,2023-09-17 00:00:00,,20232024,N10005,N10002,OS Offices,Ace,5,5,Regular,https://www.noradhockey.com/event/16797/
16793,2023-09-10 00:00:00,,20232024,N10009,N10002,Triple J,Ace,7,7,Regular,https://www.noradhockey.com/event/16793/
16789,2023-09-10 00:00:00,,20232024,N10005,N10004,OS Offices,Nelson,4,1,Regular,https://www.noradhockey.com/event/16789/
10030,2023-09-10 00:00:00,,20232024,N10005,N10003,OS Offices,HollowBrook,8,6,Regular,https://www.noradhockey.com/event/os-offices-at-hollowbrook-dental/
16788,2023-09-03 00:00:00,,20232024,N10003,N10001,HollowBrook,Amos,3,7,Regular,https://www.noradhockey.com/event/16788/
16791,2023-09-03 00:00:00,,20232024,N10006,N10002,Orphans,Ace,4,1,Regular,https://www.noradhockey.com/event/16791/
16790,2023-09-03 00:00:00,,20232024,N10009,N10008,Triple J,Platinum,4,3,Regular,https://www.noradhockey.com/event/16790/
16785,2023-09-03 00:00:00,,20232024,N10004,N10009,Nelson,Triple J,4,1,Regular,https://www.noradhockey.com/event/16785/
16784,2023-08-27 00:00:00,,20232024,N10001,N10005,Amos,OS Offices,10,3,Regular,https://www.noradhockey.com/event/16784/
16787,2023-08-27 00:00:00,,20232024,N10003,N10006,HollowBrook,Orphans,2,4,Regular,https://www.noradhockey.com/event/16787/
16786,2023-08-27 00:00:00,,20232024,N10002,N10008,Ace,Platinum,2,4,Regular,https://www.noradhockey.com/event/16786/
16782,2023-08-27 00:00:00,,20232024,N10006,N10005,Orphans,OS Offices,10,6,Regular,https://www.noradhockey.com/event/16782/
16783,2023-08-20 00:00:00,,20232024,N10001,N10009,Amos,Triple J,5,2,Regular,https://www.noradhockey.com/event/16783/
16781,2023-08-20 00:00:00,,20232024,N10003,N10002,HollowBrook,Ace,10,2,Regular,https://www.noradhockey.com/event/16781/
16780,2023-08-20 00:00:00,,20232024,N10008,N10004,Platinum,Nelson,9,1,Regular,https://www.noradhockey.com/event/16780/
16779,2023-08-13 00:00:00,,20232024,N10003,N10004,HollowBrook,Nelson,7,1,Regular,https://www.noradhockey.com/event/16779/
16778,2023-08-13 00:00:00,,20232024,N10005,N10009,OS Offices,Triple J,2,5,Regular,https://www.noradhockey.com/event/16778/
16777,2023-08-13 00:00:00,,20232024,N10006,N10008,Orphans,Platinum,2,4,Regular,https://www.noradhockey.com/event/16777/
16776,2023-08-13 00:00:00,,20232024,N10002,N10001,Ace,Amos,4,8,Regular,https://www.noradhockey.com/event/16776/
10029,2023-05-07 00:00:00,,20222023,N10009,N10003,Triple J,HollowBrook,0,4,Playoffs,https://www.noradhockey.com/event/winner-game-11-at-winner-game-13/
10060,2023-05-04 00:00:00,,20222023,N10009,N10006,Triple J,Orphans,4,3,Playoffs,https://www.noradhockey.com/event/loser-game-11-at-winner-game-12/
10028,2023-05-02 00:00:00,,20222023,N10003,N10006,HollowBrook,Orphans,6,1,Playoffs,https://www.noradhockey.com/event/winner-game-5-at-winner-game-6/
10059,2023-05-02 00:00:00,,20222023,N10009,N10008,Triple J,Platinum,3,1,Playoffs,https://www.noradhockey.com/event/winner-game-9-at-winner-game-10/
10044,2023-04-30 00:00:00,,20222023,N10009,N10004,Triple J,Nelson,5,1,Playoffs,https://www.noradhockey.com/event/loser-game-5-at-winner-game-8/
10013,2023-04-30 00:00:00,,20222023,N10008,N10001,Platinum,Amos,7,2,Playoffs,https://www.noradhockey.com/event/loser-game-6-at-winner-game-7/
10043,2023-04-27 00:00:00,,20222023,N10004,N10005,Nelson,OS Offices,8,3,Playoffs,https://www.noradhockey.com/event/loser-game-3-at-loser-game-4/
10012,2023-04-27 00:00:00,,20222023,N10012,N10001,Canada,Amos,4,5,Playoffs,https://www.noradhockey.com/event/loser-game-1-at-loser-game-2/
10058,2023-04-25 00:00:00,,20222023,N10008,N10006,Platinum,Orphans,3,5,Playoffs,https://www.noradhockey.com/event/winner-game-3-at-winner-game-4/
10027,2023-04-25 00:00:00,,20222023,N10003,N10009,HollowBrook,Triple J,9,0,Playoffs,https://www.noradhockey.com/event/winner-game-1-at-winner-game-2/
10042,2023-04-23 00:00:00,,20222023,N10004,N10006,Nelson,Orphans,1,8,Playoffs,https://www.noradhockey.com/event/nelson-company-at-world-orphans/
10011,2023-04-23 00:00:00,,20222023,N10009,N10001,Triple J,Amos,4,2,Playoffs,https://www.noradhockey.com/event/seed-5-at-seed-4/
10026,2023-04-23 00:00:00,,20222023,N10012,N10003,Canada,HollowBrook,1,7,Playoffs,https://www.noradhockey.com/event/canada-colorado-at-hollowbrook-dental/
10050,2023-04-23 00:00:00,,20222023,N10005,N10008,OS Offices,Platinum,3,5,Playoffs,https://www.noradhockey.com/event/seed-6-at-seed-3/
15169,2023-04-16 00:00:00,,20222023,N10008,N10003,Platinum,HollowBrook,4,6,Regular,https://www.noradhockey.com/event/15169/
10057,2023-04-16 00:00:00,,20222023,N10012,N10008,Canada,Platinum,9,6,Regular,https://www.noradhockey.com/event/15129-2/
10041,2023-04-16 00:00:00,,20222023,N10006,N10004,Orphans,Nelson,8,4,Regular,https://www.noradhockey.com/event/15128-2/
10025,2023-04-16 00:00:00,,20222023,N10003,N10009,HollowBrook,Triple J,7,2,Regular,https://www.noradhockey.com/event/15127-2/
10010,2023-04-16 00:00:00,,20222023,N10001,N10005,Amos,OS Offices,4,3,Regular,https://www.noradhockey.com/event/15130-2/
15163,2023-04-16 00:00:00,,20222023,N10001,N10012,Amos,Canada,11,4,Regular,https://www.noradhockey.com/event/15163/
15168,2023-04-09 00:00:00,,20222023,N10001,N10004,Amos,Nelson,0,1,Regular,https://www.noradhockey.com/event/15168/
15162,2023-04-09 00:00:00,,20222023,N10009,N10001,Triple J,Amos,5,2,Regular,https://www.noradhockey.com/event/15162/
15167,2023-04-02 00:00:00,,20222023,N10012,N10009,Canada,Triple J,1,4,Regular,https://www.noradhockey.com/event/15167/
15161,2023-04-02 00:00:00,,20222023,N10012,N10004,Canada,Nelson,5,4,Regular,https://www.noradhockey.com/event/15161/
15164,2023-03-26 00:00:00,,20222023,N10003,N10004,HollowBrook,Nelson,7,3,Playoffs,https://www.noradhockey.com/event/15164/
15160,2023-03-26 00:00:00,,20222023,N10006,N10008,Orphans,Platinum,4,2,Regular,https://www.noradhockey.com/event/15160/
15166,2023-03-26 00:00:00,,20222023,N10009,N10006,Triple J,Orphans,3,2,Regular,https://www.noradhockey.com/event/15166/
15165,2023-03-26 00:00:00,,20222023,N10008,N10005,Platinum,OS Offices,3,7,Regular,https://www.noradhockey.com/event/15165/
15159,2023-03-19 00:00:00,,20222023,N10003,N10005,HollowBrook,OS Offices,4,0,Regular,https://www.noradhockey.com/event/15159/
15157,2023-03-19 00:00:00,,20222023,N10005,N10001,OS Offices,Amos,6,6,Regular,https://www.noradhockey.com/event/15157/
15155,2023-03-12 00:00:00,,20222023,N10006,N10004,Orphans,Nelson,5,2,Regular,https://www.noradhockey.com/event/15155/
15158,2023-03-12 00:00:00,,20222023,N10003,N10009,HollowBrook,Triple J,9,2,Regular,https://www.noradhockey.com/event/15158/
15156,2023-03-12 00:00:00,,20222023,N10012,N10008,Canada,Platinum,0,7,Regular,https://www.noradhockey.com/event/15156/
15152,2023-03-12 00:00:00,,20222023,N10003,N10001,HollowBrook,Amos,5,5,Regular,https://www.noradhockey.com/event/15152/
15149,2023-03-12 00:00:00,,20222023,N10005,N10004,OS Offices,Nelson,8,0,Regular,https://www.noradhockey.com/event/15149/
15151,2023-03-05 00:00:00,,20222023,N10004,N10008,Nelson,Platinum,5,7,Regular,https://www.noradhockey.com/event/15151/
15148,2023-03-05 00:00:00,,20222023,N10012,N10003,Canada,HollowBrook,2,12,Regular,https://www.noradhockey.com/event/15148/
15154,2023-03-05 00:00:00,,20222023,N10006,N10012,Orphans,Canada,2,2,Regular,https://www.noradhockey.com/event/15154/
15153,2023-03-05 00:00:00,,20222023,N10005,N10009,OS Offices,Triple J,2,8,Regular,https://www.noradhockey.com/event/15153/
15147,2023-02-26 00:00:00,,20222023,N10006,N10001,Orphans,Amos,8,3,Regular,https://www.noradhockey.com/event/15147/
15150,2023-02-26 00:00:00,,20222023,N10008,N10009,Platinum,Triple J,6,2,Regular,https://www.noradhockey.com/event/15150/
15142,2023-02-26 00:00:00,,20222023,N10008,N10003,Platinum,HollowBrook,6,3,Regular,https://www.noradhockey.com/event/15142/
15141,2023-02-19 00:00:00,,20222023,N10004,N10001,Nelson,Amos,4,6,Regular,https://www.noradhockey.com/event/15141/
15146,2023-02-19 00:00:00,,20222023,N10001,N10008,Amos,Platinum,6,4,Regular,https://www.noradhockey.com/event/15146/
15145,2023-02-19 00:00:00,,20222023,N10009,N10004,Triple J,Nelson,3,3,Regular,https://www.noradhockey.com/event/15145/
15144,2023-02-19 00:00:00,,20222023,N10005,N10012,OS Offices,Canada,4,1,Regular,https://www.noradhockey.com/event/15144/
15143,2023-02-19 00:00:00,,20222023,N10003,N10006,HollowBrook,Orphans,2,9,Regular,https://www.noradhockey.com/event/15143/
15138,2023-02-19 00:00:00,,20222023,N10008,N10005,Platinum,OS Offices,5,2,Regular,https://www.noradhockey.com/event/15138/
15140,2023-02-12 00:00:00,,20222023,N10012,N10009,Canada,Triple J,8,3,Regular,https://www.noradhockey.com/event/15140/
15137,2023-02-12 00:00:00,,20222023,N10003,N10004,HollowBrook,Nelson,12,4,Regular,https://www.noradhockey.com/event/15137/
15136,2023-02-05 00:00:00,,20222023,N10012,N10001,Canada,Amos,2,7,Regular,https://www.noradhockey.com/event/15136/
15139,2023-02-05 00:00:00,,20222023,N10005,N10006,OS Offices,Orphans,1,8,Regular,https://www.noradhockey.com/event/15139/
15135,2023-01-29 00:00:00,,20222023,N10009,N10006,Triple J,Orphans,3,8,Regular,https://www.noradhockey.com/event/15135/
15134,2023-01-22 00:00:00,,20222023,N10004,N10012,Nelson,Canada,8,3,Regular,https://www.noradhockey.com/event/15134/
15133,2023-01-22 00:00:00,,20222023,N10006,N10008,Orphans,Platinum,4,4,Regular,https://www.noradhockey.com/event/15133/
15132,2023-01-22 00:00:00,,20222023,N10003,N10005,HollowBrook,OS Offices,2,0,Regular,https://www.noradhockey.com/event/15132/
15131,2023-01-22 00:00:00,,20222023,N10001,N10009,Amos,Triple J,3,4,Regular,https://www.noradhockey.com/event/15131/
15122,2023-01-08 00:00:00,,20222023,N10004,N10005,Nelson,OS Offices,4,8,Regular,https://www.noradhockey.com/event/15122/
15126,2023-01-08 00:00:00,,20222023,N10005,N10009,OS Offices,Triple J,9,5,Regular,https://www.noradhockey.com/event/15126/
15125,2023-01-08 00:00:00,,20222023,N10001,N10003,Amos,HollowBrook,5,8,Regular,https://www.noradhockey.com/event/15125/
15124,2023-01-08 00:00:00,,20222023,N10004,N10008,Nelson,Platinum,7,9,Regular,https://www.noradhockey.com/event/15124/
15123,2023-01-08 00:00:00,,20222023,N10006,N10012,Orphans,Canada,7,6,Regular,https://www.noradhockey.com/event/15123/
15121,2023-01-01 00:00:00,,20222023,N10012,N10003,Canada,HollowBrook,3,6,Regular,https://www.noradhockey.com/event/15121/
15120,2022-12-25 00:00:00,,20222023,N10001,N10006,Amos,Orphans,2,4,Regular,https://www.noradhockey.com/event/15120/
15117,2022-12-25 00:00:00,,20222023,N10005,N10012,OS Offices,Canada,10,2,Regular,https://www.noradhockey.com/event/15117/
15116,2022-12-18 00:00:00,,20222023,N10003,N10006,HollowBrook,Orphans,4,3,Regular,https://www.noradhockey.com/event/15116/
15119,2022-12-18 00:00:00,,20222023,N10008,N10009,Platinum,Triple J,9,4,Regular,https://www.noradhockey.com/event/15119/
15115,2022-12-11 00:00:00,,20222023,N10001,N10008,Amos,Platinum,8,4,Regular,https://www.noradhockey.com/event/15115/
15118,2022-12-11 00:00:00,,20222023,N10009,N10004,Triple J,Nelson,5,2,Regular,https://www.noradhockey.com/event/15118/
15110,2022-12-04 00:00:00,,20222023,N10003,N10004,HollowBrook,Nelson,7,2,Regular,https://www.noradhockey.com/event/15110/
15114,2022-12-04 00:00:00,,20222023,N10001,N10004,Amos,Nelson,5,3,Regular,https://www.noradhockey.com/event/15114/
15113,2022-12-04 00:00:00,,20222023,N10009,N10012,Triple J,Canada,4,3,Regular,https://www.noradhockey.com/event/15113/
15112,2022-12-04 00:00:00,,20222023,N10005,N10006,OS Offices,Orphans,8,2,Regular,https://www.noradhockey.com/event/15112/
15111,2022-12-04 00:00:00,,20222023,N10008,N10003,Platinum,HollowBrook,4,9,Regular,https://www.noradhockey.com/event/15111/
15106,2022-12-04 00:00:00,,20222023,N10006,N10008,Orphans,Platinum,7,8,Regular,https://www.noradhockey.com/event/15106/
15109,2022-11-27 00:00:00,,20222023,N10001,N10012,Amos,Canada,8,3,Regular,https://www.noradhockey.com/event/15109/
15105,2022-11-27 00:00:00,,20222023,N10003,N10005,HollowBrook,OS Offices,6,4,Regular,https://www.noradhockey.com/event/15105/
15104,2022-11-20 00:00:00,,20222023,N10009,N10001,Triple J,Amos,3,3,Regular,https://www.noradhockey.com/event/15104/
15108,2022-11-20 00:00:00,,20222023,N10009,N10006,Triple J,Orphans,5,7,Regular,https://www.noradhockey.com/event/15108/
15107,2022-11-20 00:00:00,,20222023,N10008,N10005,Platinum,OS Offices,8,3,Regular,https://www.noradhockey.com/event/15107/
15099,2022-11-20 00:00:00,,20222023,N10005,N10001,OS Offices,Amos,3,6,Regular,https://www.noradhockey.com/event/15099/
15103,2022-11-13 00:00:00,,20222023,N10004,N10012,Nelson,Canada,10,11,Regular,https://www.noradhockey.com/event/15103/
15098,2022-11-13 00:00:00,,20222023,N10003,N10001,HollowBrook,Amos,1,1,Regular,https://www.noradhockey.com/event/15098/
15101,2022-11-13 00:00:00,,20222023,N10006,N10004,Orphans,Nelson,7,2,Regular,https://www.noradhockey.com/event/15101/
15091,2022-11-13 00:00:00,,20222023,N10004,N10005,Nelson,OS Offices,6,11,Regular,https://www.noradhockey.com/event/15091/
15097,2022-11-06 00:00:00,,20222023,N10004,N10008,Nelson,Platinum,6,11,Regular,https://www.noradhockey.com/event/15097/
15102,2022-11-06 00:00:00,,20222023,N10012,N10008,Canada,Platinum,0,6,Regular,https://www.noradhockey.com/event/15102/
15100,2022-11-06 00:00:00,,20222023,N10003,N10009,HollowBrook,Triple J,13,6,Regular,https://www.noradhockey.com/event/15100/
15094,2022-11-06 00:00:00,,20222023,N10012,N10003,Canada,HollowBrook,2,12,Regular,https://www.noradhockey.com/event/15094/
15090,2022-11-06 00:00:00,,20222023,N10012,N10005,Canada,OS Offices,5,7,Regular,https://www.noradhockey.com/event/15090/
15093,2022-10-30 00:00:00,,20222023,N10006,N10001,Orphans,Amos,8,1,Regular,https://www.noradhockey.com/event/15093/
15089,2022-10-30 00:00:00,,20222023,N10003,N10006,HollowBrook,Orphans,7,1,Regular,https://www.noradhockey.com/event/15089/
15096,2022-10-30 00:00:00,,20222023,N10006,N10012,Orphans,Canada,6,3,Regular,https://www.noradhockey.com/event/15096/
15095,2022-10-30 00:00:00,,20222023,N10005,N10009,OS Offices,Triple J,6,6,Regular,https://www.noradhockey.com/event/15095/
15085,2022-10-30 00:00:00,,20222023,N10005,N10006,OS Offices,Orphans,4,7,Regular,https://www.noradhockey.com/event/15085/
15088,2022-10-23 00:00:00,,20222023,N10008,N10001,Platinum,Amos,6,4,Regular,https://www.noradhockey.com/event/15088/
15092,2022-10-23 00:00:00,,20222023,N10008,N10009,Platinum,Triple J,4,8,Regular,https://www.noradhockey.com/event/15092/
15084,2022-10-23 00:00:00,,20222023,N10008,N10003,Platinum,HollowBrook,3,9,Regular,https://www.noradhockey.com/event/15084/
15079,2022-10-23 00:00:00,,20222023,N10004,N10003,Nelson,HollowBrook,9,7,Regular,https://www.noradhockey.com/event/15079/
15083,2022-10-16 00:00:00,,20222023,N10004,N10001,Nelson,Amos,5,3,Regular,https://www.noradhockey.com/event/15083/
15087,2022-10-16 00:00:00,,20222023,N10009,N10004,Triple J,Nelson,7,4,Regular,https://www.noradhockey.com/event/15087/
15078,2022-10-16 00:00:00,,20222023,N10003,N10005,HollowBrook,OS Offices,9,3,Regular,https://www.noradhockey.com/event/15078/
15082,2022-10-09 00:00:00,,20222023,N10012,N10001,Canada,Amos,4,8,Regular,https://www.noradhockey.com/event/15082/
15077,2022-10-09 00:00:00,,20222023,N10001,N10009,Amos,Triple J,3,7,Regular,https://www.noradhockey.com/event/15077/
15086,2022-10-09 00:00:00,,20222023,N10009,N10012,Triple J,Canada,8,3,Regular,https://www.noradhockey.com/event/15086/
15076,2022-10-02 00:00:00,,20222023,N10004,N10012,Nelson,Canada,7,5,Regular,https://www.noradhockey.com/event/15076/
15081,2022-10-02 00:00:00,,20222023,N10009,N10006,Triple J,Orphans,6,8,Regular,https://www.noradhockey.com/event/15081/
15080,2022-10-02 00:00:00,,20222023,N10008,N10005,Platinum,OS Offices,5,2,Regular,https://www.noradhockey.com/event/15080/
15072,2022-10-02 00:00:00,,20222023,N10001,N10005,Amos,OS Offices,4,2,Regular,https://www.noradhockey.com/event/15072/
15074,2022-09-25 00:00:00,,20222023,N10006,N10004,Orphans,Nelson,4,4,Regular,https://www.noradhockey.com/event/15074/
15071,2022-09-25 00:00:00,,20222023,N10012,N10008,Canada,Platinum,1,8,Regular,https://www.noradhockey.com/event/15071/
15075,2022-09-25 00:00:00,,20222023,N10006,N10008,Orphans,Platinum,6,6,Regular,https://www.noradhockey.com/event/15075/
15064,2022-09-25 00:00:00,,20222023,N10004,N10005,Nelson,OS Offices,8,5,Regular,https://www.noradhockey.com/event/15064/
15070,2022-09-18 00:00:00,,20222023,N10004,N10008,Nelson,Platinum,6,2,Regular,https://www.noradhockey.com/event/15070/
15073,2022-09-18 00:00:00,,20222023,N10009,N10003,Triple J,HollowBrook,1,12,Regular,https://www.noradhockey.com/event/15073/
15067,2022-09-18 00:00:00,,20222023,N10001,N10003,Amos,HollowBrook,2,7,Regular,https://www.noradhockey.com/event/15067/
15063,2022-09-18 00:00:00,,20222023,N10012,N10003,Canada,HollowBrook,3,9,Regular,https://www.noradhockey.com/event/15063/
15066,2022-09-11 00:00:00,,20222023,N10001,N10006,Amos,Orphans,1,8,Regular,https://www.noradhockey.com/event/15066/
15062,2022-09-11 00:00:00,,20222023,N10006,N10003,Orphans,HollowBrook,3,7,Regular,https://www.noradhockey.com/event/15062/
15069,2022-09-11 00:00:00,,20222023,N10006,N10012,Orphans,Canada,8,2,Regular,https://www.noradhockey.com/event/15069/
15068,2022-09-11 00:00:00,,20222023,N10005,N10009,OS Offices,Triple J,9,1,Regular,https://www.noradhockey.com/event/15068/
15061,2022-09-04 00:00:00,,20222023,N10001,N10008,Amos,Platinum,4,8,Regular,https://www.noradhockey.com/event/15061/
15065,2022-09-04 00:00:00,,20222023,N10008,N10009,Platinum,Triple J,7,5,Regular,https://www.noradhockey.com/event/15065/
14168,2022-09-04 00:00:00,,20222023,N10005,N10006,OS Offices,Orphans,4,8,Regular,https://www.noradhockey.com/event/14168/
15059,2022-08-28 00:00:00,,20222023,N10005,N10012,OS Offices,Canada,5,1,Regular,https://www.noradhockey.com/event/15059/
14167,2022-08-28 00:00:00,,20222023,N10008,N10003,Platinum,HollowBrook,6,4,Regular,https://www.noradhockey.com/event/14167/
15060,2022-08-28 00:00:00,,20222023,N10009,N10004,Triple J,Nelson,7,5,Regular,https://www.noradhockey.com/event/15060/
14166,2022-08-21 00:00:00,,20222023,N10004,N10001,Nelson,Amos,0,4,Regular,https://www.noradhockey.com/event/14166/
14169,2022-08-21 00:00:00,,20222023,N10009,N10012,Triple J,Canada,5,2,Regular,https://www.noradhockey.com/event/14169/
14165,2022-08-14 00:00:00,,20222023,N10009,N10006,Triple J,Orphans,4,6,Regular,https://www.noradhockey.com/event/14165/
14164,2022-08-14 00:00:00,,20222023,N10008,N10005,Platinum,OS Offices,3,5,Regular,https://www.noradhockey.com/event/14164/
14163,2022-08-14 00:00:00,,20222023,N10004,N10003,Nelson,HollowBrook,6,3,Regular,https://www.noradhockey.com/event/14163/
14162,2022-08-14 00:00:00,,20222023,N10012,N10001,Canada,Amos,1,7,Regular,https://www.noradhockey.com/event/14162/
10056,2022-05-01 00:00:00,,20212022,N10009,N10008,Triple J,Platinum,8,7,Playoffs,https://www.noradhockey.com/event/championship/
10055,2022-04-24 00:00:00,,20212022,N10012,N10008,Canada,Platinum,2,7,Playoffs,https://www.noradhockey.com/event/1st-pool-b-vs-2nd-pool-a/
10024,2022-04-24 00:00:00,,20212022,N10009,N10003,Triple J,HollowBrook,7,3,Playoffs,https://www.noradhockey.com/event/1st-pool-a-vs-2nd-pool-b/
10009,2022-04-17 00:00:00,,20212022,N10005,N10001,OS Offices,Amos,7,2,Regular,https://www.noradhockey.com/event/1st-pool-b-vs-3rd-pool-b/
10023,2022-04-17 00:00:00,,20212022,N10004,N10003,Nelson,HollowBrook,4,11,Playoffs,https://www.noradhockey.com/event/1st-pool-a-vs-3rd-pool-a/
10062,2022-04-17 00:00:00,,20212022,N10012,N10006,Canada,Orphans,5,2,Playoffs,https://www.noradhockey.com/event/2nd-pool-a-vs-4th-pool-a/
10054,2022-04-17 00:00:00,,20212022,N10009,N10008,Triple J,Platinum,4,7,Playoffs,https://www.noradhockey.com/event/2nd-pool-b-vs-4th-pool-b/
10022,2022-04-10 00:00:00,,20212022,N10006,N10003,Orphans,HollowBrook,2,7,Playoffs,https://www.noradhockey.com/event/1st-pool-a-vs-2nd-pool-a/
10049,2022-04-10 00:00:00,,20212022,N10005,N10009,OS Offices,Triple J,1,5,Playoffs,https://www.noradhockey.com/event/4th-pool-a-vs-3rd-pool-a/
10008,2022-04-10 00:00:00,,20212022,N10001,N10008,Amos,Platinum,2,5,Playoffs,https://www.noradhockey.com/event/1st-pool-b-vs-2nd-pool-b/
10040,2022-04-10 00:00:00,,20212022,N10012,N10004,Canada,Nelson,4,4,Playoffs,https://www.noradhockey.com/event/4th-pool-a-vs-3rd-pool-a-2/
10048,2022-04-03 00:00:00,,20212022,N10005,N10008,OS Offices,Platinum,2,2,Playoffs,https://www.noradhockey.com/event/1st-pool-b-vs-4th-pool-b/
10007,2022-04-03 00:00:00,,20212022,N10009,N10001,Triple J,Amos,7,3,Playoffs,https://www.noradhockey.com/event/2nd-pool-b-vs-3rd-pool-b/
10039,2022-04-03 00:00:00,,20212022,N10004,N10006,Nelson,Orphans,3,7,Playoffs,https://www.noradhockey.com/event/2nd-pool-a-vs-3rd-pool-a/
10021,2022-04-03 00:00:00,,20212022,N10012,N10003,Canada,HollowBrook,2,8,Playoffs,https://www.noradhockey.com/event/1st-pool-a-vs-4th-pool-a/
10006,2022-03-27 00:00:00,,20212022,N10001,N10003,Amos,HollowBrook,3,7,Regular,https://www.noradhockey.com/event/amos-at-hollowbrook-dental/
10038,2022-03-27 00:00:00,,20212022,N10004,N10008,Nelson,Platinum,1,5,Regular,https://www.noradhockey.com/event/nelson-company-at-platinum-group/
10061,2022-03-27 00:00:00,,20212022,N10012,N10006,Canada,Orphans,4,4,Regular,https://www.noradhockey.com/event/canada-colorado-at-world-orphans/
10047,2022-03-27 00:00:00,,20212022,N10009,N10005,Triple J,OS Offices,6,2,Regular,https://www.noradhockey.com/event/triple-j-at-office-scapes/
10053,2022-03-20 00:00:00,,20212022,N10008,N10012,Platinum,Canada,9,6,Regular,https://www.noradhockey.com/event/platinum-group-at-canada-colorado/
10037,2022-03-20 00:00:00,,20212022,N10005,N10004,OS Offices,Nelson,7,1,Regular,https://www.noradhockey.com/event/office-scapes-at-nelson-company/
10020,2022-03-20 00:00:00,,20212022,N10003,N10006,HollowBrook,Orphans,3,6,Regular,https://www.noradhockey.com/event/hollowbrook-dental-at-world-orphans/
10005,2022-03-20 00:00:00,,20212022,N10001,N10009,Amos,Triple J,6,6,Regular,https://www.noradhockey.com/event/amos-at-triple-j/
13495,2022-03-20 00:00:00,,20212022,N10004,N10001,Nelson,Amos,4,4,Regular,https://www.noradhockey.com/event/13495/
13498,2022-03-13 00:00:00,,20212022,N10005,N10003,OS Offices,HollowBrook,6,4,Regular,https://www.noradhockey.com/event/13498/
13494,2022-03-13 00:00:00,,20212022,N10001,N10008,Amos,Platinum,3,7,Regular,https://www.noradhockey.com/event/13494/
13493,2022-03-06 00:00:00,,20212022,N10004,N10003,Nelson,HollowBrook,5,6,Regular,https://www.noradhockey.com/event/13493/
13497,2022-03-06 00:00:00,,20212022,N10009,N10008,Triple J,Platinum,9,9,Regular,https://www.noradhockey.com/event/13497/
