event_id,game_id,period,period_id,event_type,event_type_id,event_detail,event_detail_id,event_detail_2,event_detail_2_id,event_successful,success_id,event_team_zone,event_zone_id,sequence_key,play_key,event_chain_key,tracking_event_key,shift_key,linked_event_key,home_team,home_team_id,away_team,away_team_id,duration,event_player_ids,opp_player_ids,event_start_min,event_start_sec,event_end_min,event_end_sec,time_start_total_seconds,time_end_total_seconds,event_running_start,event_running_end,running_video_time,period_start_total_running_seconds,running_intermission_duration,team_venue,team_venue_abv,player_team,home_team_zone,away_team_zone,player_role,side_of_puck,role_number,role_abrev,player_game_number,strength,play_detail1,play_detail_2,play_detail_successful,pressured_pressurer,puck_x_start,puck_y_start,puck_x_end,puck_y_end,player_x,player_y,is_goal,is_highlight,player_name,season_id,position_id,shot_type_id,zone_entry_type_id,zone_exit_type_id,stoppage_type_id,giveaway_type_id,takeaway_type_id,turnover_type_id,pass_type_id,time_bucket_id,strength_id,cycle_key,is_cycle,is_rush,is_rebound,is_breakout,is_zone_entry,is_zone_exit,is_shot,is_save,is_turnover,is_giveaway,is_takeaway,is_faceoff,is_penalty,is_blocked_shot,is_missed_shot,is_deflected,is_sog,shot_outcome_id,pass_outcome_id,save_outcome_id,zone_outcome_id,is_scoring_chance,is_high_danger,is_pressured,danger_level,danger_level_id,scoring_chance_key,zone_exit_key,exit_method
EV1896902359,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Pass,ED2107,s,SC01,d,ZN02,SQ1896900165,PL1896916523,EC18969002359,TV1896909203,SH1896900083,LV1896909203,Platinum,N10008,Velodrome,N10010,0.0,"P100070,P100224",,7.0,36.0,,,456.0,456.0,2915.0,2920.0,2920.0,2296.0,136.0,Away,a,Velodrome,o,d,event_player_1,Offensive,1,e,52.0,5v5,,,,,,,,,,,0,,Hayden Perea,N20252026F,5.0,,,ZX0007,,,,,,TB03,STR0001,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189691359,other
EV1896902373,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED2110,s,SC01,d,ZN02,SQ1896900082,PL1896908207,EC18969002373,TV1896902373,SH1896900083,,Platinum,N10008,Velodrome,N10010,1.0,P100001,,7.0,18.0,7.0,17.0,438.0,437.0,2933.0,2939.0,2938.0,2296.0,136.0,Away,a,Velodrome,o,d,event_player_1,Offensive,1,e,70.0,5v5,,,,,,,,,,,0,,Sam Downs,N20252026F,4.0,,,ZX0010,,,,,,TB03,STR0001,,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189691373,rush
EV1896902391,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED2110,s,SC01,d,ZN02,SQ1896900082,PL1896908210,EC18969002391,TV1896902391,SH1896900084,,Platinum,N10008,Velodrome,N10010,1.0,P100023,,6.0,58.0,6.0,57.0,418.0,417.0,2953.0,2959.0,2958.0,2296.0,136.0,Home,h,Platinum,d,o,event_player_1,Offensive,1,e,3.0,5v5,,,,,,,,,,,0,,Alex Considine,N20252026F,5.0,,,ZX0010,,,,,,TB03,STR0001,,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189691391,rush
EV1896902420,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Clear,ED2103,u,SC02,d,ZN02,SQ1896900165,PL1896916537,EC18969002420,TV1896909210,SH1896900087,LV1896909210,Platinum,N10008,Velodrome,N10010,0.0,P100132,P100030,5.0,50.0,,,350.0,350.0,3021.0,3026.0,3026.0,2296.0,136.0,Away,a,Velodrome,o,d,event_player_1,Offensive,1,e,14.0,5v5,,,,1.0,,,,,,,0,,Nick Ciampoli,N20252026F,4.0,,,ZX0003,,,,,,TB03,STR0001,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1,,,,ZX189691420,clear
EV1896902472,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_PassMiss_Misplay,ED2108,u,SC02,d,ZN02,SQ1896900092,PL1896909202,EC18969002472,TV1896902472,SH1896900090,,Platinum,N10008,Velodrome,N10010,1.0,P100198,P100022,3.0,42.0,3.0,41.0,222.0,221.0,3149.0,3155.0,3154.0,2296.0,136.0,Away,a,Velodrome,o,d,event_player_1,Offensive,1,e,84.0,5v5,,,,1.0,,,,,,,0,,Maxwell Donaty,N20252026F,5.0,,,ZX0007,,,,,,TB04,STR0001,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1,,,,ZX189691472,other
EV1896902482,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_CausedTurnover,ED2101,s,SC01,d,ZN02,SQ1896900169,PL1896916906,EC18969002482,TV1896909217,SH1896900090,LV1896909217,Platinum,N10008,Velodrome,N10010,0.0,P100202,P100108,3.0,34.0,,,214.0,214.0,3157.0,3162.0,3162.0,2296.0,136.0,Home,h,Platinum,d,o,event_player_1,Offensive,1,e,99.0,5v5,,,u,,,,,,,,0,,Francis Forte,N20252026F,6.0,,,ZX0001,,,,,,TB04,STR0001,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189691482,other
EV1896902522,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,,,,s,SC01,d,ZN02,SQ1896900169,PL1896916910,EC18969002522,TV1896909222,SH1896900091,LV1896909222,Platinum,N10008,Velodrome,N10010,0.0,"P100022,P100117",P100039,2.0,15.0,,,135.0,135.0,3236.0,3241.0,3241.0,2296.0,136.0,Home,h,Platinum,d,o,event_player_1,Offensive,1,e,45.0,5v5,,,,,,,,,,,0,,Keegan Mantaro,N20252026F,5.0,,,,,,,,,TB04,STR0001,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189691522,other
EV1896902531,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED2110,s,SC01,d,ZN02,SQ1896900096,PL1896909608,EC18969002531,TV1896902531,SH1896900092,,Platinum,N10008,Velodrome,N10010,1.0,P100161,,1.0,59.0,1.0,58.0,119.0,118.0,3252.0,3258.0,3257.0,2296.0,136.0,Away,a,Velodrome,o,d,event_player_1,Offensive,1,e,49.0,5v5,,,,,,,,,,,0,,Galen Wood,N20252026F,4.0,,,ZX0010,,,,,,TB05,STR0001,,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189691531,rush
EV1896902536,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED2110,s,SC01,d,ZN02,SQ1896900096,PL1896909613,EC18969002536,TV1896902536,SH1896900093,,Platinum,N10008,Velodrome,N10010,1.0,P100192,,1.0,51.0,1.0,50.0,111.0,110.0,3260.0,3266.0,3265.0,2296.0,136.0,Home,h,Platinum,d,o,event_player_1,Offensive,1,e,53.0,5v5,,,,,,,,,,,0,,Chris Premo,N20252026F,4.0,,,ZX0010,,,,,,TB05,STR0001,,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189691536,rush
EV1896902543,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Pass,ED2107,s,SC01,d,ZN02,SQ1896900169,PL1896916914,EC18969002543,TV1896909224,SH1896900094,LV1896909224,Platinum,N10008,Velodrome,N10010,0.0,"P100001,P100093",,1.0,41.0,,,101.0,101.0,3270.0,3275.0,3275.0,2296.0,136.0,Away,a,Velodrome,o,d,event_player_1,Offensive,1,e,93.0,5v5,,,,,,,,,,,0,,Pat Major,N20252026F,5.0,,,ZX0007,,,,,,TB05,STR0001,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189691543,other
EV1896902580,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Clear,ED2103,s,SC01,d,ZN02,SQ1896900173,PL1896917302,EC18969002580,TV1896909228,SH1896900098,LV1896909228,Platinum,N10008,Velodrome,N10010,0.0,P100022,,0.0,28.0,,,28.0,28.0,3411.0,3416.0,3416.0,2364.0,204.0,Home,h,Platinum,d,o,event_player_1,Offensive,1,e,34.0,5v5,,,,,,,,,,,0,,Chris Dube,N20252026F,4.0,,,ZX0003,,,,,,TB05,STR0001,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189691580,clear
EV1896902584,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED2110,s,SC01,d,ZN02,SQ1896900103,PL1896910302,EC18969002584,TV1896902584,SH1896900098,,Platinum,N10008,Velodrome,N10010,1.0,P100201,P100022,0.0,20.0,0.0,19.0,20.0,19.0,3419.0,3425.0,3424.0,2364.0,204.0,Away,a,Velodrome,o,d,event_player_1,Offensive,1,e,42.0,5v5,,,,1.0,,,,,,,0,,Garrett Ashcroft,N20252026F,4.0,,,ZX0010,,,,,,TB05,STR0001,,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1,,,,ZX189691584,rush
EV1897701014,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneEntry_Pass,ED295,s,SC01,,,SQ1897700004,PL1897700401,EC18977001014,TV1897701014,SH1897700001,,Velodrome,N10010,HollowBrook,N10003,0.0,"P100001,P100159",,17.0,17.0,,,1037.0,1037.0,38.0,43.0,43.0,0.0,0.0,Home,h,Velodrome,,,event_player_1,Offensive,1,e,87.0,5v5,,,,,,,,,,,0,,Josh Cronk,N20252026F,5.0,,ZE0007,,,,,,,TB01,STR0001,,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189771608,other
EV1897701021,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneEntry_Pass,ED295,s,SC01,,,SQ1897700004,PL1897700405,EC18977001021,TV1897701021,SH1897700001,,Velodrome,N10010,HollowBrook,N10003,0.0,"P100159,P100161",,17.0,1.0,,,1021.0,1021.0,54.0,59.0,59.0,0.0,0.0,Home,h,Velodrome,,,event_player_1,Offensive,1,e,49.0,5v5,,,,,,,,,,,0,,Galen Wood,N20252026F,4.0,,ZE0007,,,,,,,TB01,STR0001,,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189771615,other
EV1897701028,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneEntry_Rush,ED298,s,SC01,,,SQ1897700004,PL1897700410,EC18977001028,TV1897701028,SH1897700002,,Velodrome,N10010,HollowBrook,N10003,2.0,P100088,,16.0,45.0,16.0,43.0,1005.0,1003.0,70.0,77.0,75.0,0.0,0.0,Away,a,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e,19.0,5v5,,,,,,,,,,,0,,Hayden Smith,N20252026F,4.0,,ZE0010,,,,,,,TB01,STR0001,,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189771622,rush
EV1897701044,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneEntry_Rush,ED298,s,SC01,,,SQ1897700008,PL1897700802,EC18977001044,TV1897701044,SH1897700003,,Velodrome,N10010,HollowBrook,N10003,5.0,P100201,P100100,15.0,32.0,15.0,27.0,932.0,927.0,143.0,153.0,148.0,0.0,0.0,Home,h,Velodrome,,,event_player_1,Offensive,1,e,42.0,5v5,,,,,,,,,,,0,,Garrett Ashcroft,N20252026F,4.0,,ZE0010,,,,,,,TB01,STR0001,,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189771638,rush
EV1897701055,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED2110,s,SC01,,,SQ1897700008,PL1897700806,EC18977001055,TV1897701055,SH1897700003,,Velodrome,N10010,HollowBrook,N10003,6.0,P100047,"P100002,P100070",15.0,0.0,14.0,54.0,900.0,894.0,175.0,186.0,180.0,0.0,0.0,Away,a,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e,13.0,5v5,,,,,,,,,,,0,,Nathan Watts,N20252026F,4.0,,,ZX0010,,,,,,TB01,STR0001,,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189771649,rush
EV1897701063,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED2110,s,SC01,,,SQ1897700008,PL1897700809,EC18977001063,TV1897701063,SH1897700003,,Velodrome,N10010,HollowBrook,N10003,2.0,P100070,,14.0,44.0,14.0,42.0,884.0,882.0,191.0,198.0,196.0,0.0,0.0,Home,h,Velodrome,,,event_player_1,Offensive,1,e,52.0,5v5,,,,,,,,,,,0,,Hayden Perea,N20252026F,5.0,,,ZX0010,,,,,,TB02,STR0001,,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189771657,rush
EV1897701072,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED2110,s,SC01,,,SQ1897700008,PL1897700813,EC18977001072,TV1897701072,SH1897700004,,Velodrome,N10010,HollowBrook,N10003,5.0,P100088,,14.0,24.0,14.0,19.0,864.0,859.0,211.0,221.0,216.0,0.0,0.0,Away,a,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e,19.0,5v5,,,,,,,,,,,0,,Hayden Smith,N20252026F,4.0,,,ZX0010,,,,,,TB02,STR0001,,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189771666,rush
EV1897701084,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Pass,ED2107,s,SC01,,,SQ1897700010,PL1897701001,EC18977001084,TV1897701084,SH1897700005,,Velodrome,N10010,HollowBrook,N10003,0.0,"P100001,P100105",,13.0,40.0,,,820.0,820.0,255.0,260.0,260.0,0.0,0.0,Home,h,Velodrome,,,event_player_1,Offensive,1,e,70.0,5v5,,,,,,,,,,,0,,Sam Downs,N20252026F,4.0,,,ZX0007,,,,,,TB02,STR0001,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189771678,other
EV1897701100,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED2110,s,SC01,,,SQ1897700012,PL1897701204,EC18977001100,TV1897701100,SH1897700005,,Velodrome,N10010,HollowBrook,N10003,3.0,P100088,P100224,12.0,43.0,12.0,40.0,763.0,760.0,312.0,320.0,317.0,0.0,0.0,Away,a,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e,19.0,5v5,,,,,,,,,,,0,,Hayden Smith,N20252026F,4.0,,,ZX0010,,,,,,TB02,STR0001,,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189771694,rush
EV1897701116,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Clear,ED2103,s,SC01,,,SQ1897700012,PL1897701209,EC18977001116,TV1897701116,SH1897700005,,Velodrome,N10010,HollowBrook,N10003,0.0,P100001,,12.0,7.0,,,727.0,727.0,348.0,353.0,353.0,0.0,0.0,Home,h,Velodrome,,,event_player_1,Offensive,1,e,70.0,5v5,,,,,,,,,,,0,,Sam Downs,N20252026F,4.0,,,ZX0003,,,,,,TB02,STR0001,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189771710,clear
EV1897701119,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Pass,ED2107,s,SC01,,,SQ1897700012,PL1897701211,EC18977001119,TV1897701119,SH1897700006,,Velodrome,N10010,HollowBrook,N10003,0.0,"P100084,P100086",,12.0,3.0,,,723.0,723.0,352.0,357.0,357.0,0.0,0.0,Away,a,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e,27.0,5v5,,,,,,,,,,,0,,Beau Kelly,N20252026F,5.0,,,ZX0007,,,,,,TB02,STR0001,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189771713,other
EV1897701125,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Other,ED2106,s,SC01,,,SQ1897700012,PL1897701215,EC18977001125,TV1897701125,SH1897700007,,Velodrome,N10010,HollowBrook,N10003,0.0,P100086,,11.0,52.0,,,712.0,712.0,363.0,368.0,368.0,0.0,0.0,Away,a,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e,27.0,5v5,,,,,,,,,,,0,,Beau Kelly,N20252026F,5.0,,,ZX0006,,,,,,TB02,STR0001,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189771719,other
EV1897701129,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Pass,ED2107,s,SC01,,,SQ1897700012,PL1897701218,EC18977001129,TV1897701129,SH1897700008,,Velodrome,N10010,HollowBrook,N10003,0.0,"P100159,P100161",P100108,11.0,48.0,,,708.0,708.0,367.0,372.0,372.0,0.0,0.0,Home,h,Velodrome,,,event_player_1,Offensive,1,e,87.0,5v5,,,,,,,,,,,0,,Josh Cronk,N20252026F,5.0,,,ZX0007,,,,,,TB02,STR0001,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189771723,other
EV1897701144,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Pass,ED2107,s,SC01,,,SQ1897700012,PL1897701224,EC18977001144,TV1897701144,SH1897700008,,Velodrome,N10010,HollowBrook,N10003,0.0,"P100047,P100086",,11.0,30.0,,,690.0,690.0,385.0,390.0,390.0,0.0,0.0,Away,a,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e,27.0,5v5,,,,,,,,,,,0,,Beau Kelly,N20252026F,5.0,,,ZX0007,,,,,,TB02,STR0001,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189771738,other
EV1897701155,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Pass,ED2107,s,SC01,,,SQ1897700012,PL1897701229,EC18977001155,TV1897701155,SH1897700009,,Velodrome,N10010,HollowBrook,N10003,0.0,"P100161,P100201",P100047,11.0,9.0,,,669.0,669.0,406.0,411.0,411.0,0.0,0.0,Home,h,Velodrome,,,event_player_1,Offensive,1,e,42.0,5v5,,,,,,,,,,,0,,Garrett Ashcroft,N20252026F,4.0,,,ZX0007,,,,,,TB02,STR0001,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189771749,other
EV1897701171,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED2110,s,SC01,,,SQ1897700012,PL1897701235,EC18977001171,TV1897701171,SH1897700009,,Velodrome,N10010,HollowBrook,N10003,2.0,,P100047,10.0,49.0,10.0,47.0,649.0,647.0,426.0,433.0,431.0,0.0,0.0,Home,h,Velodrome,,,event_player_1,Offensive,1,e,84.0,5v5,,,,,,,,,,,0,,Nathan Watts,N20252026F,4.0,,,ZX0010,,,,,,TB02,STR0001,,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189771765,rush
EV1897701181,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Clear,ED2103,s,SC01,,,SQ1897700014,PL1897701403,EC18977001181,TV1897701181,SH1897700010,,Velodrome,N10010,HollowBrook,N10003,0.0,P100100,,10.0,20.0,,,620.0,620.0,455.0,460.0,460.0,0.0,0.0,Away,a,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e,26.0,5v5,,,,,,,,,,,0,,Nate Flint,N20252026F,4.0,,,ZX0003,,,,,,TB02,STR0001,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189771775,clear
EV1897701191,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Clear,ED2103,s,SC01,,,SQ1897700016,PL1897701601,EC18977001191,TV1897701191,SH1897700011,,Velodrome,N10010,HollowBrook,N10003,0.0,P100159,,9.0,38.0,,,578.0,578.0,497.0,502.0,502.0,0.0,0.0,Home,h,Velodrome,,,event_player_1,Offensive,1,e,87.0,5v5,,,,,,,,,,,0,,Josh Cronk,N20252026F,5.0,,,ZX0003,,,,,,TB03,STR0004,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189771785,clear
EV1897701195,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Pass,ED2107,s,SC01,,,SQ1897700016,PL1897701603,EC18977001195,TV1897701195,SH1897700011,,Velodrome,N10010,HollowBrook,N10003,0.0,"P100084,P100123",,9.0,22.0,,,562.0,562.0,513.0,518.0,518.0,0.0,0.0,Away,a,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e,18.0,5v5,,,,,,,,,,,0,,Todd Heffner,N20252026F,4.0,,,ZX0007,,,,,,TB03,STR0004,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189771789,other
EV1897701209,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED2110,s,SC01,,,SQ1897700016,PL1897701606,EC18977001209,TV1897701209,SH1897700011,,Velodrome,N10010,HollowBrook,N10003,3.0,P100201,"P100084,P100088",8.0,55.0,8.0,52.0,535.0,532.0,540.0,548.0,545.0,0.0,0.0,Home,h,Velodrome,,,event_player_1,Offensive,1,e,42.0,5v5,,,,,,,,,,,0,,Garrett Ashcroft,N20252026F,4.0,,,ZX0010,,,,,,TB03,STR0004,,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189771803,rush
EV1897701216,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Pass,ED2107,s,SC01,,,SQ1897700016,PL1897701609,EC18977001216,TV1897701216,SH1897700012,,Velodrome,N10010,HollowBrook,N10003,0.0,"P100049,P100084",,8.0,43.0,,,523.0,523.0,552.0,557.0,557.0,0.0,0.0,Away,a,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e,40.0,5v5,,,,,,,,,,,0,,Kirk Moore,N20252026F,4.0,,,ZX0007,,,,,,TB03,STR0004,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189771810,other
EV1897701232,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Clear,ED2103,s,SC01,,,SQ1897700016,PL1897701612,EC18977001232,TV1897701232,SH1897700013,,Velodrome,N10010,HollowBrook,N10003,0.0,P100070,,8.0,16.0,,,496.0,496.0,579.0,584.0,584.0,0.0,0.0,Home,h,Velodrome,,,event_player_1,Offensive,1,e,52.0,5v5,,,,,,,,,,,0,,Hayden Perea,N20252026F,5.0,,,ZX0003,,,,,,TB03,STR0004,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189771826,clear
EV1897701236,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Pass,ED2107,s,SC01,,,SQ1897700016,PL1897701614,EC18977001236,TV1897701236,,,Velodrome,N10010,HollowBrook,N10003,0.0,"P100084,P100086",,8.0,7.0,,,487.0,487.0,588.0,593.0,593.0,0.0,0.0,Away,a,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e,27.0,5v5,,,,,,,,,,,0,,Beau Kelly,N20252026F,5.0,,,ZX0007,,,,,,TB03,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189771830,other
EV1897701248,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Clear,ED2103,s,SC01,,,SQ1897700018,PL1897701801,EC18977001248,TV1897701248,SH1897700015,,Velodrome,N10010,HollowBrook,N10003,0.0,,,7.0,26.0,,,446.0,446.0,629.0,634.0,634.0,0.0,0.0,Home,h,Velodrome,,,event_player_1,Offensive,1,e,84.0,5v5,,,,,,,,,,,0,,,N20252026F,,,,ZX0003,,,,,,TB03,STR0004,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189771842,clear
EV1897701256,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED2110,s,SC01,,,SQ1897700018,PL1897701803,EC18977001256,TV1897701256,SH1897700015,,Velodrome,N10010,HollowBrook,N10003,1.0,P100038,,7.0,10.0,7.0,9.0,430.0,429.0,645.0,651.0,650.0,0.0,0.0,Away,a,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e,5.0,5v5,,,,,,,,,,,0,,Kevin Moore,N20252026F,5.0,,,ZX0010,,,,,,TB03,STR0004,,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189771850,rush
EV1897701266,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Other,ED2106,s,SC01,,,SQ1897700018,PL1897701808,EC18977001266,TV1897701266,SH1897700015,,Velodrome,N10010,HollowBrook,N10003,0.0,P100001,P100086,6.0,53.0,,,413.0,413.0,662.0,667.0,667.0,0.0,0.0,Home,h,Velodrome,,,event_player_1,Offensive,1,e,70.0,5v5,,,,,,,,,,,0,,Sam Downs,N20252026F,4.0,,,ZX0006,,,,,,TB03,STR0004,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189771860,other
EV1897701279,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Clear,ED2103,s,SC01,,,SQ1897700018,PL1897701810,EC18977001279,TV1897701279,SH1897700015,,Velodrome,N10010,HollowBrook,N10003,0.0,P100086,,6.0,38.0,,,398.0,398.0,677.0,682.0,682.0,0.0,0.0,Away,a,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e,27.0,5v5,,,,,,,,,,,0,,Beau Kelly,N20252026F,5.0,,,ZX0003,,,,,,TB03,STR0004,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189771873,clear
EV1897701304,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Pass,ED2107,s,SC01,,,SQ1897700020,PL1897702001,EC18977001304,TV1897701304,SH1897700018,,Velodrome,N10010,HollowBrook,N10003,0.0,"P100088,P100123",,5.0,25.0,,,325.0,325.0,750.0,755.0,755.0,0.0,0.0,Away,a,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e,18.0,5v5,,,,,,,,,,,0,,Todd Heffner,N20252026F,4.0,,,ZX0007,,,,,,TB03,STR0001,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189771898,other
