event_id,game_id,period,period_id,event_type,event_type_id,event_detail,event_detail_id,event_detail_2,event_detail_2_id,event_successful,success_id,event_team_zone,event_zone_id,sequence_key,play_key,event_chain_key,tracking_event_key,shift_key,linked_event_key,home_team,home_team_id,away_team,away_team_id,duration,event_player_ids,opp_player_ids,player_name,season_id,position_id,shot_type_id,zone_entry_type_id,zone_exit_type_id,stoppage_type_id,giveaway_type_id,takeaway_type_id,turnover_type_id,pass_type_id,time_bucket_id,strength_id,cycle_key,is_cycle,event_start_min,event_start_sec,event_end_min,event_end_sec,running_video_time,event_running_start,event_running_end,play_detail1,is_rush,is_rebound,is_breakout,is_zone_entry,is_zone_exit,is_shot,is_goal,is_save,is_turnover,is_giveaway,is_takeaway,is_faceoff,is_penalty,is_blocked_shot,is_missed_shot,is_deflected,is_sog,shot_outcome_id,pass_outcome_id,save_outcome_id,zone_outcome_id,is_scoring_chance,is_high_danger,pressured_pressurer,is_pressured,danger_level,danger_level_id,scoring_chance_key,rush_key,rush_outcome
EV1896901011,18969,1,P01,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900001,PL1896900101,EC18969001011,TV1896901011,SH1896900001,,Platinum,N10008,Velodrome,N10010,4.0,P100161,P100030,Galen Wood,N20252026F,4.0,,ZE0010,,,,,,,TB01,STR0001,,0,17.0,37.0,17.0,33.0,23.0,18.0,27.0,Delay,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,1.0,1,,,,RU189690011,zone_entry
EV1896901022,18969,1,P01,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900001,PL1896900103,EC18969001022,TV1896901022,SH1896900001,,Platinum,N10008,Velodrome,N10010,4.0,P100030,"P100001,P100070",Jesse Chambless,N20252026F,5.0,,ZE0010,,,,,,,TB01,STR0001,,0,17.0,12.0,17.0,8.0,48.0,43.0,52.0,DriveWide,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,1.0,1,,,,RU189690022,zone_entry
EV1896901058,18969,1,P01,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,u,SC02,o,ZN01,SQ1896900002,PL1896900201,EC18969001058,TV1896901058,SH1896900002,,Platinum,N10008,Velodrome,N10010,5.0,P100022,"P100093,P100201",Chris Dube,N20252026F,4.0,,ZE0010,,,,,,,TB01,STR0001,,0,15.0,48.0,15.0,43.0,132.0,127.0,137.0,DriveWide,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,1.0,1,,,,RU189690058,zone_entry
EV1896901096,18969,1,P01,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,u,SC02,o,ZN01,SQ1896900002,PL1896900205,EC18969001096,TV1896901096,SH1896900004,,Platinum,N10008,Velodrome,N10010,2.0,P100210,P100105,Josh Simonds,N20252026F,4.0,,ZE0010,,,,,,,TB02,STR0001,,0,14.0,42.0,14.0,40.0,198.0,193.0,200.0,AttemptedEntryRush,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,1.0,1,,,,RU189690096,zone_entry
EV1896901102,18969,1,P01,Zone_Entry_Exit,ET0006,Zone_Entryfailed,,ZoneEntry_Rush,ED284,u,SC02,n,ZN03,SQ1896900064,PL1896906415,EC18969001102,TV1896909018,SH1896900006,LV1896909018,Platinum,N10008,Velodrome,N10010,2.0,P100210,P100105,Josh Simonds,N20252026F,4.0,,ZE0010,,,,,,,TB02,STR0001,,0,14.0,33.0,14.0,31.0,207.0,202.0,209.0,AttemptedBreakOutRush,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO02,0,0,1.0,1,,,,RU189690102,zone_entry
EV1896901112,18969,1,P01,Zone_Entry_Exit,ET0006,Zone_ExitFailed,,ZoneExit_Rush,ED295,u,SC02,d,ZN02,SQ1896900066,PL1896906602,EC18969001112,TV1896909020,SH1896900007,LV1896909020,Platinum,N10008,Velodrome,N10010,0.0,P100105,P100030,Ronnie Pinnell,N20252026F,5.0,,,ZX0010,,,,,,TB02,STR0001,,0,13.0,58.0,,,242.0,237.0,242.0,AttemptedBreakOutRush,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO04,0,0,1.0,1,,,,RU189690112,other
EV1896901150,18969,1,P01,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,u,SC02,o,ZN01,SQ1896900003,PL1896900306,EC18969001150,TV1896901150,SH1896900007,,Platinum,N10008,Velodrome,N10010,2.0,P100192,"P100001,P100070,P100105",Chris Premo,N20252026F,4.0,,ZE0010,,,,,,,TB02,STR0001,,0,12.0,58.0,12.0,56.0,302.0,297.0,304.0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,1.0,1,,,,RU189690150,zone_entry
EV1896901157,18969,1,P01,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900003,PL1896900307,EC18969001157,TV1896901157,SH1896900007,,Platinum,N10008,Velodrome,N10010,4.0,"P100001,P100064,P100132","P100025,P100030,P100192",Sam Downs,N20252026F,4.0,,ZE0010,,,,,,,TB02,STR0001,,0,12.0,48.0,12.0,44.0,312.0,307.0,316.0,DriveMiddle,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,1.0,1,,,,RU189690157,zone_entry
EV1896901162,18969,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,s,SC01,d,ZN02,SQ1896900003,PL1896900308,EC18969001162,TV1896901162,SH1896900008,,Platinum,N10008,Velodrome,N10010,2.0,P100210,,Josh Simonds,N20252026F,4.0,,,ZX0010,,,,,,TB02,STR0001,,0,12.0,42.0,12.0,40.0,318.0,313.0,320.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,RU189690162,other
EV1896901208,18969,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,s,SC01,n,ZN03,SQ1896900005,PL1896900502,EC18969001208,TV1896901208,SH1896900013,,Platinum,N10008,Velodrome,N10010,1.0,P100023,P100161,Alex Considine,N20252026F,5.0,,,ZX0010,,,,,,TB02,STR0001,,0,10.0,45.0,10.0,44.0,435.0,430.0,436.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1.0,1,,,,RU189690208,other
EV1896901215,18969,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,s,SC01,d,ZN02,SQ1896900005,PL1896900503,EC18969001215,TV1896901215,SH1896900013,,Platinum,N10008,Velodrome,N10010,1.0,P100201,,Garrett Ashcroft,N20252026F,4.0,,,ZX0010,,,,,,TB02,STR0001,,0,10.0,31.0,10.0,30.0,449.0,444.0,450.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,RU189690215,other
EV1896901217,18969,1,P01,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900005,PL1896900504,EC18969001217,TV1896901217,SH1896900013,,Platinum,N10008,Velodrome,N10010,3.0,P100201,P100107,Garrett Ashcroft,N20252026F,4.0,,ZE0010,,,,,,,TB02,STR0001,,0,10.0,27.0,10.0,24.0,453.0,448.0,456.0,DriveWide,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,1.0,1,,,,RU189690217,zone_entry
EV1896901233,18969,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,u,SC02,d,ZN02,SQ1896900075,PL1896907502,EC18969001233,TV1896909039,SH1896900014,LV1896909039,Platinum,N10008,Velodrome,N10010,0.0,P100192,P100161,Chris Premo,N20252026F,4.0,,,ZX0010,,,,,,TB03,STR0001,,0,9.0,38.0,,,502.0,497.0,502.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1.0,1,,,,RU189690233,other
EV1896901242,18969,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,s,SC01,d,ZN02,SQ1896900007,PL1896900701,EC18969001242,TV1896901242,SH1896900016,,Platinum,N10008,Velodrome,N10010,1.0,P100070,,Hayden Perea,N20252026F,5.0,,,ZX0010,,,,,,TB03,STR0001,,0,9.0,23.0,9.0,22.0,517.0,512.0,518.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,RU189690242,other
EV1896901248,18969,1,P01,Zone_Entry_Exit,ET0006,Zone_Entryfailed,,ZoneEntry_Rush,ED284,u,SC02,n,ZN03,SQ1896900075,PL1896907507,EC18969001248,TV1896909042,SH1896900016,LV1896909042,Platinum,N10008,Velodrome,N10010,0.0,P100224,P100192,Kaitlyn Shain,N20252026F,4.0,,ZE0010,,,,,,,TB03,STR0001,,0,9.0,15.0,,,525.0,520.0,525.0,AttemptedEntryRush,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO02,0,0,1.0,1,,,,RU189690248,zone_entry
EV1896901267,18969,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,s,SC01,d,ZN02,SQ1896900007,PL1896900704,EC18969001267,TV1896901267,SH1896900018,,Platinum,N10008,Velodrome,N10010,1.0,P100192,,Chris Premo,N20252026F,4.0,,,ZX0010,,,,,,TB03,STR0001,,0,8.0,54.0,8.0,53.0,546.0,541.0,547.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,RU189690267,other
EV1896901270,18969,1,P01,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900007,PL1896900705,EC18969001270,TV1896901270,SH1896900018,,Platinum,N10008,Velodrome,N10010,2.0,"P100022,P100192","P100093,P100105",Chris Dube,N20252026F,4.0,,ZE0010,,,,,,,TB03,STR0001,,0,8.0,50.0,8.0,48.0,550.0,545.0,552.0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,,0,,,,RU189690270,zone_entry
EV1896901283,18969,1,P01,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900007,PL1896900707,EC18969001283,TV1896901283,SH1896900020,,Platinum,N10008,Velodrome,N10010,2.0,"P100022,P100192","P100002,P100093,P100105",Chris Premo,N20252026F,4.0,,ZE0010,,,,,,,TB03,STR0001,,0,8.0,33.0,8.0,31.0,567.0,562.0,569.0,DriveMiddle,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,1.0,1,,,,RU189690283,zone_entry
EV1896901317,18969,1,P01,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,u,SC02,o,ZN01,SQ1896900009,PL1896900901,EC18969001317,TV1896901317,SH1896900022,,Platinum,N10008,Velodrome,N10010,3.0,P100001,"P100030,P100117",Sam Downs,N20252026F,4.0,,ZE0010,,,,,,,TB03,STR0001,,0,6.0,46.0,6.0,43.0,674.0,669.0,677.0,DriveMiddle,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,1.0,1,,,,RU189690317,zone_entry
EV1896901321,18969,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,s,SC01,d,ZN02,SQ1896900009,PL1896900902,EC18969001321,TV1896901321,SH1896900022,,Platinum,N10008,Velodrome,N10010,1.0,P100117,,Keegan Mantaro,N20252026F,5.0,,,ZX0010,,,,,,TB03,STR0001,,0,6.0,40.0,6.0,39.0,680.0,675.0,681.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,RU189690321,other
EV1896901332,18969,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,s,SC01,d,ZN02,SQ1896900009,PL1896900904,EC18969001332,TV1896901332,SH1896900023,,Platinum,N10008,Velodrome,N10010,1.0,P100117,,Keegan Mantaro,N20252026F,5.0,,,ZX0010,,,,,,TB03,STR0001,,0,6.0,20.0,6.0,19.0,700.0,695.0,701.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,RU189690332,other
EV1896901334,18969,1,P01,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,u,SC02,o,ZN01,SQ1896900009,PL1896900905,EC18969001334,TV1896901334,SH1896900023,,Platinum,N10008,Velodrome,N10010,1.0,"P100117,P100222","P100108,P100132",Keegan Mantaro,N20252026F,5.0,,ZE0010,,,,,,,TB03,STR0001,,0,6.0,17.0,6.0,16.0,703.0,698.0,704.0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,,0,,,,RU189690334,zone_entry
EV1896901364,18969,1,P01,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900010,PL1896901001,EC18969001364,TV1896901364,SH1896900024,,Platinum,N10008,Velodrome,N10010,2.0,"P100024,P100192","P100064,P100093",John Thien,N20252026F,4.0,,ZE0010,,,,,,,TB03,STR0001,,0,5.0,13.0,5.0,11.0,767.0,762.0,769.0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,1.0,1,,,,RU189690364,zone_entry
EV1896901416,18969,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,s,SC01,d,ZN02,SQ1896900012,PL1896901202,EC18969001416,TV1896901416,SH1896900025,,Platinum,N10008,Velodrome,N10010,1.0,P100201,,Garrett Ashcroft,N20252026F,4.0,,,ZX0010,,,,,,TB04,STR0001,,0,3.0,31.0,3.0,30.0,869.0,864.0,870.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,RU189690416,other
EV1896901420,18969,1,P01,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900012,PL1896901203,EC18969001420,TV1896901420,SH1896900026,,Platinum,N10008,Velodrome,N10010,2.0,P100161,P100023,Galen Wood,N20252026F,4.0,,ZE0010,,,,,,,TB04,STR0001,,0,3.0,27.0,3.0,25.0,873.0,868.0,875.0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,,0,,,,RU189690420,zone_entry
EV1896901430,18969,1,P01,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900013,PL1896901301,EC18969001430,TV1896901430,SH1896900027,,Platinum,N10008,Velodrome,N10010,2.0,P100117,"P100070,P100105",Keegan Mantaro,N20252026F,5.0,,ZE0010,,,,,,,TB04,STR0001,,0,2.0,52.0,2.0,50.0,908.0,903.0,910.0,DriveWide,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,,0,,,,RU189690430,zone_entry
EV1896901464,18969,1,P01,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900016,PL1896901601,EC18969001464,TV1896901464,SH1896900028,,Platinum,N10008,Velodrome,N10010,1.0,"P100002,P100224",P100025,Kaitlyn Shain,N20252026F,4.0,,ZE0010,,,,,,,TB05,STR0001,,0,1.0,6.0,1.0,5.0,1014.0,1009.0,1015.0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,,0,,,,RU189690464,zone_entry
EV1896901487,18969,1,P01,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,u,SC02,o,ZN01,SQ1896900017,PL1896901702,EC18969001487,TV1896901487,SH1896900029,,Platinum,N10008,Velodrome,N10010,2.0,P100001,P100030,Sam Downs,N20252026F,4.0,,ZE0010,,,,,,,TB05,STR0001,,0,0.0,14.0,0.0,12.0,1066.0,1061.0,1068.0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,,0,,,,RU189690487,zone_entry
EV1896901491,18969,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,s,SC01,d,ZN02,SQ1896900017,PL1896901703,EC18969001491,TV1896901491,SH1896900029,,Platinum,N10008,Velodrome,N10010,0.0,P100117,,Keegan Mantaro,N20252026F,5.0,,,ZX0010,,,,,,TB05,STR0001,,0,0.0,8.0,,,1072.0,1067.0,1072.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,RU189690491,other
EV1896901507,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900018,PL1896901802,EC18969001507,TV1896901507,SH1896900031,,Platinum,N10008,Velodrome,N10010,1.0,P100201,"P100107,P100192",Garrett Ashcroft,N20252026F,4.0,,ZE0010,,,,,,,TB01,STR0001,,0,17.0,48.0,17.0,47.0,1164.0,1159.0,1165.0,Deke,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,,0,,,,RU189690507,zone_entry
EV1896901513,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,s,SC01,d,ZN02,SQ1896900018,PL1896901803,EC18969001513,TV1896901513,SH1896900031,,Platinum,N10008,Velodrome,N10010,0.0,P100192,,Chris Premo,N20252026F,4.0,,,ZX0010,,,,,,TB01,STR0001,,0,17.0,37.0,,,1175.0,1170.0,1175.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,RU189690513,other
EV1896901526,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,u,SC02,o,ZN01,SQ1896900018,PL1896901805,EC18969001526,TV1896901526,SH1896900031,,Platinum,N10008,Velodrome,N10010,4.0,P100201,"P100023,P100192",Garrett Ashcroft,N20252026F,4.0,,ZE0010,,,,,,,TB01,STR0001,,0,17.0,15.0,17.0,11.0,1197.0,1192.0,1201.0,DriveWide,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,,0,,,,RU189690526,zone_entry
EV1896901529,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,s,SC01,d,ZN02,SQ1896900018,PL1896901807,EC18969001529,TV1896901529,SH1896900032,,Platinum,N10008,Velodrome,N10010,1.0,P100023,,Alex Considine,N20252026F,5.0,,,ZX0010,,,,,,TB01,STR0001,,0,17.0,7.0,17.0,6.0,1205.0,1200.0,1206.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,RU189690529,other
EV1896901531,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900018,PL1896901808,EC18969001531,TV1896901531,SH1896900032,,Platinum,N10008,Velodrome,N10010,3.0,"P100023,P100024","P100070,P100093",Alex Considine,N20252026F,5.0,,ZE0010,,,,,,,TB01,STR0001,,0,17.0,4.0,17.0,1.0,1208.0,1203.0,1211.0,DriveWide,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,,0,,,,RU189690531,zone_entry
EV1896901535,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,s,SC01,d,ZN02,SQ1896900018,PL1896901809,EC18969001535,TV1896901535,SH1896900032,,Platinum,N10008,Velodrome,N10010,1.0,P100201,,Garrett Ashcroft,N20252026F,4.0,,,ZX0010,,,,,,TB01,STR0001,,0,16.0,54.0,16.0,53.0,1218.0,1213.0,1219.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,RU189690535,other
EV1896901537,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900018,PL1896901810,EC18969001537,TV1896901537,SH1896900033,,Platinum,N10008,Velodrome,N10010,3.0,"P100132,P100201",P100107,Garrett Ashcroft,N20252026F,4.0,,ZE0010,,,,,,,TB01,STR0001,,0,16.0,51.0,16.0,48.0,1221.0,1216.0,1224.0,Delay,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,,0,,,,RU189690537,zone_entry
EV1896901555,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,s,SC01,d,ZN02,SQ1896900019,PL1896901901,EC18969001555,TV1896901555,SH1896900034,,Platinum,N10008,Velodrome,N10010,1.0,P100022,,Chris Dube,N20252026F,4.0,,,ZX0010,,,,,,TB01,STR0001,,0,16.0,10.0,16.0,9.0,1262.0,1257.0,1263.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,RU189690555,other
EV1896901557,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,u,SC02,o,ZN01,SQ1896900019,PL1896901902,EC18969001557,TV1896901557,SH1896900034,,Platinum,N10008,Velodrome,N10010,3.0,"P100022,P100117","P100070,P100093",Chris Dube,N20252026F,4.0,,ZE0010,,,,,,,TB01,STR0001,,0,16.0,7.0,16.0,4.0,1265.0,1260.0,1268.0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,,0,,,,RU189690557,zone_entry
EV1896901560,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,s,SC01,d,ZN02,SQ1896900019,PL1896901904,EC18969001560,TV1896901560,SH1896900034,,Platinum,N10008,Velodrome,N10010,1.0,P100001,,Sam Downs,N20252026F,4.0,,,ZX0010,,,,,,TB01,STR0001,,0,15.0,58.0,15.0,57.0,1274.0,1269.0,1275.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,RU189690560,other
EV1896901580,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,s,SC01,d,ZN02,SQ1896900019,PL1896901906,EC18969001580,TV1896901580,SH1896900034,,Platinum,N10008,Velodrome,N10010,1.0,P100117,,Keegan Mantaro,N20252026F,5.0,,,ZX0010,,,,,,TB01,STR0001,,0,15.0,33.0,15.0,32.0,1299.0,1294.0,1300.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,RU189690580,other
EV1896901582,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900019,PL1896901907,EC18969001582,TV1896901582,SH1896900034,,Platinum,N10008,Velodrome,N10010,1.0,P100117,P100070,Keegan Mantaro,N20252026F,5.0,,ZE0010,,,,,,,TB01,STR0001,,0,15.0,29.0,15.0,28.0,1303.0,1298.0,1304.0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,,0,,,,RU189690582,zone_entry
EV1896901599,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900019,PL1896901908,EC18969001599,TV1896901599,SH1896900036,,Platinum,N10008,Velodrome,N10010,1.0,"P100022,P100210","P100070,P100105",Chris Dube,N20252026F,4.0,,ZE0010,,,,,,,TB01,STR0001,,0,15.0,1.0,15.0,0.0,1331.0,1326.0,1332.0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,,0,,,,RU189690599,zone_entry
EV1896901614,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,s,SC01,d,ZN02,SQ1896900019,PL1896901910,EC18969001614,TV1896901614,SH1896900036,,Platinum,N10008,Velodrome,N10010,1.0,P100001,,Sam Downs,N20252026F,4.0,,,ZX0010,,,,,,TB02,STR0001,,0,14.0,43.0,14.0,42.0,1349.0,1344.0,1350.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,RU189690614,other
EV1896901616,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900019,PL1896901911,EC18969001616,TV1896901616,SH1896900036,,Platinum,N10008,Velodrome,N10010,3.0,"P100001,P100161",P100025,Sam Downs,N20252026F,4.0,,ZE0010,,,,,,,TB02,STR0001,,0,14.0,41.0,14.0,38.0,1351.0,1346.0,1354.0,DriveMiddle,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,,0,,,,RU189690616,zone_entry
EV1896901625,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900021,PL1896902101,EC18969001625,TV1896901625,SH1896900037,,Platinum,N10008,Velodrome,N10010,2.0,P100192,P100108,Chris Premo,N20252026F,4.0,,ZE0010,,,,,,,TB02,STR0001,,0,14.0,6.0,14.0,4.0,1386.0,1381.0,1388.0,DriveWide,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,,0,,,,RU189690625,zone_entry
EV1896901650,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900099,PL1896909913,EC18969001650,TV1896909106,SH1896900037,LV1896909106,Platinum,N10008,Velodrome,N10010,3.0,P100224,P100030,Kaitlyn Shain,N20252026F,4.0,,ZE0010,,,,,,,TB02,STR0001,,0,13.0,17.0,13.0,14.0,1435.0,1430.0,1438.0,DriveMiddle,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,,0,,,,RU189690650,zone_entry
EV1896901713,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,u,SC02,o,ZN01,SQ1896900027,PL1896902702,EC18969001713,TV1896901713,SH1896900040,,Platinum,N10008,Velodrome,N10010,1.0,P100001,P100117,Sam Downs,N20252026F,4.0,,ZE0010,,,,,,,TB02,STR0001,,0,11.0,3.0,11.0,2.0,1569.0,1564.0,1570.0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,1.0,1,,,,RU189690713,zone_entry
EV1896901721,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900027,PL1896902705,EC18969001721,TV1896901721,SH1896900041,,Platinum,N10008,Velodrome,N10010,0.0,P100001,"P100023,P100107",Sam Downs,N20252026F,4.0,,ZE0010,,,,,,,TB02,STR0001,,0,10.0,50.0,,,1582.0,1577.0,1582.0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,,0,,,,RU189690721,zone_entry
