table_name,table_type,column_name,data_type
fact_sequences,BASE TABLE,first_event_key,text
fact_sequences,BASE TABLE,last_event_key,text
fact_sequences,BASE TABLE,event_count,bigint
fact_sequences,BASE TABLE,start_min,bigint
fact_sequences,BASE TABLE,start_sec,bigint
fact_sequences,BASE TABLE,duration_seconds,bigint
fact_sequences,BASE TABLE,video_time_start,bigint
fact_sequences,BASE TABLE,video_time_end,bigint
fact_sequences,BASE TABLE,time_bucket_id,text
fact_sequences,BASE TABLE,strength_id,text
fact_sequences,BASE TABLE,home_team,text
fact_sequences,BASE TABLE,home_team_id,text
fact_sequences,BASE TABLE,away_team,text
fact_sequences,BASE TABLE,away_team_id,text
fact_sequences,BASE TABLE,start_zone,text
fact_sequences,BASE TABLE,end_zone,text
fact_sequences,BASE TABLE,start_zone_id,text
fact_sequences,BASE TABLE,end_zone_id,text
fact_sequences,BASE TABLE,event_types,text
fact_sequences,BASE TABLE,has_goal,boolean
fact_sequences,BASE TABLE,goal_count,bigint
fact_sequences,BASE TABLE,shot_count,bigint
fact_sequences,BASE TABLE,zone_entry_count,bigint
fact_sequences,BASE TABLE,zone_exit_count,bigint
fact_sequences,BASE TABLE,pass_count,bigint
fact_sequences,BASE TABLE,pass_success_count,bigint
fact_sequences,BASE TABLE,pass_success_rate,bigint
fact_sequences,BASE TABLE,turnover_count,bigint
fact_sequences,BASE TABLE,giveaway_count,bigint
fact_sequences,BASE TABLE,takeaway_count,bigint
fact_sequences,BASE TABLE,unique_player_count,bigint
fact_sequences,BASE TABLE,player_ids,text
fact_shift_players,BASE TABLE,shift_player_id,text
fact_shift_players,BASE TABLE,shift_id,text
fact_shift_players,BASE TABLE,game_id,bigint
fact_shift_players,BASE TABLE,shift_index,bigint
fact_shift_players,BASE TABLE,player_game_number,bigint
fact_shift_players,BASE TABLE,player_id,text
fact_shift_players,BASE TABLE,venue,text
fact_shift_players,BASE TABLE,position,text
fact_shift_players,BASE TABLE,period,bigint
fact_shift_players,BASE TABLE,shift_duration,double precision
fact_shift_players,BASE TABLE,shift_start_total_seconds,double precision
fact_shift_players,BASE TABLE,shift_end_total_seconds,double precision
fact_shift_players,BASE TABLE,stoppage_time,bigint
fact_shift_players,BASE TABLE,playing_time,double precision
fact_shift_players,BASE TABLE,running_toi_game,double precision
fact_shift_players,BASE TABLE,logical_shift_number,bigint
fact_shift_players,BASE TABLE,shift_segment,bigint
fact_shift_players,BASE TABLE,is_first_segment,boolean
fact_shift_players,BASE TABLE,is_last_segment,boolean
fact_shift_players,BASE TABLE,logical_shift_duration,double precision
fact_shift_players,BASE TABLE,gf,bigint
fact_shift_players,BASE TABLE,ga,bigint
fact_shift_players,BASE TABLE,pm,bigint
fact_shift_players,BASE TABLE,gf_ev,bigint
fact_shift_players,BASE TABLE,ga_ev,bigint
fact_shift_players,BASE TABLE,gf_pp,bigint
fact_shift_players,BASE TABLE,ga_pp,bigint
fact_shift_players,BASE TABLE,gf_pk,bigint
fact_shift_players,BASE TABLE,ga_pk,bigint
fact_shift_players,BASE TABLE,pm_ev,bigint
fact_shift_players,BASE TABLE,cf,bigint
fact_shift_players,BASE TABLE,ca,bigint
fact_shift_players,BASE TABLE,cf_pct,double precision
fact_shift_players,BASE TABLE,ff,bigint
fact_shift_players,BASE TABLE,fa,bigint
fact_shift_players,BASE TABLE,ff_pct,double precision
fact_shift_players,BASE TABLE,sf,bigint
fact_shift_players,BASE TABLE,sa,bigint
fact_shift_players,BASE TABLE,shot_diff,bigint
fact_shift_players,BASE TABLE,zone_entries,bigint
fact_shift_players,BASE TABLE,zone_exits,bigint
fact_shift_players,BASE TABLE,giveaways,bigint
fact_shift_players,BASE TABLE,takeaways,bigint
fact_shift_players,BASE TABLE,fo_won,bigint
fact_shift_players,BASE TABLE,fo_lost,bigint
fact_shift_players,BASE TABLE,situation,text
fact_shift_players,BASE TABLE,situation_id,text
fact_shift_players,BASE TABLE,strength,text
fact_shift_players,BASE TABLE,strength_id,text
fact_shift_players,BASE TABLE,start_zone,text
fact_shift_players,BASE TABLE,end_zone,text
fact_shift_players,BASE TABLE,player_rating,bigint
fact_shift_players,BASE TABLE,team_avg_rating,double precision
fact_shift_players,BASE TABLE,opp_avg_rating,double precision
fact_shift_players,BASE TABLE,rating_differential,double precision
fact_shift_players,BASE TABLE,qoc_rating,double precision
fact_shift_players,BASE TABLE,qot_rating,double precision
fact_shift_players,BASE TABLE,competition_tier_id,text
fact_shift_players,BASE TABLE,opp_multiplier,double precision
fact_shift_players,BASE TABLE,player_rating_diff,double precision
fact_shift_players,BASE TABLE,expected_cf_pct,double precision
fact_shift_players,BASE TABLE,cf_pct_vs_expected,double precision
fact_shift_players,BASE TABLE,performance,text
fact_shift_players,BASE TABLE,cf_adj,double precision
fact_shift_players,BASE TABLE,ca_adj,double precision
fact_shift_players,BASE TABLE,cf_pct_adj,double precision
fact_shift_players,BASE TABLE,team_id,text
fact_shift_players,BASE TABLE,opp_team_id,text
fact_shift_players,BASE TABLE,season_id,text
fact_shift_players,BASE TABLE,period_id,text
fact_shift_players,BASE TABLE,scf,bigint
fact_shift_players,BASE TABLE,sca,bigint
fact_shift_players,BASE TABLE,hdf,bigint
fact_shift_players,BASE TABLE,hda,bigint
fact_shift_players,BASE TABLE,event_count,bigint
fact_shift_players,BASE TABLE,home_avg_rating,double precision
fact_shift_players,BASE TABLE,away_avg_rating,double precision
fact_shift_players,BASE TABLE,home_min_rating,bigint
fact_shift_players,BASE TABLE,away_min_rating,bigint
fact_shift_players,BASE TABLE,home_max_rating,bigint
fact_shift_players,BASE TABLE,away_max_rating,bigint
fact_shift_players,BASE TABLE,home_rating_advantage,boolean
fact_shift_players,BASE TABLE,home_team_id,text
fact_shift_players,BASE TABLE,away_team_id,text
fact_shift_players,BASE TABLE,game_state,text
fact_shift_players,BASE TABLE,score_differential,bigint
fact_shift_players,BASE TABLE,is_close_game,boolean
fact_shift_players,BASE TABLE,bad_giveaways,bigint
fact_shift_players,BASE TABLE,fo_pct,double precision
fact_shift_players,BASE TABLE,venue_id,text
fact_shift_players,BASE TABLE,shift_duration_id,text
fact_shift_quality,BASE TABLE,shift_quality_key,text
fact_shift_quality,BASE TABLE,game_id,bigint
fact_shift_quality,BASE TABLE,player_id,text
fact_shift_quality,BASE TABLE,shift_index,bigint
fact_shift_quality,BASE TABLE,shift_duration,double precision
fact_shift_quality,BASE TABLE,period,bigint
fact_shift_quality,BASE TABLE,quality_score,double precision
fact_shift_quality,BASE TABLE,shift_quality,text
fact_shift_quality,BASE TABLE,strength,text
fact_shift_quality_logical,BASE TABLE,game_id,bigint
fact_shift_quality_logical,BASE TABLE,player_id,text
fact_shift_quality_logical,BASE TABLE,logical_shifts,bigint
fact_shift_quality_logical,BASE TABLE,toi_seconds,double precision
fact_shift_quality_logical,BASE TABLE,avg_quality_score,double precision
fact_shift_quality_logical,BASE TABLE,player_name,text
fact_shift_quality_logical,BASE TABLE,player_rating,bigint
fact_shift_quality_logical,BASE TABLE,avg_opp_rating,double precision
fact_shift_quality_logical,BASE TABLE,gf_all,bigint
fact_shift_quality_logical,BASE TABLE,ga_all,bigint
fact_shift_quality_logical,BASE TABLE,cf,bigint
fact_shift_quality_logical,BASE TABLE,ca,bigint
fact_shift_quality_logical,BASE TABLE,pm_all,bigint
fact_shift_quality_logical,BASE TABLE,toi_minutes,double precision
fact_shift_quality_logical,BASE TABLE,cf_pct,double precision
fact_shift_quality_logical,BASE TABLE,qoc,double precision
fact_shift_quality_logical,BASE TABLE,expected_pm,double precision
fact_shift_quality_logical,BASE TABLE,pm_vs_expected,double precision
fact_shift_quality_logical,BASE TABLE,performance,text
fact_shifts,BASE TABLE,shift_id,text
fact_shifts,BASE TABLE,game_id,bigint
fact_shifts,BASE TABLE,shift_index,bigint
fact_shifts,BASE TABLE,period,bigint
fact_shifts,BASE TABLE,shift_start_type,text
fact_shifts,BASE TABLE,shift_stop_type,text
fact_shifts,BASE TABLE,shift_start_min,bigint
fact_shifts,BASE TABLE,shift_start_sec,double precision
fact_shifts,BASE TABLE,shift_end_min,bigint
fact_shifts,BASE TABLE,shift_end_sec,double precision
fact_shifts,BASE TABLE,home_team,text
fact_shifts,BASE TABLE,away_team,text
fact_shifts,BASE TABLE,home_forward_1,bigint
fact_shifts,BASE TABLE,home_forward_2,bigint
fact_shifts,BASE TABLE,home_forward_3,bigint
fact_shifts,BASE TABLE,home_defense_1,bigint
fact_shifts,BASE TABLE,home_defense_2,bigint
fact_shifts,BASE TABLE,home_xtra,bigint
fact_shifts,BASE TABLE,home_goalie,bigint
fact_shifts,BASE TABLE,away_forward_1,bigint
fact_shifts,BASE TABLE,away_forward_2,bigint
fact_shifts,BASE TABLE,away_forward_3,bigint
fact_shifts,BASE TABLE,away_defense_1,bigint
fact_shifts,BASE TABLE,away_defense_2,bigint
fact_shifts,BASE TABLE,away_xtra,bigint
fact_shifts,BASE TABLE,away_goalie,bigint
fact_shifts,BASE TABLE,shift_duration,double precision
fact_shifts,BASE TABLE,home_team_strength,bigint
fact_shifts,BASE TABLE,away_team_strength,bigint
fact_shifts,BASE TABLE,home_team_en,bigint
fact_shifts,BASE TABLE,away_team_en,bigint
fact_shifts,BASE TABLE,home_team_pk,bigint
fact_shifts,BASE TABLE,home_team_pp,bigint
fact_shifts,BASE TABLE,away_team_pp,bigint
fact_shifts,BASE TABLE,away_team_pk,bigint
fact_shifts,BASE TABLE,situation,text
fact_shifts,BASE TABLE,strength,text
fact_shifts,BASE TABLE,home_goals,bigint
fact_shifts,BASE TABLE,away_goals,bigint
fact_shifts,BASE TABLE,stoppage_time,bigint
fact_shifts,BASE TABLE,shift_start_total_seconds,double precision
fact_shifts,BASE TABLE,shift_end_total_seconds,double precision
fact_shifts,BASE TABLE,period_id,text
fact_shifts,BASE TABLE,home_team_id,text
fact_shifts,BASE TABLE,away_team_id,text
fact_shifts,BASE TABLE,season_id,text
fact_shifts,BASE TABLE,time_bucket_id,text
fact_shifts,BASE TABLE,strength_id,text
fact_shifts,BASE TABLE,shift_start_type_derived,text
fact_shifts,BASE TABLE,shift_stop_type_derived,text
fact_shifts,BASE TABLE,start_zone,text
fact_shifts,BASE TABLE,end_zone,text
fact_shifts,BASE TABLE,start_zone_id,text
fact_shifts,BASE TABLE,end_zone_id,text
fact_shifts,BASE TABLE,home_forward_1_id,text
fact_shifts,BASE TABLE,home_forward_2_id,text
fact_shifts,BASE TABLE,home_forward_3_id,text
fact_shifts,BASE TABLE,home_defense_1_id,text
fact_shifts,BASE TABLE,home_defense_2_id,text
fact_shifts,BASE TABLE,home_xtra_id,text
fact_shifts,BASE TABLE,home_goalie_id,text
fact_shifts,BASE TABLE,away_forward_1_id,text
fact_shifts,BASE TABLE,away_forward_2_id,text
fact_shifts,BASE TABLE,away_forward_3_id,text
fact_shifts,BASE TABLE,away_defense_1_id,text
fact_shifts,BASE TABLE,away_defense_2_id,text
fact_shifts,BASE TABLE,away_xtra_id,text
fact_shifts,BASE TABLE,away_goalie_id,text
fact_shifts,BASE TABLE,home_avg_rating,double precision
fact_shifts,BASE TABLE,home_min_rating,bigint
fact_shifts,BASE TABLE,home_max_rating,bigint
fact_shifts,BASE TABLE,away_avg_rating,double precision
fact_shifts,BASE TABLE,away_min_rating,bigint
fact_shifts,BASE TABLE,away_max_rating,bigint
fact_shifts,BASE TABLE,rating_differential,double precision
fact_shifts,BASE TABLE,home_rating_advantage,boolean
fact_shifts,BASE TABLE,home_gf_all,bigint
fact_shifts,BASE TABLE,home_ga_all,bigint
fact_shifts,BASE TABLE,away_gf_all,bigint
fact_shifts,BASE TABLE,away_ga_all,bigint
fact_shifts,BASE TABLE,home_gf_ev,bigint
fact_shifts,BASE TABLE,home_ga_ev,bigint
fact_shifts,BASE TABLE,away_gf_ev,bigint
fact_shifts,BASE TABLE,away_ga_ev,bigint
fact_shifts,BASE TABLE,home_gf_nen,bigint
fact_shifts,BASE TABLE,home_ga_nen,bigint
fact_shifts,BASE TABLE,away_gf_nen,bigint
fact_shifts,BASE TABLE,away_ga_nen,bigint
fact_shifts,BASE TABLE,home_gf_pp,bigint
fact_shifts,BASE TABLE,home_ga_pp,bigint
fact_shifts,BASE TABLE,away_gf_pp,bigint
fact_shifts,BASE TABLE,away_ga_pp,bigint
fact_shifts,BASE TABLE,home_gf_pk,bigint
fact_shifts,BASE TABLE,home_ga_pk,bigint
fact_shifts,BASE TABLE,away_gf_pk,bigint
fact_shifts,BASE TABLE,away_ga_pk,bigint
fact_shifts,BASE TABLE,home_pm_all,bigint
fact_shifts,BASE TABLE,away_pm_all,bigint
fact_shifts,BASE TABLE,home_pm_ev,bigint
fact_shifts,BASE TABLE,away_pm_ev,bigint
fact_shifts,BASE TABLE,home_pm_nen,bigint
fact_shifts,BASE TABLE,away_pm_nen,bigint
fact_shifts,BASE TABLE,home_pm_pp,bigint
fact_shifts,BASE TABLE,away_pm_pp,bigint
fact_shifts,BASE TABLE,home_pm_pk,bigint
fact_shifts,BASE TABLE,away_pm_pk,bigint
fact_shifts,BASE TABLE,game_state,text
fact_shifts,BASE TABLE,score_differential,bigint
fact_shifts,BASE TABLE,is_close_game,boolean
fact_shifts,BASE TABLE,sf,bigint
fact_shifts,BASE TABLE,sa,bigint
fact_shifts,BASE TABLE,shot_diff,bigint
fact_shifts,BASE TABLE,cf,bigint
fact_shifts,BASE TABLE,ca,bigint
fact_shifts,BASE TABLE,cf_pct,double precision
fact_shifts,BASE TABLE,ff,bigint
fact_shifts,BASE TABLE,fa,bigint
fact_shifts,BASE TABLE,ff_pct,double precision
fact_shifts,BASE TABLE,scf,bigint
fact_shifts,BASE TABLE,sca,bigint
fact_shifts,BASE TABLE,hdf,bigint
fact_shifts,BASE TABLE,hda,bigint
fact_shifts,BASE TABLE,home_zone_entries,bigint
fact_shifts,BASE TABLE,away_zone_entries,bigint
fact_shifts,BASE TABLE,home_zone_exits,bigint
fact_shifts,BASE TABLE,away_zone_exits,bigint
fact_shifts,BASE TABLE,home_giveaways,bigint
fact_shifts,BASE TABLE,away_giveaways,bigint
fact_shifts,BASE TABLE,home_bad_giveaways,bigint
fact_shifts,BASE TABLE,away_bad_giveaways,bigint
fact_shifts,BASE TABLE,home_takeaways,bigint
fact_shifts,BASE TABLE,away_takeaways,bigint
fact_shifts,BASE TABLE,fo_won,bigint
fact_shifts,BASE TABLE,fo_lost,bigint
fact_shifts,BASE TABLE,fo_pct,double precision
fact_shifts,BASE TABLE,event_count,bigint
fact_shifts,BASE TABLE,shift_start_type_id,text
fact_shifts,BASE TABLE,shift_stop_type_id,text
fact_shifts,BASE TABLE,situation_id,text
fact_shifts,BASE TABLE,shift_key,text
fact_shifts,BASE TABLE,shift_duration_id,text
fact_shot_chains,BASE TABLE,chain_id,text
fact_shot_chains,BASE TABLE,game_id,bigint
fact_shot_chains,BASE TABLE,season_id,text
fact_shot_chains,BASE TABLE,period,bigint
fact_shot_chains,BASE TABLE,entry_event_key,text
fact_shot_chains,BASE TABLE,shot_event_key,text
fact_shot_chains,BASE TABLE,time_to_shot,bigint
fact_shot_chains,BASE TABLE,pass_count,bigint
fact_shot_chains,BASE TABLE,events_to_shot,bigint
fact_shot_chains,BASE TABLE,touch_count,bigint
fact_shot_chains,BASE TABLE,entry_type,text
fact_shot_chains,BASE TABLE,shot_result,text
fact_shot_chains,BASE TABLE,is_goal,boolean
fact_shot_chains,BASE TABLE,team_id,text
fact_shot_chains,BASE TABLE,team_name,text
fact_shot_chains,BASE TABLE,home_team_id,text
fact_shot_chains,BASE TABLE,away_team_id,text
fact_shot_chains,BASE TABLE,home_team_name,text
fact_shot_chains,BASE TABLE,away_team_name,text
fact_shot_chains,BASE TABLE,event_types_chain,text
fact_shot_chains,BASE TABLE,event_details_chain,text
fact_shot_chains,BASE TABLE,entry_player_id,text
fact_shot_chains,BASE TABLE,entry_player_name,text
fact_shot_chains,BASE TABLE,shot_player_id,text
fact_shot_chains,BASE TABLE,shot_player_name,text
fact_shot_chains,BASE TABLE,sequence_key,text
fact_shot_chains,BASE TABLE,play_key,text
fact_shot_chains,BASE TABLE,zone_id,text
fact_shot_chains,BASE TABLE,zone_entry_type_id,text
fact_shot_chains,BASE TABLE,shot_result_detail_id,text
fact_shot_chains,BASE TABLE,time_bucket_id,text
fact_shot_chains,BASE TABLE,strength_id,text
fact_shot_chains,BASE TABLE,shot_type_id,text
fact_shot_danger,BASE TABLE,shot_danger_key,text
fact_shot_danger,BASE TABLE,game_id,bigint
fact_shot_danger,BASE TABLE,event_index,text
fact_shot_danger,BASE TABLE,season_id,text
fact_shot_danger,BASE TABLE,danger_zone,text
fact_shot_danger,BASE TABLE,xg,double precision
fact_shot_danger,BASE TABLE,is_rebound,boolean
fact_shot_danger,BASE TABLE,is_rush,boolean
fact_shot_danger,BASE TABLE,is_one_timer,boolean
fact_shot_danger,BASE TABLE,shot_distance,text
fact_shot_danger,BASE TABLE,shot_angle,text
fact_shot_event,BASE TABLE,shot_event_key,text
fact_shot_event,BASE TABLE,event_id,text
fact_shot_event,BASE TABLE,game_id,bigint
fact_shot_event,BASE TABLE,period,bigint
fact_shot_event,BASE TABLE,event_type,text
fact_shot_event,BASE TABLE,event_detail,text
fact_shot_event,BASE TABLE,is_goal,boolean
fact_shot_event,BASE TABLE,shooter_player_id,text
fact_shot_event,BASE TABLE,shooter_name,text
fact_shot_event,BASE TABLE,shooter_team_id,text
fact_shot_event,BASE TABLE,shot_x,text
fact_shot_event,BASE TABLE,shot_y,text
fact_shot_event,BASE TABLE,shot_distance,text
fact_shot_event,BASE TABLE,shot_angle,text
fact_shot_event,BASE TABLE,friendly_screen_score,bigint
fact_shot_event,BASE TABLE,own_team_screen_score,bigint
fact_shot_event,BASE TABLE,total_screen_score,bigint
fact_shot_event,BASE TABLE,screen_count,bigint
fact_shot_event,BASE TABLE,is_screened,boolean
fact_shot_event,BASE TABLE,net_target_x,text
fact_shot_event,BASE TABLE,net_target_y,text
fact_shot_event,BASE TABLE,net_location_id,text
fact_shot_event,BASE TABLE,_export_timestamp,text
fact_shot_players,BASE TABLE,shot_player_key,text
fact_shot_players,BASE TABLE,event_id,text
fact_shot_players,BASE TABLE,game_id,bigint
fact_shot_players,BASE TABLE,player_id,text
fact_shot_players,BASE TABLE,player_name,text
fact_shot_players,BASE TABLE,player_role,text
fact_shot_players,BASE TABLE,is_shooter_team,boolean
fact_shot_players,BASE TABLE,is_shooter,boolean
fact_shot_players,BASE TABLE,player_x,text
fact_shot_players,BASE TABLE,player_y,text
fact_shot_players,BASE TABLE,distance_to_shooter,text
fact_shot_players,BASE TABLE,distance_to_puck,text
fact_shot_players,BASE TABLE,distance_to_net,text
fact_shot_players,BASE TABLE,is_in_vision_cone,boolean
fact_shot_players,BASE TABLE,is_in_puck_path,boolean
fact_shot_players,BASE TABLE,distance_to_goalie,text
fact_shot_players,BASE TABLE,distance_to_shot_path,text
fact_shot_players,BASE TABLE,angular_coverage_degrees,text
fact_shot_players,BASE TABLE,distance_factor,text
fact_shot_players,BASE TABLE,screen_score,bigint
fact_shot_players,BASE TABLE,is_screening,boolean
fact_shot_players,BASE TABLE,screen_type,text
fact_shot_players,BASE TABLE,_export_timestamp,text
fact_shot_xy,BASE TABLE,shot_xy_key,text
fact_shot_xy,BASE TABLE,game_id,text
fact_shot_xy,BASE TABLE,event_id,text
fact_shot_xy,BASE TABLE,player_id,text
fact_shot_xy,BASE TABLE,shot_x,text
fact_shot_xy,BASE TABLE,shot_y,text
fact_shot_xy,BASE TABLE,target_x,text
fact_shot_xy,BASE TABLE,target_y,text
fact_shot_xy,BASE TABLE,distance,text
fact_shot_xy,BASE TABLE,angle,text
fact_shot_xy,BASE TABLE,danger_zone,text
fact_shot_xy,BASE TABLE,_export_timestamp,text
fact_special_teams_summary,BASE TABLE,special_teams_key,text
fact_special_teams_summary,BASE TABLE,team_id,text
fact_special_teams_summary,BASE TABLE,games_played,bigint
fact_special_teams_summary,BASE TABLE,total_corsi_for,bigint
fact_special_teams_summary,BASE TABLE,total_corsi_against,bigint
fact_special_teams_summary,BASE TABLE,total_cf_pct,double precision
fact_special_teams_summary,BASE TABLE,total_xg_for,double precision
fact_suspicious_stats,BASE TABLE,game_id,bigint
fact_suspicious_stats,BASE TABLE,player_id,text
fact_suspicious_stats,BASE TABLE,player_name,text
fact_suspicious_stats,BASE TABLE,position,text
fact_suspicious_stats,BASE TABLE,stat_name,text
fact_suspicious_stats,BASE TABLE,stat_value,bigint
fact_suspicious_stats,BASE TABLE,threshold,bigint
fact_suspicious_stats,BASE TABLE,threshold_direction,text
fact_suspicious_stats,BASE TABLE,flag_type,text
fact_suspicious_stats,BASE TABLE,severity,text
fact_suspicious_stats,BASE TABLE,category,text
fact_suspicious_stats,BASE TABLE,note,text
fact_suspicious_stats,BASE TABLE,resolved,boolean
fact_suspicious_stats,BASE TABLE,created_at,timestamp with time zone
fact_team_game_stats,BASE TABLE,team_game_key,text
fact_team_game_stats,BASE TABLE,game_id,bigint
fact_team_game_stats,BASE TABLE,team_id,text
fact_team_game_stats,BASE TABLE,season_id,text
fact_team_game_stats,BASE TABLE,team_name,text
fact_team_game_stats,BASE TABLE,goals,bigint
fact_team_game_stats,BASE TABLE,assists,bigint
fact_team_game_stats,BASE TABLE,points,bigint
fact_team_game_stats,BASE TABLE,shots,bigint
fact_team_game_stats,BASE TABLE,sog,bigint
fact_team_game_stats,BASE TABLE,giveaways,bigint
fact_team_game_stats,BASE TABLE,takeaways,bigint
fact_team_game_stats,BASE TABLE,blocks,bigint
fact_team_game_stats,BASE TABLE,hits,bigint
fact_team_game_stats,BASE TABLE,toi_seconds,bigint
fact_team_game_stats,BASE TABLE,corsi_for,bigint
fact_team_game_stats,BASE TABLE,corsi_against,bigint
fact_team_game_stats,BASE TABLE,fenwick_for,bigint
fact_team_game_stats,BASE TABLE,fenwick_against,bigint
fact_team_game_stats,BASE TABLE,plus_total,bigint
fact_team_game_stats,BASE TABLE,minus_total,bigint
fact_team_game_stats,BASE TABLE,xg_for,double precision
fact_team_game_stats,BASE TABLE,gar_total,double precision
fact_team_game_stats,BASE TABLE,war,double precision
fact_team_game_stats,BASE TABLE,shot_assists,bigint
fact_team_game_stats,BASE TABLE,goal_creating_actions,bigint
fact_team_game_stats,BASE TABLE,shooting_pct,double precision
fact_team_game_stats,BASE TABLE,cf_pct,double precision
fact_team_game_stats,BASE TABLE,plus_minus_total,bigint
fact_team_game_stats,BASE TABLE,avg_game_score,double precision
fact_team_game_stats,BASE TABLE,avg_adjusted_rating,double precision
fact_team_season_stats,BASE TABLE,team_season_key,text
fact_team_season_stats,BASE TABLE,team_id,text
fact_team_season_stats,BASE TABLE,games_played,bigint
fact_team_season_stats,BASE TABLE,season_goals,bigint
fact_team_season_stats,BASE TABLE,season_shots,bigint
fact_team_season_stats,BASE TABLE,season_sog,bigint
fact_team_season_stats,BASE TABLE,avg_goals_per_game,bigint
fact_team_season_stats,BASE TABLE,avg_shots_per_game,double precision
fact_team_season_stats,BASE TABLE,avg_sog_per_game,double precision
fact_team_season_stats_basic,BASE TABLE,team_season_basic_key,text
fact_team_season_stats_basic,BASE TABLE,team_id,text
fact_team_season_stats_basic,BASE TABLE,team_name,text
fact_team_season_stats_basic,BASE TABLE,season_id,text
fact_team_season_stats_basic,BASE TABLE,season,bigint
fact_team_season_stats_basic,BASE TABLE,games_played,bigint
fact_team_season_stats_basic,BASE TABLE,wins,bigint
fact_team_season_stats_basic,BASE TABLE,losses,bigint
fact_team_season_stats_basic,BASE TABLE,win_pct,double precision
fact_team_season_stats_basic,BASE TABLE,points,bigint
fact_team_season_stats_basic,BASE TABLE,goals_for,bigint
fact_team_season_stats_basic,BASE TABLE,goals_against,bigint
fact_team_season_stats_basic,BASE TABLE,goal_diff,bigint
fact_team_season_stats_basic,BASE TABLE,goals_for_per_game,double precision
fact_team_season_stats_basic,BASE TABLE,goals_against_per_game,double precision
fact_team_season_stats_basic,BASE TABLE,team_goals,bigint
fact_team_season_stats_basic,BASE TABLE,team_assists,bigint
fact_team_season_stats_basic,BASE TABLE,team_pim,bigint
fact_team_season_stats_basic,BASE TABLE,unique_players,bigint
fact_team_season_stats_basic,BASE TABLE,_export_timestamp,text
fact_team_standings_snapshot,BASE TABLE,standings_key,text
fact_team_standings_snapshot,BASE TABLE,team_id,text
fact_team_standings_snapshot,BASE TABLE,games_played,bigint
fact_team_standings_snapshot,BASE TABLE,wins,bigint
fact_team_standings_snapshot,BASE TABLE,losses,bigint
fact_team_standings_snapshot,BASE TABLE,points,bigint
fact_team_standings_snapshot,BASE TABLE,goals_for,bigint
fact_team_standings_snapshot,BASE TABLE,goals_against,bigint
fact_team_standings_snapshot,BASE TABLE,snapshot_date,text
fact_team_standings_snapshot,BASE TABLE,_export_timestamp,text
fact_team_zone_time,BASE TABLE,zone_time_key,text
fact_team_zone_time,BASE TABLE,game_id,bigint
fact_team_zone_time,BASE TABLE,venue,text
fact_team_zone_time,BASE TABLE,offensive_zone_events,bigint
fact_team_zone_time,BASE TABLE,neutral_zone_events,bigint
fact_team_zone_time,BASE TABLE,defensive_zone_events,bigint
fact_team_zone_time,BASE TABLE,oz_pct,bigint
fact_team_zone_time,BASE TABLE,_export_timestamp,text
fact_tracking,BASE TABLE,tracking_event_key,text
fact_tracking,BASE TABLE,game_id,bigint
fact_tracking,BASE TABLE,period,bigint
fact_tracking,BASE TABLE,period_id,text
fact_tracking,BASE TABLE,event_start_min,bigint
fact_tracking,BASE TABLE,event_start_sec,bigint
fact_tracking,BASE TABLE,event_end_min,bigint
fact_tracking,BASE TABLE,event_end_sec,bigint
fact_tracking,BASE TABLE,time_start_total_seconds,bigint
fact_tracking,BASE TABLE,time_end_total_seconds,bigint
fact_tracking,BASE TABLE,running_video_time,bigint
fact_tracking,BASE TABLE,event_running_start,bigint
fact_tracking,BASE TABLE,event_running_end,bigint
fact_tracking,BASE TABLE,event_team_zone,text
fact_tracking,BASE TABLE,home_team_zone,text
fact_tracking,BASE TABLE,away_team_zone,text
fact_tracking,BASE TABLE,x_coord,text
fact_tracking,BASE TABLE,y_coord,text
fact_tracking,BASE TABLE,rink_zone,text
fact_tracking,BASE TABLE,season_id,text
fact_tracking,BASE TABLE,time_bucket_id,text
fact_tracking,BASE TABLE,strength_id,text
fact_turnovers_detailed,BASE TABLE,event_id,text
fact_turnovers_detailed,BASE TABLE,game_id,bigint
fact_turnovers_detailed,BASE TABLE,period,bigint
fact_turnovers_detailed,BASE TABLE,period_id,text
fact_turnovers_detailed,BASE TABLE,event_type,text
fact_turnovers_detailed,BASE TABLE,event_type_id,text
fact_turnovers_detailed,BASE TABLE,event_detail,text
fact_turnovers_detailed,BASE TABLE,event_detail_id,text
fact_turnovers_detailed,BASE TABLE,event_detail_2,text
fact_turnovers_detailed,BASE TABLE,event_detail_2_id,text
fact_turnovers_detailed,BASE TABLE,event_successful,boolean
fact_turnovers_detailed,BASE TABLE,success_id,text
fact_turnovers_detailed,BASE TABLE,event_team_zone,text
fact_turnovers_detailed,BASE TABLE,event_zone_id,text
fact_turnovers_detailed,BASE TABLE,sequence_key,text
fact_turnovers_detailed,BASE TABLE,play_key,text
fact_turnovers_detailed,BASE TABLE,event_chain_key,text
fact_turnovers_detailed,BASE TABLE,tracking_event_key,text
fact_turnovers_detailed,BASE TABLE,home_team,text
fact_turnovers_detailed,BASE TABLE,home_team_id,text
fact_turnovers_detailed,BASE TABLE,away_team,text
fact_turnovers_detailed,BASE TABLE,away_team_id,text
fact_turnovers_detailed,BASE TABLE,duration,bigint
fact_turnovers_detailed,BASE TABLE,event_player_ids,text
fact_turnovers_detailed,BASE TABLE,opp_player_ids,text
fact_turnovers_detailed,BASE TABLE,event_start_min,bigint
