event_index,sequence_index,play_index,Period,event_start_min,event_start_sec,event_end_min,event_end_sec,link_prev_play,Team,Player,player_role,Type,event_detail,event_detail_2,offensive_play,defensive_play,X,Y,X2,Y2,X3,Y3,distance,PlayerNumberEdit,TeamEdit,game_id,home_team,away_team
433,61,48,1,1,,,59,,Away,91,opp_team_player_1,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,,,-24.17,13.66,-34.43,10.01,,,,,,18955,Velodrome,Orphans
433,61,48,1,1,,,59,,Away,84,opp_team_player_2,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,,,-25.39,15.92,-50.09,7.49,,,,,,18955,Velodrome,Orphans
433,61,48,1,1,,,59,,Away,22,opp_team_player_3,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,,,-26.17,-7.73,-51.91,0.18,,,,,,18955,Velodrome,Orphans
434,61,48,1,,59,,,,Away,14,event_team_player_1,Shot,Shot_Missed,Shot-Wrist,,,-45.04,4.88,-98.7,-14.42,,,,,,18955,Velodrome,Orphans
434,61,48,1,,59,,,,Away,84,opp_team_player_1,Shot,Shot_Missed,Shot-Wrist,,,-49.39,5.84,,,,,,,,18955,Velodrome,Orphans
434,61,48,1,,59,,,,Away,22,opp_team_player_2,Shot,Shot_Missed,Shot-Wrist,,,-51.13,0.97,,,,,,,,18955,Velodrome,Orphans
435,61,,1,,57,,,,Away,14,event_team_player_1,Shot,Shot_Missed,Shot-Wrist,,,-69.74,-21.99,-95.22,27.23,,,,,,18955,Velodrome,Orphans
436,62,,1,,51,,,,Home,91,event_team_player_1,Zone_Entry_Exit,Zone_Exit,ZoneExit-Clear,,,-27.04,40.1,19.83,16.62,,,,,,18955,Velodrome,Orphans
438,62,,1,,50,,,,Home,91,event_team_player_1,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Other,,,20.35,15.58,33.22,5.66,,,,,,18955,Velodrome,Orphans
439,62,,1,,48,,,,Away,10,event_team_player_1,Pass,Pass_Missed,Pass-Backhand,,,33.3,4.36,34.26,-41.21,,,,,,18955,Velodrome,Orphans
440,62,,1,,45,,,,Home,24,event_team_player_1,Turnover,Turnover_Takeaway,Takeaway-BattleWon,,,33.65,-40.16,32.52,-39.82,,,,,,18955,Velodrome,Orphans
440,62,,1,,45,,,,Home,14,opp_team_player_1,Turnover,Turnover_Takeaway,Takeaway-BattleWon,,,35.65,-40.42,35.65,-39.64,,,,,,18955,Velodrome,Orphans
441,62,,1,,43,,,,Home,24,event_team_player_1,Pass,Pass_Missed,Pass-Backhand,,,32.96,-39.55,50.87,-20.86,,,,,,18955,Velodrome,Orphans
441,62,,1,,43,,,,Home,10,opp_team_player_1,Pass,Pass_Missed,Pass-Backhand,,,51.3,-20.34,,,,,,,,18955,Velodrome,Orphans
443,63,,1,,37,,35,,Away,10,event_team_player_1,Possession,,,,,92.7,-14.86,97.91,7.32,,,,,,18955,Velodrome,Orphans
444,63,,1,,35,,33,,Away,10,event_team_player_1,Possession,,,,,97.74,7.75,89.22,-9.73,,,,,,18955,Velodrome,Orphans
445,63,,1,,33,,,,Away,10,event_team_player_1,Pass,Pass_Completed,Pass-Forehand,,,90.17,-9.82,76.26,-40.16,,,,,,18955,Velodrome,Orphans
445,63,,1,,33,,,,Away,7,event_team_player_2,Pass,Pass_Completed,Pass-Forehand,,,76.78,-38.95,,,,,,,,18955,Velodrome,Orphans
446,63,,1,,31,,,,Away,7,event_team_player_1,Pass,Pass_Missed,Pass-Forehand,,,77.22,-39.29,17.39,-41.03,,,,,,18955,Velodrome,Orphans
446,63,,1,,31,,,,Away,14,event_team_player_2,Pass,Pass_Missed,Pass-Forehand,,,32.78,-33.29,24.26,-40.6,,,,,,18955,Velodrome,Orphans
449,64,49,1,,29,,27,,Home,22,event_team_player_1,Possession,,,,,-17.65,-35.64,-23.3,-23.99,,,,,,18955,Velodrome,Orphans
450,64,49,1,,27,,,,Home,22,event_team_player_1,Pass,Pass_Missed,Pass-Forehand,,,-23.22,-23.99,11.22,-40.42,,,,,,18955,Velodrome,Orphans
450,64,49,1,,27,,,,Home,24,event_team_player_2,Pass,Pass_Missed,Pass-Forehand,,,16,-34.95,11.57,-39.55,,,,,,18955,Velodrome,Orphans
451,64,49,1,,23,,,,Home,22,event_team_player_1,Pass,Pass_Completed,Pass-Bank,,,-31.74,-36.68,-12.7,-38.86,,,,,,18955,Velodrome,Orphans
451,64,49,1,,23,,,,Home,70,event_team_player_2,Pass,Pass_Completed,Pass-Bank,,,-20.43,-34.77,-13.39,-38.25,,,,,,18955,Velodrome,Orphans
452,64,49,1,,23,,21,,Home,70,event_team_player_1,Possession,,,,,-13.39,-38.25,-4.87,-40.16,,,,,,18955,Velodrome,Orphans
453,64,49,1,,21,,,,Home,70,event_team_player_1,Pass,Pass_Completed,Pass-Stretch,,,-4.17,-39.55,21.91,37.66,,,,,,18955,Velodrome,Orphans
453,64,49,1,,21,,,,Home,91,event_team_player_2,Pass,Pass_Completed,Pass-Stretch,,,14.7,40.45,22.26,37.75,,,,,,18955,Velodrome,Orphans
454,64,50,1,,20,,,,Home,91,event_team_player_1,Zone_Entry_Exit,Zone_Entry,ZoneEntry-DumpIn,DumpChase,,28.52,38.27,87.91,34.88,,,,,,18955,Velodrome,Orphans
455,64,50,1,,14,,13,,Home,91,event_team_player_1,Possession,,,,,86.61,35.23,95.22,17.4,,,,,,18955,Velodrome,Orphans
456,64,50,1,,13,,12,,Home,91,event_team_player_1,Possession,,,,,95.22,17.32,85.48,6.18,,,,,,18955,Velodrome,Orphans
457,64,50,1,,12,,,,Home,91,event_team_player_1,Shot,Shot_OnNetSaved,Shot-Wrist,,,83.57,6.62,86.17,3.23,,,,,,18955,Velodrome,Orphans
457,64,50,1,,12,,,,Home,1,opp_team_player_1,Shot,Shot_OnNetSaved,Shot-Wrist,,,86.52,2.79,,,,,,,,18955,Velodrome,Orphans
459,65,,1,,12,,,,Away,1,event_team_player_1,Rebound,,,,,86.78,2.53,83.91,-5.64,,,,,,18955,Velodrome,Orphans
460,65,51,1,,7,,,,Home,70,event_team_player_1,Pass,Pass_Completed,Pass-Forehand,,,87.22,-32.95,57.13,-41.47,,,,,,18955,Velodrome,Orphans
460,65,51,1,,7,,,,Home,22,event_team_player_2,Pass,Pass_Completed,Pass-Forehand,,,33.39,-36.86,56.26,-40.6,,,,,,18955,Velodrome,Orphans
460,65,51,1,,7,,,,Home,15,opp_team_player_1,Pass,Pass_Completed,Pass-Forehand,,,83.39,-26.51,64.96,-37.47,,,,,,18955,Velodrome,Orphans
461,65,51,1,,7,,,,Home,22,event_team_player_1,Pass,Pass_Completed,Pass-Forehand,,,56.43,-40.16,68.61,-3.55,,,,,,18955,Velodrome,Orphans
461,65,51,1,,7,,,,Home,91,event_team_player_2,Pass,Pass_Completed,Pass-Forehand,,,67.83,-6.86,68.26,-5.82,,,,,,18955,Velodrome,Orphans
461,65,51,1,,7,,,,Home,6,opp_team_player_1,Pass,Pass_Completed,Pass-Forehand,,,67.04,-19.9,,,,,,,,18955,Velodrome,Orphans
462,65,51,1,,4,,,,Home,91,event_team_player_1,Pass,Pass_Completed,Pass-Backhand,,,69.39,-6.16,36.35,6.97,,,,,,18955,Velodrome,Orphans
462,65,51,1,,4,,,,Home,84,event_team_player_2,Pass,Pass_Completed,Pass-Backhand,,,35.57,6.62,35.83,7.49,,,,,,18955,Velodrome,Orphans
462,65,51,1,,4,,,,Home,6,opp_team_player_1,Pass,Pass_Completed,Pass-Backhand,,,52.61,2.62,,,,,,,,18955,Velodrome,Orphans
463,65,51,1,,4,,,,Home,84,event_team_player_1,Shot,Shot_Missed,Shot-Wrist,,,36.87,9.4,98.35,6.27,,,,,,18955,Velodrome,Orphans
,,,,,,,,,,,,,,,,,,,,,,,,,,18955,Velodrome,Orphans
,,,,,,,,,,,,,,,,,,,,,,,,,,18955,Velodrome,Orphans
,,,,,,,,,,,,,,,,,,,,,,,,,,18955,Velodrome,Orphans
,,,,,,,,,,,,,,,,,,,,,,,,,,18955,Velodrome,Orphans
,,,,,,,,,,,,,,,,,,,,,,,,,,18955,Velodrome,Orphans
,,,,,,,,,,,,,,,,,,,,,,,,,,18955,Velodrome,Orphans
,,,,,,,,,,,,,,,,,,,,,,,,,,18955,Velodrome,Orphans
,,,,,,,,,,,,,,,,,,,,,,,,,,18955,Velodrome,Orphans
,,,,,,,,,,,,,,,,,,,,,,,,,,18955,Velodrome,Orphans
,,,,,,,,,,,,,,,,,,,,,,,,,,18955,Velodrome,Orphans
,,,,,,,,,,,,,,,,,,,,,,,,,,18955,Velodrome,Orphans
,,,,,,,,,,,,,,,,,,,,,,,,,,18955,Velodrome,Orphans
,,,,,,,,,,,,,,,,,,,,,,,,,,18955,Velodrome,Orphans
,,,,,,,,,,,,,,,,,,,,,,,,,,18955,Velodrome,Orphans
,,,,,,,,,,,,,,,,,,,,,,,,,,18955,Velodrome,Orphans
,,,,,,,,,,,,,,,,,,,,,,,,,,18955,Velodrome,Orphans
,,,,,,,,,,,,,,,,,,,,,,,,,,18955,Velodrome,Orphans
,,,,,,,,,,,,,,,,,,,,,,,,,,18955,Velodrome,Orphans
,,,,,,,,,,,,,,,,,,,,,,,,,,18955,Velodrome,Orphans
,,,,,,,,,,,,,,,,,,,,,,,,,,18955,Velodrome,Orphans
,,,,,,,,,,,,,,,,,,,,,,,,,,18955,Velodrome,Orphans
,,,,,,,,,,,,,,,,,,,,,,,,,,18955,Velodrome,Orphans
,,,,,,,,,,,,,,,,,,,,,,,,,,18955,Velodrome,Orphans
,,,,,,,,,,,,,,,,,,,,,,,,,,18955,Velodrome,Orphans
,,,,,,,,,,,,,,,,,,,,,,,,,,18955,Velodrome,Orphans
,,,,,,,,,,,,,,,,,,,,,,,,,,18955,Velodrome,Orphans
,,,,,,,,,,,,,,,,,,,,,,,,,,18955,Velodrome,Orphans
,,,,,,,,,,,,,,,,,,,,,,,,,,18955,Velodrome,Orphans
,,,,,,,,,,,,,,,,,,,,,,,,,,18955,Velodrome,Orphans
,,,,,,,,,,,,,,,,,,,,,,,,,,18955,Velodrome,Orphans
,,,,,,,,,,,,,,,,,,,,,,,,,,18955,Velodrome,Orphans
