index,game_id,season,season_id,game_url,home_team_game_id,away_team_game_id,date,game_time,home_team_name,away_team_name,home_team_id,away_team_id,head_to_head_id,game_type,playoff_round,last_period_type,period_length,ot_period_length,shootout_rounds,home_total_goals,away_total_goals,home_team_period1_goals,home_team_period2_goals,home_team_period3_goals,home_team_periodOT_goals,away_team_period1_goals,away_team_period2_goals,away_team_period3_goals,away_team_periodOT_goals,home_team_seeding,away_team_seeding,home_team_w,home_team_l,home_team_t,home_team_pts,away_team_w,away_team_l,away_team_t,away_team_pts,video_id,video_start_time,video_end_time,video_title,video_url
163,16857,20232024,N20232024F,https://www.noradhockey.com/event/16857/,16857N10002,16857N10001,2024-02-04,,Ace,Amos,N10002,N10001,N10001_N10002,Regular,,Regulation,00:18:00,0:00:00,,3,7,1.0,,2.0,,3.0,3.0,1.0,,,,0,1,0,0,1,0,0,2,,,,,
164,16861,20232024,N20232024F,https://www.noradhockey.com/event/16861/,16861N10009,16861N10001,2024-02-04,,Triple J,Amos,N10009,N10001,N10001_N10009,Regular,,Regulation,00:18:00,0:00:00,,0,5,,,,,2.0,2.0,1.0,,,,0,1,0,0,1,0,0,2,,,,,
166,16859,20232024,N20232024F,https://www.noradhockey.com/event/16859/,16859N10005,16859N10008,2024-01-28,,OS Offices,Platinum,N10005,N10008,N10005_N10008,Regular,,Regulation,00:18:00,0:00:00,,6,2,1.0,3.0,2.0,,,1.0,1.0,,,,1,0,0,2,0,1,0,0,,,,,
167,16856,20232024,N20232024F,https://www.noradhockey.com/event/16856/,16856N10006,16856N10009,2024-01-28,,Orphans,Triple J,N10006,N10009,N10006_N10009,Regular,,Regulation,00:18:00,0:00:00,,6,2,3.0,2.0,1.0,,1.0,,1.0,,,,1,0,0,2,0,1,0,0,,,,,
169,16855,20232024,N20232024F,https://www.noradhockey.com/event/16855/,16855N10001,16855N10004,2024-01-21,,Amos,Nelson,N10001,N10004,N10001_N10004,Regular,,Regulation,00:18:00,0:00:00,,6,2,2.0,4.0,,,1.0,,1.0,,,,1,0,0,2,0,1,0,0,,,,,
170,16854,20232024,N20232024F,https://www.noradhockey.com/event/16854/,16854N10008,16854N10006,2024-01-21,,Platinum,Orphans,N10008,N10006,N10006_N10008,Regular,,Regulation,00:18:00,0:00:00,,4,6,2.0,,2.0,,1.0,2.0,3.0,,,,0,1,0,0,1,0,0,2,,,,,
171,16853,20232024,N20232024F,https://www.noradhockey.com/event/16853/,16853N10005,16853N10003,2024-01-21,,OS Offices,HollowBrook,N10005,N10003,N10003_N10005,Regular,,Regulation,00:18:00,0:00:00,,5,4,2.0,1.0,2.0,,2.0,,2.0,,,,1,0,0,2,0,1,0,0,,,,,
172,16852,20232024,N20232024F,https://www.noradhockey.com/event/16852/,16852N10009,16852N10002,2024-01-21,,Triple J,Ace,N10009,N10002,N10002_N10009,Regular,,Regulation,00:18:00,0:00:00,,7,7,1.0,3.0,3.0,,3.0,3.0,1.0,,,,0,0,1,1,0,0,1,1,,,,,
174,16847,20232024,N20232024F,https://www.noradhockey.com/event/16847/,16847N10005,16847N10004,2024-01-07,,OS Offices,Nelson,N10005,N10004,N10004_N10005,Regular,,Regulation,00:18:00,0:00:00,,3,2,,2.0,1.0,,,2.0,,,,,1,0,0,2,0,1,0,0,,,,,
177,16851,20232024,N20232024F,https://www.noradhockey.com/event/16851/,16851N10008,16851N10002,2024-01-07,,Platinum,Ace,N10008,N10002,N10002_N10008,Regular,,Regulation,00:18:00,0:00:00,,7,7,1.0,2.0,4.0,,3.0,3.0,1.0,,,,0,0,1,1,0,0,1,1,,,,,
178,16850,20232024,N20232024F,https://www.noradhockey.com/event/16850/,16850N10004,16850N10009,2024-01-07,,Nelson,Triple J,N10004,N10009,N10004_N10009,Regular,,Regulation,00:18:00,0:00:00,,0,5,,,,,2.0,1.0,2.0,,,,0,1,0,0,1,0,0,2,,,,,
179,16849,20232024,N20232024F,https://www.noradhockey.com/event/16849/,16849N10001,16849N10005,2024-01-07,,Amos,OS Offices,N10001,N10005,N10001_N10005,Regular,,Regulation,00:18:00,0:00:00,,5,3,3.0,1.0,1.0,,2.0,,1.0,,,,1,0,0,2,0,1,0,0,,,,,
181,10034,20232024,N20232024F,https://www.noradhockey.com/event/world-orphans-at-hollowbrook-dental-2/,10034N10006,10034N10003,2024-01-07,,Orphans,HollowBrook,N10006,N10003,N10003_N10006,Regular,,Regulation,00:18:00,0:00:00,,8,3,3.0,3.0,2.0,,2.0,,1.0,,,,1,0,0,2,0,1,0,0,,,,,
173,16846,20232024,N20232024F,https://www.noradhockey.com/event/16846/,16846N10003,16846N10001,2023-12-31,,HollowBrook,Amos,N10003,N10001,N10001_N10003,Regular,,Regulation,00:18:00,0:00:00,,1,7,,1.0,,,2.0,1.0,4.0,,,,0,1,0,0,1,0,0,2,,,,,
200,16830,20232024,N20232024F,https://www.noradhockey.com/event/16830/,16830N10002,16830N10009,2023-12-31,,Ace,Triple J,N10002,N10009,N10002_N10009,Regular,,Regulation,00:18:00,0:00:00,,2,5,0.0,1.0,1.0,,3.0,1.0,1.0,,,,0,1,0,0,1,0,0,2,,,,,
168,16845,20232024,N20232024F,https://www.noradhockey.com/event/16845/,16845N10006,16845N10002,2023-12-24,,Orphans,Ace,N10006,N10002,N10002_N10006,Regular,,Regulation,00:18:00,0:00:00,,6,3,3.0,2.0,1.0,,1.0,1.0,1.0,,,,1,0,0,2,0,1,0,0,,,,,
187,16842,20232024,N20232024F,https://www.noradhockey.com/event/16842/,16842N10001,16842N10005,2023-12-24,,Amos,OS Offices,N10001,N10005,N10001_N10005,Regular,,Regulation,00:18:00,0:00:00,,3,9,2.0,1.0,,,2.0,3.0,4.0,,,,0,1,0,0,1,0,0,2,,,,,
197,16829,20232024,N20232024F,https://www.noradhockey.com/event/16829/,16829N10005,16829N10003,2023-12-24,,OS Offices,HollowBrook,N10005,N10003,N10003_N10005,Regular,,Regulation,00:18:00,0:00:00,,5,5,,,,,,,,,,,0,0,1,1,0,0,1,1,,,,,
184,16841,20232024,N20232024F,https://www.noradhockey.com/event/16841/,16841N10006,16841N10003,2023-12-17,,Orphans,HollowBrook,N10006,N10003,N10003_N10006,Regular,,Regulation,00:18:00,0:00:00,,9,5,3.0,3.0,3.0,,3.0,1.0,1.0,,,,1,0,0,2,0,1,0,0,,,,,
186,16844,20232024,N20232024F,https://www.noradhockey.com/event/16844/,16844N10009,16844N10008,2023-12-17,,Triple J,Platinum,N10009,N10008,N10008_N10009,Regular,,Regulation,00:18:00,0:00:00,,2,8,1.0,,1.0,,4.0,1.0,3.0,,,,0,1,0,0,1,0,0,2,,,,,
196,16828,20232024,N20232024F,https://www.noradhockey.com/event/16828/,16828N10001,16828N10004,2023-12-17,,Amos,Nelson,N10001,N10004,N10001_N10004,Regular,,Regulation,00:18:00,0:00:00,,7,0,2.0,2.0,3.0,,,,,,,,1,0,0,2,0,1,0,0,,,,,
182,16840,20232024,N20232024F,https://www.noradhockey.com/event/16840/,16840N10008,16840N10002,2023-12-10,,Platinum,Ace,N10008,N10002,N10002_N10008,Regular,,Regulation,00:18:00,0:00:00,,7,6,5.0,1.0,1.0,,3.0,2.0,1.0,,,,1,0,0,2,0,1,0,0,,,,,
189,16843,20232024,N20232024F,https://www.noradhockey.com/event/16843/,16843N10004,16843N10009,2023-12-10,,Nelson,Triple J,N10004,N10009,N10004_N10009,Regular,,Regulation,00:18:00,0:00:00,,3,5,1.0,2.0,,,2.0,2.0,1.0,,,,0,1,0,0,1,0,0,2,,,,,
191,16827,20232024,N20232024F,https://www.noradhockey.com/event/16827/,16827N10008,16827N10001,2023-12-10,,Platinum,Amos,N10008,N10001,N10001_N10008,Regular,,Regulation,00:18:00,0:00:00,,5,2,2.0,2.0,1.0,,1.0,1.0,,,,,1,0,0,2,0,1,0,0,,,,,
188,16826,20232024,N20232024F,https://www.noradhockey.com/event/16826/,16826N10004,16826N10006,2023-12-03,,Nelson,Orphans,N10004,N10006,N10004_N10006,Regular,,Regulation,00:18:00,0:00:00,,5,6,1.0,1.0,3.0,,1.0,2.0,3.0,,,,0,1,0,0,1,0,0,2,,,,,
192,16839,20232024,N20232024F,https://www.noradhockey.com/event/16839/,16839N10004,16839N10002,2023-12-03,,Nelson,Ace,N10004,N10002,N10002_N10004,Regular,,Regulation,00:18:00,0:00:00,,3,6,,1.0,2.0,,2.0,1.0,3.0,,,,0,1,0,0,1,0,0,2,,,,,
193,16838,20232024,N20232024F,https://www.noradhockey.com/event/16838/,16838N10001,16838N10009,2023-12-03,,Amos,Triple J,N10001,N10009,N10001_N10009,Regular,,Regulation,00:18:00,0:00:00,,2,4,1.0,,1.0,,1.0,,3.0,,,,0,1,0,0,1,0,0,2,,,,,
194,16837,20232024,N20232024F,https://www.noradhockey.com/event/16837/,16837N10006,16837N10005,2023-12-03,,Orphans,OS Offices,N10006,N10005,N10005_N10006,Regular,,Regulation,00:18:00,0:00:00,,6,3,1.0,3.0,2.0,,2.0,1.0,,,,,1,0,0,2,0,1,0,0,,,,,
195,16836,20232024,N20232024F,https://www.noradhockey.com/event/16836/,16836N10003,16836N10008,2023-12-03,,HollowBrook,Platinum,N10003,N10008,N10003_N10008,Regular,,Regulation,00:18:00,0:00:00,,3,5,2.0,1.0,,,1.0,1.0,3.0,,,,0,1,0,0,1,0,0,2,,,,,
185,16824,20232024,N20232024F,https://www.noradhockey.com/event/16824/,16824N10002,16824N10005,2023-11-26,,Ace,OS Offices,N10002,N10005,N10002_N10005,Regular,,Regulation,00:18:00,0:00:00,,3,5,1.0,,2.0,,2.0,2.0,1.0,,,,0,1,0,0,1,0,0,2,,,,,
190,16834,20232024,N20232024F,https://www.noradhockey.com/event/16834/,16834N10001,16834N10002,2023-11-26,,Amos,Ace,N10001,N10002,N10001_N10002,Regular,,Regulation,00:18:00,0:00:00,,8,3,4.0,3.0,1.0,,1.0,1.0,1.0,,,,1,0,0,2,0,1,0,0,,,,,
183,16823,20232024,N20232024F,https://www.noradhockey.com/event/16823/,16823N10002,16823N10003,2023-11-19,,Ace,HollowBrook,N10002,N10003,N10002_N10003,Regular,,Regulation,00:18:00,0:00:00,,5,6,1.0,1.0,3.0,,2.0,2.0,2.0,,,,0,1,0,0,1,0,0,2,,,,,
198,16833,20232024,N20232024F,https://www.noradhockey.com/event/16833/,16833N10006,16833N10009,2023-11-19,,Orphans,Triple J,N10006,N10009,N10006_N10009,Regular,,Regulation,00:18:00,0:00:00,,3,3,1.0,,2.0,,1.0,1.0,1.0,,,,0,0,1,1,0,0,1,1,,,,,
199,16832,20232024,N20232024F,https://www.noradhockey.com/event/16832/,16832N10005,16832N10008,2023-11-19,,OS Offices,Platinum,N10005,N10008,N10005_N10008,Regular,,Regulation,00:18:00,0:00:00,,1,5,,,,,,,,,,,0,1,0,0,1,0,0,2,,,,,
176,10033,20232024,N20232024F,https://www.noradhockey.com/event/nelson-co-at-hollowbrook-dental/,10033N10004,10033N10003,2023-11-12,,Nelson,HollowBrook,N10004,N10003,N10003_N10004,Regular,,Regulation,00:18:00,0:00:00,,4,3,2.0,,2.0,,1.0,,2.0,,,,1,0,0,2,0,1,0,0,,,,,
180,16822,20232024,N20232024F,https://www.noradhockey.com/event/16822/,16822N10008,16822N10004,2023-11-12,,Platinum,Nelson,N10008,N10004,N10004_N10008,Regular,,Regulation,00:18:00,0:00:00,,7,3,,5.0,2.0,,1.0,1.0,1.0,,,,1,0,0,2,0,1,0,0,,,,,
201,16831,20232024,N20232024F,https://www.noradhockey.com/event/16831/,16831N10008,16831N10006,2023-11-12,,Platinum,Orphans,N10008,N10006,N10006_N10008,Regular,,Regulation,00:18:00,0:00:00,,3,2,,,,,,,,,,,1,0,0,2,0,1,0,0,,,,,
175,16821,20232024,N20232024F,https://www.noradhockey.com/event/16821/,16821N10001,16821N10006,2023-11-05,,Amos,Orphans,N10001,N10006,N10001_N10006,Regular,,Regulation,00:18:00,0:00:00,,5,2,2.0,1.0,2.0,,,,2.0,,,,1,0,0,2,0,1,0,0,,,,,
204,16819,20232024,N20232024F,https://www.noradhockey.com/event/16819/,16819N10003,16819N10001,2023-11-05,,HollowBrook,Amos,N10003,N10001,N10001_N10003,Regular,,Regulation,00:18:00,0:00:00,,7,7,2.0,2.0,3.0,,1.0,4.0,2.0,,,,0,0,1,1,0,0,1,1,,,,,
206,10032,20232024,N20232024F,https://www.noradhockey.com/event/triple-j-at-hollowbrook-dental/,10032N10009,10032N10003,2023-11-05,,Triple J,HollowBrook,N10009,N10003,N10003_N10009,Regular,,Regulation,00:18:00,0:00:00,,4,5,1.0,2.0,1.0,,1.0,1.0,3.0,,,,0,1,0,0,1,0,0,2,,,,,
208,16816,20232024,N20232024F,https://www.noradhockey.com/event/16816/,16816N10005,16816N10004,2023-11-05,,OS Offices,Nelson,N10005,N10004,N10004_N10005,Regular,,Regulation,00:18:00,0:00:00,,7,1,3.0,2.0,2.0,,1.0,,,,,,1,0,0,2,0,1,0,0,,,,,
202,16818,20232024,N20232024F,https://www.noradhockey.com/event/16818/,16818N10002,16818N10006,2023-10-29,,Ace,Orphans,N10002,N10006,N10002_N10006,Regular,,Regulation,00:18:00,0:00:00,,5,4,2.0,0.0,3.0,,1.0,1.0,2.0,,,,1,0,0,2,0,1,0,0,,,,,
205,16815,20232024,N20232024F,https://www.noradhockey.com/event/16815/,16815N10005,16815N10001,2023-10-29,,OS Offices,Amos,N10005,N10001,N10001_N10005,Regular,,Regulation,00:18:00,0:00:00,,4,2,1.0,1.0,2.0,,1.0,,1.0,,,,1,0,0,2,0,1,0,0,,,,,
207,16820,20232024,N20232024F,https://www.noradhockey.com/event/16820/,16820N10009,16820N10005,2023-10-29,,Triple J,OS Offices,N10009,N10005,N10005_N10009,Regular,,Regulation,00:18:00,0:00:00,,2,4,2.0,,,,1.0,2.0,1.0,,,,0,1,0,0,1,0,0,2,,,,,
203,16813,20232024,N20232024F,https://www.noradhockey.com/event/16813/,16813N10002,16813N10008,2023-10-22,,Ace,Platinum,N10002,N10008,N10002_N10008,Regular,,Regulation,00:18:00,0:00:00,,8,5,3.0,1.0,4.0,,2.0,2.0,1.0,,,,1,0,0,2,0,1,0,0,,,,,
209,16817,20232024,N20232024F,https://www.noradhockey.com/event/16817/,16817N10009,16817N10008,2023-10-22,,Triple J,Platinum,N10009,N10008,N10008_N10009,Regular,,Regulation,00:18:00,0:00:00,,5,7,2.0,2.0,1.0,,2.0,4.0,1.0,,,,0,1,0,0,1,0,0,2,,,,,
210,16812,20232024,N20232024F,https://www.noradhockey.com/event/16812/,16812N10004,16812N10009,2023-10-15,,Nelson,Triple J,N10004,N10009,N10004_N10009,Regular,,Regulation,00:18:00,0:00:00,,3,3,1.0,1.0,1.0,,,1.0,2.0,,,,0,0,1,1,0,0,1,1,,,,,
211,16810,20232024,N20232024F,https://www.noradhockey.com/event/16810/,16810N10006,16810N10005,2023-10-15,,Orphans,OS Offices,N10006,N10005,N10005_N10006,Regular,,Regulation,00:18:00,0:00:00,,7,4,2.0,2.0,3.0,,2.0,,2.0,,,,1,0,0,2,0,1,0,0,,,,,
213,10031,20232024,N20232024F,https://www.noradhockey.com/event/world-orphans-at-hollowbrook-dental/,10031N10006,10031N10003,2023-10-15,,Orphans,HollowBrook,N10006,N10003,N10003_N10006,Regular,,Regulation,00:18:00,0:00:00,,4,3,2.0,1.0,1.0,,1.0,1.0,1.0,,,,1,0,0,2,0,1,0,0,,,,,
129,10002,20232024,N20232024F,https://www.noradhockey.com/event/ace/,10002N10008,10002N10002,2023-10-15,,Platinum,Ace,N10008,N10002,N10002_N10008,Regular,,Regulation,00:18:00,0:00:00,,8,1,3.0,3.0,2.0,,1.0,,,,,,1,0,0,2,0,1,0,0,,,,,
212,16807,20232024,N20232024F,https://www.noradhockey.com/event/16807/,16807N10002,16807N10001,2023-10-08,,Ace,Amos,N10002,N10001,N10001_N10002,Regular,,Regulation,00:18:00,0:00:00,,3,2,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,,,1,0,0,2,0,1,0,0,,,,,
214,16811,20232024,N20232024F,https://www.noradhockey.com/event/16811/,16811N10009,16811N10008,2023-10-08,,Triple J,Platinum,N10009,N10008,N10008_N10009,Regular,,Regulation,00:18:00,0:00:00,,9,4,3.0,2.0,4.0,,2.0,1.0,1.0,,,,1,0,0,2,0,1,0,0,,,,,
215,16809,20232024,N20232024F,https://www.noradhockey.com/event/16809/,16809N10001,16809N10003,2023-10-08,,Amos,HollowBrook,N10001,N10003,N10001_N10003,Regular,,Regulation,00:18:00,0:00:00,,4,6,2.0,1.0,1.0,,3.0,1.0,2.0,,,,0,1,0,0,1,0,0,2,,,,,
216,16805,20232024,N20232024F,https://www.noradhockey.com/event/16805/,16805N10005,16805N10008,2023-10-08,,OS Offices,Platinum,N10005,N10008,N10005_N10008,Regular,,Regulation,00:18:00,0:00:00,,3,2,1.0,1.0,1.0,,1.0,,1.0,,,,1,0,0,2,0,1,0,0,,,,,
220,10001,20232024,N20232024F,https://www.noradhockey.com/event/ace-at-nelson-company/,10001N10002,10001N10004,2023-10-08,,Ace,Nelson,N10002,N10004,N10002_N10004,Regular,,Regulation,00:18:00,0:00:00,,4,7,0.0,2.0,2.0,0.0,1.0,5.0,1.0,,,,0,1,0,0,1,0,0,2,,,,,
223,16802,20232024,N20232024F,https://www.noradhockey.com/event/16802/,16802N10003,16802N10002,2023-10-08,,HollowBrook,Ace,N10003,N10002,N10002_N10003,Regular,,Regulation,00:18:00,0:00:00,,3,6,1.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,,,0,1,0,0,1,0,0,2,,,,,
217,16801,20232024,N20232024F,https://www.noradhockey.com/event/16801/,16801N10001,16801N10004,2023-10-01,,Amos,Nelson,N10001,N10004,N10001_N10004,Regular,,Regulation,00:18:00,0:00:00,,5,3,,2.0,3.0,,2.0,1.0,,,,,1,0,0,2,0,1,0,0,,,,,
221,16806,20232024,N20232024F,https://www.noradhockey.com/event/16806/,16806N10006,16806N10009,2023-10-01,,Orphans,Triple J,N10006,N10009,N10006_N10009,Regular,,Regulation,00:18:00,0:00:00,,4,6,2.0,,2.0,,1.0,2.0,3.0,,,,0,1,0,0,1,0,0,2,,,,,
222,16804,20232024,N20232024F,https://www.noradhockey.com/event/16804/,16804N10003,16804N10004,2023-10-01,,HollowBrook,Nelson,N10003,N10004,N10003_N10004,Regular,,Regulation,00:18:00,0:00:00,,4,4,,3.0,1.0,,,2.0,2.0,,,,0,0,1,1,0,0,1,1,,,,,
224,16799,20232024,N20232024F,https://www.noradhockey.com/event/16799/,16799N10004,16799N10006,2023-10-01,,Nelson,Orphans,N10004,N10006,N10004_N10006,Regular,,Regulation,00:18:00,0:00:00,,1,5,,,1.0,,,1.0,4.0,,,,0,1,0,0,1,0,0,2,,,,,
228,16796,20232024,N20232024F,https://www.noradhockey.com/event/16796/,16796N10008,16796N10001,2023-10-01,,Platinum,Amos,N10008,N10001,N10001_N10008,Regular,,Regulation,00:18:00,0:00:00,,5,2,2.0,1.0,2.0,,,2.0,,,,,1,0,0,2,0,1,0,0,,,,,
218,16798,20232024,N20232024F,https://www.noradhockey.com/event/16798/,16798N10003,16798N10009,2023-09-24,,HollowBrook,Triple J,N10003,N10009,N10003_N10009,Regular,,Regulation,00:18:00,0:00:00,,5,3,,2.0,3.0,,2.0,1.0,,,,,1,0,0,2,0,1,0,0,,,,,
225,16795,20232024,N20232024F,https://www.noradhockey.com/event/16795/,16795N10008,16795N10004,2023-09-24,,Platinum,Nelson,N10008,N10004,N10004_N10008,Regular,,Regulation,00:18:00,0:00:00,,6,3,1.0,5.0,,,1.0,1.0,1.0,,,,1,0,0,2,0,1,0,0,,,,,
226,16803,20232024,N20232024F,https://www.noradhockey.com/event/16803/,16803N10005,16803N10009,2023-09-24,,OS Offices,Triple J,N10005,N10009,N10005_N10009,Regular,,Regulation,00:18:00,0:00:00,,6,2,4.0,1.0,1.0,,1.0,,1.0,,,,1,0,0,2,0,1,0,0,,,,,
227,16800,20232024,N20232024F,https://www.noradhockey.com/event/16800/,16800N10008,16800N10006,2023-09-24,,Platinum,Orphans,N10008,N10006,N10006_N10008,Regular,,Regulation,00:18:00,0:00:00,,2,4,,,,,,,,,,,0,1,0,0,1,0,0,2,,,,,
219,16794,20232024,N20232024F,https://www.noradhockey.com/event/16794/,16794N10001,16794N10006,2023-09-17,,Amos,Orphans,N10001,N10006,N10001_N10006,Regular,,Regulation,00:18:00,0:00:00,,3,3,,1.0,2.0,,1.0,2.0,,,,,0,0,1,1,0,0,1,1,,,,,
229,16797,20232024,N20232024F,https://www.noradhockey.com/event/16797/,16797N10005,16797N10002,2023-09-17,,OS Offices,Ace,N10005,N10002,N10002_N10005,Regular,,Regulation,00:18:00,0:00:00,,5,5,1.0,1.0,3.0,0.0,4.0,0.0,1.0,0.0,,,0,0,1,1,0,0,1,1,,,,,
231,16793,20232024,N20232024F,https://www.noradhockey.com/event/16793/,16793N10009,16793N10002,2023-09-10,,Triple J,Ace,N10009,N10002,N10002_N10009,Regular,,Regulation,00:18:00,0:00:00,,7,7,1.0,4.0,2.0,0.0,0.0,1.0,6.0,,,,0,0,1,1,0,0,1,1,,,,,
232,16789,20232024,N20232024F,https://www.noradhockey.com/event/16789/,16789N10005,16789N10004,2023-09-10,,OS Offices,Nelson,N10005,N10004,N10004_N10005,Regular,,Regulation,00:18:00,0:00:00,,4,1,1.0,2.0,1.0,,,,1.0,,,,1,0,0,2,0,1,0,0,,,,,
234,10030,20232024,N20232024F,https://www.noradhockey.com/event/os-offices-at-hollowbrook-dental/,10030N10005,10030N10003,2023-09-10,,OS Offices,HollowBrook,N10005,N10003,N10003_N10005,Regular,,Regulation,00:18:00,0:00:00,,8,6,,,,,,,,,,,1,0,0,2,0,1,0,0,,,,,
230,16788,20232024,N20232024F,https://www.noradhockey.com/event/16788/,16788N10003,16788N10001,2023-09-03,,HollowBrook,Amos,N10003,N10001,N10001_N10003,Regular,,Regulation,00:18:00,0:00:00,,3,7,1.0,,2.0,,3.0,2.0,2.0,,,,0,1,0,0,1,0,0,2,,,,,
235,16791,20232024,N20232024F,https://www.noradhockey.com/event/16791/,16791N10006,16791N10002,2023-09-03,,Orphans,Ace,N10006,N10002,N10002_N10006,Regular,,Regulation,00:18:00,0:00:00,,4,1,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,,,1,0,0,2,0,1,0,0,,,,,
236,16790,20232024,N20232024F,https://www.noradhockey.com/event/16790/,16790N10009,16790N10008,2023-09-03,,Triple J,Platinum,N10009,N10008,N10008_N10009,Regular,,Regulation,00:18:00,0:00:00,,4,3,1.0,1.0,2.0,,1.0,2.0,,,,,1,0,0,2,0,1,0,0,,,,,
237,16785,20232024,N20232024F,https://www.noradhockey.com/event/16785/,16785N10004,16785N10009,2023-09-03,,Nelson,Triple J,N10004,N10009,N10004_N10009,Regular,,Regulation,00:18:00,0:00:00,,4,1,0.0,2.0,2.0,,,,1.0,,,,1,0,0,2,0,1,0,0,,,,,
233,16784,20232024,N20232024F,https://www.noradhockey.com/event/16784/,16784N10001,16784N10005,2023-08-27,,Amos,OS Offices,N10001,N10005,N10001_N10005,Regular,,Regulation,00:18:00,0:00:00,,10,3,4.0,4.0,2.0,,1.0,,2.0,,,,1,0,0,2,0,1,0,0,,,,,
239,16787,20232024,N20232024F,https://www.noradhockey.com/event/16787/,16787N10003,16787N10006,2023-08-27,,HollowBrook,Orphans,N10003,N10006,N10003_N10006,Regular,,Regulation,00:18:00,0:00:00,,2,4,,2.0,,,,2.0,2.0,,,,0,1,0,0,1,0,0,2,,,,,
240,16786,20232024,N20232024F,https://www.noradhockey.com/event/16786/,16786N10002,16786N10008,2023-08-27,,Ace,Platinum,N10002,N10008,N10002_N10008,Regular,,Regulation,00:18:00,0:00:00,,2,4,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,,,0,1,0,0,1,0,0,2,,,,,
241,16782,20232024,N20232024F,https://www.noradhockey.com/event/16782/,16782N10006,16782N10005,2023-08-27,,Orphans,OS Offices,N10006,N10005,N10005_N10006,Regular,,Regulation,00:18:00,0:00:00,,10,6,4.0,3.0,3.0,,1.0,5.0,,,,,1,0,0,2,0,1,0,0,,,,,
243,16783,20232024,N20232024F,https://www.noradhockey.com/event/16783/,16783N10001,16783N10009,2023-08-20,,Amos,Triple J,N10001,N10009,N10001_N10009,Regular,,Regulation,00:18:00,0:00:00,,5,2,1.0,1.0,3.0,,,2.0,,,,,1,0,0,2,0,1,0,0,,,,,
244,16781,20232024,N20232024F,https://www.noradhockey.com/event/16781/,16781N10003,16781N10002,2023-08-20,,HollowBrook,Ace,N10003,N10002,N10002_N10003,Regular,,Regulation,00:18:00,0:00:00,,10,2,3.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,,,1,0,0,2,0,1,0,0,,,,,
245,16780,20232024,N20232024F,https://www.noradhockey.com/event/16780/,16780N10008,16780N10004,2023-08-20,,Platinum,Nelson,N10008,N10004,N10004_N10008,Regular,,Regulation,00:18:00,0:00:00,,9,1,1.0,4.0,4.0,,1.0,,,,,,1,0,0,2,0,1,0,0,,,,,
247,16779,20232024,N20232024F,https://www.noradhockey.com/event/16779/,16779N10003,16779N10004,2023-08-13,,HollowBrook,Nelson,N10003,N10004,N10003_N10004,Regular,,Regulation,00:18:00,0:00:00,,7,1,3.0,3.0,1.0,,,1.0,,,,,1,0,0,2,0,1,0,0,,,,,
248,16778,20232024,N20232024F,https://www.noradhockey.com/event/16778/,16778N10005,16778N10009,2023-08-13,,OS Offices,Triple J,N10005,N10009,N10005_N10009,Regular,,Regulation,00:18:00,0:00:00,,2,5,2.0,,,,1.0,1.0,3.0,,,,0,1,0,0,1,0,0,2,,,,,
249,16777,20232024,N20232024F,https://www.noradhockey.com/event/16777/,16777N10006,16777N10008,2023-08-13,,Orphans,Platinum,N10006,N10008,N10006_N10008,Regular,,Regulation,00:18:00,0:00:00,,2,4,2.0,,,,2.0,,2.0,,,,0,1,0,0,1,0,0,2,,,,,
250,16776,20232024,N20232024F,https://www.noradhockey.com/event/16776/,16776N10002,16776N10001,2023-08-13,,Ace,Amos,N10002,N10001,N10001_N10002,Regular,,Regulation,00:18:00,,,4,8,2.0,1.0,1.0,0.0,1.0,5.0,2.0,0.0,,,0,1,0,0,1,0,0,2,,,,,
257,10029,20222023,N20222023F,https://www.noradhockey.com/event/winner-game-11-at-winner-game-13/,10029N10009,10029N10003,2023-05-07,,Triple J,HollowBrook,N10009,N10003,N10003_N10009,Playoffs,Championship,Regulation,00:18:00,0:00:00,,0,4,,,,,,,,,5.0,1.0,0,1,0,0,1,0,0,2,,,,,
260,10060,20222023,N20222023F,https://www.noradhockey.com/event/loser-game-11-at-winner-game-12/,10060N10009,10060N10006,2023-05-04,,Triple J,Orphans,N10009,N10006,N10006_N10009,Playoffs,RoundRobin,Regulation,00:18:00,0:00:00,,4,3,,,,,,,,,5.0,2.0,1,0,0,2,0,1,0,0,,,,,
251,10028,20222023,N20222023F,https://www.noradhockey.com/event/winner-game-5-at-winner-game-6/,10028N10003,10028N10006,2023-05-02,,HollowBrook,Orphans,N10003,N10006,N10003_N10006,Playoffs,RoundRobin,Regulation,00:18:00,0:00:00,,6,1,,,,,,,,,1.0,2.0,1,0,0,2,0,1,0,0,,,,,
253,10059,20222023,N20222023F,https://www.noradhockey.com/event/winner-game-9-at-winner-game-10/,10059N10009,10059N10008,2023-05-02,,Triple J,Platinum,N10009,N10008,N10008_N10009,Playoffs,RoundRobin,Regulation,00:18:00,0:00:00,,3,1,,,,,,,,,5.0,3.0,1,0,0,2,0,1,0,0,,,,,
